Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas - Acumulado Janeiro-Março/2025;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
63;71.677.850;FRENTE CORRETORA DE CÂMBIO S.A.;FRENTE CC - PRUDENCIAL; 62 ; 4.591.973 ; 668 ; 14.261.575 ; 905 ; 53.028.026 ; 8.036 ; 106.174.998 ; 9.671 ; 178.056.572 ; 2.223 ; 129.030.016 ; 307 ; 66.199.166 ; 2.530 ; 195.229.182 ; 12.201 ; 373.285.754 ;
64;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 2.832 ; 803.843 ; 83.098 ; 22.388.992 ; 453.664 ; 154.972.147 ; 478.137 ; 122.187.359 ; 1.017.731 ; 300.352.341 ; 76 ; 13.890.599 ; 98 ; 22.507.468 ; 174 ; 36.398.067 ; 1.017.905 ; 336.750.408 ;
65;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 422 ; 16.195.530 ; 2.746 ; 100.346.452 ; 1.487 ; 21.811.652 ; 2.255 ; 26.127.220 ; 6.910 ; 164.480.854 ; 1.489 ; 112.171.762 ; 244 ; 23.702.746 ; 1.733 ; 135.874.508 ; 8.643 ; 300.355.362 ;
66;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;BR PARTNERS - PRUDENCIAL; 5 ; 132.282.160 ; 22 ; 9.100.453 ; 157 ; 8.478.904 ; 123 ; 3.016.772 ; 307 ; 152.878.289 ; 7 ; 8.200.000 ; 7 ; 138.000.000 ; 14 ; 146.200.000 ; 321 ; 299.078.289 ;
67;02.992.317;INTEX BANK BANCO DE CÂMBIO S.A.;INTEX BANK BCO CÂMBIO - PRUDENCIAL; 227 ; 3.910.416 ; 2.502 ; 58.060.565 ; 24.790 ; 36.088.372 ; 37.134 ; 60.756.907 ; 64.653 ; 158.816.260 ; 5.571 ; 104.314.330 ; 642 ; 25.701.783 ; 6.213 ; 130.016.113 ; 70.866 ; 288.832.373 ;
68;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;GUITTA CC LTDA - PRUDENCIAL; 469 ; 8.246.161 ; 3.633 ; 87.378.279 ; 947 ; 19.068.205 ; 2.370 ; 29.203.034 ; 7.419 ; 143.895.679 ; 1.255 ; 102.349.830 ; 111 ; 13.059.045 ; 1.366 ; 115.408.875 ; 8.785 ; 259.304.554 ;
69;03.609.817;BANCO CARGILL S.A.;BCO CARGILL S.A. - PRUDENCIAL; 24 ; 25.118.122 ; 3 ; 79.397 ; 31 ; 32.870.832 ; 358 ; 107.194.024 ; 416 ; 165.262.375 ; 8 ; 65.000.000 ; 2 ; 18.150.000 ; 10 ; 83.150.000 ; 426 ; 248.412.375 ;
70;73.622.748;BT CORRETORA DE CÂMBIO LTDA.;BT CC - PRUDENCIAL; 545 ; 10.342.741 ; 1.196 ; 37.299.319 ; 17.695 ; 50.339.572 ; 31.871 ; 57.790.015 ; 51.307 ; 155.771.647 ; 1.362 ; 60.401.364 ; 277 ; 26.102.953 ; 1.639 ; 86.504.317 ; 52.946 ; 242.275.964 ;
71;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCOOB - PRUDENCIAL; 855 ; 58.853.388 ; 1.656 ; 53.448.290 ; 761 ; 18.723.408 ; 344 ; 59.270.269 ; 3.616 ; 190.295.355 ; 13 ; 33.332.830 ; 7 ; 15.156.000 ; 20 ; 48.488.830 ; 3.636 ; 238.784.185 ;
72;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;BROKER BRASIL CC LTDA. - PRUDENCIAL; 192 ; 7.145.634 ; 2.257 ; 84.007.298 ; 650 ; 8.297.367 ; 1.690 ; 20.532.134 ; 4.789 ; 119.982.433 ; 2.751 ; 101.199.300 ; 469 ; 12.127.016 ; 3.220 ; 113.326.316 ; 8.009 ; 233.308.749 ;
73;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 175 ; 3.074.313 ; 1.814 ; 39.874.406 ; 1.059 ; 34.086.372 ; 2.315 ; 34.587.874 ; 5.363 ; 111.622.965 ; 3.689 ; 72.387.667 ; 890 ; 35.090.159 ; 4.579 ; 107.477.826 ; 9.942 ; 219.100.791 ;
74;02.318.507;BANCO KEB HANA DO BRASIL S.A.;BCO KEB DO BRASIL SA - PRUDENCIAL; 4 ; 47.355 ; 95 ; 25.831.449 ; 203 ; 15.300.704 ; 425 ; 71.383.716 ; 727 ; 112.563.224 ; 131 ; 94.074.697 ; 66 ; 12.243.837 ; 197 ; 106.318.534 ; 924 ; 218.881.758 ;
75;59.118.133;BANCO LUSO BRASILEIRO S.A.;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL; 62 ; 15.713.275 ; 284 ; 23.044.086 ; 75 ; 4.153.902 ; 377 ; 9.859.998 ; 798 ; 52.771.261 ; 414 ; 85.092.484 ; 152 ; 71.571.567 ; 566 ; 156.664.051 ; 1.364 ; 209.435.312 ;
76;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;HAITONG - PRUDENCIAL; 2 ; 414.583 ; 25 ; 4.936.644 ; 8 ; 51.573 ; 23 ; 279.374 ; 58 ; 5.682.174 ; 28 ; 101.157.953 ; 22 ; 96.508.609 ; 50 ; 197.666.562 ; 108 ; 203.348.736 ;
77;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL; 23 ; 370.861 ; 1.785 ; 89.320.446 ; 95 ; 1.027.680 ; 158 ; 2.367.596 ; 2.061 ; 93.086.583 ; 1.910 ; 94.871.484 ; 157 ; 4.581.984 ; 2.067 ; 99.453.468 ; 4.128 ; 192.540.051 ;
78;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;BANCO TRAVELEX - PRUDENCIAL; 3 ; 3.491 ; 221 ; 228.504 ; 114.641 ; 42.317.452 ; 105.231 ; 76.071.902 ; 220.096 ; 118.621.349 ; 6.713 ; 50.209.855 ; 4.975 ; 16.227.767 ; 11.688 ; 66.437.622 ; 231.784 ; 185.058.971 ;
79;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;CONECTA CC LTDA - PRUDENCIAL; 24 ; 347.820 ; 60 ; 904.862 ; 4.640 ; 3.069.595 ; 4.294 ; 85.418.215 ; 9.018 ; 89.740.492 ; 2.536 ; 88.448.373 ; 134 ; 5.554.449 ; 2.670 ; 94.002.822 ; 11.688 ; 183.743.314 ;
80;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;JP MORGAN CHASE - PRUDENCIAL; -   ; -   ; -   ; -   ; 37 ; 9.742.732 ; 76 ; 73.731.193 ; 113 ; 83.473.925 ; 29 ; 69.173.936 ; 4 ; 5.000.000 ; 33 ; 74.173.936 ; 146 ; 157.647.861 ;
81;17.354.911;RENDIMENTO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S/A;RENDIMENTO - PRUDENCIAL; 179 ; 2.412.169 ; 777 ; 6.125.967 ; 49.824 ; 39.202.987 ; 86.083 ; 60.970.072 ; 136.863 ; 108.711.195 ; 1.605 ; 35.927.696 ; 128 ; 10.259.981 ; 1.733 ; 46.187.677 ; 138.596 ; 154.898.872 ;
82;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL; 90 ; 32.373.008 ; 47 ; 14.509.279 ; 16 ; 6.631.478 ; 88 ; 9.680.593 ; 241 ; 63.194.358 ; 34 ; 39.442.647 ; 45 ; 47.409.638 ; 79 ; 86.852.285 ; 320 ; 150.046.643 ;
83;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; 33 ; 2.884.386 ; 149 ; 12.386.460 ; 228 ; 8.549.054 ; 244 ; 23.418.458 ; 654 ; 47.238.358 ; 109 ; 63.068.541 ; 39 ; 34.629.827 ; 148 ; 97.698.368 ; 802 ; 144.936.726 ;
84;40.333.582;SAYGO CORRETORA DE CÂMBIO S.A.;SAYGO CC - PRUDENCIAL; 89 ; 1.539.189 ; 1.993 ; 53.805.949 ; 141 ; 2.318.008 ; 296 ; 5.927.973 ; 2.519 ; 63.591.119 ; 1.819 ; 60.363.871 ; 253 ; 4.413.261 ; 2.072 ; 64.777.132 ; 4.591 ; 128.368.251 ;
85;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;LEVYCAM CCV LTDA - PRUDENCIAL; 87 ; 1.530.858 ; 1.261 ; 37.083.259 ; 417 ; 7.789.310 ; 1.626 ; 17.970.722 ; 3.391 ; 64.374.149 ; 1.813 ; 50.994.544 ; 396 ; 5.253.871 ; 2.209 ; 56.248.415 ; 5.600 ; 120.622.564 ;
86;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;DOURADA CORRETORA - PRUDENCIAL; 216 ; 15.680.780 ; 825 ; 25.524.564 ; 6.032 ; 8.599.558 ; 4.164 ; 21.640.823 ; 11.237 ; 71.445.725 ; 1.134 ; 35.156.927 ; 207 ; 12.301.611 ; 1.341 ; 47.458.538 ; 12.578 ; 118.904.263 ;
87;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 29 ; 15.513.074 ; 151 ; 9.682.363 ; 137 ; 609.181 ; 438 ; 29.352.420 ; 755 ; 55.157.038 ; 142 ; 46.804.049 ; 40 ; 16.571.047 ; 182 ; 63.375.096 ; 937 ; 118.532.134 ;
88;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;CAIXA GERAL - PRUDENCIAL; 8 ; 7.510.027 ; 12 ; 7.162.732 ; 53 ; 326.277 ; 229 ; 14.701.247 ; 302 ; 29.700.283 ; 23 ; 22.911.668 ; 25 ; 42.901.021 ; 48 ; 65.812.689 ; 350 ; 95.512.972 ;
89;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;BOA VIAGEM SCC LTDA. - PRUDENCIAL; 2 ; 105.898 ; 279 ; 8.111.017 ; 10.356 ; 7.477.396 ; 7.640 ; 15.838.656 ; 18.277 ; 31.532.967 ; 1.478 ; 34.945.604 ; 177 ; 18.560.680 ; 1.655 ; 53.506.284 ; 19.932 ; 85.039.251 ;
90;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;INTERCAM CC LTDA - PRUDENCIAL; 59 ; 1.340.049 ; 533 ; 24.432.369 ; 168 ; 4.657.957 ; 805 ; 8.548.900 ; 1.565 ; 38.979.275 ; 798 ; 31.890.225 ; 121 ; 4.892.283 ; 919 ; 36.782.508 ; 2.484 ; 75.761.783 ;
91;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;MONOPÓLIO CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 2.910 ; 1.160.947 ; 2.064 ; 1.101.337 ; 4.974 ; 2.262.284 ; 150 ; 32.261.512 ; 124 ; 32.337.149 ; 274 ; 64.598.661 ; 5.248 ; 66.860.945 ;
92;00.795.423;BANCO SEMEAR S.A.;BANCO SEMEAR - PRUDENCIAL; -   ; -   ; 55 ; 2.443.319 ; 62 ; 8.921.056 ; 375 ; 22.828.157 ; 492 ; 34.192.532 ; 68 ; 23.011.377 ; 16 ; 6.966.060 ; 84 ; 29.977.437 ; 576 ; 64.169.969 ;
93;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;TROCKA CC - PRUDENCIAL; 4 ; 14.007 ; 29 ; 567.401 ; 8.266 ; 3.888.175 ; 4.699 ; 6.987.273 ; 12.998 ; 11.456.856 ; 993 ; 28.080.428 ; 176 ; 24.424.973 ; 1.169 ; 52.505.401 ; 14.167 ; 63.962.257 ;
94;50.585.090;BANCO BMG CONSIGNADO S.A.;BMG - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 5 ; 39.003 ; 5 ; 39.003 ; 5 ; 57.902.863 ; 4 ; 2.419.364 ; 9 ; 60.322.227 ; 14 ; 60.361.230 ;
95;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;LABOR CC - PRUDENCIAL; 100 ; 2.531.648 ; 443 ; 14.212.017 ; 14.574 ; 6.513.140 ; 11.295 ; 11.874.479 ; 26.412 ; 35.131.284 ; 999 ; 20.979.893 ; 129 ; 3.889.169 ; 1.128 ; 24.869.062 ; 27.540 ; 60.000.346 ;
96;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;BCO DO EST. DO PA S.A. - PRUDENCIAL; 67 ; 2.601.896 ; 11 ; 3.074.891 ; 96 ; 5.719.226 ; 175 ; 18.652.747 ; 349 ; 30.048.760 ; 32 ; 21.518.655 ; 24 ; 7.878.550 ; 56 ; 29.397.205 ; 405 ; 59.445.965 ;
97;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;BRX CC LTDA. - PRUDENCIAL; -   ; -   ; 16 ; 129.549 ; 4.537 ; 2.207.896 ; 3.808 ; 5.067.171 ; 8.361 ; 7.404.616 ; 667 ; 27.081.075 ; 231 ; 24.079.930 ; 898 ; 51.161.005 ; 9.259 ; 58.565.621 ;
98;33.042.151;BANCO DE LA NACION ARGENTINA;BCO LA NACION ARGENTINA - PRUDENCIAL; 1 ; 900.000 ; 16 ; 4.841.116 ; 1.588 ; 1.192.853 ; 85 ; 8.099.293 ; 1.690 ; 15.033.262 ; 36 ; 23.747.975 ; 46 ; 12.922.499 ; 82 ; 36.670.474 ; 1.772 ; 51.703.736 ;
99;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL; 15 ; 2.397.729 ; 155 ; 8.837.198 ; 284 ; 6.661.068 ; 322 ; 9.592.748 ; 776 ; 27.488.743 ; 84 ; 16.048.561 ; 22 ; 6.657.098 ; 106 ; 22.705.659 ; 882 ; 50.194.402 ;
100;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL; 3 ; 23.353 ; 617 ; 13.487.952 ; 630 ; 2.952.656 ; 1.609 ; 8.855.737 ; 2.859 ; 25.319.698 ; 557 ; 20.809.702 ; 23 ; 1.436.892 ; 580 ; 22.246.594 ; 3.439 ; 47.566.292 ;
101;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;EXECUTIVE CC LTDA. - PRUDENCIAL; 137 ; 2.139.242 ; 404 ; 6.525.468 ; 11.318 ; 7.638.866 ; 10.151 ; 10.367.369 ; 22.010 ; 26.670.945 ; 1.411 ; 13.554.263 ; 436 ; 6.413.166 ; 1.847 ; 19.967.429 ; 23.857 ; 46.638.374 ;
102;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;OM DTVM LTDA - PRUDENCIAL; 41 ; 1.553.609 ; 127 ; 1.445.768 ; 13.300 ; 4.976.117 ; 11.401 ; 14.514.859 ; 24.869 ; 22.490.353 ; 1.742 ; 15.666.640 ; 188 ; 6.048.151 ; 1.930 ; 21.714.791 ; 26.799 ; 44.205.144 ;
103;10.789.035;FACILITA INSTITUICAO DE PAGAMENTO S/A;FACILITA IP - PRUDENCIAL; -   ; -   ; -   ; -   ; 153 ; 5.508.429 ; 375 ; 20.654.073 ; 528 ; 26.162.502 ; 217 ; 16.847.798 ; 92 ; 1.162.429 ; 309 ; 18.010.227 ; 837 ; 44.172.729 ;
104;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;CC AÇORIANA LTDA. - PRUDENCIAL; 1 ; 6.774 ; 206 ; 4.837.254 ; 29 ; 4.805.271 ; 191 ; 11.834.420 ; 427 ; 21.483.719 ; 283 ; 17.100.877 ; 40 ; 5.087.795 ; 323 ; 22.188.672 ; 750 ; 43.672.391 ;
105;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;INVEST CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 53.785 ; 13.753.095 ; 31.335 ; 16.760.320 ; 85.120 ; 30.513.415 ; 445 ; 5.506.251 ; 25 ; 2.483.089 ; 470 ; 7.989.340 ; 85.590 ; 38.502.755 ;
106;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL; 26 ; 2.563.556 ; 65 ; 1.530.765 ; 3 ; 124.563 ; 109 ; 15.613.001 ; 203 ; 19.831.885 ; 14 ; 17.286.786 ; 2 ; 224.922 ; 16 ; 17.511.708 ; 219 ; 37.343.593 ;
107;48.795.256;BANCO ANDBANK (BRASIL) S.A.;ANDBANK - PRUDENCIAL; -   ; -   ; 4 ; 134.918 ; 5 ; 6.493.442 ; 49 ; 11.706.477 ; 58 ; 18.334.837 ; 23 ; 11.963.166 ; 2 ; 6.459.000 ; 25 ; 18.422.166 ; 83 ; 36.757.003 ;
108;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;PACIFIC INVEST DTVM LTDA - PRUDENCIAL; 9 ; 254.185 ; 3 ; 135.223 ; 858 ; 548.253 ; 1.988 ; 2.010.034 ; 2.858 ; 2.947.695 ; 363 ; 14.626.206 ; 73 ; 13.287.701 ; 436 ; 27.913.907 ; 3.294 ; 30.861.602 ;
109;00.000.208;BRB - BANCO DE BRASILIA S.A.;BRB - PRUDENCIAL; 3 ; 63.083 ; 5 ; 399.304 ; 156 ; 10.526.464 ; 659 ; 4.763.248 ; 823 ; 15.752.099 ; 21 ; 4.505.066 ; 12 ; 9.865.204 ; 33 ; 14.370.270 ; 856 ; 30.122.369 ;
110;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;ARC CORRETORA CAMBIO S.A. - PRUDENCIAL; 151 ; 815.048 ; 162 ; 2.516.626 ; 886 ; 11.090.533 ; 797 ; 4.704.183 ; 1.996 ; 19.126.390 ; 123 ; 1.437.026 ; 61 ; 6.123.810 ; 184 ; 7.560.836 ; 2.180 ; 26.687.226 ;
111;00.806.535;PLANNER CORRETORA DE VALORES S.A.;PLANNER - PRUDENCIAL; 14 ; 1.027.364 ; 26 ; 703.984 ; 165 ; 7.830.204 ; 129 ; 3.226.161 ; 334 ; 12.787.713 ; 128 ; 3.800.260 ; 161 ; 8.727.690 ; 289 ; 12.527.950 ; 623 ; 25.315.663 ;
112;33.042.953;CITIBANK N.A.;CITIBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 8 ; 407.650 ; 26 ; 24.520.813 ; 34 ; 24.928.463 ; -   ; -   ; -   ; -   ; -   ; -   ; 34 ; 24.928.463 ;
113;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;EXIM CC LTDA - PRUDENCIAL; 59 ; 1.142.169 ; 172 ; 2.743.883 ; 281 ; 2.279.191 ; 688 ; 5.829.738 ; 1.200 ; 11.994.981 ; 700 ; 8.606.292 ; 239 ; 3.444.451 ; 939 ; 12.050.743 ; 2.139 ; 24.045.724 ;
114;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;VIPS CC LTDA. - PRUDENCIAL; 9 ; 99.507 ; 147 ; 6.546.650 ; 75 ; 855.148 ; 802 ; 4.540.995 ; 1.033 ; 12.042.300 ; 426 ; 10.902.139 ; 5 ; 794.305 ; 431 ; 11.696.444 ; 1.464 ; 23.738.744 ;
115;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;GET MONEY CC - PRUDENCIAL; -   ; -   ; 20 ; 289.908 ; 17.865 ; 8.629.272 ; 16.609 ; 11.332.364 ; 34.494 ; 20.251.544 ; 1.966 ; 2.897.078 ; 20 ; 22.761 ; 1.986 ; 2.919.839 ; 36.480 ; 23.171.383 ;
116;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;CAMBIONET CC LTDA - PRUDENCIAL; 43 ; 672.112 ; 194 ; 2.054.255 ; 3.595 ; 2.018.455 ; 5.617 ; 7.976.125 ; 9.449 ; 12.720.947 ; 1.449 ; 8.867.446 ; 151 ; 1.557.253 ; 1.600 ; 10.424.699 ; 11.049 ; 23.145.646 ;
117;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;EFX CC LTDA. - PRUDENCIAL; 1 ; 39.985 ; 36 ; 471.481 ; 156 ; 5.748.619 ; 241 ; 4.252.393 ; 434 ; 10.512.478 ; 215 ; 4.854.012 ; 137 ; 5.918.763 ; 352 ; 10.772.775 ; 786 ; 21.285.253 ;
118;61.024.352;BANCO VOITER S.A.;BANCO MASTER - PRUDENCIAL; 2 ; 546.615 ; 5 ; 103.175 ; 9 ; 1.902.398 ; 67 ; 2.829.100 ; 83 ; 5.381.288 ; 9 ; 2.861.355 ; 10 ; 12.361.918 ; 19 ; 15.223.273 ; 102 ; 20.604.561 ;
119;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;TURCAMBIO CC LTDA. - PRUDENCIAL; 2 ; 44.001 ; 71 ; 2.234.959 ; 10.487 ; 7.308.867 ; 7.956 ; 4.676.235 ; 18.516 ; 14.264.062 ; 212 ; 2.858.322 ; 225 ; 3.381.911 ; 437 ; 6.240.233 ; 18.953 ; 20.504.295 ;
120;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL; 18 ; 194.107 ; 120 ; 2.565.643 ; 4.085 ; 1.960.704 ; 4.599 ; 6.431.668 ; 8.822 ; 11.152.122 ; 517 ; 7.240.596 ; 33 ; 386.331 ; 550 ; 7.626.927 ; 9.372 ; 18.779.049 ;
121;27.842.177;BPY CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;BPY CCTVM - PRUDENCIAL; 17 ; 305.618 ; 100 ; 1.960.818 ; 125 ; 2.156.317 ; 489 ; 5.190.589 ; 731 ; 9.613.342 ; 274 ; 6.861.394 ; 114 ; 2.172.687 ; 388 ; 9.034.081 ; 1.119 ; 18.647.423 ;
122;61.033.106;BANCO CREFISA S.A.;BPN BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 2 ; 763.818 ; 44 ; 8.096.456 ; 46 ; 8.860.274 ; 17 ; 7.030.130 ; -   ; -   ; 17 ; 7.030.130 ; 63 ; 15.890.404 ;
123;31.880.826;BANCO GUANABARA S.A.;BCO GUANABARA S.A. - PRUDENCIAL; -   ; -   ; 11 ; 3.022.620 ; 13 ; 3.272.199 ; 11 ; 1.404.813 ; 35 ; 7.699.632 ; 17 ; 4.428.112 ; 12 ; 3.272.683 ; 29 ; 7.700.795 ; 64 ; 15.400.427 ;
124;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;CORREPARTI CC LTDA - PRUDENCIAL; 8 ; 182.419 ; 226 ; 4.458.192 ; 658 ; 1.210.118 ; 1.289 ; 1.684.762 ; 2.181 ; 7.535.491 ; 420 ; 6.047.143 ; 64 ; 1.268.825 ; 484 ; 7.315.968 ; 2.665 ; 14.851.459 ;
125;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;DILLON S/A DTVM - PRUDENCIAL; 11 ; 106.657 ; 52 ; 3.027.742 ; 106 ; 2.009.599 ; 77 ; 1.648.480 ; 246 ; 6.792.478 ; 203 ; 4.974.877 ; 190 ; 2.416.384 ; 393 ; 7.391.261 ; 639 ; 14.183.739 ;
126;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;DEBONI DTVM LTDA - PRUDENCIAL; 2 ; 11.636 ; 173 ; 2.720.385 ; 703 ; 433.458 ; 1.053 ; 3.584.299 ; 1.931 ; 6.749.778 ; 453 ; 6.195.519 ; 40 ; 342.093 ; 493 ; 6.537.612 ; 2.424 ; 13.287.390 ;
127;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;ONNIX CC LTDA. - PRUDENCIAL; 10 ; 619.612 ; 87 ; 3.457.520 ; 33 ; 415.471 ; 83 ; 2.022.658 ; 213 ; 6.515.261 ; 129 ; 5.232.920 ; 19 ; 787.832 ; 148 ; 6.020.752 ; 361 ; 12.536.013 ;
128;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;GLOBAL EXCHANGE CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 24.718 ; 6.039.076 ; 9.121 ; 2.228.210 ; 33.839 ; 8.267.286 ; 4 ; 27.500 ; 365 ; 3.798.505 ; 369 ; 3.826.005 ; 34.208 ; 12.093.291 ;
129;55.428.859;FREEX CORRETORA DE CAMBIO S.A.;FREEX CC - PRUDENCIAL; 8 ; 50.364 ; 91 ; 3.592.982 ; 5 ; 490.139 ; 14 ; 168.118 ; 118 ; 4.301.603 ; 58 ; 3.761.099 ; 8 ; 540.503 ; 66 ; 4.301.602 ; 184 ; 8.603.205 ;
130;33.775.974;ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;ATIVA S.A. CTCV - PRUDENCIAL; 7 ; 156.537 ; 56 ; 1.022.499 ; 18 ; 473.267 ; 223 ; 2.317.183 ; 304 ; 3.969.486 ; 111 ; 3.533.582 ; 31 ; 761.472 ; 142 ; 4.295.054 ; 446 ; 8.264.540 ;
131;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;CONSEGTUR CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 8 ; 52.077 ; 559 ; 4.063.608 ; 567 ; 4.115.685 ; 506 ; 4.043.447 ; 7 ; 31.916 ; 513 ; 4.075.363 ; 1.080 ; 8.191.048 ;
132;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;H.H.PICCHIONI - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.030 ; 872.961 ; 3.292 ; 3.181.827 ; 4.322 ; 4.054.788 ; 300 ; 2.631.589 ; 5 ; 288.182 ; 305 ; 2.919.771 ; 4.627 ; 6.974.559 ;
133;13.673.855;OSLO CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;OSLO CAPITAL DTVM S.A. - PRUDENCIAL; 1 ; 368 ; 90 ; 909.741 ; 55 ; 729.649 ; 119 ; 1.717.230 ; 265 ; 3.356.988 ; 190 ; 2.618.970 ; 53 ; 729.517 ; 243 ; 3.348.487 ; 508 ; 6.705.475 ;
134;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;SADOC CC - PRUDENCIAL; 1 ; 2.807 ; 15 ; 193.201 ; 2.356 ; 1.733.359 ; 1.451 ; 2.111.284 ; 3.823 ; 4.040.651 ; 52 ; 1.408.126 ; 21 ; 864.586 ; 73 ; 2.272.712 ; 3.896 ; 6.313.363 ;
