Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em setembro/2025.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
59;33.987.793;BANCO DE INVESTIMENTOS UBS (BRASIL) S.A.;UBS (BRASIL) - PRUDENCIAL; -   ; -   ; -   ; -   ; 62 ; 73.283.703 ; 143 ; 87.196.604 ; 205 ; 160.480.307 ; 11 ; 40.828.111 ; 10 ; 829.281 ; 21 ; 41.657.392 ; 226 ; 202.137.699 ;
60;02.318.507;BANCO KEB HANA DO BRASIL S.A.;BCO KEB DO BRASIL SA - PRUDENCIAL; 1 ; 4.912 ; 21 ; 4.991.221 ; 87 ; 12.423.634 ; 173 ; 83.667.457 ; 282 ; 101.087.224 ; 44 ; 86.332.863 ; 33 ; 10.180.338 ; 77 ; 96.513.201 ; 359 ; 197.600.425 ;
61;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.;MONEYCORP - PRUDENCIAL; 45 ; 1.512.034 ; 1.180 ; 52.481.157 ; 202 ; 11.557.705 ; 518 ; 22.399.905 ; 1.945 ; 87.950.801 ; 394 ; 73.287.407 ; 62 ; 11.479.245 ; 456 ; 84.766.652 ; 2.401 ; 172.717.453 ;
62;60.889.128;BANCO SOFISA S.A.;SOFISA - PRUDENCIAL; 295 ; 82.066.317 ; 297 ; 28.010.827 ; 23 ; 6.101.457 ; 173 ; 7.826.896 ; 788 ; 124.005.497 ; 5 ; 884.113 ; 9 ; 43.022.797 ; 14 ; 43.906.910 ; 802 ; 167.912.407 ;
63;17.635.177;REMITLY CORRETORA DE CÂMBIO LTDA.;REMITLY CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 50.606 ; 83.303.776 ; -   ; -   ; 50.606 ; 83.303.776 ; -   ; -   ; 43 ; 83.230.000 ; 43 ; 83.230.000 ; 50.649 ; 166.533.776 ;
64;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;ICBC DO BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; 3 ; 375.818 ; 10 ; 405.335 ; 10 ; 41.066.904 ; 23 ; 41.848.057 ; 16 ; 82.393.317 ; 10 ; 41.307.492 ; 26 ; 123.700.809 ; 49 ; 165.548.866 ;
65;32.648.370;FAIR CORRETORA DE CAMBIO S.A.;FAIR CC S.A. - PRUDENCIAL; 117 ; 2.554.020 ; 1.127 ; 28.646.167 ; 1.303 ; 10.468.939 ; 2.746 ; 22.649.164 ; 5.293 ; 64.318.290 ; 589 ; 65.357.920 ; 94 ; 27.124.003 ; 683 ; 92.481.923 ; 5.976 ; 156.800.213 ;
66;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;CREDIT AGRICOLE - PRUDENCIAL; 1 ; 4.698 ; 25 ; 1.147.915 ; 13 ; 32.004.234 ; 24 ; 38.172.512 ; 63 ; 71.329.359 ; 6 ; 38.640.640 ; 2 ; 31.565.008 ; 8 ; 70.205.648 ; 71 ; 141.535.007 ;
67;02.992.317;INTEX BANK BANCO DE CÂMBIO S.A.;INTEX BANK BCO CÂMBIO - PRUDENCIAL; 76 ; 1.746.636 ; 1.214 ; 27.191.953 ; 1.734 ; 14.237.743 ; 5.219 ; 29.604.284 ; 8.243 ; 72.780.616 ; 470 ; 53.119.929 ; 168 ; 12.283.359 ; 638 ; 65.403.288 ; 8.881 ; 138.183.904 ;
68;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 140 ; 5.940.564 ; 1.345 ; 40.218.379 ; 469 ; 7.016.738 ; 735 ; 6.412.018 ; 2.689 ; 59.587.699 ; 799 ; 40.210.027 ; 80 ; 6.492.611 ; 879 ; 46.702.638 ; 3.568 ; 106.290.337 ;
69;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;CC AÇORIANA LTDA. - PRUDENCIAL; -   ; -   ; 121 ; 6.058.635 ; 79 ; 10.391.891 ; 377 ; 36.593.527 ; 577 ; 53.044.053 ; 392 ; 40.926.136 ; 68 ; 10.727.234 ; 460 ; 51.653.370 ; 1.037 ; 104.697.423 ;
70;03.609.817;BANCO CARGILL S.A.;BCO CARGILL S.A. - PRUDENCIAL; 26 ; 25.546.950 ; -   ; -   ; 30 ; 35.330.377 ; 11 ; 3.256.029 ; 67 ; 64.133.356 ; -   ; -   ; 3 ; 40.000.000 ; 3 ; 40.000.000 ; 70 ; 104.133.356 ;
71;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCO SICOOB - PRUDENCIAL; 358 ; 33.823.231 ; 934 ; 24.357.044 ; 346 ; 6.421.336 ; 144 ; 23.820.852 ; 1.782 ; 88.422.463 ; 8 ; 14.760.850 ; -   ; -   ; 8 ; 14.760.850 ; 1.790 ; 103.183.313 ;
72;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;GUITTA CC LTDA - PRUDENCIAL; 151 ; 2.006.003 ; 1.426 ; 32.012.994 ; 287 ; 6.335.929 ; 802 ; 11.898.166 ; 2.666 ; 52.253.092 ; 428 ; 38.134.707 ; 14 ; 2.500.112 ; 442 ; 40.634.819 ; 3.108 ; 92.887.911 ;
73;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;BROKER BRASIL CC LTDA. - PRUDENCIAL; 54 ; 1.922.329 ; 906 ; 34.209.023 ; 240 ; 3.558.460 ; 512 ; 6.020.244 ; 1.712 ; 45.710.056 ; 999 ; 40.330.808 ; 162 ; 5.552.325 ; 1.161 ; 45.883.133 ; 2.873 ; 91.593.189 ;
74;59.118.133;BANCO LUSO BRASILEIRO S.A.;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL; 24 ; 3.508.409 ; 54 ; 2.886.565 ; 25 ; 944.172 ; 58 ; 1.275.203 ; 161 ; 8.614.349 ; 84 ; 38.319.516 ; 46 ; 37.944.695 ; 130 ; 76.264.211 ; 291 ; 84.878.560 ;
75;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;BANCO TRAVELEX - PRUDENCIAL; -   ; -   ; 81 ; 90.351 ; 31.572 ; 13.530.698 ; 48.104 ; 38.567.373 ; 79.757 ; 52.188.422 ; 2.657 ; 28.551.943 ; 1.375 ; 3.872.499 ; 4.032 ; 32.424.442 ; 83.789 ; 84.612.864 ;
76;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 124 ; 1.462.610 ; 1.248 ; 22.209.469 ; 403 ; 12.733.124 ; 1.050 ; 10.790.387 ; 2.825 ; 47.195.590 ; 1.744 ; 27.211.404 ; 327 ; 8.421.550 ; 2.071 ; 35.632.954 ; 4.896 ; 82.828.544 ;
77;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; 15 ; 816.904 ; 123 ; 7.867.777 ; 113 ; 11.566.007 ; 86 ; 4.816.342 ; 337 ; 25.067.030 ; 24 ; 27.335.880 ; 25 ; 27.534.400 ; 49 ; 54.870.280 ; 386 ; 79.937.310 ;
78;40.333.582;SAYGO CORRETORA DE CÂMBIO S.A.;SAYGO CC - PRUDENCIAL; 44 ; 6.814.229 ; 887 ; 20.263.371 ; 39 ; 1.583.356 ; 171 ; 2.443.643 ; 1.141 ; 31.104.599 ; 602 ; 22.841.841 ; 94 ; 8.814.837 ; 696 ; 31.656.678 ; 1.837 ; 62.761.277 ;
79;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL; 25 ; 6.106.725 ; 12 ; 1.688.778 ; 16 ; 11.915.640 ; 35 ; 8.724.737 ; 88 ; 28.435.880 ; 8 ; 9.507.827 ; 13 ; 17.754.000 ; 21 ; 27.261.827 ; 109 ; 55.697.707 ;
80;73.622.748;BT CORRETORA DE CÂMBIO LTDA.;BT CC - PRUDENCIAL; 91 ; 3.912.078 ; 180 ; 5.351.863 ; 1.023 ; 8.913.732 ; 9.075 ; 13.795.192 ; 10.369 ; 31.972.865 ; 287 ; 14.594.092 ; 48 ; 8.218.354 ; 335 ; 22.812.446 ; 10.704 ; 54.785.311 ;
81;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;LEVYCAM CCV LTDA - PRUDENCIAL; 31 ; 712.734 ; 433 ; 13.647.527 ; 155 ; 4.060.716 ; 614 ; 9.663.011 ; 1.233 ; 28.083.988 ; 621 ; 19.944.063 ; 140 ; 1.406.975 ; 761 ; 21.351.038 ; 1.994 ; 49.435.026 ;
82;10.789.035;FACILITA INSTITUICAO DE PAGAMENTO S/A;FACILITA IP - PRUDENCIAL; -   ; -   ; -   ; -   ; 3.986 ; 4.896.448 ; 14.220 ; 17.953.301 ; 18.206 ; 22.849.749 ; 468 ; 19.893.337 ; 70 ; 3.429.907 ; 538 ; 23.323.244 ; 18.744 ; 46.172.993 ;
83;71.677.850;FRENTE CORRETORA DE CÂMBIO S.A.;FRENTE CC - PRUDENCIAL; 16 ; 332.253 ; 167 ; 1.953.714 ; 174 ; 7.222.860 ; 1.538 ; 10.835.684 ; 1.895 ; 20.344.511 ; 505 ; 14.046.985 ; 63 ; 7.777.367 ; 568 ; 21.824.352 ; 2.463 ; 42.168.863 ;
84;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 9 ; 4.784.985 ; 26 ; 2.703.075 ; 41 ; 244.650 ; 125 ; 10.955.486 ; 201 ; 18.688.196 ; 37 ; 16.215.485 ; 11 ; 6.701.453 ; 48 ; 22.916.938 ; 249 ; 41.605.134 ;
85;45.283.173;BBVA BRASIL BANCO DE INVESTIMENTO S.A.;BBVA BRASIL BI S.A. - PRUDENCIAL; 1 ; 20.000.000 ; -   ; -   ; 1 ; 57 ; 7 ; 192.322 ; 9 ; 20.192.379 ; 5 ; 223.005 ; 2 ; 20.035.000 ; 7 ; 20.258.005 ; 16 ; 40.450.384 ;
86;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;DOURADA CORRETORA - PRUDENCIAL; 65 ; 4.710.432 ; 331 ; 11.496.959 ; 609 ; 1.764.911 ; 1.427 ; 4.779.639 ; 2.432 ; 22.751.941 ; 398 ; 12.842.216 ; 52 ; 3.063.884 ; 450 ; 15.906.100 ; 2.882 ; 38.658.041 ;
87;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; -   ; -   ; -   ; -   ; 39.545 ; 12.842.345 ; 34.059 ; 10.978.250 ; 73.604 ; 23.820.595 ; 26 ; 3.319.584 ; 37 ; 11.275.792 ; 63 ; 14.595.376 ; 73.667 ; 38.415.971 ;
88;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;CONECTA CC LTDA - PRUDENCIAL; 10 ; 155.442 ; 39 ; 1.024.389 ; 1.179 ; 435.203 ; 1.507 ; 12.809.515 ; 2.735 ; 14.424.549 ; 635 ; 15.870.451 ; 82 ; 2.673.546 ; 717 ; 18.543.997 ; 3.452 ; 32.968.546 ;
89;00.795.423;BANCO SEMEAR S.A.;BANCO SEMEAR - PRUDENCIAL; -   ; -   ; 15 ; 949.831 ; 3 ; 134.372 ; 24 ; 13.166.985 ; 42 ; 14.251.188 ; 16 ; 14.977.871 ; -   ; -   ; 16 ; 14.977.871 ; 58 ; 29.229.059 ;
90;17.354.911;RENDIMENTO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S/A;RENDIMENTO - PRUDENCIAL; -   ; -   ; 13 ; 25.426 ; 11.177 ; 3.657.660 ; 31.626 ; 14.491.307 ; 42.816 ; 18.174.393 ; 642 ; 10.852.669 ; 5 ; 10.268 ; 647 ; 10.862.937 ; 43.463 ; 29.037.330 ;
91;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;OM DTVM LTDA - PRUDENCIAL; 4 ; 1.588.078 ; 53 ; 643.223 ; 4.437 ; 1.580.927 ; 4.900 ; 5.189.104 ; 9.394 ; 9.001.332 ; 923 ; 11.207.319 ; 79 ; 8.705.717 ; 1.002 ; 19.913.036 ; 10.396 ; 28.914.368 ;
92;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;LABOR CC - PRUDENCIAL; 22 ; 403.166 ; 224 ; 6.867.437 ; 3.452 ; 1.668.638 ; 5.011 ; 5.904.802 ; 8.709 ; 14.844.043 ; 601 ; 10.993.090 ; 34 ; 617.182 ; 635 ; 11.610.272 ; 9.344 ; 26.454.315 ;
93;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL; 3 ; 69.899 ; 19 ; 423.572 ; 1 ; 5.000.000 ; 25 ; 9.453.113 ; 48 ; 14.946.584 ; 2 ; 5.000.000 ; 2 ; 6.100.000 ; 4 ; 11.100.000 ; 52 ; 26.046.584 ;
94;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;INTERCAM CC LTDA - PRUDENCIAL; 45 ; 1.481.849 ; 189 ; 7.840.363 ; 73 ; 1.628.451 ; 346 ; 3.209.569 ; 653 ; 14.160.232 ; 382 ; 9.846.233 ; 44 ; 1.916.777 ; 426 ; 11.763.010 ; 1.079 ; 25.923.242 ;
95;00.806.535;PLANNER CORRETORA DE VALORES S.A.;PLANNER - PRUDENCIAL; 9 ; 370.303 ; 19 ; 442.429 ; 78 ; 2.490.646 ; 66 ; 9.924.034 ; 172 ; 13.227.412 ; 66 ; 9.983.044 ; 72 ; 2.477.707 ; 138 ; 12.460.751 ; 310 ; 25.688.163 ;
96;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;BRX CC LTDA. - PRUDENCIAL; -   ; -   ; 6 ; 26.379 ; 1.202 ; 852.849 ; 1.577 ; 1.441.474 ; 2.785 ; 2.320.702 ; 274 ; 11.531.133 ; 92 ; 10.931.098 ; 366 ; 22.462.231 ; 3.151 ; 24.782.933 ;
97;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;BOA VIAGEM SCC LTDA. - PRUDENCIAL; -   ; -   ; 104 ; 2.437.638 ; 2.198 ; 1.713.955 ; 2.729 ; 5.426.887 ; 5.031 ; 9.578.480 ; 576 ; 10.325.564 ; 51 ; 4.159.640 ; 627 ; 14.485.204 ; 5.658 ; 24.063.684 ;
98;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;CAIXA GERAL - PRUDENCIAL; 8 ; 5.478.549 ; 1 ; 2.173.708 ; 23 ; 1.941.788 ; 84 ; 2.217.041 ; 116 ; 11.811.086 ; 6 ; 5.655.428 ; 6 ; 5.643.336 ; 12 ; 11.298.764 ; 128 ; 23.109.850 ;
99;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;EXECUTIVE CC LTDA. - PRUDENCIAL; 57 ; 701.254 ; 203 ; 2.685.377 ; 4.418 ; 2.830.360 ; 5.250 ; 6.275.825 ; 9.928 ; 12.492.816 ; 805 ; 7.471.267 ; 165 ; 2.015.790 ; 970 ; 9.487.057 ; 10.898 ; 21.979.873 ;
100;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;MONOPÓLIO CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 995 ; 358.914 ; 662 ; 413.497 ; 1.657 ; 772.411 ; 45 ; 10.368.858 ; 44 ; 10.311.708 ; 89 ; 20.680.566 ; 1.746 ; 21.452.977 ;
101;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;TROCKA CC - PRUDENCIAL; 1 ; 2.200 ; 11 ; 195.406 ; 2.244 ; 1.044.490 ; 2.704 ; 3.617.325 ; 4.960 ; 4.859.421 ; 796 ; 9.507.070 ; 55 ; 6.739.123 ; 851 ; 16.246.193 ; 5.811 ; 21.105.614 ;
102;48.795.256;BANCO ANDBANK (BRASIL) S.A.;ANDBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 17 ; 3.596.503 ; 42 ; 7.841.882 ; 59 ; 11.438.385 ; 3 ; 6.015.216 ; 3 ; 1.700.000 ; 6 ; 7.715.216 ; 65 ; 19.153.601 ;
103;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;BCO DO EST. DO PA S.A. - PRUDENCIAL; 21 ; 4.045.263 ; 2 ; 11.322 ; 31 ; 499.756 ; 84 ; 5.705.579 ; 138 ; 10.261.920 ; 13 ; 4.608.000 ; 13 ; 4.230.000 ; 26 ; 8.838.000 ; 164 ; 19.099.920 ;
104;33.042.151;BANCO DE LA NACION ARGENTINA;BCO LA NACION ARGENTINA - PRUDENCIAL; -   ; -   ; 6 ; 3.305.228 ; 516 ; 289.774 ; 22 ; 37.732 ; 544 ; 3.632.734 ; 15 ; 8.851.860 ; 9 ; 4.726.523 ; 24 ; 13.578.383 ; 568 ; 17.211.117 ;
105;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL; 11 ; 2.208.761 ; 49 ; 3.739.938 ; 80 ; 1.821.653 ; 76 ; 1.560.544 ; 216 ; 9.330.896 ; 23 ; 4.540.685 ; 12 ; 3.270.000 ; 35 ; 7.810.685 ; 251 ; 17.141.581 ;
106;31.880.826;BANCO GUANABARA S.A.;BCO GUANABARA S.A. - PRUDENCIAL; -   ; -   ; 2 ; 21.025 ; 3 ; 1.003.510 ; 3 ; 6.117.886 ; 8 ; 7.142.421 ; 4 ; 6.225.000 ; 4 ; 1.088.500 ; 8 ; 7.313.500 ; 16 ; 14.455.921 ;
107;04.902.979;BANCO DA AMAZONIA S.A.;BCO DA AMAZONIA S.A. - PRUDENCIAL; 26 ; 6.420.502 ; 1 ; 6.150 ; 13 ; 601.082 ; 19 ; 144.145 ; 59 ; 7.171.879 ; 1 ; 34.959 ; 14 ; 6.901.199 ; 15 ; 6.936.158 ; 74 ; 14.108.037 ;
108;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL; -   ; -   ; 204 ; 2.071.161 ; 147 ; 1.083.750 ; 696 ; 3.973.053 ; 1.047 ; 7.127.964 ; 218 ; 5.508.972 ; 10 ; 551.110 ; 228 ; 6.060.082 ; 1.275 ; 13.188.046 ;
109;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;PACIFIC INVEST DTVM LTDA - PRUDENCIAL; 1 ; 18.218 ; 1 ; 110.002 ; 250 ; 122.348 ; 777 ; 780.107 ; 1.029 ; 1.030.675 ; 172 ; 6.014.841 ; 47 ; 5.263.561 ; 219 ; 11.278.402 ; 1.248 ; 12.309.077 ;
110;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;HAITONG - PRUDENCIAL; -   ; -   ; 3 ; 427.612 ; 2 ; 80.001 ; 13 ; 4.790.722 ; 18 ; 5.298.335 ; 4 ; 5.870.000 ; 1 ; 700.000 ; 5 ; 6.570.000 ; 23 ; 11.868.335 ;
111;00.000.208;BRB - BANCO DE BRASILIA S.A.;BRB - PRUDENCIAL; -   ; -   ; 3 ; 183.817 ; 54 ; 1.186.359 ; 334 ; 3.388.421 ; 391 ; 4.758.597 ; 6 ; 4.514.552 ; 5 ; 2.143.045 ; 11 ; 6.657.597 ; 402 ; 11.416.194 ;
112;27.842.177;BPY CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;BPY CCTVM - PRUDENCIAL; 17 ; 362.728 ; 41 ; 859.611 ; 104 ; 2.066.731 ; 366 ; 2.485.558 ; 528 ; 5.774.628 ; 95 ; 2.999.428 ; 35 ; 2.093.147 ; 130 ; 5.092.575 ; 658 ; 10.867.203 ;
113;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;INVEST CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 13.197 ; 2.883.904 ; 10.096 ; 5.138.506 ; 23.293 ; 8.022.410 ; 233 ; 2.431.083 ; 12 ; 176.436 ; 245 ; 2.607.519 ; 23.538 ; 10.629.929 ;
114;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;EXIM CC LTDA - PRUDENCIAL; 57 ; 1.222.866 ; 85 ; 1.326.555 ; 108 ; 1.007.180 ; 195 ; 1.592.151 ; 445 ; 5.148.752 ; 219 ; 2.758.647 ; 111 ; 2.073.277 ; 330 ; 4.831.924 ; 775 ; 9.980.676 ;
115;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;GET MONEY CC - PRUDENCIAL; -   ; -   ; 19 ; 181.040 ; 5.895 ; 2.829.600 ; 7.301 ; 4.723.426 ; 13.215 ; 7.734.066 ; 1.017 ; 2.066.525 ; 2 ; 1.195 ; 1.019 ; 2.067.720 ; 14.234 ; 9.801.786 ;
116;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;EFX CC LTDA. - PRUDENCIAL; -   ; -   ; 12 ; 714.903 ; 58 ; 2.074.544 ; 77 ; 2.285.355 ; 147 ; 5.074.802 ; 72 ; 2.722.046 ; 47 ; 1.797.025 ; 119 ; 4.519.071 ; 266 ; 9.593.873 ;
117;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;ARC CORRETORA CAMBIO S.A. - PRUDENCIAL; 74 ; 477.976 ; 101 ; 1.083.456 ; 272 ; 3.556.537 ; 326 ; 1.771.873 ; 773 ; 6.889.842 ; 59 ; 431.888 ; 21 ; 1.610.326 ; 80 ; 2.042.214 ; 853 ; 8.932.056 ;
118;62.280.490;TRADERS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;TRADERS DTVM - PRUDENCIAL; 1 ; 22.686 ; 4 ; 347.333 ; 6 ; 376.627 ; 50 ; 2.487.457 ; 61 ; 3.234.103 ; 64 ; 3.859.820 ; 16 ; 1.424.344 ; 80 ; 5.284.164 ; 141 ; 8.518.267 ;
119;33.042.953;CITIBANK N.A.;CITIBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 2 ; 99.818 ; 26 ; 8.401.947 ; 28 ; 8.501.765 ; -   ; -   ; -   ; -   ; -   ; -   ; 28 ; 8.501.765 ;
120;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL; 8 ; 75.010 ; 48 ; 1.031.625 ; 1.092 ; 569.702 ; 1.714 ; 2.675.389 ; 2.862 ; 4.351.726 ; 180 ; 3.213.330 ; 17 ; 147.961 ; 197 ; 3.361.291 ; 3.059 ; 7.713.017 ;
121;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;CORREPARTI CC LTDA - PRUDENCIAL; 2 ; 24.390 ; 108 ; 2.336.102 ; 29 ; 540.210 ; 26 ; 759.840 ; 165 ; 3.660.542 ; 95 ; 3.158.102 ; 30 ; 626.710 ; 125 ; 3.784.812 ; 290 ; 7.445.354 ;
122;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;DILLON S/A DTVM - PRUDENCIAL; 3 ; 40.980 ; 30 ; 1.780.941 ; 34 ; 894.645 ; 17 ; 352.587 ; 84 ; 3.069.153 ; 44 ; 2.139.153 ; 32 ; 941.251 ; 76 ; 3.080.404 ; 160 ; 6.149.557 ;
123;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;ONNIX CC LTDA. - PRUDENCIAL; 6 ; 326.771 ; 30 ; 1.876.501 ; 7 ; 84.416 ; 34 ; 727.460 ; 77 ; 3.015.148 ; 45 ; 2.576.737 ; 5 ; 384.030 ; 50 ; 2.960.767 ; 127 ; 5.975.915 ;
124;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;WESTERN UNION - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 11 ; 1 ; 369 ; 2 ; 380 ; 7 ; 2.647.556 ; 12 ; 2.649.005 ; 19 ; 5.296.561 ; 21 ; 5.296.941 ;
125;55.428.859;FREEX CORRETORA DE CAMBIO S.A.;FREEX CC - PRUDENCIAL; 1 ; 18.080 ; 59 ; 1.788.582 ; 6 ; 122.405 ; 43 ; 576.607 ; 109 ; 2.505.674 ; 90 ; 2.420.936 ; 8 ; 195.485 ; 98 ; 2.616.421 ; 207 ; 5.122.095 ;
126;45.056.494;MARMARIS CORRETORA DE CÂMBIO LTDA.;MARMARIS CC - PRUDENCIAL; 2 ; 25.390 ; 74 ; 822.560 ; 438 ; 388.316 ; 447 ; 1.197.259 ; 961 ; 2.433.525 ; 180 ; 1.985.623 ; 16 ; 265.821 ; 196 ; 2.251.444 ; 1.157 ; 4.684.969 ;
127;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL; 2 ; 14.830 ; 38 ; 772.623 ; 39 ; 585.239 ; 52 ; 762.790 ; 131 ; 2.135.482 ; 88 ; 1.549.998 ; 45 ; 640.687 ; 133 ; 2.190.685 ; 264 ; 4.326.167 ;
128;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;MERCANTIL DO BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 36 ; 4.328 ; 38 ; 2.363.479 ; 74 ; 2.367.807 ; 4 ; 1.601.165 ; -   ; -   ; 4 ; 1.601.165 ; 78 ; 3.968.972 ;
129;17.772.370;VIPS CORRETORA DE CÂMBIO S.A.;VIPS CC LTDA. - PRUDENCIAL; 8 ; 107.372 ; 48 ; 925.734 ; 25 ; 149.579 ; 310 ; 937.808 ; 391 ; 2.120.493 ; 138 ; 1.707.270 ; 2 ; 91.497 ; 140 ; 1.798.767 ; 531 ; 3.919.260 ;
130;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;TURCAMBIO CC LTDA. - PRUDENCIAL; 2 ; 22.140 ; 29 ; 343.551 ; 1.757 ; 841.083 ; 2.819 ; 1.532.061 ; 4.607 ; 2.738.835 ; 131 ; 1.017.265 ; 6 ; 51.087 ; 137 ; 1.068.352 ; 4.744 ; 3.807.187 ;
131;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;GLOBAL EXCHANGE CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 7.754 ; 1.796.876 ; 3.754 ; 1.012.289 ; 11.508 ; 2.809.165 ; 1 ; 5.191 ; 77 ; 727.119 ; 78 ; 732.310 ; 11.586 ; 3.541.475 ;
132;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;DEBONI DTVM LTDA - PRUDENCIAL; -   ; -   ; 46 ; 485.526 ; 167 ; 120.043 ; 329 ; 966.846 ; 542 ; 1.572.415 ; 156 ; 1.584.986 ; 24 ; 232.753 ; 180 ; 1.817.739 ; 722 ; 3.390.154 ;
