Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Ago/2021;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
71;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 1.684 ; 36.401.911 ; 8.369 ; 256.106.278 ; 3.925 ; 58.044.547 ; 4.388 ; 51.437.209 ; 18.366 ; 401.989.946 ; 3.321 ; 261.644.237 ; 545 ; 48.371.355 ; 3.866 ; 310.015.592 ; 22.232 ; 712.005.538 ;
72;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;;;;; 41.843 ; 307.815.958 ; 79.342 ; 299.919.915 ; 121.185 ; 607.735.873 ; 224 ; 46.328.362 ; 660 ; 54.043.792 ; 884 ; 100.372.153 ; 122.069 ; 708.108.026 ;
73;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 35 ; 148.739.992 ; 539 ; 85.391.965 ; 23 ; 65.149.246 ; 460 ; 59.340.124 ; 1.057 ; 358.621.328 ; 41 ; 136.875.705 ; 34 ; 194.704.390 ; 75 ; 331.580.095 ; 1.132 ; 690.201.423 ;
74;92.894.922;BANCO ORIGINAL S.A.; 23 ; 21.133.708 ; 51 ; 59.446.427 ; 382 ; 88.074.519 ; 879 ; 153.508.616 ; 1.335 ; 322.163.270 ; 48 ; 195.719.947 ; 39 ; 115.720.331 ; 87 ; 311.440.277 ; 1.422 ; 633.603.547 ;
75;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 648 ; 12.213.244 ; 6.114 ; 145.581.395 ; 5.807 ; 52.135.595 ; 10.230 ; 100.514.802 ; 22.799 ; 310.445.036 ; 11.126 ; 248.479.194 ; 1.888 ; 66.605.617 ; 13.014 ; 315.084.811 ; 35.813 ; 625.529.847 ;
76;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 35 ; 169.939.599 ; 17 ; 3.663.310 ; 36 ; 90.264.390 ; 139 ; 41.179.786 ; 227 ; 305.047.084 ; 40 ; 34.480.382 ; 95 ; 231.482.648 ; 135 ; 265.963.031 ; 362 ; 571.010.115 ;
77;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 100 ; 117.496.447 ; 159 ; 53.185.002 ; 72 ; 93.068.382 ; 432 ; 74.107.265 ; 763 ; 337.857.095 ; 34 ; 86.589.242 ; 39 ; 144.090.450 ; 73 ; 230.679.692 ; 836 ; 568.536.787 ;
78;61.024.352;BANCO VOITER S.A.; 433 ; 97.234.898 ; 760 ; 52.010.725 ; 315 ; 143.520.311 ; 1.995 ; 89.041.738 ; 3.503 ; 381.807.672 ; 215 ; 50.020.388 ; 32 ; 127.174.081 ; 247 ; 177.194.469 ; 3.750 ; 559.002.141 ;
79;61.186.680;BANCO BMG S.A.; 26 ; 31.353.549 ; 11 ; 10.595.293 ; 115 ; 7.269.896 ; 284 ; 23.106.820 ; 436 ; 72.325.558 ; 19 ; 270.914.610 ; 23 ; 205.784.753 ; 42 ; 476.699.363 ; 478 ; 549.024.921 ;
80;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 260 ; 8.448.712 ; 4.740 ; 156.459.747 ; 1.687 ; 28.796.307 ; 4.154 ; 58.101.073 ; 10.841 ; 251.805.839 ; 6.376 ; 204.097.213 ; 1.074 ; 26.749.118 ; 7.450 ; 230.846.330 ; 18.291 ; 482.652.170 ;
81;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 15 ; 24.189.114 ; 39 ; 16.488.865 ; 73 ; 42.316.894 ; 371 ; 58.809.600 ; 498 ; 141.804.472 ; 26 ; 148.549.965 ; 24 ; 126.019.355 ; 50 ; 274.569.320 ; 548 ; 416.373.792 ;
82;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 416 ; 11.053.726 ; 1.997 ; 30.400.232 ; 9.988 ; 84.066.099 ; 16.476 ; 130.726.565 ; 28.877 ; 256.246.622 ; 3.877 ; 96.991.465 ; 540 ; 31.133.429 ; 4.417 ; 128.124.894 ; 33.294 ; 384.371.516 ;
83;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 141 ; 39.593.484 ; 126 ; 17.709.732 ; 108 ; 59.231.277 ; 212 ; 58.030.385 ; 587 ; 174.564.878 ; 67 ; 88.810.625 ; 97 ; 111.569.524 ; 164 ; 200.380.149 ; 751 ; 374.945.027 ;
84;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 727 ; 70.021.306 ; 2.903 ; 88.645.938 ; 3.432 ; 21.613.147 ; 5.998 ; 34.001.456 ; 13.060 ; 214.281.847 ; 3.373 ; 90.531.774 ; 1.051 ; 59.488.651 ; 4.424 ; 150.020.426 ; 17.484 ; 364.302.272 ;
85;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 416 ; 7.633.901 ; 2.675 ; 68.175.894 ; 39.420 ; 46.773.134 ; 16.255 ; 44.764.553 ; 58.766 ; 167.347.482 ; 4.647 ; 101.271.813 ; 1.504 ; 42.718.823 ; 6.151 ; 143.990.636 ; 64.917 ; 311.338.118 ;
86;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 206 ; 8.448.719 ; 4.137 ; 110.169.649 ; 1.448 ; 18.711.245 ; 3.394 ; 33.766.237 ; 9.185 ; 171.095.850 ; 3.075 ; 124.098.995 ; 353 ; 7.325.295 ; 3.428 ; 131.424.290 ; 12.613 ; 302.520.140 ;
87;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 5.391 ; 58.291.513 ; 17.669 ; 130.326.575 ; 23.060 ; 188.618.088 ; 6.724 ; 92.482.394 ; 5.237 ; 20.621.783 ; 11.961 ; 113.104.177 ; 35.021 ; 301.722.265 ;
88;00.416.968;BANCO INTER S.A.; 85 ; 735.222 ; 81 ; 1.940.055 ; 46.404 ; 93.843.159 ; 6.250 ; 110.475.751 ; 52.820 ; 206.994.187 ; 535 ; 32.571.885 ; 499 ; 15.574.521 ; 1.034 ; 48.146.407 ; 53.854 ; 255.140.594 ;
89;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 9 ; 325.128 ; 133 ; 2.359.236 ; 2.405 ; 14.083.420 ; 3.264 ; 23.332.291 ; 5.811 ; 40.100.075 ; 4.307 ; 96.036.723 ; 627 ; 84.752.788 ; 4.934 ; 180.789.512 ; 10.745 ; 220.889.586 ;
90;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 64 ; 6.855.842 ; 88 ; 1.320.850 ; 12 ; 2.766.056 ; 187 ; 103.998.839 ; 351 ; 114.941.586 ; 22 ; 95.500.000 ; 3 ; 5.000.000 ; 25 ; 100.500.000 ; 376 ; 215.441.586 ;
91;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB; 759 ; 81.447.223 ; 758 ; 20.271.365 ; 402 ; 15.424.013 ; 272 ; 51.746.398 ; 2.191 ; 168.888.999 ; 10 ; 5.160.310 ; 29 ; 31.936.980 ; 39 ; 37.097.290 ; 2.230 ; 205.986.289 ;
92;17.184.037;BANCO MERCANTIL DO BRASIL S.A.; 1 ; 62.140 ; 5 ; 1.408.781 ; 349 ; 2.771.717 ; 420 ; 7.702.382 ; 775 ; 11.945.020 ; 129 ; 89.223.981 ; 101 ; 82.928.838 ; 230 ; 172.152.818 ; 1.005 ; 184.097.838 ;
93;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 72 ; 2.407.541 ; 1.162 ; 57.039.366 ; 593 ; 8.361.644 ; 1.175 ; 12.468.919 ; 3.002 ; 80.277.469 ; 1.866 ; 68.600.804 ; 526 ; 9.839.718 ; 2.392 ; 78.440.522 ; 5.394 ; 158.717.991 ;
94;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 38 ; 1.260.642 ; 668 ; 10.399.487 ; 773 ; 13.147.690 ; 5.348 ; 28.231.164 ; 6.827 ; 53.038.983 ; 3.593 ; 45.503.643 ; 388 ; 21.147.884 ; 3.981 ; 66.651.527 ; 10.808 ; 119.690.511 ;
95;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 43 ; 1.906.495 ; 1.230 ; 36.427.370 ; 698 ; 8.394.486 ; 1.739 ; 16.632.540 ; 3.710 ; 63.360.890 ; 776 ; 48.530.108 ; 176 ; 5.772.051 ; 952 ; 54.302.159 ; 4.662 ; 117.663.049 ;
96;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 508 ; 38.066.651 ; 15 ; 823.709 ; 162 ; 15.836.352 ; 294 ; 2.292.143 ; 979 ; 57.018.855 ; 23 ; 3.509.833 ; 182 ; 53.779.397 ; 205 ; 57.289.230 ; 1.184 ; 114.308.085 ;
97;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;; 2 ; 28.500 ; 5.386 ; 1.738.421 ; 2.738 ; 1.982.634 ; 8.126 ; 3.749.554 ; 380 ; 55.247.175 ; 339 ; 54.985.150 ; 719 ; 110.232.325 ; 8.845 ; 113.981.880 ;
98;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 79 ; 2.479.489 ; 1.366 ; 42.969.169 ; 380 ; 3.848.058 ; 441 ; 6.055.674 ; 2.266 ; 55.352.390 ; 1.357 ; 49.482.687 ; 432 ; 6.781.380 ; 1.789 ; 56.264.067 ; 4.055 ; 111.616.457 ;
99;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 44 ; 1.082.879 ; 1.417 ; 47.744.537 ; 123 ; 1.934.010 ; 385 ; 2.582.339 ; 1.969 ; 53.343.764 ; 1.247 ; 50.494.154 ; 147 ; 3.184.282 ; 1.394 ; 53.678.435 ; 3.363 ; 107.022.199 ;
100;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 160 ; 2.935.144 ; 584 ; 10.454.035 ; 1.710 ; 10.098.439 ; 5.301 ; 30.916.745 ; 7.755 ; 54.404.363 ; 4.106 ; 38.102.655 ; 514 ; 9.741.259 ; 4.620 ; 47.843.914 ; 12.375 ; 102.248.278 ;
101;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 10 ; 128.611 ; 588 ; 26.157.419 ; 1.084 ; 1.679.947 ; 1.842 ; 9.670.283 ; 3.524 ; 37.636.260 ; 1.395 ; 48.976.447 ; 342 ; 14.992.145 ; 1.737 ; 63.968.592 ; 5.261 ; 101.604.852 ;
102;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 49 ; 1.091.774 ; 610 ; 16.919.786 ; 1.763 ; 6.894.271 ; 3.764 ; 17.537.652 ; 6.186 ; 42.443.483 ; 3.122 ; 41.741.957 ; 718 ; 15.266.644 ; 3.840 ; 57.008.601 ; 10.026 ; 99.452.084 ;
103;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 133 ; 2.035.938 ; 793 ; 21.872.198 ; 1.837 ; 12.804.166 ; 2.495 ; 14.204.991 ; 5.258 ; 50.917.293 ; 2.177 ; 32.983.485 ; 838 ; 11.830.731 ; 3.015 ; 44.814.216 ; 8.273 ; 95.731.509 ;
104;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 85 ; 2.802.215 ; 273 ; 9.895.193 ; 665 ; 16.772.142 ; 1.001 ; 18.053.076 ; 2.024 ; 47.522.626 ; 773 ; 20.622.875 ; 329 ; 12.253.672 ; 1.102 ; 32.876.547 ; 3.126 ; 80.399.173 ;
105;00.795.423;BANCO SEMEAR S.A.;;; 274 ; 10.760.419 ; 57 ; 8.274.518 ; 114 ; 17.796.373 ; 445 ; 36.831.309 ; 217 ; 28.572.467 ; 61 ; 9.039.220 ; 278 ; 37.611.687 ; 723 ; 74.442.996 ;
106;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 18 ; 2.637.063 ; 265 ; 5.869.694 ; 727 ; 24.578.810 ; 1.010 ; 33.085.566 ; 29 ; 26.082.583 ; 19 ; 5.218.996 ; 48 ; 31.301.580 ; 1.058 ; 64.387.145 ;
107;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 111 ; 5.631.094 ; 419 ; 7.723.448 ; 409 ; 11.322.335 ; 1.382 ; 9.091.627 ; 2.321 ; 33.768.504 ; 1.183 ; 14.222.534 ; 645 ; 14.353.636 ; 1.828 ; 28.576.170 ; 4.149 ; 62.344.674 ;
108;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;;;;; 1.326 ; 8.743.312 ; 1.546 ; 13.512.481 ; 2.872 ; 22.255.793 ; 836 ; 17.595.432 ; 194 ; 12.755.452 ; 1.030 ; 30.350.884 ; 3.902 ; 52.606.677 ;
109;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 143 ; 4.115.237 ; 200 ; 4.486.405 ; 858 ; 10.017.942 ; 1.525 ; 11.661.788 ; 2.726 ; 30.281.373 ; 712 ; 11.706.754 ; 303 ; 9.722.434 ; 1.015 ; 21.429.187 ; 3.741 ; 51.710.560 ;
110;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.; 13 ; 523.432 ; 469 ; 13.669.519 ; 524 ; 3.506.827 ; 1.631 ; 9.507.050 ; 2.637 ; 27.206.827 ; 1.171 ; 21.712.143 ; 55 ; 2.625.734 ; 1.226 ; 24.337.878 ; 3.863 ; 51.544.705 ;
111;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.; 8 ; 181.620 ; 2 ; 17.947 ; 784 ; 2.518.171 ; 1.782 ; 8.981.366 ; 2.576 ; 11.699.104 ; 1.474 ; 22.376.357 ; 482 ; 16.086.975 ; 1.956 ; 38.463.332 ; 4.532 ; 50.162.436 ;
112;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 375 ; 1.332.075 ; 220 ; 3.385.181 ; 1.830 ; 21.119.961 ; 1.243 ; 6.591.007 ; 3.668 ; 32.428.223 ; 202 ; 2.166.120 ; 365 ; 14.640.839 ; 567 ; 16.806.960 ; 4.235 ; 49.235.183 ;
113;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 12 ; 293.722 ; 393 ; 15.251.981 ; 141 ; 3.526.300 ; 258 ; 5.894.300 ; 804 ; 24.966.304 ; 385 ; 20.304.424 ; 113 ; 2.978.182 ; 498 ; 23.282.606 ; 1.302 ; 48.248.909 ;
114;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 19 ; 747.154 ; 284 ; 8.221.569 ; 271 ; 2.292.008 ; 827 ; 12.470.729 ; 1.401 ; 23.731.460 ; 711 ; 20.797.025 ; 106 ; 3.149.901 ; 817 ; 23.946.926 ; 2.218 ; 47.678.386 ;
115;04.902.979;BANCO DA AMAZONIA S.A.; 252 ; 13.363.007 ; 89 ; 4.103.051 ; 89 ; 4.244.967 ; 247 ; 1.343.866 ; 677 ; 23.054.891 ; 27 ; 6.072.504 ; 100 ; 18.230.617 ; 127 ; 24.303.121 ; 804 ; 47.358.012 ;
116;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 43 ; 459.467 ; 229 ; 4.454.964 ; 633 ; 9.594.236 ; 1.407 ; 10.289.298 ; 2.312 ; 24.797.965 ; 1.698 ; 13.212.797 ; 301 ; 8.444.943 ; 1.999 ; 21.657.740 ; 4.311 ; 46.455.705 ;
117;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 67 ; 868.471 ; 332 ; 5.204.246 ; 935 ; 7.968.432 ; 1.715 ; 8.775.646 ; 3.049 ; 22.816.795 ; 1.174 ; 13.918.230 ; 406 ; 8.761.682 ; 1.580 ; 22.679.911 ; 4.629 ; 45.496.706 ;
118;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 8 ; 8.447 ; 8 ; 8.447 ; 9 ; 22.584.030 ; 15 ; 22.552.116 ; 24 ; 45.136.146 ; 32 ; 45.144.594 ;
119;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.; 14 ; 493.229 ; 583 ; 11.994.597 ; 695 ; 2.948.297 ; 506 ; 3.278.434 ; 1.798 ; 18.714.558 ; 793 ; 18.188.122 ; 297 ; 6.372.331 ; 1.090 ; 24.560.453 ; 2.888 ; 43.275.011 ;
120;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 120 ; 3.511.293 ; 268 ; 6.263.735 ; 1.547 ; 6.173.939 ; 1.993 ; 9.058.200 ; 3.928 ; 25.007.166 ; 940 ; 10.849.055 ; 271 ; 5.548.954 ; 1.211 ; 16.398.008 ; 5.139 ; 41.405.175 ;
121;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 13 ; 172.866 ; 211 ; 4.220.905 ; 1.804 ; 7.638.164 ; 2.268 ; 9.589.253 ; 4.296 ; 21.621.189 ; 924 ; 12.164.926 ; 225 ; 6.199.447 ; 1.149 ; 18.364.373 ; 5.445 ; 39.985.561 ;
122;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 82 ; 1.244.660 ; 1.848 ; 10.907.492 ; 2.477 ; 15.356.952 ; 4.407 ; 27.509.105 ; 1.452 ; 6.947.013 ; 86 ; 1.381.611 ; 1.538 ; 8.328.624 ; 5.945 ; 35.837.729 ;
123;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 91 ; 550.281 ; 472 ; 5.677.272 ; 1.262 ; 4.398.027 ; 2.082 ; 10.829.911 ; 3.907 ; 21.455.491 ; 1.220 ; 12.921.398 ; 246 ; 1.361.369 ; 1.466 ; 14.282.768 ; 5.373 ; 35.738.259 ;
124;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 431 ; 12.400.392 ; 84 ; 1.306.942 ; 82 ; 1.246.394 ; 240 ; 2.506.954 ; 837 ; 17.460.682 ; 288 ; 3.739.729 ; 460 ; 13.572.475 ; 748 ; 17.312.204 ; 1.585 ; 34.772.887 ;
125;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 39 ; 492.828 ; 332 ; 7.130.531 ; 195 ; 1.617.126 ; 440 ; 2.836.954 ; 1.006 ; 12.077.439 ; 714 ; 10.193.438 ; 184 ; 2.339.516 ; 898 ; 12.532.954 ; 1.904 ; 24.610.393 ;
126;00.806.535;PLANNER CORRETORA DE VALORES S.A.; 2 ; 10.557 ; 8 ; 76.092 ; 137 ; 6.704.952 ; 118 ; 5.251.637 ; 265 ; 12.043.238 ; 129 ; 5.558.305 ; 155 ; 6.945.296 ; 284 ; 12.503.601 ; 549 ; 24.546.839 ;
127;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;; 35 ; 548.206 ; 135 ; 1.240.877 ; 1.304 ; 9.150.014 ; 1.474 ; 10.939.097 ; 1.428 ; 9.182.001 ; 37 ; 745.124 ; 1.465 ; 9.927.124 ; 2.939 ; 20.866.221 ;
128;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 193 ; 5.794.502 ; 68 ; 2.992.374 ; 79 ; 2.254.957 ; 34 ; 487.707 ; 374 ; 11.529.540 ; 8 ; 2.212.774 ; 28 ; 5.625.356 ; 36 ; 7.838.130 ; 410 ; 19.367.670 ;
129;33.042.151;BANCO DE LA NACION ARGENTINA; 18 ; 4.765.801 ; 8 ; 182.905 ; 3.198 ; 4.143.266 ; 101 ; 798.757 ; 3.325 ; 9.890.729 ; 3 ; 80.598 ; 45 ; 9.005.818 ; 48 ; 9.086.415 ; 3.373 ; 18.977.145 ;
130;61.033.106;BANCO CREFISA S.A.;;; 1 ; 3.680.000 ; 22 ; 429.430 ; 61 ; 5.540.689 ; 84 ; 9.650.119 ; 7 ; 8.730.000 ;;; 7 ; 8.730.000 ; 91 ; 18.380.119 ;
131;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 3 ; 363.700 ; 9 ; 331.036 ; 1.392 ; 2.162.256 ; 5.768 ; 6.802.490 ; 7.172 ; 9.659.483 ; 795 ; 6.267.808 ; 44 ; 1.805.628 ; 839 ; 8.073.437 ; 8.011 ; 17.732.919 ;
132;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS; 1 ; 171 ; 12 ; 109.315 ; 735 ; 1.884.499 ; 1.878 ; 7.967.157 ; 2.626 ; 9.961.142 ; 926 ; 6.794.123 ; 23 ; 595.992 ; 949 ; 7.390.115 ; 3.575 ; 17.351.257 ;
133;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.; 1 ; 27.835 ; 77 ; 2.181.676 ; 114 ; 1.550.058 ; 840 ; 4.413.566 ; 1.032 ; 8.173.136 ; 889 ; 7.082.382 ; 118 ; 2.065.041 ; 1.007 ; 9.147.423 ; 2.039 ; 17.320.559 ;
134;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 84 ; 2.947.536 ; 44 ; 1.921.977 ; 85 ; 2.305.408 ; 213 ; 7.174.920 ; 127 ; 5.224.395 ; 41 ; 1.893.350 ; 168 ; 7.117.745 ; 381 ; 14.292.665 ;
135;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 36 ; 1.037.619 ; 34 ; 964.467 ; 587 ; 1.779.504 ; 639 ; 3.124.943 ; 1.296 ; 6.906.533 ; 217 ; 3.228.420 ; 86 ; 1.981.273 ; 303 ; 5.209.693 ; 1.599 ; 12.116.226 ;
136;61.973.863;LEROSA S.A. CORRETORA DE VALORES E CAMBIO; 1 ; 1.900 ; 96 ; 2.813.819 ; 34 ; 332.296 ; 87 ; 2.810.119 ; 218 ; 5.958.134 ; 164 ; 5.614.464 ; 27 ; 334.841 ; 191 ; 5.949.305 ; 409 ; 11.907.439 ;
137;28.650.236;BS2 DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;; 684 ; 2.270.714 ; 708 ; 3.226.845 ; 1.392 ; 5.497.559 ; 207 ; 2.017.011 ; 284 ; 2.357.686 ; 491 ; 4.374.697 ; 1.883 ; 9.872.256 ;
138;59.285.411;BANCO PAN S.A.;;;;; 44 ; 681.271 ; 164 ; 4.762.611 ; 208 ; 5.443.882 ; 24 ; 4.120.000 ;;; 24 ; 4.120.000 ; 232 ; 9.563.882 ;
139;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 1.593 ; 1.735.192 ; 1.281 ; 4.319.084 ; 2.874 ; 6.054.276 ; 527 ; 2.663.291 ; 38 ; 139.042 ; 565 ; 2.802.333 ; 3.439 ; 8.856.609 ;
140;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;; 3 ; 116.992 ; 654 ; 2.791.212 ; 835 ; 2.120.917 ; 1.492 ; 5.029.120 ; 340 ; 1.465.097 ; 184 ; 2.047.577 ; 524 ; 3.512.675 ; 2.016 ; 8.541.795 ;
141;54.403.563;BANCO ARBI S.A.; 14 ; 3.253.017 ; 12 ; 116.385 ;;; 33 ; 833.026 ; 59 ; 4.202.429 ; 14 ; 902.692 ; 5 ; 3.187.834 ; 19 ; 4.090.527 ; 78 ; 8.292.955 ;
142;40.333.582;PROSEFTUR CORRETORA DE CÂMBIO LTDA.; 8 ; 73.752 ; 159 ; 2.631.256 ; 9 ; 231.691 ; 28 ; 298.626 ; 204 ; 3.235.325 ; 153 ; 2.931.431 ; 17 ; 306.544 ; 170 ; 3.237.974 ; 374 ; 6.473.299 ;
143;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 628 ; 1.432.577 ; 833 ; 2.936.418 ; 1.461 ; 4.368.995 ; 291 ; 1.616.325 ; 10 ; 113.561 ; 301 ; 1.729.886 ; 1.762 ; 6.098.882 ;
144;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 430 ; 1.372.520 ; 566 ; 1.622.659 ; 996 ; 2.995.179 ; 125 ; 1.436.861 ; 28 ; 1.184.430 ; 153 ; 2.621.291 ; 1.149 ; 5.616.470 ;
145;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 7 ; 54.922 ; 251 ; 691.240 ; 422 ; 1.892.552 ; 680 ; 2.638.714 ; 287 ; 1.833.232 ; 77 ; 588.033 ; 364 ; 2.421.265 ; 1.044 ; 5.059.978 ;
146;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 1.317 ; 610.998 ; 1.944 ; 2.295.965 ; 3.261 ; 2.906.964 ; 85 ; 1.603.427 ; 3 ; 19.852 ; 88 ; 1.623.279 ; 3.349 ; 4.530.243 ;
147;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 4 ; 60.281 ; 367 ; 482.292 ; 526 ; 2.037.430 ; 897 ; 2.580.003 ; 528 ; 1.608.558 ; 2 ; 1.310 ; 530 ; 1.609.868 ; 1.427 ; 4.189.871 ;
148;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 332 ; 180.867 ; 886 ; 1.971.071 ; 1.218 ; 2.151.937 ; 216 ; 1.810.080 ; 1 ; 15.000 ; 217 ; 1.825.080 ; 1.435 ; 3.977.018 ;
149;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 713 ; 1.461.006 ; 606 ; 1.223.386 ; 1.319 ; 2.684.393 ; 15 ; 73.657 ; 36 ; 301.018 ; 51 ; 374.674 ; 1.370 ; 3.059.067 ;
150;02.332.886;XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;;;;; 186 ; 1.404.200 ; 1 ; 1.978 ; 187 ; 1.406.177 ; 2 ; 28.261 ; 166 ; 1.433.483 ; 168 ; 1.461.743 ; 355 ; 2.867.920 ;
151;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 1 ; 4.950 ; 28 ; 89.597 ; 351 ; 1.094.119 ; 380 ; 1.188.666 ; 232 ; 1.120.848 ; 16 ; 156.749 ; 248 ; 1.277.597 ; 628 ; 2.466.263 ;
152;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 90 ; 131.709 ; 466 ; 1.082.760 ; 556 ; 1.214.469 ; 343 ; 1.042.987 ; 18 ; 89.415 ; 361 ; 1.132.402 ; 917 ; 2.346.871 ;
