Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Novembro/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
55;61.384.004;AVENUE SECURITIES DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;AVENUE SECURITIES DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 13.066 ; 29.541.265 ; 67.553 ; 100.974.527 ; 80.619 ; 130.515.792 ; 168 ; 71.697.255 ; 1 ; 400.000 ; 169 ; 72.097.255 ; 80.788 ; 202.613.047 ;
56;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;CREDIT AGRICOLE - PRUDENCIAL; -   ; -   ; 18 ; 1.612.261 ; 17 ; 79.361.343 ; 29 ; 16.084.320 ; 64 ; 97.057.924 ; 9 ; 21.536.590 ; 10 ; 83.813.288 ; 19 ; 105.349.878 ; 83 ; 202.407.802 ;
57;60.889.128;BANCO SOFISA S.A.;SOFISA - PRUDENCIAL; 200 ; 37.832.978 ; 216 ; 15.483.782 ; 28 ; 10.903.649 ; 132 ; 48.732.500 ; 576 ; 112.952.909 ; 20 ; 31.546.513 ; 12 ; 18.490.023 ; 32 ; 50.036.536 ; 608 ; 162.989.445 ;
58;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.;MONEYCORP - PRUDENCIAL; 36 ; 2.060.453 ; 277 ; 8.191.339 ; 305 ; 39.706.051 ; 622 ; 52.333.886 ; 1.240 ; 102.291.729 ; 147 ; 37.133.959 ; 48 ; 18.451.891 ; 195 ; 55.585.850 ; 1.435 ; 157.877.579 ;
59;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;ICBC DO BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; 27 ; 57.059.533 ; 9 ; 55.677.976 ; 10 ; 4.903.103 ; 46 ; 117.640.612 ; 11 ; 21.029.973 ; 6 ; 10.429.622 ; 17 ; 31.459.595 ; 63 ; 149.100.207 ;
60;32.648.370;FAIR CORRETORA DE CAMBIO S.A.;FAIR CC S.A. - PRUDENCIAL; 138 ; 3.055.424 ; 869 ; 26.332.014 ; 1.412 ; 10.568.348 ; 1.946 ; 19.578.886 ; 4.365 ; 59.534.672 ; 526 ; 50.725.670 ; 131 ; 18.381.242 ; 657 ; 69.106.912 ; 5.022 ; 128.641.584 ;
61;59.118.133;BANCO LUSO BRASILEIRO S.A.;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL; 30 ; 5.768.464 ; 112 ; 8.472.066 ; 37 ; 1.671.719 ; 82 ; 1.532.625 ; 261 ; 17.444.874 ; 132 ; 54.994.077 ; 69 ; 52.419.326 ; 201 ; 107.413.403 ; 462 ; 124.858.277 ;
62;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 809 ; 274.215 ; 27.835 ; 7.861.610 ; 143.632 ; 51.943.544 ; 173.443 ; 43.075.741 ; 345.719 ; 103.155.110 ; 35 ; 5.896.548 ; 70 ; 7.234.299 ; 105 ; 13.130.847 ; 345.824 ; 116.285.957 ;
63;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCOOB - PRUDENCIAL; 335 ; 34.271.219 ; 494 ; 15.041.137 ; 248 ; 5.744.641 ; 104 ; 21.348.027 ; 1.181 ; 76.405.024 ; 4 ; 9.148.627 ; 5 ; 22.326.660 ; 9 ; 31.475.287 ; 1.190 ; 107.880.311 ;
64;10.690.848;BANCO DA CHINA BRASIL S.A.;BANK OF CHINA (BRASIL) - PRUDENCIAL; 9 ; 7.277.040 ; 11 ; 14.454.496 ; 77 ; 10.130.509 ; 66 ; 10.233.457 ; 163 ; 42.095.502 ; 46 ; 34.141.608 ; 41 ; 26.955.569 ; 87 ; 61.097.177 ; 250 ; 103.192.679 ;
65;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL; 7 ; 35.964 ; 793 ; 49.544.024 ; 38 ; 617.532 ; 46 ; 322.021 ; 884 ; 50.519.541 ; 842 ; 50.269.109 ; 50 ; 1.056.560 ; 892 ; 51.325.669 ; 1.776 ; 101.845.210 ;
66;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 166 ; 5.574.597 ; 871 ; 33.902.208 ; 473 ; 7.284.614 ; 723 ; 6.192.004 ; 2.233 ; 52.953.423 ; 414 ; 36.423.554 ; 103 ; 9.189.301 ; 517 ; 45.612.855 ; 2.750 ; 98.566.278 ;
67;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;GUITTA CC LTDA - PRUDENCIAL; 182 ; 3.445.457 ; 1.217 ; 31.078.233 ; 322 ; 8.628.600 ; 709 ; 10.135.075 ; 2.430 ; 53.287.365 ; 396 ; 35.633.191 ; 42 ; 6.503.153 ; 438 ; 42.136.344 ; 2.868 ; 95.423.709 ;
68;73.622.748;B&T CORRETORA DE CAMBIO LTDA.;B & T ASSOCIADOS CC LTDA. - PRUDENCIAL; 252 ; 4.901.101 ; 478 ; 14.909.816 ; 9.297 ; 19.488.341 ; 14.146 ; 23.224.233 ; 24.173 ; 62.523.491 ; 750 ; 22.527.456 ; 79 ; 8.727.881 ; 829 ; 31.255.337 ; 25.002 ; 93.778.828 ;
69;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.;TREVISO CC S.A. - PRUDENCIAL; 76 ; 1.142.796 ; 827 ; 19.845.159 ; 7.185 ; 10.964.388 ; 11.244 ; 17.973.194 ; 19.332 ; 49.925.537 ; 1.672 ; 34.646.141 ; 266 ; 8.728.827 ; 1.938 ; 43.374.968 ; 21.270 ; 93.300.505 ;
70;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;BNDES - PRUDENCIAL; 30 ; 34.565.912 ; -   ; -   ; 33 ; 6.048.728 ; 2 ; 156.566 ; 65 ; 40.771.206 ; 1 ; 1.060.900 ; 3 ; 49.434.881 ; 4 ; 50.495.781 ; 69 ; 91.266.987 ;
71;03.609.817;BANCO CARGILL S.A.;BCO CARGILL S.A. - PRUDENCIAL; 17 ; 12.393.679 ; -   ; -   ; 19 ; 26.607.166 ; 40 ; 16.387.086 ; 76 ; 55.387.931 ; -   ; -   ; 2 ; 25.000.000 ; 2 ; 25.000.000 ; 78 ; 80.387.931 ;
72;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;BROKER BRASIL CC LTDA. - PRUDENCIAL; 78 ; 2.501.776 ; 683 ; 26.493.649 ; 231 ; 3.504.278 ; 559 ; 8.236.231 ; 1.551 ; 40.735.934 ; 858 ; 34.098.291 ; 184 ; 5.346.159 ; 1.042 ; 39.444.450 ; 2.593 ; 80.180.384 ;
73;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;RENDIMENTO - PRUDENCIAL; 73 ; 1.176.815 ; 443 ; 5.280.636 ; 13.905 ; 15.859.178 ; 29.436 ; 26.579.120 ; 43.857 ; 48.895.749 ; 706 ; 20.796.531 ; 60 ; 5.626.622 ; 766 ; 26.423.153 ; 44.623 ; 75.318.902 ;
74;92.894.922;BANCO ORIGINAL S.A.;ORIGINAL - PRUDENCIAL; 3 ; 516.643 ; 48 ; 9.724.016 ; 16 ; 25.538 ; 68 ; 26.242.805 ; 135 ; 36.509.002 ; 12 ; 35.218.299 ; 5 ; 218.122 ; 17 ; 35.436.421 ; 152 ; 71.945.423 ;
75;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 58 ; 971.759 ; 561 ; 12.868.449 ; 349 ; 10.890.635 ; 603 ; 11.838.199 ; 1.571 ; 36.569.042 ; 1.055 ; 23.553.147 ; 274 ; 10.704.071 ; 1.329 ; 34.257.218 ; 2.900 ; 70.826.260 ;
76;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;JP MORGAN CHASE - PRUDENCIAL; -   ; -   ; -   ; -   ; 15 ; 8.900.119 ; 23 ; 27.535.899 ; 38 ; 36.436.018 ; 2 ; 20.356.744 ; 2 ; 2.934.814 ; 4 ; 23.291.558 ; 42 ; 59.727.576 ;
77;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; 6 ; 547.825 ; 60 ; 4.410.337 ; 76 ; 7.108.608 ; 93 ; 15.284.537 ; 235 ; 27.351.307 ; 41 ; 18.485.199 ; 8 ; 7.437.027 ; 49 ; 25.922.226 ; 284 ; 53.273.533 ;
78;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;CONFIDENCE - PRUDENCIAL; 1 ; 365 ; 89 ; 87.604 ; 29.409 ; 12.414.831 ; 32.171 ; 23.325.794 ; 61.670 ; 35.828.594 ; 1.945 ; 14.173.124 ; 978 ; 3.257.042 ; 2.923 ; 17.430.166 ; 64.593 ; 53.258.760 ;
79;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 11 ; 5.159.177 ; 33 ; 2.016.665 ; 46 ; 1.361.992 ; 133 ; 3.682.349 ; 223 ; 12.220.183 ; 41 ; 5.155.027 ; 14 ; 26.214.810 ; 55 ; 31.369.837 ; 278 ; 43.590.020 ;
80;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL; 40 ; 10.870.225 ; 13 ; 504.618 ; 10 ; 3.331.242 ; 40 ; 5.436.433 ; 103 ; 20.142.518 ; 10 ; 5.977.338 ; 17 ; 14.924.860 ; 27 ; 20.902.198 ; 130 ; 41.044.716 ;
81;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;DOURADA CORRETORA - PRUDENCIAL; 92 ; 6.290.076 ; 296 ; 8.781.720 ; 1.265 ; 2.855.050 ; 1.128 ; 5.623.061 ; 2.781 ; 23.549.907 ; 340 ; 9.965.959 ; 77 ; 4.703.748 ; 417 ; 14.669.707 ; 3.198 ; 38.219.614 ;
82;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;CONECTA CC LTDA - PRUDENCIAL; 14 ; 365.377 ; 23 ; 1.255.510 ; 1.062 ; 621.775 ; 851 ; 15.041.854 ; 1.950 ; 17.284.516 ; 529 ; 16.728.934 ; 38 ; 1.248.213 ; 567 ; 17.977.147 ; 2.517 ; 35.261.663 ;
83;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;LEVYCAM CCV LTDA - PRUDENCIAL; 23 ; 322.229 ; 340 ; 10.877.865 ; 140 ; 2.332.068 ; 470 ; 4.831.232 ; 973 ; 18.363.394 ; 572 ; 13.875.090 ; 127 ; 820.344 ; 699 ; 14.695.434 ; 1.672 ; 33.058.828 ;
84;00.795.423;BANCO SEMEAR S.A.;BANCO SEMEAR - PRUDENCIAL; -   ; -   ; 21 ; 1.598.903 ; 22 ; 849.443 ; 154 ; 13.926.532 ; 197 ; 16.374.878 ; 36 ; 15.072.345 ; 1 ; 422.960 ; 37 ; 15.495.305 ; 234 ; 31.870.183 ;
85;40.333.582;SAYGO CORRETORA DE CÂMBIO S.A.;SAYGO CC - PRUDENCIAL; 20 ; 271.890 ; 509 ; 13.604.456 ; 36 ; 785.875 ; 56 ; 759.178 ; 621 ; 15.421.399 ; 450 ; 14.580.516 ; 65 ; 1.296.591 ; 515 ; 15.877.107 ; 1.136 ; 31.298.506 ;
86;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;OM DTVM LTDA - PRUDENCIAL; 10 ; 1.275.997 ; 70 ; 1.041.597 ; 4.027 ; 2.032.879 ; 3.426 ; 5.708.286 ; 7.533 ; 10.058.759 ; 575 ; 11.875.196 ; 84 ; 8.786.946 ; 659 ; 20.662.142 ; 8.192 ; 30.720.901 ;
87;33.042.151;BANCO DE LA NACION ARGENTINA;BCO LA NACION ARGENTINA - PRUDENCIAL; 1 ; 105.900 ; 1 ; 2.562.795 ; 484 ; 443.836 ; 54 ; 10.112.934 ; 540 ; 13.225.465 ; 5 ; 12.590.000 ; 10 ; 466.489 ; 15 ; 13.056.489 ; 555 ; 26.281.954 ;
88;02.318.507;BANCO KEB HANA DO BRASIL S.A.;BCO KEB DO BRASIL SA - PRUDENCIAL; -   ; -   ; 33 ; 5.715.598 ; 60 ; 4.511.183 ; 114 ; 2.693.789 ; 207 ; 12.920.570 ; 34 ; 7.661.661 ; 18 ; 3.812.052 ; 52 ; 11.473.713 ; 259 ; 24.394.283 ;
89;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;INTERCAM CC LTDA - PRUDENCIAL; 3 ; 44.329 ; 149 ; 7.205.824 ; 69 ; 1.143.857 ; 235 ; 2.826.658 ; 456 ; 11.220.668 ; 244 ; 9.810.196 ; 40 ; 991.551 ; 284 ; 10.801.747 ; 740 ; 22.022.415 ;
90;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;HAITONG - PRUDENCIAL; 1 ; 1.059 ; 8 ; 682.387 ; 1 ; 44 ; 5 ; 10.065 ; 15 ; 693.555 ; 13 ; 9.896.204 ; 13 ; 9.902.100 ; 26 ; 19.798.304 ; 41 ; 20.491.859 ;
91;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;MONOPÓLIO CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 781 ; 383.536 ; 651 ; 411.095 ; 1.432 ; 794.631 ; 47 ; 9.663.421 ; 39 ; 9.643.676 ; 86 ; 19.307.097 ; 1.518 ; 20.101.728 ;
92;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;BOA VIAGEM SCC LTDA. - PRUDENCIAL; -   ; -   ; 76 ; 2.010.628 ; 2.497 ; 2.150.439 ; 2.197 ; 3.778.593 ; 4.770 ; 7.939.660 ; 490 ; 7.225.217 ; 79 ; 3.632.477 ; 569 ; 10.857.694 ; 5.339 ; 18.797.354 ;
93;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;CAIXA GERAL - PRUDENCIAL; 5 ; 3.756.581 ; 9 ; 5.736.928 ; 13 ; 462.073 ; 74 ; 2.174.862 ; 101 ; 12.130.444 ; 6 ; 3.289.544 ; 6 ; 3.270.610 ; 12 ; 6.560.154 ; 113 ; 18.690.598 ;
94;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL; 2 ; 203.452 ; 204 ; 5.158.974 ; 207 ; 2.190.655 ; 461 ; 2.038.566 ; 874 ; 9.591.647 ; 164 ; 6.547.296 ; 24 ; 1.747.780 ; 188 ; 8.295.076 ; 1.062 ; 17.886.723 ;
95;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;BR PARTNERS - PRUDENCIAL; -   ; -   ; 2 ; 265.311 ; 41 ; 7.105.810 ; 35 ; 477.488 ; 78 ; 7.848.609 ; -   ; -   ; 3 ; 10.000.000 ; 3 ; 10.000.000 ; 81 ; 17.848.609 ;
96;61.024.352;BANCO VOITER S.A.;BANCO MASTER - PRUDENCIAL; 4 ; 28.004 ; 5 ; 278.842 ; 27 ; 6.784.628 ; 72 ; 3.391.001 ; 108 ; 10.482.475 ; 7 ; 1.552.913 ; 9 ; 4.768.430 ; 16 ; 6.321.343 ; 124 ; 16.803.818 ;
97;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;TROCKA CC - PRUDENCIAL; 9 ; 45.301 ; 15 ; 399.065 ; 1.446 ; 1.352.136 ; 1.220 ; 2.134.424 ; 2.690 ; 3.930.926 ; 384 ; 6.949.888 ; 82 ; 5.789.545 ; 466 ; 12.739.433 ; 3.156 ; 16.670.359 ;
98;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;BRX CC LTDA. - PRUDENCIAL; -   ; -   ; 7 ; 39.048 ; 1.219 ; 598.012 ; 1.397 ; 1.164.773 ; 2.623 ; 1.801.833 ; 234 ; 7.690.976 ; 63 ; 7.089.438 ; 297 ; 14.780.414 ; 2.920 ; 16.582.247 ;
99;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;EXECUTIVE CC LTDA. - PRUDENCIAL; 59 ; 790.512 ; 138 ; 2.500.275 ; 3.205 ; 2.721.999 ; 3.329 ; 3.177.408 ; 6.731 ; 9.190.194 ; 426 ; 4.672.329 ; 176 ; 2.499.469 ; 602 ; 7.171.798 ; 7.333 ; 16.361.992 ;
100;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL; 3 ; 40.711 ; 52 ; 4.558.944 ; 83 ; 2.117.370 ; 99 ; 2.304.863 ; 237 ; 9.021.888 ; 30 ; 5.682.277 ; 7 ; 960.000 ; 37 ; 6.642.277 ; 274 ; 15.664.165 ;
101;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;LABOR CC - PRUDENCIAL; 32 ; 632.168 ; 159 ; 3.960.002 ; 4.077 ; 1.885.774 ; 3.515 ; 2.951.116 ; 7.783 ; 9.429.060 ; 241 ; 5.337.291 ; 53 ; 875.989 ; 294 ; 6.213.280 ; 8.077 ; 15.642.340 ;
102;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL; 7 ; 526.220 ; 13 ; 409.479 ; -   ; -   ; 44 ; 7.184.608 ; 64 ; 8.120.307 ; 4 ; 6.000.000 ; 1 ; 264.325 ; 5 ; 6.264.325 ; 69 ; 14.384.632 ;
103;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;BCO DES. DE MG S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 7 ; 2.982.916 ; 7 ; 2.982.916 ; 2 ; 6.700.000 ; 1 ; 3.350.000 ; 3 ; 10.050.000 ; 10 ; 13.032.916 ;
104;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;INVEST CC - PRUDENCIAL; -   ; -   ; 1 ; 1.725 ; 14.260 ; 3.523.027 ; 9.207 ; 4.443.191 ; 23.468 ; 7.967.943 ; 130 ; 1.715.379 ; 5 ; 786.099 ; 135 ; 2.501.478 ; 23.603 ; 10.469.421 ;
105;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;PACIFIC INVEST DTVM LTDA - PRUDENCIAL; 4 ; 23.131 ; 2 ; 63.334 ; 251 ; 156.912 ; 480 ; 394.242 ; 737 ; 637.619 ; 87 ; 4.679.028 ; 23 ; 4.398.131 ; 110 ; 9.077.159 ; 847 ; 9.714.778 ;
106;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;CAMBIONET CC LTDA - PRUDENCIAL; 23 ; 408.246 ; 56 ; 1.004.972 ; 1.274 ; 1.356.145 ; 2.009 ; 2.328.864 ; 3.362 ; 5.098.227 ; 477 ; 2.903.013 ; 66 ; 1.322.066 ; 543 ; 4.225.079 ; 3.905 ; 9.323.306 ;
107;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;BCO DO EST. DO PA S.A. - PRUDENCIAL; 46 ; 3.672.253 ; 1 ; 6.150 ; 28 ; 158.437 ; 69 ; 517.911 ; 144 ; 4.354.751 ; 3 ; 1.052.550 ; 12 ; 3.850.000 ; 15 ; 4.902.550 ; 159 ; 9.257.301 ;
108;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;ARC CORRETORA CAMBIO S.A. - PRUDENCIAL; 67 ; 347.225 ; 59 ; 909.183 ; 312 ; 3.481.614 ; 218 ; 1.136.623 ; 656 ; 5.874.645 ; 37 ; 642.435 ; 38 ; 2.459.361 ; 75 ; 3.101.796 ; 731 ; 8.976.441 ;
109;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;IB CCTVM - PRUDENCIAL; 5 ; 144.891 ; 56 ; 1.411.295 ; 44 ; 1.421.561 ; 194 ; 1.680.460 ; 299 ; 4.658.207 ; 115 ; 2.868.953 ; 49 ; 1.306.036 ; 164 ; 4.174.989 ; 463 ; 8.833.196 ;
110;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;EXIM CC LTDA - PRUDENCIAL; 12 ; 132.721 ; 57 ; 1.042.668 ; 125 ; 932.981 ; 199 ; 2.128.207 ; 393 ; 4.236.577 ; 198 ; 3.263.901 ; 89 ; 1.158.927 ; 287 ; 4.422.828 ; 680 ; 8.659.405 ;
111;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;GET MONEY CC - PRUDENCIAL; -   ; -   ; 5 ; 154.707 ; 6.414 ; 3.057.923 ; 5.486 ; 3.761.607 ; 11.905 ; 6.974.237 ; 642 ; 1.111.266 ; 9 ; 142.375 ; 651 ; 1.253.641 ; 12.556 ; 8.227.878 ;
112;33.042.953;CITIBANK N.A.;CITIBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 2 ; 159.726 ; 9 ; 6.712.604 ; 11 ; 6.872.330 ; -   ; -   ; -   ; -   ; -   ; -   ; 11 ; 6.872.330 ;
113;00.806.535;PLANNER CORRETORA DE VALORES S.A.;PLANNER - PRUDENCIAL; 4 ; 136.819 ; 5 ; 17.440 ; 50 ; 1.325.598 ; 43 ; 1.352.298 ; 102 ; 2.832.155 ; 40 ; 1.331.842 ; 46 ; 1.424.520 ; 86 ; 2.756.362 ; 188 ; 5.588.517 ;
114;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;DEBONI DTVM LTDA - PRUDENCIAL; -   ; -   ; 37 ; 975.759 ; 211 ; 203.348 ; 327 ; 1.006.648 ; 575 ; 2.185.755 ; 163 ; 2.444.132 ; 16 ; 666.191 ; 179 ; 3.110.323 ; 754 ; 5.296.078 ;
115;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;VIPS CC LTDA. - PRUDENCIAL; 2 ; 111.802 ; 46 ; 1.471.078 ; 37 ; 156.448 ; 250 ; 896.872 ; 335 ; 2.636.200 ; 119 ; 2.270.131 ; 3 ; 150.300 ; 122 ; 2.420.431 ; 457 ; 5.056.631 ;
116;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;EFX CC LTDA. - PRUDENCIAL; 1 ; 21.190 ; 15 ; 218.376 ; 57 ; 1.010.795 ; 78 ; 1.239.615 ; 151 ; 2.489.976 ; 78 ; 1.469.910 ; 46 ; 1.043.904 ; 124 ; 2.513.814 ; 275 ; 5.003.790 ;
117;55.428.859;FREEX CORRETORA DE CAMBIO S.A.;FREEX CC - PRUDENCIAL; -   ; -   ; 65 ; 2.437.076 ; -   ; -   ; 7 ; 59.309 ; 72 ; 2.496.385 ; 27 ; 2.496.385 ; -   ; -   ; 27 ; 2.496.385 ; 99 ; 4.992.770 ;
118;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;ONNIX CC LTDA. - PRUDENCIAL; 2 ; 63.802 ; 40 ; 1.509.543 ; 13 ; 148.586 ; 18 ; 739.166 ; 73 ; 2.461.097 ; 39 ; 2.181.734 ; 8 ; 145.502 ; 47 ; 2.327.236 ; 120 ; 4.788.333 ;
119;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;DILLON S/A DTVM - PRUDENCIAL; 7 ; 62.050 ; 16 ; 414.873 ; 51 ; 1.304.517 ; 21 ; 590.253 ; 95 ; 2.371.693 ; 52 ; 1.026.942 ; 67 ; 1.388.385 ; 119 ; 2.415.327 ; 214 ; 4.787.020 ;
120;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA;AMARIL FRANKLIN CTV LTDA - PRUDENCIAL; 40 ; 1.703.942 ; 23 ; 214.085 ; 9 ; 338.375 ; 9 ; 68.521 ; 81 ; 2.324.923 ; 26 ; 282.606 ; 49 ; 2.045.099 ; 75 ; 2.327.705 ; 156 ; 4.652.628 ;
121;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;CORREPARTI CC LTDA - PRUDENCIAL; 5 ; 40.679 ; 54 ; 1.254.749 ; 219 ; 503.988 ; 386 ; 557.972 ; 664 ; 2.357.388 ; 122 ; 1.764.608 ; 32 ; 492.534 ; 154 ; 2.257.142 ; 818 ; 4.614.530 ;
122;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL; 11 ; 69.104 ; 38 ; 662.061 ; 1.176 ; 744.896 ; 1.234 ; 1.378.804 ; 2.459 ; 2.854.865 ; 125 ; 1.486.860 ; 19 ; 246.982 ; 144 ; 1.733.842 ; 2.603 ; 4.588.707 ;
123;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.;ALFA - PRUDENCIAL; 2 ; 25.411 ; 3 ; 472.362 ; 6 ; 54.665 ; 24 ; 818.637 ; 35 ; 1.371.075 ; 1 ; 3.000.000 ; -   ; -   ; 1 ; 3.000.000 ; 36 ; 4.371.075 ;
124;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;TURCAMBIO CC LTDA. - PRUDENCIAL; 1 ; 6.400 ; 23 ; 396.302 ; 2.814 ; 1.462.694 ; 2.518 ; 1.474.607 ; 5.356 ; 3.340.003 ; 58 ; 536.392 ; 12 ; 84.306 ; 70 ; 620.698 ; 5.426 ; 3.960.701 ;
125;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;GLOBAL EXCHANGE CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 6.934 ; 1.742.463 ; 2.949 ; 814.611 ; 9.883 ; 2.557.074 ; -   ; -   ; 124 ; 1.010.104 ; 124 ; 1.010.104 ; 10.007 ; 3.567.178 ;
126;36.658.769;BANCO XCMG BRASIL S.A.;BANCO XCMG BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 1.475.000 ; 4 ; 1.754 ; 5 ; 1.476.754 ; -   ; -   ; 1 ; 1.475.000 ; 1 ; 1.475.000 ; 6 ; 2.951.754 ;
127;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;CC AÇORIANA LTDA. - PRUDENCIAL; -   ; -   ; 37 ; 701.354 ; 8 ; 132.854 ; 32 ; 565.384 ; 77 ; 1.399.592 ; 63 ; 1.228.227 ; 8 ; 132.854 ; 71 ; 1.361.081 ; 148 ; 2.760.673 ;
128;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;SADOC CC - PRUDENCIAL; 1 ; 464.033 ; 3 ; 42.396 ; 948 ; 577.194 ; 479 ; 656.876 ; 1.431 ; 1.740.499 ; 11 ; 323.391 ; 12 ; 662.773 ; 23 ; 986.164 ; 1.454 ; 2.726.663 ;
