Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em NOVEMBRO / 2022;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
63;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 107 ; 2.316.713 ; 752 ; 16.205.579 ; 2.828 ; 12.130.253 ; 3.538 ; 27.166.528 ; 7.225 ; 57.819.073 ; 3.508 ; 44.078.941 ; 468 ; 15.467.632 ; 3.976 ; 59.546.574 ; 11.201 ; 117.365.646 ;
64;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 137 ; 3.414.323 ; 1.346 ; 40.192.040 ; 437 ; 7.121.261 ; 1.114 ; 12.820.254 ; 3.034 ; 63.547.878 ; 543 ; 47.758.521 ; 73 ; 5.362.103 ; 616 ; 53.120.625 ; 3.650 ; 116.668.502 ;
65;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.; 4 ; 11.105.200 ; 2 ; 1.045.950 ; 3 ; 244.430 ; 102 ; 38.159.103 ; 111 ; 50.554.684 ; 10 ; 41.630.999 ; 5 ; 23.404.722 ; 15 ; 65.035.721 ; 126 ; 115.590.405 ;
66;61.186.680;BANCO BMG S.A.; 3 ; 5.369.985 ;;; 14 ; 4.942.564 ; 44 ; 675.548 ; 61 ; 10.988.097 ; 4 ; 59.000.000 ; 4 ; 34.880.810 ; 8 ; 93.880.810 ; 69 ; 104.868.906 ;
67;59.118.133;BANCO LUSO BRASILEIRO S.A.; 62 ; 13.316.727 ; 155 ; 15.449.020 ; 24 ; 20.646.495 ; 126 ; 2.436.679 ; 367 ; 51.848.921 ; 165 ; 18.149.785 ; 85 ; 34.236.860 ; 250 ; 52.386.645 ; 617 ; 104.235.566 ;
68;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 26 ; 19.315.129 ; 18 ; 5.248.521 ; 14 ; 1.050.210 ; 83 ; 18.990.365 ; 141 ; 44.604.224 ; 9 ; 30.300.924 ; 11 ; 27.799.513 ; 20 ; 58.100.437 ; 161 ; 102.704.661 ;
69;03.609.817;BANCO CARGILL S.A.; 7 ; 22.453.810 ;;; 10 ; 27.847.547 ; 31 ; 2.144.476 ; 48 ; 52.445.833 ;;; 2 ; 45.000.000 ; 2 ; 45.000.000 ; 50 ; 97.445.833 ;
70;60.889.128;BANCO SOFISA S.A.; 153 ; 41.060.186 ; 51 ; 6.322.956 ; 19 ; 2.157.901 ; 117 ; 7.602.726 ; 340 ; 57.143.769 ; 7 ; 5.612.696 ; 16 ; 31.615.548 ; 23 ; 37.228.245 ; 363 ; 94.372.013 ;
71;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 114 ; 2.727.395 ; 962 ; 33.836.833 ; 510 ; 6.769.857 ; 609 ; 8.278.987 ; 2.195 ; 51.613.072 ; 431 ; 37.612.575 ; 65 ; 5.083.136 ; 496 ; 42.695.711 ; 2.691 ; 94.308.783 ;
72;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 66 ; 1.027.680 ; 297 ; 5.383.619 ; 1.831 ; 18.548.166 ; 3.104 ; 34.823.177 ; 5.298 ; 59.782.642 ; 1.002 ; 25.392.734 ; 72 ; 4.696.128 ; 1.074 ; 30.088.862 ; 6.372 ; 89.871.504 ;
73;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 880 ; 9.773.495 ; 3.911 ; 41.899.998 ; 4.791 ; 51.673.493 ; 2.424 ; 35.071.208 ; 953 ; 2.733.200 ; 3.377 ; 37.804.409 ; 8.168 ; 89.477.902 ;
74;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 36 ; 31.757.320 ; 34 ; 8.022.586 ; 70 ; 39.779.907 ; 6 ; 3.375.000 ; 15 ; 27.855.377 ; 21 ; 31.230.377 ; 91 ; 71.010.284 ;
75;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 7 ; 601.031 ; 132 ; 3.161.382 ; 736 ; 3.293.890 ; 1.719 ; 14.908.793 ; 2.594 ; 21.965.096 ; 1.526 ; 27.616.673 ; 94 ; 12.475.737 ; 1.620 ; 40.092.410 ; 4.214 ; 62.057.505 ;
76;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 32 ; 485.480 ; 599 ; 19.548.085 ; 227 ; 2.264.014 ; 576 ; 6.161.689 ; 1.434 ; 28.459.268 ; 896 ; 25.502.181 ; 154 ; 2.542.606 ; 1.050 ; 28.044.787 ; 2.484 ; 56.504.055 ;
77;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 4 ; 395.319 ; 329 ; 25.344.680 ; 53 ; 543.317 ; 55 ; 711.869 ; 441 ; 26.995.185 ; 371 ; 26.441.257 ; 63 ; 1.323.343 ; 434 ; 27.764.600 ; 875 ; 54.759.785 ;
78;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 77 ; 7.977.909 ; 251 ; 7.435.026 ; 502 ; 2.527.791 ; 1.352 ; 6.888.741 ; 2.182 ; 24.829.467 ; 807 ; 14.237.042 ; 146 ; 10.416.590 ; 953 ; 24.653.632 ; 3.135 ; 49.483.099 ;
79;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB; 159 ; 17.078.666 ; 190 ; 6.314.607 ; 129 ; 2.415.213 ; 55 ; 10.736.111 ; 533 ; 36.544.597 ; 3 ; 3.195.140 ; 4 ; 5.000.000 ; 7 ; 8.195.140 ; 540 ; 44.739.737 ;
80;04.062.902;OZ CORRETORA DE CÂMBIO S.A.; 37 ; 877.791 ; 294 ; 8.528.281 ; 333 ; 2.297.454 ; 303 ; 9.025.015 ; 967 ; 20.728.541 ; 502 ; 17.895.035 ; 130 ; 3.512.512 ; 632 ; 21.407.547 ; 1.599 ; 42.136.088 ;
81;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 12 ; 1.206.860 ; 9 ; 46.622 ; 3 ; 5.039.205 ; 25 ; 16.480.360 ; 49 ; 22.773.048 ; 3 ; 14.000.000 ; 2 ; 5.000.000 ; 5 ; 19.000.000 ; 54 ; 41.773.048 ;
82;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 19 ; 479.319 ; 444 ; 14.151.001 ; 125 ; 1.314.976 ; 434 ; 3.752.452 ; 1.022 ; 19.697.749 ; 737 ; 17.646.790 ; 162 ; 1.539.143 ; 899 ; 19.185.933 ; 1.921 ; 38.883.681 ;
83;92.894.922;BANCO ORIGINAL S.A.;;; 3 ; 4.417.949 ; 85 ; 87.253 ; 142 ; 9.989.557 ; 230 ; 14.494.758 ; 8 ; 22.509.472 ; 3 ; 9.571 ; 11 ; 22.519.043 ; 241 ; 37.013.801 ;
84;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;;;;; 5 ; 220.338 ; 9 ; 8.340.049 ; 14 ; 8.560.387 ; 3 ; 8.281.000 ; 2 ; 15.201.000 ; 5 ; 23.482.000 ; 19 ; 32.042.387 ;
85;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 22 ; 26.229.099 ;;; 27 ; 5.731.698 ; 1 ; 14.523 ; 50 ; 31.975.320 ;;;;; -   ; -   ; 50 ; 31.975.320 ;
86;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 22 ; 7.406.848 ; 13 ; 1.479.368 ; 14 ; 1.339.608 ; 39 ; 4.392.206 ; 88 ; 14.618.030 ; 7 ; 6.623.558 ; 20 ; 9.727.940 ; 27 ; 16.351.498 ; 115 ; 30.969.528 ;
87;40.333.582;PROSEFTUR CORRETORA DE CAMBIO S.A; 38 ; 496.136 ; 357 ; 8.618.788 ; 53 ; 296.116 ; 149 ; 4.940.102 ; 597 ; 14.351.142 ; 393 ; 14.190.462 ; 107 ; 1.483.324 ; 500 ; 15.673.785 ; 1.097 ; 30.024.928 ;
88;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 2 ; 116.455 ; 226 ; 5.939.378 ; 136 ; 1.159.393 ; 367 ; 7.814.265 ; 731 ; 15.029.491 ; 307 ; 13.584.048 ; 22 ; 1.107.922 ; 329 ; 14.691.969 ; 1.060 ; 29.721.460 ;
89;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 3 ; 363.733 ; 45 ; 6.066.394 ; 71 ; 3.792.735 ; 203 ; 4.061.372 ; 322 ; 14.284.235 ; 85 ; 9.714.500 ; 26 ; 3.746.000 ; 111 ; 13.460.500 ; 433 ; 27.744.735 ;
90;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 16 ; 4.130.140 ; 55 ; 3.222.745 ; 59 ; 1.117.928 ; 102 ; 4.797.507 ; 232 ; 13.268.320 ; 47 ; 8.256.449 ; 18 ; 5.489.219 ; 65 ; 13.745.668 ; 297 ; 27.013.988 ;
91;30.183.111;TURMA CORRETORA DE CÂMBIO LTDA;;; 9 ; 167.665 ; 126 ; 1.075.614 ; 417 ; 3.760.229 ; 552 ; 5.003.509 ; 957 ; 11.593.055 ; 69 ; 8.740.077 ; 1.026 ; 20.333.133 ; 1.578 ; 25.336.641 ;
92;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 4 ; 325.090 ; 53 ; 1.814.905 ; 257 ; 1.488.682 ; 785 ; 6.223.759 ; 1.099 ; 9.852.435 ; 800 ; 10.613.521 ; 56 ; 4.344.440 ; 856 ; 14.957.960 ; 1.955 ; 24.810.395 ;
93;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;;;; 167 ; 748.974 ; 410 ; 2.857.517 ; 577 ; 3.606.492 ; 396 ; 11.292.258 ; 84 ; 9.180.736 ; 480 ; 20.472.993 ; 1.057 ; 24.079.485 ;
94;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 30 ; 325.491 ; 107 ; 2.039.157 ; 390 ; 2.432.239 ; 714 ; 7.226.059 ; 1.241 ; 12.022.947 ; 593 ; 8.171.765 ; 139 ; 1.611.513 ; 732 ; 9.783.277 ; 1.973 ; 21.806.224 ;
95;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 4 ; 1.875.752 ; 5 ; 1.114.162 ; 14 ; 100.566 ; 69 ; 1.779.603 ; 92 ; 4.870.081 ; 7 ; 3.393.530 ; 8 ; 13.393.230 ; 15 ; 16.786.760 ; 107 ; 21.656.841 ;
96;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 3 ; 78.674 ; 151 ; 7.551.317 ; 81 ; 1.196.359 ; 195 ; 1.613.390 ; 430 ; 10.439.741 ; 328 ; 9.114.159 ; 65 ; 1.244.721 ; 393 ; 10.358.879 ; 823 ; 20.798.620 ;
97;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 1 ; 1.010 ; 1 ; 1.010 ; 6 ; 10.325.993 ; 10 ; 10.360.508 ; 16 ; 20.686.501 ; 17 ; 20.687.511 ;
98;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;;;;; 372 ; 3.087.037 ; 541 ; 7.828.135 ; 913 ; 10.915.172 ; 365 ; 6.221.685 ; 10 ; 1.485.187 ; 375 ; 7.706.872 ; 1.288 ; 18.622.044 ;
99;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 73 ; 3.940.276 ; 5 ; 108.710 ; 24 ; 1.013.667 ; 105 ; 531.833 ; 207 ; 5.594.486 ; 9 ; 1.858.505 ; 35 ; 5.405.000 ; 44 ; 7.263.505 ; 251 ; 12.857.991 ;
100;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 10 ; 160.200 ; 34 ; 436.825 ; 325 ; 1.125.040 ; 805 ; 5.325.520 ; 1.174 ; 7.047.585 ; 724 ; 5.079.296 ; 89 ; 598.736 ; 813 ; 5.678.032 ; 1.987 ; 12.725.617 ;
101;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 5 ; 350.060 ; 57 ; 1.444.294 ; 165 ; 1.452.663 ; 384 ; 3.625.283 ; 611 ; 6.872.300 ; 263 ; 4.529.120 ; 80 ; 1.265.470 ; 343 ; 5.794.589 ; 954 ; 12.666.890 ;
102;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 3 ; 316.794 ; 416 ; 3.305.706 ; 684 ; 5.879.710 ; 1.103 ; 9.502.210 ; 846 ; 2.933.423 ; 11 ; 12.677 ; 857 ; 2.946.099 ; 1.960 ; 12.448.310 ;
103;54.403.563;BANCO ARBI S.A.; 1 ; 8.910 ; 61 ; 5.535.523 ;;; 11 ; 297.993 ; 73 ; 5.842.425 ; 14 ; 6.104.572 ; 3 ; 250.663 ; 17 ; 6.355.235 ; 90 ; 12.197.660 ;
104;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 27 ; 693.418 ; 52 ; 1.821.465 ; 234 ; 1.476.033 ; 466 ; 3.238.974 ; 779 ; 7.229.890 ; 204 ; 3.905.785 ; 29 ; 741.180 ; 233 ; 4.646.965 ; 1.012 ; 11.876.855 ;
105;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.; 2 ; 68.794 ; 15 ; 181.657 ; 186 ; 3.418.693 ; 243 ; 2.182.528 ; 446 ; 5.851.672 ; 121 ; 2.312.057 ; 75 ; 3.438.001 ; 196 ; 5.750.058 ; 642 ; 11.601.730 ;
106;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 1.132 ; 459.901 ; 906 ; 499.220 ; 2.038 ; 959.121 ; 50 ; 5.300.988 ; 39 ; 5.292.361 ; 89 ; 10.593.349 ; 2.127 ; 11.552.470 ;
107;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 15 ; 384.726 ; 60 ; 1.450.938 ; 109 ; 3.050.471 ; 654 ; 1.976.975 ; 838 ; 6.863.110 ; 131 ; 2.338.422 ; 142 ; 2.336.746 ; 273 ; 4.675.168 ; 1.111 ; 11.538.279 ;
108;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 14 ; 465.504 ; 35 ; 860.820 ; 135 ; 1.163.890 ; 419 ; 2.430.606 ; 603 ; 4.920.820 ; 304 ; 3.668.309 ; 46 ; 1.772.026 ; 350 ; 5.440.335 ; 953 ; 10.361.155 ;
109;00.806.535;PLANNER CORRETORA DE VALORES S.A.; 3 ; 46.770 ; 63 ; 2.747.840 ; 36 ; 979.821 ; 39 ; 1.275.223 ; 141 ; 5.049.654 ; 82 ; 4.014.596 ; 37 ; 1.017.962 ; 119 ; 5.032.558 ; 260 ; 10.082.213 ;
110;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 1 ; 3.965 ; 62 ; 1.242.028 ; 110 ; 341.739 ; 362 ; 2.147.362 ; 535 ; 3.735.093 ; 237 ; 4.637.134 ; 30 ; 1.579.379 ; 267 ; 6.216.514 ; 802 ; 9.951.607 ;
111;36.658.769;BANCO XCMG BRASIL S.A.;;; 2 ; 1.931.618 ; 1 ; 1.000.000 ; 5 ; 1.986.426 ; 8 ; 4.918.043 ; 3 ; 3.920.018 ; 1 ; 1.000.000 ; 4 ; 4.920.018 ; 12 ; 9.838.062 ;
112;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 72 ; 386.242 ; 27 ; 463.179 ; 274 ; 2.608.929 ; 404 ; 2.384.468 ; 777 ; 5.842.818 ; 83 ; 1.389.596 ; 42 ; 1.535.683 ; 125 ; 2.925.279 ; 902 ; 8.768.097 ;
113;00.795.423;BANCO SEMEAR S.A.;;; 41 ; 1.094.093 ; 8 ; 682.089 ; 84 ; 2.814.435 ; 133 ; 4.590.617 ; 18 ; 3.895.709 ; 2 ; 8.390 ; 20 ; 3.904.099 ; 153 ; 8.494.715 ;
114;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 14 ; 29.537 ; 31 ; 629.701 ; 155 ; 700.549 ; 405 ; 3.309.967 ; 605 ; 4.669.754 ; 228 ; 3.376.110 ; 14 ; 160.189 ; 242 ; 3.536.299 ; 847 ; 8.206.053 ;
115;61.444.949;SAGITUR CORRETORA DE CÂMBIO S.A.; 12 ; 115.069 ; 68 ; 1.514.454 ; 254 ; 559.140 ; 113 ; 1.514.163 ; 447 ; 3.702.825 ; 107 ; 2.802.073 ; 40 ; 454.800 ; 147 ; 3.256.874 ; 594 ; 6.959.699 ;
116;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 4 ; 59.147 ; 42 ; 1.983.902 ; 19 ; 291.315 ; 38 ; 1.073.413 ; 103 ; 3.407.777 ; 49 ; 2.935.720 ; 13 ; 228.866 ; 62 ; 3.164.586 ; 165 ; 6.572.363 ;
117;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;;; 19 ; 270.394 ; 312 ; 1.302.976 ; 390 ; 2.458.660 ; 721 ; 4.032.031 ; 166 ; 1.631.334 ; 25 ; 135.213 ; 191 ; 1.766.547 ; 912 ; 5.798.578 ;
118;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.; 1 ; 3.420 ; 16 ; 822.256 ; 91 ; 704.003 ; 268 ; 1.801.055 ; 376 ; 3.330.734 ; 135 ; 2.142.651 ; 3 ; 201.719 ; 138 ; 2.344.370 ; 514 ; 5.675.104 ;
119;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 8 ; 174.914 ; 14 ; 217.811 ; 31 ; 1.919.190 ; 29 ; 376.548 ; 82 ; 2.688.463 ; 66 ; 667.066 ; 60 ; 2.169.265 ; 126 ; 2.836.331 ; 208 ; 5.524.794 ;
120;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;;;; 147 ; 250.742 ; 535 ; 2.438.389 ; 682 ; 2.689.132 ; 266 ; 2.193.038 ; 2 ; 6.000 ; 268 ; 2.199.038 ; 950 ; 4.888.170 ;
121;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 57 ; 1.501.657 ; 10 ; 94.677 ; 11 ; 167.811 ; 40 ; 624.302 ; 118 ; 2.388.448 ; 23 ; 716.086 ; 64 ; 1.666.589 ; 87 ; 2.382.675 ; 205 ; 4.771.123 ;
122;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 3 ; 109.654 ;;; 208 ; 184.806 ; 1.381 ; 2.255.161 ; 1.592 ; 2.549.622 ; 242 ; 2.072.944 ; 3 ; 109.654 ; 245 ; 2.182.598 ; 1.837 ; 4.732.220 ;
123;33.042.953;CITIBANK N.A.;;;;; 4 ; 148.510 ; 12 ; 4.556.835 ; 16 ; 4.705.345 ;;;;; -   ; -   ; 16 ; 4.705.345 ;
124;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;; 1 ; 7.116 ; 33 ; 102.980 ; 243 ; 2.263.994 ; 277 ; 2.374.090 ; 416 ; 2.231.504 ; 5 ; 53.004 ; 421 ; 2.284.508 ; 698 ; 4.658.598 ;
125;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 1 ; 685 ; 37 ; 55.206 ; 350 ; 2.047.528 ; 388 ; 2.103.419 ; 12 ; 2.150.781 ; 2 ; 75.090 ; 14 ; 2.225.871 ; 402 ; 4.329.290 ;
126;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 3 ; 111.030 ; 44 ; 754.833 ; 71 ; 483.019 ; 131 ; 764.044 ; 249 ; 2.112.925 ; 194 ; 1.505.650 ; 32 ; 566.985 ; 226 ; 2.072.635 ; 475 ; 4.185.560 ;
127;04.902.979;BANCO DA AMAZONIA S.A.; 29 ; 683.195 ; 4 ; 900.485 ; 28 ; 623.600 ; 37 ; 40.421 ; 98 ; 2.247.701 ; 1 ; 660.000 ; 13 ; 1.000.708 ; 14 ; 1.660.708 ; 112 ; 3.908.408 ;
128;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;;;; 42 ; 37.028 ; 154 ; 1.777.049 ; 196 ; 1.814.078 ; 203 ; 1.764.122 ; 8 ; 6.453 ; 211 ; 1.770.576 ; 407 ; 3.584.653 ;
129;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 196 ; 634.489 ; 255 ; 1.736.898 ; 451 ; 2.371.388 ; 126 ; 1.102.474 ;;; 126 ; 1.102.474 ; 577 ; 3.473.862 ;
130;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 5 ; 42.905 ; 48 ; 926.058 ; 26 ; 295.831 ; 90 ; 413.255 ; 169 ; 1.678.049 ; 168 ; 1.336.184 ; 21 ; 334.431 ; 189 ; 1.670.615 ; 358 ; 3.348.663 ;
131;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 131 ; 702.349 ; 157 ; 741.328 ; 288 ; 1.443.677 ; 38 ; 750.201 ; 7 ; 628.624 ; 45 ; 1.378.825 ; 333 ; 2.822.501 ;
132;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 101 ; 297.166 ; 242 ; 1.233.223 ; 343 ; 1.530.390 ; 123 ; 972.768 ; 1 ; 4.056 ; 124 ; 976.824 ; 467 ; 2.507.214 ;
133;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 16 ; 163.171 ; 15 ; 661.228 ; 47 ; 205.892 ; 78 ; 1.030.291 ; 50 ; 427.363 ; 14 ; 721.028 ; 64 ; 1.148.391 ; 142 ; 2.178.681 ;
134;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 6 ; 18.448 ; 12 ; 22.657 ; 181 ; 1.033.975 ; 199 ; 1.075.080 ; 173 ; 1.036.410 ; 2 ; 9.285 ; 175 ; 1.045.695 ; 374 ; 2.120.776 ;
135;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;; 1 ; 29.690 ; 109 ; 348.746 ; 188 ; 954.928 ; 298 ; 1.333.364 ; 103 ; 666.555 ; 7 ; 31.178 ; 110 ; 697.733 ; 408 ; 2.031.097 ;
136;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;;;;; 48 ; 217.730 ; 55 ; 178.276 ; 103 ; 396.006 ; 8 ; 763.834 ; 4 ; 852.065 ; 12 ; 1.615.899 ; 115 ; 2.011.905 ;
137;59.285.411;BANCO PAN S.A.;;;;; 5 ; 170.420 ; 24 ; 789.231 ; 29 ; 959.652 ; 5 ; 1.000.000 ;;; 5 ; 1.000.000 ; 34 ; 1.959.652 ;
138;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 169 ; 821.844 ; 155 ; 544.176 ; 324 ; 1.366.020 ; 3 ; 16.810 ; 12 ; 283.732 ; 15 ; 300.541 ; 339 ; 1.666.561 ;
139;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 8 ; 197.251 ; 14 ; 114.347 ; 122 ; 412.611 ; 144 ; 724.208 ; 125 ; 607.370 ; 11 ; 112.206 ; 136 ; 719.576 ; 280 ; 1.443.784 ;
140;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;;;; 50 ; 94.943 ; 105 ; 672.711 ; 155 ; 767.654 ; 134 ; 588.813 ;;; 134 ; 588.813 ; 289 ; 1.356.467 ;
141;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 6 ; 8.551 ; 131 ; 604.486 ; 137 ; 613.038 ; 105 ; 609.189 ;;; 105 ; 609.189 ; 242 ; 1.222.227 ;
142;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 69 ; 57.237 ; 194 ; 521.100 ; 263 ; 578.337 ; 47 ; 465.205 ;;; 47 ; 465.205 ; 310 ; 1.043.542 ;
143;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 2 ; 164.393 ; 5 ; 13.430 ; 96 ; 302.055 ; 103 ; 479.878 ; 90 ; 470.397 ; 2 ; 17.482 ; 92 ; 487.879 ; 195 ; 967.758 ;
144;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 1 ; 42.320 ; 88 ; 47.893 ; 196 ; 231.591 ; 285 ; 321.804 ; 17 ; 211.359 ;;; 17 ; 211.359 ; 302 ; 533.163 ;
145;33.042.151;BANCO DE LA NACION ARGENTINA;;; 2 ; 43.838 ; 470 ; 311.888 ; 28 ; 53.793 ; 500 ; 409.519 ;;; 1 ; 120.000 ; 1 ; 120.000 ; 501 ; 529.519 ;
146;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 97 ; 108.321 ; 113 ; 253.306 ; 210 ; 361.627 ; 8 ; 121.022 ;;; 8 ; 121.022 ; 218 ; 482.649 ;
147;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 1 ; 114.700 ;;; 6 ; 14.532 ; 4 ; 2.990 ; 11 ; 132.223 ;;; 1 ; 150.000 ; 1 ; 150.000 ; 12 ; 282.223 ;
148;61.033.106;BANCO CREFISA S.A.;;;;; 5 ; 37.780 ; 7 ; 37.880 ; 12 ; 75.660 ; 3 ; 60.664 ;;; 3 ; 60.664 ; 15 ; 136.324 ;
149;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 9 ; 6.741 ; 14 ; 56.326 ; 23 ; 63.067 ; 9 ; 64.677 ;;; 9 ; 64.677 ; 32 ; 127.744 ;
150;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO;;;;; 1 ; 117.720 ; 3 ; 308 ; 4 ; 118.027 ;;;;; -   ; -   ; 4 ; 118.027 ;
151;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;;;;; 1 ; 4.066 ; 6 ; 26.435 ; 7 ; 30.501 ; 6 ; 26.435 ; 1 ; 4.066 ; 7 ; 30.501 ; 14 ; 61.002 ;
152;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S.A.;;;;;;; 1 ; 12.048 ; 1 ; 12.048 ; 1 ; 12.000 ;;; 1 ; 12.000 ; 2 ; 24.048 ;
153;33.886.862;MASTER S/A CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;;;;;;;;; -   ; -   ; 1 ; 6.500 ; 1 ; 6.500 ; 2 ; 13.000 ; 2 ; 13.000 ;
154;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;;;; 9 ; 8.966 ; 9 ; 8.966 ;;;;; -   ; -   ; 9 ; 8.966 ;
