Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Abr/2020;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
10;30.306.294;BANCO BTG PACTUAL S.A.; 328 ; 655.644.363 ; 1.015 ; 174.004.635 ; 2.039 ; 2.186.849.257 ; 4.374 ; 2.069.305.527 ; 7.756 ; 5.085.803.782 ; 372 ; 16.827.610.834 ; 537 ; 17.560.606.687 ; 909 ; 34.388.217.521 ; 8.665 ; 39.474.021.303 ;;;;
11;62.073.200;BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.; 464 ; 1.411.994.105 ; 1.957 ; 1.034.321.630 ; 1.503 ; 6.232.237.423 ; 3.100 ; 12.513.040.817 ; 7.024 ; 21.191.593.975 ; 788 ; 9.405.160.203 ; 560 ; 3.534.879.478 ; 1.348 ; 12.940.039.681 ; 8.372 ; 34.131.633.656 ;;;;
12;02.801.938;BANCO MORGAN STANLEY S.A.;;;;; 2.433 ; 5.502.812.798 ; 2.924 ; 8.636.211.412 ; 5.357 ; 14.139.024.211 ; 223 ; 6.833.757.294 ; 148 ; 3.671.214.419 ; 371 ; 10.504.971.713 ; 5.728 ; 24.643.995.923 ;;;;
13;49.336.860;ING BANK N.V.; 193 ; 1.676.843.118 ;;; 110 ; 431.862.286 ; 164 ; 81.485.350 ; 467 ; 2.190.190.753 ; 298 ; 10.660.101.976 ; 344 ; 11.790.380.814 ; 642 ; 22.450.482.789 ; 1.109 ; 24.640.673.543 ;;;;
14;01.522.368;BANCO BNP PARIBAS BRASIL S.A.; 764 ; 1.832.664.656 ; 3.893 ; 1.189.729.913 ; 2.804 ; 3.633.931.679 ; 5.840 ; 4.495.136.329 ; 13.301 ; 11.151.462.577 ; 2.378 ; 6.729.826.246 ; 2.342 ; 6.241.213.170 ; 4.720 ; 12.971.039.416 ; 18.021 ; 24.122.501.993 ;;;;
15;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;;;; 1.130 ; 4.341.358.439 ; 1.308 ; 6.252.270.596 ; 2.438 ; 10.593.629.035 ; 179 ; 5.395.222.404 ; 124 ; 2.878.230.646 ; 303 ; 8.273.453.050 ; 2.741 ; 18.867.082.085 ;;;;
16;60.498.557;BANCO MUFG BRASIL S.A.; 451 ; 154.732.774 ; 1.346 ; 243.996.289 ; 1.371 ; 1.124.514.402 ; 1.460 ; 814.296.036 ; 4.628 ; 2.337.539.500 ; 2.062 ; 8.007.753.099 ; 2.198 ; 7.773.630.374 ; 4.260 ; 15.781.383.472 ; 8.888 ; 18.118.922.973 ;;;;
17;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 48 ; 313.678.070 ; 14 ; 50.585.119 ; 134 ; 823.031.245 ; 200 ; 194.205.773 ; 396 ; 1.381.500.207 ; 426 ; 5.488.458.993 ; 464 ; 6.359.824.044 ; 890 ; 11.848.283.037 ; 1.286 ; 13.229.783.244 ;;;;
18;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 365 ; 1.188.392.454 ; 1.420 ; 755.293.107 ; 1.200 ; 2.292.789.842 ; 2.118 ; 3.454.899.252 ; 5.103 ; 7.691.374.654 ; 479 ; 2.834.508.019 ; 533 ; 1.837.611.099 ; 1.012 ; 4.672.119.118 ; 6.115 ; 12.363.493.772 ;;;;
19;59.588.111;BANCO VOTORANTIM S.A.; 431 ; 1.056.982.948 ; 2.321 ; 515.626.651 ; 1.312 ; 1.537.068.104 ; 2.601 ; 2.517.677.826 ; 6.665 ; 5.627.355.530 ; 1.024 ; 3.111.034.286 ; 1.456 ; 2.666.155.316 ; 2.480 ; 5.777.189.602 ; 9.145 ; 11.404.545.132 ;;;;
20;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.; 15 ; 1.693.784 ;;; 859 ; 1.672.634.972 ; 1.491 ; 2.151.297.671 ; 2.365 ; 3.825.626.426 ; 90 ; 3.500.313.487 ; 108 ; 2.405.427.616 ; 198 ; 5.905.741.104 ; 2.563 ; 9.731.367.530 ;;;;
21;28.195.667;BANCO ABC BRASIL S.A.; 409 ; 654.824.533 ; 1.508 ; 387.582.021 ; 483 ; 751.287.928 ; 1.307 ; 701.182.454 ; 3.707 ; 2.494.876.936 ; 782 ; 3.169.341.112 ; 1.214 ; 3.634.861.557 ; 1.996 ; 6.804.202.669 ; 5.703 ; 9.299.079.605 ;;;;
22;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 545 ; 2.151.429.798 ; 170 ; 143.947.718 ; 346 ; 752.510.850 ; 839 ; 519.825.083 ; 1.900 ; 3.567.713.448 ; 108 ; 1.510.355.602 ; 155 ; 3.841.371.025 ; 263 ; 5.351.726.627 ; 2.163 ; 8.919.440.075 ;;;;
23;53.518.684;BANCO HSBC S.A.; 62 ; 474.981.277 ; 203 ; 111.489.883 ; 111 ; 737.500.692 ; 270 ; 1.115.873.153 ; 646 ; 2.439.845.005 ; 370 ; 2.052.774.108 ; 416 ; 1.969.981.659 ; 786 ; 4.022.755.766 ; 1.432 ; 6.462.600.771 ;;;;
24;58.160.789;BANCO SAFRA S.A.; 626 ; 345.122.437 ; 2.491 ; 393.929.551 ; 3.406 ; 930.364.155 ; 5.943 ; 1.446.700.006 ; 12.466 ; 3.116.116.148 ; 556 ; 1.725.676.656 ; 515 ; 1.223.659.594 ; 1.071 ; 2.949.336.249 ; 13.537 ; 6.065.452.398 ;;;;
25;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 59 ; 204.150.495 ; 49 ; 141.490.938 ; 79 ; 1.383.391.448 ; 414 ; 352.664.786 ; 601 ; 2.081.697.668 ; 27 ; 227.680.282 ; 85 ; 1.377.007.444 ; 112 ; 1.604.687.725 ; 713 ; 3.686.385.393 ;;;;
26;78.632.767;BANCO OURINVEST S.A.; 986 ; 91.382.688 ; 5.527 ; 418.666.261 ; 6.173 ; 411.192.258 ; 6.331 ; 327.068.808 ; 19.017 ; 1.248.310.015 ; 4.175 ; 1.241.484.400 ; 21.162 ; 1.023.858.529 ; 25.337 ; 2.265.342.928 ; 44.354 ; 3.513.652.944 ;;;;
27;68.900.810;BANCO RENDIMENTO S.A.; 140 ; 9.075.045 ; 506 ; 100.438.192 ; 385.839 ; 1.051.030.627 ; 32.003 ; 385.043.057 ; 418.488 ; 1.545.586.921 ; 4.081 ; 582.845.148 ; 25.397 ; 1.186.425.236 ; 29.478 ; 1.769.270.384 ; 447.966 ; 3.314.857.305 ;;;;
28;62.232.889;BANCO DAYCOVAL S.A.; 2.051 ; 277.643.947 ; 2.171 ; 170.476.762 ; 10.713 ; 653.353.741 ; 7.189 ; 198.692.457 ; 22.124 ; 1.300.166.907 ; 1.355 ; 582.071.977 ; 3.129 ; 1.324.305.549 ; 4.484 ; 1.906.377.526 ; 26.608 ; 3.206.544.433 ;;;;
29;58.616.418;BANCO FIBRA S.A.; 282 ; 214.878.925 ; 2.561 ; 441.065.659 ; 260 ; 725.013.509 ; 784 ; 650.107.923 ; 3.887 ; 2.031.066.015 ; 184 ; 648.776.874 ; 141 ; 516.302.001 ; 325 ; 1.165.078.876 ; 4.212 ; 3.196.144.891 ;;;;
30;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 567 ; 278.917.012 ; 2.271 ; 346.946.135 ; 1.562 ; 749.687.461 ; 2.084 ; 214.709.923 ; 6.484 ; 1.590.260.530 ; 270 ; 615.152.816 ; 285 ; 930.679.564 ; 555 ; 1.545.832.380 ; 7.039 ; 3.136.092.911 ;;;;
31;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.; 1.561 ; 190.869.697 ; 4.784 ; 179.752.746 ; 5.731 ; 308.260.368 ; 11.421 ; 627.614.846 ; 23.497 ; 1.306.497.658 ; 4.311 ; 1.013.090.724 ; 19.967 ; 699.838.506 ; 24.278 ; 1.712.929.230 ; 47.775 ; 3.019.426.887 ;;;;
32;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 263 ; 15.528.522 ; 1.909 ; 90.876.929 ; 964 ; 556.030.407 ; 386.731 ; 466.995.720 ; 389.867 ; 1.129.431.578 ; 965 ; 800.479.687 ; 1.205 ; 817.532.045 ; 2.170 ; 1.618.011.732 ; 392.037 ; 2.747.443.310 ;;;;
33;13.059.145;BEXS BANCO DE CÂMBIO S/A; 47 ; 208.634.591 ; 44 ; 1.895.971 ; 92.344 ; 243.479.979 ; 40.826 ; 750.860.801 ; 133.261 ; 1.204.871.342 ; 347 ; 599.199.644 ; 190 ; 300.456.247 ; 537 ; 899.655.891 ; 133.798 ; 2.104.527.232 ;;;;
34;62.144.175;BANCO PINE S.A.; 51 ; 42.657.379 ; 681 ; 78.477.836 ; 32 ; 17.363.736 ; 128 ; 32.267.804 ; 892 ; 170.766.755 ; 248 ; 961.785.397 ; 507 ; 905.608.827 ; 755 ; 1.867.394.224 ; 1.647 ; 2.038.160.979 ;;;;
35;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 243 ; 294.108.991 ; 785 ; 85.006.750 ; 70 ; 292.977.104 ; 708 ; 397.668.691 ; 1.806 ; 1.069.761.537 ; 114 ; 374.520.221 ; 130 ; 538.727.863 ; 244 ; 913.248.084 ; 2.050 ; 1.983.009.622 ;;;;
36;07.656.500;BANCO KDB DO BRASIL S.A.;;;;; 600 ; 292.409.885 ; 1.533 ; 645.147.827 ; 2.133 ; 937.557.712 ; 177 ; 619.920.988 ; 102 ; 217.300.000 ; 279 ; 837.220.988 ; 2.412 ; 1.774.778.699 ;;;;
37;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 119 ; 250.987.101 ;;; 131 ; 62.346.369 ; 1 ; 61.095 ; 251 ; 313.394.565 ; 4 ; 47.524.439 ; 58 ; 1.385.447.534 ; 62 ; 1.432.971.973 ; 313 ; 1.746.366.537 ;;;;
38;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 257 ; 279.634.880 ; 680 ; 120.069.811 ; 346 ; 193.011.430 ; 593 ; 172.701.324 ; 1.876 ; 765.417.445 ; 297 ; 309.928.547 ; 337 ; 616.388.100 ; 634 ; 926.316.647 ; 2.510 ; 1.691.734.092 ;;;;
39;00.360.305;CAIXA ECONOMICA FEDERAL; 420 ; 104.395.809 ; 198 ; 43.311.663 ; 35.260 ; 276.657.965 ; 3.617 ; 274.742.147 ; 39.495 ; 699.107.585 ; 868 ; 465.978.502 ; 868 ; 463.705.838 ; 1.736 ; 929.684.340 ; 41.231 ; 1.628.791.925 ;;;;
40;71.027.866;BANCO BS2 S.A.; 662 ; 152.236.916 ; 2.201 ; 116.981.782 ; 11.780 ; 337.911.418 ; 24.187 ; 208.008.723 ; 38.830 ; 815.138.839 ; 434 ; 266.077.372 ; 4.669 ; 426.589.031 ; 5.103 ; 692.666.403 ; 43.933 ; 1.507.805.242 ;;;;
41;10.690.848;BANCO DA CHINA BRASIL S.A.; 72 ; 175.779.931 ; 108 ; 121.109.283 ; 99 ; 490.018.360 ; 170 ; 42.755.520 ; 449 ; 829.663.094 ; 79 ; 41.507.727 ; 150 ; 543.513.507 ; 229 ; 585.021.234 ; 678 ; 1.414.684.328 ;;;;
42;30.723.886;BANCO MODAL S.A.; 61 ; 66.792.473 ; 334 ; 28.200.346 ; 613 ; 525.130.993 ; 407 ; 386.974.988 ; 1.415 ; 1.007.098.800 ; 36 ; 88.757.058 ; 42 ; 260.014.598 ; 78 ; 348.771.656 ; 1.493 ; 1.355.870.456 ;;;;
43;33.923.798;BANCO MÁXIMA S.A.; 511 ; 204.354.610 ; 1.021 ; 68.323.592 ; 16.681 ; 253.647.920 ; 95.105 ; 279.339.907 ; 113.318 ; 805.666.028 ; 220 ; 151.742.360 ; 245 ; 258.104.662 ; 465 ; 409.847.022 ; 113.783 ; 1.215.513.050 ;;;;
44;00.997.185;BANCO B3 S.A.;;;;; 666 ; 288.774.651 ; 597 ; 393.013.911 ; 1.263 ; 681.788.562 ; 267 ; 258.994.206 ; 125 ; 154.756.509 ; 392 ; 413.750.715 ; 1.655 ; 1.095.539.277 ;;;;
45;59.285.411;BANCO PAN S.A.;;;;; 27 ; 430.571 ; 87 ; 478.986.370 ; 114 ; 479.416.941 ; 10 ; 478.705.660 ;;; 10 ; 478.705.660 ; 124 ; 958.122.601 ;;;;
46;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 55 ; 60.121.487 ; 335 ; 77.690.619 ; 60 ; 49.148.856 ; 198 ; 42.083.301 ; 648 ; 229.044.263 ; 128 ; 345.656.877 ; 125 ; 346.368.622 ; 253 ; 692.025.498 ; 901 ; 921.069.761 ;;;;
47;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 627 ; 12.056.888 ; 2.088 ; 49.639.331 ; 47.917 ; 119.432.708 ; 10.119 ; 112.897.193 ; 60.751 ; 294.026.120 ; 4.512 ; 318.800.845 ; 1.256 ; 287.737.031 ; 5.768 ; 606.537.875 ; 66.519 ; 900.563.995 ;;;;
48;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 101 ; 193.803.587 ; 79 ; 254.724.709 ; 180 ; 448.528.296 ; 17 ; 246.180.000 ; 24 ; 186.065.000 ; 41 ; 432.245.000 ; 221 ; 880.773.296 ;;;;
49;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.; 12 ; 47.756.457 ;;; 25 ; 4.167.288 ; 729 ; 268.842.973 ; 766 ; 320.766.718 ; 49 ; 331.778.024 ; 7 ; 113.747.525 ; 56 ; 445.525.549 ; 822 ; 766.292.267 ;;;;
50;15.114.366;BANCO BOCOM BBM S.A.; 74 ; 41.911.619 ; 34 ; 2.507.394 ; 89 ; 248.847.641 ; 588 ; 215.816.937 ; 785 ; 509.083.591 ; 11 ; 37.239.637 ; 19 ; 157.240.683 ; 30 ; 194.480.320 ; 815 ; 703.563.911 ;;;;
51;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 2.390 ; 192.369.878 ; 3.926 ; 152.997.672 ; 1.709 ; 26.397.931 ; 3.224 ; 115.654.326 ; 11.249 ; 487.419.807 ; 107 ; 121.374.603 ; 76 ; 69.842.980 ; 183 ; 191.217.583 ; 11.432 ; 678.637.390 ;;;;
52;92.894.922;BANCO ORIGINAL S.A.; 97 ; 163.965.921 ; 66 ; 41.055.252 ; 217 ; 3.384.106 ; 537 ; 22.441.836 ; 917 ; 230.847.115 ; 17 ; 5.665.595 ; 31 ; 428.664.756 ; 48 ; 434.330.351 ; 965 ; 665.177.466 ;;;;
53;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 24 ; 98.221.813 ; 45 ; 2.392.882 ; 51 ; 43.512.661 ; 174 ; 7.256.525 ; 294 ; 151.383.880 ; 30 ; 192.223.173 ; 49 ; 312.912.806 ; 79 ; 505.135.980 ; 373 ; 656.519.860 ;;;;
54;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 21 ; 133.205.580 ; 44 ; 55.631.599 ; 13 ; 44.407.747 ; 418 ; 56.306.803 ; 496 ; 289.551.729 ; 41 ; 142.440.000 ; 37 ; 204.850.000 ; 78 ; 347.290.000 ; 574 ; 636.841.729 ;;;;
55;03.609.817;BANCO CARGILL S.A.; 71 ; 105.246.225 ; 3 ; 243.723 ; 1 ; 17.500 ; 67 ; 24.948.705 ; 142 ; 130.456.153 ; 6 ; 209.000.000 ; 6 ; 286.500.000 ; 12 ; 495.500.000 ; 154 ; 625.956.153 ;;;;
56;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 689 ; 14.886.443 ; 5.374 ; 79.475.629 ; 6.953 ; 59.232.023 ; 13.922 ; 91.923.344 ; 26.938 ; 245.517.439 ; 1.851 ; 226.363.811 ; 801 ; 128.994.104 ; 2.652 ; 355.357.915 ; 29.590 ; 600.875.354 ;;;;
57;45.246.410;PLURAL S.A. BANCO MÚLTIPLO; 53 ; 4.123.390 ; 210 ; 18.494.946 ; 811 ; 96.344.889 ; 1.214 ; 244.626.989 ; 2.288 ; 363.590.214 ; 157 ; 197.289.199 ; 53 ; 34.610.805 ; 210 ; 231.900.004 ; 2.498 ; 595.490.218 ;;;;
58;07.679.404;BANCO TOPÁZIO S.A.; 23 ; 32.108.671 ; 33 ; 766.765 ; 2.395 ; 15.416.461 ; 777 ; 225.592.591 ; 3.228 ; 273.884.488 ; 442 ; 223.120.889 ; 188 ; 44.599.416 ; 630 ; 267.720.304 ; 3.858 ; 541.604.792 ;;;;
59;28.811.341;INTL FCSTONE BANCO DE CÂMBIO S.A.; 67 ; 7.360.399 ; 85 ; 4.978.954 ; 10.401 ; 233.544.038 ; 866 ; 27.716.188 ; 11.419 ; 273.599.579 ; 273 ; 22.319.354 ; 474 ; 230.527.165 ; 747 ; 252.846.520 ; 12.166 ; 526.446.098 ;;;;
60;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;;;;; 5.690 ; 131.288.026 ; 41.740 ; 166.635.840 ; 47.430 ; 297.923.866 ; 535 ; 63.695.906 ; 808 ; 25.288.940 ; 1.343 ; 88.984.846 ; 48.773 ; 386.908.712 ;;;;
61;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 22 ; 1.258.410 ; 53 ; 1.036.010 ; 20 ; 1.709.709 ; 84 ; 74.245.966 ; 179 ; 78.250.095 ; 24 ; 179.250.000 ; 14 ; 102.000.000 ; 38 ; 281.250.000 ; 217 ; 359.500.095 ;;;;
62;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 2.071 ; 87.177.929 ; 1.779 ; 48.827.635 ; 1.441 ; 40.742.467 ; 952 ; 67.600.091 ; 6.243 ; 244.348.123 ; 54 ; 46.238.789 ; 51 ; 50.714.078 ; 105 ; 96.952.867 ; 6.348 ; 341.300.989 ;;;;
63;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 115 ; 125.173.021 ; 140 ; 12.021.846 ; 220 ; 4.166.137 ; 249 ; 12.668.417 ; 724 ; 154.029.421 ; 138 ; 24.205.929 ; 106 ; 134.781.425 ; 244 ; 158.987.354 ; 968 ; 313.016.775 ;;;;
64;59.118.133;BANCO LUSO BRASILEIRO S.A.; 220 ; 15.751.782 ; 724 ; 106.975.168 ; 170 ; 21.864.639 ; 349 ; 15.786.580 ; 1.463 ; 160.378.169 ; 677 ; 119.301.432 ; 354 ; 32.723.024 ; 1.031 ; 152.024.456 ; 2.494 ; 312.402.625 ;;;;
65;61.186.680;BANCO BMG S.A.; 13 ; 14.926.925 ; 9 ; 5.463.264 ; 5 ; 6.587.611 ; 143 ; 20.592.033 ; 170 ; 47.569.833 ; 10 ; 106.352.560 ; 9 ; 139.264.527 ; 19 ; 245.617.087 ; 189 ; 293.186.920 ;;;;
66;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.; 22 ; 970.139 ; 191 ; 6.749.855 ; 1.013 ; 38.826.805 ; 4.175 ; 92.213.860 ; 5.401 ; 138.760.658 ; 911 ; 92.593.346 ; 301 ; 33.499.546 ; 1.212 ; 126.092.892 ; 6.613 ; 264.853.550 ;;;;
67;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 4 ; 8.443.023 ; 30 ; 8.653.198 ; 40 ; 18.610.631 ; 164 ; 18.630.016 ; 238 ; 54.336.869 ; 18 ; 145.181.632 ; 14 ; 65.166.832 ; 32 ; 210.348.464 ; 270 ; 264.685.333 ;;;;
68;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 316 ; 4.725.448 ; 3.006 ; 59.909.175 ; 2.264 ; 31.070.807 ; 4.968 ; 47.178.560 ; 10.554 ; 142.883.990 ; 2.302 ; 91.685.061 ; 192 ; 20.468.727 ; 2.494 ; 112.153.788 ; 13.048 ; 255.037.779 ;;;;
69;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 3.753 ; 36.393.783 ; 8.708 ; 107.667.940 ; 12.461 ; 144.061.723 ; 6.431 ; 79.289.948 ; 439 ; 15.261.454 ; 6.870 ; 94.551.402 ; 19.331 ; 238.613.125 ;;;;
70;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 169 ; 2.682.822 ; 738 ; 9.073.516 ; 5.543 ; 42.986.904 ; 10.199 ; 99.185.437 ; 16.649 ; 153.928.679 ; 2.133 ; 70.421.689 ; 213 ; 7.997.948 ; 2.346 ; 78.419.637 ; 18.995 ; 232.348.316 ;;;;
71;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 4 ; 18.902.761 ; 35 ; 19.003.601 ; 171 ; 49.402.273 ; 232 ; 51.054.817 ; 442 ; 138.363.452 ; 68 ; 40.792.501 ; 35 ; 39.032.696 ; 103 ; 79.825.197 ; 545 ; 218.188.649 ;;;;
72;33.042.953;CITIBANK N.A.;;;;; 4 ; 340.060 ; 35 ; 4.828.165 ; 39 ; 5.168.225 ;;; 2 ; 208.731.501 ; 2 ; 208.731.501 ; 41 ; 213.899.727 ;;;;
73;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 52 ; 29.518.759 ; 49 ; 7.938.037 ; 58 ; 75.450.412 ; 155 ; 23.729.074 ; 314 ; 136.636.282 ; 24 ; 1.994.523 ; 38 ; 75.095.542 ; 62 ; 77.090.065 ; 376 ; 213.726.347 ;;;;
74;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 433 ; 7.390.795 ; 4.166 ; 72.245.537 ; 1.316 ; 19.623.508 ; 3.525 ; 29.261.308 ; 9.440 ; 128.521.149 ; 1.151 ; 78.360.739 ; 48 ; 3.934.614 ; 1.199 ; 82.295.354 ; 10.639 ; 210.816.503 ;;;;
75;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 9 ; 185.362 ; 202 ; 53.016.451 ; 295 ; 35.971.004 ; 617 ; 38.204.551 ; 1.123 ; 127.377.369 ; 223 ; 68.396.018 ; 49 ; 13.337.000 ; 272 ; 81.733.018 ; 1.395 ; 209.110.386 ;;;;
76;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 30 ; 60.227.230 ; 7 ; 1.081.339 ; 18 ; 33.851.471 ; 122 ; 39.473.415 ; 177 ; 134.633.456 ; 14 ; 5.918.548 ; 43 ; 59.430.779 ; 57 ; 65.349.326 ; 234 ; 199.982.782 ;;;;
77;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 624 ; 11.285.893 ; 2.755 ; 67.250.718 ; 1.812 ; 21.161.365 ; 2.095 ; 17.694.782 ; 7.286 ; 117.392.758 ; 1.019 ; 66.055.527 ; 162 ; 13.568.649 ; 1.181 ; 79.624.176 ; 8.467 ; 197.016.934 ;;;;
