Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Mar/2020;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;;;;
72;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 346 ; 5.975.180 ; 3.182 ; 55.539.166 ; 1.065 ; 17.209.087 ; 2.779 ; 23.276.910 ; 7.372 ; 102.000.343 ; 887 ; 58.719.025 ; 31 ; 3.034.894 ; 918 ; 61.753.919 ; 8.290 ; 163.754.262 ;;;;
73;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 494 ; 8.858.475 ; 2.147 ; 52.996.527 ; 1.411 ; 16.084.748 ; 1.798 ; 15.709.916 ; 5.850 ; 93.649.666 ; 812 ; 52.933.588 ; 100 ; 9.179.623 ; 912 ; 62.113.210 ; 6.762 ; 155.762.876 ;;;;
74;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 7 ; 129.615 ; 157 ; 34.605.580 ; 214 ; 29.255.915 ; 496 ; 35.484.093 ; 874 ; 99.475.202 ; 178 ; 47.828.687 ; 36 ; 7.132.000 ; 214 ; 54.960.687 ; 1.088 ; 154.435.889 ;;;;
75;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 1 ; 7.000.000 ; 26 ; 7.024.391 ; 127 ; 39.516.920 ; 183 ; 42.899.409 ; 337 ; 96.440.720 ; 53 ; 29.373.957 ; 24 ; 25.927.483 ; 77 ; 55.301.440 ; 414 ; 151.742.160 ;;;;
76;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 90 ; 2.078.856 ; 1.840 ; 48.967.152 ; 551 ; 5.114.883 ; 1.690 ; 12.327.440 ; 4.171 ; 68.488.331 ; 1.555 ; 55.292.945 ; 129 ; 1.193.330 ; 1.684 ; 56.486.275 ; 5.855 ; 124.974.605 ;;;;
77;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 1.007 ; 10.212.764 ; 1.039 ; 19.131.853 ; 2.046 ; 29.344.617 ; 1.235 ; 50.265.543 ; 380 ; 41.399.347 ; 1.615 ; 91.664.890 ; 3.661 ; 121.009.507 ;;;;
78;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 4 ; 32.572 ; 25 ; 505.543 ; 1.416 ; 8.679.938 ; 2.484 ; 18.295.039 ; 3.929 ; 27.513.091 ; 2.486 ; 50.149.826 ; 400 ; 40.342.845 ; 2.886 ; 90.492.671 ; 6.815 ; 118.005.763 ;;;;
79;60.889.128;BANCO SOFISA S.A.; 236 ; 41.830.420 ; 121 ; 10.348.539 ; 32 ; 3.972.872 ; 137 ; 4.001.783 ; 526 ; 60.153.614 ; 22 ; 32.371.996 ; 17 ; 24.302.106 ; 39 ; 56.674.101 ; 565 ; 116.827.715 ;;;;
80;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 15 ; 34.027.230 ; 5 ; 681.201 ; 14 ; 18.505.969 ; 81 ; 21.835.771 ; 115 ; 75.050.172 ; 8 ; 3.854.836 ; 14 ; 33.230.779 ; 22 ; 37.085.614 ; 137 ; 112.135.786 ;;;;
81;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 123 ; 2.138.958 ; 1.081 ; 20.113.101 ; 1.203 ; 18.126.429 ; 2.533 ; 22.318.264 ; 4.940 ; 62.696.752 ; 1.420 ; 32.194.804 ; 479 ; 10.029.222 ; 1.899 ; 42.224.025 ; 6.839 ; 104.920.777 ;;;;
82;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 64 ; 1.338.315 ; 1.283 ; 27.712.050 ; 746 ; 6.895.261 ; 1.946 ; 16.087.526 ; 4.039 ; 52.033.152 ; 2.384 ; 42.428.264 ; 433 ; 6.866.831 ; 2.817 ; 49.295.095 ; 6.856 ; 101.328.247 ;;;;
83;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 332 ; 18.412.994 ; 755 ; 17.409.293 ; 1.559 ; 9.237.942 ; 3.197 ; 18.876.187 ; 5.843 ; 63.936.416 ; 1.885 ; 22.847.348 ; 319 ; 14.252.041 ; 2.204 ; 37.099.389 ; 8.047 ; 101.035.805 ;;;;
84;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 55 ; 21.142.812 ; 60 ; 9.013.534 ; 43 ; 4.209.870 ; 72 ; 9.474.084 ; 230 ; 43.840.300 ; 35 ; 25.181.689 ; 43 ; 31.908.258 ; 78 ; 57.089.948 ; 308 ; 100.930.248 ;;;;
85;02.038.232;BANCO COOPERATIVO DO BRASIL S.A. - BANCOOB; 21 ; 322.249 ; 28 ; 615.101 ; 42 ; 7.389.913 ; 53 ; 37.535.786 ; 144 ; 45.863.049 ; 11 ; 31.110.110 ;;; 11 ; 31.110.110 ; 155 ; 76.973.159 ;;;;
86;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 135 ; 2.443.049 ; 960 ; 18.882.133 ; 1.433 ; 5.343.430 ; 3.476 ; 15.464.329 ; 6.004 ; 42.132.941 ; 2.083 ; 28.795.974 ; 128 ; 2.227.390 ; 2.211 ; 31.023.364 ; 8.215 ; 73.156.304 ;;;;
87;17.184.037;BANCO MERCANTIL DO BRASIL S.A.; 1 ; 300.000 ; 1 ; 23.250 ; 134 ; 2.729.375 ; 188 ; 7.457.971 ; 324 ; 10.510.596 ; 46 ; 31.515.929 ; 32 ; 27.184.100 ; 78 ; 58.700.029 ; 402 ; 69.210.625 ;;;;
88;33.264.668;BANCO XP S.A.;;;;; 14 ; 6.837.382 ; 47 ; 28.377.032 ; 61 ; 35.214.414 ; 24 ; 26.803.555 ; 4 ; 5.240.000 ; 28 ; 32.043.555 ; 89 ; 67.257.968 ;;;;
89;31.872.495;BANCO C6 S.A.; 6 ; 1.073.201 ; 26 ; 1.899.426 ; 515 ; 15.483.510 ; 11.376 ; 19.354.233 ; 11.923 ; 37.810.369 ; 9 ; 15.574.042 ; 4 ; 13.123.466 ; 13 ; 28.697.508 ; 11.936 ; 66.507.877 ;;;;
90;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 4.094 ; 1.310.306 ; 3.097 ; 3.065.023 ; 7.191 ; 4.375.329 ; 200 ; 31.144.846 ; 131 ; 29.426.341 ; 331 ; 60.571.187 ; 7.522 ; 64.946.516 ;;;;
91;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 50 ; 945.209 ; 138 ; 1.347.575 ; 1.502 ; 9.485.182 ; 3.458 ; 28.686.456 ; 5.148 ; 40.464.422 ; 3.135 ; 20.520.685 ; 62 ; 1.096.399 ; 3.197 ; 21.617.083 ; 8.345 ; 62.081.505 ;;;;
92;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 3 ; 3.187 ; 3 ; 3.187 ; 34 ; 31.461.814 ; 68 ; 29.194.209 ; 102 ; 60.656.022 ; 105 ; 60.659.210 ;;;;
93;00.416.968;BANCO INTER S.A.; 44 ; 367.560 ; 68 ; 1.015.072 ; 8.083 ; 15.971.919 ; 1.696 ; 15.019.392 ; 9.891 ; 32.373.942 ; 396 ; 11.833.902 ; 381 ; 13.915.636 ; 777 ; 25.749.538 ; 10.668 ; 58.123.481 ;;;;
94;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 60 ; 962.708 ; 332 ; 6.839.257 ; 814 ; 9.626.877 ; 1.725 ; 16.517.621 ; 2.931 ; 33.946.463 ; 1.730 ; 18.349.075 ; 205 ; 5.606.974 ; 1.935 ; 23.956.049 ; 4.866 ; 57.902.512 ;;;;
95;28.650.236;BS2 DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;; 1.282 ; 5.436.654 ; 2.574 ; 26.595.198 ; 3.856 ; 32.031.852 ; 2.736 ; 21.581.570 ; 58 ; 949.002 ; 2.794 ; 22.530.572 ; 6.650 ; 54.562.424 ;;;;
96;02.332.886;XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;;;;; 335 ; 5.952.089 ; 1.313 ; 19.926.815 ; 1.648 ; 25.878.904 ; 1.233 ; 19.920.840 ; 325 ; 5.963.545 ; 1.558 ; 25.884.384 ; 3.206 ; 51.763.288 ;;;;
97;61.024.352;BANCO INDUSVAL S.A.; 25 ; 7.974.953 ; 76 ; 7.491.162 ; 49 ; 4.957.009 ; 156 ; 7.576.674 ; 306 ; 27.999.798 ; 34 ; 12.507.572 ; 15 ; 9.851.318 ; 49 ; 22.358.890 ; 355 ; 50.358.688 ;;;;
98;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 6 ; 69.336 ; 65 ; 1.576.043 ; 4.016 ; 7.314.110 ; 4.648 ; 17.141.903 ; 8.735 ; 26.101.392 ; 1.507 ; 17.321.785 ; 141 ; 6.037.577 ; 1.648 ; 23.359.362 ; 10.383 ; 49.460.754 ;;;;
99;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 807 ; 20.783.303 ; 199 ; 6.098.055 ; 160 ; 713.115 ; 406 ; 2.084.306 ; 1.572 ; 29.678.778 ; 21 ; 3.154.955 ; 87 ; 16.415.100 ; 108 ; 19.570.055 ; 1.680 ; 49.248.834 ;;;;
100;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 15 ; 282.331 ; 97 ; 1.616.349 ; 529 ; 1.384.737 ; 1.143 ; 3.890.149 ; 1.784 ; 7.173.566 ; 553 ; 21.074.052 ; 188 ; 17.258.522 ; 741 ; 38.332.574 ; 2.525 ; 45.506.140 ;;;;
101;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;;;; 550 ; 3.078.222 ; 1.137 ; 7.911.175 ; 1.687 ; 10.989.397 ; 1.099 ; 16.375.275 ; 199 ; 11.558.686 ; 1.298 ; 27.933.961 ; 2.985 ; 38.923.358 ;;;;
102;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 3 ; 29.602 ; 28 ; 304.799 ; 356 ; 1.149.810 ; 1.909 ; 18.731.905 ; 2.296 ; 20.216.116 ; 2.706 ; 18.257.374 ; 23 ; 411.461 ; 2.729 ; 18.668.835 ; 5.025 ; 38.884.951 ;;;;
103;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.;;; 94 ; 1.542.186 ; 255 ; 1.450.029 ; 475 ; 7.923.016 ; 824 ; 10.915.231 ; 849 ; 17.289.402 ; 122 ; 9.280.791 ; 971 ; 26.570.194 ; 1.795 ; 37.485.425 ;;;;
104;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 25 ; 264.814 ; 435 ; 8.333.325 ; 390 ; 3.138.733 ; 984 ; 4.964.237 ; 1.834 ; 16.701.109 ; 687 ; 14.837.485 ; 118 ; 4.936.374 ; 805 ; 19.773.859 ; 2.639 ; 36.474.968 ;;;;
105;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 7 ; 70.574 ; 19 ; 304.596 ; 1.295 ; 5.124.362 ; 2.535 ; 8.634.148 ; 3.856 ; 14.133.680 ; 634 ; 11.738.852 ; 148 ; 7.984.910 ; 782 ; 19.723.762 ; 4.638 ; 33.857.442 ;;;;
106;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 56 ; 859.998 ; 154 ; 2.387.965 ; 1.192 ; 8.494.867 ; 1.405 ; 9.631.740 ; 2.807 ; 21.374.570 ; 958 ; 7.156.401 ; 327 ; 4.469.993 ; 1.285 ; 11.626.394 ; 4.092 ; 33.000.964 ;;;;
107;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 12 ; 223.503 ; 288 ; 9.591.561 ; 257 ; 2.827.017 ; 714 ; 3.996.720 ; 1.271 ; 16.638.801 ; 705 ; 13.266.688 ; 169 ; 2.773.990 ; 874 ; 16.040.677 ; 2.145 ; 32.679.478 ;;;;
108;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 10 ; 192.208 ; 94 ; 1.734.364 ; 223 ; 2.867.783 ; 1.339 ; 9.994.880 ; 1.666 ; 14.789.235 ; 1.566 ; 12.381.919 ; 146 ; 3.766.652 ; 1.712 ; 16.148.571 ; 3.378 ; 30.937.806 ;;;;
109;04.902.979;BANCO DA AMAZONIA S.A.; 111 ; 5.797.363 ; 31 ; 3.226.110 ; 30 ; 488.362 ; 240 ; 5.538.354 ; 412 ; 15.050.189 ; 18 ; 10.060.427 ; 24 ; 3.448.634 ; 42 ; 13.509.061 ; 454 ; 28.559.250 ;;;;
110;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.; 2 ; 10.865 ; 22 ; 526.890 ; 1.267 ; 8.651.093 ; 1.681 ; 12.093.594 ; 2.972 ; 21.282.443 ; 1.113 ; 4.954.633 ; 25 ; 851.870 ; 1.138 ; 5.806.504 ; 4.110 ; 27.088.947 ;;;;
111;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 104 ; 6.393.125 ; 10 ; 592.675 ; 64 ; 5.353.351 ; 398 ; 1.310.512 ; 576 ; 13.649.662 ; 12 ; 966.043 ; 43 ; 10.671.794 ; 55 ; 11.637.836 ; 631 ; 25.287.499 ;;;;
112;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS; 12 ; 26.031 ; 8 ; 127.571 ; 514 ; 2.426.815 ; 1.615 ; 11.481.952 ; 2.149 ; 14.062.370 ; 813 ; 9.249.021 ; 58 ; 509.202 ; 871 ; 9.758.223 ; 3.020 ; 23.820.593 ;;;;
113;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 24 ; 505.631 ; 35 ; 949.547 ; 872 ; 5.295.957 ; 1.465 ; 9.355.592 ; 2.396 ; 16.106.728 ; 410 ; 5.582.249 ; 52 ; 1.197.863 ; 462 ; 6.780.112 ; 2.858 ; 22.886.840 ;;;;
114;61.033.106;BANCO CREFISA S.A.;;;;; 26 ; 695.138 ; 27 ; 10.202.714 ; 53 ; 10.897.852 ; 6 ; 9.911.685 ; 2 ; 400.000 ; 8 ; 10.311.685 ; 61 ; 21.209.537 ;;;;
115;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.; 1 ; 29.985 ; 33 ; 806.672 ; 357 ; 2.543.729 ; 1.125 ; 9.103.402 ; 1.516 ; 12.483.787 ; 604 ; 7.971.855 ; 11 ; 713.884 ; 615 ; 8.685.739 ; 2.131 ; 21.169.526 ;;;;
116;00.000.208;BRB - BANCO DE BRASILIA S.A.;;;;; 109 ; 3.465.923 ; 1.201 ; 7.917.368 ; 1.310 ; 11.383.291 ; 40 ; 6.604.589 ; 15 ; 2.485.260 ; 55 ; 9.089.849 ; 1.365 ; 20.473.140 ;;;;
117;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 11 ; 316.390 ; 89 ; 1.576.033 ; 1.023 ; 4.316.446 ; 1.024 ; 4.817.384 ; 2.147 ; 11.026.252 ; 322 ; 4.554.027 ; 110 ; 2.771.938 ; 432 ; 7.325.965 ; 2.579 ; 18.352.217 ;;;;
118;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 30 ; 248.918 ; 145 ; 1.675.914 ; 628 ; 2.665.831 ; 1.223 ; 5.873.031 ; 2.026 ; 10.463.695 ; 657 ; 5.684.590 ; 56 ; 1.062.874 ; 713 ; 6.747.464 ; 2.739 ; 17.211.159 ;;;;
119;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 23 ; 352.259 ; 100 ; 1.540.542 ; 141 ; 1.653.673 ; 1.353 ; 3.947.884 ; 1.617 ; 7.494.358 ; 804 ; 6.342.151 ; 396 ; 2.872.289 ; 1.200 ; 9.214.440 ; 2.817 ; 16.708.798 ;;;;
120;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 38 ; 337.614 ; 71 ; 1.076.035 ; 590 ; 6.094.614 ; 1.038 ; 2.322.550 ; 1.737 ; 9.830.812 ; 158 ; 1.219.700 ; 97 ; 4.253.480 ; 255 ; 5.473.181 ; 1.992 ; 15.303.992 ;;;;
121;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 2 ; 3.930 ; 222 ; 677.694 ; 692 ; 7.388.728 ; 916 ; 8.070.351 ; 1.866 ; 6.731.350 ; 5 ; 62.570 ; 1.871 ; 6.793.920 ; 2.787 ; 14.864.271 ;;;;
122;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 1 ; 9.850 ; 13 ; 129.788 ; 233 ; 1.104.551 ; 482 ; 4.006.449 ; 729 ; 5.250.638 ; 301 ; 5.584.691 ; 44 ; 2.499.581 ; 345 ; 8.084.272 ; 1.074 ; 13.334.909 ;;;;
123;16.789.470;TURISCAM CORRETORA DE CÂMBIO LTDA.;;; 23 ; 353.782 ; 223 ; 1.459.212 ; 624 ; 2.995.880 ; 870 ; 4.808.874 ; 732 ; 4.732.445 ; 134 ; 2.843.448 ; 866 ; 7.575.892 ; 1.736 ; 12.384.767 ;;;;
124;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 820 ; 4.874.430 ; 714 ; 3.334.664 ; 1.534 ; 8.209.094 ; 25 ; 51.843 ; 71 ; 1.827.727 ; 96 ; 1.879.570 ; 1.630 ; 10.088.663 ;;;;
125;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 21 ; 191.419 ; 52 ; 1.041.132 ; 128 ; 3.088.900 ; 80 ; 883.110 ; 281 ; 5.204.562 ; 121 ; 1.752.070 ; 105 ; 3.104.114 ; 226 ; 4.856.184 ; 507 ; 10.060.746 ;;;;
126;33.042.151;BANCO DE LA NACION ARGENTINA; 6 ; 3.725.944 ; 5 ; 161.446 ; 1.194 ; 997.877 ; 106 ; 230.483 ; 1.311 ; 5.115.750 ; 2 ; 52.854 ; 19 ; 4.832.954 ; 21 ; 4.885.807 ; 1.332 ; 10.001.557 ;;;;
127;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 548 ; 2.148.485 ; 872 ; 4.760.223 ; 1.420 ; 6.908.708 ; 294 ; 2.695.657 ; 6 ; 109.048 ; 300 ; 2.804.705 ; 1.720 ; 9.713.413 ;;;;
128;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 8 ; 164.017 ; 81 ; 957.929 ; 839 ; 4.134.044 ; 928 ; 5.255.990 ; 689 ; 3.882.917 ; 39 ; 542.666 ; 728 ; 4.425.582 ; 1.656 ; 9.681.572 ;;;;
129;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 70 ; 2.764.962 ; 43 ; 731.545 ; 26 ; 561.950 ; 102 ; 622.013 ; 241 ; 4.680.469 ; 83 ; 1.303.443 ; 88 ; 3.309.765 ; 171 ; 4.613.208 ; 412 ; 9.293.677 ;;;;
130;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;; 3 ; 54.967 ; 398 ; 2.678.899 ; 682 ; 3.706.088 ; 1.083 ; 6.439.954 ; 282 ; 1.583.148 ; 33 ; 499.168 ; 315 ; 2.082.316 ; 1.398 ; 8.522.270 ;;;;
131;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 986 ; 3.022.041 ; 872 ; 4.029.450 ; 1.858 ; 7.051.491 ; 160 ; 1.204.199 ; 6 ; 72.000 ; 166 ; 1.276.199 ; 2.024 ; 8.327.690 ;;;;
132;58.497.702;BANCO SMARTBANK S.A.;;;;; 4 ; 2.147.546 ; 35 ; 1.874.811 ; 39 ; 4.022.357 ; 16 ; 1.839.000 ; 2 ; 2.110.000 ; 18 ; 3.949.000 ; 57 ; 7.971.357 ;;;;
133;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 10 ; 84.574 ; 15 ; 112.549 ; 266 ; 376.477 ; 1.035 ; 3.616.149 ; 1.326 ; 4.189.750 ; 883 ; 3.481.129 ; 20 ; 256.264 ; 903 ; 3.737.393 ; 2.229 ; 7.927.142 ;;;;
134;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 131 ; 740.404 ; 664 ; 3.429.475 ; 795 ; 4.169.879 ; 813 ; 3.005.422 ; 18 ; 324.230 ; 831 ; 3.329.652 ; 1.626 ; 7.499.531 ;;;;
135;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 17 ; 282.025 ; 138 ; 2.091.034 ; 31 ; 511.896 ; 190 ; 780.183 ; 376 ; 3.665.137 ; 271 ; 2.861.895 ; 43 ; 784.277 ; 314 ; 3.646.171 ; 690 ; 7.311.308 ;;;;
136;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 3 ; 19.620 ; 103 ; 2.202.974 ; 54 ; 1.152.025 ; 68 ; 506.280 ; 228 ; 3.880.899 ; 111 ; 2.350.418 ; 38 ; 811.494 ; 149 ; 3.161.913 ; 377 ; 7.042.811 ;;;;
137;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 3 ; 128.834 ; 42 ; 737.762 ; 185 ; 886.483 ; 492 ; 1.799.138 ; 722 ; 3.552.217 ; 469 ; 2.487.334 ; 44 ; 960.679 ; 513 ; 3.448.014 ; 1.235 ; 7.000.231 ;;;;
138;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 4 ; 128.256 ; 1 ; 16.527 ; 1.335 ; 589.325 ; 3.081 ; 2.874.626 ; 4.421 ; 3.608.734 ; 257 ; 2.664.636 ; 28 ; 634.421 ; 285 ; 3.299.057 ; 4.706 ; 6.907.791 ;;;;
139;61.973.863;LEROSA S.A. CORRETORA DE VALORES E CAMBIO; 1 ; 1.071 ; 57 ; 1.565.382 ; 34 ; 1.106.000 ; 101 ; 553.943 ; 193 ; 3.226.396 ; 109 ; 2.103.338 ; 30 ; 1.112.895 ; 139 ; 3.216.233 ; 332 ; 6.442.629 ;;;;
140;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 1.247 ; 1.473.236 ; 1.293 ; 3.108.524 ; 2.540 ; 4.581.760 ; 133 ; 1.586.701 ;;; 133 ; 1.586.701 ; 2.673 ; 6.168.461 ;;;;
141;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 289 ; 1.684.834 ; 589 ; 2.644.597 ; 878 ; 4.329.431 ; 259 ; 1.073.444 ; 5 ; 131.784 ; 264 ; 1.205.228 ; 1.142 ; 5.534.659 ;;;;
142;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 1 ; 14.108 ; 10 ; 197.797 ; 127 ; 1.606.216 ; 102 ; 751.593 ; 240 ; 2.569.713 ; 95 ; 907.355 ; 97 ; 1.628.111 ; 192 ; 2.535.465 ; 432 ; 5.105.178 ;;;;
143;59.285.411;BANCO PAN S.A.;;;;; 18 ; 364.552 ; 66 ; 2.289.866 ; 84 ; 2.654.418 ; 6 ; 1.800.000 ;;; 6 ; 1.800.000 ; 90 ; 4.454.418 ;;;;
144;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 485 ; 681.834 ; 803 ; 1.480.936 ; 1.288 ; 2.162.771 ; 351 ; 1.314.023 ; 47 ; 495.326 ; 398 ; 1.809.348 ; 1.686 ; 3.972.119 ;;;;
145;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 2 ; 16.746 ; 125 ; 133.138 ; 311 ; 1.250.591 ; 438 ; 1.400.475 ; 267 ; 1.214.239 ; 19 ; 86.374 ; 286 ; 1.300.613 ; 724 ; 2.701.088 ;;;;
146;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 4 ; 22.974 ; 50 ; 103.739 ; 526 ; 1.190.697 ; 580 ; 1.317.410 ; 232 ; 1.104.092 ; 5 ; 104.277 ; 237 ; 1.208.370 ; 817 ; 2.525.780 ;;;;
147;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 68 ; 87.066 ; 363 ; 1.242.481 ; 431 ; 1.329.548 ; 321 ; 1.175.176 ; 7 ; 11.853 ; 328 ; 1.187.030 ; 759 ; 2.516.577 ;;;;
148;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 1 ; 5.082 ; 322 ; 233.812 ; 731 ; 1.113.155 ; 1.054 ; 1.352.049 ; 142 ; 899.264 ; 1 ; 10.974 ; 143 ; 910.238 ; 1.197 ; 2.262.287 ;;;;
149;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;;;;; 66 ; 66.263 ; 756 ; 1.049.334 ; 822 ; 1.115.597 ; 106 ; 1.014.144 ; 5 ; 27.753 ; 111 ; 1.041.897 ; 933 ; 2.157.494 ;;;;
150;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 262 ; 240.313 ; 518 ; 778.695 ; 780 ; 1.019.008 ; 94 ; 574.123 ;;; 94 ; 574.123 ; 874 ; 1.593.131 ;;;;
151;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 184 ; 138.164 ; 290 ; 686.661 ; 474 ; 824.826 ; 50 ; 554.679 ; 4 ; 44.929 ; 54 ; 599.608 ; 528 ; 1.424.433 ;;;;
152;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;; 5 ; 5.699 ; 122 ; 288.036 ; 127 ; 293.735 ; 61 ; 278.883 ;;; 61 ; 278.883 ; 188 ; 572.617 ;;;;
153;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;; 4 ; 798 ; 58 ; 107.250 ; 62 ; 108.047 ; 21 ; 66.255 ;;; 21 ; 66.255 ; 83 ; 174.302 ;;;;
154;61.820.817;BANCO PAULISTA S.A.;;;;; 4 ; 108.011 ; 3 ; 9.655 ; 7 ; 117.666 ; 2 ; 8.340 ;;; 2 ; 8.340 ; 9 ; 126.006 ;;;;
155;09.274.232;STATE STREET BRASIL S.A. – BANCO COMERCIAL;;;;;;; 4 ; 55.130 ; 4 ; 55.130 ; 1 ; 60.000 ;;; 1 ; 60.000 ; 5 ; 115.130 ;;;;
156;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;;;;; 4 ; 26.600 ; 10 ; 8.737 ; 14 ; 35.337 ;;;;; -   ; -   ; 14 ; 35.337 ;;;;
