Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Agosto/2025.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
10;61.533.584;BANCO SOCIETE GENERALE BRASIL S.A.;SOCIETE GENERALE - PRUDENCIAL; 81 ; 246.714.749 ; 664 ; 434.027.326 ; 143 ; 291.815.035 ; 256 ; 232.890.548 ; 1.144 ; 1.205.447.658 ; 461 ; 4.080.785.805 ; 471 ; 4.062.946.625 ; 932 ; 8.143.732.430 ; 2.076 ; 9.349.180.088 ;
11;62.073.200;BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.;BOFA MERRILL LYNCH - PRUDENCIAL; 193 ; 501.491.047 ; 1.443 ; 299.543.800 ; 527 ; 2.214.937.104 ; 743 ; 2.686.504.241 ; 2.906 ; 5.702.476.192 ; 232 ; 1.869.449.662 ; 279 ; 1.505.999.498 ; 511 ; 3.375.449.160 ; 3.417 ; 9.077.925.352 ;
12;59.588.111;BANCO VOTORANTIM S.A.;VOTORANTIM - PRUDENCIAL; 152 ; 215.322.670 ; 555 ; 232.008.137 ; 323 ; 166.409.667 ; 422 ; 81.814.855 ; 1.452 ; 695.555.329 ; 309 ; 4.083.086.106 ; 556 ; 4.202.644.048 ; 865 ; 8.285.730.154 ; 2.317 ; 8.981.285.483 ;
13;09.274.232;STATE STREET BRASIL S.A. - BANCO COMERCIAL;STATE STREET BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 748 ; 2.938.879.807 ; 855 ; 3.034.416.652 ; 1.603 ; 5.973.296.459 ; 67 ; 1.387.254.825 ; 65 ; 1.290.981.242 ; 132 ; 2.678.236.067 ; 1.735 ; 8.651.532.526 ;
14;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO;DEUTSCHE - PRUDENCIAL; 100 ; 90.641.949 ; 901 ; 378.430.876 ; 432 ; 1.232.366.121 ; 688 ; 979.134.151 ; 2.121 ; 2.680.573.097 ; 1.199 ; 2.788.858.470 ; 1.191 ; 2.626.678.184 ; 2.390 ; 5.415.536.654 ; 4.511 ; 8.096.109.751 ;
15;19.307.785;BRAZA BANK S.A. BANCO DE CÂMBIO;BRAZA BANK BCO C MBIO - PRUDENCIAL; 136 ; 16.750.767 ; 1.924 ; 85.293.590 ; 893 ; 34.043.618 ; 7.776 ; 764.950.579 ; 10.729 ; 901.038.554 ; 608 ; 3.394.045.099 ; 962 ; 2.585.802.594 ; 1.570 ; 5.979.847.693 ; 12.299 ; 6.880.886.247 ;
16;03.532.415;BANCO ABN AMRO CLEARING S.A.;BCO ABN AMRO CLEARING - PRUDENCIAL; -   ; -   ; -   ; -   ; 306 ; 2.796.804.014 ; 354 ; 2.719.678.807 ; 660 ; 5.516.482.821 ; 5 ; 130.247.050 ; 7 ; 270.000.000 ; 12 ; 400.247.050 ; 672 ; 5.916.729.871 ;
17;60.498.557;BANCO MUFG BRASIL S.A.;BCO MUFG BRASIL S.A. - PRUDENCIAL; 149 ; 123.202.608 ; 578 ; 102.711.833 ; 203 ; 346.378.365 ; 396 ; 185.777.553 ; 1.326 ; 758.070.359 ; 533 ; 2.261.543.870 ; 603 ; 2.618.618.454 ; 1.136 ; 4.880.162.324 ; 2.462 ; 5.638.232.683 ;
18;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.;BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL; 85 ; 208.718.134 ; 4 ; 1.971.522 ; 76 ; 378.610.199 ; 190 ; 314.559.059 ; 355 ; 903.858.914 ; 101 ; 2.191.925.070 ; 110 ; 2.397.365.717 ; 211 ; 4.589.290.787 ; 566 ; 5.493.149.701 ;
19;53.518.684;BANCO HSBC S.A.;BANCO HSBC - PRUDENCIAL; 57 ; 555.232.325 ; 256 ; 60.972.795 ; 215 ; 603.406.821 ; 376 ; 200.631.972 ; 904 ; 1.420.243.913 ; 337 ; 882.177.530 ; 364 ; 1.946.476.430 ; 701 ; 2.828.653.960 ; 1.605 ; 4.248.897.873 ;
20;61.088.183;BANCO MIZUHO DO BRASIL S.A.;MIZUHO - PRUDENCIAL; 74 ; 208.515.995 ; 301 ; 112.564.721 ; 107 ; 120.260.602 ; 179 ; 102.028.805 ; 661 ; 543.370.123 ; 149 ; 1.421.774.993 ; 163 ; 1.728.292.651 ; 312 ; 3.150.067.644 ; 973 ; 3.693.437.767 ;
21;33.264.668;BANCO XP S.A.;XP - PRUDENCIAL; 1.201 ; 141.727.275 ; 8.937 ; 441.400.142 ; 10.244 ; 225.393.428 ; 45.833 ; 713.734.437 ; 66.215 ; 1.522.255.282 ; 264 ; 1.345.803.791 ; 257 ; 607.370.927 ; 521 ; 1.953.174.718 ; 66.736 ; 3.475.430.000 ;
22;31.872.495;BANCO C6 S.A.;BANCO C6 - PRUDENCIAL; 177 ; 154.885.121 ; 782 ; 164.524.086 ; 2.500 ; 318.358.970 ; 6.609 ; 479.709.087 ; 10.068 ; 1.117.477.264 ; 48 ; 1.099.916.382 ; 157 ; 1.234.318.571 ; 205 ; 2.334.234.953 ; 10.273 ; 3.451.712.217 ;
23;02.801.938;BANCO MORGAN STANLEY S.A.;MORGAN STANLEY - PRUDENCIAL; 6 ; 71.000.000 ; 2 ; 6.700.000 ; 109 ; 1.053.795.674 ; 125 ; 468.297.093 ; 242 ; 1.599.792.767 ; 19 ; 392.958.485 ; 33 ; 1.027.704.082 ; 52 ; 1.420.662.567 ; 294 ; 3.020.455.334 ;
24;71.027.866;BANCO BS2 S.A.;BS2 - PRUDENCIAL; 534 ; 73.633.331 ; 2.375 ; 398.281.949 ; 4.455 ; 115.186.834 ; 7.465 ; 400.503.610 ; 14.829 ; 987.605.724 ; 207 ; 981.884.444 ; 183 ; 447.854.384 ; 390 ; 1.429.738.828 ; 15.219 ; 2.417.344.552 ;
25;78.632.767;OURIBANK S.A. BANCO MÚLTIPLO;OURIBANK - PRUDENCIAL; 946 ; 107.084.996 ; 4.325 ; 230.624.901 ; 28.372 ; 240.416.343 ; 92.632 ; 562.737.979 ; 126.275 ; 1.140.864.219 ; 1.053 ; 708.805.281 ; 9.319 ; 334.833.929 ; 10.372 ; 1.043.639.210 ; 136.647 ; 2.184.503.429 ;
26;58.160.789;BANCO SAFRA S.A.;SAFRA - PRUDENCIAL; 290 ; 97.210.711 ; 1.307 ; 142.835.747 ; 21.686 ; 137.892.981 ; 16.211 ; 252.680.580 ; 39.494 ; 630.620.019 ; 376 ; 929.689.667 ; 364 ; 603.654.185 ; 740 ; 1.533.343.852 ; 40.234 ; 2.163.963.871 ;
27;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.;CREDIT AGRICOLE - PRUDENCIAL; 9 ; 238.948.000 ; -   ; -   ; 22 ; 129.390.113 ; 36 ; 68.226.842 ; 67 ; 436.564.955 ; 53 ; 602.833.125 ; 61 ; 894.227.962 ; 114 ; 1.497.061.087 ; 181 ; 1.933.626.042 ;
28;11.703.662;BANCO TRAVELEX S.A.;BANCO TRAVELEX - PRUDENCIAL; 428 ; 20.217.948 ; 2.269 ; 92.442.311 ; 6.715 ; 131.440.893 ; 5.035 ; 423.746.011 ; 14.447 ; 667.847.163 ; 1.858 ; 664.635.867 ; 3.670 ; 357.937.227 ; 5.528 ; 1.022.573.094 ; 19.975 ; 1.690.420.257 ;
29;36.588.217;WISE BRASIL CORRETORA DE CÂMBIO LTDA;WISE BRASIL CC - PRUDENCIAL; 8.598 ; 3.463.846 ; 283 ; 340.519 ; 1.356.806 ; 514.637.256 ; 1.719.492 ; 623.761.117 ; 3.085.179 ; 1.142.202.738 ; 1.016 ; 315.001.028 ; 963 ; 208.916.458 ; 1.979 ; 523.917.486 ; 3.087.158 ; 1.666.120.224 ;
30;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;SCOTIABANK BRASIL - PRUDENCIAL; -   ; -   ; 1 ; 51.997 ; 9 ; 35.485.806 ; 102 ; 53.232.357 ; 112 ; 88.770.160 ; 34 ; 1.155.314.058 ; 10 ; 270.064.110 ; 44 ; 1.425.378.168 ; 156 ; 1.514.148.328 ;
31;07.679.404;BANCO TOPÁZIO S.A.;BANCO TOP ZIO S.A. - PRUDENCIAL; 207 ; 30.553.554 ; 743 ; 4.924.009 ; 33.774 ; 120.660.037 ; 57.772 ; 590.237.126 ; 92.496 ; 746.374.726 ; 787 ; 586.494.754 ; 2.564 ; 142.399.101 ; 3.351 ; 728.893.855 ; 95.847 ; 1.475.268.581 ;
32;62.232.889;BANCO DAYCOVAL S.A.;BCO DAYCOVAL S.A - PRUDENCIAL; 373 ; 90.211.879 ; 1.368 ; 239.691.870 ; 56.601 ; 351.400.930 ; 41.121 ; 168.946.155 ; 99.463 ; 850.250.834 ; 361 ; 213.798.378 ; 777 ; 241.472.880 ; 1.138 ; 455.271.258 ; 100.601 ; 1.305.522.092 ;
33;15.114.366;BANCO BOCOM BBM S.A.;BBM - PRUDENCIAL; 20 ; 21.050.957 ; 92 ; 12.480.797 ; 37 ; 72.562.490 ; 277 ; 33.843.475 ; 426 ; 139.937.719 ; 101 ; 573.287.206 ; 109 ; 579.793.327 ; 210 ; 1.153.080.533 ; 636 ; 1.293.018.252 ;
34;07.656.500;BANCO KDB DO BRASIL S.A.;BCO KDB BRASIL S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 176 ; 121.663.192 ; 332 ; 77.142.597 ; 508 ; 198.805.789 ; 98 ; 486.667.467 ; 101 ; 500.300.000 ; 199 ; 986.967.467 ; 707 ; 1.185.773.256 ;
35;07.450.604;BANK OF CHINA (BRASIL) BANCO MÚLTIPLO S/A;BANK OF CHINA (BRASIL) - PRUDENCIAL; 51 ; 290.595.093 ; 72 ; 41.680.288 ; 23 ; 87.943.202 ; 93 ; 17.312.674 ; 239 ; 437.531.257 ; 47 ; 175.302.137 ; 77 ; 494.249.056 ; 124 ; 669.551.193 ; 363 ; 1.107.082.450 ;
36;13.059.145;EBURY BANCO DE CÂMBIO S.A.;EBURY BANCO DE C MBIO - PRUDENCIAL; 175 ; 140.677.864 ; 861 ; 57.521.073 ; 61.230 ; 99.488.574 ; 48.436 ; 222.127.390 ; 110.702 ; 519.814.901 ; 1.293 ; 255.071.553 ; 1.308 ; 220.302.133 ; 2.601 ; 475.373.686 ; 113.303 ; 995.188.587 ;
37;68.900.810;BANCO RENDIMENTO S.A.;RENDIMENTO - PRUDENCIAL; 146 ; 3.013.458 ; 903 ; 26.276.840 ; 116.452 ; 257.637.144 ; 4.773 ; 133.103.034 ; 122.274 ; 420.030.476 ; 1.093 ; 205.662.785 ; 5.051 ; 314.397.012 ; 6.144 ; 520.059.797 ; 128.418 ; 940.090.273 ;
38;28.195.667;BANCO ABC BRASIL S.A.;ABC-BRASIL - PRUDENCIAL; 73 ; 39.239.303 ; 686 ; 123.822.853 ; 62 ; 36.539.757 ; 558 ; 44.166.365 ; 1.379 ; 243.768.278 ; 99 ; 419.880.897 ; 135 ; 275.208.689 ; 234 ; 695.089.586 ; 1.613 ; 938.857.864 ;
39;58.616.418;BANCO FIBRA S.A.;BCO FIBRA S.A. - PRUDENCIAL; 93 ; 64.395.818 ; 395 ; 105.720.825 ; 24 ; 20.231.086 ; 150 ; 7.520.070 ; 662 ; 197.867.799 ; 68 ; 251.864.299 ; 76 ; 336.896.730 ; 144 ; 588.761.029 ; 806 ; 786.628.828 ;
40;33.923.798;BANCO MASTER S/A;BANCO MASTER - PRUDENCIAL; 49 ; 3.691.894 ; 268 ; 136.380.038 ; 4.022 ; 76.248.077 ; 570 ; 41.743.080 ; 4.909 ; 258.063.089 ; 57 ; 248.770.675 ; 34 ; 149.634.086 ; 91 ; 398.404.761 ; 5.000 ; 656.467.850 ;
41;00.997.185;BANCO B3 S.A.;BANCO B3 - PRUDENCIAL; -   ; -   ; -   ; -   ; 113 ; 159.310.961 ; 81 ; 168.320.938 ; 194 ; 327.631.899 ; 47 ; 168.711.041 ; 63 ; 159.688.948 ; 110 ; 328.399.989 ; 304 ; 656.031.888 ;
42;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.;BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL; 135 ; 73.277.355 ; 625 ; 52.930.745 ; 273 ; 32.385.827 ; 422 ; 61.380.780 ; 1.455 ; 219.974.707 ; 107 ; 218.334.968 ; 104 ; 208.629.551 ; 211 ; 426.964.519 ; 1.666 ; 646.939.226 ;
43;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;CREDIT AGRICOLE - PRUDENCIAL; 2 ; 12.250.000 ; 20 ; 635.177 ; 14 ; 177.845.344 ; 27 ; 144.116.596 ; 63 ; 334.847.117 ; 9 ; 94.833.416 ; 5 ; 140.649.046 ; 14 ; 235.482.462 ; 77 ; 570.329.579 ;
44;61.384.004;AVENUE SECURITIES DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;AVENUE SECURITIES DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 12.064 ; 26.608.913 ; 96.053 ; 265.551.732 ; 108.117 ; 292.160.645 ; 324 ; 238.841.460 ; -   ; -   ; 324 ; 238.841.460 ; 108.441 ; 531.002.105 ;
45;10.690.848;BANCO DA CHINA BRASIL S.A.;BANK OF CHINA (BRASIL) - PRUDENCIAL; 22 ; 45.048.240 ; 12 ; 3.434.095 ; 144 ; 88.344.157 ; 81 ; 15.138.929 ; 259 ; 151.965.421 ; 69 ; 121.815.403 ; 89 ; 236.643.149 ; 158 ; 358.458.552 ; 417 ; 510.423.973 ;
46;00.038.166;BANCO CENTRAL DO BRASIL; ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 253.275.000 ; 1 ; 250.000.000 ; 2 ; 503.275.000 ; 2 ; 503.275.000 ;
47;45.246.410;BANCO GENIAL S.A.;GENIAL - PRUDENCIAL; 6 ; 235.617 ; 77 ; 21.291.320 ; 361 ; 37.820.249 ; 567 ; 206.887.864 ; 1.011 ; 266.235.050 ; 73 ; 213.616.723 ; 6 ; 21.004.721 ; 79 ; 234.621.444 ; 1.090 ; 500.856.494 ;
48;92.894.922;BANCO ORIGINAL S.A.;ORIGINAL - PRUDENCIAL; 1 ; 6.000.000 ; 41 ; 218.097.696 ; 22 ; 10.069.000 ; 75 ; 14.435.867 ; 139 ; 248.602.563 ; 14 ; 196.894.651 ; 6 ; 11.888.696 ; 20 ; 208.783.347 ; 159 ; 457.385.910 ;
49;01.181.521;BANCO COOPERATIVO SICREDI S.A.;BCO COOPERATIVO SICREDI - PRUDENCIAL; 1.100 ; 57.637.035 ; 1.623 ; 58.960.432 ; 1.139 ; 121.987.659 ; 517 ; 34.343.264 ; 4.379 ; 272.928.390 ; 13 ; 24.647.032 ; 6 ; 100.711.321 ; 19 ; 125.358.353 ; 4.398 ; 398.286.743 ;
50;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;BNDES - PRUDENCIAL; 29 ; 31.755.587 ; -   ; -   ; 37 ; 4.740.635 ; 2 ; 23.458 ; 68 ; 36.519.680 ; -   ; -   ; 4 ; 333.067.330 ; 4 ; 333.067.330 ; 72 ; 369.587.010 ;
51;28.811.341;STONEX BANCO DE CÂMBIO S.A.;STONEX DTVM - PRUDENCIAL; 106 ; 17.132.925 ; 89 ; 3.372.124 ; 4.011 ; 109.499.304 ; 280 ; 14.178.172 ; 4.486 ; 144.182.525 ; 170 ; 47.851.738 ; 288 ; 156.934.746 ; 458 ; 204.786.484 ; 4.944 ; 348.969.009 ;
52;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;BANRISUL - PRUDENCIAL; 504 ; 108.164.395 ; 941 ; 48.396.709 ; 353 ; 9.306.711 ; 456 ; 18.696.432 ; 2.254 ; 184.564.247 ; 51 ; 35.825.640 ; 70 ; 87.507.829 ; 121 ; 123.333.469 ; 2.375 ; 307.897.716 ;
53;62.144.175;BANCO PINE S.A.;PINE - PRUDENCIAL; 49 ; 32.105.718 ; 639 ; 97.611.500 ; 34 ; 4.409.560 ; 149 ; 19.692.900 ; 871 ; 153.819.678 ; 28 ; 102.941.046 ; 38 ; 33.342.964 ; 66 ; 136.284.010 ; 937 ; 290.103.688 ;
54;00.360.305;CAIXA ECONOMICA FEDERAL;CAIXA ECON MICA FEDERAL - PRUDENCIAL; 91 ; 42.275.231 ; 89 ; 7.672.068 ; 7.161 ; 56.129.541 ; 2.226 ; 39.312.362 ; 9.567 ; 145.389.202 ; 143 ; 34.372.054 ; 148 ; 80.550.927 ; 291 ; 114.922.981 ; 9.858 ; 260.312.183 ;
55;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA;ADVANCED CC LTDA - PRUDENCIAL; 161 ; 3.735.804 ; 2.754 ; 47.325.577 ; 1.515 ; 29.375.117 ; 2.662 ; 49.725.691 ; 7.092 ; 130.162.189 ; 415 ; 92.375.017 ; 63 ; 26.659.755 ; 478 ; 119.034.772 ; 7.570 ; 249.196.961 ;
56;00.416.968;BANCO INTER S.A.;INTER - PRUDENCIAL; 78 ; 2.657.951 ; 306 ; 1.367.520 ; 87.495 ; 100.744.051 ; 236.673 ; 84.375.074 ; 324.552 ; 189.144.596 ; 4 ; 5.000.000 ; 12 ; 24.194.925 ; 16 ; 29.194.925 ; 324.568 ; 218.339.521 ;
57;61.186.680;BANCO BMG S.A.;BMG - PRUDENCIAL; 16 ; 60.717.549 ; 5 ; 18.232 ; 14 ; 10.262.268 ; 50 ; 4.588.373 ; 85 ; 75.586.422 ; 4 ; 16.381.908 ; 16 ; 116.777.490 ; 20 ; 133.159.398 ; 105 ; 208.745.820 ;
58;03.609.817;BANCO CARGILL S.A.;BCO CARGILL S.A. - PRUDENCIAL; 10 ; 74.289.170 ; -   ; -   ; 24 ; 17.444.453 ; 37 ; 6.718.816 ; 71 ; 98.452.439 ; -   ; -   ; 4 ; 90.000.000 ; 4 ; 90.000.000 ; 75 ; 188.452.439 ;
59;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.;MONEYCORP - PRUDENCIAL; 29 ; 2.831.220 ; 1.233 ; 59.151.045 ; 242 ; 13.658.927 ; 442 ; 18.767.640 ; 1.946 ; 94.408.832 ; 379 ; 74.434.302 ; 54 ; 13.029.268 ; 433 ; 87.463.570 ; 2.379 ; 181.872.402 ;
60;32.648.370;FAIR CORRETORA DE CAMBIO S.A.;FAIR CC S.A. - PRUDENCIAL; 112 ; 2.935.948 ; 1.082 ; 36.753.271 ; 1.119 ; 8.727.620 ; 2.528 ; 23.321.116 ; 4.841 ; 71.737.955 ; 638 ; 70.318.343 ; 117 ; 21.797.197 ; 755 ; 92.115.540 ; 5.596 ; 163.853.495 ;
61;17.635.177;REMITLY CORRETORA DE CÂMBIO LTDA.;REMITLY CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 11.028 ; 69.457.492 ; -   ; -   ; 11.028 ; 69.457.492 ; -   ; -   ; 38 ; 69.458.000 ; 38 ; 69.458.000 ; 11.066 ; 138.915.492 ;
62;60.889.128;BANCO SOFISA S.A.;SOFISA - PRUDENCIAL; 253 ; 64.430.205 ; 248 ; 26.383.850 ; 10 ; 685.027 ; 153 ; 6.531.569 ; 664 ; 98.030.651 ; 5 ; 2.542.086 ; 4 ; 27.115.824 ; 9 ; 29.657.910 ; 673 ; 127.688.561 ;
63;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;ICBC DO BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; 5 ; 8.086.889 ; 10 ; 2.357.309 ; 8 ; 1.277.052 ; 23 ; 11.721.250 ; 20 ; 61.880.562 ; 18 ; 46.720.639 ; 38 ; 108.601.201 ; 61 ; 120.322.451 ;
64;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; 4 ; 291.334 ; 57 ; 2.546.175 ; 111 ; 34.467.918 ; 90 ; 9.148.230 ; 262 ; 46.453.657 ; 25 ; 24.209.935 ; 36 ; 43.916.800 ; 61 ; 68.126.735 ; 323 ; 114.580.392 ;
65;59.118.133;BANCO LUSO BRASILEIRO S.A.;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL; 23 ; 11.821.390 ; 94 ; 4.811.143 ; 18 ; 1.038.978 ; 70 ; 1.614.711 ; 205 ; 19.286.222 ; 112 ; 44.397.576 ; 48 ; 50.839.814 ; 160 ; 95.237.390 ; 365 ; 114.523.612 ;
66;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 1.391 ; 451.629 ; 26.017 ; 7.362.334 ; 139.078 ; 51.568.587 ; 152.093 ; 38.963.131 ; 318.579 ; 98.345.681 ; 20 ; 2.545.581 ; 28 ; 12.360.637 ; 48 ; 14.906.218 ; 318.627 ; 113.251.899 ;
67;02.992.317;INTEX BANK BANCO DE CÂMBIO S.A.;INTEX BANK BCO C MBIO - PRUDENCIAL; 70 ; 1.375.247 ; 1.023 ; 19.513.878 ; 1.559 ; 18.627.881 ; 4.963 ; 18.492.901 ; 7.615 ; 58.009.907 ; 526 ; 35.328.039 ; 196 ; 17.536.277 ; 722 ; 52.864.316 ; 8.337 ; 110.874.223 ;
68;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;BR PARTNERS - PRUDENCIAL; 4 ; 50.953.877 ; 5 ; 1.144.384 ; 50 ; 146.764 ; 51 ; 1.485.530 ; 110 ; 53.730.555 ; 6 ; 4.500.000 ; 1 ; 50.000.000 ; 7 ; 54.500.000 ; 117 ; 108.230.555 ;
69;02.318.507;BANCO KEB HANA DO BRASIL S.A.;BCO KEB DO BRASIL SA - PRUDENCIAL; -   ; -   ; 20 ; 10.955.323 ; 80 ; 38.483.439 ; 121 ; 23.731.230 ; 221 ; 73.169.992 ; 21 ; 11.987.145 ; 29 ; 15.693.302 ; 50 ; 27.680.447 ; 271 ; 100.850.439 ;
70;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 150 ; 5.858.188 ; 1.201 ; 35.653.820 ; 397 ; 5.624.876 ; 724 ; 5.620.568 ; 2.472 ; 52.757.452 ; 744 ; 36.351.690 ; 66 ; 6.591.954 ; 810 ; 42.943.644 ; 3.282 ; 95.701.096 ;
71;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCO SICOOB - PRUDENCIAL; 289 ; 25.377.935 ; 858 ; 20.068.853 ; 299 ; 8.262.294 ; 139 ; 22.407.469 ; 1.585 ; 76.116.551 ; 7 ; 5.338.558 ; 3 ; 8.322.499 ; 10 ; 13.661.057 ; 1.595 ; 89.777.608 ;
