Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de Câmbio Contratado - Acumulado Jan-Set/2016;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Mercado Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Mercado Interbancário ;; Total ;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
63;03.532.415;BANCO ABN AMRO S.A.; 125 ; 308.710.238 ; 1 ; 120.450 ; 63 ; 95.045.998 ; 140 ; 6.901.630 ; 329 ; 410.778.316 ; 16 ; 10.126.910 ; 144 ; 406.451.976 ; 160 ; 416.578.886 ; 489 ; 827.357.202 ;
64;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;; 750 ; 898.745 ; 5.705 ; 23.095.763 ; 6.455 ; 23.994.509 ; 2.879 ; 394.560.754 ; 818 ; 372.408.237 ; 3.697 ; 766.968.991 ; 10.152 ; 790.963.500 ;
65;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 6.123 ; 193.385.844 ; 2.344 ; 79.304.857 ; 572 ; 6.536.635 ; 2.006 ; 13.666.317 ; 11.045 ; 292.893.654 ; 233 ; 187.339.600 ; 495 ; 287.744.375 ; 728 ; 475.083.975 ; 11.773 ; 767.977.628 ;
66;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 176 ; 6.513.568 ; 2.762 ; 50.923.268 ; 7.437 ; 34.486.401 ; 25.876 ; 142.811.755 ; 36.251 ; 234.734.993 ; 15.871 ; 333.806.914 ; 3.514 ; 180.990.059 ; 19.385 ; 514.796.973 ; 55.636 ; 749.531.966 ;
67;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 232 ; 5.137.884 ; 7.985 ; 217.228.345 ; 3.040 ; 30.029.479 ; 10.241 ; 100.362.666 ; 21.498 ; 352.758.375 ; 11.951 ; 337.510.281 ; 1.333 ; 54.977.376 ; 13.284 ; 392.487.657 ; 34.782 ; 745.246.032 ;
68;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 207 ; 47.755.531 ; 9 ; 1.439.496 ; 31 ; 380.520 ; 71 ; 874.867 ; 318 ; 50.450.414 ; 241 ; 321.162.838 ; 281 ; 358.535.000 ; 522 ; 679.697.838 ; 840 ; 730.148.252 ;
69;15.114.366;BANCO BBM S/A; 269 ; 189.413.345 ; 13 ; 36.395.083 ; 95 ; 117.363.837 ; 315 ; 69.987.836 ; 692 ; 413.160.102 ; 47 ; 52.128.973 ; 101 ; 238.851.306 ; 148 ; 290.980.280 ; 840 ; 704.140.381 ;
70;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.; 1 ; 5.000.000 ; 2 ; 14.666 ; 481 ; 65.296.535 ; 648 ; 95.309.011 ; 1.132 ; 165.620.212 ; 129 ; 280.689.210 ; 111 ; 256.763.267 ; 240 ; 537.452.477 ; 1.372 ; 703.072.689 ;
71;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 934 ; 31.975.556 ; 6.306 ; 206.723.329 ; 2.692 ; 62.660.217 ; 6.818 ; 75.226.025 ; 16.750 ; 376.585.127 ; 2.802 ; 239.499.914 ; 274 ; 52.077.106 ; 3.076 ; 291.577.020 ; 19.826 ; 668.162.147 ;
72;05.452.073;ALBATROSS CORRETORA DE CAMBIO E VALORES S.A; 36 ; 1.081.512 ; 1.051 ; 26.439.768 ; 1.094 ; 4.903.996 ; 8.530 ; 126.217.167 ; 10.711 ; 158.642.443 ; 11.155 ; 306.506.967 ; 573 ; 159.644.117 ; 11.728 ; 466.151.084 ; 22.439 ; 624.793.527 ;
73;60.889.128;BANCO SOFISA S.A.; 886 ; 232.360.257 ; 922 ; 54.888.548 ; 147 ; 47.063.903 ; 807 ; 40.280.746 ; 2.762 ; 374.593.454 ; 88 ; 22.484.289 ; 103 ; 208.770.488 ; 191 ; 231.254.777 ; 2.953 ; 605.848.231 ;
74;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 6 ; 58.028 ; 330 ; 12.065.842 ; 9.009 ; 31.718.789 ; 16.746 ; 120.200.852 ; 26.091 ; 164.043.512 ; 13.040 ; 264.960.592 ; 567 ; 164.689.994 ; 13.607 ; 429.650.586 ; 39.698 ; 593.694.097 ;
75;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 18 ; 90.000.000 ; 756 ; 118.438.579 ; 76 ; 62.201.160 ; 153 ; 39.107.390 ; 1.003 ; 309.747.128 ; 226 ; 121.454.776 ; 82 ; 144.249.841 ; 308 ; 265.704.617 ; 1.311 ; 575.451.745 ;
76;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 3.799 ; 184.682.140 ; 3.045 ; 85.897.619 ; 1.390 ; 39.621.845 ; 1.990 ; 102.152.882 ; 10.224 ; 412.354.486 ; 191 ; 59.508.094 ; 132 ; 103.165.343 ; 323 ; 162.673.437 ; 10.547 ; 575.027.922 ;
77;30.723.886;BANCO MODAL S.A.; 47 ; 23.164.183 ; 382 ; 32.889.256 ; 241 ; 203.437.759 ; 711 ; 156.782.520 ; 1.381 ; 416.273.718 ; 43 ; 58.161.011 ; 44 ; 90.781.997 ; 87 ; 148.943.008 ; 1.468 ; 565.216.726 ;
78;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 317 ; 91.307.147 ; 370 ; 48.807.748 ; 176 ; 35.489.172 ; 390 ; 32.377.872 ; 1.253 ; 207.981.938 ; 168 ; 151.911.336 ; 189 ; 188.732.133 ; 357 ; 340.643.469 ; 1.610 ; 548.625.407 ;
79;62.144.175;BANCO PINE S.A.; 130 ; 91.832.562 ; 72 ; 81.545.333 ; 36 ; 69.902.333 ; 366 ; 101.421.067 ; 604 ; 344.701.295 ; 23 ; 121.530.164 ; 15 ; 46.021.121 ; 38 ; 167.551.286 ; 642 ; 512.252.580 ;
80;61.024.352;BANCO INDUSVAL S.A.; 388 ; 96.377.443 ; 368 ; 23.558.940 ; 173 ; 19.951.495 ; 619 ; 47.047.500 ; 1.548 ; 186.935.379 ; 164 ; 109.217.493 ; 193 ; 155.614.331 ; 357 ; 264.831.824 ; 1.905 ; 451.767.203 ;
81;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 10 ; 2.906.948 ; 100 ; 43.528.253 ; 373 ; 156.831.659 ; 1.443 ; 82.734.373 ; 1.926 ; 286.001.233 ; 97 ; 60.644.339 ; 77 ; 94.096.979 ; 174 ; 154.741.319 ; 2.100 ; 440.742.552 ;
82;67.391.821;S. HAYATA CORRETORA DE CÂMBIO S.A.; 59 ; 782.186 ; 3.162 ; 139.426.915 ; 716 ; 5.650.803 ; 5.877 ; 69.802.803 ; 9.814 ; 215.662.706 ; 5.872 ; 212.379.390 ; 122 ; 9.568.727 ; 5.994 ; 221.948.117 ; 15.808 ; 437.610.823 ;
83;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 3 ; 42.997 ; 67 ; 1.072.015 ; 449 ; 4.943.545 ; 1.700 ; 207.985.520 ; 2.219 ; 214.044.078 ; 11.828 ; 206.192.602 ; 34 ; 1.802.348 ; 11.862 ; 207.994.950 ; 14.081 ; 422.039.027 ;
84;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 206 ; 7.096.096 ; 4.757 ; 125.995.782 ; 2.757 ; 18.860.433 ; 8.150 ; 69.976.763 ; 15.870 ; 221.929.074 ; 5.408 ; 177.725.931 ; 390 ; 7.722.837 ; 5.798 ; 185.448.768 ; 21.668 ; 407.377.842 ;
85;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 738 ; 113.662.329 ; 963 ; 57.388.302 ; 573 ; 2.643.254 ; 492 ; 24.533.927 ; 2.766 ; 198.227.813 ; 468 ; 85.369.933 ; 281 ; 113.185.068 ; 749 ; 198.555.001 ; 3.515 ; 396.782.814 ;
86;65.982.589;GRACO CORRETORA DE CAMBIO S.A.; 44 ; 853.222 ; 1.282 ; 55.721.484 ; 929 ; 3.693.692 ; 3.145 ; 21.618.289 ; 5.400 ; 81.886.686 ; 2.997 ; 178.245.878 ; 454 ; 105.301.176 ; 3.451 ; 283.547.054 ; 8.851 ; 365.433.741 ;
87;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 422 ; 8.434.020 ; 6.225 ; 115.749.297 ; 1.644 ; 29.743.480 ; 6.096 ; 53.426.194 ; 14.387 ; 207.352.991 ; 3.743 ; 143.739.385 ; 179 ; 12.744.092 ; 3.922 ; 156.483.477 ; 18.309 ; 363.836.468 ;
88;08.609.934;NOVO MUNDO CORRETORA DE CÂMBIO S.A.; 35 ; 1.774.039 ; 493 ; 11.477.282 ; 3.308 ; 19.445.884 ; 13.272 ; 123.437.062 ; 17.108 ; 156.134.268 ; 7.724 ; 154.963.209 ; 540 ; 41.186.677 ; 8.264 ; 196.149.886 ; 25.372 ; 352.284.154 ;
89;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 80 ; 31.734.005 ; 60 ; 5.460.288 ; 112 ; 101.686.427 ; 316 ; 48.949.982 ; 568 ; 187.830.702 ; 30 ; 42.286.852 ; 44 ; 121.447.479 ; 74 ; 163.734.331 ; 642 ; 351.565.033 ;
90;57.582.264;TORRE CORRETORA DE CÂMBIO LTDA; 6 ; 156.679 ; 1.512 ; 39.210.292 ; 136 ; 330.856 ; 5.787 ; 111.232.216 ; 7.441 ; 150.930.043 ; 5.302 ; 159.132.399 ; 104 ; 9.169.402 ; 5.406 ; 168.301.802 ; 12.847 ; 319.231.845 ;
91;53.518.684;HSBC BRASIL S.A. - BANCO DE INVESTIMENTO;;;;; 7 ; 149.387.665 ; 8 ; 131.196.199 ; 15 ; 280.583.864 ; 2 ; 1.050.000 ; 2 ; 19.000.000 ; 4 ; 20.050.000 ; 19 ; 300.633.864 ;
92;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.; 1 ; 40.424 ; 29 ; 516.423 ; 1.285 ; 11.515.765 ; 3.308 ; 90.766.378 ; 4.623 ; 102.838.990 ; 8.678 ; 132.367.841 ; 508 ; 52.628.546 ; 9.186 ; 184.996.387 ; 13.809 ; 287.835.377 ;
93;61.033.106;BANCO BPN BRASIL S.A.; 35 ; 1.818.290 ; 19 ; 532.506 ; 301 ; 111.524.657 ; 162 ; 69.157.524 ; 517 ; 183.032.977 ; 65 ; 23.384.859 ; 115 ; 66.837.025 ; 180 ; 90.221.884 ; 697 ; 273.254.861 ;
94;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 74 ; 38.097.350 ; 75 ; 11.093.697 ; 64 ; 35.400.281 ; 134 ; 54.555.301 ; 347 ; 139.146.628 ; 76 ; 61.482.423 ; 106 ; 69.310.231 ; 182 ; 130.792.654 ; 529 ; 269.939.282 ;
95;33.886.862;MAXIMA S.A. CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS;;;;; 1.101 ; 5.292.958 ; 4.391 ; 129.098.740 ; 5.492 ; 134.391.697 ; 4.786 ; 124.828.168 ; 175 ; 2.862.314 ; 4.961 ; 127.690.482 ; 10.453 ; 262.082.179 ;
96;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 213 ; 2.747.278 ; 2.938 ; 58.090.482 ; 885 ; 9.444.003 ; 4.819 ; 64.591.337 ; 8.855 ; 134.873.100 ; 12.224 ; 116.252.828 ; 313 ; 5.762.468 ; 12.537 ; 122.015.296 ; 21.392 ; 256.888.396 ;
97;62.285.390;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.; 203 ; 4.132.290 ; 2.338 ; 53.085.635 ; 1.679 ; 14.924.894 ; 8.459 ; 67.177.019 ; 12.679 ; 139.319.838 ; 8.615 ; 102.736.164 ; 63 ; 1.580.550 ; 8.678 ; 104.316.715 ; 21.357 ; 243.636.552 ;
98;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 179 ; 4.219.013 ; 3.793 ; 14.376.174 ; 8.075 ; 114.807.544 ; 12.047 ; 133.402.731 ; 5.849 ; 105.197.085 ; 24 ; 507.795 ; 5.873 ; 105.704.880 ; 17.920 ; 239.107.611 ;
99;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 192 ; 32.022.784 ; 124 ; 2.447.725 ; 29 ; 11.991.427 ; 165 ; 39.808.087 ; 510 ; 86.270.023 ; 40 ; 73.194.415 ; 94 ; 73.595.356 ; 134 ; 146.789.771 ; 644 ; 233.059.793 ;
100;59.285.411;BANCO PAN S.A.; 47 ; 28.570.045 ;;; 112 ; 16.475.282 ; 336 ; 69.269.288 ; 495 ; 114.314.615 ; 7 ; 62.981.463 ; 39 ; 55.550.029 ; 46 ; 118.531.492 ; 541 ; 232.846.107 ;
101;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 72 ; 56.095.858 ; 12 ; 5.776.144 ; 26 ; 42.510.929 ; 289 ; 7.813.098 ; 399 ; 112.196.029 ; 53 ; 11.757.113 ; 68 ; 98.848.277 ; 121 ; 110.605.390 ; 520 ; 222.801.419 ;
102;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 19 ; 816.380 ; 59 ; 1.513.351 ; 1.274 ; 12.299.134 ; 2.991 ; 34.441.023 ; 4.343 ; 49.069.888 ; 1.847 ; 85.078.301 ; 473 ; 62.259.695 ; 2.320 ; 147.337.997 ; 6.663 ; 196.407.885 ;
103;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 219 ; 7.145.196 ; 1.641 ; 49.076.832 ; 1.109 ; 7.751.084 ; 3.871 ; 27.652.004 ; 6.840 ; 91.625.116 ; 3.403 ; 67.911.673 ; 228 ; 6.084.516 ; 3.631 ; 73.996.189 ; 10.471 ; 165.621.305 ;
104;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 10 ; 74.717 ; 289 ; 4.516.974 ; 4.953 ; 9.931.857 ; 9.423 ; 53.400.160 ; 14.675 ; 67.923.707 ; 4.528 ; 72.223.654 ; 224 ; 24.202.809 ; 4.752 ; 96.426.463 ; 19.427 ; 164.350.170 ;
105;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 13 ; 40.778 ; 1.110 ; 34.192.684 ; 1.133 ; 12.656.868 ; 11.015 ; 28.657.606 ; 13.271 ; 75.547.937 ; 3.182 ; 63.112.838 ; 471 ; 13.694.024 ; 3.653 ; 76.806.862 ; 16.924 ; 152.354.799 ;
106;50.657.675;SLW CORRETORA DE VALORES E CÂMBIO LTDA.; 28 ; 470.846 ; 1.124 ; 27.712.317 ; 262 ; 5.212.519 ; 6.248 ; 41.287.195 ; 7.662 ; 74.682.877 ; 4.585 ; 69.878.846 ; 211 ; 6.576.537 ; 4.796 ; 76.455.383 ; 12.458 ; 151.138.260 ;
107;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 152 ; 2.289.566 ; 1.263 ; 23.294.038 ; 1.424 ; 13.795.708 ; 4.386 ; 45.814.932 ; 7.225 ; 85.194.244 ; 3.757 ; 58.090.135 ; 71 ; 4.921.191 ; 3.828 ; 63.011.326 ; 11.053 ; 148.205.570 ;
108;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 36 ; 664.086 ; 637 ; 17.701.741 ; 1.856 ; 13.277.053 ; 3.724 ; 40.320.629 ; 6.253 ; 71.963.508 ; 3.735 ; 58.953.118 ; 424 ; 14.799.940 ; 4.159 ; 73.753.058 ; 10.412 ; 145.716.566 ;
109;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 106 ; 353.145 ; 366 ; 5.213.745 ; 3.972 ; 5.941.112 ; 19.827 ; 41.003.363 ; 24.271 ; 52.511.366 ; 2.804 ; 54.309.691 ; 180 ; 14.329.494 ; 2.984 ; 68.639.185 ; 27.255 ; 121.150.551 ;
110;62.090.873;INTL FCSTONE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 16 ; 1.053.941 ; 2 ; 137.224 ; 6.250 ; 57.448.094 ; 142 ; 525.744 ; 6.410 ; 59.165.003 ; 34 ; 421.824 ; 380 ; 58.261.085 ; 414 ; 58.682.909 ; 6.824 ; 117.847.912 ;
111;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 1.163 ; 3.515.998 ; 2.910 ; 58.284.660 ; 4.073 ; 61.800.658 ; 2.929 ; 54.954.692 ; 21 ; 145.544 ; 2.950 ; 55.100.236 ; 7.023 ; 116.900.894 ;
112;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 13 ; 669.930 ; 398 ; 7.752.826 ; 543 ; 26.821.234 ; 2.658 ; 39.383.148 ; 3.612 ; 74.627.138 ; 992 ; 30.031.208 ; 182 ; 10.381.175 ; 1.174 ; 40.412.383 ; 4.786 ; 115.039.521 ;
113;33.042.151;BANCO DE LA NACION ARGENTINA; 55 ; 15.433.094 ; 62 ; 8.388.173 ; 3.236 ; 4.855.230 ; 829 ; 1.595.247 ; 4.182 ; 30.271.744 ; 58 ; 35.192.467 ; 79 ; 46.635.143 ; 137 ; 81.827.610 ; 4.319 ; 112.099.353 ;
114;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 110 ; 3.594.681 ; 602 ; 18.366.316 ; 4.027 ; 38.633.472 ; 4.739 ; 60.594.469 ; 79 ; 31.617.560 ; 26 ; 10.654.847 ; 105 ; 42.272.407 ; 4.844 ; 102.866.876 ;
115;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 149 ; 7.184.751 ; 790 ; 36.438.439 ; 138 ; 2.342.766 ; 1.486 ; 3.739.499 ; 2.563 ; 49.705.455 ; 1.583 ; 41.437.461 ; 212 ; 10.786.823 ; 1.795 ; 52.224.285 ; 4.358 ; 101.929.739 ;
116;69.078.350;J. ALVES CORRETORA DE CAMBIO LTDA;;; 225 ; 4.041.831 ; 204 ; 1.764.115 ; 1.116 ; 43.779.694 ; 1.545 ; 49.585.640 ; 2.573 ; 47.432.744 ; 39 ; 1.369.944 ; 2.612 ; 48.802.688 ; 4.157 ; 98.388.328 ;
117;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 53 ; 1.192.774 ; 78 ; 1.163.937 ; 2.014 ; 5.755.985 ; 5.352 ; 46.818.968 ; 7.497 ; 54.931.663 ; 3.870 ; 42.172.914 ; 49 ; 1.137.451 ; 3.919 ; 43.310.365 ; 11.416 ; 98.242.028 ;
118;34.266.668;KRAUS - SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;; 87 ; 2.359.069 ; 142 ; 808.882 ; 442 ; 41.318.570 ; 671 ; 44.486.520 ; 1.831 ; 43.401.620 ; 9 ; 521.603 ; 1.840 ; 43.923.224 ; 2.511 ; 88.409.744 ;
119;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 338 ; 1.366.490 ; 2.854 ; 43.405.013 ; 3.192 ; 44.771.503 ; 5.537 ; 42.818.261 ; 66 ; 794.279 ; 5.603 ; 43.612.540 ; 8.795 ; 88.384.043 ;
120;04.902.979;BANCO DA AMAZONIA S.A.; 374 ; 32.699.089 ; 240 ; 8.647.508 ; 159 ; 2.058.845 ; 525 ; 3.054.909 ; 1.298 ; 46.460.351 ; 66 ; 8.945.480 ; 190 ; 32.061.504 ; 256 ; 41.006.984 ; 1.554 ; 87.467.335 ;
121;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;; 10 ; 154.496 ; 1.201 ; 4.299.638 ; 4.203 ; 42.669.881 ; 5.414 ; 47.124.015 ; 2.638 ; 38.030.427 ; 98 ; 279.631 ; 2.736 ; 38.310.058 ; 8.150 ; 85.434.073 ;
122;17.184.037;BANCO MERCANTIL DO BRASIL S.A.; 31 ; 1.264.721 ; 19 ; 3.070.637 ; 371 ; 3.440.444 ; 629 ; 22.896.939 ; 1.050 ; 30.672.741 ; 198 ; 25.255.140 ; 48 ; 26.990.571 ; 246 ; 52.245.711 ; 1.296 ; 82.918.452 ;
123;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 51 ; 489.079 ; 379 ; 10.910.692 ; 1.174 ; 6.821.990 ; 3.294 ; 24.696.413 ; 4.898 ; 42.918.174 ; 2.730 ; 32.097.416 ; 291 ; 3.682.253 ; 3.021 ; 35.779.669 ; 7.919 ; 78.697.843 ;
124;34.974.170;HOYA CORRETORA DE VALORES E CAMBIO LTDA; 5 ; 500.000 ; 312 ; 4.929.216 ; 360 ; 4.695.545 ; 4.916 ; 27.783.274 ; 5.593 ; 37.908.034 ; 1.473 ; 32.054.972 ; 106 ; 4.523.069 ; 1.579 ; 36.578.041 ; 7.172 ; 74.486.075 ;
125;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;; 326 ; 956.482 ; 986 ; 30.861.128 ; 1.312 ; 31.817.610 ; 1.342 ; 32.535.248 ; 146 ; 818.702 ; 1.488 ; 33.353.950 ; 2.800 ; 65.171.560 ;
126;02.332.886;XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;;;;; 56 ; 1.898.076 ; 788 ; 28.346.365 ; 844 ; 30.244.442 ; 744 ; 28.061.673 ; 39 ; 1.613.812 ; 783 ; 29.675.484 ; 1.627 ; 59.919.926 ;
127;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 9.487 ; 5.162.533 ; 17.584 ; 28.133.671 ; 27.071 ; 33.296.204 ; 723 ; 22.891.880 ; 3 ; 31.595 ; 726 ; 22.923.475 ; 27.797 ; 56.219.680 ;
128;07.679.404;BANCO TOPÁZIO S.A.; 9 ; 2.894.408 ; 69 ; 3.721.501 ; 445 ; 8.999.883 ; 623 ; 13.266.466 ; 1.146 ; 28.882.259 ; 61 ; 13.594.227 ; 46 ; 8.543.237 ; 107 ; 22.137.465 ; 1.253 ; 51.019.723 ;
129;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 23 ; 530.411 ; 139 ; 2.433.239 ; 317 ; 3.767.327 ; 2.113 ; 21.945.079 ; 2.592 ; 28.676.056 ; 1.005 ; 21.163.113 ; 93 ; 1.084.159 ; 1.098 ; 22.247.272 ; 3.690 ; 50.923.329 ;
130;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 1.701 ; 13.356.115 ; 2.379 ; 22.998.010 ; 4.080 ; 36.354.125 ; 2.862 ; 11.026.634 ; 73 ; 1.301.344 ; 2.935 ; 12.327.978 ; 7.015 ; 48.682.103 ;
131;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 2.868 ; 4.278.043 ; 11.507 ; 23.629.690 ; 14.375 ; 27.907.732 ; 441 ; 19.117.364 ; 3 ; 13.639 ; 444 ; 19.131.002 ; 14.819 ; 47.038.735 ;
132;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 11 ; 71.060 ; 883 ; 2.536.843 ; 1.803 ; 21.631.480 ; 2.697 ; 24.239.383 ; 1.566 ; 19.416.711 ; 60 ; 241.193 ; 1.626 ; 19.657.903 ; 4.323 ; 43.897.286 ;
133;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;; 2 ; 14.585 ; 1.538 ; 11.861.473 ; 1.832 ; 19.167.054 ; 3.372 ; 31.043.112 ; 948 ; 8.734.484 ; 87 ; 1.515.756 ; 1.035 ; 10.250.240 ; 4.407 ; 41.293.353 ;
134;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 8 ; 36.369 ; 3.569 ; 1.830.607 ; 17.722 ; 17.689.385 ; 21.299 ; 19.556.361 ; 795 ; 16.817.921 ; 39 ; 738.063 ; 834 ; 17.555.984 ; 22.133 ; 37.112.345 ;
135;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 155 ; 6.544.660 ; 51 ; 2.323.459 ; 113 ; 1.254.712 ; 881 ; 7.064.692 ; 1.200 ; 17.187.523 ; 171 ; 9.073.924 ; 129 ; 7.508.959 ; 300 ; 16.582.883 ; 1.500 ; 33.770.406 ;
136;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 4 ; 96.964 ; 70 ; 868.182 ; 946 ; 579.444 ; 9.187 ; 15.870.663 ; 10.207 ; 17.415.253 ; 2.244 ; 16.001.784 ; 5 ; 33.512 ; 2.249 ; 16.035.295 ; 12.456 ; 33.450.548 ;
137;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 20.019 ; 12.557.227 ; 13.420 ; 11.330.726 ; 33.439 ; 23.887.953 ; 367 ; 1.768.375 ; 115 ; 3.096.975 ; 482 ; 4.865.350 ; 33.921 ; 28.753.303 ;
138;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 1.188 ; 4.358.458 ; 1.841 ; 12.466.176 ; 3.029 ; 16.824.634 ; 772 ; 8.518.070 ; 8 ; 345.000 ; 780 ; 8.863.070 ; 3.809 ; 25.687.704 ;
139;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 141 ; 1.047.006 ; 62 ; 709.655 ; 767 ; 4.150.860 ; 4.465 ; 9.823.827 ; 5.435 ; 15.731.349 ; 826 ; 7.444.159 ; 89 ; 2.097.365 ; 915 ; 9.541.524 ; 6.350 ; 25.272.873 ;
140;00.416.968;BANCO INTERMEDIUM S/A;;; 71 ; 3.814.665 ; 28 ; 257.626 ; 134 ; 7.602.457 ; 233 ; 11.674.749 ; 90 ; 12.520.110 ; 52 ; 522.106 ; 142 ; 13.042.217 ; 375 ; 24.716.966 ;
141;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;;;; 1.092 ; 3.882.447 ; 2.099 ; 11.863.644 ; 3.191 ; 15.746.090 ; 833 ; 8.030.338 ;;; 833 ; 8.030.338 ; 4.024 ; 23.776.428 ;
142;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 16 ; 243.939 ; 191 ; 3.141.862 ; 103 ; 3.229.928 ; 509 ; 6.097.596 ; 819 ; 12.713.325 ; 506 ; 8.165.971 ; 68 ; 2.296.619 ; 574 ; 10.462.589 ; 1.393 ; 23.175.915 ;
143;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 140 ; 165.089 ; 1.262 ; 10.742.187 ; 1.402 ; 10.907.276 ; 1.690 ; 10.627.611 ; 50 ; 33.663 ; 1.740 ; 10.661.274 ; 3.142 ; 21.568.550 ;
144;14.388.334;PARANÁ BANCO S.A.; 27 ; 5.203.773 ; 7 ; 2.304.195 ;;; 37 ; 207.067 ; 71 ; 7.715.034 ; 5 ; 4.550.000 ; 13 ; 9.050.000 ; 18 ; 13.600.000 ; 89 ; 21.315.034 ;
