Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em MAIO / 2021;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
66;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 14 ; 21.354.586 ; 29 ; 10.219.089 ; 9 ; 6.465.970 ; 58 ; 18.784.944 ; 110 ; 56.824.590 ; 6 ; 18.304.875 ; 6 ; 15.304.971 ; 12 ; 33.609.846 ; 122 ; 90.434.436 ;
67;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 188 ; 3.830.924 ; 1.168 ; 34.012.939 ; 431 ; 5.476.829 ; 523 ; 6.469.123 ; 2.310 ; 49.789.815 ; 474 ; 35.860.825 ; 60 ; 4.688.798 ; 534 ; 40.549.623 ; 2.844 ; 90.339.438 ;
68;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;;;;; 5.270 ; 38.721.895 ; 10.249 ; 37.064.130 ; 15.519 ; 75.786.025 ; 30 ; 5.528.746 ; 106 ; 7.760.930 ; 136 ; 13.289.676 ; 15.655 ; 89.075.700 ;
69;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 64 ; 1.298.888 ; 852 ; 19.689.268 ; 548 ; 5.427.895 ; 1.408 ; 14.050.523 ; 2.872 ; 40.466.573 ; 1.499 ; 35.572.082 ; 230 ; 8.588.460 ; 1.729 ; 44.160.542 ; 4.601 ; 84.627.115 ;
70;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 5 ; 36.497.112 ; 2 ; 206.031 ; 3 ; 153.828 ; 14 ; 80.446 ; 24 ; 36.937.417 ; 6 ; 7.743.000 ; 12 ; 38.100.000 ; 18 ; 45.843.000 ; 42 ; 82.780.417 ;
71;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 11 ; 1.215.582 ; 52 ; 2.541.949 ; 4 ; 1.450.103 ; 16 ; 13.486.239 ; 83 ; 18.693.872 ; 13 ; 42.241.960 ; 9 ; 20.202.461 ; 22 ; 62.444.420 ; 105 ; 81.138.292 ;
72;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 21 ; 21.744.457 ; 58 ; 11.796.974 ; 45 ; 3.423.939 ; 65 ; 5.488.947 ; 189 ; 42.454.316 ; 37 ; 14.177.466 ; 19 ; 21.893.760 ; 56 ; 36.071.226 ; 245 ; 78.525.542 ;
73;60.889.128;BANCO SOFISA S.A.; 99 ; 25.566.328 ; 173 ; 17.423.301 ; 10 ; 2.101.712 ; 84 ; 3.687.601 ; 366 ; 48.778.942 ;;; 4 ; 15.500.000 ; 4 ; 15.500.000 ; 370 ; 64.278.942 ;
74;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 38 ; 3.707.031 ; 621 ; 18.601.692 ; 196 ; 1.924.757 ; 526 ; 6.292.434 ; 1.381 ; 30.525.914 ; 823 ; 24.892.176 ; 123 ; 5.517.318 ; 946 ; 30.409.494 ; 2.327 ; 60.935.408 ;
75;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 56 ; 1.469.305 ; 278 ; 3.854.555 ; 1.166 ; 8.904.347 ; 2.145 ; 16.812.887 ; 3.645 ; 31.041.094 ; 535 ; 12.714.339 ; 49 ; 2.435.466 ; 584 ; 15.149.805 ; 4.229 ; 46.190.898 ;
76;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 81 ; 9.243.804 ; 354 ; 10.465.828 ; 361 ; 1.553.751 ; 772 ; 5.031.529 ; 1.568 ; 26.294.912 ; 448 ; 11.921.802 ; 130 ; 7.184.548 ; 578 ; 19.106.350 ; 2.146 ; 45.401.263 ;
77;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 9 ; 2.405.666 ; 7 ; 76.055 ; 2 ; 41.470 ; 31 ; 19.123.780 ; 49 ; 21.646.971 ; 3 ; 21.500.000 ;;; 3 ; 21.500.000 ; 52 ; 43.146.971 ;
78;92.894.922;BANCO ORIGINAL S.A.; 2 ; 1.071.027 ; 4 ; 6.456.631 ; 41 ; 1.567.091 ; 127 ; 5.232.977 ; 174 ; 14.327.725 ; 5 ; 7.023.817 ; 5 ; 20.023.869 ; 10 ; 27.047.686 ; 184 ; 41.375.412 ;
79;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 676 ; 7.125.307 ; 2.234 ; 17.095.866 ; 2.910 ; 24.221.173 ; 787 ; 12.585.688 ; 535 ; 2.214.088 ; 1.322 ; 14.799.775 ; 4.232 ; 39.020.949 ;
80;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 15 ; 447.215 ; 506 ; 13.848.880 ; 142 ; 1.625.512 ; 439 ; 4.392.123 ; 1.102 ; 20.313.730 ; 401 ; 16.592.899 ; 51 ; 464.705 ; 452 ; 17.057.604 ; 1.554 ; 37.371.334 ;
81;61.024.352;BANCO INDUSVAL S.A.; 45 ; 9.656.729 ; 71 ; 4.410.845 ; 60 ; 4.764.355 ; 263 ; 11.169.846 ; 439 ; 30.001.775 ; 33 ; 5.486.150 ; 1 ; 9.778 ; 34 ; 5.495.928 ; 473 ; 35.497.703 ;
82;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 46 ; 1.200.180 ; 359 ; 9.754.091 ; 2.831 ; 3.539.669 ; 2.006 ; 4.659.857 ; 5.242 ; 19.153.796 ; 573 ; 12.155.444 ; 138 ; 2.491.399 ; 711 ; 14.646.842 ; 5.953 ; 33.800.638 ;
83;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 23 ; 22.926.462 ;;; 26 ; 6.061.794 ; 3 ; 117.885 ; 52 ; 29.106.141 ; 1 ; 56.684 ; 1 ; 157.989 ; 2 ; 214.673 ; 54 ; 29.320.814 ;
84;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB; 104 ; 12.260.393 ; 96 ; 1.979.725 ; 57 ; 1.573.495 ; 30 ; 7.116.343 ; 287 ; 22.929.956 ; 2 ; 241.790 ; 5 ; 5.060.960 ; 7 ; 5.302.750 ; 294 ; 28.232.706 ;
85;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 1 ; 33.904 ; 24 ; 506.110 ; 292 ; 1.678.516 ; 452 ; 3.131.448 ; 769 ; 5.349.979 ; 581 ; 9.799.718 ; 66 ; 7.931.790 ; 647 ; 17.731.508 ; 1.416 ; 23.081.488 ;
86;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 8 ; 11.025.386 ; 7 ; 478.323 ; 15 ; 11.503.709 ; 5 ; 467.323 ; 7 ; 11.025.386 ; 12 ; 11.492.709 ; 27 ; 22.996.417 ;
87;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 7 ; 224.892 ; 155 ; 8.204.282 ; 62 ; 716.339 ; 154 ; 1.601.140 ; 378 ; 10.746.653 ; 248 ; 9.777.928 ; 48 ; 910.122 ; 296 ; 10.688.050 ; 674 ; 21.434.703 ;
88;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 1 ; 2.898.233 ;;; 10 ; 184.043 ; 40 ; 7.948.778 ; 51 ; 11.031.054 ;;; 1 ; 10.000.000 ; 1 ; 10.000.000 ; 52 ; 21.031.054 ;
89;00.416.968;BANCO INTER S.A.; 13 ; 78.926 ; 6 ; 61.135 ; 5.762 ; 6.608.923 ; 786 ; 7.743.877 ; 6.567 ; 14.492.861 ; 70 ; 2.800.884 ; 63 ; 1.569.134 ; 133 ; 4.370.017 ; 6.700 ; 18.862.878 ;
90;17.184.037;BANCO MERCANTIL DO BRASIL S.A.; 1 ; 62.140 ;;; 47 ; 208.235 ; 53 ; 950.947 ; 101 ; 1.221.322 ; 10 ; 8.447.108 ; 6 ; 7.753.934 ; 16 ; 16.201.042 ; 117 ; 17.422.364 ;
91;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 3 ; 59.274 ; 147 ; 4.483.794 ; 76 ; 747.024 ; 199 ; 2.984.323 ; 425 ; 8.274.416 ; 92 ; 7.342.422 ; 23 ; 676.005 ; 115 ; 8.018.427 ; 540 ; 16.292.843 ;
92;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 650 ; 181.078 ; 375 ; 270.754 ; 1.025 ; 451.832 ; 36 ; 7.839.310 ; 28 ; 7.768.200 ; 64 ; 15.607.510 ; 1.089 ; 16.059.342 ;
93;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 2 ; 92.830 ; 87 ; 1.564.912 ; 104 ; 1.130.611 ; 807 ; 4.649.602 ; 1.000 ; 7.437.954 ; 541 ; 6.610.402 ; 34 ; 1.703.447 ; 575 ; 8.313.849 ; 1.575 ; 15.751.803 ;
94;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 19 ; 335.647 ; 82 ; 1.748.254 ; 190 ; 974.037 ; 696 ; 4.965.536 ; 987 ; 8.023.474 ; 579 ; 6.350.081 ; 66 ; 941.482 ; 645 ; 7.291.563 ; 1.632 ; 15.315.037 ;
95;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 8 ; 431.769 ; 198 ; 5.923.233 ; 49 ; 443.864 ; 60 ; 534.310 ; 315 ; 7.333.176 ; 208 ; 6.575.091 ; 60 ; 989.048 ; 268 ; 7.564.139 ; 583 ; 14.897.315 ;
96;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 3 ; 12.971.096 ; 2 ; 1.652.064 ; 5 ; 14.623.160 ;;;;; -   ; -   ; 5 ; 14.623.160 ;
97;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 6 ; 127.763 ; 72 ; 2.349.720 ; 202 ; 624.367 ; 445 ; 1.983.008 ; 725 ; 5.084.857 ; 362 ; 5.643.502 ; 69 ; 2.035.629 ; 431 ; 7.679.131 ; 1.156 ; 12.763.989 ;
98;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 16 ; 273.483 ; 94 ; 2.792.537 ; 194 ; 861.471 ; 339 ; 2.258.337 ; 643 ; 6.185.828 ; 306 ; 4.767.315 ; 76 ; 853.272 ; 382 ; 5.620.587 ; 1.025 ; 11.806.415 ;
99;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 4 ; 121.095 ; 159 ; 4.777.479 ; 17 ; 155.883 ; 50 ; 233.234 ; 230 ; 5.287.691 ; 167 ; 5.016.292 ; 16 ; 282.463 ; 183 ; 5.298.755 ; 413 ; 10.586.446 ;
100;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 16 ; 1.439.886 ; 16 ; 585.897 ; 12 ; 71.580 ; 31 ; 2.354.655 ; 75 ; 4.452.018 ; 5 ; 3.013.880 ; 8 ; 1.743.940 ; 13 ; 4.757.820 ; 88 ; 9.209.838 ;
101;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.; 1 ; 63.000 ; 68 ; 2.443.458 ; 74 ; 472.349 ; 230 ; 1.587.644 ; 373 ; 4.566.450 ; 183 ; 3.890.698 ; 12 ; 427.836 ; 195 ; 4.318.535 ; 568 ; 8.884.985 ;
102;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 40 ; 3.096.294 ; 1 ; 10.291 ; 17 ; 67.493 ; 41 ; 240.791 ; 99 ; 3.414.869 ; 4 ; 950.000 ; 12 ; 3.900.000 ; 16 ; 4.850.000 ; 115 ; 8.264.869 ;
103;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 10 ; 242.285 ; 29 ; 763.455 ; 71 ; 1.354.993 ; 142 ; 1.803.211 ; 252 ; 4.163.943 ; 108 ; 2.519.749 ; 32 ; 1.556.685 ; 140 ; 4.076.434 ; 392 ; 8.240.377 ;
104;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;;;;; 148 ; 978.128 ; 194 ; 1.713.616 ; 342 ; 2.691.745 ; 95 ; 3.072.308 ; 21 ; 2.331.630 ; 116 ; 5.403.938 ; 458 ; 8.095.683 ;
105;00.795.423;BANCO SEMEAR S.A.;;; 26 ; 642.560 ; 12 ; 1.011.069 ; 16 ; 2.125.246 ; 54 ; 3.778.874 ; 20 ; 2.636.206 ; 12 ; 914.629 ; 32 ; 3.550.835 ; 86 ; 7.329.708 ;
106;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 13 ; 574.643 ; 74 ; 1.177.199 ; 45 ; 1.106.085 ; 158 ; 1.464.549 ; 290 ; 4.322.476 ; 129 ; 1.841.229 ; 59 ; 846.958 ; 188 ; 2.688.186 ; 478 ; 7.010.662 ;
107;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 7 ; 57.118 ; 47 ; 995.909 ; 87 ; 857.689 ; 185 ; 1.802.199 ; 326 ; 3.712.915 ; 247 ; 2.515.533 ; 35 ; 628.433 ; 282 ; 3.143.966 ; 608 ; 6.856.881 ;
108;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 14 ; 80.848 ; 29 ; 304.409 ; 212 ; 2.764.238 ; 151 ; 985.877 ; 406 ; 4.135.373 ; 38 ; 463.423 ; 43 ; 2.002.050 ; 81 ; 2.465.473 ; 487 ; 6.600.845 ;
109;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 22 ; 525.654 ; 23 ; 574.275 ; 115 ; 1.227.274 ; 184 ; 1.380.782 ; 344 ; 3.707.985 ; 87 ; 1.369.140 ; 42 ; 1.224.637 ; 129 ; 2.593.777 ; 473 ; 6.301.762 ;
110;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 4 ; 78.328 ; 45 ; 2.176.542 ; 17 ; 429.280 ; 20 ; 324.692 ; 86 ; 3.008.841 ; 39 ; 2.425.381 ; 16 ; 431.782 ; 55 ; 2.857.163 ; 141 ; 5.866.004 ;
111;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 51 ; 821.107 ; 139 ; 150.578 ; 246 ; 774.750 ; 436 ; 1.746.435 ; 166 ; 2.787.806 ; 50 ; 1.325.708 ; 216 ; 4.113.514 ; 652 ; 5.859.949 ;
112;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 14 ; 427.296 ; 42 ; 1.030.321 ; 180 ; 674.084 ; 245 ; 1.108.989 ; 481 ; 3.240.690 ; 130 ; 1.791.337 ; 37 ; 694.005 ; 167 ; 2.485.342 ; 648 ; 5.726.032 ;
113;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.; 1 ; 30.030 ;;; 100 ; 270.886 ; 230 ; 868.030 ; 331 ; 1.168.947 ; 176 ; 2.532.616 ; 55 ; 1.953.961 ; 231 ; 4.486.577 ; 562 ; 5.655.524 ;
114;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;;; 19 ; 501.961 ; 199 ; 1.013.897 ; 361 ; 1.272.510 ; 579 ; 2.788.368 ; 109 ; 1.751.215 ; 33 ; 925.093 ; 142 ; 2.676.308 ; 721 ; 5.464.676 ;
115;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 3 ; 124.929 ; 30 ; 931.871 ; 55 ; 450.153 ; 103 ; 1.269.887 ; 191 ; 2.776.840 ; 76 ; 2.017.788 ; 12 ; 392.216 ; 88 ; 2.410.004 ; 279 ; 5.186.844 ;
116;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 8 ; 75.696 ; 229 ; 1.156.691 ; 296 ; 2.406.568 ; 533 ; 3.638.956 ; 140 ; 1.425.050 ; 9 ; 64.405 ; 149 ; 1.489.455 ; 682 ; 5.128.410 ;
117;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 21 ; 111.762 ; 82 ; 1.064.632 ; 160 ; 282.583 ; 276 ; 1.264.652 ; 539 ; 2.723.629 ; 183 ; 2.086.705 ; 29 ; 128.312 ; 212 ; 2.215.017 ; 751 ; 4.938.647 ;
118;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 5 ; 4.107 ; 35 ; 407.849 ; 131 ; 825.689 ; 239 ; 1.251.240 ; 410 ; 2.488.885 ; 129 ; 1.600.883 ; 43 ; 786.386 ; 172 ; 2.387.269 ; 582 ; 4.876.154 ;
119;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 54 ; 1.853.307 ; 10 ; 150.822 ; 11 ; 43.008 ; 32 ; 300.862 ; 107 ; 2.347.999 ; 38 ; 464.413 ; 56 ; 1.893.244 ; 94 ; 2.357.657 ; 201 ; 4.705.656 ;
120;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.; 1 ; 8.245 ; 87 ; 1.335.958 ; 83 ; 368.410 ; 80 ; 474.000 ; 251 ; 2.186.612 ; 94 ; 1.771.803 ; 32 ; 339.846 ; 126 ; 2.111.648 ; 377 ; 4.298.261 ;
121;00.806.535;PLANNER CORRETORA DE VALORES S.A.;;; 1 ; 9.240 ; 20 ; 935.729 ; 17 ; 1.054.071 ; 38 ; 1.999.040 ; 18 ; 1.063.311 ; 19 ; 935.054 ; 37 ; 1.998.365 ; 75 ; 3.997.405 ;
122;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 3 ; 21.949 ; 43 ; 1.411.151 ; 38 ; 204.128 ; 60 ; 262.464 ; 144 ; 1.899.692 ; 96 ; 1.671.501 ; 25 ; 222.943 ; 121 ; 1.894.444 ; 265 ; 3.794.136 ;
123;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;; 7 ; 125.029 ; 15 ; 136.245 ; 152 ; 1.264.833 ; 174 ; 1.526.107 ; 167 ; 1.342.259 ; 3 ; 99.199 ; 170 ; 1.441.457 ; 344 ; 2.967.565 ;
124;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 3 ; 48.833 ; 35 ; 689.767 ; 54 ; 744.276 ; 92 ; 1.482.875 ; 1 ; 600.000 ; 3 ; 624.850 ; 4 ; 1.224.850 ; 96 ; 2.707.725 ;
125;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;; 2 ; 3.125 ; 99 ; 484.527 ; 272 ; 985.036 ; 373 ; 1.472.688 ; 119 ; 810.307 ; 3 ; 314.000 ; 122 ; 1.124.307 ; 495 ; 2.596.994 ;
126;04.902.979;BANCO DA AMAZONIA S.A.; 27 ; 501.305 ; 11 ; 259.576 ; 10 ; 243.998 ; 28 ; 388.517 ; 76 ; 1.393.396 ; 3 ; 460.000 ; 7 ; 572.426 ; 10 ; 1.032.426 ; 86 ; 2.425.822 ;
127;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 2 ; 71.292 ; 157 ; 205.601 ; 718 ; 957.844 ; 877 ; 1.234.737 ; 114 ; 970.345 ; 4 ; 152.165 ; 118 ; 1.122.510 ; 995 ; 2.357.247 ;
128;61.033.106;BANCO CREFISA S.A.;;;;; 1 ; 49.818 ; 6 ; 923.682 ; 7 ; 973.499 ; 1 ; 850.000 ;;; 1 ; 850.000 ; 8 ; 1.823.499 ;
129;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 11 ; 174.650 ; 9 ; 139.075 ; 100 ; 573.878 ; 120 ; 887.602 ; 106 ; 748.374 ; 12 ; 138.893 ; 118 ; 887.267 ; 238 ; 1.774.869 ;
130;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 7 ; 348.112 ; 8 ; 156.305 ; 12 ; 354.981 ; 27 ; 859.398 ; 18 ; 703.093 ; 7 ; 156.305 ; 25 ; 859.398 ; 52 ; 1.718.796 ;
131;61.973.863;LEROSA S.A. CORRETORA DE VALORES E CAMBIO;;; 13 ; 593.608 ; 16 ; 76.988 ; 17 ; 152.300 ; 46 ; 822.896 ; 26 ; 745.857 ; 9 ; 77.634 ; 35 ; 823.491 ; 81 ; 1.646.387 ;
132;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 4 ; 138.408 ; 5 ; 242.673 ; 68 ; 209.232 ; 74 ; 172.557 ; 151 ; 762.870 ; 27 ; 457.348 ; 8 ; 398.989 ; 35 ; 856.337 ; 186 ; 1.619.207 ;
133;59.285.411;BANCO PAN S.A.;;;;; 6 ; 198.520 ; 19 ; 705.108 ; 25 ; 903.628 ; 4 ; 600.000 ;;; 4 ; 600.000 ; 29 ; 1.503.628 ;
134;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 230 ; 253.632 ; 177 ; 657.778 ; 407 ; 911.410 ; 72 ; 547.849 ; 7 ; 20.900 ; 79 ; 568.749 ; 486 ; 1.480.159 ;
135;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 37 ; 36.572 ; 78 ; 644.126 ; 115 ; 680.699 ; 20 ; 621.536 ; 1 ; 20.000 ; 21 ; 641.536 ; 136 ; 1.322.235 ;
136;33.042.151;BANCO DE LA NACION ARGENTINA; 2 ; 166.337 ; 3 ; 84.438 ; 399 ; 258.550 ; 12 ; 16.667 ; 416 ; 525.993 ;;; 5 ; 430.000 ; 5 ; 430.000 ; 421 ; 955.993 ;
137;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 1 ; 1.061 ; 1 ; 1.061 ;;; 2 ; 950.000 ; 2 ; 950.000 ; 3 ; 951.061 ;
138;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;; 1 ; 199 ; 69 ; 313.146 ; 96 ; 205.770 ; 166 ; 519.114 ; 41 ; 109.305 ; 5 ; 232.206 ; 46 ; 341.511 ; 212 ; 860.625 ;
139;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 81 ; 121.336 ; 105 ; 339.401 ; 186 ; 460.737 ; 36 ; 226.996 ;;; 36 ; 226.996 ; 222 ; 687.733 ;
140;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 1 ; 1.900 ; 27 ; 19.082 ; 61 ; 328.018 ; 89 ; 349.000 ; 44 ; 303.808 ; 9 ; 1.580 ; 53 ; 305.388 ; 142 ; 654.389 ;
141;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;;;; 43 ; 58.916 ; 75 ; 331.109 ; 118 ; 390.025 ; 102 ; 254.557 ;;; 102 ; 254.557 ; 220 ; 644.583 ;
142;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 34 ; 17.945 ; 119 ; 308.788 ; 153 ; 326.733 ; 26 ; 290.067 ;;; 26 ; 290.067 ; 179 ; 616.800 ;
143;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 142 ; 45.320 ; 294 ; 312.608 ; 436 ; 357.928 ; 7 ; 230.122 ; 1 ; 61 ; 8 ; 230.183 ; 444 ; 588.110 ;
144;54.403.563;BANCO ARBI S.A.;;;;;;; 6 ; 245.746 ; 6 ; 245.746 ; 3 ; 245.000 ;;; 3 ; 245.000 ; 9 ; 490.746 ;
145;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 3 ; 329.397 ;;;;; 2 ; 695 ; 5 ; 330.092 ; 1 ; 48.284 ; 1 ; 48.557 ; 2 ; 96.841 ; 7 ; 426.933 ;
146;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 70 ; 149.926 ; 68 ; 162.228 ; 138 ; 312.155 ; 2 ; 7.812 ;;; 2 ; 7.812 ; 140 ; 319.966 ;
147;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 1 ; 4.950 ; 2 ; 2.359 ; 48 ; 140.904 ; 51 ; 148.213 ; 33 ; 148.983 ; 2 ; 22.029 ; 35 ; 171.012 ; 86 ; 319.225 ;
148;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 11 ; 11.198 ; 70 ; 143.714 ; 81 ; 154.912 ; 39 ; 123.489 ; 3 ; 4.544 ; 42 ; 128.033 ; 123 ; 282.945 ;
149;02.332.886;XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;;;;; 8 ; 136.382 ;;; 8 ; 136.382 ;;; 8 ; 136.382 ; 8 ; 136.382 ; 16 ; 272.763 ;
150;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 37 ; 31.131 ; 51 ; 62.234 ; 88 ; 93.365 ; 2 ; 30.281 ;;; 2 ; 30.281 ; 90 ; 123.646 ;
151;33.042.953;CITIBANK N.A.;;;;; 1 ; 95 ; 11 ; 111.287 ; 12 ; 111.382 ;;;;; -   ; -   ; 12 ; 111.382 ;
152;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;;;; 20 ; 50.369 ; 20 ; 50.369 ; 17 ; 53.898 ; 2 ; 3.525 ; 19 ; 57.423 ; 39 ; 107.792 ;
153;28.650.236;BS2 DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;; 4 ; 5.487 ; 13 ; 23.555 ; 17 ; 29.042 ; 13 ; 22.979 ; 11 ; 12.222 ; 24 ; 35.201 ; 41 ; 64.243 ;
154;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 3 ; 783 ; 21 ; 16.310 ; 24 ; 17.093 ; 2 ; 21.107 ;;; 2 ; 21.107 ; 26 ; 38.200 ;
155;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;;;; 5 ; 16.349 ; 5 ; 16.349 ;;;;; -   ; -   ; 5 ; 16.349 ;
156;33.886.862;MAXIMA S.A. CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS;;;;;;;;; -   ; -   ; 1 ; 6.500 ; 1 ; 6.500 ; 2 ; 13.000 ; 2 ; 13.000 ;
157;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;;;; 2 ; 9.804 ; 2 ; 9.804 ;;;;; -   ; -   ; 2 ; 9.804 ;
158;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;;;;; 1 ; 5.200 ; 5 ; 1.775 ; 6 ; 6.975 ;;;;; -   ; -   ; 6 ; 6.975 ;
159;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S.A.;;;;;;; 2 ; 1.233 ; 2 ; 1.233 ;;;;; -   ; -   ; 2 ; 1.233 ;
