Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Fev/2022;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
71;60.889.128;BANCO SOFISA S.A.; 287 ; 62.726.805 ; 74 ; 8.340.840 ; 30 ; 7.622.776 ; 171 ; 17.196.279 ; 562 ; 95.886.699 ; 24 ; 2.609.642 ; 44 ; 54.999.553 ; 68 ; 57.609.195 ; 630 ; 153.495.894 ;
72;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 51 ; 39.205.097 ; 81 ; 23.168.357 ; 87 ; 4.918.916 ; 175 ; 7.217.942 ; 394 ; 74.510.313 ; 94 ; 32.694.048 ; 51 ; 39.071.392 ; 145 ; 71.765.439 ; 539 ; 146.275.752 ;
73;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 64 ; 1.853.885 ; 510 ; 10.204.663 ; 3.461 ; 24.754.900 ; 6.040 ; 53.780.306 ; 10.075 ; 90.593.754 ; 1.660 ; 43.957.748 ; 157 ; 6.504.705 ; 1.817 ; 50.462.452 ; 11.892 ; 141.056.207 ;
74;62.144.175;BANCO PINE S.A.; 33 ; 28.054.424 ; 334 ; 42.434.245 ; 6 ; 1.666.645 ; 44 ; 11.939.401 ; 417 ; 84.094.715 ; 7 ; 30.350.350 ; 9 ; 23.862.075 ; 16 ; 54.212.425 ; 433 ; 138.307.140 ;
75;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 40 ; 843.078 ; 1.176 ; 42.265.772 ; 468 ; 10.593.167 ; 1.246 ; 16.944.247 ; 2.930 ; 70.646.264 ; 1.835 ; 53.550.975 ; 251 ; 5.757.058 ; 2.086 ; 59.308.033 ; 5.016 ; 129.954.297 ;
76;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 35 ; 5.063.158 ; 26 ; 976.641 ; 16 ; 3.117.216 ; 58 ; 50.615.239 ; 135 ; 59.772.254 ; 12 ; 55.334.097 ; 25 ; 11.916.869 ; 37 ; 67.250.966 ; 172 ; 127.023.220 ;
77;59.118.133;BANCO LUSO BRASILEIRO S.A.; 151 ; 16.728.268 ; 258 ; 15.113.003 ; 43 ; 7.928.972 ; 292 ; 17.492.997 ; 744 ; 57.263.240 ; 320 ; 37.208.010 ; 185 ; 29.203.369 ; 505 ; 66.411.379 ; 1.249 ; 123.674.619 ;
78;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 10 ; 623.040 ; 110 ; 39.544.392 ; 144 ; 10.658.652 ; 400 ; 17.145.708 ; 664 ; 67.971.792 ; 195 ; 48.688.019 ; 35 ; 3.275.000 ; 230 ; 51.963.019 ; 894 ; 119.934.811 ;
79;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 1 ; 7.000.000 ; 51 ; 10.763.920 ; 74 ; 4.875.257 ; 259 ; 33.413.108 ; 385 ; 56.052.285 ; 114 ; 41.220.445 ; 6 ; 8.926.000 ; 120 ; 50.146.445 ; 505 ; 106.198.730 ;
80;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 1 ; 42.365 ; 37 ; 588.799 ; 1.088 ; 4.499.630 ; 2.061 ; 16.516.671 ; 3.187 ; 21.647.465 ; 2.522 ; 43.329.713 ; 149 ; 30.794.628 ; 2.671 ; 74.124.341 ; 5.858 ; 95.771.806 ;
81;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 144 ; 15.858.859 ; 493 ; 16.056.872 ; 756 ; 5.065.768 ; 1.987 ; 16.732.899 ; 3.380 ; 53.714.398 ; 1.409 ; 26.524.923 ; 189 ; 14.649.264 ; 1.598 ; 41.174.187 ; 4.978 ; 94.888.585 ;
82;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 2 ; 11.820.483 ; 39 ; 25.282.696 ; 11 ; 5.175.095 ; 93 ; 2.458.863 ; 145 ; 44.737.137 ; 5 ; 22.500.000 ; 2 ; 9.000.000 ; 7 ; 31.500.000 ; 152 ; 76.237.137 ;
83;92.894.922;BANCO ORIGINAL S.A.; 1 ; 30.448 ; 12 ; 11.574.056 ; 135 ; 2.414.729 ; 317 ; 21.299.052 ; 465 ; 35.318.285 ; 18 ; 27.553.820 ; 9 ; 10.053.956 ; 27 ; 37.607.776 ; 492 ; 72.926.061 ;
84;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 59 ; 3.208.031 ; 854 ; 24.747.018 ; 296 ; 2.644.227 ; 1.019 ; 8.484.974 ; 2.228 ; 39.084.249 ; 927 ; 30.315.221 ; 268 ; 2.925.093 ; 1.195 ; 33.240.314 ; 3.423 ; 72.324.563 ;
85;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 4 ; 8.478.992 ;;; 18 ; 155.742 ; 102 ; 19.971.484 ; 124 ; 28.606.217 ; 9 ; 27.556.135 ; 8 ; 12.554.975 ; 17 ; 40.111.110 ; 141 ; 68.717.327 ;
86;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 29 ; 27.075.848 ; 12 ; 12.588.851 ; 41 ; 39.664.699 ; 5 ; 7.380.000 ; 11 ; 21.035.000 ; 16 ; 28.415.000 ; 57 ; 68.079.699 ;
87;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 71 ; 1.313.224 ; 533 ; 14.881.960 ; 3.663 ; 5.659.642 ; 711 ; 8.340.530 ; 4.978 ; 30.195.356 ; 1.075 ; 22.629.586 ; 282 ; 6.379.496 ; 1.357 ; 29.009.081 ; 6.335 ; 59.204.437 ;
88;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 3 ; 50.260 ; 69 ; 23.109.339 ; 467 ; 2.983.611 ; 539 ; 26.143.210 ; 19 ; 3.036.044 ; 12 ; 23.042.739 ; 31 ; 26.078.782 ; 570 ; 52.221.992 ;
89;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;;; 3 ; 212.068 ; 91 ; 556.686 ; 107 ; 297.555 ; 201 ; 1.066.309 ; 21 ; 25.478.000 ; 12 ; 25.530.000 ; 33 ; 51.008.000 ; 234 ; 52.074.309 ;
90;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 7 ; 955.311 ; 367 ; 12.252.497 ; 196 ; 2.033.065 ; 694 ; 10.079.901 ; 1.264 ; 25.320.774 ; 480 ; 20.977.274 ; 30 ; 1.636.412 ; 510 ; 22.613.686 ; 1.774 ; 47.934.460 ;
91;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB; 178 ; 13.156.211 ; 226 ; 5.986.054 ; 191 ; 6.286.335 ; 83 ; 18.064.448 ; 678 ; 43.493.047 ; 8 ; 4.191.770 ;;; 8 ; 4.191.770 ; 686 ; 47.684.817 ;
92;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 11 ; 465.190 ; 119 ; 3.870.222 ; 494 ; 2.641.258 ; 1.790 ; 15.314.877 ; 2.414 ; 22.291.546 ; 1.929 ; 19.054.039 ; 48 ; 2.963.770 ; 1.977 ; 22.017.808 ; 4.391 ; 44.309.355 ;
93;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 11 ; 297.509 ; 307 ; 15.808.726 ; 94 ; 1.240.009 ; 474 ; 4.694.903 ; 886 ; 22.041.148 ; 706 ; 20.575.754 ; 86 ; 1.490.807 ; 792 ; 22.066.561 ; 1.678 ; 44.107.709 ;
94;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 4 ; 312.164 ; 131 ; 2.650.657 ; 152 ; 1.211.619 ; 1.910 ; 8.014.419 ; 2.197 ; 12.188.858 ; 777 ; 19.553.050 ; 40 ; 10.533.717 ; 817 ; 30.086.767 ; 3.014 ; 42.275.625 ;
95;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;;;;; 523 ; 6.341.396 ; 662 ; 9.912.220 ; 1.185 ; 16.253.617 ; 730 ; 14.239.478 ; 93 ; 10.649.856 ; 823 ; 24.889.334 ; 2.008 ; 41.142.950 ;
96;36.658.769;BANCO XCMG BRASIL S.A.;;; 4 ; 16.425.420 ;;; 10 ; 2.278.222 ; 14 ; 18.703.642 ; 10 ; 21.713.343 ;;; 10 ; 21.713.343 ; 24 ; 40.416.985 ;
97;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 24 ; 314.762 ; 215 ; 6.965.941 ; 611 ; 3.235.806 ; 1.223 ; 9.030.530 ; 2.073 ; 19.547.038 ; 1.110 ; 14.615.233 ; 192 ; 2.202.073 ; 1.302 ; 16.817.307 ; 3.375 ; 36.364.345 ;
98;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 34 ; 559.515 ; 68 ; 1.280.163 ; 484 ; 1.361.191 ; 1.905 ; 12.725.560 ; 2.491 ; 15.926.429 ; 1.653 ; 13.042.061 ; 114 ; 1.060.431 ; 1.767 ; 14.102.492 ; 4.258 ; 30.028.921 ;
99;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 14 ; 1.602.272 ; 6 ; 45.074 ; 4 ; 789.446 ; 35 ; 14.434.851 ; 59 ; 16.871.643 ; 4 ; 12.700.000 ;;; 4 ; 12.700.000 ; 63 ; 29.571.643 ;
100;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 2.128 ; 982.316 ; 1.316 ; 985.565 ; 3.444 ; 1.967.882 ; 100 ; 13.726.877 ; 88 ; 13.710.388 ; 188 ; 27.437.266 ; 3.632 ; 29.405.147 ;
101;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 2 ; 2.112 ; 2 ; 2.112 ; 10 ; 16.919.288 ; 10 ; 12.170.621 ; 20 ; 29.089.909 ; 22 ; 29.092.022 ;
102;00.795.423;BANCO SEMEAR S.A.;;; 150 ; 7.044.316 ; 27 ; 4.663.311 ; 115 ; 3.516.274 ; 292 ; 15.223.901 ; 46 ; 8.822.187 ; 13 ; 4.201.190 ; 59 ; 13.023.376 ; 351 ; 28.247.277 ;
103;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 16 ; 1.346.150 ; 66 ; 1.679.768 ; 102 ; 3.835.862 ; 1.229 ; 7.876.064 ; 1.413 ; 14.737.843 ; 508 ; 8.748.723 ; 263 ; 4.364.796 ; 771 ; 13.113.519 ; 2.184 ; 27.851.362 ;
104;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 6 ; 216.023 ; 301 ; 11.289.792 ; 78 ; 553.827 ; 104 ; 1.486.372 ; 489 ; 13.546.014 ; 325 ; 12.984.214 ; 80 ; 977.554 ; 405 ; 13.961.768 ; 894 ; 27.507.782 ;
105;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 31 ; 1.001.168 ; 86 ; 2.002.171 ; 251 ; 3.730.828 ; 639 ; 8.076.861 ; 1.007 ; 14.811.028 ; 634 ; 9.042.636 ; 75 ; 3.373.703 ; 709 ; 12.416.339 ; 1.716 ; 27.227.367 ;
106;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 10 ; 193.931 ; 117 ; 2.805.673 ; 195 ; 3.970.472 ; 439 ; 5.097.873 ; 761 ; 12.067.948 ; 455 ; 9.281.907 ; 142 ; 5.549.095 ; 597 ; 14.831.002 ; 1.358 ; 26.898.950 ;
107;40.333.582;PROSEFTUR CORRETORA DE CÂMBIO LTDA.; 55 ; 1.359.662 ; 368 ; 8.777.681 ; 40 ; 682.931 ; 111 ; 2.396.125 ; 574 ; 13.216.399 ; 403 ; 11.332.718 ; 98 ; 2.182.767 ; 501 ; 13.515.485 ; 1.075 ; 26.731.884 ;
108;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 1 ; 10.000 ; 142 ; 4.934.017 ; 370 ; 351.394 ; 930 ; 2.914.512 ; 1.443 ; 8.209.922 ; 449 ; 12.153.579 ; 69 ; 4.649.867 ; 518 ; 16.803.447 ; 1.961 ; 25.013.369 ;
109;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 8 ; 332.431 ; 505 ; 3.526.286 ; 1.145 ; 11.151.360 ; 1.658 ; 15.010.076 ; 1.298 ; 8.162.827 ; 6 ; 3.695 ; 1.304 ; 8.166.522 ; 2.962 ; 23.176.598 ;
110;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.; 4 ; 6.419 ; 89 ; 4.449.695 ; 153 ; 1.299.139 ; 720 ; 5.639.538 ; 966 ; 11.394.791 ; 524 ; 9.668.014 ; 5 ; 823.073 ; 529 ; 10.491.087 ; 1.495 ; 21.885.878 ;
111;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 104 ; 9.377.901 ; 11 ; 521.214 ; 35 ; 247.154 ; 161 ; 875.460 ; 311 ; 11.021.730 ; 5 ; 755.926 ; 50 ; 9.205.962 ; 55 ; 9.961.888 ; 366 ; 20.983.618 ;
112;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;;;; 236 ; 824.352 ; 665 ; 4.664.508 ; 901 ; 5.488.860 ; 668 ; 9.313.070 ; 123 ; 5.484.675 ; 791 ; 14.797.745 ; 1.692 ; 20.286.604 ;
113;30.183.111;TURMA CORRETORA DE CÂMBIO LTDA;;; 11 ; 342.489 ; 159 ; 593.032 ; 697 ; 4.832.012 ; 867 ; 5.767.533 ; 1.131 ; 9.270.452 ; 95 ; 4.672.694 ; 1.226 ; 13.943.147 ; 2.093 ; 19.710.679 ;
114;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.; 9 ; 193.063 ; 53 ; 1.692.682 ; 266 ; 3.383.734 ; 519 ; 5.496.621 ; 847 ; 10.766.100 ; 224 ; 5.770.566 ; 61 ; 2.142.838 ; 285 ; 7.913.404 ; 1.132 ; 18.679.504 ;
115;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 7 ; 2.128.781 ; 24 ; 4.554.821 ; 9 ; 149.304 ; 26 ; 50.136 ; 66 ; 6.883.042 ; 17 ; 9.881.809 ; 13 ; 1.130.116 ; 30 ; 11.011.924 ; 96 ; 17.894.966 ;
116;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 33 ; 1.199.079 ; 83 ; 1.823.522 ; 445 ; 2.286.917 ; 813 ; 5.251.232 ; 1.374 ; 10.560.750 ; 431 ; 5.305.245 ; 60 ; 1.876.725 ; 491 ; 7.181.971 ; 1.865 ; 17.742.721 ;
117;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 8 ; 1.113.250 ; 84 ; 5.616.739 ; 15 ; 350.018 ; 59 ; 2.276.799 ; 166 ; 9.356.806 ; 95 ; 6.740.400 ; 14 ; 310.018 ; 109 ; 7.050.418 ; 275 ; 16.407.224 ;
118;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 85 ; 486.462 ; 63 ; 1.189.043 ; 449 ; 6.573.428 ; 683 ; 2.716.806 ; 1.280 ; 10.965.739 ; 102 ; 1.014.816 ; 58 ; 4.165.542 ; 160 ; 5.180.358 ; 1.440 ; 16.146.097 ;
119;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 4 ; 49.665 ; 51 ; 829.061 ; 562 ; 2.071.447 ; 773 ; 5.249.490 ; 1.390 ; 8.199.663 ; 451 ; 4.643.661 ; 32 ; 708.650 ; 483 ; 5.352.312 ; 1.873 ; 13.551.975 ;
120;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 32 ; 170.687 ; 68 ; 1.265.567 ; 305 ; 1.083.943 ; 861 ; 5.104.570 ; 1.266 ; 7.624.767 ; 520 ; 5.433.963 ; 10 ; 330.139 ; 530 ; 5.764.102 ; 1.796 ; 13.388.869 ;
121;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.; 2 ; 50.093 ; 127 ; 4.413.052 ; 274 ; 482.275 ; 155 ; 1.260.333 ; 558 ; 6.205.753 ; 224 ; 6.158.039 ; 87 ; 1.015.559 ; 311 ; 7.173.598 ; 869 ; 13.379.351 ;
122;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 9 ; 68.050 ; 28 ; 818.869 ; 70 ; 3.475.263 ; 91 ; 3.970.820 ; 198 ; 8.333.003 ; 95 ; 2.622.870 ; 57 ; 1.376.473 ; 152 ; 3.999.342 ; 350 ; 12.332.346 ;
123;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 11 ; 647.781 ; 200 ; 3.371.227 ; 95 ; 534.522 ; 229 ; 1.455.349 ; 535 ; 6.008.880 ; 435 ; 4.886.321 ; 40 ; 1.235.527 ; 475 ; 6.121.848 ; 1.010 ; 12.130.729 ;
124;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 107 ; 4.881.772 ; 13 ; 153.920 ; 12 ; 114.231 ; 42 ; 371.390 ; 174 ; 5.521.314 ; 46 ; 521.560 ; 104 ; 4.982.232 ; 150 ; 5.503.792 ; 324 ; 11.025.105 ;
125;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;;;; 294 ; 577.236 ; 944 ; 4.786.419 ; 1.238 ; 5.363.655 ; 443 ; 4.242.685 ; 2 ; 74.289 ; 445 ; 4.316.974 ; 1.683 ; 9.680.629 ;
126;00.806.535;PLANNER CORRETORA DE VALORES S.A.;;; 24 ; 839.728 ; 52 ; 1.552.537 ; 96 ; 1.854.988 ; 172 ; 4.247.253 ; 116 ; 2.694.676 ; 50 ; 1.552.498 ; 166 ; 4.247.174 ; 338 ; 8.494.427 ;
127;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;; 3 ; 177.429 ; 44 ; 317.062 ; 547 ; 3.830.147 ; 594 ; 4.324.638 ; 944 ; 3.912.658 ; 10 ; 235.382 ; 954 ; 4.148.039 ; 1.548 ; 8.472.677 ;
128;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 10 ; 652.656 ; 36 ; 1.446.670 ; 26 ; 140.324 ; 133 ; 1.680.180 ; 205 ; 3.919.829 ; 108 ; 3.293.452 ; 18 ; 959.529 ; 126 ; 4.252.982 ; 331 ; 8.172.811 ;
129;33.042.151;BANCO DE LA NACION ARGENTINA; 2 ; 2.900.000 ; 5 ; 375.122 ; 749 ; 411.674 ; 49 ; 195.008 ; 805 ; 3.881.803 ; 2 ; 418.995 ; 6 ; 3.309.135 ; 8 ; 3.728.130 ; 813 ; 7.609.933 ;
130;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 8 ; 82.378 ; 87 ; 1.366.230 ; 69 ; 455.622 ; 219 ; 1.687.186 ; 383 ; 3.591.416 ; 303 ; 3.034.875 ; 41 ; 519.201 ; 344 ; 3.554.076 ; 727 ; 7.145.492 ;
131;04.902.979;BANCO DA AMAZONIA S.A.; 42 ; 2.788.398 ; 16 ; 681.974 ; 21 ; 428.002 ; 51 ; 111.014 ; 130 ; 4.009.388 ; 7 ; 345.000 ; 14 ; 2.654.694 ; 21 ; 2.999.694 ; 151 ; 7.009.082 ;
132;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 2 ; 107.900 ; 3 ; 260.804 ; 408 ; 318.223 ; 1.826 ; 2.806.287 ; 2.239 ; 3.493.213 ; 310 ; 2.789.047 ; 4 ; 117.620 ; 314 ; 2.906.667 ; 2.553 ; 6.399.880 ;
133;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 411 ; 1.102.076 ; 467 ; 3.007.195 ; 878 ; 4.109.271 ; 252 ; 2.255.243 ; 5 ; 26.770 ; 257 ; 2.282.013 ; 1.135 ; 6.391.284 ;
134;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 6 ; 100.600 ; 3 ; 80.169 ; 257 ; 946.163 ; 279 ; 1.786.760 ; 545 ; 2.913.691 ; 68 ; 1.382.936 ; 17 ; 553.061 ; 85 ; 1.935.997 ; 630 ; 4.849.689 ;
135;61.033.106;BANCO CREFISA S.A.;;;;; 15 ; 2.263.014 ; 14 ; 70.684 ; 29 ; 2.333.698 ; 3 ; 101.373 ; 1 ; 2.264.800 ; 4 ; 2.366.173 ; 33 ; 4.699.871 ;
136;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 237 ; 633.902 ; 483 ; 2.201.898 ; 720 ; 2.835.800 ; 210 ; 1.611.960 ; 8 ; 66.251 ; 218 ; 1.678.212 ; 938 ; 4.514.011 ;
137;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 24 ; 696.707 ; 33 ; 888.514 ; 57 ; 678.590 ; 114 ; 2.263.811 ; 69 ; 1.365.799 ; 29 ; 879.016 ; 98 ; 2.244.815 ; 212 ; 4.508.626 ;
138;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;;;; 217 ; 870.866 ; 400 ; 2.027.720 ; 617 ; 2.898.586 ; 199 ; 1.320.512 ; 18 ; 161.964 ; 217 ; 1.482.476 ; 834 ; 4.381.062 ;
139;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 18 ; 222.642 ; 33 ; 164.943 ; 351 ; 1.780.165 ; 402 ; 2.167.750 ; 349 ; 1.996.294 ; 27 ; 158.432 ; 376 ; 2.154.726 ; 778 ; 4.322.476 ;
140;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;;;; 99 ; 137.183 ; 248 ; 1.493.059 ; 347 ; 1.630.241 ; 333 ; 1.386.117 ; 4 ; 24.918 ; 337 ; 1.411.035 ; 684 ; 3.041.276 ;
141;59.285.411;BANCO PAN S.A.;;;;; 12 ; 185.165 ; 49 ; 1.171.749 ; 61 ; 1.356.914 ; 7 ; 1.050.000 ;;; 7 ; 1.050.000 ; 68 ; 2.406.914 ;
142;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 283 ; 1.142.764 ; 310 ; 889.799 ; 593 ; 2.032.563 ; 2 ; 23.685 ; 15 ; 293.755 ; 17 ; 317.440 ; 610 ; 2.350.002 ;
143;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;;;; 77 ; 97.457 ; 182 ; 1.097.063 ; 259 ; 1.194.519 ; 283 ; 1.014.920 ; 3 ; 1.728 ; 286 ; 1.016.648 ; 545 ; 2.211.168 ;
144;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 10 ; 70.651 ; 341 ; 939.001 ; 351 ; 1.009.652 ; 279 ; 897.203 ; 4 ; 69.516 ; 283 ; 966.719 ; 634 ; 1.976.371 ;
145;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 104 ; 42.741 ; 436 ; 893.956 ; 540 ; 936.696 ; 104 ; 853.870 ; 1 ; 5.556 ; 105 ; 859.426 ; 645 ; 1.796.122 ;
146;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 15 ; 14.332 ; 214 ; 737.127 ; 229 ; 751.459 ; 176 ; 727.670 ; 2 ; 6.160 ; 178 ; 733.830 ; 407 ; 1.485.288 ;
147;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 190 ; 134.186 ; 478 ; 590.509 ; 668 ; 724.694 ; 35 ; 360.797 ;;; 35 ; 360.797 ; 703 ; 1.085.492 ;
148;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 171 ; 190.860 ; 230 ; 457.907 ; 401 ; 648.767 ; 13 ; 277.931 ;;; 13 ; 277.931 ; 414 ; 926.697 ;
149;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;;;;; 1 ; 5.556 ; 20 ; 169.765 ; 21 ; 175.321 ; 15 ; 164.094 ; 1 ; 5.526 ; 16 ; 169.619 ; 37 ; 344.940 ;
150;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 33 ; 27.524 ; 45 ; 73.069 ; 78 ; 100.593 ; 6 ; 36.921 ;;; 6 ; 36.921 ; 84 ; 137.514 ;
151;54.403.563;BANCO ARBI S.A.; 10 ; 78.088 ; 2 ; 10.308 ;;; 6 ; 14.982 ; 18 ; 103.378 ; 1 ; 6.291 ; 1 ; 6.308 ; 2 ; 12.598 ; 20 ; 115.976 ;
152;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;; 2 ; 7 ; 19 ; 55.985 ; 21 ; 55.993 ; 15 ; 49.485 ;;; 15 ; 49.485 ; 36 ; 105.478 ;
153;33.042.953;CITIBANK N.A.;;;;; 2 ; 51 ; 6 ; 104.740 ; 8 ; 104.791 ;;;;; -   ; -   ; 8 ; 104.791 ;
154;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;;;; 17 ; 20.274 ; 17 ; 20.274 ; 4 ; 57.649 ;;; 4 ; 57.649 ; 21 ; 77.923 ;
155;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;;;;; 9 ; 20.030 ; 7 ; 8.521 ; 16 ; 28.551 ;;;;; -   ; -   ; 16 ; 28.551 ;
156;33.886.862;MASTER S/A CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;;;;;;;;; -   ; -   ; 2 ; 13.000 ; 2 ; 13.000 ; 4 ; 26.000 ; 4 ; 26.000 ;
157;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;;;; 9 ; 21.729 ; 9 ; 21.729 ;;;;; -   ; -   ; 9 ; 21.729 ;
158;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S.A.;;;;;;; 2 ; 2.110 ; 2 ; 2.110 ;;;;; -   ; -   ; 2 ; 2.110 ;
159;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;;;; 1 ; 160 ; 1 ; 160 ;;;;; -   ; -   ; 1 ; 160 ;
;;;;;;;;;;;;;;;;;;;;;
Total;;; 69.084 ; 33.389.866.630 ; 214.314 ; 33.496.889.916 ; 1.234.656 ; 88.897.704.916 ; 1.345.403 ; 82.519.593.084 ; 2.863.457 ; 238.304.054.546 ; 76.077 ; 95.562.919.204 ; 76.077 ; 95.624.029.861 ; 152.154 ; 191.186.949.065 ; 3.015.611 ; 429.491.003.611 ;
"Fonte: Sistema Câmbio; Dados extraídos em: 10/03/2022";;;;;;;;;;;;;;;;;;;;;
