Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Junho/2025.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
10;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;GOLDMAN SACHS - PRUDENCIAL; -   ; -   ; -   ; -   ; 360 ; 3.437.098.702 ; 213 ; 1.451.349.537 ; 573 ; 4.888.448.239 ; 37 ; 980.063.959 ; 106 ; 4.168.701.070 ; 143 ; 5.148.765.029 ; 716 ; 10.037.213.268 ;
11;61.533.584;BANCO SOCIETE GENERALE BRASIL S.A.;SOCIETE GENERALE - PRUDENCIAL; 64 ; 95.407.499 ; 691 ; 372.429.721 ; 89 ; 147.283.211 ; 293 ; 543.253.086 ; 1.137 ; 1.158.373.517 ; 433 ; 4.724.041.748 ; 401 ; 4.145.220.254 ; 834 ; 8.869.262.002 ; 1.971 ; 10.027.635.519 ;
12;09.274.232;STATE STREET BRASIL S.A. - BANCO COMERCIAL;STATE STREET BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 695 ; 3.000.317.628 ; 715 ; 2.470.767.525 ; 1.410 ; 5.471.085.153 ; 51 ; 951.514.780 ; 78 ; 1.480.070.977 ; 129 ; 2.431.585.757 ; 1.539 ; 7.902.670.910 ;
13;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO;DEUTSCHE - PRUDENCIAL; 108 ; 202.258.901 ; 773 ; 135.211.497 ; 266 ; 510.733.513 ; 554 ; 842.418.347 ; 1.701 ; 1.690.622.258 ; 1.046 ; 2.910.276.520 ; 1.048 ; 2.770.588.965 ; 2.094 ; 5.680.865.485 ; 3.795 ; 7.371.487.743 ;
14;60.498.557;BANCO MUFG BRASIL S.A.;BCO MUFG BRASIL S.A. - PRUDENCIAL; 147 ; 178.248.717 ; 565 ; 182.143.239 ; 185 ; 339.914.439 ; 413 ; 161.611.613 ; 1.310 ; 861.918.008 ; 714 ; 2.925.074.190 ; 783 ; 3.146.559.801 ; 1.497 ; 6.071.633.991 ; 2.807 ; 6.933.551.999 ;
15;19.307.785;BRAZA BANK S.A. BANCO DE CÂMBIO;BRAZA BANK BCO C MBIO - PRUDENCIAL; 146 ; 18.731.564 ; 1.850 ; 78.060.580 ; 707 ; 19.417.882 ; 7.924 ; 830.575.847 ; 10.627 ; 946.785.873 ; 549 ; 3.222.289.659 ; 644 ; 2.355.266.006 ; 1.193 ; 5.577.555.665 ; 11.820 ; 6.524.341.538 ;
16;59.588.111;BANCO VOTORANTIM S.A.;VOTORANTIM - PRUDENCIAL; 117 ; 162.634.765 ; 650 ; 151.656.101 ; 134 ; 108.493.015 ; 451 ; 196.185.716 ; 1.352 ; 618.969.597 ; 359 ; 2.626.557.877 ; 391 ; 2.583.942.691 ; 750 ; 5.210.500.568 ; 2.102 ; 5.829.470.165 ;
17;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.;BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL; 72 ; 85.150.774 ; 2 ; 2.234.444 ; 77 ; 309.294.007 ; 198 ; 352.188.961 ; 349 ; 748.868.186 ; 127 ; 2.354.351.257 ; 135 ; 2.364.213.713 ; 262 ; 4.718.564.970 ; 611 ; 5.467.433.156 ;
18;33.264.668;BANCO XP S.A.;XP - PRUDENCIAL; 1.112 ; 109.949.710 ; 9.085 ; 394.315.634 ; 9.015 ; 461.362.540 ; 38.521 ; 1.152.314.066 ; 57.733 ; 2.117.941.950 ; 244 ; 1.662.790.120 ; 259 ; 715.722.387 ; 503 ; 2.378.512.507 ; 58.236 ; 4.496.454.457 ;
19;03.532.415;BANCO ABN AMRO CLEARING S.A.;BCO ABN AMRO CLEARING - PRUDENCIAL; -   ; -   ; -   ; -   ; 309 ; 1.909.242.377 ; 341 ; 1.962.211.094 ; 650 ; 3.871.453.471 ; 4 ; 77.137.244 ; 4 ; 147.000.000 ; 8 ; 224.137.244 ; 658 ; 4.095.590.715 ;
20;00.038.166;BANCO CENTRAL DO BRASIL; ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 1.409.110.117 ; 12 ; 2.400.000.000 ; 16 ; 3.809.110.117 ; 16 ; 3.809.110.117 ;
21;02.801.938;BANCO MORGAN STANLEY S.A.;MORGAN STANLEY - PRUDENCIAL; 4 ; 103.353.356 ; -   ; -   ; 97 ; 803.912.923 ; 116 ; 926.952.086 ; 217 ; 1.834.218.365 ; 15 ; 849.801.865 ; 34 ; 951.286.751 ; 49 ; 1.801.088.616 ; 266 ; 3.635.306.981 ;
22;53.518.684;BANCO HSBC S.A.;BANCO HSBC - PRUDENCIAL; 56 ; 352.361.962 ; 215 ; 115.244.658 ; 220 ; 377.040.373 ; 321 ; 223.280.068 ; 812 ; 1.067.927.061 ; 289 ; 1.052.786.409 ; 311 ; 1.449.977.212 ; 600 ; 2.502.763.621 ; 1.412 ; 3.570.690.682 ;
23;61.088.183;BANCO MIZUHO DO BRASIL S.A.;MIZUHO - PRUDENCIAL; 75 ; 99.583.064 ; 178 ; 71.534.599 ; 89 ; 156.867.043 ; 139 ; 57.270.430 ; 481 ; 385.255.136 ; 145 ; 1.327.358.751 ; 160 ; 1.515.081.846 ; 305 ; 2.842.440.597 ; 786 ; 3.227.695.733 ;
24;58.160.789;BANCO SAFRA S.A.;SAFRA - PRUDENCIAL; 295 ; 140.317.242 ; 1.210 ; 132.228.467 ; 19.667 ; 105.142.381 ; 18.994 ; 373.489.395 ; 40.166 ; 751.177.485 ; 359 ; 1.919.591.856 ; 324 ; 421.081.291 ; 683 ; 2.340.673.147 ; 40.849 ; 3.091.850.632 ;
25;78.632.767;OURIBANK S.A. BANCO MÚLTIPLO;OURIBANK - PRUDENCIAL; 801 ; 103.969.859 ; 4.311 ; 285.707.480 ; 27.747 ; 416.814.863 ; 29.473 ; 536.842.151 ; 62.332 ; 1.343.334.353 ; 1.066 ; 870.760.542 ; 7.166 ; 641.755.262 ; 8.232 ; 1.512.515.804 ; 70.564 ; 2.855.850.157 ;
26;31.872.495;BANCO C6 S.A.;BANCO C6 - PRUDENCIAL; 211 ; 217.277.576 ; 899 ; 186.236.658 ; 2.289 ; 420.642.136 ; 6.435 ; 475.765.397 ; 9.834 ; 1.299.921.767 ; 74 ; 592.871.243 ; 134 ; 597.972.979 ; 208 ; 1.190.844.222 ; 10.042 ; 2.490.765.989 ;
27;71.027.866;BANCO BS2 S.A.;BS2 - PRUDENCIAL; 522 ; 78.006.216 ; 2.132 ; 393.753.576 ; 4.673 ; 128.746.034 ; 7.892 ; 589.406.133 ; 15.219 ; 1.189.911.959 ; 164 ; 998.809.803 ; 120 ; 278.990.245 ; 284 ; 1.277.800.048 ; 15.503 ; 2.467.712.007 ;
28;62.232.889;BANCO DAYCOVAL S.A.;BCO DAYCOVAL S.A - PRUDENCIAL; 383 ; 108.869.943 ; 1.404 ; 330.278.771 ; 57.774 ; 518.115.250 ; 42.562 ; 481.449.203 ; 102.123 ; 1.438.713.167 ; 365 ; 508.505.927 ; 1.287 ; 294.473.262 ; 1.652 ; 802.979.189 ; 103.775 ; 2.241.692.356 ;
29;28.195.667;BANCO ABC BRASIL S.A.;ABC-BRASIL - PRUDENCIAL; 86 ; 84.955.802 ; 726 ; 115.356.217 ; 71 ; 87.580.476 ; 601 ; 96.604.651 ; 1.484 ; 384.497.146 ; 96 ; 751.805.894 ; 128 ; 731.014.211 ; 224 ; 1.482.820.105 ; 1.708 ; 1.867.317.251 ;
30;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.;CREDIT AGRICOLE - PRUDENCIAL; 14 ; 552.540.160 ; 2 ; 340.845 ; 25 ; 96.796.739 ; 56 ; 46.844.873 ; 97 ; 696.522.617 ; 47 ; 216.539.725 ; 60 ; 818.732.510 ; 107 ; 1.035.272.235 ; 204 ; 1.731.794.852 ;
31;36.588.217;WISE BRASIL CORRETORA DE CÂMBIO LTDA;WISE BRASIL CC - PRUDENCIAL; 8.255 ; 2.563.984 ; 248 ; 193.145 ; 1.318.890 ; 503.206.456 ; 1.751.437 ; 599.596.529 ; 3.078.830 ; 1.105.560.114 ; 955 ; 341.366.776 ; 915 ; 247.138.827 ; 1.870 ; 588.505.603 ; 3.080.700 ; 1.694.065.717 ;
32;11.703.662;BANCO TRAVELEX S.A.;BANCO TRAVELEX - PRUDENCIAL; 451 ; 27.131.790 ; 2.375 ; 83.888.681 ; 5.956 ; 91.521.840 ; 5.113 ; 215.654.513 ; 13.895 ; 418.196.824 ; 1.989 ; 568.295.535 ; 4.237 ; 426.893.885 ; 6.226 ; 995.189.420 ; 20.121 ; 1.413.386.244 ;
33;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.;BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL; 143 ; 104.428.490 ; 715 ; 89.490.717 ; 281 ; 78.974.846 ; 401 ; 70.069.695 ; 1.540 ; 342.963.748 ; 116 ; 462.718.441 ; 120 ; 513.374.825 ; 236 ; 976.093.266 ; 1.776 ; 1.319.057.014 ;
34;15.114.366;BANCO BOCOM BBM S.A.;BBM - PRUDENCIAL; 20 ; 18.235.725 ; 90 ; 7.392.616 ; 45 ; 112.618.234 ; 327 ; 235.957.907 ; 482 ; 374.204.482 ; 89 ; 486.467.193 ; 86 ; 395.813.810 ; 175 ; 882.281.003 ; 657 ; 1.256.485.485 ;
35;13.059.145;EBURY BANCO DE CÂMBIO S.A.;EBURY BANCO DE C MBIO - PRUDENCIAL; 170 ; 384.063.173 ; 868 ; 61.643.702 ; 50.426 ; 57.792.261 ; 43.157 ; 192.347.183 ; 94.621 ; 695.846.319 ; 1.173 ; 120.039.561 ; 1.216 ; 324.407.607 ; 2.389 ; 444.447.168 ; 97.010 ; 1.140.293.487 ;
36;45.246.410;BANCO GENIAL S.A.;GENIAL - PRUDENCIAL; 13 ; 393.928 ; 77 ; 29.598.271 ; 378 ; 44.201.770 ; 751 ; 485.677.136 ; 1.219 ; 559.871.105 ; 122 ; 521.049.831 ; 16 ; 38.831.168 ; 138 ; 559.880.999 ; 1.357 ; 1.119.752.104 ;
37;33.987.793;BANCO DE INVESTIMENTOS UBS (BRASIL) S.A.;UBS (BRASIL) - PRUDENCIAL; -   ; -   ; -   ; -   ; 42 ; 256.337.888 ; 138 ; 498.194.465 ; 180 ; 754.532.353 ; 17 ; 302.680.756 ; 12 ; 51.682.272 ; 29 ; 354.363.028 ; 209 ; 1.108.895.381 ;
38;58.616.418;BANCO FIBRA S.A.;BCO FIBRA S.A. - PRUDENCIAL; 109 ; 63.578.663 ; 366 ; 118.486.890 ; 28 ; 8.247.618 ; 91 ; 7.347.654 ; 594 ; 197.660.825 ; 58 ; 331.855.536 ; 71 ; 576.873.393 ; 129 ; 908.728.929 ; 723 ; 1.106.389.754 ;
39;68.900.810;BANCO RENDIMENTO S.A.;RENDIMENTO - PRUDENCIAL; 125 ; 4.916.737 ; 816 ; 29.102.004 ; 128.207 ; 283.200.824 ; 4.917 ; 129.009.640 ; 134.065 ; 446.229.205 ; 1.076 ; 202.531.614 ; 5.517 ; 353.316.704 ; 6.593 ; 555.848.318 ; 140.658 ; 1.002.077.523 ;
40;07.679.404;BANCO TOPÁZIO S.A.;BANCO TOP ZIO S.A. - PRUDENCIAL; 160 ; 23.022.263 ; 784 ; 6.521.691 ; 33.187 ; 120.148.169 ; 65.090 ; 244.342.968 ; 99.221 ; 394.035.091 ; 653 ; 262.825.514 ; 3.233 ; 162.144.939 ; 3.886 ; 424.970.453 ; 103.107 ; 819.005.544 ;
41;07.656.500;BANCO KDB DO BRASIL S.A.;BCO KDB BRASIL S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 121 ; 208.425.088 ; 203 ; 21.074.262 ; 324 ; 229.499.350 ; 20 ; 148.789.837 ; 56 ; 335.356.000 ; 76 ; 484.145.837 ; 400 ; 713.645.187 ;
42;33.923.798;BANCO MASTER S/A;BANCO MASTER - PRUDENCIAL; 63 ; 21.859.960 ; 254 ; 109.464.653 ; 5.215 ; 49.974.871 ; 700 ; 91.605.633 ; 6.232 ; 272.905.117 ; 51 ; 237.557.764 ; 29 ; 114.004.219 ; 80 ; 351.561.983 ; 6.312 ; 624.467.100 ;
43;10.690.848;BANCO DA CHINA BRASIL S.A.;BANK OF CHINA (BRASIL) - PRUDENCIAL; 29 ; 67.452.121 ; 14 ; 5.684.519 ; 124 ; 90.859.461 ; 71 ; 63.774.301 ; 238 ; 227.770.402 ; 80 ; 138.381.328 ; 92 ; 226.972.210 ; 172 ; 365.353.538 ; 410 ; 593.123.940 ;
44;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;ICBC DO BRASIL BM S.A. - PRUDENCIAL; 10 ; 50.000.000 ; 7 ; 52.037.007 ; 13 ; 1.220.983 ; 21 ; 36.270.642 ; 51 ; 139.528.632 ; 35 ; 215.779.887 ; 31 ; 176.113.191 ; 66 ; 391.893.078 ; 117 ; 531.421.710 ;
45;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;BANRISUL - PRUDENCIAL; 604 ; 198.899.315 ; 988 ; 58.402.731 ; 355 ; 13.024.562 ; 486 ; 16.536.799 ; 2.433 ; 286.863.407 ; 46 ; 47.023.194 ; 102 ; 185.084.945 ; 148 ; 232.108.139 ; 2.581 ; 518.971.546 ;
46;00.997.185;BANCO B3 S.A.;BANCO B3 - PRUDENCIAL; -   ; -   ; -   ; -   ; 118 ; 100.441.538 ; 69 ; 105.559.921 ; 187 ; 206.001.459 ; 47 ; 104.852.355 ; 76 ; 99.813.839 ; 123 ; 204.666.194 ; 310 ; 410.667.653 ;
47;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;SCOTIABANK BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 12 ; 1.040.357 ; 82 ; 199.849.256 ; 94 ; 200.889.613 ; 6 ; 195.042.204 ; 3 ; 1.042.223 ; 9 ; 196.084.427 ; 103 ; 396.974.040 ;
48;07.450.604;BANK OF CHINA (BRASIL) BANCO MÚLTIPLO S/A;BANK OF CHINA (BRASIL) - PRUDENCIAL; 34 ; 102.371.424 ; 78 ; 32.891.570 ; 19 ; 6.946.188 ; 107 ; 49.923.740 ; 238 ; 192.132.922 ; 42 ; 91.700.201 ; 39 ; 99.453.471 ; 81 ; 191.153.672 ; 319 ; 383.286.594 ;
49;28.811.341;STONEX BANCO DE CÂMBIO S.A.;STONEX DTVM - PRUDENCIAL; 58 ; 10.063.717 ; 116 ; 4.685.624 ; 4.948 ; 137.554.227 ; 306 ; 13.144.526 ; 5.428 ; 165.448.094 ; 168 ; 43.315.514 ; 288 ; 173.102.774 ; 456 ; 216.418.288 ; 5.884 ; 381.866.382 ;
50;61.384.004;AVENUE SECURITIES DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;AVENUE SECURITIES DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 11.906 ; 26.119.373 ; 94.062 ; 171.566.511 ; 105.968 ; 197.685.884 ; 186 ; 145.534.895 ; 1 ; 229.780 ; 187 ; 145.764.675 ; 106.155 ; 343.450.559 ;
51;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;BNDES - PRUDENCIAL; 91 ; 89.596.160 ; -   ; -   ; 118 ; 16.006.036 ; 2 ; 59.181 ; 211 ; 105.661.377 ; -   ; -   ; 6 ; 200.000.000 ; 6 ; 200.000.000 ; 217 ; 305.661.377 ;
52;61.186.680;BANCO BMG S.A.;BMG - PRUDENCIAL; 27 ; 122.486.756 ; -   ; -   ; 9 ; 6.694.049 ; 53 ; 13.693.264 ; 89 ; 142.874.069 ; 3 ; 7.298.570 ; 14 ; 137.505.092 ; 17 ; 144.803.662 ; 106 ; 287.677.731 ;
53;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;CREDIT AGRICOLE - PRUDENCIAL; 1 ; 75.000.000 ; 27 ; 1.309.790 ; 16 ; 36.216.922 ; 25 ; 53.979.197 ; 69 ; 166.505.909 ; 9 ; 19.665.870 ; 2 ; 75.693.420 ; 11 ; 95.359.290 ; 80 ; 261.865.199 ;
54;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;BR PARTNERS - PRUDENCIAL; 1 ; 115.000.000 ; 11 ; 3.914.406 ; 40 ; 58.787 ; 45 ; 4.576.820 ; 97 ; 123.550.013 ; 4 ; 8.000.000 ; 1 ; 115.000.000 ; 5 ; 123.000.000 ; 102 ; 246.550.013 ;
55;62.144.175;BANCO PINE S.A.;PINE - PRUDENCIAL; 39 ; 35.473.143 ; 505 ; 78.972.494 ; 34 ; 7.101.124 ; 334 ; 13.670.099 ; 912 ; 135.216.860 ; 35 ; 79.309.792 ; 44 ; 30.138.549 ; 79 ; 109.448.341 ; 991 ; 244.665.201 ;
56;00.416.968;BANCO INTER S.A.;INTER - PRUDENCIAL; 78 ; 9.025.365 ; 338 ; 1.497.190 ; 74.712 ; 94.787.871 ; 232.368 ; 77.862.942 ; 307.496 ; 183.173.368 ; 4 ; 15.283.809 ; 7 ; 46.191.189 ; 11 ; 61.474.998 ; 307.507 ; 244.648.366 ;
57;00.360.305;CAIXA ECONOMICA FEDERAL;CAIXA ECON MICA FEDERAL - PRUDENCIAL; 99 ; 32.124.318 ; 72 ; 10.905.154 ; 7.225 ; 43.781.089 ; 2.062 ; 41.728.217 ; 9.458 ; 128.538.778 ; 115 ; 37.054.901 ; 129 ; 77.600.416 ; 244 ; 114.655.317 ; 9.702 ; 243.194.095 ;
58;01.181.521;BANCO COOPERATIVO SICREDI S.A.;BCO COOPERATIVO SICREDI - PRUDENCIAL; 965 ; 50.552.034 ; 1.693 ; 65.720.668 ; 1.070 ; 18.008.810 ; 470 ; 37.177.440 ; 4.198 ; 171.458.952 ; 19 ; 39.178.153 ; 5 ; 14.060.483 ; 24 ; 53.238.636 ; 4.222 ; 224.697.588 ;
59;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.;ALFA - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 9 ; 94.278.705 ; 9 ; 94.278.705 ; 4 ; 113.531.552 ; 1 ; 14.000.000 ; 5 ; 127.531.552 ; 14 ; 221.810.257 ;
60;60.889.128;BANCO SOFISA S.A.;SOFISA - PRUDENCIAL; 214 ; 45.132.046 ; 155 ; 14.810.124 ; 13 ; 3.630.189 ; 154 ; 27.119.401 ; 536 ; 90.691.760 ; 16 ; 48.988.708 ; 16 ; 75.024.461 ; 32 ; 124.013.169 ; 568 ; 214.704.929 ;
61;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA;ADVANCED CC LTDA - PRUDENCIAL; 141 ; 3.571.804 ; 2.796 ; 50.073.777 ; 1.547 ; 26.800.290 ; 2.616 ; 44.847.515 ; 7.100 ; 125.293.386 ; 335 ; 72.394.395 ; 51 ; 9.131.494 ; 386 ; 81.525.889 ; 7.486 ; 206.819.275 ;
62;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.;MONEYCORP - PRUDENCIAL; 30 ; 3.787.582 ; 1.275 ; 61.327.301 ; 215 ; 17.969.946 ; 466 ; 20.742.749 ; 1.986 ; 103.827.578 ; 405 ; 78.693.402 ; 61 ; 18.336.071 ; 466 ; 97.029.473 ; 2.452 ; 200.857.051 ;
63;32.648.370;FAIR CORRETORA DE CAMBIO S.A.;FAIR CC S.A. - PRUDENCIAL; 109 ; 1.920.197 ; 977 ; 28.062.562 ; 1.076 ; 10.010.522 ; 2.534 ; 22.959.335 ; 4.696 ; 62.952.616 ; 579 ; 57.105.695 ; 69 ; 18.427.461 ; 648 ; 75.533.156 ; 5.344 ; 138.485.772 ;
64;92.894.922;BANCO ORIGINAL S.A.;ORIGINAL - PRUDENCIAL; -   ; -   ; 33 ; 42.306.443 ; 22 ; 247.432 ; 88 ; 26.383.851 ; 143 ; 68.937.726 ; 10 ; 35.050.305 ; 10 ; 20.050.618 ; 20 ; 55.100.923 ; 163 ; 124.038.649 ;
65;45.283.173;BBVA BRASIL BANCO DE INVESTIMENTO S.A.;BBVA BRASIL BI S.A. - PRUDENCIAL; 1 ; 30.064.726 ; -   ; -   ; 1 ; 16.216 ; 11 ; 30.366.085 ; 13 ; 60.447.027 ; 6 ; 30.240.882 ; 2 ; 30.065.787 ; 8 ; 60.306.669 ; 21 ; 120.753.696 ;
66;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 1.135 ; 319.425 ; 27.065 ; 6.757.070 ; 147.046 ; 55.354.372 ; 164.802 ; 40.980.253 ; 340.048 ; 103.411.120 ; 16 ; 1.699.097 ; 38 ; 10.239.016 ; 54 ; 11.938.113 ; 340.102 ; 115.349.233 ;
67;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCO SICOOB - PRUDENCIAL; 276 ; 26.155.329 ; 735 ; 21.317.954 ; 303 ; 11.310.813 ; 134 ; 21.412.397 ; 1.448 ; 80.196.493 ; 4 ; 12.807.310 ; 3 ; 12.571.200 ; 7 ; 25.378.510 ; 1.455 ; 105.575.003 ;
68;02.992.317;INTEX BANK BANCO DE CÂMBIO S.A.;INTEX BANK BCO C MBIO - PRUDENCIAL; 70 ; 1.803.709 ; 1.067 ; 23.271.500 ; 2.561 ; 7.073.688 ; 6.996 ; 22.293.114 ; 10.694 ; 54.442.011 ; 994 ; 42.674.170 ; 224 ; 5.258.965 ; 1.218 ; 47.933.135 ; 11.912 ; 102.375.146 ;
69;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; 1 ; 489.203 ; 69 ; 3.412.425 ; 93 ; 22.596.360 ; 89 ; 6.543.166 ; 252 ; 33.041.154 ; 26 ; 31.474.109 ; 18 ; 36.715.000 ; 44 ; 68.189.109 ; 296 ; 101.230.263 ;
70;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 123 ; 4.198.254 ; 1.058 ; 30.862.040 ; 432 ; 6.455.621 ; 705 ; 7.773.936 ; 2.318 ; 49.289.851 ; 657 ; 34.422.282 ; 67 ; 6.399.306 ; 724 ; 40.821.588 ; 3.042 ; 90.111.439 ;
71;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 78 ; 1.009.149 ; 948 ; 20.196.105 ; 348 ; 12.142.502 ; 751 ; 13.194.430 ; 2.125 ; 46.542.186 ; 1.568 ; 31.606.460 ; 345 ; 11.328.588 ; 1.913 ; 42.935.048 ; 4.038 ; 89.477.234 ;
