Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas - Acumulado Janeiro-Julho/2025;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
63;32.648.370;FAIR CORRETORA DE CAMBIO S.A.;FAIR CC S.A. - PRUDENCIAL; 891 ; 17.938.339 ; 6.775 ; 207.994.358 ; 9.392 ; 80.035.770 ; 16.180 ; 140.926.687 ; 33.238 ; 446.895.154 ; 4.322 ; 441.848.444 ; 950 ; 190.867.513 ; 5.272 ; 632.715.957 ; 38.510 ; 1.079.611.111 ;
64;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 7.433 ; 2.074.549 ; 195.424 ; 51.232.726 ; 1.057.269 ; 379.789.251 ; 1.137.558 ; 287.985.442 ; 2.397.684 ; 721.081.968 ; 167 ; 23.468.097 ; 262 ; 65.764.179 ; 429 ; 89.232.276 ; 2.398.113 ; 810.314.244 ;
65;71.677.850;FRENTE CORRETORA DE CÂMBIO S.A.;FRENTE CC - PRUDENCIAL; 150 ; 14.578.284 ; 1.417 ; 25.335.010 ; 1.924 ; 79.762.697 ; 16.758 ; 192.548.971 ; 20.249 ; 312.224.962 ; 4.871 ; 271.243.526 ; 686 ; 147.805.661 ; 5.557 ; 419.049.187 ; 25.806 ; 731.274.149 ;
66;02.992.317;INTEX BANK BANCO DE CÂMBIO S.A.;INTEX BANK BCO C MBIO - PRUDENCIAL; 585 ; 12.045.315 ; 6.537 ; 140.041.669 ; 41.620 ; 100.920.492 ; 72.746 ; 141.831.416 ; 121.488 ; 394.838.892 ; 10.685 ; 252.029.671 ; 1.554 ; 83.556.003 ; 12.239 ; 335.585.674 ; 133.727 ; 730.424.566 ;
67;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL; 256 ; 74.577.330 ; 128 ; 27.510.474 ; 57 ; 7.093.841 ; 213 ; 229.939.482 ; 654 ; 339.121.127 ; 88 ; 283.633.385 ; 114 ; 98.384.732 ; 202 ; 382.018.117 ; 856 ; 721.139.244 ;
68;03.609.817;BANCO CARGILL S.A.;BCO CARGILL S.A. - PRUDENCIAL; 80 ; 158.426.737 ; 3 ; 79.397 ; 107 ; 113.784.645 ; 622 ; 187.854.492 ; 812 ; 460.145.271 ; 10 ; 80.000.000 ; 8 ; 145.650.000 ; 18 ; 225.650.000 ; 830 ; 685.795.271 ;
69;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 1.008 ; 37.002.315 ; 6.995 ; 224.275.134 ; 3.569 ; 52.556.362 ; 5.164 ; 57.973.913 ; 16.736 ; 371.807.724 ; 4.191 ; 249.181.728 ; 595 ; 56.441.226 ; 4.786 ; 305.622.954 ; 21.522 ; 677.430.678 ;
70;45.283.173;BBVA BRASIL BANCO DE INVESTIMENTO S.A.;BBVA BRASIL BI S.A. - PRUDENCIAL; 5 ; 110.164.726 ; -   ; -   ; 8 ; 86.554.589 ; 23 ; 30.461.962 ; 36 ; 227.181.277 ; 26 ; 124.449.006 ; 20 ; 290.696.506 ; 46 ; 415.145.512 ; 82 ; 642.326.789 ;
71;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCO SICOOB - PRUDENCIAL; 2.219 ; 185.404.530 ; 4.462 ; 136.698.296 ; 2.008 ; 52.630.891 ; 923 ; 147.619.938 ; 9.612 ; 522.353.655 ; 26 ; 65.328.980 ; 15 ; 41.308.500 ; 41 ; 106.637.480 ; 9.653 ; 628.991.135 ;
72;59.118.133;BANCO LUSO BRASILEIRO S.A.;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL; 173 ; 51.204.508 ; 634 ; 46.409.119 ; 168 ; 8.913.276 ; 601 ; 14.434.602 ; 1.576 ; 120.961.505 ; 805 ; 237.109.353 ; 378 ; 234.320.649 ; 1.183 ; 471.430.002 ; 2.759 ; 592.391.507 ;
73;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;GUITTA CC LTDA - PRUDENCIAL; 1.078 ; 20.820.082 ; 8.747 ; 193.460.987 ; 2.295 ; 50.213.945 ; 5.363 ; 67.644.426 ; 17.483 ; 332.139.440 ; 2.727 ; 223.192.158 ; 255 ; 33.096.669 ; 2.982 ; 256.288.827 ; 20.465 ; 588.428.267 ;
74;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;BR PARTNERS - PRUDENCIAL; 7 ; 252.282.160 ; 55 ; 20.091.338 ; 342 ; 12.495.298 ; 304 ; 13.845.269 ; 708 ; 298.714.065 ; 19 ; 28.450.000 ; 10 ; 260.000.000 ; 29 ; 288.450.000 ; 737 ; 587.164.065 ;
75;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 529 ; 8.402.208 ; 5.380 ; 109.702.306 ; 2.578 ; 87.630.627 ; 5.422 ; 90.413.154 ; 13.909 ; 296.148.295 ; 9.579 ; 187.975.485 ; 2.301 ; 83.897.747 ; 11.880 ; 271.873.232 ; 25.789 ; 568.021.527 ;
76;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;BROKER BRASIL CC LTDA. - PRUDENCIAL; 440 ; 12.728.578 ; 5.681 ; 199.869.632 ; 1.557 ; 22.471.682 ; 3.862 ; 45.989.899 ; 11.540 ; 281.059.791 ; 6.661 ; 238.166.645 ; 1.104 ; 27.530.179 ; 7.765 ; 265.696.824 ; 19.305 ; 546.756.615 ;
77;02.318.507;BANCO KEB HANA DO BRASIL S.A.;BCO KEB DO BRASIL SA - PRUDENCIAL; 7 ; 67.371 ; 204 ; 68.400.623 ; 486 ; 52.821.506 ; 997 ; 149.036.047 ; 1.694 ; 270.325.547 ; 256 ; 208.185.445 ; 155 ; 43.728.083 ; 411 ; 251.913.528 ; 2.105 ; 522.239.075 ;
78;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; 44 ; 5.344.272 ; 346 ; 26.803.964 ; 617 ; 94.185.249 ; 575 ; 44.974.311 ; 1.582 ; 171.307.796 ; 203 ; 156.141.091 ; 144 ; 183.504.827 ; 347 ; 339.645.918 ; 1.929 ; 510.953.714 ;
79;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 81 ; 70.922.971 ; 258 ; 15.806.295 ; 292 ; 108.662.945 ; 939 ; 56.866.374 ; 1.570 ; 252.258.585 ; 284 ; 79.738.496 ; 115 ; 177.757.150 ; 399 ; 257.495.646 ; 1.969 ; 509.754.231 ;
80;73.622.748;BT CORRETORA DE CÂMBIO LTDA.;BT CC - PRUDENCIAL; 1.288 ; 27.885.009 ; 2.386 ; 74.631.136 ; 25.190 ; 103.909.912 ; 70.306 ; 117.091.095 ; 99.170 ; 323.517.152 ; 2.459 ; 121.943.323 ; 580 ; 62.005.601 ; 3.039 ; 183.948.924 ; 102.209 ; 507.466.076 ;
81;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;BANCO TRAVELEX - PRUDENCIAL; 13 ; 8.834 ; 589 ; 582.766 ; 244.501 ; 96.666.121 ; 284.918 ; 211.316.734 ; 530.021 ; 308.574.455 ; 17.126 ; 146.113.196 ; 11.548 ; 31.407.579 ; 28.674 ; 177.520.775 ; 558.695 ; 486.095.230 ;
82;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;CONECTA CC LTDA - PRUDENCIAL; 51 ; 1.016.023 ; 162 ; 4.046.559 ; 9.760 ; 5.140.984 ; 11.361 ; 188.819.014 ; 21.334 ; 199.022.580 ; 6.062 ; 198.321.793 ; 290 ; 11.553.553 ; 6.352 ; 209.875.346 ; 27.686 ; 408.897.926 ;
83;40.333.582;SAYGO CORRETORA DE CÂMBIO S.A.;SAYGO CC - PRUDENCIAL; 245 ; 9.465.547 ; 4.989 ; 125.644.962 ; 325 ; 5.527.858 ; 1.155 ; 20.940.329 ; 6.714 ; 161.578.696 ; 4.960 ; 149.420.328 ; 671 ; 17.786.430 ; 5.631 ; 167.206.758 ; 12.345 ; 328.785.454 ;
84;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;CAIXA GERAL - PRUDENCIAL; 39 ; 44.273.161 ; 19 ; 17.496.744 ; 125 ; 1.482.937 ; 520 ; 61.560.107 ; 703 ; 124.812.949 ; 63 ; 102.138.277 ; 64 ; 92.134.837 ; 127 ; 194.273.114 ; 830 ; 319.086.063 ;
85;17.354.911;RENDIMENTO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S/A;RENDIMENTO - PRUDENCIAL; 246 ; 3.057.299 ; 1.051 ; 8.999.280 ; 98.237 ; 63.644.290 ; 211.535 ; 126.625.003 ; 311.069 ; 202.325.872 ; 4.092 ; 80.617.286 ; 169 ; 11.939.435 ; 4.261 ; 92.556.721 ; 315.330 ; 294.882.593 ;
86;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;LEVYCAM CCV LTDA - PRUDENCIAL; 222 ; 5.406.119 ; 3.031 ; 93.770.265 ; 993 ; 19.747.287 ; 3.747 ; 41.630.112 ; 7.993 ; 160.553.783 ; 4.338 ; 121.121.698 ; 959 ; 10.874.753 ; 5.297 ; 131.996.451 ; 13.290 ; 292.550.234 ;
87;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;DOURADA CORRETORA - PRUDENCIAL; 621 ; 42.888.167 ; 2.139 ; 63.283.034 ; 10.048 ; 17.415.432 ; 10.485 ; 43.430.110 ; 23.293 ; 167.016.743 ; 2.743 ; 75.780.749 ; 511 ; 29.394.392 ; 3.254 ; 105.175.141 ; 26.547 ; 272.191.884 ;
88;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL; 57 ; 1.135.294 ; 2.218 ; 105.273.632 ; 246 ; 3.353.960 ; 315 ; 4.134.723 ; 2.836 ; 113.897.609 ; 2.508 ; 112.835.068 ; 352 ; 7.915.966 ; 2.860 ; 120.751.034 ; 5.696 ; 234.648.643 ;
89;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.;ALFA - PRUDENCIAL; 3 ; 36.841 ; -   ; -   ; 6 ; 72.425 ; 33 ; 94.928.948 ; 42 ; 95.038.214 ; 8 ; 121.239.297 ; 3 ; 16.618.722 ; 11 ; 137.858.019 ; 53 ; 232.896.233 ;
90;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;HAITONG - PRUDENCIAL; 2 ; 414.583 ; 52 ; 7.500.210 ; 11 ; 92.396 ; 53 ; 765.005 ; 118 ; 8.772.194 ; 67 ; 113.376.737 ; 47 ; 106.024.335 ; 114 ; 219.401.072 ; 232 ; 228.173.266 ;
91;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;INTERCAM CC LTDA - PRUDENCIAL; 206 ; 8.758.128 ; 1.215 ; 59.121.703 ; 448 ; 10.072.204 ; 2.149 ; 24.081.779 ; 4.018 ; 102.033.814 ; 2.011 ; 74.447.210 ; 292 ; 10.097.414 ; 2.303 ; 84.544.624 ; 6.321 ; 186.578.438 ;
92;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;CC A ORIANA LTDA. - PRUDENCIAL; 7 ; 345.197 ; 723 ; 22.675.694 ; 221 ; 19.807.823 ; 802 ; 44.674.879 ; 1.753 ; 87.503.593 ; 1.097 ; 69.020.820 ; 152 ; 21.654.697 ; 1.249 ; 90.675.517 ; 3.002 ; 178.179.110 ;
93;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;BOA VIAGEM SCC LTDA. - PRUDENCIAL; 4 ; 143.621 ; 622 ; 17.743.645 ; 18.509 ; 14.998.765 ; 17.265 ; 36.078.426 ; 36.400 ; 68.964.457 ; 3.799 ; 71.837.176 ; 399 ; 33.094.461 ; 4.198 ; 104.931.637 ; 40.598 ; 173.896.094 ;
94;33.042.151;BANCO DE LA NACION ARGENTINA;BCO LA NACION ARGENTINA - PRUDENCIAL; 4 ; 6.000.000 ; 36 ; 15.302.529 ; 3.703 ; 2.740.888 ; 222 ; 18.670.050 ; 3.965 ; 42.713.467 ; 106 ; 74.555.399 ; 143 ; 49.365.348 ; 249 ; 123.920.747 ; 4.214 ; 166.634.214 ;
95;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;TROCKA CC - PRUDENCIAL; 11 ; 52.525 ; 153 ; 2.186.746 ; 17.111 ; 8.829.429 ; 14.134 ; 22.265.733 ; 31.409 ; 33.334.433 ; 3.288 ; 74.247.594 ; 408 ; 58.668.266 ; 3.696 ; 132.915.860 ; 35.105 ; 166.250.293 ;
96;33.042.953;CITIBANK N.A.;CITIBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 20 ; 26.187.395 ; 123 ; 81.768.168 ; 143 ; 107.955.563 ; 1 ; 50.000.000 ; -   ; -   ; 1 ; 50.000.000 ; 144 ; 157.955.563 ;
97;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;BRX CC LTDA. - PRUDENCIAL; -   ; -   ; 48 ; 361.203 ; 8.927 ; 4.348.910 ; 9.676 ; 13.354.998 ; 18.651 ; 18.065.111 ; 1.902 ; 74.613.157 ; 524 ; 64.779.152 ; 2.426 ; 139.392.309 ; 21.077 ; 157.457.420 ;
98;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;LABOR CC - PRUDENCIAL; 201 ; 4.533.295 ; 1.292 ; 36.884.837 ; 29.616 ; 14.838.703 ; 28.741 ; 32.994.552 ; 59.850 ; 89.251.387 ; 2.910 ; 59.069.096 ; 303 ; 8.578.874 ; 3.213 ; 67.647.970 ; 63.063 ; 156.899.357 ;
99;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;MONOP LIO CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 6.021 ; 2.365.139 ; 4.851 ; 2.599.891 ; 10.872 ; 4.965.030 ; 338 ; 75.968.221 ; 293 ; 75.725.901 ; 631 ; 151.694.122 ; 11.503 ; 156.659.152 ;
100;10.789.035;FACILITA INSTITUICAO DE PAGAMENTO S/A;FACILITA IP - PRUDENCIAL; -   ; -   ; -   ; -   ; 6.855 ; 21.003.351 ; 29.245 ; 66.531.057 ; 36.100 ; 87.534.408 ; 1.063 ; 51.400.446 ; 287 ; 5.237.909 ; 1.350 ; 56.638.355 ; 37.450 ; 144.172.763 ;
101;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;EXECUTIVE CC LTDA. - PRUDENCIAL; 296 ; 4.120.610 ; 1.176 ; 19.482.413 ; 27.024 ; 19.216.576 ; 28.097 ; 27.945.912 ; 56.593 ; 70.765.511 ; 3.855 ; 39.128.907 ; 1.035 ; 14.932.972 ; 4.890 ; 54.061.879 ; 61.483 ; 124.827.390 ;
102;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL; 38 ; 3.288.504 ; 317 ; 19.316.470 ; 650 ; 19.044.814 ; 697 ; 22.099.027 ; 1.702 ; 63.748.815 ; 187 ; 34.245.455 ; 71 ; 15.126.098 ; 258 ; 49.371.553 ; 1.960 ; 113.120.368 ;
103;00.795.423;BANCO SEMEAR S.A.;BANCO SEMEAR - PRUDENCIAL; 2 ; 3.097.313 ; 144 ; 5.900.600 ; 69 ; 11.766.508 ; 506 ; 36.094.837 ; 721 ; 56.859.258 ; 110 ; 39.509.053 ; 26 ; 13.699.350 ; 136 ; 53.208.403 ; 857 ; 110.067.661 ;
104;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL; 66 ; 4.116.900 ; 130 ; 3.169.036 ; 11 ; 10.135.591 ; 178 ; 34.718.732 ; 385 ; 52.140.259 ; 21 ; 38.157.216 ; 6 ; 13.511.382 ; 27 ; 51.668.598 ; 412 ; 103.808.857 ;
105;17.635.177;REMITLY CORRETORA DE CÂMBIO LTDA.;REMITLY CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 207 ; 49.229.581 ; -   ; -   ; 207 ; 49.229.581 ; 2 ; 1.221.000 ; 122 ; 50.450.100 ; 124 ; 51.671.100 ; 331 ; 100.900.681 ;
106;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL; 7 ; 93.390 ; 1.456 ; 29.645.368 ; 1.313 ; 6.737.947 ; 3.894 ; 17.015.434 ; 6.670 ; 53.492.139 ; 1.346 ; 42.803.800 ; 58 ; 2.980.047 ; 1.404 ; 45.783.847 ; 8.074 ; 99.275.986 ;
107;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;OM DTVM LTDA - PRUDENCIAL; 51 ; 5.471.774 ; 274 ; 3.583.535 ; 30.552 ; 12.190.192 ; 28.931 ; 31.200.509 ; 59.808 ; 52.446.010 ; 4.774 ; 31.597.723 ; 373 ; 14.210.127 ; 5.147 ; 45.807.850 ; 64.955 ; 98.253.860 ;
108;00.000.208;BRB - BANCO DE BRASILIA S.A.;BRB - PRUDENCIAL; 6 ; 157.848 ; 17 ; 593.796 ; 347 ; 24.851.208 ; 1.726 ; 21.218.036 ; 2.096 ; 46.820.888 ; 50 ; 20.562.262 ; 28 ; 23.451.027 ; 78 ; 44.013.289 ; 2.174 ; 90.834.177 ;
109;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;BCO DO EST. DO PA S.A. - PRUDENCIAL; 176 ; 12.407.292 ; 19 ; 3.238.308 ; 201 ; 6.925.211 ; 490 ; 21.406.360 ; 886 ; 43.977.171 ; 45 ; 25.661.419 ; 79 ; 20.343.518 ; 124 ; 46.004.937 ; 1.010 ; 89.982.108 ;
110;48.795.256;BANCO ANDBANK (BRASIL) S.A.;ANDBANK - PRUDENCIAL; -   ; -   ; 4 ; 134.918 ; 41 ; 26.238.808 ; 142 ; 19.106.776 ; 187 ; 45.480.502 ; 36 ; 18.277.787 ; 15 ; 24.813.500 ; 51 ; 43.091.287 ; 238 ; 88.571.789 ;
111;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;INVEST CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 109.243 ; 26.021.536 ; 72.058 ; 37.044.478 ; 181.301 ; 63.066.014 ; 1.276 ; 14.488.744 ; 59 ; 3.506.940 ; 1.335 ; 17.995.684 ; 182.636 ; 81.061.698 ;
112;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;PACIFIC INVEST DTVM LTDA - PRUDENCIAL; 17 ; 493.369 ; 9 ; 398.879 ; 1.824 ; 1.106.921 ; 4.933 ; 5.516.242 ; 6.783 ; 7.515.411 ; 956 ; 37.134.884 ; 180 ; 32.849.909 ; 1.136 ; 69.984.793 ; 7.919 ; 77.500.204 ;
113;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;EXIM CC LTDA - PRUDENCIAL; 220 ; 4.234.009 ; 468 ; 8.108.137 ; 711 ; 8.748.789 ; 1.440 ; 13.147.039 ; 2.839 ; 34.237.974 ; 1.546 ; 21.189.918 ; 657 ; 12.930.606 ; 2.203 ; 34.120.524 ; 5.042 ; 68.358.498 ;
114;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;ARC CORRETORA CAMBIO S.A. - PRUDENCIAL; 463 ; 2.325.423 ; 600 ; 6.748.260 ; 2.107 ; 25.715.345 ; 1.962 ; 12.557.640 ; 5.132 ; 47.346.668 ; 333 ; 4.989.923 ; 172 ; 13.718.461 ; 505 ; 18.708.384 ; 5.637 ; 66.055.052 ;
115;00.806.535;PLANNER CORRETORA DE VALORES S.A.;PLANNER - PRUDENCIAL; 65 ; 4.217.795 ; 111 ; 4.191.448 ; 427 ; 16.356.652 ; 312 ; 7.780.548 ; 915 ; 32.546.443 ; 328 ; 11.527.552 ; 415 ; 20.130.065 ; 743 ; 31.657.617 ; 1.658 ; 64.204.060 ;
116;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;GET MONEY CC - PRUDENCIAL; -   ; -   ; 56 ; 506.863 ; 40.488 ; 19.450.608 ; 44.507 ; 30.536.928 ; 85.051 ; 50.494.399 ; 5.606 ; 11.508.207 ; 30 ; 36.745 ; 5.636 ; 11.544.952 ; 90.687 ; 62.039.351 ;
117;27.842.177;BPY CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;BPY CCTVM - PRUDENCIAL; 53 ; 1.121.955 ; 293 ; 5.680.902 ; 621 ; 7.627.591 ; 2.809 ; 18.107.802 ; 3.776 ; 32.538.250 ; 760 ; 21.628.991 ; 230 ; 6.602.954 ; 990 ; 28.231.945 ; 4.766 ; 60.770.195 ;
118;50.585.090;BANCO BMG CONSIGNADO S.A.;BMG - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 15 ; 94.619 ; 15 ; 94.619 ; 9 ; 57.959.863 ; 4 ; 2.419.364 ; 13 ; 60.379.227 ; 28 ; 60.473.846 ;
119;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;EFX CC LTDA. - PRUDENCIAL; 3 ; 79.415 ; 99 ; 2.991.648 ; 364 ; 12.344.337 ; 564 ; 14.948.717 ; 1.030 ; 30.364.117 ; 518 ; 17.571.481 ; 318 ; 12.054.881 ; 836 ; 29.626.362 ; 1.866 ; 59.990.479 ;
120;17.772.370;VIPS CORRETORA DE CÂMBIO S.A.;VIPS CC LTDA. - PRUDENCIAL; 28 ; 554.146 ; 324 ; 11.257.177 ; 193 ; 3.213.317 ; 1.959 ; 8.416.138 ; 2.504 ; 23.440.778 ; 951 ; 19.018.970 ; 29 ; 3.139.091 ; 980 ; 22.158.061 ; 3.484 ; 45.598.839 ;
121;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;TURCAMBIO CC LTDA. - PRUDENCIAL; 6 ; 148.852 ; 188 ; 5.264.823 ; 19.614 ; 12.905.215 ; 19.739 ; 11.424.439 ; 39.547 ; 29.743.329 ; 686 ; 8.588.366 ; 322 ; 5.022.170 ; 1.008 ; 13.610.536 ; 40.555 ; 43.353.865 ;
122;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;AVS CORRETORA DE C MBIO LTDA - PRUDENCIAL; 89 ; 856.573 ; 299 ; 5.447.801 ; 8.730 ; 4.740.222 ; 11.054 ; 14.252.819 ; 20.172 ; 25.297.415 ; 1.177 ; 15.470.301 ; 82 ; 1.437.647 ; 1.259 ; 16.907.948 ; 21.431 ; 42.205.363 ;
123;04.902.979;BANCO DA AMAZONIA S.A.;BCO DA AMAZONIA S.A. - PRUDENCIAL; 135 ; 15.992.597 ; 9 ; 428.355 ; 107 ; 2.074.658 ; 153 ; 1.428.403 ; 404 ; 19.924.013 ; 6 ; 970.138 ; 59 ; 17.152.431 ; 65 ; 18.122.569 ; 469 ; 38.046.582 ;
124;61.024.352;BANCO PLENO S.A.;BANCO MASTER - PRUDENCIAL; 2 ; 546.615 ; 5 ; 103.175 ; 14 ; 5.101.454 ; 100 ; 4.866.717 ; 121 ; 10.617.961 ; 13 ; 8.211.355 ; 11 ; 17.861.918 ; 24 ; 26.073.273 ; 145 ; 36.691.234 ;
125;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;CORREPARTI CC LTDA - PRUDENCIAL; 20 ; 313.940 ; 540 ; 10.894.404 ; 1.211 ; 3.085.158 ; 2.340 ; 4.177.020 ; 4.111 ; 18.470.522 ; 845 ; 14.790.863 ; 170 ; 3.129.436 ; 1.015 ; 17.920.299 ; 5.126 ; 36.390.821 ;
126;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;ONNIX CC LTDA. - PRUDENCIAL; 29 ; 1.329.024 ; 229 ; 10.571.364 ; 78 ; 959.030 ; 197 ; 4.986.528 ; 533 ; 17.845.946 ; 304 ; 15.080.241 ; 49 ; 1.810.434 ; 353 ; 16.890.675 ; 886 ; 34.736.621 ;
127;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;DILLON S/A DTVM - PRUDENCIAL; 28 ; 263.760 ; 143 ; 6.768.848 ; 268 ; 5.216.722 ; 155 ; 4.034.143 ; 594 ; 16.283.473 ; 401 ; 11.253.832 ; 374 ; 5.939.340 ; 775 ; 17.193.172 ; 1.369 ; 33.476.645 ;
128;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;CAMBIONET CC LTDA - PRUDENCIAL; 72 ; 1.080.810 ; 267 ; 2.479.054 ; 5.342 ; 3.042.968 ; 9.107 ; 11.713.590 ; 14.788 ; 18.316.422 ; 2.236 ; 12.441.568 ; 261 ; 2.438.047 ; 2.497 ; 14.879.615 ; 17.285 ; 33.196.037 ;
129;31.880.826;BANCO GUANABARA S.A.;BCO GUANABARA S.A. - PRUDENCIAL; -   ; -   ; 23 ; 3.560.882 ; 38 ; 9.325.413 ; 25 ; 2.224.135 ; 86 ; 15.110.430 ; 36 ; 5.597.307 ; 37 ; 9.126.932 ; 73 ; 14.724.239 ; 159 ; 29.834.669 ;
130;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;DEBONI DTVM LTDA - PRUDENCIAL; 10 ; 128.600 ; 390 ; 5.696.558 ; 1.454 ; 1.185.966 ; 2.503 ; 7.348.962 ; 4.357 ; 14.360.086 ; 1.100 ; 13.174.521 ; 133 ; 1.458.976 ; 1.233 ; 14.633.497 ; 5.590 ; 28.993.583 ;
131;55.428.859;FREEX CORRETORA DE CAMBIO S.A.;FREEX CC - PRUDENCIAL; 11 ; 60.490 ; 280 ; 10.100.962 ; 15 ; 1.121.144 ; 111 ; 1.825.997 ; 417 ; 13.108.593 ; 292 ; 11.998.915 ; 28 ; 1.253.538 ; 320 ; 13.252.453 ; 737 ; 26.361.046 ;
132;61.033.106;BANCO CREFISA S.A.;BPN BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; 2 ; 1.456 ; 8 ; 2.433.675 ; 112 ; 12.749.613 ; 122 ; 15.184.744 ; 22 ; 10.280.130 ; -   ; -   ; 22 ; 10.280.130 ; 144 ; 25.464.874 ;
133;45.056.494;MARMARIS CORRETORA DE CÂMBIO LTDA.;MARMARIS CC - PRUDENCIAL; 8 ; 64.380 ; 451 ; 2.232.330 ; 2.423 ; 2.437.161 ; 2.303 ; 6.393.194 ; 5.185 ; 11.127.065 ; 667 ; 9.079.956 ; 55 ; 2.922.456 ; 722 ; 12.002.412 ; 5.907 ; 23.129.477 ;
