Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Nov/2021;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
65;60.889.128;BANCO SOFISA S.A.; 1.243 ; 286.365.975 ; 1.098 ; 105.564.883 ; 162 ; 235.970.673 ; 720 ; 32.592.198 ; 3.223 ; 660.493.729 ; 50 ; 51.396.486 ; 116 ; 402.126.146 ; 166 ; 453.522.632 ; 3.389 ; 1.114.016.361 ;
66;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 297 ; 347.310.315 ; 403 ; 47.417.886 ; 477 ; 53.032.824 ; 738 ; 124.822.320 ; 1.915 ; 572.583.344 ; 379 ; 142.631.162 ; 302 ; 397.073.946 ; 681 ; 539.705.108 ; 2.596 ; 1.112.288.452 ;
67;59.118.133;BANCO LUSO BRASILEIRO S.A.; 790 ; 89.260.060 ; 2.417 ; 301.518.569 ; 386 ; 78.623.554 ; 1.905 ; 54.340.424 ; 5.498 ; 523.742.608 ; 2.420 ; 370.312.954 ; 1.052 ; 182.037.119 ; 3.472 ; 552.350.073 ; 8.970 ; 1.076.092.681 ;
68;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 146 ; 157.310.991 ; 241 ; 94.759.746 ; 118 ; 195.643.374 ; 600 ; 78.421.585 ; 1.105 ; 526.135.696 ; 67 ; 189.511.093 ; 85 ; 344.078.975 ; 152 ; 533.590.068 ; 1.257 ; 1.059.725.764 ;
69;61.186.680;BANCO BMG S.A.; 39 ; 39.482.373 ; 16 ; 14.146.910 ; 170 ; 11.469.387 ; 392 ; 36.281.208 ; 617 ; 101.379.879 ; 29 ; 531.139.850 ; 32 ; 372.910.616 ; 61 ; 904.050.466 ; 678 ; 1.005.430.344 ;
70;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 1.634 ; 37.541.392 ; 14.165 ; 334.001.419 ; 3.746 ; 61.073.372 ; 11.734 ; 133.103.070 ; 31.279 ; 565.719.252 ; 5.271 ; 399.327.078 ; 409 ; 30.756.693 ; 5.680 ; 430.083.771 ; 36.959 ; 995.803.023 ;
71;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;;;;; 62.656 ; 429.105.100 ; 109.863 ; 415.553.418 ; 172.519 ; 844.658.518 ; 322 ; 66.768.231 ; 1.123 ; 78.569.825 ; 1.445 ; 145.338.056 ; 173.964 ; 989.996.573 ;
72;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 35 ; 1.128.811 ; 800 ; 396.829.375 ; 853 ; 107.673.926 ; 1.617 ; 70.479.821 ; 3.305 ; 576.111.933 ; 961 ; 383.648.483 ; 188 ; 25.203.000 ; 1.149 ; 408.851.483 ; 4.454 ; 984.963.417 ;
73;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 2.244 ; 49.326.733 ; 10.804 ; 335.146.749 ; 5.476 ; 87.465.390 ; 6.135 ; 77.964.294 ; 24.659 ; 549.903.166 ; 4.438 ; 352.495.332 ; 785 ; 76.159.149 ; 5.223 ; 428.654.481 ; 29.882 ; 978.557.647 ;
74;61.024.352;BANCO VOITER S.A.; 519 ; 116.004.009 ; 1.077 ; 79.001.105 ; 557 ; 193.574.735 ; 3.447 ; 207.148.746 ; 5.600 ; 595.728.595 ; 340 ; 164.745.689 ; 139 ; 170.208.803 ; 479 ; 334.954.492 ; 6.079 ; 930.683.087 ;
75;92.894.922;BANCO ORIGINAL S.A.; 25 ; 38.616.423 ; 74 ; 83.603.286 ; 551 ; 141.107.619 ; 1.276 ; 251.340.139 ; 1.926 ; 514.667.467 ; 75 ; 275.839.557 ; 56 ; 115.840.496 ; 131 ; 391.680.053 ; 2.057 ; 906.347.521 ;
76;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 162 ; 76.549.907 ; 580 ; 74.259.679 ; 82 ; 50.751.145 ; 322 ; 87.199.471 ; 1.146 ; 288.760.201 ; 217 ; 349.545.124 ; 199 ; 237.316.413 ; 416 ; 586.861.537 ; 1.562 ; 875.621.739 ;
77;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 980 ; 18.398.068 ; 8.068 ; 185.683.220 ; 11.787 ; 83.129.113 ; 14.558 ; 146.267.222 ; 35.393 ; 433.477.622 ; 16.963 ; 333.778.103 ; 3.036 ; 103.297.193 ; 19.999 ; 437.075.297 ; 55.392 ; 870.552.919 ;
78;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 39 ; 165.075.992 ; 612 ; 125.341.662 ; 29 ; 66.772.457 ; 571 ; 69.788.556 ; 1.251 ; 426.978.667 ; 50 ; 179.962.105 ; 37 ; 217.204.390 ; 87 ; 397.166.495 ; 1.338 ; 824.145.162 ;
79;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 37 ; 199.944.591 ; 22 ; 4.195.158 ; 43 ; 140.697.990 ; 181 ; 41.882.834 ; 283 ; 386.720.574 ; 50 ; 39.506.382 ; 101 ; 284.418.648 ; 151 ; 323.925.031 ; 434 ; 710.645.605 ;
80;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 355 ; 10.775.535 ; 6.558 ; 216.450.904 ; 2.350 ; 39.110.788 ; 5.757 ; 78.333.588 ; 15.020 ; 344.670.815 ; 8.860 ; 282.184.062 ; 1.554 ; 37.298.831 ; 10.414 ; 319.482.893 ; 25.434 ; 664.153.708 ;
81;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 593 ; 15.735.408 ; 2.669 ; 40.381.381 ; 14.250 ; 117.827.911 ; 23.840 ; 198.237.363 ; 41.352 ; 372.182.063 ; 6.302 ; 147.851.936 ; 763 ; 42.898.142 ; 7.065 ; 190.750.079 ; 48.417 ; 562.932.141 ;
82;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 220 ; 85.956.839 ; 164 ; 21.347.208 ; 154 ; 65.579.408 ; 304 ; 66.055.394 ; 842 ; 238.938.849 ; 92 ; 105.735.678 ; 158 ; 169.702.689 ; 250 ; 275.438.366 ; 1.092 ; 514.377.215 ;
83;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 7.692 ; 83.206.671 ; 25.926 ; 210.646.512 ; 33.618 ; 293.853.183 ; 12.130 ; 160.723.772 ; 7.668 ; 32.444.009 ; 19.798 ; 193.167.781 ; 53.416 ; 487.020.964 ;
84;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 979 ; 85.479.598 ; 3.585 ; 111.275.617 ; 4.928 ; 30.086.780 ; 9.092 ; 49.157.896 ; 18.584 ; 275.999.890 ; 4.998 ; 117.332.061 ; 1.384 ; 72.419.195 ; 6.382 ; 189.751.256 ; 24.966 ; 465.751.146 ;
85;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 20 ; 33.229.596 ; 44 ; 18.271.583 ; 101 ; 42.675.590 ; 478 ; 67.274.892 ; 643 ; 161.451.661 ; 35 ; 161.529.240 ; 32 ; 133.986.515 ; 67 ; 295.515.755 ; 710 ; 456.967.416 ;
86;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 551 ; 10.137.628 ; 3.558 ; 91.789.486 ; 48.251 ; 60.951.396 ; 19.057 ; 54.900.228 ; 71.417 ; 217.778.738 ; 6.041 ; 132.871.446 ; 2.107 ; 57.248.976 ; 8.148 ; 190.120.422 ; 79.565 ; 407.899.160 ;
87;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 284 ; 11.919.741 ; 5.431 ; 143.893.731 ; 2.149 ; 24.938.540 ; 4.737 ; 45.525.543 ; 12.601 ; 226.277.555 ; 4.164 ; 163.791.098 ; 567 ; 11.227.604 ; 4.731 ; 175.018.702 ; 17.332 ; 401.296.257 ;
88;00.416.968;BANCO INTER S.A.; 127 ; 1.370.862 ; 130 ; 2.688.421 ; 67.256 ; 117.327.862 ; 11.636 ; 142.236.335 ; 79.149 ; 263.623.481 ; 741 ; 46.382.628 ; 679 ; 21.346.072 ; 1.420 ; 67.728.700 ; 80.569 ; 331.352.180 ;
89;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 15 ; 520.732 ; 177 ; 3.249.706 ; 3.780 ; 21.013.412 ; 5.470 ; 37.738.759 ; 9.442 ; 62.522.609 ; 6.947 ; 140.658.727 ; 853 ; 121.242.406 ; 7.800 ; 261.901.133 ; 17.242 ; 324.423.742 ;
90;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB; 1.206 ; 118.944.335 ; 1.053 ; 28.181.764 ; 647 ; 22.564.993 ; 387 ; 76.163.314 ; 3.293 ; 245.854.406 ; 15 ; 6.682.000 ; 40 ; 44.459.295 ; 55 ; 51.141.295 ; 3.348 ; 296.995.701 ;
91;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 98 ; 9.973.390 ; 107 ; 1.637.958 ; 18 ; 7.915.289 ; 230 ; 120.645.290 ; 453 ; 140.171.926 ; 33 ; 124.351.000 ; 6 ; 15.000.000 ; 39 ; 139.351.000 ; 492 ; 279.522.926 ;
92;17.184.037;BANCO MERCANTIL DO BRASIL S.A.; 1 ; 62.140 ; 6 ; 1.416.628 ; 484 ; 3.697.224 ; 586 ; 8.235.509 ; 1.077 ; 13.411.501 ; 177 ; 130.222.100 ; 135 ; 124.357.207 ; 312 ; 254.579.307 ; 1.389 ; 267.990.807 ;
93;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 94 ; 3.085.249 ; 1.591 ; 75.943.379 ; 806 ; 11.776.042 ; 1.658 ; 15.563.281 ; 4.149 ; 106.367.951 ; 2.561 ; 90.407.553 ; 706 ; 13.743.684 ; 3.267 ; 104.151.237 ; 7.416 ; 210.519.188 ;
94;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 75 ; 5.309.683 ; 1.749 ; 51.195.637 ; 1.031 ; 12.481.986 ; 2.413 ; 22.381.943 ; 5.268 ; 91.369.249 ; 1.127 ; 66.007.131 ; 236 ; 10.222.007 ; 1.363 ; 76.229.138 ; 6.631 ; 167.598.387 ;
95;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 45 ; 1.328.383 ; 852 ; 12.918.735 ; 1.071 ; 16.957.248 ; 7.240 ; 34.894.351 ; 9.208 ; 66.098.715 ; 4.415 ; 64.877.861 ; 551 ; 35.252.455 ; 4.966 ; 100.130.316 ; 14.174 ; 166.229.032 ;
96;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 711 ; 59.067.733 ; 24 ; 1.534.941 ; 211 ; 16.138.408 ; 435 ; 3.283.049 ; 1.381 ; 80.024.130 ; 35 ; 6.123.443 ; 260 ; 75.539.397 ; 295 ; 81.662.840 ; 1.676 ; 161.686.970 ;
97;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 102 ; 3.282.678 ; 1.898 ; 61.580.316 ; 532 ; 5.538.972 ; 597 ; 6.906.072 ; 3.129 ; 77.308.038 ; 1.836 ; 69.117.745 ; 605 ; 9.447.856 ; 2.441 ; 78.565.601 ; 5.570 ; 155.873.639 ;
98;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;; 2 ; 28.500 ; 7.908 ; 3.282.355 ; 4.436 ; 3.078.215 ; 12.346 ; 6.389.070 ; 506 ; 72.373.678 ; 449 ; 72.562.391 ; 955 ; 144.936.069 ; 13.301 ; 151.325.138 ;
99;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 201 ; 3.131.276 ; 1.126 ; 29.953.744 ; 2.664 ; 19.196.399 ; 3.856 ; 22.709.024 ; 7.847 ; 74.990.444 ; 3.245 ; 47.789.541 ; 1.215 ; 17.519.543 ; 4.460 ; 65.309.084 ; 12.307 ; 140.299.528 ;
100;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 83 ; 2.070.321 ; 799 ; 22.638.959 ; 2.371 ; 9.518.957 ; 5.877 ; 27.454.637 ; 9.130 ; 61.682.875 ; 4.977 ; 57.908.932 ; 862 ; 19.395.054 ; 5.839 ; 77.303.986 ; 14.969 ; 138.986.861 ;
101;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 233 ; 4.161.885 ; 711 ; 12.130.762 ; 2.392 ; 13.234.404 ; 7.436 ; 43.178.556 ; 10.772 ; 72.705.607 ; 5.848 ; 50.905.667 ; 704 ; 13.004.331 ; 6.552 ; 63.909.999 ; 17.324 ; 136.615.605 ;
102;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 14 ; 243.580 ; 754 ; 33.150.096 ; 1.545 ; 2.255.769 ; 2.918 ; 12.915.386 ; 5.231 ; 48.564.832 ; 1.933 ; 61.987.331 ; 432 ; 18.468.361 ; 2.365 ; 80.455.692 ; 7.596 ; 129.020.524 ;
103;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 74 ; 2.400.940 ; 1.767 ; 54.904.144 ; 242 ; 2.553.848 ; 650 ; 4.106.173 ; 2.733 ; 63.965.105 ; 1.794 ; 59.295.720 ; 236 ; 5.208.443 ; 2.030 ; 64.504.164 ; 4.763 ; 128.469.268 ;
104;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 110 ; 4.047.858 ; 362 ; 12.701.086 ; 1.065 ; 22.080.206 ; 1.546 ; 23.398.474 ; 3.083 ; 62.227.624 ; 1.050 ; 28.261.210 ; 457 ; 18.287.702 ; 1.507 ; 46.548.913 ; 4.590 ; 108.776.537 ;
105;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 32 ; 2.956.374 ; 384 ; 12.874.834 ; 1.153 ; 37.336.253 ; 1.569 ; 53.167.461 ; 42 ; 38.394.369 ; 27 ; 11.596.187 ; 69 ; 49.990.556 ; 1.638 ; 103.158.017 ;
106;00.795.423;BANCO SEMEAR S.A.; 1 ; 48.212 ; 412 ; 18.192.446 ; 83 ; 9.963.577 ; 171 ; 19.277.751 ; 667 ; 47.481.986 ; 279 ; 36.447.349 ; 72 ; 9.849.856 ; 351 ; 46.297.205 ; 1.018 ; 93.779.191 ;
107;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 142 ; 7.517.271 ; 538 ; 10.047.289 ; 589 ; 16.160.778 ; 2.292 ; 13.896.930 ; 3.561 ; 47.622.268 ; 1.614 ; 19.411.915 ; 945 ; 19.127.753 ; 2.559 ; 38.539.668 ; 6.120 ; 86.161.936 ;
108;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 195 ; 5.571.991 ; 318 ; 6.640.054 ; 1.301 ; 15.751.723 ; 2.437 ; 21.193.833 ; 4.251 ; 49.157.601 ; 1.283 ; 19.904.788 ; 422 ; 13.436.271 ; 1.705 ; 33.341.059 ; 5.956 ; 82.498.660 ;
109;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;;;;; 1.884 ; 15.203.105 ; 2.356 ; 21.850.988 ; 4.240 ; 37.054.092 ; 1.504 ; 26.082.226 ; 285 ; 19.349.805 ; 1.789 ; 45.432.031 ; 6.029 ; 82.486.124 ;
110;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 11 ; 11.496 ; 11 ; 11.496 ; 20 ; 38.348.698 ; 33 ; 38.308.501 ; 53 ; 76.657.199 ; 64 ; 76.668.696 ;
111;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.; 8 ; 181.620 ; 2 ; 17.947 ; 1.126 ; 3.673.000 ; 2.587 ; 13.550.169 ; 3.723 ; 17.422.737 ; 2.151 ; 32.367.068 ; 671 ; 22.665.840 ; 2.822 ; 55.032.909 ; 6.545 ; 72.455.646 ;
112;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.; 14 ; 525.429 ; 589 ; 17.740.474 ; 742 ; 5.680.752 ; 2.335 ; 13.959.379 ; 3.680 ; 37.906.034 ; 1.679 ; 29.552.701 ; 64 ; 4.061.086 ; 1.743 ; 33.613.787 ; 5.423 ; 71.519.821 ;
113;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 545 ; 2.039.185 ; 312 ; 4.812.176 ; 2.536 ; 29.926.349 ; 1.958 ; 9.249.457 ; 5.351 ; 46.027.168 ; 332 ; 3.072.204 ; 497 ; 20.963.778 ; 829 ; 24.035.982 ; 6.180 ; 70.063.150 ;
114;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 13 ; 345.320 ; 524 ; 21.142.838 ; 197 ; 5.578.021 ; 358 ; 9.121.112 ; 1.092 ; 36.187.292 ; 521 ; 27.977.394 ; 140 ; 3.636.873 ; 661 ; 31.614.268 ; 1.753 ; 67.801.559 ;
115;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 56 ; 583.292 ; 269 ; 5.428.499 ; 909 ; 13.729.758 ; 2.180 ; 16.012.964 ; 3.414 ; 35.754.513 ; 2.738 ; 18.778.406 ; 396 ; 11.540.424 ; 3.134 ; 30.318.830 ; 6.548 ; 66.073.343 ;
116;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 96 ; 1.270.398 ; 477 ; 7.577.689 ; 1.240 ; 11.137.715 ; 2.267 ; 12.778.959 ; 4.080 ; 32.764.760 ; 1.696 ; 20.099.929 ; 621 ; 12.127.635 ; 2.317 ; 32.227.565 ; 6.397 ; 64.992.325 ;
117;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 152 ; 4.401.277 ; 415 ; 9.036.764 ; 2.105 ; 8.952.715 ; 3.059 ; 14.890.829 ; 5.731 ; 37.281.586 ; 1.468 ; 17.714.371 ; 349 ; 7.357.931 ; 1.817 ; 25.072.302 ; 7.548 ; 62.353.888 ;
118;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 30 ; 1.354.218 ; 347 ; 10.101.682 ; 306 ; 2.579.201 ; 1.073 ; 16.445.145 ; 1.756 ; 30.480.246 ; 913 ; 26.656.363 ; 138 ; 4.048.942 ; 1.051 ; 30.705.305 ; 2.807 ; 61.185.551 ;
119;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 101 ; 1.897.223 ; 2.714 ; 16.722.150 ; 3.958 ; 26.072.082 ; 6.773 ; 44.691.455 ; 2.906 ; 13.083.306 ; 106 ; 1.875.314 ; 3.012 ; 14.958.620 ; 9.785 ; 59.650.075 ;
120;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 25 ; 214.597 ; 305 ; 5.808.978 ; 2.595 ; 10.637.766 ; 3.320 ; 14.976.842 ; 6.245 ; 31.638.183 ; 1.536 ; 16.781.143 ; 302 ; 6.831.080 ; 1.838 ; 23.612.223 ; 8.083 ; 55.250.405 ;
121;04.902.979;BANCO DA AMAZONIA S.A.; 345 ; 15.821.372 ; 119 ; 5.052.059 ; 126 ; 5.226.184 ; 346 ; 1.490.600 ; 936 ; 27.590.215 ; 32 ; 6.497.504 ; 134 ; 20.998.714 ; 166 ; 27.496.218 ; 1.102 ; 55.086.433 ;
122;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.; 18 ; 665.594 ; 730 ; 14.913.412 ; 938 ; 4.262.235 ; 719 ; 4.365.114 ; 2.405 ; 24.206.354 ; 1.064 ; 22.344.786 ; 412 ; 8.009.867 ; 1.476 ; 30.354.652 ; 3.881 ; 54.561.007 ;
123;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 624 ; 19.194.239 ; 121 ; 1.983.671 ; 119 ; 1.868.337 ; 317 ; 2.932.781 ; 1.181 ; 25.979.028 ; 378 ; 4.803.739 ; 663 ; 20.949.700 ; 1.041 ; 25.753.439 ; 2.222 ; 51.732.467 ;
124;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 129 ; 894.083 ; 614 ; 7.624.248 ; 1.718 ; 5.796.370 ; 3.027 ; 15.388.904 ; 5.488 ; 29.703.605 ; 1.789 ; 18.165.314 ; 285 ; 1.823.903 ; 2.074 ; 19.989.217 ; 7.562 ; 49.692.822 ;
125;00.806.535;PLANNER CORRETORA DE VALORES S.A.; 2 ; 10.557 ; 33 ; 1.382.843 ; 213 ; 9.727.013 ; 191 ; 7.704.639 ; 439 ; 18.825.052 ; 221 ; 9.313.751 ; 239 ; 9.963.049 ; 460 ; 19.276.801 ; 899 ; 38.101.853 ;
126;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 55 ; 696.575 ; 443 ; 9.208.566 ; 304 ; 2.136.781 ; 704 ; 6.104.954 ; 1.506 ; 18.146.875 ; 1.073 ; 16.018.539 ; 261 ; 3.538.424 ; 1.334 ; 19.556.963 ; 2.840 ; 37.703.838 ;
127;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;; 38 ; 577.239 ; 185 ; 1.748.922 ; 1.868 ; 13.112.354 ; 2.091 ; 15.438.515 ; 2.259 ; 13.014.831 ; 53 ; 1.084.500 ; 2.312 ; 14.099.330 ; 4.403 ; 29.537.845 ;
128;40.333.582;PROSEFTUR CORRETORA DE CÂMBIO LTDA.; 63 ; 467.728 ; 657 ; 11.798.419 ; 42 ; 580.186 ; 128 ; 1.485.487 ; 890 ; 14.331.820 ; 676 ; 13.502.259 ; 110 ; 1.265.178 ; 786 ; 14.767.437 ; 1.676 ; 29.099.257 ;
129;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS; 1 ; 171 ; 13 ; 111.968 ; 1.080 ; 2.471.731 ; 2.864 ; 11.839.339 ; 3.958 ; 14.423.209 ; 1.413 ; 10.216.679 ; 30 ; 701.502 ; 1.443 ; 10.918.182 ; 5.401 ; 25.341.390 ;
130;61.033.106;BANCO CREFISA S.A.;;; 1 ; 3.680.000 ; 39 ; 478.415 ; 84 ; 8.051.202 ; 124 ; 12.209.617 ; 11 ; 11.230.000 ;;; 11 ; 11.230.000 ; 135 ; 23.439.617 ;
131;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 4 ; 638.700 ; 9 ; 331.036 ; 1.893 ; 2.397.923 ; 7.793 ; 9.297.547 ; 9.699 ; 12.665.206 ; 1.120 ; 8.553.566 ; 48 ; 2.097.578 ; 1.168 ; 10.651.145 ; 10.867 ; 23.316.351 ;
132;33.042.151;BANCO DE LA NACION ARGENTINA; 27 ; 5.784.125 ; 12 ; 358.109 ; 4.420 ; 4.948.768 ; 158 ; 1.138.683 ; 4.617 ; 12.229.685 ; 5 ; 254.266 ; 57 ; 10.446.548 ; 62 ; 10.700.813 ; 4.679 ; 22.930.499 ;
133;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.; 1 ; 27.835 ; 103 ; 2.735.310 ; 161 ; 1.783.265 ; 1.312 ; 6.420.957 ; 1.577 ; 10.967.366 ; 1.331 ; 9.624.878 ; 155 ; 2.279.716 ; 1.486 ; 11.904.594 ; 3.063 ; 22.871.960 ;
134;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 117 ; 3.844.944 ; 92 ; 2.924.528 ; 150 ; 3.506.564 ; 359 ; 10.276.037 ; 210 ; 7.307.919 ; 82 ; 2.880.859 ; 292 ; 10.188.778 ; 651 ; 20.464.815 ;
135;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 194 ; 5.810.084 ; 68 ; 2.992.374 ; 79 ; 2.254.957 ; 34 ; 487.707 ; 375 ; 11.545.121 ; 8 ; 2.212.774 ; 28 ; 5.625.356 ; 36 ; 7.838.130 ; 411 ; 19.383.252 ;
136;54.403.563;BANCO ARBI S.A.; 30 ; 7.916.487 ; 18 ; 134.213 ;;; 50 ; 1.390.166 ; 98 ; 9.440.865 ; 16 ; 1.432.012 ; 8 ; 7.782.834 ; 24 ; 9.214.847 ; 122 ; 18.655.712 ;
137;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 40 ; 1.126.189 ; 43 ; 1.341.356 ; 912 ; 2.913.598 ; 981 ; 4.729.556 ; 1.976 ; 10.110.698 ; 324 ; 4.707.682 ; 107 ; 2.693.582 ; 431 ; 7.401.264 ; 2.407 ; 17.511.962 ;
138;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 2.239 ; 2.946.686 ; 1.870 ; 7.088.760 ; 4.109 ; 10.035.446 ; 808 ; 4.383.084 ; 54 ; 184.235 ; 862 ; 4.567.319 ; 4.971 ; 14.602.765 ;
139;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;; 4 ; 117.923 ; 903 ; 4.922.742 ; 1.245 ; 4.406.016 ; 2.152 ; 9.446.681 ; 557 ; 2.193.866 ; 217 ; 2.617.730 ; 774 ; 4.811.596 ; 2.926 ; 14.258.277 ;
140;59.285.411;BANCO PAN S.A.;;;;; 61 ; 920.411 ; 241 ; 6.920.912 ; 302 ; 7.841.323 ; 34 ; 5.720.000 ;;; 34 ; 5.720.000 ; 336 ; 13.561.323 ;
141;61.973.863;LEROSA S.A. CORRETORA DE VALORES E CAMBIO; 1 ; 1.900 ; 96 ; 2.813.819 ; 34 ; 332.296 ; 87 ; 2.810.119 ; 218 ; 5.958.134 ; 164 ; 5.614.464 ; 27 ; 334.841 ; 191 ; 5.949.305 ; 409 ; 11.907.439 ;
142;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 892 ; 2.039.201 ; 1.311 ; 5.011.255 ; 2.203 ; 7.050.456 ; 536 ; 3.083.304 ; 12 ; 117.248 ; 548 ; 3.200.552 ; 2.751 ; 10.251.007 ;
143;28.650.236;BS2 DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;; 693 ; 2.275.286 ; 709 ; 3.241.307 ; 1.402 ; 5.516.593 ; 208 ; 2.021.414 ; 286 ; 2.364.254 ; 494 ; 4.385.668 ; 1.896 ; 9.902.261 ;
144;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 11 ; 87.657 ; 329 ; 937.931 ; 679 ; 3.071.803 ; 1.019 ; 4.097.391 ; 556 ; 3.007.539 ; 82 ; 793.680 ; 638 ; 3.801.219 ; 1.657 ; 7.898.610 ;
145;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 460 ; 233.594 ; 1.336 ; 3.564.980 ; 1.796 ; 3.798.574 ; 348 ; 3.360.888 ; 1 ; 15.000 ; 349 ; 3.375.888 ; 2.145 ; 7.174.462 ;
