Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Abr/2023;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
67;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 2 ; 538.174 ; 81 ; 118.756.175 ; 223 ; 33.584.178 ; 550 ; 82.657.724 ; 856 ; 235.536.250 ; 188 ; 176.995.026 ; 26 ; 9.682.760 ; 214 ; 186.677.786 ; 1.070 ; 422.214.035 ;
68;30.723.886;BANCO MODAL S.A.; 8 ; 3.386.227 ; 4 ; 481.975 ; 585 ; 184.771.541 ; 566 ; 92.460.002 ; 1.163 ; 281.099.745 ; 6 ; 15.003.781 ; 17 ; 114.334.547 ; 23 ; 129.338.327 ; 1.186 ; 410.438.073 ;
69;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 59 ; 5.370.522 ; 841 ; 85.694.328 ; 1.954 ; 32.746.535 ; 8.139 ; 97.639.447 ; 10.993 ; 221.450.831 ; 1.701 ; 158.223.592 ; 129 ; 12.816.385 ; 1.830 ; 171.039.977 ; 12.823 ; 392.490.808 ;
70;60.889.128;BANCO SOFISA S.A.; 656 ; 154.436.907 ; 279 ; 20.901.987 ; 72 ; 13.330.616 ; 408 ; 36.033.247 ; 1.415 ; 224.702.757 ; 36 ; 35.295.655 ; 63 ; 132.287.285 ; 99 ; 167.582.940 ; 1.514 ; 392.285.697 ;
71;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.; 2 ; 230.430 ; 4 ; 42.581 ; 110.151 ; 45.422.485 ; 209.866 ; 176.266.801 ; 320.023 ; 221.962.298 ; 9.808 ; 142.355.447 ; 3.835 ; 11.572.414 ; 13.643 ; 153.927.861 ; 333.666 ; 375.890.159 ;
72;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 19 ; 1.571.731 ; 108 ; 10.443.656 ; 63.305 ; 69.837.168 ; 204.325 ; 162.681.302 ; 267.757 ; 244.533.857 ; 3.902 ; 116.245.142 ; 235 ; 14.574.081 ; 4.137 ; 130.819.222 ; 271.894 ; 375.353.079 ;
73;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 453 ; 13.623.636 ; 3.315 ; 115.707.034 ; 2.124 ; 30.288.563 ; 4.845 ; 40.282.941 ; 10.737 ; 199.902.174 ; 1.699 ; 138.998.508 ; 287 ; 26.926.105 ; 1.986 ; 165.924.613 ; 12.723 ; 365.826.787 ;
74;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 36 ; 844.497 ; 479 ; 17.283.097 ; 26.679 ; 14.844.865 ; 40.239 ; 79.171.830 ; 67.433 ; 112.144.289 ; 6.717 ; 158.916.181 ; 526 ; 78.921.159 ; 7.243 ; 237.837.341 ; 74.676 ; 349.981.630 ;
75;59.118.133;BANCO LUSO BRASILEIRO S.A.; 172 ; 32.507.957 ; 456 ; 92.323.549 ; 81 ; 7.773.967 ; 544 ; 13.243.511 ; 1.253 ; 145.848.984 ; 681 ; 116.564.454 ; 268 ; 51.289.069 ; 949 ; 167.853.522 ; 2.202 ; 313.702.506 ;
76;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.; 46 ; 5.622.271 ; 120 ; 18.270.871 ; 779 ; 79.582.175 ; 2.305 ; 88.533.071 ; 3.250 ; 192.008.388 ; 464 ; 68.695.984 ; 239 ; 47.119.491 ; 703 ; 115.815.474 ; 3.953 ; 307.823.863 ;
77;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 77 ; 59.144.140 ; 200 ; 21.850.366 ; 199 ; 12.526.548 ; 443 ; 26.193.941 ; 919 ; 119.714.996 ; 180 ; 54.036.231 ; 73 ; 103.000.534 ; 253 ; 157.036.764 ; 1.172 ; 276.751.761 ;
78;61.186.680;BANCO BMG S.A.; 5 ; 6.012.895 ;;; 40 ; 19.283.925 ; 195 ; 10.020.425 ; 240 ; 35.317.245 ; 16 ; 140.341.800 ; 15 ; 93.848.000 ; 31 ; 234.189.800 ; 271 ; 269.507.045 ;
79;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 37 ; 3.588.554 ; 720 ; 57.064.132 ; 943 ; 11.952.943 ; 4.566 ; 58.100.467 ; 6.266 ; 130.706.095 ; 3.805 ; 113.621.045 ; 637 ; 13.998.585 ; 4.442 ; 127.619.629 ; 10.708 ; 258.325.725 ;
80;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 62 ; 8.809.171 ; 39 ; 1.101.457 ; 11 ; 13.528.340 ; 128 ; 92.386.740 ; 240 ; 115.825.707 ; 18 ; 85.812.970 ; 9 ; 27.314.311 ; 27 ; 113.127.281 ; 267 ; 228.952.988 ;
81;92.894.922;BANCO ORIGINAL S.A.;;; 3 ; 446.574 ; 317 ; 6.619.624 ; 600 ; 59.291.046 ; 920 ; 66.357.244 ; 21 ; 101.553.534 ; 10 ; 50.053.721 ; 31 ; 151.607.255 ; 951 ; 217.964.499 ;
82;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 10 ; 1.032.846 ; 635 ; 70.168.178 ; 172 ; 1.885.354 ; 953 ; 17.904.560 ; 1.770 ; 90.990.939 ; 1.538 ; 90.444.482 ; 217 ; 5.289.944 ; 1.755 ; 95.734.427 ; 3.525 ; 186.725.366 ;
83;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 188 ; 24.166.451 ; 378 ; 22.874.398 ; 3.027 ; 10.102.485 ; 13.127 ; 41.781.071 ; 16.720 ; 98.924.405 ; 3.294 ; 58.354.262 ; 433 ; 27.943.623 ; 3.727 ; 86.297.884 ; 20.447 ; 185.222.290 ;
84;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 19 ; 25.703.684 ; 29 ; 12.319.140 ; 42 ; 16.595.381 ; 216 ; 5.384.548 ; 306 ; 60.002.753 ; 10 ; 23.080.490 ; 19 ; 98.366.253 ; 29 ; 121.446.743 ; 335 ; 181.449.496 ;
85;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB; 147 ; 23.908.131 ; 124 ; 15.746.491 ; 893 ; 17.738.245 ; 1.044 ; 68.774.095 ; 2.208 ; 126.166.962 ; 27 ; 44.798.030 ; 2 ; 2.212.480 ; 29 ; 47.010.510 ; 2.237 ; 173.177.472 ;
86;04.062.902;OZ CORRETORA DE CÂMBIO S.A.; 20 ; 1.497.024 ; 282 ; 25.718.262 ; 1.543 ; 13.889.305 ; 2.216 ; 41.992.105 ; 4.061 ; 83.096.697 ; 2.133 ; 68.570.835 ; 534 ; 16.245.068 ; 2.667 ; 84.815.903 ; 6.728 ; 167.912.600 ;
87;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 19 ; 2.024.991 ; 287 ; 28.945.353 ; 678 ; 12.966.085 ; 4.690 ; 43.781.413 ; 5.674 ; 87.717.842 ; 3.071 ; 66.038.342 ; 649 ; 8.303.127 ; 3.720 ; 74.341.469 ; 9.394 ; 162.059.312 ;
88;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 16 ; 4.541.752 ; 188 ; 19.707.750 ; 354 ; 25.942.636 ; 796 ; 34.424.601 ; 1.354 ; 84.616.740 ; 350 ; 44.330.546 ; 90 ; 20.692.600 ; 440 ; 65.023.146 ; 1.794 ; 149.639.887 ;
89;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 2 ; 9.645.000 ; 22 ; 5.909.529 ; 18 ; 25.761.968 ; 170 ; 26.510.030 ; 212 ; 67.826.527 ; 6 ; 34.000.000 ; 4 ; 35.000.000 ; 10 ; 69.000.000 ; 222 ; 136.826.527 ;
90;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;;; 6 ; 1.028.567 ; 7.996 ; 4.399.622 ; 11.497 ; 16.053.134 ; 19.499 ; 21.481.323 ; 3.643 ; 54.790.748 ; 306 ; 42.093.293 ; 3.949 ; 96.884.041 ; 23.448 ; 118.365.364 ;
91;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 5 ; 310.506 ; 435 ; 21.530.805 ; 732 ; 5.286.846 ; 3.659 ; 33.536.791 ; 4.831 ; 60.664.948 ; 1.065 ; 52.845.047 ; 61 ; 3.371.272 ; 1.126 ; 56.216.319 ; 5.957 ; 116.881.267 ;
92;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 69 ; 20.127.664 ; 63 ; 17.847.871 ; 48 ; 974.119 ; 136 ; 9.802.369 ; 316 ; 48.752.022 ; 33 ; 32.196.163 ; 37 ; 24.003.711 ; 70 ; 56.199.875 ; 386 ; 104.951.897 ;
93;40.333.582;PROSEFTUR CORRETORA DE CAMBIO S.A; 15 ; 226.387 ; 164 ; 9.114.549 ; 310 ; 3.097.659 ; 1.647 ; 32.073.845 ; 2.136 ; 44.512.441 ; 1.606 ; 41.689.611 ; 355 ; 3.812.220 ; 1.961 ; 45.501.831 ; 4.097 ; 90.014.271 ;
94;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 2 ; 23.398 ; 305 ; 8.682.484 ; 9.168 ; 7.329.180 ; 12.854 ; 23.181.516 ; 22.329 ; 39.216.579 ; 3.093 ; 36.928.390 ; 199 ; 12.443.976 ; 3.292 ; 49.372.366 ; 25.621 ; 88.588.945 ;
95;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;;; 28 ; 2.882.745 ; 13.870 ; 11.383.027 ; 22.906 ; 33.018.154 ; 36.804 ; 47.283.926 ; 2.602 ; 31.318.221 ; 517 ; 6.871.401 ; 3.119 ; 38.189.622 ; 39.923 ; 85.473.548 ;
96;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.; 2 ; 198.295 ; 4 ; 134.428 ; 5.006 ; 2.754.126 ; 9.867 ; 11.342.400 ; 14.879 ; 14.429.249 ; 1.605 ; 39.553.791 ; 317 ; 31.026.309 ; 1.922 ; 70.580.100 ; 16.801 ; 85.009.350 ;
97;36.658.769;BANCO XCMG BRASIL S.A.;;; 2 ; 9.714.594 ; 2 ; 1.500.000 ; 32 ; 26.235.966 ; 36 ; 37.450.559 ; 25 ; 40.960.404 ; 3 ; 5.500.000 ; 28 ; 46.460.404 ; 64 ; 83.910.964 ;
98;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 17 ; 389.211 ; 598 ; 28.323.956 ; 260 ; 6.212.705 ; 1.757 ; 7.060.920 ; 2.632 ; 41.986.792 ; 1.276 ; 35.076.649 ; 205 ; 6.300.119 ; 1.481 ; 41.376.768 ; 4.113 ; 83.363.561 ;
99;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;;;;; 69.049 ; 15.704.834 ; 64.962 ; 33.325.209 ; 134.011 ; 49.030.043 ; 1.871 ; 23.527.059 ; 31 ; 5.938.772 ; 1.902 ; 29.465.831 ; 135.913 ; 78.495.874 ;
100;61.444.949;SAGITUR CORRETORA DE CÂMBIO S.A.; 10 ; 717.551 ; 393 ; 7.414.153 ; 6.524 ; 8.034.145 ; 1.064 ; 20.815.854 ; 7.991 ; 36.981.704 ; 614 ; 25.205.134 ; 269 ; 5.723.841 ; 883 ; 30.928.975 ; 8.874 ; 67.910.678 ;
101;00.806.535;PLANNER CORRETORA DE VALORES S.A.; 23 ; 3.841.648 ; 213 ; 10.804.478 ; 143 ; 4.936.478 ; 265 ; 10.644.358 ; 644 ; 30.226.962 ; 421 ; 21.275.057 ; 150 ; 8.604.503 ; 571 ; 29.879.560 ; 1.215 ; 60.106.522 ;
102;54.403.563;BANCO ARBI S.A.; 2 ; 6.920 ; 95 ; 16.029.420 ; 13 ; 13.390.177 ; 98 ; 5.733.669 ; 208 ; 35.160.186 ; 34 ; 16.593.233 ; 11 ; 8.201.347 ; 45 ; 24.794.581 ; 253 ; 59.954.767 ;
103;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 4.518 ; 1.896.780 ; 3.256 ; 2.754.770 ; 7.774 ; 4.651.549 ; 228 ; 27.655.021 ; 140 ; 26.797.366 ; 368 ; 54.452.387 ; 8.142 ; 59.103.936 ;
104;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 3 ; 112.526 ; 25.834 ; 12.455.190 ; 31.889 ; 26.731.848 ; 57.726 ; 39.299.564 ; 3.746 ; 14.946.519 ; 21 ; 476.194 ; 3.767 ; 15.422.713 ; 61.493 ; 54.722.277 ;
105;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 18 ; 450.705 ; 193 ; 4.739.792 ; 620 ; 8.125.772 ; 3.124 ; 17.022.217 ; 3.955 ; 30.338.486 ; 1.001 ; 18.492.339 ; 309 ; 5.300.956 ; 1.310 ; 23.793.295 ; 5.265 ; 54.131.781 ;
106;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.; 15 ; 2.225.100 ; 15 ; 1.825.372 ; 672 ; 7.527.975 ; 1.008 ; 17.007.020 ; 1.710 ; 28.585.466 ; 460 ; 16.075.596 ; 247 ; 7.001.181 ; 707 ; 23.076.777 ; 2.417 ; 51.662.244 ;
107;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 205 ; 14.577.393 ; 9 ; 246.036 ; 88 ; 3.784.389 ; 466 ; 4.294.794 ; 768 ; 22.902.612 ; 20 ; 7.016.741 ; 74 ; 21.334.388 ; 94 ; 28.351.130 ; 862 ; 51.253.742 ;
108;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 2 ; 94.967 ; 118 ; 1.567.844 ; 6.332 ; 4.988.582 ; 17.990 ; 20.911.084 ; 24.442 ; 27.562.476 ; 3.204 ; 19.677.209 ; 269 ; 2.322.775 ; 3.473 ; 21.999.984 ; 27.915 ; 49.562.460 ;
109;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 98 ; 3.183.852 ; 237 ; 6.831.947 ; 14.391 ; 6.431.531 ; 14.876 ; 12.375.266 ; 29.602 ; 28.822.597 ; 888 ; 13.832.198 ; 139 ; 4.172.430 ; 1.027 ; 18.004.628 ; 30.629 ; 46.827.225 ;
110;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 328 ; 1.337.572 ; 122 ; 2.181.452 ; 1.067 ; 13.554.060 ; 1.493 ; 10.073.320 ; 3.010 ; 27.146.404 ; 255 ; 5.912.919 ; 130 ; 8.472.664 ; 385 ; 14.385.583 ; 3.395 ; 41.531.987 ;
111;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 2 ; 473.062 ; 146 ; 657.887 ; 1.232 ; 19.857.421 ; 1.380 ; 20.988.371 ; 27 ; 19.914.341 ; 3 ; 30.987 ; 30 ; 19.945.328 ; 1.410 ; 40.933.699 ;
112;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 8 ; 732.361 ; 45 ; 2.747.115 ; 371 ; 8.325.657 ; 2.561 ; 10.289.043 ; 2.985 ; 22.094.175 ; 551 ; 11.347.916 ; 529 ; 7.329.886 ; 1.080 ; 18.677.803 ; 4.065 ; 40.771.978 ;
113;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 2 ; 110.047 ; 25 ; 2.073.502 ; 1.171 ; 4.302.854 ; 3.661 ; 12.346.896 ; 4.859 ; 18.833.300 ; 1.228 ; 13.985.166 ; 120 ; 3.985.135 ; 1.348 ; 17.970.301 ; 6.207 ; 36.803.601 ;
114;00.795.423;BANCO SEMEAR S.A.; 3 ; 269.643 ; 168 ; 6.186.697 ; 30 ; 1.874.580 ; 285 ; 8.204.259 ; 486 ; 16.535.179 ; 79 ; 14.569.534 ; 13 ; 732.862 ; 92 ; 15.302.396 ; 578 ; 31.837.575 ;
115;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 2 ; 5.714 ; 174 ; 3.811.950 ; 1.106 ; 661.969 ; 3.199 ; 7.605.022 ; 4.481 ; 12.084.656 ; 898 ; 13.033.367 ; 78 ; 2.289.324 ; 976 ; 15.322.691 ; 5.457 ; 27.407.346 ;
116;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 9 ; 102.061 ; 65 ; 1.491.302 ; 13.299 ; 7.564.667 ; 14.704 ; 9.849.742 ; 28.077 ; 19.007.772 ; 525 ; 4.893.458 ; 52 ; 1.003.635 ; 577 ; 5.897.092 ; 28.654 ; 24.904.864 ;
117;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 49 ; 118.425 ; 113 ; 2.022.023 ; 4.336 ; 2.500.721 ; 6.928 ; 9.952.509 ; 11.426 ; 14.593.679 ; 834 ; 9.814.395 ; 37 ; 451.979 ; 871 ; 10.266.374 ; 12.297 ; 24.860.053 ;
118;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;; 19 ; 1.214.131 ; 1.048 ; 2.706.915 ; 3.080 ; 9.921.287 ; 4.147 ; 13.842.332 ; 540 ; 9.651.774 ; 8 ; 1.177.270 ; 548 ; 10.829.044 ; 4.695 ; 24.671.376 ;
119;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 20 ; 307.027 ; 47 ; 135.716 ; 1.279 ; 9.740.032 ; 1.346 ; 10.182.775 ; 1.116 ; 9.966.590 ; 11 ; 54.932 ; 1.127 ; 10.021.522 ; 2.473 ; 20.204.297 ;
120;33.042.953;CITIBANK N.A.;;;;; 13 ; 359.786 ; 37 ; 19.672.809 ; 50 ; 20.032.594 ;;;;; -   ; -   ; 50 ; 20.032.594 ;
121;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 7 ; 237.761 ; 193 ; 4.469.375 ; 684 ; 2.333.004 ; 2.336 ; 2.867.742 ; 3.220 ; 9.907.882 ; 732 ; 7.034.505 ; 113 ; 2.244.740 ; 845 ; 9.279.245 ; 4.065 ; 19.187.126 ;
122;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 5 ; 252.122 ; 93 ; 5.642.603 ; 55 ; 753.283 ; 155 ; 3.253.442 ; 308 ; 9.901.449 ; 157 ; 8.557.833 ; 34 ; 667.163 ; 191 ; 9.224.996 ; 499 ; 19.126.445 ;
123;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;;;; 1.870 ; 1.434.853 ; 8.058 ; 9.065.816 ; 9.928 ; 10.500.669 ; 840 ; 7.993.750 ; 13 ; 375.697 ; 853 ; 8.369.448 ; 10.781 ; 18.870.117 ;
124;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 55 ; 4.505.061 ; 4 ; 182.626 ; 201 ; 3.112.201 ; 185 ; 1.486.468 ; 445 ; 9.286.357 ; 119 ; 1.674.533 ; 251 ; 7.619.663 ; 370 ; 9.294.195 ; 815 ; 18.580.553 ;
125;33.042.151;BANCO DE LA NACION ARGENTINA; 7 ; 6.289.029 ; 10 ; 1.426.829 ; 1.642 ; 1.303.313 ; 117 ; 282.856 ; 1.776 ; 9.302.027 ; 2 ; 1.252.925 ; 8 ; 6.822.660 ; 10 ; 8.075.585 ; 1.786 ; 17.377.612 ;
126;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 7 ; 781.110 ; 22 ; 2.063.022 ; 139 ; 3.243.685 ; 204 ; 2.282.421 ; 372 ; 8.370.238 ; 270 ; 4.575.732 ; 188 ; 4.255.460 ; 458 ; 8.831.192 ; 830 ; 17.201.430 ;
127;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 4 ; 4.002 ; 4 ; 4.002 ; 10 ; 8.375.249 ; 16 ; 8.370.851 ; 26 ; 16.746.100 ; 30 ; 16.750.103 ;
128;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;; 5 ; 35.496 ; 134 ; 782.817 ; 2.906 ; 7.796.886 ; 3.045 ; 8.615.200 ; 1.638 ; 7.539.898 ; 22 ; 486.680 ; 1.660 ; 8.026.577 ; 4.705 ; 16.641.777 ;
129;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 8.602 ; 2.977.671 ; 8.398 ; 6.803.330 ; 17.000 ; 9.781.001 ; 472 ; 4.110.662 ; 7 ; 38.832 ; 479 ; 4.149.493 ; 17.479 ; 13.930.495 ;
130;04.902.979;BANCO DA AMAZONIA S.A.; 13 ; 3.833.957 ; 3 ; 360.230 ; 132 ; 2.383.151 ; 125 ; 361.035 ; 273 ; 6.938.373 ; 4 ; 295.246 ; 43 ; 5.695.383 ; 47 ; 5.990.629 ; 320 ; 12.929.002 ;
131;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 1 ; 59.984 ; 23 ; 1.736.048 ; 128 ; 456.441 ; 671 ; 4.171.298 ; 823 ; 6.423.770 ; 633 ; 5.927.246 ; 58 ; 522.908 ; 691 ; 6.450.154 ; 1.514 ; 12.873.924 ;
132;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 7 ; 182.981 ; 3 ; 31.171 ; 947 ; 576.412 ; 4.701 ; 6.079.931 ; 5.658 ; 6.870.495 ; 642 ; 5.574.525 ; 10 ; 215.210 ; 652 ; 5.789.735 ; 6.310 ; 12.660.230 ;
133;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;; 1 ; 2.500 ; 6.649 ; 3.044.057 ; 3.932 ; 4.591.594 ; 10.582 ; 7.638.151 ; 281 ; 2.614.735 ; 31 ; 1.060.356 ; 312 ; 3.675.091 ; 10.894 ; 11.313.242 ;
134;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 20.279 ; 5.598.235 ; 9.423 ; 2.976.033 ; 29.702 ; 8.574.268 ; 7 ; 45.543 ; 176 ; 2.692.262 ; 183 ; 2.737.806 ; 29.885 ; 11.312.074 ;
135;59.285.411;BANCO PAN S.A.;;;;; 24 ; 993.398 ; 122 ; 4.687.252 ; 146 ; 5.680.650 ; 22 ; 4.360.000 ; 2 ; 793.000 ; 24 ; 5.153.000 ; 170 ; 10.833.650 ;
136;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 2 ; 25.096 ; 344 ; 330.131 ; 2.326 ; 4.961.064 ; 2.672 ; 5.316.291 ; 667 ; 4.668.145 ; 21 ; 22.847 ; 688 ; 4.690.992 ; 3.360 ; 10.007.283 ;
137;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 2.240 ; 1.352.794 ; 4.889 ; 4.869.296 ; 7.129 ; 6.222.091 ; 438 ; 3.624.808 ; 15 ; 112.089 ; 453 ; 3.736.897 ; 7.582 ; 9.958.987 ;
138;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 1 ; 5.850 ; 8 ; 465.710 ; 2.557 ; 2.187.884 ; 2.819 ; 3.578.829 ; 5.385 ; 6.238.273 ; 121 ; 2.618.723 ; 33 ; 799.506 ; 154 ; 3.418.230 ; 5.539 ; 9.656.503 ;
139;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 3 ; 208.281 ; 38 ; 907.504 ; 20 ; 221.573 ; 384 ; 2.988.406 ; 445 ; 4.325.764 ; 353 ; 4.044.573 ; 30 ; 578.564 ; 383 ; 4.623.138 ; 828 ; 8.948.902 ;
140;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 35 ; 6.286.429 ;;; 36 ; 45.317 ; 22 ; 22.042 ; 93 ; 6.353.789 ; 1 ; 10.000 ; 8 ; 2.150.000 ; 9 ; 2.160.000 ; 102 ; 8.513.789 ;
141;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;;;;; 212 ; 435.932 ; 243 ; 1.895.482 ; 455 ; 2.331.414 ; 34 ; 3.601.097 ; 15 ; 2.190.000 ; 49 ; 5.791.097 ; 504 ; 8.122.511 ;
142;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;;;; 1.670 ; 524.199 ; 3.271 ; 3.767.393 ; 4.941 ; 4.291.592 ; 519 ; 3.245.658 ; 1 ; 483 ; 520 ; 3.246.141 ; 5.461 ; 7.537.734 ;
143;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 21 ; 629.904 ; 50 ; 1.621.240 ; 171 ; 1.424.759 ; 242 ; 3.675.903 ; 171 ; 2.058.411 ; 46 ; 1.621.240 ; 217 ; 3.679.651 ; 459 ; 7.355.554 ;
144;61.033.106;BANCO CREFISA S.A.;;;;; 17 ; 320.132 ; 38 ; 2.777.484 ; 55 ; 3.097.616 ; 21 ; 2.605.292 ;;; 21 ; 2.605.292 ; 76 ; 5.702.907 ;
145;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 9 ; 769.087 ; 28 ; 53.507 ; 475 ; 1.288.743 ; 512 ; 2.111.337 ; 375 ; 2.109.812 ; 15 ; 147.532 ; 390 ; 2.257.344 ; 902 ; 4.368.681 ;
146;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 182 ; 104.366 ; 836 ; 2.029.354 ; 1.018 ; 2.133.720 ; 229 ; 1.924.929 ; 1 ; 3.696 ; 230 ; 1.928.625 ; 1.248 ; 4.062.345 ;
147;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 99 ; 106.503 ; 1.305 ; 1.913.893 ; 1.404 ; 2.020.396 ; 425 ; 1.810.610 ; 4 ; 6.864 ; 429 ; 1.817.474 ; 1.833 ; 3.837.870 ;
148;33.775.974;ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;;; 1 ; 3.400 ; 4 ; 227.766 ; 78 ; 1.338.168 ; 83 ; 1.569.334 ; 40 ; 1.366.370 ; 3 ; 228.798 ; 43 ; 1.595.168 ; 126 ; 3.164.502 ;
149;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 1.266 ; 483.657 ; 1.051 ; 1.107.348 ; 2.317 ; 1.591.005 ; 41 ; 874.793 ;;; 41 ; 874.793 ; 2.358 ; 2.465.798 ;
150;45.056.494;MARMARIS CORRETORA DE CÂMBIO LTDA.;;;;; 1.477 ; 792.039 ; 986 ; 1.046.629 ; 2.463 ; 1.838.668 ; 87 ; 306.825 ; 2 ; 10.000 ; 89 ; 316.825 ; 2.552 ; 2.155.493 ;
