Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas - Acumulado Janeiro-Agosto/2025;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
39;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;SCOTIABANK BRASIL - PRUDENCIAL; 4 ; 127.935.000 ; 2 ; 73.705 ; 118 ; 1.155.692.881 ; 702 ; 2.363.014.650 ; 826 ; 3.646.716.236 ; 94 ; 2.959.082.650 ; 72 ; 2.088.575.744 ; 166 ; 5.047.658.394 ; 992 ; 8.694.374.630 ;
40;68.900.810;BANCO RENDIMENTO S.A.;RENDIMENTO - PRUDENCIAL; 801 ; 32.912.353 ; 5.523 ; 208.294.375 ; 1.198.801 ; 2.514.247.836 ; 40.913 ; 888.688.190 ; 1.246.038 ; 3.644.142.754 ; 10.179 ; 1.593.141.971 ; 40.726 ; 3.059.200.929 ; 50.905 ; 4.652.342.900 ; 1.296.943 ; 8.296.485.654 ;
41;07.656.500;BANCO KDB DO BRASIL S.A.;BCO KDB BRASIL S.A. - PRUDENCIAL; 4 ; 55.000.000 ; 20 ; 12.365.369 ; 1.358 ; 1.369.755.523 ; 2.217 ; 959.074.549 ; 3.599 ; 2.396.195.441 ; 440 ; 2.318.361.409 ; 633 ; 2.721.056.000 ; 1.073 ; 5.039.417.409 ; 4.672 ; 7.435.612.850 ;
42;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;JP MORGAN CHASE - PRUDENCIAL; -   ; -   ; -   ; -   ; 166 ; 3.467.117.646 ; 212 ; 133.916.442 ; 378 ; 3.601.034.088 ; 75 ; 245.235.452 ; 55 ; 3.580.183.740 ; 130 ; 3.825.419.192 ; 508 ; 7.426.453.280 ;
43;45.246.410;BANCO GENIAL S.A.;GENIAL - PRUDENCIAL; 72 ; 5.521.713 ; 460 ; 166.012.939 ; 3.088 ; 466.008.007 ; 5.163 ; 2.355.640.433 ; 8.783 ; 2.993.183.092 ; 631 ; 2.633.326.434 ; 137 ; 592.666.140 ; 768 ; 3.225.992.574 ; 9.551 ; 6.219.175.666 ;
44;33.987.793;BANCO DE INVESTIMENTOS UBS (BRASIL) S.A.;UBS (BRASIL) - PRUDENCIAL; -   ; -   ; -   ; -   ; 415 ; 1.419.740.613 ; 1.187 ; 2.088.652.652 ; 1.602 ; 3.508.393.265 ; 110 ; 1.402.421.874 ; 94 ; 745.124.227 ; 204 ; 2.147.546.101 ; 1.806 ; 5.655.939.366 ;
45;00.997.185;BANCO B3 S.A.;BANCO B3 - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.163 ; 1.275.710.089 ; 895 ; 1.345.220.262 ; 2.058 ; 2.620.930.351 ; 343 ; 941.801.796 ; 455 ; 872.286.646 ; 798 ; 1.814.088.442 ; 2.856 ; 4.435.018.793 ;
46;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.;BANRISUL - PRUDENCIAL; 4.596 ; 1.449.072.499 ; 7.462 ; 463.308.251 ; 2.858 ; 314.845.519 ; 3.632 ; 164.105.644 ; 18.548 ; 2.391.331.913 ; 315 ; 431.723.927 ; 797 ; 1.567.420.925 ; 1.112 ; 1.999.144.852 ; 19.660 ; 4.390.476.765 ;
47;62.144.175;BANCO PINE S.A.;PINE - PRUDENCIAL; 348 ; 665.797.818 ; 4.377 ; 748.024.488 ; 280 ; 111.711.569 ; 3.086 ; 364.596.166 ; 8.091 ; 1.890.130.041 ; 227 ; 1.194.113.129 ; 237 ; 837.123.845 ; 464 ; 2.031.236.974 ; 8.555 ; 3.921.367.015 ;
48;28.811.341;STONEX BANCO DE CÂMBIO S.A.;STONEX DTVM - PRUDENCIAL; 695 ; 80.256.931 ; 770 ; 50.040.962 ; 41.180 ; 1.497.331.546 ; 2.394 ; 135.881.763 ; 45.039 ; 1.763.511.202 ; 1.121 ; 338.139.561 ; 2.175 ; 1.729.873.669 ; 3.296 ; 2.068.013.230 ; 48.335 ; 3.831.524.432 ;
