Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em SETEMBRO / 2019;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
11;62.073.200;BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.; 132 ; 476.484.563 ; 537 ; 329.778.306 ; 369 ; 1.833.595.134 ; 783 ; 1.815.047.887 ; 1.821 ; 4.454.905.891 ; 202 ; 1.296.836.973 ; 216 ; 1.361.985.845 ; 418 ; 2.658.822.818 ; 2.239 ; 7.113.728.709 ;;;;
12;01.522.368;BANCO BNP PARIBAS BRASIL S.A.; 230 ; 315.544.067 ; 1.051 ; 138.307.643 ; 822 ; 1.094.196.218 ; 1.262 ; 1.784.019.925 ; 3.365 ; 3.332.067.853 ; 571 ; 2.159.043.727 ; 555 ; 1.351.160.475 ; 1.126 ; 3.510.204.202 ; 4.491 ; 6.842.272.055 ;;;;
13;02.801.938;BANCO MORGAN STANLEY S.A.;;;;; 348 ; 1.183.134.269 ; 874 ; 2.439.379.239 ; 1.222 ; 3.622.513.508 ; 62 ; 1.711.088.540 ; 31 ; 433.057.509 ; 93 ; 2.144.146.049 ; 1.315 ; 5.766.659.557 ;;;;
14;60.498.557;BANCO MUFG BRASIL S.A.; 107 ; 35.891.514 ; 411 ; 63.075.441 ; 451 ; 577.818.978 ; 470 ; 429.386.314 ; 1.439 ; 1.106.172.247 ; 492 ; 2.320.440.149 ; 500 ; 2.307.281.735 ; 992 ; 4.627.721.885 ; 2.431 ; 5.733.894.132 ;;;;
15;28.195.667;BANCO ABC BRASIL S.A.; 91 ; 54.533.757 ; 155 ; 38.124.874 ; 113 ; 2.017.846.294 ; 288 ; 2.042.682.041 ; 647 ; 4.153.186.966 ; 149 ; 380.321.416 ; 215 ; 519.559.721 ; 364 ; 899.881.137 ; 1.011 ; 5.053.068.103 ;;;;
16;59.588.111;BANCO VOTORANTIM S.A.; 50 ; 93.658.872 ; 400 ; 110.417.602 ; 267 ; 1.108.430.806 ; 743 ; 531.106.942 ; 1.460 ; 1.843.614.221 ; 407 ; 1.266.828.897 ; 722 ; 1.879.193.007 ; 1.129 ; 3.146.021.905 ; 2.589 ; 4.989.636.126 ;;;;
17;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;;;; 167 ; 963.245.712 ; 179 ; 1.459.056.849 ; 346 ; 2.422.302.560 ; 44 ; 1.258.599.296 ; 45 ; 838.615.668 ; 89 ; 2.097.214.964 ; 435 ; 4.519.517.524 ;;;;
18;58.160.789;BANCO SAFRA S.A.; 179 ; 97.468.077 ; 879 ; 174.611.867 ; 974 ; 91.420.867 ; 1.883 ; 124.600.374 ; 3.915 ; 488.101.185 ; 195 ; 2.071.078.832 ; 211 ; 1.933.584.465 ; 406 ; 4.004.663.297 ; 4.321 ; 4.492.764.482 ;;;;
19;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 10 ; 37.926.255 ; 17 ; 137.044.368 ; 34 ; 4.113.257 ; 51 ; 280.062.751 ; 112 ; 459.146.632 ; 104 ; 1.873.271.520 ; 92 ; 1.497.986.916 ; 196 ; 3.371.258.435 ; 308 ; 3.830.405.067 ;;;;
20;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.; 4 ; 208.729 ;;; 180 ; 129.237.159 ; 176 ; 559.277.404 ; 360 ; 688.723.292 ; 25 ; 1.814.792.256 ; 51 ; 1.283.626.154 ; 76 ; 3.098.418.410 ; 436 ; 3.787.141.702 ;;;;
21;03.532.415;BANCO ABN AMRO S.A.; 15 ; 49.174.931 ; 28 ; 5.636.526 ; 144 ; 830.264.639 ; 125 ; 826.754.547 ; 312 ; 1.711.830.643 ; 32 ; 649.568.429 ; 39 ; 698.048.644 ; 71 ; 1.347.617.074 ; 383 ; 3.059.447.717 ;;;;
22;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 107 ; 517.223.335 ; 664 ; 284.463.415 ; 284 ; 251.031.836 ; 677 ; 435.387.674 ; 1.732 ; 1.488.106.260 ; 105 ; 364.705.668 ; 108 ; 469.198.581 ; 213 ; 833.904.249 ; 1.945 ; 2.322.010.508 ;;;;
23;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 109 ; 331.772.896 ; 37 ; 10.705.351 ; 79 ; 190.785.756 ; 177 ; 61.869.100 ; 402 ; 595.133.103 ; 25 ; 431.239.723 ; 29 ; 551.553.903 ; 54 ; 982.793.626 ; 456 ; 1.577.926.729 ;;;;
24;62.144.175;BANCO PINE S.A.; 36 ; 18.926.311 ; 281 ; 36.645.770 ; 29 ; 79.052.604 ; 272 ; 70.006.228 ; 618 ; 204.630.914 ; 163 ; 478.184.201 ; 340 ; 465.961.790 ; 503 ; 944.145.991 ; 1.121 ; 1.148.776.905 ;;;;
25;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 140 ; 188.882.195 ; 535 ; 110.406.488 ; 359 ; 98.216.686 ; 611 ; 81.448.858 ; 1.645 ; 478.954.226 ; 123 ; 285.714.571 ; 120 ; 344.688.000 ; 243 ; 630.402.570 ; 1.888 ; 1.109.356.797 ;;;;
26;78.632.767;BANCO OURINVEST S.A.; 247 ; 23.408.470 ; 1.758 ; 94.174.991 ; 1.201 ; 54.730.871 ; 2.134 ; 72.073.231 ; 5.340 ; 244.387.563 ; 815 ; 432.914.523 ; 9.502 ; 339.028.539 ; 10.317 ; 771.943.062 ; 15.657 ; 1.016.330.624 ;;;;
27;68.900.810;BANCO RENDIMENTO S.A.; 26 ; 1.030.667 ; 266 ; 14.853.117 ; 97.351 ; 201.323.637 ; 12.320 ; 155.621.394 ; 109.963 ; 372.828.815 ; 1.012 ; 308.777.768 ; 9.120 ; 327.295.413 ; 10.132 ; 636.073.182 ; 120.095 ; 1.008.901.997 ;;;;
28;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 80 ; 4.872.762 ; 763 ; 31.674.771 ; 282 ; 119.394.907 ; 86.708 ; 133.421.673 ; 87.833 ; 289.364.114 ; 252 ; 367.453.620 ; 394 ; 327.978.162 ; 646 ; 695.431.783 ; 88.479 ; 984.795.896 ;;;;
29;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.; 299 ; 52.499.650 ; 1.549 ; 53.232.188 ; 1.437 ; 95.037.038 ; 4.155 ; 145.146.280 ; 7.440 ; 345.915.156 ; 901 ; 267.302.320 ; 7.938 ; 223.277.028 ; 8.839 ; 490.579.348 ; 16.279 ; 836.494.504 ;;;;
30;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 12 ; 24.344.549 ; 12 ; 15.699.832 ; 26 ; 267.633.975 ; 117 ; 128.066.804 ; 167 ; 435.745.161 ; 17 ; 117.353.089 ; 23 ; 154.350.425 ; 40 ; 271.703.514 ; 207 ; 707.448.676 ;;;;
31;13.059.145;BEXS BANCO DE CÂMBIO S/A; 32 ; 155.275.926 ; 29 ; 994.661 ; 445 ; 26.168.598 ; 1.956 ; 178.942.495 ; 2.462 ; 361.381.680 ; 94 ; 160.811.817 ; 73 ; 168.749.181 ; 167 ; 329.560.998 ; 2.629 ; 690.942.679 ;;;;
32;10.690.848;BANCO DA CHINA BRASIL S.A.; 6 ; 150.156.500 ; 24 ; 2.770.009 ; 17 ; 33.036.818 ; 59 ; 149.216.022 ; 106 ; 335.179.349 ; 29 ; 127.724.546 ; 12 ; 158.910.534 ; 41 ; 286.635.080 ; 147 ; 621.814.429 ;;;;
33;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 88 ; 197.018.753 ;;; 118 ; 34.118.130 ; 51 ; 206.629.241 ; 257 ; 437.766.123 ; 3 ; 83.564.534 ; 6 ; 85.045.425 ; 9 ; 168.609.959 ; 266 ; 606.376.082 ;;;;
34;58.616.418;BANCO FIBRA S.A.; 90 ; 130.901.123 ; 627 ; 82.820.601 ; 70 ; 21.427.420 ; 274 ; 12.395.268 ; 1.061 ; 247.544.411 ; 28 ; 153.176.393 ; 31 ; 200.161.896 ; 59 ; 353.338.289 ; 1.120 ; 600.882.701 ;;;;
35;62.232.889;BANCO DAYCOVAL S.A.; 531 ; 84.922.392 ; 727 ; 28.714.731 ; 1.585 ; 59.590.017 ; 2.967 ; 61.792.895 ; 5.810 ; 235.020.035 ; 428 ; 131.080.910 ; 1.315 ; 216.061.812 ; 1.743 ; 347.142.722 ; 7.553 ; 582.162.757 ;;;;
36;33.923.798;BANCO MÁXIMA S.A.; 143 ; 154.114.238 ; 528 ; 19.273.237 ; 2.044 ; 42.491.914 ; 18.969 ; 108.755.840 ; 21.684 ; 324.635.228 ; 57 ; 85.359.572 ; 64 ; 160.235.649 ; 121 ; 245.595.221 ; 21.805 ; 570.230.448 ;;;;
37;00.360.305;CAIXA ECONOMICA FEDERAL; 123 ; 36.075.551 ; 93 ; 2.387.935 ; 8.149 ; 32.671.767 ; 1.494 ; 62.997.232 ; 9.859 ; 134.132.485 ; 212 ; 206.526.782 ; 209 ; 205.521.059 ; 421 ; 412.047.841 ; 10.280 ; 546.180.325 ;;;;
38;53.518.684;HSBC BRASIL S.A. - BANCO DE INVESTIMENTO; 6 ; 35.522.519 ; 30 ; 23.321.315 ; 22 ; 42.298.689 ; 42 ; 98.095.052 ; 100 ; 199.237.575 ; 44 ; 144.020.983 ; 54 ; 172.999.617 ; 98 ; 317.020.600 ; 198 ; 516.258.174 ;;;;
39;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 60 ; 79.306.450 ; 163 ; 36.298.820 ; 90 ; 14.701.513 ; 142 ; 18.772.750 ; 455 ; 149.079.533 ; 78 ; 182.613.104 ; 78 ; 177.613.296 ; 156 ; 360.226.400 ; 611 ; 509.305.933 ;;;;
40;71.027.866;BANCO BS2 S.A.; 108 ; 12.467.245 ; 627 ; 29.356.448 ; 1.073 ; 83.376.239 ; 1.440 ; 56.809.277 ; 3.248 ; 182.009.209 ; 120 ; 106.614.118 ; 2.599 ; 106.671.220 ; 2.719 ; 213.285.338 ; 5.967 ; 395.294.547 ;;;;
41;30.723.886;BANCO MODAL S.A.; 2 ; 38.428 ; 70 ; 11.744.254 ; 102 ; 70.777.711 ; 109 ; 93.614.167 ; 283 ; 176.174.559 ; 22 ; 124.659.109 ; 17 ; 94.061.151 ; 39 ; 218.720.260 ; 322 ; 394.894.819 ;;;;
42;07.656.500;BANCO KDB DO BRASIL S.A.;;;;; 187 ; 189.327.271 ; 289 ; 38.425.822 ; 476 ; 227.753.092 ; 5 ; 2.000.000 ; 77 ; 153.050.000 ; 82 ; 155.050.000 ; 558 ; 382.803.092 ;;;;
43;00.416.968;BANCO INTER S.A.; 3 ; 225.382 ; 60 ; 535.802 ; 1.245 ; 160.303.388 ; 707 ; 5.643.070 ; 2.015 ; 166.707.642 ; 125 ; 25.256.093 ; 101 ; 179.527.120 ; 226 ; 204.783.213 ; 2.241 ; 371.490.855 ;;;;
44;03.609.817;BANCO CARGILL S.A.; 35 ; 10.250.690 ; 1 ; 1.582.724 ; 3 ; 20.979.844 ; 35 ; 3.771.502 ; 74 ; 36.584.760 ; 4 ; 200.000.000 ; 3 ; 120.000.000 ; 7 ; 320.000.000 ; 81 ; 356.584.760 ;;;;
45;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.; 9 ; 86.081.343 ;;; 3 ; 1.529.157 ; 15 ; 874.287 ; 27 ; 88.484.787 ; 16 ; 88.789.559 ; 20 ; 176.755.373 ; 36 ; 265.544.932 ; 63 ; 354.029.719 ;;;;
46;15.114.366;BANCO BOCOM BBM S.A.; 35 ; 40.516.542 ; 3 ; 43.851 ; 24 ; 120.366.320 ; 131 ; 112.189.598 ; 193 ; 273.116.311 ; 9 ; 32.425.735 ; 9 ; 47.422.408 ; 18 ; 79.848.144 ; 211 ; 352.964.455 ;;;;
47;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 6 ; 80.781.889 ; 17 ; 1.123.419 ; 19 ; 61.854.369 ; 66 ; 1.445.994 ; 108 ; 145.205.671 ; 4 ; 1.000.000 ; 6 ; 140.815.015 ; 10 ; 141.815.015 ; 118 ; 287.020.686 ;;;;
48;07.679.404;BANCO TOPÁZIO S.A.; 5 ; 790.228 ; 1 ; 13.950 ; 575 ; 2.677.524 ; 492 ; 131.363.860 ; 1.073 ; 134.845.562 ; 363 ; 128.879.974 ; 5 ; 929.056 ; 368 ; 129.809.030 ; 1.441 ; 264.654.592 ;;;;
49;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 169 ; 3.203.361 ; 845 ; 18.436.324 ; 14.133 ; 27.217.190 ; 3.242 ; 42.623.296 ; 18.389 ; 91.480.170 ; 2.465 ; 88.124.133 ; 298 ; 57.597.941 ; 2.763 ; 145.722.074 ; 21.152 ; 237.202.244 ;;;;
50;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 762 ; 40.586.437 ; 1.190 ; 43.302.024 ; 405 ; 12.857.967 ; 1.300 ; 60.529.873 ; 3.657 ; 157.276.300 ; 43 ; 60.884.338 ; 20 ; 12.548.372 ; 63 ; 73.432.711 ; 3.720 ; 230.709.011 ;;;;
51;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 50 ; 68.258.246 ; 216 ; 20.553.246 ; 15 ; 10.083.090 ; 175 ; 6.465.027 ; 456 ; 105.359.610 ; 20 ; 30.927.530 ; 30 ; 82.277.059 ; 50 ; 113.204.589 ; 506 ; 218.564.199 ;;;;
52;61.820.817;BANCO PAULISTA S.A.; 22 ; 699.791 ;;; 281 ; 2.641.498 ; 496 ; 707.433 ; 799 ; 4.048.722 ; 614 ; 87.748.853 ; 3.867 ; 107.122.470 ; 4.481 ; 194.871.322 ; 5.280 ; 198.920.044 ;;;;
53;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 21 ; 31.720.158 ; 39 ; 5.314.738 ; 14 ; 4.467.222 ; 55 ; 13.796.574 ; 129 ; 55.298.693 ; 35 ; 61.240.294 ; 38 ; 76.484.525 ; 73 ; 137.724.819 ; 202 ; 193.023.513 ;;;;
54;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 27 ; 46.919.449 ; 14 ; 51.930.845 ; 41 ; 98.850.294 ; 8 ; 49.025.000 ; 12 ; 44.732.757 ; 20 ; 93.757.757 ; 61 ; 192.608.051 ;;;;
55;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 18 ; 72.303.714 ; 50 ; 2.915.707 ; 19 ; 1.424.218 ; 25 ; 10.106.820 ; 112 ; 86.750.460 ; 18 ; 14.549.156 ; 15 ; 75.303.144 ; 33 ; 89.852.300 ; 145 ; 176.602.760 ;;;;
56;00.997.185;BANCO B3 S.A.;;;;; 117 ; 35.469.748 ; 108 ; 66.946.767 ; 225 ; 102.416.515 ; 51 ; 51.187.143 ; 29 ; 19.678.950 ; 80 ; 70.866.094 ; 305 ; 173.282.609 ;;;;
57;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 161 ; 3.197.431 ; 1.780 ; 26.869.000 ; 1.700 ; 11.561.957 ; 4.810 ; 29.130.670 ; 8.451 ; 70.759.058 ; 701 ; 67.972.986 ; 218 ; 27.046.072 ; 919 ; 95.019.058 ; 9.370 ; 165.778.116 ;;;;
58;45.246.410;PLURAL S.A. BANCO MÚLTIPLO; 23 ; 1.843.070 ; 41 ; 1.585.111 ; 132 ; 21.145.020 ; 327 ; 53.940.517 ; 523 ; 78.513.718 ; 52 ; 42.289.600 ; 6 ; 9.716.358 ; 58 ; 52.005.958 ; 581 ; 130.519.676 ;;;;
59;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 38 ; 43.210.125 ; 49 ; 3.264.360 ; 72 ; 11.847.677 ; 77 ; 6.086.525 ; 236 ; 64.408.686 ; 39 ; 11.740.535 ; 36 ; 53.665.590 ; 75 ; 65.406.125 ; 311 ; 129.814.811 ;;;;
60;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;;;;; 928 ; 39.961.745 ; 15.804 ; 57.264.021 ; 16.732 ; 97.225.766 ; 364 ; 25.009.049 ; 304 ; 7.405.487 ; 668 ; 32.414.536 ; 17.400 ; 129.640.302 ;;;;
61;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 13 ; 888.712 ; 17 ; 306.949 ; 6 ; 204.685 ; 41 ; 38.913.738 ; 77 ; 40.314.085 ; 8 ; 50.250.000 ; 4 ; 22.000.000 ; 12 ; 72.250.000 ; 89 ; 112.564.085 ;;;;
62;28.811.341;INTL FCSTONE BANCO DE CÂMBIO S.A.; 10 ; 1.233.103 ; 19 ; 1.011.382 ; 2.162 ; 51.541.396 ; 159 ; 2.535.104 ; 2.350 ; 56.320.984 ; 51 ; 2.102.560 ; 141 ; 51.330.997 ; 192 ; 53.433.556 ; 2.542 ; 109.754.541 ;;;;
63;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 84 ; 1.370.031 ; 1.297 ; 25.892.910 ; 648 ; 8.486.461 ; 1.947 ; 18.266.565 ; 3.976 ; 54.015.967 ; 1.199 ; 40.649.306 ; 35 ; 6.748.012 ; 1.234 ; 47.397.319 ; 5.210 ; 101.413.286 ;;;;
64;59.118.133;BANCO LUSO BRASILEIRO S.A.; 38 ; 5.576.550 ; 353 ; 34.746.819 ; 52 ; 4.074.087 ; 150 ; 5.175.090 ; 593 ; 49.572.546 ; 266 ; 40.722.875 ; 84 ; 10.465.992 ; 350 ; 51.188.867 ; 943 ; 100.761.413 ;;;;
65;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 50 ; 803.425 ; 279 ; 3.130.620 ; 1.434 ; 9.956.618 ; 3.974 ; 46.200.370 ; 5.737 ; 60.091.032 ; 768 ; 39.166.780 ; 9 ; 384.745 ; 777 ; 39.551.525 ; 6.514 ; 99.642.557 ;;;;
66;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 803 ; 8.356.548 ; 3.053 ; 46.127.282 ; 3.856 ; 54.483.830 ; 2.872 ; 37.325.315 ; 30 ; 2.159.730 ; 2.902 ; 39.485.046 ; 6.758 ; 93.968.876 ;;;;
67;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 605 ; 23.185.502 ; 462 ; 11.873.079 ; 300 ; 8.942.949 ; 200 ; 8.825.142 ; 1.567 ; 52.826.672 ; 11 ; 2.995.400 ; 22 ; 14.520.899 ; 33 ; 17.516.299 ; 1.600 ; 70.342.971 ;;;;
68;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 2 ; 21.500.000 ;;; 7 ; 218.994 ; 26 ; 22.118.962 ; 35 ; 43.837.956 ;;; 2 ; 21.500.000 ; 2 ; 21.500.000 ; 37 ; 65.337.956 ;;;;
69;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 155 ; 2.438.188 ; 989 ; 22.827.431 ; 488 ; 6.022.995 ; 828 ; 8.314.235 ; 2.460 ; 39.602.848 ; 403 ; 24.052.267 ; 11 ; 1.337.063 ; 414 ; 25.389.330 ; 2.874 ; 64.992.178 ;;;;
70;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 68 ; 1.504.454 ; 1.299 ; 22.566.837 ; 301 ; 4.836.102 ; 1.154 ; 8.913.058 ; 2.822 ; 37.820.450 ; 491 ; 25.379.502 ; 4 ; 264.062 ; 495 ; 25.643.564 ; 3.317 ; 63.464.015 ;;;;
71;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 109 ; 126.903 ; 186 ; 414.308 ; 295 ; 541.211 ; 369 ; 31.396.564 ; 261 ; 30.994.003 ; 630 ; 62.390.568 ; 925 ; 62.931.778 ;;;;
72;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 1 ; 8.000.000 ; 24 ; 4.820.438 ; 51 ; 14.679.182 ; 54 ; 6.275.690 ; 130 ; 33.775.310 ; 13 ; 8.090.183 ; 18 ; 19.706.000 ; 31 ; 27.796.183 ; 161 ; 61.571.493 ;;;;
73;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;;; 66 ; 11.963.159 ; 47 ; 12.604.808 ; 129 ; 12.281.527 ; 242 ; 36.849.494 ; 60 ; 13.750.412 ; 10 ; 2.180.000 ; 70 ; 15.930.412 ; 312 ; 52.779.906 ;;;;
74;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 28 ; 409.696 ; 637 ; 14.091.250 ; 341 ; 3.831.597 ; 839 ; 6.384.977 ; 1.845 ; 24.717.520 ; 1.173 ; 19.880.360 ; 157 ; 3.614.547 ; 1.330 ; 23.494.906 ; 3.175 ; 48.212.426 ;;;;
75;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;;;;; 47 ; 1.578.817 ; 58 ; 228.586 ; 105 ; 1.807.404 ; 28 ; 21.628.537 ; 23 ; 22.985.025 ; 51 ; 44.613.562 ; 156 ; 46.420.966 ;;;;
76;60.889.128;BANCO SOFISA S.A.; 95 ; 20.681.528 ; 22 ; 4.697.093 ; 13 ; 2.150.889 ; 51 ; 539.872 ; 181 ; 28.069.382 ; 1 ; 1.250.000 ; 4 ; 17.000.000 ; 5 ; 18.250.000 ; 186 ; 46.319.382 ;;;;
77;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 31 ; 453.780 ; 673 ; 14.626.923 ; 167 ; 1.656.458 ; 689 ; 4.877.721 ; 1.560 ; 21.614.883 ; 629 ; 18.097.750 ; 255 ; 703.176 ; 884 ; 18.800.926 ; 2.444 ; 40.415.809 ;;;;
78;61.186.680;BANCO BMG S.A.; 8 ; 7.012.682 ; 1 ; 576.366 ; 8 ; 2.091.482 ; 37 ; 1.818.897 ; 54 ; 11.499.427 ; 7 ; 13.184.803 ; 11 ; 15.233.629 ; 18 ; 28.418.432 ; 72 ; 39.917.859 ;;;;
79;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 11 ; 5.345.361 ; 7 ; 3.310.605 ; 13 ; 8.672.350 ; 39 ; 6.057.460 ; 70 ; 23.385.776 ; 8 ; 5.572.907 ; 11 ; 10.322.799 ; 19 ; 15.895.705 ; 89 ; 39.281.481 ;;;;
80;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 107 ; 5.245.847 ; 320 ; 7.589.556 ; 448 ; 2.758.530 ; 1.305 ; 7.755.750 ; 2.180 ; 23.349.683 ; 815 ; 11.553.307 ; 95 ; 4.209.446 ; 910 ; 15.762.753 ; 3.090 ; 39.112.436 ;;;;
