Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas - Acumulado Janeiro-Abril/2024;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
61;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;BR PARTNERS - PRUDENCIAL; 30 ; 243.895.668 ; 21 ; 4.236.764 ; 17 ; 53.057.786 ; 152 ; 10.084.182 ; 220 ; 311.274.400 ; 7 ; 24.500.000 ; 17 ; 307.000.000 ; 24 ; 331.500.000 ; 244 ; 642.774.400 ;
62;32.648.370;FAIR CORRETORA DE CAMBIO S.A.;FAIR CC S.A. - PRUDENCIAL; 513 ; 12.399.180 ; 3.888 ; 115.244.246 ; 7.172 ; 49.285.169 ; 9.723 ; 61.942.019 ; 21.296 ; 238.870.614 ; 2.119 ; 235.931.135 ; 474 ; 120.446.873 ; 2.593 ; 356.378.008 ; 23.889 ; 595.248.622 ;
63;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.;ALFA - PRUDENCIAL; 65 ; 66.538.579 ; 112 ; 18.196.262 ; 62 ; 150.060.647 ; 218 ; 160.742.467 ; 457 ; 395.537.955 ; 26 ; 70.024.126 ; 31 ; 102.023.535 ; 57 ; 172.047.661 ; 514 ; 567.585.616 ;
64;33.042.953;CITIBANK N.A.;CITIBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 12 ; 2.150.524 ; 31 ; 38.886.973 ; 43 ; 41.037.497 ; -   ; -   ; 2 ; 500.000.000 ; 2 ; 500.000.000 ; 45 ; 541.037.497 ;
65;73.622.748;B&T CORRETORA DE CAMBIO LTDA.;B & T ASSOCIADOS CC LTDA. - PRUDENCIAL; 803 ; 20.502.440 ; 2.950 ; 85.612.006 ; 42.047 ; 101.695.956 ; 100.526 ; 132.378.130 ; 146.326 ; 340.188.532 ; 3.506 ; 145.278.200 ; 339 ; 49.383.762 ; 3.845 ; 194.661.962 ; 150.171 ; 534.850.494 ;
66;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 2.537 ; 986.275 ; 104.052 ; 29.374.798 ; 574.181 ; 200.835.852 ; 812.775 ; 213.657.637 ; 1.493.545 ; 444.854.562 ; 219 ; 63.657.581 ; 385 ; 21.391.732 ; 604 ; 85.049.313 ; 1.494.149 ; 529.903.875 ;
67;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;JP MORGAN CHASE - PRUDENCIAL; -   ; -   ; -   ; -   ; 71 ; 224.930.940 ; 100 ; 43.572.887 ; 171 ; 268.503.827 ; 21 ; 29.582.120 ; 21 ; 210.722.327 ; 42 ; 240.304.447 ; 213 ; 508.808.274 ;
68;60.889.128;BANCO SOFISA S.A.;SOFISA - PRUDENCIAL; 1.033 ; 200.774.553 ; 823 ; 88.825.883 ; 87 ; 21.205.226 ; 449 ; 16.817.813 ; 2.392 ; 327.623.475 ; 47 ; 35.770.360 ; 44 ; 107.821.240 ; 91 ; 143.591.600 ; 2.483 ; 471.215.075 ;
69;02.318.507;BANCO KEB HANA DO BRASIL S.A.;BCO KEB DO BRASIL SA - PRUDENCIAL; 9 ; 7.853.316 ; 146 ; 40.950.145 ; 216 ; 137.573.539 ; 493 ; 29.667.477 ; 864 ; 216.044.477 ; 158 ; 64.761.233 ; 62 ; 139.596.663 ; 220 ; 204.357.896 ; 1.084 ; 420.402.373 ;
70;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.;TREVISO CC S.A. - PRUDENCIAL; 396 ; 8.462.863 ; 3.560 ; 71.933.451 ; 33.423 ; 47.164.574 ; 62.172 ; 87.381.009 ; 99.551 ; 214.941.897 ; 8.943 ; 142.132.295 ; 1.079 ; 38.279.208 ; 10.022 ; 180.411.503 ; 109.573 ; 395.353.400 ;
71;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;GUITTA CC LTDA - PRUDENCIAL; 700 ; 13.172.307 ; 5.412 ; 136.442.489 ; 1.443 ; 30.235.176 ; 3.410 ; 45.377.962 ; 10.965 ; 225.227.934 ; 1.460 ; 148.671.093 ; 76 ; 10.178.638 ; 1.536 ; 158.849.731 ; 12.501 ; 384.077.665 ;
72;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 148 ; 2.605.961 ; 1.882 ; 41.980.856 ; 1.413 ; 55.497.898 ; 2.212 ; 80.496.940 ; 5.655 ; 180.581.655 ; 3.040 ; 130.254.566 ; 1.099 ; 65.891.921 ; 4.139 ; 196.146.487 ; 9.794 ; 376.728.142 ;
73;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S.A.;BMG - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 8 ; 58.310 ; 8 ; 58.310 ; 9 ; 234.546.738 ; 1 ; 116.943.385 ; 10 ; 351.490.123 ; 18 ; 351.548.433 ;
74;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;OM DTVM LTDA - PRUDENCIAL; 68 ; 2.803.226 ; 818 ; 15.441.546 ; 22.067 ; 13.324.122 ; 24.096 ; 80.427.438 ; 47.049 ; 111.996.332 ; 5.712 ; 155.132.030 ; 706 ; 75.273.253 ; 6.418 ; 230.405.283 ; 53.467 ; 342.401.615 ;
75;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;RENDIMENTO - PRUDENCIAL; 246 ; 4.948.958 ; 1.711 ; 20.283.114 ; 60.565 ; 73.719.646 ; 168.505 ; 118.208.913 ; 231.027 ; 217.160.631 ; 3.636 ; 90.346.599 ; 382 ; 30.627.495 ; 4.018 ; 120.974.094 ; 235.045 ; 338.134.725 ;
76;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 566 ; 16.001.846 ; 3.440 ; 108.328.654 ; 2.217 ; 30.833.887 ; 3.395 ; 26.484.119 ; 9.618 ; 181.648.506 ; 1.389 ; 115.299.035 ; 270 ; 27.317.383 ; 1.659 ; 142.616.418 ; 11.277 ; 324.264.924 ;
77;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL; 39 ; 1.298.947 ; 2.168 ; 127.398.781 ; 191 ; 3.168.017 ; 531 ; 14.411.962 ; 2.929 ; 146.277.707 ; 2.760 ; 153.260.643 ; 354 ; 15.960.365 ; 3.114 ; 169.221.008 ; 6.043 ; 315.498.715 ;
78;59.118.133;BANCO LUSO BRASILEIRO S.A.;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL; 193 ; 29.310.661 ; 396 ; 25.108.283 ; 108 ; 4.404.237 ; 486 ; 7.540.165 ; 1.183 ; 66.363.346 ; 554 ; 124.027.014 ; 311 ; 124.376.542 ; 865 ; 248.403.556 ; 2.048 ; 314.766.902 ;
79;03.609.817;BANCO CARGILL S.A.;BCO CARGILL S.A. - PRUDENCIAL; 41 ; 21.380.292 ; 2 ; 39.719 ; 39 ; 50.153.793 ; 306 ; 99.558.692 ; 388 ; 171.132.496 ; 9 ; 53.000.000 ; 3 ; 61.000.000 ; 12 ; 114.000.000 ; 400 ; 285.132.496 ;
80;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;CONFIDENCE - PRUDENCIAL; 7 ; 3.036 ; 411 ; 414.760 ; 122.918 ; 50.531.608 ; 169.936 ; 126.379.887 ; 293.272 ; 177.329.291 ; 9.504 ; 86.737.592 ; 4.570 ; 12.038.578 ; 14.074 ; 98.776.170 ; 307.346 ; 276.105.461 ;
81;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;BROKER BRASIL CC LTDA. - PRUDENCIAL; 233 ; 8.046.635 ; 2.871 ; 85.436.400 ; 916 ; 14.671.556 ; 2.363 ; 25.224.344 ; 6.383 ; 133.378.935 ; 3.513 ; 108.893.730 ; 666 ; 20.950.855 ; 4.179 ; 129.844.585 ; 10.562 ; 263.223.520 ;
82;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCOOB - PRUDENCIAL; 785 ; 56.065.420 ; 1.639 ; 50.027.897 ; 649 ; 13.178.089 ; 302 ; 62.528.777 ; 3.375 ; 181.800.183 ; 32 ; 56.684.320 ; 5 ; 7.755.890 ; 37 ; 64.440.210 ; 3.412 ; 246.240.393 ;
83;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;HAITONG - PRUDENCIAL; 8 ; 20.370.654 ; 13 ; 1.268.595 ; 10 ; 1.304.845 ; 45 ; 2.292.503 ; 76 ; 25.236.597 ; 50 ; 102.947.542 ; 52 ; 117.086.013 ; 102 ; 220.033.555 ; 178 ; 245.270.152 ;
84;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; 1 ; 101.783 ; 80 ; 10.671.641 ; 107 ; 109.749.083 ; 63 ; 3.039.364 ; 251 ; 123.561.871 ; 25 ; 11.440.786 ; 29 ; 107.469.258 ; 54 ; 118.910.044 ; 305 ; 242.471.915 ;
85;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 77 ; 18.122.317 ; 180 ; 13.715.536 ; 238 ; 28.434.703 ; 566 ; 34.781.165 ; 1.061 ; 95.053.721 ; 194 ; 51.033.053 ; 99 ; 49.004.102 ; 293 ; 100.037.155 ; 1.354 ; 195.090.876 ;
86;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;IB CCTVM - PRUDENCIAL; 33 ; 950.681 ; 183 ; 3.926.898 ; 469 ; 80.176.772 ; 1.494 ; 84.390.672 ; 2.179 ; 169.445.023 ; 578 ; 11.611.105 ; 396 ; 4.420.374 ; 974 ; 16.031.479 ; 3.153 ; 185.476.502 ;
87;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;DOURADA CORRETORA - PRUDENCIAL; 403 ; 32.540.082 ; 1.208 ; 40.577.860 ; 7.981 ; 12.568.537 ; 6.584 ; 23.102.737 ; 16.176 ; 108.789.216 ; 1.620 ; 40.165.476 ; 312 ; 21.604.219 ; 1.932 ; 61.769.695 ; 18.108 ; 170.558.911 ;
88;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL; 88 ; 43.891.629 ; 77 ; 15.968.630 ; 40 ; 460.304 ; 121 ; 18.641.568 ; 326 ; 78.962.131 ; 37 ; 36.545.140 ; 56 ; 46.376.064 ; 93 ; 82.921.204 ; 419 ; 161.883.335 ;
89;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL; 18 ; 1.727.784 ; 975 ; 33.425.238 ; 807 ; 3.493.113 ; 2.878 ; 44.641.108 ; 4.678 ; 83.287.243 ; 1.044 ; 74.618.371 ; 43 ; 1.776.061 ; 1.087 ; 76.394.432 ; 5.765 ; 159.681.675 ;
90;92.894.922;BANCO ORIGINAL S.A.;ORIGINAL - PRUDENCIAL; 2 ; 20.861.346 ; 36 ; 2.843.158 ; 156 ; 647.875 ; 287 ; 49.751.212 ; 481 ; 74.103.591 ; 27 ; 59.780.148 ; 9 ; 18.281.282 ; 36 ; 78.061.430 ; 517 ; 152.165.021 ;
91;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;LEVYCAM CCV LTDA - PRUDENCIAL; 139 ; 2.849.683 ; 1.698 ; 47.013.087 ; 561 ; 6.617.230 ; 2.317 ; 15.094.534 ; 4.715 ; 71.574.534 ; 2.862 ; 56.775.410 ; 507 ; 4.134.597 ; 3.369 ; 60.910.007 ; 8.084 ; 132.484.541 ;
92;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;CAIXA GERAL - PRUDENCIAL; 18 ; 26.029.157 ; 16 ; 6.991.560 ; 54 ; 11.111.876 ; 248 ; 3.742.389 ; 336 ; 47.874.982 ; 11 ; 11.775.180 ; 17 ; 72.769.862 ; 28 ; 84.545.042 ; 364 ; 132.420.024 ;
93;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL; 37 ; 2.209.442 ; 72 ; 2.048.893 ; 7 ; 4.383.797 ; 240 ; 48.075.528 ; 356 ; 56.717.660 ; 19 ; 56.760.039 ; 4 ; 10.043.246 ; 23 ; 66.803.285 ; 379 ; 123.520.945 ;
94;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;BOA VIAGEM SCC LTDA. - PRUDENCIAL; 4 ; 61.480 ; 551 ; 14.878.214 ; 13.979 ; 9.233.951 ; 11.158 ; 21.894.510 ; 25.692 ; 46.068.155 ; 2.543 ; 51.922.976 ; 206 ; 24.415.922 ; 2.749 ; 76.338.898 ; 28.441 ; 122.407.053 ;
95;40.333.582;PROSEFTUR CORRETORA DE CAMBIO S.A;PROSEFTUR CC - PRUDENCIAL; 108 ; 1.207.082 ; 1.789 ; 42.718.531 ; 141 ; 1.797.789 ; 287 ; 8.054.414 ; 2.325 ; 53.777.816 ; 1.576 ; 51.641.123 ; 292 ; 3.808.605 ; 1.868 ; 55.449.728 ; 4.193 ; 109.227.544 ;
96;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;TROCKA CC - PRUDENCIAL; 17 ; 186.023 ; 64 ; 653.362 ; 9.776 ; 7.188.034 ; 7.782 ; 12.014.541 ; 17.639 ; 20.041.960 ; 2.204 ; 45.800.473 ; 433 ; 40.510.052 ; 2.637 ; 86.310.525 ; 20.276 ; 106.352.485 ;
97;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL; 26 ; 3.393.259 ; 170 ; 12.648.129 ; 350 ; 10.287.392 ; 503 ; 24.443.059 ; 1.049 ; 50.771.839 ; 185 ; 34.636.338 ; 52 ; 11.223.000 ; 237 ; 45.859.338 ; 1.286 ; 96.631.177 ;
98;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;BRX CC LTDA. - PRUDENCIAL; -   ; -   ; 25 ; 218.771 ; 5.865 ; 3.476.659 ; 7.041 ; 8.999.134 ; 12.931 ; 12.694.564 ; 1.347 ; 36.857.392 ; 359 ; 31.136.048 ; 1.706 ; 67.993.440 ; 14.637 ; 80.688.004 ;
99;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;EXECUTIVE CC LTDA. - PRUDENCIAL; 134 ; 1.744.626 ; 698 ; 12.053.723 ; 13.948 ; 11.962.524 ; 16.997 ; 16.296.753 ; 31.777 ; 42.057.626 ; 2.254 ; 22.358.463 ; 641 ; 7.736.926 ; 2.895 ; 30.095.389 ; 34.672 ; 72.153.015 ;
100;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;MONOPÓLIO CC - PRUDENCIAL; -   ; -   ; 5 ; 48.950 ; 4.342 ; 2.478.246 ; 3.440 ; 2.447.206 ; 7.787 ; 4.974.402 ; 229 ; 32.505.438 ; 160 ; 32.515.517 ; 389 ; 65.020.955 ; 8.176 ; 69.995.357 ;
101;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;INTERCAM CC LTDA - PRUDENCIAL; 22 ; 425.131 ; 495 ; 21.034.054 ; 238 ; 4.800.394 ; 1.082 ; 4.948.336 ; 1.837 ; 31.207.915 ; 912 ; 25.820.362 ; 188 ; 5.089.043 ; 1.100 ; 30.909.405 ; 2.937 ; 62.117.320 ;
102;36.658.769;BANCO XCMG BRASIL S.A.;BANCO XCMG BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 2 ; 24 ; 30.008.477 ; 25 ; 30.008.479 ; 13 ; 30.001.000 ; -   ; -   ; 13 ; 30.001.000 ; 38 ; 60.009.479 ;
103;00.806.535;PLANNER CORRETORA DE VALORES S.A.;PLANNER - PRUDENCIAL; 30 ; 5.454.896 ; 137 ; 8.356.362 ; 187 ; 5.699.353 ; 174 ; 7.762.734 ; 528 ; 27.273.345 ; 267 ; 16.110.089 ; 201 ; 11.145.174 ; 468 ; 27.255.263 ; 996 ; 54.528.608 ;
104;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;EXIM CC LTDA - PRUDENCIAL; 56 ; 562.277 ; 563 ; 5.392.833 ; 768 ; 8.417.231 ; 1.959 ; 15.184.931 ; 3.346 ; 29.557.272 ; 1.062 ; 17.273.456 ; 355 ; 5.689.665 ; 1.417 ; 22.963.121 ; 4.763 ; 52.520.393 ;
105;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;INVEST CC - PRUDENCIAL; -   ; -   ; 4 ; 23.366 ; 62.984 ; 15.172.319 ; 47.423 ; 22.203.373 ; 110.411 ; 37.399.058 ; 964 ; 11.046.472 ; 44 ; 3.939.462 ; 1.008 ; 14.985.934 ; 111.419 ; 52.384.992 ;
106;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;ARC CORRETORA CAMBIO S.A. - PRUDENCIAL; 345 ; 1.076.988 ; 153 ; 2.534.980 ; 1.423 ; 20.942.116 ; 983 ; 5.349.235 ; 2.904 ; 29.903.319 ; 147 ; 1.473.423 ; 176 ; 15.598.275 ; 323 ; 17.071.698 ; 3.227 ; 46.975.017 ;
107;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;LABOR CC - PRUDENCIAL; 96 ; 2.214.832 ; 407 ; 8.355.479 ; 16.272 ; 7.729.078 ; 14.739 ; 12.266.934 ; 31.514 ; 30.566.323 ; 925 ; 13.305.011 ; 150 ; 2.929.874 ; 1.075 ; 16.234.885 ; 32.589 ; 46.801.208 ;
108;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;GET MONEY CC - PRUDENCIAL; -   ; -   ; 24 ; 319.035 ; 28.914 ; 15.911.207 ; 29.692 ; 22.217.236 ; 58.630 ; 38.447.478 ; 3.334 ; 6.727.177 ; 18 ; 140.094 ; 3.352 ; 6.867.271 ; 61.982 ; 45.314.749 ;
109;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;BCO DO EST. DO PA S.A. - PRUDENCIAL; 220 ; 14.026.066 ; 10 ; 349.351 ; 172 ; 760.201 ; 309 ; 9.749.672 ; 711 ; 24.885.290 ; 10 ; 6.253.665 ; 56 ; 10.699.110 ; 66 ; 16.952.775 ; 777 ; 41.838.065 ;
110;00.000.208;BRB - BANCO DE BRASILIA S.A.;BRB - PRUDENCIAL; -   ; -   ; 12 ; 490.201 ; 161 ; 1.546.884 ; 1.047 ; 18.784.148 ; 1.220 ; 20.821.233 ; 20 ; 18.051.093 ; 7 ; 690.474 ; 27 ; 18.741.567 ; 1.247 ; 39.562.800 ;
111;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;EFX CC LTDA. - PRUDENCIAL; 3 ; 162.744 ; 72 ; 1.849.898 ; 282 ; 7.508.297 ; 527 ; 9.427.931 ; 884 ; 18.948.870 ; 340 ; 11.298.233 ; 256 ; 7.692.968 ; 596 ; 18.991.201 ; 1.480 ; 37.940.071 ;
112;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;CAMBIONET CC LTDA - PRUDENCIAL; 36 ; 403.415 ; 219 ; 2.569.843 ; 6.646 ; 4.459.476 ; 13.322 ; 14.675.069 ; 20.223 ; 22.107.803 ; 2.687 ; 13.668.358 ; 230 ; 1.418.914 ; 2.917 ; 15.087.272 ; 23.140 ; 37.195.075 ;
113;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;SADOC CC - PRUDENCIAL; 1 ; 28.097 ; 26 ; 787.276 ; 2.646 ; 10.913.235 ; 2.271 ; 12.494.051 ; 4.944 ; 24.222.659 ; 147 ; 2.630.965 ; 14 ; 295.772 ; 161 ; 2.926.737 ; 5.105 ; 27.149.396 ;
114;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;WESTERN UNION - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 4.029 ; 4 ; 4.029 ; 18 ; 13.349.464 ; 28 ; 13.349.100 ; 46 ; 26.698.564 ; 50 ; 26.702.593 ;
115;00.795.423;BANCO SEMEAR S.A.;BANCO SEMEAR - PRUDENCIAL; 1 ; 197.259 ; 192 ; 7.554.896 ; 30 ; 2.206.174 ; 186 ; 5.039.907 ; 409 ; 14.998.236 ; 49 ; 10.885.594 ; 9 ; 585.292 ; 58 ; 11.470.886 ; 467 ; 26.469.122 ;
116;00.038.166;BANCO CENTRAL DO BRASIL; ; -   ; -   ; -   ; -   ; 13 ; 26.422.877 ; -   ; -   ; 13 ; 26.422.877 ; -   ; -   ; -   ; -   ; -   ; -   ; 13 ; 26.422.877 ;
117;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;VIPS CC LTDA. - PRUDENCIAL; 10 ; 240.101 ; 157 ; 6.333.592 ; 508 ; 1.628.655 ; 1.926 ; 5.985.132 ; 2.601 ; 14.187.480 ; 542 ; 10.839.035 ; 3 ; 336.805 ; 545 ; 11.175.840 ; 3.146 ; 25.363.320 ;
118;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;TURCAMBIO CC LTDA. - PRUDENCIAL; 1 ; 42.593 ; 114 ; 2.823.700 ; 12.136 ; 6.977.067 ; 11.778 ; 7.203.861 ; 24.029 ; 17.047.221 ; 369 ; 4.079.113 ; 77 ; 1.187.540 ; 446 ; 5.266.653 ; 24.475 ; 22.313.874 ;
119;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;DEBONI DTVM LTDA - PRUDENCIAL; 2 ; 43.001 ; 218 ; 3.672.359 ; 1.066 ; 783.657 ; 1.750 ; 5.915.802 ; 3.036 ; 10.414.819 ; 730 ; 9.134.545 ; 47 ; 404.100 ; 777 ; 9.538.645 ; 3.813 ; 19.953.464 ;
120;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL; 23 ; 97.185 ; 122 ; 2.055.054 ; 4.813 ; 2.972.556 ; 5.288 ; 6.913.535 ; 10.246 ; 12.038.330 ; 575 ; 6.878.772 ; 55 ; 993.178 ; 630 ; 7.871.950 ; 10.876 ; 19.910.280 ;
121;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA;AMARIL FRANKLIN CTV LTDA - PRUDENCIAL; 214 ; 6.268.865 ; 130 ; 906.378 ; 42 ; 1.781.117 ; 75 ; 652.893 ; 461 ; 9.609.253 ; 130 ; 1.578.133 ; 247 ; 8.059.217 ; 377 ; 9.637.350 ; 838 ; 19.246.603 ;
122;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;CORREPARTI CC LTDA - PRUDENCIAL; 10 ; 245.060 ; 195 ; 4.574.984 ; 816 ; 2.772.904 ; 1.650 ; 1.955.343 ; 2.671 ; 9.548.291 ; 520 ; 6.382.001 ; 96 ; 2.851.708 ; 616 ; 9.233.709 ; 3.287 ; 18.782.000 ;
123;33.042.151;BANCO DE LA NACION ARGENTINA;BCO LA NACION ARGENTINA - PRUDENCIAL; 2 ; 2.300.000 ; 8 ; 2.909.354 ; 2.034 ; 1.155.817 ; 87 ; 442.358 ; 2.131 ; 6.807.529 ; 9 ; 5.021.362 ; 18 ; 4.639.860 ; 27 ; 9.661.222 ; 2.158 ; 16.468.751 ;
124;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;GLOBAL EXCHANGE CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 26.800 ; 7.991.184 ; 12.820 ; 3.759.875 ; 39.620 ; 11.751.059 ; 20 ; 174.085 ; 341 ; 4.420.549 ; 361 ; 4.594.634 ; 39.981 ; 16.345.693 ;
125;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;CONSEGTUR CC - PRUDENCIAL; -   ; -   ; 1 ; 2.635 ; 35 ; 148.306 ; 1.168 ; 7.707.054 ; 1.204 ; 7.857.995 ; 1.013 ; 7.816.862 ; 36 ; 255.519 ; 1.049 ; 8.072.381 ; 2.253 ; 15.930.376 ;
126;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;LASTRO RDV DTVM LTDA - PRUDENCIAL; 12 ; 204.113 ; 142 ; 3.963.677 ; 78 ; 1.274.068 ; 360 ; 2.481.634 ; 592 ; 7.923.492 ; 450 ; 6.418.382 ; 37 ; 1.451.243 ; 487 ; 7.869.625 ; 1.079 ; 15.793.117 ;
127;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;CONECTA CC LTDA - PRUDENCIAL; 33 ; 666.355 ; 80 ; 2.037.364 ; 874 ; 1.129.069 ; 1.256 ; 3.512.569 ; 2.243 ; 7.345.357 ; 577 ; 5.612.059 ; 67 ; 1.844.668 ; 644 ; 7.456.727 ; 2.887 ; 14.802.084 ;
128;04.902.979;BANCO DA AMAZONIA S.A.;BCO DA AMAZONIA S.A. - PRUDENCIAL; 74 ; 5.476.997 ; 4 ; 143.588 ; 66 ; 1.122.101 ; 115 ; 465.196 ; 259 ; 7.207.882 ; 5 ; 210.196 ; 47 ; 6.278.841 ; 52 ; 6.489.037 ; 311 ; 13.696.919 ;
129;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;H.H.PICCHIONI - PRUDENCIAL; 1 ; 6.208 ; 1 ; 40.800 ; 1.777 ; 1.613.054 ; 6.248 ; 6.132.506 ; 8.027 ; 7.792.568 ; 515 ; 4.932.752 ; 17 ; 468.150 ; 532 ; 5.400.902 ; 8.559 ; 13.193.470 ;
130;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;DILLON S/A DTVM - PRUDENCIAL; 16 ; 164.814 ; 73 ; 2.028.962 ; 132 ; 2.560.387 ; 115 ; 1.965.607 ; 336 ; 6.719.770 ; 212 ; 3.468.943 ; 172 ; 2.202.900 ; 384 ; 5.671.843 ; 720 ; 12.391.613 ;
131;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;ONNIX CC LTDA. - PRUDENCIAL; 14 ; 620.065 ; 88 ; 3.493.528 ; 42 ; 395.023 ; 75 ; 1.319.212 ; 219 ; 5.827.828 ; 100 ; 4.547.798 ; 15 ; 750.047 ; 115 ; 5.297.845 ; 334 ; 11.125.673 ;
132;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL; 29 ; 3.698.316 ; -   ; -   ; 27 ; 48.249 ; 42 ; 53.995 ; 98 ; 3.800.560 ; 1 ; 5.000 ; 21 ; 5.560.000 ; 22 ; 5.565.000 ; 120 ; 9.365.560 ;
