Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Set/2022;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
10;01.522.368;BANCO BNP PARIBAS BRASIL S.A.; 1.976 ; 3.867.491.161 ; 12.687 ; 3.829.036.971 ; 14.975 ; 16.850.700.981 ; 20.842 ; 12.481.231.462 ; 50.480 ; 37.028.460.577 ; 8.032 ; 16.973.166.258 ; 8.154 ; 21.361.425.142 ; 16.186 ; 38.334.591.399 ; 66.666 ; 75.363.051.976 ;
11;60.498.557;BANCO MUFG BRASIL S.A.; 1.115 ; 570.619.293 ; 3.594 ; 803.574.248 ; 2.419 ; 2.033.653.688 ; 3.220 ; 1.964.241.973 ; 10.348 ; 5.372.089.201 ; 5.512 ; 22.941.400.480 ; 5.651 ; 22.840.348.962 ; 11.163 ; 45.781.749.443 ; 21.511 ; 51.153.838.644 ;
12;03.532.415;BANCO ABN AMRO S.A.;;;;; 2.385 ; 19.774.773.504 ; 2.705 ; 19.746.305.964 ; 5.090 ; 39.521.079.467 ; 120 ; 2.367.614.180 ; 104 ; 2.300.863.725 ; 224 ; 4.668.477.905 ; 5.314 ; 44.189.557.372 ;
13;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;; 10 ; 1.325.158.221 ; 2.336 ; 13.260.081.266 ; 2.135 ; 13.545.751.185 ; 4.481 ; 28.130.990.671 ; 313 ; 8.433.358.468 ; 285 ; 7.123.120.299 ; 598 ; 15.556.478.767 ; 5.079 ; 43.687.469.438 ;
14;09.274.232;STATE STREET BRASIL S.A. - BANCO COMERCIAL;;;;; 1.432 ; 13.900.729.340 ; 1.514 ; 11.936.084.673 ; 2.946 ; 25.836.814.013 ; 458 ; 6.600.254.150 ; 612 ; 8.564.816.151 ; 1.070 ; 15.165.070.301 ; 4.016 ; 41.001.884.314 ;
15;53.518.684;BANCO HSBC S.A.; 300 ; 3.310.257.543 ; 1.105 ; 2.319.789.276 ; 1.403 ; 3.611.854.784 ; 1.530 ; 1.776.857.780 ; 4.338 ; 11.018.759.383 ; 1.521 ; 7.369.079.349 ; 1.677 ; 10.204.867.281 ; 3.198 ; 17.573.946.629 ; 7.536 ; 28.592.706.012 ;
16;59.588.111;BANCO VOTORANTIM S.A.; 2.401 ; 2.711.670.622 ; 6.882 ; 1.516.268.548 ; 2.255 ; 2.712.207.979 ; 6.012 ; 2.832.955.502 ; 17.550 ; 9.773.102.651 ; 3.553 ; 7.524.227.473 ; 5.864 ; 8.925.216.936 ; 9.417 ; 16.449.444.410 ; 26.967 ; 26.222.547.060 ;
17;02.801.938;BANCO MORGAN STANLEY S.A.; 96 ; 752.690.241 ; 166 ; 36.042.326 ; 3.860 ; 8.834.073.473 ; 3.194 ; 5.932.629.750 ; 7.316 ; 15.555.435.790 ; 118 ; 3.329.325.950 ; 212 ; 6.971.630.597 ; 330 ; 10.300.956.547 ; 7.646 ; 25.856.392.337 ;
18;28.195.667;BANCO ABC BRASIL S.A.; 1.440 ; 1.354.879.364 ; 4.006 ; 1.009.765.167 ; 855 ; 4.092.263.289 ; 4.491 ; 2.667.235.222 ; 10.792 ; 9.124.143.042 ; 1.146 ; 7.047.362.530 ; 1.490 ; 8.369.773.702 ; 2.636 ; 15.417.136.232 ; 13.428 ; 24.541.279.274 ;
19;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 926 ; 1.706.825.739 ; 1.745 ; 881.854.675 ; 2.610 ; 3.075.307.439 ; 3.199 ; 3.799.721.253 ; 8.480 ; 9.463.709.105 ; 2.736 ; 6.822.261.832 ; 2.863 ; 6.758.335.291 ; 5.599 ; 13.580.597.123 ; 14.079 ; 23.044.306.228 ;
20;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.; 8.992 ; 846.397.365 ; 20.975 ; 930.114.182 ; 34.264 ; 2.928.641.763 ; 71.452 ; 6.476.796.097 ; 135.683 ; 11.181.949.407 ; 16.102 ; 6.827.225.390 ; 55.032 ; 3.164.510.193 ; 71.134 ; 9.991.735.584 ; 206.817 ; 21.173.684.991 ;
21;33.264.668;BANCO XP S.A.; 3.369 ; 2.188.185.236 ; 22.493 ; 3.864.657.523 ; 15.712 ; 3.568.135.857 ; 40.383 ; 4.470.451.739 ; 81.957 ; 14.091.430.355 ; 617 ; 4.528.429.440 ; 498 ; 1.553.302.656 ; 1.115 ; 6.081.732.096 ; 83.072 ; 20.173.162.451 ;
22;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 66 ; 553.576.010 ; 24 ; 30.644.746 ; 195 ; 525.664.532 ; 462 ; 510.992.824 ; 747 ; 1.620.878.112 ; 726 ; 8.813.659.986 ; 755 ; 9.267.939.586 ; 1.481 ; 18.081.599.571 ; 2.228 ; 19.702.477.683 ;
23;31.872.495;BANCO C6 S.A.; 863 ; 1.278.980.959 ; 6.111 ; 985.595.216 ; 40.201 ; 2.267.677.370 ; 424.598 ; 3.393.125.371 ; 471.773 ; 7.925.378.917 ; 1.276 ; 6.130.540.486 ; 1.745 ; 5.193.288.095 ; 3.021 ; 11.323.828.580 ; 474.794 ; 19.249.207.497 ;
24;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 722 ; 3.515.529.388 ; 213 ; 235.134.256 ; 868 ; 2.499.445.625 ; 2.354 ; 1.562.877.829 ; 4.157 ; 7.812.987.098 ; 725 ; 3.215.354.504 ; 893 ; 7.596.145.048 ; 1.618 ; 10.811.499.552 ; 5.775 ; 18.624.486.649 ;
25;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;;; 1 ; 72.779 ; 1.464 ; 4.469.770.249 ; 1.776 ; 4.546.089.329 ; 3.241 ; 9.015.932.357 ; 236 ; 3.380.327.746 ; 217 ; 2.646.428.482 ; 453 ; 6.026.756.229 ; 3.694 ; 15.042.688.585 ;
26;78.632.767;BANCO OURINVEST S.A.; 9.647 ; 1.057.537.928 ; 20.691 ; 1.469.939.912 ; 156.622 ; 2.115.080.259 ; 454.014 ; 2.991.927.459 ; 640.974 ; 7.634.485.558 ; 6.001 ; 4.135.638.581 ; 101.990 ; 2.805.156.726 ; 107.991 ; 6.940.795.307 ; 748.965 ; 14.575.280.865 ;
27;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 756 ; 36.810.692 ; 6.663 ; 362.228.119 ; 2.178 ; 206.343.778 ; 108.569 ; 238.352.260 ; 118.166 ; 843.734.849 ; 3.607 ; 6.425.941.464 ; 4.164 ; 6.058.518.340 ; 7.771 ; 12.484.459.804 ; 125.937 ; 13.328.194.653 ;
28;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 103 ; 586.428.456 ; 76 ; 200.759.880 ; 145 ; 2.730.329.700 ; 1.068 ; 1.465.085.652 ; 1.392 ; 4.982.603.688 ; 214 ; 3.088.037.899 ; 341 ; 5.112.849.777 ; 555 ; 8.200.887.675 ; 1.947 ; 13.183.491.363 ;
29;07.679.404;BANCO TOPÁZIO S.A.; 610 ; 236.082.632 ; 1.263 ; 42.512.331 ; 62.456 ; 921.290.432 ; 215.454 ; 4.357.901.668 ; 279.783 ; 5.557.787.063 ; 6.933 ; 5.209.064.670 ; 19.279 ; 1.960.269.044 ; 26.212 ; 7.169.333.713 ; 305.995 ; 12.727.120.776 ;
30;62.232.889;BANCO DAYCOVAL S.A.; 5.222 ; 1.073.383.006 ; 12.447 ; 1.315.293.861 ; 567.264 ; 1.863.677.510 ; 29.094 ; 1.784.314.210 ; 614.027 ; 6.036.668.586 ; 4.006 ; 2.916.164.113 ; 12.101 ; 2.576.743.372 ; 16.107 ; 5.492.907.486 ; 630.134 ; 11.529.576.072 ;
31;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 677 ; 1.063.156.758 ; 1.709 ; 516.697.725 ; 689 ; 488.215.396 ; 1.232 ; 1.024.499.220 ; 4.307 ; 3.092.569.099 ; 803 ; 3.961.655.541 ; 895 ; 4.029.328.965 ; 1.698 ; 7.990.984.506 ; 6.005 ; 11.083.553.605 ;
32;68.900.810;BANCO RENDIMENTO S.A.; 439 ; 49.430.628 ; 1.697 ; 484.478.542 ; 1.689.220 ; 3.214.966.989 ; 24.028 ; 953.421.662 ; 1.715.384 ; 4.702.297.821 ; 11.999 ; 1.992.542.131 ; 73.489 ; 3.837.557.781 ; 85.488 ; 5.830.099.911 ; 1.800.872 ; 10.532.397.733 ;
33;58.160.789;BANCO SAFRA S.A.; 2.748 ; 1.078.232.837 ; 8.148 ; 1.301.137.762 ; 8.956 ; 2.377.526.978 ; 17.395 ; 1.448.846.932 ; 37.247 ; 6.205.744.509 ; 2.338 ; 1.864.752.307 ; 2.359 ; 2.335.016.892 ; 4.697 ; 4.199.769.199 ; 41.944 ; 10.405.513.707 ;
34;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 1.217 ; 1.771.022.354 ; 6.379 ; 1.088.578.554 ; 2.911 ; 1.760.662.150 ; 4.271 ; 1.045.404.263 ; 14.778 ; 5.665.667.322 ; 570 ; 1.518.016.623 ; 668 ; 2.909.265.490 ; 1.238 ; 4.427.282.113 ; 16.016 ; 10.092.949.435 ;
35;58.616.418;BANCO FIBRA S.A.; 1.009 ; 1.373.389.865 ; 7.441 ; 1.277.023.784 ; 305 ; 317.945.194 ; 2.338 ; 280.368.938 ; 11.093 ; 3.248.727.781 ; 711 ; 2.387.169.064 ; 691 ; 2.439.410.993 ; 1.402 ; 4.826.580.057 ; 12.495 ; 8.075.307.838 ;
36;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 13 ; 26.199.814 ;;; 13 ; 26.199.814 ; 4 ; 3.512.925.750 ; 7 ; 4.071.000.000 ; 11 ; 7.583.925.750 ; 24 ; 7.610.125.564 ;
37;71.027.866;BANCO BS2 S.A.; 3.534 ; 1.192.642.030 ; 10.621 ; 659.826.694 ; 79.750 ; 1.438.134.343 ; 158.073 ; 1.181.523.977 ; 251.978 ; 4.472.127.044 ; 324 ; 607.537.127 ; 428 ; 1.384.082.476 ; 752 ; 1.991.619.602 ; 252.730 ; 6.463.746.646 ;
38;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 661 ; 933.164.960 ; 2.756 ; 506.467.951 ; 199 ; 816.398.147 ; 2.465 ; 1.083.474.799 ; 6.081 ; 3.339.505.858 ; 368 ; 1.261.447.740 ; 286 ; 1.532.351.748 ; 654 ; 2.793.799.487 ; 6.735 ; 6.133.305.346 ;
39;36.588.217;WISE BRASIL CORRETORA DE CÂMBIO LTDA;;;;; 192.052 ; 1.254.461.709 ; 2.751.681 ; 1.748.803.443 ; 2.943.733 ; 3.003.265.152 ; 11.096 ; 1.672.966.994 ; 11.020 ; 1.178.632.943 ; 22.116 ; 2.851.599.937 ; 2.965.849 ; 5.854.865.089 ;
40;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.; 36 ; 382.792.530 ; 52 ; 16.876.361 ; 16 ; 43.834.215 ; 3.356 ; 1.902.666.729 ; 3.460 ; 2.346.169.835 ; 197 ; 2.237.203.228 ; 53 ; 738.458.466 ; 250 ; 2.975.661.694 ; 3.710 ; 5.321.831.529 ;
41;10.690.848;BANCO DA CHINA BRASIL S.A.; 204 ; 997.689.186 ; 166 ; 58.703.189 ; 221 ; 962.923.581 ; 764 ; 217.540.440 ; 1.355 ; 2.236.856.395 ; 343 ; 465.663.102 ; 517 ; 2.150.065.957 ; 860 ; 2.615.729.059 ; 2.215 ; 4.852.585.454 ;
42;00.997.185;BANCO B3 S.A.;;;;; 1.608 ; 1.528.015.400 ; 1.480 ; 1.743.501.521 ; 3.088 ; 3.271.516.921 ; 330 ; 516.136.794 ; 357 ; 300.575.199 ; 687 ; 816.711.993 ; 3.775 ; 4.088.228.913 ;
43;15.114.366;BANCO BOCOM BBM S.A.; 124 ; 167.418.186 ; 762 ; 140.525.149 ; 335 ; 759.497.836 ; 2.019 ; 633.296.800 ; 3.240 ; 1.700.737.971 ; 124 ; 893.945.456 ; 148 ; 1.355.587.688 ; 272 ; 2.249.533.143 ; 3.512 ; 3.950.271.114 ;
44;33.923.798;BANCO MASTER S/A; 938 ; 489.882.096 ; 2.182 ; 119.860.856 ; 137.423 ; 683.252.591 ; 353.591 ; 867.546.857 ; 494.134 ; 2.160.542.400 ; 479 ; 801.871.283 ; 438 ; 942.196.098 ; 917 ; 1.744.067.381 ; 495.051 ; 3.904.609.781 ;
45;13.059.145;BEXS BANCO DE CÂMBIO S/A; 361 ; 672.540.229 ; 1.183 ; 66.799.840 ; 103.035 ; 310.451.310 ; 820.301 ; 771.292.283 ; 924.880 ; 1.821.083.661 ; 2.303 ; 680.527.055 ; 408 ; 823.025.672 ; 2.711 ; 1.503.552.727 ; 927.591 ; 3.324.636.389 ;
46;00.360.305;CAIXA ECONOMICA FEDERAL; 1.059 ; 399.822.816 ; 714 ; 51.887.917 ; 68.343 ; 475.429.498 ; 7.901 ; 560.878.144 ; 78.017 ; 1.488.018.375 ; 1.663 ; 612.019.804 ; 1.835 ; 910.071.750 ; 3.498 ; 1.522.091.554 ; 81.515 ; 3.010.109.929 ;
47;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 5.862 ; 555.950.836 ; 4.070 ; 275.467.528 ; 3.405 ; 184.700.643 ; 4.958 ; 671.388.348 ; 18.295 ; 1.687.507.354 ; 160 ; 719.989.799 ; 336 ; 510.775.940 ; 496 ; 1.230.765.738 ; 18.791 ; 2.918.273.092 ;
48;03.609.817;BANCO CARGILL S.A.; 214 ; 778.912.442 ; 1 ; 49.271 ; 99 ; 210.397.153 ; 448 ; 193.112.399 ; 762 ; 1.182.471.265 ; 14 ; 405.000.000 ; 34 ; 1.124.500.000 ; 48 ; 1.529.500.000 ; 810 ; 2.711.971.265 ;
49;07.656.500;BANCO KDB DO BRASIL S.A.; 2 ; 20.000.000 ; 62 ; 15.884.290 ; 788 ; 340.228.133 ; 2.911 ; 935.537.589 ; 3.763 ; 1.311.650.012 ; 606 ; 845.204.262 ; 108 ; 229.161.301 ; 714 ; 1.074.365.563 ; 4.477 ; 2.386.015.575 ;
50;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.; 143 ; 14.114.951 ; 1.558 ; 154.034.690 ; 1.990 ; 409.930.190 ; 7.235 ; 722.694.612 ; 10.926 ; 1.300.774.442 ; 1.297 ; 732.387.024 ; 528 ; 279.097.297 ; 1.825 ; 1.011.484.321 ; 12.751 ; 2.312.258.763 ;
51;28.811.341;STONEX BANCO DE CÂMBIO S.A.; 424 ; 65.799.692 ; 493 ; 19.786.146 ; 35.521 ; 980.013.554 ; 1.901 ; 84.260.044 ; 38.339 ; 1.149.859.436 ; 567 ; 63.655.493 ; 1.534 ; 1.005.411.870 ; 2.101 ; 1.069.067.364 ; 40.440 ; 2.218.926.799 ;
52;61.024.352;BANCO VOITER S.A.; 500 ; 233.729.653 ; 1.841 ; 258.816.183 ; 1.203 ; 174.020.135 ; 7.480 ; 690.059.274 ; 11.024 ; 1.356.625.245 ; 494 ; 678.364.463 ; 406 ; 125.445.916 ; 900 ; 803.810.379 ; 11.924 ; 2.160.435.624 ;
53;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 1.849 ; 64.067.513 ; 15.065 ; 341.864.583 ; 17.004 ; 293.627.128 ; 35.113 ; 567.437.327 ; 69.031 ; 1.266.996.551 ; 4.188 ; 707.049.425 ; 938 ; 156.061.461 ; 5.126 ; 863.110.886 ; 74.157 ; 2.130.107.437 ;
54;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 7.947 ; 402.574.961 ; 7.944 ; 410.864.401 ; 6.216 ; 346.831.258 ; 3.465 ; 195.478.110 ; 25.572 ; 1.355.748.730 ; 121 ; 203.848.583 ; 68 ; 338.233.620 ; 189 ; 542.082.203 ; 25.761 ; 1.897.830.933 ;
55;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 1.620 ; 42.425.941 ; 7.253 ; 256.756.802 ; 40.651 ; 249.312.533 ; 29.357 ; 508.852.686 ; 78.881 ; 1.057.347.962 ; 18.829 ; 648.890.565 ; 1.133 ; 174.907.207 ; 19.962 ; 823.797.772 ; 98.843 ; 1.881.145.734 ;
56;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 40 ; 160.406.217 ; 196 ; 40.881.116 ; 288 ; 677.727.009 ; 410 ; 298.323.041 ; 934 ; 1.177.337.383 ; 86 ; 58.270.110 ; 83 ; 470.761.503 ; 169 ; 529.031.614 ; 1.103 ; 1.706.368.997 ;
57;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 221 ; 249.725.654 ; 171 ; 84.709.438 ; 96 ; 187.422.501 ; 710 ; 71.530.813 ; 1.198 ; 593.388.406 ; 108 ; 270.990.280 ; 147 ; 544.454.250 ; 255 ; 815.444.530 ; 1.453 ; 1.408.832.936 ;
58;61.186.680;BANCO BMG S.A.; 30 ; 35.015.860 ; 10 ; 10.968.716 ; 191 ; 45.945.882 ; 391 ; 44.944.423 ; 622 ; 136.874.882 ; 38 ; 661.513.450 ; 38 ; 608.048.687 ; 76 ; 1.269.562.137 ; 698 ; 1.406.437.019 ;
59;45.246.410;BANCO GENIAL S.A.; 224 ; 31.766.444 ; 294 ; 65.581.522 ; 2.402 ; 315.425.518 ; 2.885 ; 436.219.438 ; 5.805 ; 848.992.922 ; 168 ; 282.056.335 ; 67 ; 126.625.042 ; 235 ; 408.681.377 ; 6.040 ; 1.257.674.299 ;
60;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 1.205 ; 26.470.426 ; 8.809 ; 269.135.414 ; 5.398 ; 117.919.661 ; 14.205 ; 202.641.895 ; 29.617 ; 616.167.396 ; 7.762 ; 479.548.534 ; 688 ; 152.222.028 ; 8.450 ; 631.770.562 ; 38.067 ; 1.247.937.958 ;
61;30.723.886;BANCO MODAL S.A.; 63 ; 10.587.834 ; 194 ; 37.962.018 ; 1.131 ; 440.150.570 ; 1.389 ; 431.358.811 ; 2.777 ; 920.059.233 ; 35 ; 163.080.965 ; 39 ; 144.414.430 ; 74 ; 307.495.395 ; 2.851 ; 1.227.554.628 ;
62;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 219 ; 440.095.641 ;;; 256 ; 89.426.423 ; 17 ; 215.540 ; 492 ; 529.737.605 ; 9 ; 650.002.258 ; 7 ; 3.062.934 ; 16 ; 653.065.192 ; 508 ; 1.182.802.797 ;
63;00.416.968;BANCO INTER S.A.; 214 ; 56.264.566 ; 76 ; 42.531.099 ; 181.860 ; 336.729.638 ; 155.939 ; 327.850.926 ; 338.089 ; 763.376.228 ; 138 ; 208.935.154 ; 122 ; 200.402.608 ; 260 ; 409.337.762 ; 338.349 ; 1.172.713.991 ;
64;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;;;;; 87.688 ; 354.835.789 ; 143.444 ; 497.271.379 ; 231.132 ; 852.107.167 ; 803 ; 193.750.949 ; 2.928 ; 49.685.709 ; 3.731 ; 243.436.658 ; 234.863 ; 1.095.543.826 ;
65;60.889.128;BANCO SOFISA S.A.; 1.642 ; 439.053.442 ; 460 ; 59.079.998 ; 155 ; 34.676.207 ; 858 ; 41.937.656 ; 3.115 ; 574.747.303 ; 94 ; 65.619.210 ; 203 ; 412.366.336 ; 297 ; 477.985.546 ; 3.412 ; 1.052.732.850 ;
66;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 179 ; 124.509.169 ; 209 ; 430.620.120 ; 388 ; 555.129.289 ; 49 ; 384.178.482 ; 31 ; 73.680.000 ; 80 ; 457.858.482 ; 468 ; 1.012.987.771 ;
67;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 848 ; 20.382.797 ; 6.957 ; 148.999.108 ; 22.649 ; 113.604.877 ; 19.045 ; 223.576.023 ; 49.499 ; 506.562.805 ; 28.339 ; 356.815.676 ; 3.146 ; 118.000.359 ; 31.485 ; 474.816.035 ; 80.984 ; 981.378.840 ;
68;62.144.175;BANCO PINE S.A.; 239 ; 191.241.153 ; 1.915 ; 276.093.001 ; 56 ; 13.929.255 ; 358 ; 57.183.691 ; 2.568 ; 538.447.101 ; 51 ; 205.715.247 ; 43 ; 146.022.740 ; 94 ; 351.737.987 ; 2.662 ; 890.185.088 ;
69;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 1.382 ; 30.709.756 ; 11.249 ; 297.446.364 ; 3.471 ; 59.814.208 ; 10.012 ; 111.039.790 ; 26.114 ; 499.010.118 ; 4.585 ; 348.040.692 ; 324 ; 30.069.471 ; 4.909 ; 378.110.163 ; 31.023 ; 877.120.281 ;
70;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 7.355 ; 78.196.554 ; 34.925 ; 409.729.912 ; 42.280 ; 487.926.466 ; 24.427 ; 360.059.152 ; 7.763 ; 27.483.511 ; 32.190 ; 387.542.663 ; 74.470 ; 875.469.129 ;
71;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 1.382 ; 33.465.122 ; 8.186 ; 264.375.550 ; 4.830 ; 84.052.192 ; 5.846 ; 83.165.540 ; 20.244 ; 465.058.404 ; 4.183 ; 296.946.118 ; 706 ; 66.903.337 ; 4.889 ; 363.849.455 ; 25.133 ; 828.907.859 ;
72;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 184 ; 57.487.007 ; 122 ; 39.973.095 ; 94 ; 215.652.402 ; 248 ; 71.033.425 ; 648 ; 384.145.929 ; 73 ; 148.306.739 ; 117 ; 296.293.433 ; 190 ; 444.600.173 ; 838 ; 828.746.102 ;
73;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 286 ; 225.593.296 ; 431 ; 70.414.080 ; 410 ; 30.616.193 ; 940 ; 52.738.978 ; 2.067 ; 379.362.547 ; 437 ; 155.804.276 ; 304 ; 255.405.658 ; 741 ; 411.209.933 ; 2.808 ; 790.572.480 ;
74;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 438 ; 9.794.877 ; 2.536 ; 45.653.316 ; 18.764 ; 137.285.608 ; 30.597 ; 311.796.229 ; 52.335 ; 504.530.030 ; 9.222 ; 242.467.945 ; 581 ; 32.006.331 ; 9.803 ; 274.474.276 ; 62.138 ; 779.004.306 ;
75;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 54 ; 306.861.863 ; 17 ; 2.824.459 ; 37 ; 1.837.994 ; 99 ; 22.544.715 ; 207 ; 334.069.031 ; 45 ; 61.303.964 ; 147 ; 315.016.360 ; 192 ; 376.320.324 ; 399 ; 710.389.355 ;
