Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Mar/2019;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
10;62.073.200;BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.; 317 ; 1.311.794.055 ; 2.045 ; 1.071.104.036 ; 1.069 ; 6.673.957.424 ; 5.432 ; 5.586.069.766 ; 8.863 ; 14.642.925.282 ; 503 ; 4.539.005.997 ; 405 ; 5.906.318.137 ; 908 ; 10.445.324.134 ; 9.771 ; 25.088.249.416 ;;;;
11;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 15 ; 36.369.388 ;;; 15 ; 36.369.388 ; 21 ; 11.925.000.000 ; 21 ; 11.925.000.000 ; 42 ; 23.850.000.000 ; 57 ; 23.886.369.388 ;;;;
12;01.522.368;BANCO BNP PARIBAS BRASIL S.A.; 399 ; 877.599.584 ; 3.034 ; 535.875.924 ; 2.433 ; 4.934.506.845 ; 4.251 ; 3.292.636.653 ; 10.117 ; 9.640.619.006 ; 1.270 ; 5.103.098.464 ; 1.324 ; 7.104.909.097 ; 2.594 ; 12.208.007.561 ; 12.711 ; 21.848.626.567 ;;;;
13;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;;;; 789 ; 6.672.906.252 ; 656 ; 4.829.014.336 ; 1.445 ; 11.501.920.589 ; 101 ; 3.748.584.465 ; 137 ; 5.482.517.932 ; 238 ; 9.231.102.396 ; 1.683 ; 20.733.022.985 ;;;;
14;02.801.938;BANCO MORGAN STANLEY S.A.;;;;; 1.735 ; 5.463.049.720 ; 1.690 ; 4.645.240.428 ; 3.425 ; 10.108.290.148 ; 96 ; 2.939.084.799 ; 177 ; 4.269.334.227 ; 273 ; 7.208.419.027 ; 3.698 ; 17.316.709.175 ;;;;
15;49.336.860;ING BANK N.V.; 69 ; 529.158.571 ; 32 ; 36.908.547 ; 63 ; 239.290.749 ; 151 ; 218.910.404 ; 315 ; 1.024.268.271 ; 311 ; 5.459.548.699 ; 337 ; 6.062.318.527 ; 648 ; 11.521.867.226 ; 963 ; 12.546.135.497 ;;;;
16;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 38 ; 300.065.198 ; 17 ; 12.156.939 ; 122 ; 309.266.063 ; 172 ; 218.938.979 ; 349 ; 840.427.180 ; 253 ; 3.918.310.206 ; 265 ; 4.293.731.017 ; 518 ; 8.212.041.224 ; 867 ; 9.052.468.403 ;;;;
17;59.588.111;BANCO VOTORANTIM S.A.; 253 ; 510.032.228 ; 2.287 ; 544.291.512 ; 1.428 ; 1.264.086.967 ; 2.689 ; 1.151.506.859 ; 6.657 ; 3.469.917.567 ; 901 ; 2.504.307.239 ; 2.140 ; 2.482.941.892 ; 3.041 ; 4.987.249.132 ; 9.698 ; 8.457.166.699 ;;;;
18;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 222 ; 553.210.537 ; 1.272 ; 359.411.080 ; 932 ; 2.009.586.449 ; 1.962 ; 1.802.513.289 ; 4.388 ; 4.724.721.354 ; 201 ; 1.678.174.368 ; 216 ; 1.855.200.965 ; 417 ; 3.533.375.334 ; 4.805 ; 8.258.096.687 ;;;;
19;11.932.017;STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO; 46 ; 148.074.301 ; 141 ; 118.617.483 ; 254 ; 1.117.547.581 ; 559 ; 1.122.850.694 ; 1.000 ; 2.507.090.059 ; 701 ; 2.257.352.195 ; 1.050 ; 2.341.208.678 ; 1.751 ; 4.598.560.873 ; 2.751 ; 7.105.650.931 ;;;;
20;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.; 5 ; 288.801 ;;; 644 ; 1.823.406.329 ; 567 ; 933.234.611 ; 1.216 ; 2.756.929.741 ; 74 ; 1.685.042.364 ; 98 ; 2.209.027.121 ; 172 ; 3.894.069.485 ; 1.388 ; 6.650.999.227 ;;;;
21;68.900.810;BANCO RENDIMENTO S.A.; 77 ; 5.315.236 ; 429 ; 84.606.570 ; 128.068 ; 482.765.701 ; 34.122 ; 455.325.926 ; 162.696 ; 1.028.013.434 ; 1.926 ; 2.569.720.517 ; 27.939 ; 2.511.549.264 ; 29.865 ; 5.081.269.781 ; 192.561 ; 6.109.283.215 ;;;;
22;61.820.817;BANCO PAULISTA S.A.; 534 ; 402.406.171 ; 1.159 ; 65.594.083 ; 407.868 ; 487.769.826 ; 3.812 ; 457.204.772 ; 413.373 ; 1.412.974.853 ; 5.245 ; 1.875.043.241 ; 30.790 ; 2.216.903.916 ; 36.035 ; 4.091.947.157 ; 449.408 ; 5.504.922.009 ;;;;
23;58.160.789;BANCO SAFRA S.A.; 509 ; 336.884.061 ; 2.441 ; 351.227.693 ; 2.651 ; 1.766.444.394 ; 6.178 ; 1.460.009.089 ; 11.779 ; 3.914.565.236 ; 446 ; 467.737.576 ; 437 ; 757.275.311 ; 883 ; 1.225.012.887 ; 12.662 ; 5.139.578.124 ;;;;
24;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 378 ; 1.369.541.545 ; 123 ; 131.438.152 ; 245 ; 353.563.982 ; 535 ; 399.644.827 ; 1.281 ; 2.254.188.506 ; 121 ; 866.472.357 ; 153 ; 1.897.234.673 ; 274 ; 2.763.707.030 ; 1.555 ; 5.017.895.536 ;;;;
25;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 211 ; 237.698.893 ;;; 304 ; 102.285.664 ; 109 ; 1.010.501.271 ; 624 ; 1.350.485.828 ; 62 ; 2.040.643.857 ; 14 ; 725.913.971 ; 76 ; 2.766.557.828 ; 700 ; 4.117.043.656 ;;;;
26;03.532.415;BANCO ABN AMRO S.A.; 10 ; 49.034.000 ;;; 163 ; 1.588.513.519 ; 225 ; 1.592.121.660 ; 398 ; 3.229.669.178 ; 13 ; 81.593.301 ; 16 ; 129.225.049 ; 29 ; 210.818.349 ; 427 ; 3.440.487.528 ;;;;
27;28.195.667;BANCO ABC BRASIL S.A.; 175 ; 131.835.753 ; 423 ; 133.020.862 ; 121 ; 218.331.036 ; 832 ; 322.902.767 ; 1.551 ; 806.090.417 ; 360 ; 1.262.726.897 ; 674 ; 1.221.186.752 ; 1.034 ; 2.483.913.649 ; 2.585 ; 3.290.004.066 ;;;;
28;62.232.889;BANCO DAYCOVAL S.A.; 1.454 ; 239.923.266 ; 1.707 ; 116.568.653 ; 2.078 ; 54.709.989 ; 7.830 ; 865.153.718 ; 13.069 ; 1.276.355.626 ; 1.300 ; 1.096.755.184 ; 4.679 ; 417.416.383 ; 5.979 ; 1.514.171.568 ; 19.048 ; 2.790.527.194 ;;;;
29;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 51 ; 103.637.198 ; 38 ; 21.611.249 ; 41 ; 186.499.996 ; 378 ; 172.487.757 ; 508 ; 484.236.200 ; 82 ; 982.509.168 ; 90 ; 1.063.502.639 ; 172 ; 2.046.011.807 ; 680 ; 2.530.248.007 ;;;;
30;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 394 ; 128.502.126 ; 2.001 ; 452.773.327 ; 1.144 ; 410.880.612 ; 1.720 ; 278.665.257 ; 5.259 ; 1.270.821.323 ; 268 ; 609.185.205 ; 256 ; 430.531.983 ; 524 ; 1.039.717.187 ; 5.783 ; 2.310.538.510 ;;;;
31;78.632.767;BANCO OURINVEST S.A.; 464 ; 33.661.395 ; 3.969 ; 205.612.836 ; 1.875 ; 285.123.279 ; 5.616 ; 344.928.489 ; 11.924 ; 869.325.999 ; 1.607 ; 799.794.149 ; 23.142 ; 562.822.307 ; 24.749 ; 1.362.616.456 ; 36.673 ; 2.231.942.455 ;;;;
32;13.059.145;BEXS BANCO DE CÂMBIO S/A; 64 ; 368.293.122 ; 106 ; 7.964.695 ; 619 ; 259.924.252 ; 1.334 ; 632.774.105 ; 2.123 ; 1.268.956.174 ; 284 ; 410.675.221 ; 178 ; 394.223.866 ; 462 ; 804.899.086 ; 2.585 ; 2.073.855.260 ;;;;
33;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.; 721 ; 27.850.914 ; 4.431 ; 156.464.265 ; 3.063 ; 214.575.150 ; 8.542 ; 252.439.188 ; 16.757 ; 651.329.517 ; 2.090 ; 708.058.930 ; 17.331 ; 524.635.106 ; 19.421 ; 1.232.694.036 ; 36.178 ; 1.884.023.553 ;;;;
34;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 209 ; 8.776.079 ; 1.850 ; 73.587.276 ; 983 ; 259.285.875 ; 187.687 ; 401.058.077 ; 190.729 ; 742.707.307 ; 643 ; 666.822.582 ; 985 ; 455.332.819 ; 1.628 ; 1.122.155.401 ; 192.357 ; 1.864.862.708 ;;;;
35;00.360.305;CAIXA ECONOMICA FEDERAL; 370 ; 230.715.520 ; 301 ; 12.164.235 ; 23.053 ; 220.049.142 ; 4.443 ; 268.330.365 ; 28.167 ; 731.259.262 ; 419 ; 394.912.744 ; 429 ; 551.897.909 ; 848 ; 946.810.653 ; 29.015 ; 1.678.069.915 ;;;;
36;07.656.500;BANCO KDB DO BRASIL S.A.;;;;; 522 ; 423.260.533 ; 993 ; 407.346.603 ; 1.515 ; 830.607.136 ; 48 ; 408.689.394 ; 170 ; 424.250.000 ; 218 ; 832.939.394 ; 1.733 ; 1.663.546.529 ;;;;
37;30.723.886;BANCO MODAL S.A.; 47 ; 13.032.245 ; 144 ; 16.838.566 ; 364 ; 385.941.129 ; 368 ; 210.907.097 ; 923 ; 626.719.036 ; 61 ; 286.770.651 ; 50 ; 453.787.500 ; 111 ; 740.558.151 ; 1.034 ; 1.367.277.187 ;;;;
38;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 179 ; 90.926.239 ; 535 ; 107.055.505 ; 273 ; 164.731.223 ; 321 ; 155.804.756 ; 1.308 ; 518.517.724 ; 289 ; 328.384.841 ; 274 ; 288.365.242 ; 563 ; 616.750.084 ; 1.871 ; 1.135.267.808 ;;;;
39;71.027.866;BANCO BS2 S.A.; 216 ; 27.853.371 ; 1.120 ; 56.835.058 ; 2.226 ; 189.464.731 ; 3.572 ; 140.674.879 ; 7.134 ; 414.828.040 ; 503 ; 315.949.382 ; 6.640 ; 326.554.248 ; 7.143 ; 642.503.630 ; 14.277 ; 1.057.331.669 ;;;;
40;58.616.418;BANCO FIBRA S.A.; 169 ; 216.672.806 ; 1.150 ; 126.279.765 ; 191 ; 88.235.145 ; 614 ; 52.484.424 ; 2.124 ; 483.672.139 ; 66 ; 183.694.653 ; 80 ; 338.597.337 ; 146 ; 522.291.990 ; 2.270 ; 1.005.964.130 ;;;;
41;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO; 18 ; 2.167.618 ; 117 ; 17.467.612 ; 511 ; 62.011.122 ; 1.530 ; 405.246.267 ; 2.176 ; 486.892.619 ; 222 ; 378.726.607 ; 31 ; 20.256.872 ; 253 ; 398.983.479 ; 2.429 ; 885.876.098 ;;;;
42;00.997.185;BANCO B3 S.A.;;;;; 499 ; 261.318.830 ; 480 ; 397.989.098 ; 979 ; 659.307.928 ; 111 ; 181.202.676 ; 78 ; 44.489.381 ; 189 ; 225.692.057 ; 1.168 ; 884.999.985 ;;;;
43;10.690.848;BANCO DA CHINA BRASIL S.A.; 33 ; 271.029.255 ; 45 ; 10.091.631 ; 53 ; 42.201.593 ; 142 ; 87.429.792 ; 273 ; 410.752.270 ; 77 ; 91.308.649 ; 63 ; 307.109.714 ; 140 ; 398.418.363 ; 413 ; 809.170.634 ;;;;
44;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 151 ; 179.479.511 ; 535 ; 46.986.710 ; 26 ; 14.235.154 ; 541 ; 110.785.191 ; 1.253 ; 351.486.567 ; 72 ; 140.168.101 ; 59 ; 316.093.854 ; 131 ; 456.261.955 ; 1.384 ; 807.748.522 ;;;;
45;33.923.798;BANCO MÁXIMA S.A.; 122 ; 109.444.725 ; 360 ; 16.508.096 ; 1.829 ; 48.726.241 ; 29.936 ; 285.881.815 ; 32.247 ; 460.560.877 ; 131 ; 217.784.899 ; 31 ; 64.718.768 ; 162 ; 282.503.668 ; 32.409 ; 743.064.545 ;;;;
46;53.518.684;HSBC BRASIL S.A. - BANCO DE INVESTIMENTO; 1 ; 50.000.000 ; 40 ; 11.053.534 ; 32 ; 96.382.752 ; 44 ; 131.308.857 ; 117 ; 288.745.143 ; 34 ; 212.403.391 ; 34 ; 219.124.006 ; 68 ; 431.527.398 ; 185 ; 720.272.541 ;;;;
47;03.609.817;BANCO CARGILL S.A.; 53 ; 37.839.352 ; 9 ; 4.734.216 ; 4 ; 2.672.647 ; 91 ; 30.223.593 ; 157 ; 75.469.807 ; 8 ; 245.000.000 ; 9 ; 379.250.000 ; 17 ; 624.250.000 ; 174 ; 699.719.807 ;;;;
48;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 2.295 ; 159.020.834 ; 3.072 ; 141.120.645 ; 1.276 ; 46.245.629 ; 3.499 ; 119.035.411 ; 10.142 ; 465.422.519 ; 107 ; 136.246.161 ; 79 ; 84.826.102 ; 186 ; 221.072.262 ; 10.328 ; 686.494.781 ;;;;
49;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 79 ; 124.368.757 ; 62 ; 207.397.063 ; 141 ; 331.765.819 ; 48 ; 196.068.418 ; 50 ; 112.940.457 ; 98 ; 309.008.875 ; 239 ; 640.774.694 ;;;;
50;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 455 ; 9.072.001 ; 2.002 ; 51.756.496 ; 5.516 ; 56.895.254 ; 8.989 ; 146.568.637 ; 16.962 ; 264.292.388 ; 7.830 ; 236.972.964 ; 748 ; 104.273.454 ; 8.578 ; 341.246.418 ; 25.540 ; 605.538.806 ;;;;
51;15.114.366;BANCO BOCOM BBM S.A.; 67 ; 63.748.079 ; 43 ; 1.807.973 ; 59 ; 169.344.645 ; 285 ; 149.688.424 ; 454 ; 384.589.121 ; 13 ; 61.335.483 ; 17 ; 111.334.588 ; 30 ; 172.670.070 ; 484 ; 557.259.191 ;;;;
52;62.144.175;BANCO PINE S.A.; 62 ; 47.526.327 ; 456 ; 54.983.803 ; 20 ; 97.588.696 ; 182 ; 103.612.358 ; 720 ; 303.711.184 ; 17 ; 149.674.780 ; 13 ; 86.373.846 ; 30 ; 236.048.626 ; 750 ; 539.759.809 ;;;;
53;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 12 ; 34.574.609 ; 78 ; 83.456.046 ; 19 ; 8.887.966 ; 112 ; 72.030.806 ; 221 ; 198.949.426 ; 49 ; 197.156.348 ; 39 ; 116.158.549 ; 88 ; 313.314.897 ; 309 ; 512.264.324 ;;;;
54;28.811.341;INTL FCSTONE BANCO DE CÂMBIO S.A.; 32 ; 7.550.865 ; 55 ; 2.789.119 ; 5.409 ; 216.434.186 ; 364 ; 17.160.517 ; 5.860 ; 243.934.688 ; 94 ; 10.958.965 ; 354 ; 214.982.139 ; 448 ; 225.941.104 ; 6.308 ; 469.875.792 ;;;;
55;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 593 ; 12.806.704 ; 4.693 ; 75.436.476 ; 5.164 ; 40.828.740 ; 12.368 ; 87.419.792 ; 22.818 ; 216.491.713 ; 1.580 ; 180.321.124 ; 514 ; 71.184.431 ; 2.094 ; 251.505.556 ; 24.912 ; 467.997.268 ;;;;
56;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.; 3 ; 1.774 ; 77 ; 1.055.544 ; 2.715 ; 110.454.068 ; 24.838 ; 197.326.351 ; 27.633 ; 308.837.737 ; 859 ; 121.127.600 ; 1.607 ; 35.019.115 ; 2.466 ; 156.146.715 ; 30.099 ; 464.984.452 ;;;;
57;07.679.404;BANCO TOPÁZIO S.A.; 20 ; 4.153.979 ; 11 ; 329.718 ; 158 ; 5.756.728 ; 741 ; 218.883.520 ; 930 ; 229.123.946 ; 473 ; 209.956.825 ; 7 ; 705.948 ; 480 ; 210.662.774 ; 1.410 ; 439.786.719 ;;;;
58;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 50 ; 6.273.430 ; 82 ; 1.914.664 ; 40 ; 5.619.639 ; 146 ; 115.136.601 ; 318 ; 128.944.334 ; 38 ; 198.367.462 ; 23 ; 95.117.462 ; 61 ; 293.484.924 ; 379 ; 422.429.258 ;;;;
59;59.118.133;BANCO LUSO BRASILEIRO S.A.; 137 ; 14.492.587 ; 749 ; 86.723.284 ; 183 ; 28.064.188 ; 421 ; 29.161.520 ; 1.490 ; 158.441.578 ; 733 ; 123.890.855 ; 249 ; 50.322.129 ; 982 ; 174.212.984 ; 2.472 ; 332.654.562 ;;;;
60;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 98 ; 1.550.108 ; 643 ; 8.835.407 ; 4.204 ; 29.504.363 ; 12.160 ; 156.889.478 ; 17.105 ; 196.779.357 ; 2.421 ; 134.569.067 ; 5 ; 27.531 ; 2.426 ; 134.596.598 ; 19.531 ; 331.375.954 ;;;;
61;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 2.493 ; 27.750.943 ; 10.255 ; 154.497.949 ; 12.748 ; 182.248.892 ; 8.188 ; 126.559.869 ; 57 ; 1.889.928 ; 8.245 ; 128.449.796 ; 20.993 ; 310.698.688 ;;;;
62;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS; 4 ; 8.550 ;;; 359 ; 434.566 ; 795 ; 2.506.689 ; 1.158 ; 2.949.805 ; 1.840 ; 154.381.403 ; 1.132 ; 152.317.629 ; 2.972 ; 306.699.032 ; 4.130 ; 309.648.837 ;;;;
63;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 126 ; 80.850.097 ; 1.135 ; 61.299.543 ; 237 ; 3.567.761 ; 202 ; 7.690.254 ; 1.700 ; 153.407.655 ; 409 ; 69.919.178 ; 111 ; 84.594.726 ; 520 ; 154.513.903 ; 2.220 ; 307.921.559 ;;;;
64;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 312 ; 5.177.267 ; 3.247 ; 68.076.528 ; 1.653 ; 20.783.794 ; 6.036 ; 60.714.982 ; 11.248 ; 154.752.571 ; 3.781 ; 119.373.180 ; 94 ; 16.554.734 ; 3.875 ; 135.927.913 ; 15.123 ; 290.680.484 ;;;;
65;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 1.602 ; 72.502.566 ; 1.381 ; 40.922.404 ; 789 ; 31.273.363 ; 687 ; 43.351.664 ; 4.459 ; 188.049.997 ; 44 ; 39.854.013 ; 61 ; 54.607.652 ; 105 ; 94.461.665 ; 4.564 ; 282.511.662 ;;;;
66;03.012.230;HIPERCARD BANCO MÚLTIPLO S.A.;;;;;;;;; -   ; -   ; 4 ; 279.138.778 ;;; 4 ; 279.138.778 ; 4 ; 279.138.778 ;;;;
67;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 3 ; 3.387 ; 3 ; 3.387 ; 121 ; 139.781.388 ; 196 ; 134.504.879 ; 317 ; 274.286.267 ; 320 ; 274.289.654 ;;;;
68;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.; 3 ; 45.755.339 ;;; 9 ; 3.677.290 ; 43 ; 2.385.532 ; 55 ; 51.818.161 ; 8 ; 77.530.494 ; 9 ; 122.212.270 ; 17 ; 199.742.764 ; 72 ; 251.560.926 ;;;;
69;92.894.922;BANCO ORIGINAL S.A.; 45 ; 94.546.060 ; 46 ; 7.524.319 ; 145 ; 1.836.933 ; 621 ; 37.514.378 ; 857 ; 141.421.690 ; 11 ; 33.056.360 ; 12 ; 59.789.450 ; 23 ; 92.845.810 ; 880 ; 234.267.500 ;;;;
70;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 15 ; 84.362.000 ; 7 ; 5.526.700 ; 10 ; 866.261 ; 40 ; 4.143.243 ; 72 ; 94.898.204 ; 12 ; 20.857.767 ; 35 ; 85.928.560 ; 47 ; 106.786.326 ; 119 ; 201.684.531 ;;;;
71;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 424 ; 8.039.245 ; 2.674 ; 68.493.963 ; 1.431 ; 17.337.869 ; 2.253 ; 24.134.651 ; 6.782 ; 118.005.727 ; 1.108 ; 72.034.064 ; 49 ; 4.642.396 ; 1.157 ; 76.676.459 ; 7.939 ; 194.682.186 ;;;;
72;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 235 ; 4.512.868 ; 3.336 ; 64.807.671 ; 872 ; 14.749.153 ; 3.192 ; 25.098.806 ; 7.635 ; 109.168.498 ; 1.322 ; 73.832.907 ; 25 ; 3.105.447 ; 1.347 ; 76.938.354 ; 8.982 ; 186.106.852 ;;;;
73;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 8 ; 20.645.260 ; 63 ; 35.026.819 ; 5 ; 8.053.000 ; 316 ; 25.295.899 ; 392 ; 89.020.977 ; 29 ; 63.880.000 ; 7 ; 31.500.000 ; 36 ; 95.380.000 ; 428 ; 184.400.977 ;;;;
74;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 46 ; 38.962.761 ; 49 ; 6.581.084 ; 41 ; 14.530.276 ; 134 ; 11.656.837 ; 270 ; 71.730.958 ; 40 ; 38.144.885 ; 64 ; 73.319.996 ; 104 ; 111.464.881 ; 374 ; 183.195.840 ;;;;
75;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 1 ; 3.909.610 ; 34 ; 11.130.833 ; 16 ; 16.270.486 ; 174 ; 4.952.637 ; 225 ; 36.263.567 ; 23 ; 28.635.965 ; 29 ; 94.634.075 ; 52 ; 123.270.040 ; 277 ; 159.533.606 ;;;;
76;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 23 ; 15.363.790 ; 55 ; 21.151.437 ; 47 ; 45.313.998 ; 131 ; 14.403.358 ; 256 ; 96.232.583 ; 21 ; 18.735.433 ; 25 ; 42.484.610 ; 46 ; 61.220.042 ; 302 ; 157.452.625 ;;;;
77;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 1.068 ; 11.001.481 ; 1.268 ; 26.138.646 ; 2.336 ; 37.140.127 ; 1.973 ; 65.204.033 ; 284 ; 50.117.078 ; 2.257 ; 115.321.110 ; 4.593 ; 152.461.238 ;;;;
