Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Nov/2022;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
75;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 13 ; 14.279.181 ; 329 ; 185.730.816 ; 564 ; 111.540.783 ; 1.434 ; 193.391.096 ; 2.340 ; 504.941.877 ; 625 ; 325.190.304 ; 65 ; 71.901.093 ; 690 ; 397.091.397 ; 3.030 ; 902.033.274 ;
76;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 323 ; 254.947.515 ; 542 ; 83.984.197 ; 524 ; 32.115.092 ; 1.143 ; 60.351.955 ; 2.532 ; 431.398.758 ; 525 ; 176.956.131 ; 341 ; 286.368.314 ; 866 ; 463.324.444 ; 3.398 ; 894.723.202 ;
77;59.118.133;BANCO LUSO BRASILEIRO S.A.; 879 ; 124.566.373 ; 1.565 ; 124.711.607 ; 355 ; 104.535.574 ; 1.841 ; 63.625.883 ; 4.640 ; 417.439.437 ; 1.991 ; 188.634.266 ; 1.122 ; 229.372.360 ; 3.113 ; 418.006.626 ; 7.753 ; 835.446.063 ;
78;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 13 ; 738.970 ; 691 ; 17.761.359 ; 6.733 ; 37.216.316 ; 15.543 ; 172.575.778 ; 22.980 ; 228.292.423 ; 17.638 ; 360.815.657 ; 1.060 ; 207.168.824 ; 18.698 ; 567.984.481 ; 41.678 ; 796.276.904 ;
79;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 54 ; 306.861.863 ; 20 ; 3.127.738 ; 47 ; 2.214.763 ; 118 ; 31.088.780 ; 239 ; 343.293.144 ; 52 ; 72.085.016 ; 152 ; 330.373.360 ; 204 ; 402.458.376 ; 443 ; 745.751.520 ;
80;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 324 ; 7.602.494 ; 6.993 ; 230.007.988 ; 2.740 ; 48.111.518 ; 7.090 ; 80.783.052 ; 17.147 ; 366.505.052 ; 11.005 ; 292.068.487 ; 1.778 ; 37.026.608 ; 12.783 ; 329.095.095 ; 29.930 ; 695.600.147 ;
81;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 43 ; 1.153.634 ; 890 ; 22.519.469 ; 1.769 ; 87.701.259 ; 15.635 ; 252.206.988 ; 18.337 ; 363.581.350 ; 5.951 ; 242.531.776 ; 252 ; 54.586.410 ; 6.203 ; 297.118.186 ; 24.540 ; 660.699.536 ;
82;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 22 ; 90.672.576 ; 161 ; 88.965.088 ; 67 ; 122.395.851 ; 462 ; 55.964.770 ; 712 ; 357.998.284 ; 19 ; 75.198.850 ; 12 ; 161.616.940 ; 31 ; 236.815.790 ; 743 ; 594.814.074 ;
83;49.336.860;ING ADMINISTRACAO S.A;;;;; 25 ; 820.531 ; 67 ; 82.076.272 ; 92 ; 82.896.803 ; 16 ; 314.162.432 ; 14 ; 185.370.200 ; 30 ; 499.532.632 ; 122 ; 582.429.435 ;
84;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 848 ; 77.434.006 ; 2.879 ; 89.467.338 ; 5.400 ; 31.630.704 ; 15.522 ; 85.596.025 ; 24.649 ; 284.128.072 ; 9.313 ; 155.714.910 ; 1.323 ; 89.729.414 ; 10.636 ; 245.444.324 ; 35.285 ; 529.572.396 ;
85;36.658.769;BANCO XCMG BRASIL S.A.;;; 43 ; 68.717.218 ; 8 ; 159.000.000 ; 88 ; 185.783.794 ; 139 ; 413.501.012 ; 60 ; 101.615.089 ; 4 ; 6.000.000 ; 64 ; 107.615.089 ; 203 ; 521.116.101 ;
86;33.042.953;CITIBANK N.A.;;;;; 22 ; 954.053 ; 61 ; 16.141.227 ; 83 ; 17.095.280 ;;; 1 ; 500.000.000 ; 1 ; 500.000.000 ; 84 ; 517.095.280 ;
87;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 42 ; 1.405.412 ; 3.752 ; 227.714.582 ; 488 ; 4.388.060 ; 620 ; 11.131.442 ; 4.902 ; 244.639.495 ; 4.044 ; 251.151.618 ; 627 ; 18.099.055 ; 4.671 ; 269.250.674 ; 9.573 ; 513.890.169 ;
88;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 43 ; 7.510.659 ; 565 ; 130.301.987 ; 896 ; 77.900.695 ; 1.945 ; 86.298.942 ; 3.449 ; 302.012.284 ; 881 ; 161.973.976 ; 208 ; 30.771.100 ; 1.089 ; 192.745.076 ; 4.538 ; 494.757.359 ;
89;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB; 1.525 ; 148.764.290 ; 1.812 ; 50.518.301 ; 1.406 ; 33.660.920 ; 548 ; 126.016.645 ; 5.291 ; 358.960.156 ; 27 ; 25.653.870 ; 31 ; 31.651.525 ; 58 ; 57.305.395 ; 5.349 ; 416.265.551 ;
90;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 136 ; 17.939.021 ; 80 ; 2.587.896 ; 28 ; 7.115.789 ; 313 ; 192.209.049 ; 557 ; 219.851.755 ; 43 ; 180.279.325 ; 4 ; 5.126.450 ; 47 ; 185.405.775 ; 604 ; 405.257.530 ;
91;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 36 ; 53.304.517 ; 26 ; 13.235.037 ; 113 ; 36.076.578 ; 551 ; 41.585.670 ; 726 ; 144.201.802 ; 37 ; 95.303.845 ; 41 ; 165.730.520 ; 78 ; 261.034.365 ; 804 ; 405.236.167 ;
92;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 263 ; 12.409.426 ; 4.821 ; 137.178.655 ; 1.620 ; 18.361.831 ; 5.442 ; 43.350.454 ; 12.146 ; 211.300.366 ; 6.679 ; 167.733.054 ; 1.997 ; 17.978.569 ; 8.676 ; 185.711.624 ; 20.822 ; 397.011.990 ;
93;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;;;;; 3.438 ; 33.277.154 ; 5.356 ; 79.374.342 ; 8.794 ; 112.651.495 ; 6.426 ; 134.486.049 ; 522 ; 88.353.773 ; 6.948 ; 222.839.822 ; 15.742 ; 335.491.317 ;
94;04.062.902;OZ CORRETORA DE CÂMBIO S.A.; 480 ; 9.757.798 ; 3.194 ; 85.113.472 ; 12.217 ; 25.365.184 ; 3.736 ; 45.495.252 ; 19.627 ; 165.731.706 ; 6.008 ; 130.082.851 ; 1.701 ; 34.594.094 ; 7.709 ; 164.676.945 ; 27.336 ; 330.408.651 ;
95;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 63 ; 5.220.717 ; 2.274 ; 79.752.770 ; 1.417 ; 14.242.916 ; 4.258 ; 67.189.413 ; 8.012 ; 166.405.816 ; 3.361 ; 139.825.591 ; 201 ; 12.352.592 ; 3.562 ; 152.178.183 ; 11.574 ; 318.583.999 ;
96;30.183.111;TURMA CORRETORA DE CÂMBIO LTDA; 1 ; 4.597 ; 72 ; 1.506.482 ; 1.272 ; 7.118.753 ; 4.929 ; 43.261.192 ; 6.274 ; 51.891.024 ; 11.727 ; 129.638.126 ; 843 ; 91.950.868 ; 12.570 ; 221.588.994 ; 18.844 ; 273.480.017 ;
97;40.333.582;PROSEFTUR CORRETORA DE CAMBIO S.A; 383 ; 5.235.685 ; 3.417 ; 97.657.709 ; 470 ; 5.285.594 ; 854 ; 14.820.204 ; 5.124 ; 122.999.192 ; 3.663 ; 115.377.476 ; 920 ; 13.417.052 ; 4.583 ; 128.794.528 ; 9.707 ; 251.793.719 ;
98;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 42 ; 1.257.501 ; 1.750 ; 89.714.855 ; 708 ; 11.647.678 ; 2.590 ; 22.134.059 ; 5.090 ; 124.754.093 ; 4.250 ; 111.727.691 ; 604 ; 12.759.194 ; 4.854 ; 124.486.885 ; 9.944 ; 249.240.978 ;
99;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 184 ; 2.740.694 ; 1.181 ; 30.715.343 ; 4.054 ; 25.802.281 ; 7.264 ; 62.267.232 ; 12.683 ; 121.525.550 ; 6.960 ; 83.683.212 ; 1.469 ; 19.085.294 ; 8.429 ; 102.768.506 ; 21.112 ; 224.294.056 ;
100;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 72 ; 2.056.952 ; 695 ; 22.134.415 ; 3.000 ; 12.802.838 ; 10.070 ; 66.417.321 ; 13.837 ; 103.411.525 ; 10.422 ; 92.898.027 ; 426 ; 19.170.379 ; 10.848 ; 112.068.405 ; 24.685 ; 215.479.930 ;
101;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 11 ; 11.210 ; 11 ; 11.210 ; 70 ; 101.011.858 ; 117 ; 100.926.126 ; 187 ; 201.937.984 ; 198 ; 201.949.194 ;
102;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.; 2 ; 41.402 ; 7 ; 77.414 ; 1.644 ; 5.935.137 ; 4.522 ; 33.048.331 ; 6.175 ; 39.102.284 ; 4.868 ; 77.090.649 ; 805 ; 49.929.970 ; 5.673 ; 127.020.619 ; 11.848 ; 166.122.904 ;
103;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 11.854 ; 5.173.325 ; 9.421 ; 6.637.933 ; 21.275 ; 11.811.258 ; 556 ; 76.027.556 ; 379 ; 74.532.963 ; 935 ; 150.560.519 ; 22.210 ; 162.371.777 ;
104;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 693 ; 62.886.343 ; 62 ; 2.205.695 ; 221 ; 7.570.712 ; 1.167 ; 5.827.816 ; 2.143 ; 78.490.566 ; 49 ; 9.403.477 ; 333 ; 71.917.010 ; 382 ; 81.320.487 ; 2.525 ; 159.811.053 ;
105;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 10 ; 150.263 ; 419 ; 40.099.308 ; 3.607 ; 40.442.880 ; 4.036 ; 80.692.450 ; 85 ; 37.427.831 ; 25 ; 36.523.587 ; 110 ; 73.951.418 ; 4.146 ; 154.643.869 ;
106;00.795.423;BANCO SEMEAR S.A.; 4 ; 422.436 ; 697 ; 31.859.306 ; 129 ; 9.979.730 ; 898 ; 36.722.366 ; 1.728 ; 78.983.838 ; 214 ; 63.499.605 ; 44 ; 5.736.655 ; 258 ; 69.236.259 ; 1.986 ; 148.220.097 ;
107;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 30 ; 1.063.236 ; 3.613 ; 24.602.057 ; 7.385 ; 70.154.117 ; 11.028 ; 95.819.410 ; 9.746 ; 47.248.896 ; 56 ; 333.213 ; 9.802 ; 47.582.110 ; 20.830 ; 143.401.520 ;
108;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;;; 12 ; 2.556.093 ; 556 ; 14.173.157 ; 627 ; 15.256.395 ; 1.195 ; 31.985.645 ; 117 ; 57.030.784 ; 73 ; 53.249.065 ; 190 ; 110.279.849 ; 1.385 ; 142.265.494 ;
109;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 228 ; 3.967.575 ; 365 ; 5.544.933 ; 3.131 ; 10.200.014 ; 9.430 ; 56.768.087 ; 13.154 ; 76.480.609 ; 8.131 ; 56.591.047 ; 850 ; 8.586.753 ; 8.981 ; 65.177.799 ; 22.135 ; 141.658.408 ;
110;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.; 47 ; 2.688.482 ; 279 ; 8.317.545 ; 1.642 ; 29.465.308 ; 2.984 ; 33.513.883 ; 4.952 ; 73.985.218 ; 1.290 ; 30.749.804 ; 545 ; 21.071.676 ; 1.835 ; 51.821.480 ; 6.787 ; 125.806.698 ;
111;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 67 ; 1.552.083 ; 678 ; 13.867.216 ; 1.441 ; 18.052.306 ; 3.193 ; 29.860.584 ; 5.379 ; 63.332.189 ; 2.807 ; 42.435.921 ; 890 ; 18.316.758 ; 3.697 ; 60.752.679 ; 9.076 ; 124.084.868 ;
112;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 139 ; 8.001.202 ; 532 ; 11.600.381 ; 995 ; 21.833.398 ; 7.416 ; 27.728.581 ; 9.082 ; 69.163.561 ; 2.150 ; 31.969.988 ; 1.642 ; 22.475.282 ; 3.792 ; 54.445.270 ; 12.874 ; 123.608.831 ;
113;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 274 ; 8.383.384 ; 574 ; 15.986.917 ; 2.515 ; 13.147.341 ; 5.007 ; 34.867.785 ; 8.370 ; 72.385.427 ; 2.756 ; 40.116.663 ; 375 ; 10.684.130 ; 3.131 ; 50.800.793 ; 11.501 ; 123.186.219 ;
114;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 254 ; 8.082.225 ; 428 ; 9.690.411 ; 1.420 ; 14.242.208 ; 5.059 ; 31.548.793 ; 7.161 ; 63.563.638 ; 3.764 ; 39.309.374 ; 506 ; 20.180.101 ; 4.270 ; 59.489.475 ; 11.431 ; 123.053.113 ;
115;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 5 ; 27.797 ; 706 ; 18.619.274 ; 1.412 ; 2.143.139 ; 4.698 ; 19.931.386 ; 6.821 ; 40.721.596 ; 2.637 ; 55.735.521 ; 334 ; 19.363.810 ; 2.971 ; 75.099.331 ; 9.792 ; 115.820.928 ;
116;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 712 ; 3.650.615 ; 323 ; 5.154.552 ; 2.900 ; 41.647.998 ; 4.551 ; 17.326.110 ; 8.486 ; 67.779.275 ; 750 ; 8.583.372 ; 483 ; 31.396.626 ; 1.233 ; 39.979.998 ; 9.719 ; 107.759.273 ;
117;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.; 11 ; 29.370 ; 428 ; 16.304.500 ; 947 ; 7.897.122 ; 3.651 ; 28.265.671 ; 5.037 ; 52.496.663 ; 2.396 ; 40.385.278 ; 38 ; 3.709.411 ; 2.434 ; 44.094.689 ; 7.471 ; 96.591.352 ;
118;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 65 ; 2.626.578 ; 1.080 ; 24.661.698 ; 661 ; 7.694.864 ; 1.464 ; 8.384.635 ; 3.270 ; 43.367.775 ; 2.698 ; 33.247.801 ; 315 ; 10.505.788 ; 3.013 ; 43.753.589 ; 6.283 ; 87.121.364 ;
119;00.806.535;PLANNER CORRETORA DE VALORES S.A.; 11 ; 371.186 ; 331 ; 16.159.021 ; 382 ; 9.541.478 ; 447 ; 16.458.201 ; 1.171 ; 42.529.886 ; 705 ; 32.641.943 ; 387 ; 9.936.886 ; 1.092 ; 42.578.830 ; 2.263 ; 85.108.716 ;
120;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 16 ; 185.530 ; 203 ; 3.191.651 ; 3.012 ; 11.256.314 ; 5.144 ; 33.697.051 ; 8.375 ; 48.330.547 ; 2.069 ; 28.147.923 ; 184 ; 2.562.220 ; 2.253 ; 30.710.142 ; 10.628 ; 79.040.689 ;
121;54.403.563;BANCO ARBI S.A.; 42 ; 7.042.694 ; 290 ; 31.522.096 ; 4 ; 23.700 ; 66 ; 737.701 ; 402 ; 39.326.190 ; 65 ; 31.185.927 ; 13 ; 5.989.877 ; 78 ; 37.175.804 ; 480 ; 76.501.995 ;
122;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 151 ; 735.480 ; 474 ; 6.930.366 ; 1.769 ; 6.194.177 ; 4.994 ; 28.347.275 ; 7.388 ; 42.207.298 ; 2.844 ; 30.544.028 ; 144 ; 2.187.089 ; 2.988 ; 32.731.117 ; 10.376 ; 74.938.415 ;
123;61.444.949;SAGITUR CORRETORA DE CÂMBIO S.A.; 28 ; 322.648 ; 555 ; 16.366.588 ; 3.064 ; 9.796.977 ; 906 ; 7.654.400 ; 4.553 ; 34.140.612 ; 1.022 ; 24.645.744 ; 423 ; 10.741.577 ; 1.445 ; 35.387.320 ; 5.998 ; 69.527.933 ;
124;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 75 ; 1.194.265 ; 179 ; 4.536.677 ; 412 ; 20.356.276 ; 445 ; 18.641.565 ; 1.111 ; 44.728.783 ; 595 ; 13.112.358 ; 459 ; 11.487.512 ; 1.054 ; 24.599.870 ; 2.165 ; 69.328.653 ;
125;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 37 ; 1.332.210 ; 516 ; 22.337.425 ; 131 ; 2.322.301 ; 390 ; 9.553.301 ; 1.074 ; 35.545.237 ; 605 ; 30.699.428 ; 104 ; 2.462.860 ; 709 ; 33.162.288 ; 1.783 ; 68.707.525 ;
126;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;; 3 ; 33.113 ; 1.716 ; 3.626.384 ; 6.199 ; 29.810.947 ; 7.918 ; 33.470.444 ; 2.907 ; 27.289.073 ; 35 ; 1.054.491 ; 2.942 ; 28.343.564 ; 10.860 ; 61.814.008 ;
127;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 675 ; 21.452.535 ; 119 ; 1.638.165 ; 107 ; 1.420.304 ; 411 ; 2.267.057 ; 1.312 ; 26.778.061 ; 300 ; 3.934.231 ; 711 ; 22.892.712 ; 1.011 ; 26.826.943 ; 2.323 ; 53.605.004 ;
128;04.902.979;BANCO DA AMAZONIA S.A.; 285 ; 16.469.846 ; 81 ; 3.892.548 ; 190 ; 5.189.360 ; 333 ; 1.880.251 ; 889 ; 27.432.005 ; 34 ; 6.070.986 ; 139 ; 18.961.794 ; 173 ; 25.032.781 ; 1.062 ; 52.464.786 ;
129;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;; 19 ; 350.377 ; 322 ; 2.099.900 ; 3.108 ; 21.681.388 ; 3.449 ; 24.131.665 ; 5.258 ; 21.425.763 ; 64 ; 1.494.961 ; 5.322 ; 22.920.724 ; 8.771 ; 47.052.389 ;
130;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 31 ; 2.037.822 ; 188 ; 4.343.954 ; 285 ; 2.999.694 ; 1.021 ; 12.151.519 ; 1.525 ; 21.532.989 ; 938 ; 17.188.531 ; 171 ; 5.731.081 ; 1.109 ; 22.919.611 ; 2.634 ; 44.452.601 ;
131;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 28 ; 1.693.370 ; 5 ; 444.948 ; 2.067 ; 1.584.570 ; 13.834 ; 18.698.406 ; 15.934 ; 22.421.294 ; 2.247 ; 17.903.084 ; 35 ; 1.938.875 ; 2.282 ; 19.841.959 ; 18.216 ; 42.263.253 ;
132;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 2.344 ; 5.943.390 ; 2.944 ; 20.180.883 ; 5.288 ; 26.124.272 ; 1.448 ; 14.058.183 ; 14 ; 100.770 ; 1.462 ; 14.158.953 ; 6.750 ; 40.283.226 ;
133;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 84 ; 1.372.217 ; 170 ; 1.592.750 ; 2.570 ; 15.920.617 ; 2.824 ; 18.885.583 ; 2.414 ; 17.050.641 ; 89 ; 1.350.364 ; 2.503 ; 18.401.005 ; 5.327 ; 37.286.588 ;
134;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 44 ; 447.568 ; 559 ; 8.678.588 ; 331 ; 2.176.004 ; 1.249 ; 7.104.634 ; 2.183 ; 18.406.793 ; 1.991 ; 15.528.066 ; 214 ; 2.368.191 ; 2.205 ; 17.896.258 ; 4.388 ; 36.303.051 ;
135;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 177 ; 5.017.269 ; 180 ; 6.524.314 ; 405 ; 4.450.998 ; 762 ; 15.992.582 ; 507 ; 9.969.989 ; 169 ; 7.007.433 ; 676 ; 16.977.421 ; 1.438 ; 32.970.003 ;
136;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 8 ; 2.170.901 ; 31 ; 4.797.003 ; 22 ; 1.832.475 ; 93 ; 306.383 ; 154 ; 9.106.762 ; 41 ; 20.038.796 ; 24 ; 2.791.944 ; 65 ; 22.830.740 ; 219 ; 31.937.502 ;
137;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 1.213 ; 3.370.546 ; 2.953 ; 14.270.023 ; 4.166 ; 17.640.569 ; 1.618 ; 11.589.579 ; 72 ; 657.632 ; 1.690 ; 12.247.210 ; 5.856 ; 29.887.780 ;
138;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 22 ; 442.600 ; 35 ; 725.651 ; 1.382 ; 5.128.864 ; 1.742 ; 10.035.519 ; 3.181 ; 16.332.633 ; 481 ; 7.936.515 ; 77 ; 2.697.962 ; 558 ; 10.634.476 ; 3.739 ; 26.967.110 ;
139;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 9 ; 188.680 ; 470 ; 454.654 ; 1.456 ; 13.147.188 ; 1.935 ; 13.790.522 ; 1.979 ; 12.961.849 ; 63 ; 43.282 ; 2.042 ; 13.005.131 ; 3.977 ; 26.795.653 ;
140;59.285.411;BANCO PAN S.A.;;;;; 58 ; 896.300 ; 290 ; 10.907.501 ; 348 ; 11.803.800 ; 47 ; 12.181.060 ; 1 ; 1.800.000 ; 48 ; 13.981.060 ; 396 ; 25.784.861 ;
141;33.042.151;BANCO DE LA NACION ARGENTINA; 9 ; 8.205.972 ; 31 ; 1.870.716 ; 4.907 ; 3.304.654 ; 412 ; 599.502 ; 5.359 ; 13.980.844 ; 7 ; 1.206.993 ; 30 ; 10.547.915 ; 37 ; 11.754.908 ; 5.396 ; 25.735.752 ;
142;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;; 5 ; 57.730 ; 1.156 ; 4.369.873 ; 2.385 ; 11.171.658 ; 3.546 ; 15.599.261 ; 1.250 ; 7.638.384 ; 90 ; 783.520 ; 1.340 ; 8.421.903 ; 4.886 ; 24.021.164 ;
143;61.033.106;BANCO CREFISA S.A.;;; 1 ; 4.900.000 ; 54 ; 2.441.370 ; 87 ; 696.041 ; 142 ; 8.037.411 ; 11 ; 5.467.336 ; 1 ; 2.264.800 ; 12 ; 7.732.136 ; 154 ; 15.769.547 ;
144;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 5 ; 23.057 ; 534 ; 872.894 ; 1.293 ; 7.801.077 ; 1.832 ; 8.697.028 ; 1.711 ; 6.998.292 ; 5 ; 25.672 ; 1.716 ; 7.023.964 ; 3.548 ; 15.720.992 ;
145;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 1.826 ; 7.329.689 ; 1.833 ; 5.826.318 ; 3.659 ; 13.156.006 ; 50 ; 296.467 ; 79 ; 1.702.055 ; 129 ; 1.998.522 ; 3.788 ; 15.154.528 ;
146;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 651 ; 375.773 ; 3.085 ; 6.531.776 ; 3.736 ; 6.907.549 ; 744 ; 6.434.252 ; 2 ; 208.896 ; 746 ; 6.643.148 ; 4.482 ; 13.550.697 ;
147;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 103 ; 118.178 ; 1.429 ; 6.625.823 ; 1.532 ; 6.744.000 ; 1.262 ; 6.572.448 ; 22 ; 55.192 ; 1.284 ; 6.627.640 ; 2.816 ; 13.371.640 ;
148;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 2 ; 164.393 ; 103 ; 1.374.853 ; 1.748 ; 4.383.107 ; 1.853 ; 5.922.352 ; 1.422 ; 4.456.116 ; 32 ; 1.326.666 ; 1.454 ; 5.782.783 ; 3.307 ; 11.705.135 ;
149;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 23 ; 3.490.810 ;;; 50 ; 128.637 ; 57 ; 31.673 ; 130 ; 3.651.121 ;;; 21 ; 3.650.000 ; 21 ; 3.650.000 ; 151 ; 7.301.121 ;
150;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 7 ; 162.277 ; 960 ; 548.197 ; 2.657 ; 3.310.793 ; 3.624 ; 4.021.268 ; 273 ; 2.954.175 ; 2 ; 25.629 ; 275 ; 2.979.803 ; 3.899 ; 7.001.071 ;
151;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 989 ; 901.624 ; 1.485 ; 3.022.175 ; 2.474 ; 3.923.799 ; 102 ; 2.088.698 ;;; 102 ; 2.088.698 ; 2.576 ; 6.012.497 ;
152;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;;;;; 14 ; 191.195 ; 82 ; 813.210 ; 96 ; 1.004.405 ; 74 ; 806.650 ; 14 ; 191.165 ; 88 ; 997.814 ; 184 ; 2.002.219 ;
153;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 167 ; 129.925 ; 364 ; 718.847 ; 531 ; 848.772 ; 105 ; 611.033 ;;; 105 ; 611.033 ; 636 ; 1.459.805 ;
154;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;; 24 ; 37.556 ; 60 ; 168.262 ; 84 ; 205.818 ; 53 ; 163.136 ; 18 ; 41.758 ; 71 ; 204.894 ; 155 ; 410.712 ;
155;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;;;; 65 ; 117.402 ; 65 ; 117.402 ; 13 ; 240.744 ;;; 13 ; 240.744 ; 78 ; 358.146 ;
156;33.886.862;MASTER S/A CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;;;;;;;;; -   ; -   ; 10 ; 65.000 ; 10 ; 65.000 ; 20 ; 130.000 ; 20 ; 130.000 ;
157;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;;;; 48 ; 124.640 ; 48 ; 124.640 ;;;;; -   ; -   ; 48 ; 124.640 ;
158;61.820.817;BANCO PAULISTA S.A.; 2 ; 119.066 ;;; 1 ; 2.226 ;;; 3 ; 121.292 ;;;;; -   ; -   ; 3 ; 121.292 ;
159;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S.A.;;;;; 1 ; 3.770 ; 11 ; 66.521 ; 12 ; 70.291 ; 4 ; 40.210 ;;; 4 ; 40.210 ; 16 ; 110.502 ;
