Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Dez/2020;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
70;59.118.133;BANCO LUSO BRASILEIRO S.A.; 1.007 ; 109.104.477 ; 2.780 ; 275.957.987 ; 473 ; 60.310.984 ; 1.069 ; 38.705.070 ; 5.329 ; 484.078.518 ; 2.527 ; 314.341.490 ; 1.364 ; 167.500.928 ; 3.891 ; 481.842.418 ; 9.220 ; 965.920.936 ;
71;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.; 52 ; 9.393.908 ; 751 ; 15.694.421 ; 1.972 ; 120.436.349 ; 9.323 ; 277.004.839 ; 12.098 ; 422.529.518 ; 2.427 ; 331.989.834 ; 1.108 ; 169.264.331 ; 3.535 ; 501.254.165 ; 15.633 ; 923.783.683 ;
72;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 1.465 ; 26.212.251 ; 14.756 ; 289.191.706 ; 3.752 ; 69.861.961 ; 11.195 ; 114.593.286 ; 31.168 ; 499.859.204 ; 4.583 ; 332.096.346 ; 354 ; 24.466.219 ; 4.937 ; 356.562.566 ; 36.105 ; 856.421.769 ;
73;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 2.177 ; 53.162.779 ; 10.578 ; 280.746.284 ; 5.339 ; 88.667.791 ; 6.156 ; 76.081.238 ; 24.250 ; 498.658.092 ; 3.678 ; 271.592.540 ; 606 ; 56.604.231 ; 4.284 ; 328.196.771 ; 28.534 ; 826.854.864 ;
74;03.012.230;HIPERCARD BANCO MÚLTIPLO S.A.;;;;;;; 8 ; 205.951.272 ; 8 ; 205.951.272 ;;; 8 ; 513.949.493 ; 8 ; 513.949.493 ; 16 ; 719.900.766 ;
75;17.184.037;BANCO MERCANTIL DO BRASIL S.A.; 3 ; 369.337 ; 11 ; 2.166.059 ; 554 ; 30.015.050 ; 648 ; 159.169.843 ; 1.216 ; 191.720.289 ; 267 ; 279.717.720 ; 217 ; 142.873.001 ; 484 ; 422.590.721 ; 1.700 ; 614.311.010 ;
76;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 23 ; 994.360 ; 695 ; 156.936.560 ; 922 ; 91.063.468 ; 1.880 ; 97.637.441 ; 3.520 ; 346.631.829 ; 689 ; 190.007.757 ; 111 ; 27.439.532 ; 800 ; 217.447.289 ; 4.320 ; 564.079.118 ;
77;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 81 ; 142.570.214 ; 26 ; 23.032.728 ; 55 ; 116.844.613 ; 278 ; 88.804.857 ; 440 ; 371.252.413 ; 29 ; 22.909.548 ; 158 ; 164.695.335 ; 187 ; 187.604.883 ; 627 ; 558.857.295 ;
78;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 297 ; 5.234.130 ; 6.210 ; 174.164.240 ; 2.886 ; 38.246.153 ; 6.900 ; 71.365.281 ; 16.293 ; 289.009.804 ; 9.197 ; 231.497.606 ; 1.650 ; 29.451.267 ; 10.847 ; 260.948.873 ; 27.140 ; 549.958.677 ;
79;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 513 ; 13.833.551 ; 2.848 ; 39.385.695 ; 14.853 ; 111.617.125 ; 23.517 ; 198.845.282 ; 41.731 ; 363.681.653 ; 4.798 ; 145.970.742 ; 835 ; 33.425.862 ; 5.633 ; 179.396.604 ; 47.364 ; 543.078.256 ;
80;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 226 ; 146.556.938 ; 245 ; 21.566.628 ; 175 ; 54.667.165 ; 301 ; 25.568.700 ; 947 ; 248.359.431 ; 148 ; 67.030.893 ; 198 ; 220.979.493 ; 346 ; 288.010.385 ; 1.293 ; 536.369.816 ;
81;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 22 ; 34.466.282 ; 51 ; 17.553.431 ; 83 ; 67.999.225 ; 515 ; 96.809.501 ; 671 ; 216.828.439 ; 41 ; 186.585.399 ; 37 ; 131.584.294 ; 78 ; 318.169.693 ; 749 ; 534.998.132 ;
82;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 562 ; 10.989.263 ; 6.120 ; 137.533.536 ; 4.074 ; 56.831.061 ; 8.956 ; 89.060.939 ; 19.712 ; 294.414.799 ; 6.814 ; 191.005.518 ; 1.144 ; 32.177.133 ; 7.958 ; 223.182.651 ; 27.670 ; 517.597.450 ;
83;60.889.128;BANCO SOFISA S.A.; 1.067 ; 210.139.916 ; 695 ; 48.234.399 ; 132 ; 13.784.926 ; 656 ; 16.831.422 ; 2.550 ; 288.990.664 ; 53 ; 44.247.918 ; 89 ; 175.645.761 ; 142 ; 219.893.679 ; 2.692 ; 508.884.343 ;
84;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 383 ; 11.384.861 ; 7.784 ; 199.310.827 ; 1.936 ; 20.145.034 ; 5.931 ; 44.747.950 ; 16.034 ; 275.588.672 ; 5.423 ; 219.941.091 ; 299 ; 7.444.880 ; 5.722 ; 227.385.971 ; 21.756 ; 502.974.643 ;
85;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 1.150 ; 74.491.889 ; 4.598 ; 131.372.205 ; 5.561 ; 39.272.550 ; 9.090 ; 55.792.364 ; 20.399 ; 300.929.008 ; 5.388 ; 135.341.899 ; 1.503 ; 62.116.821 ; 6.891 ; 197.458.720 ; 27.290 ; 498.387.728 ;
86;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 134 ; 12.294.754 ; 123 ; 2.525.023 ; 39 ; 4.007.350 ; 157 ; 99.815.480 ; 453 ; 118.642.607 ; 35 ; 216.850.000 ; 25 ; 129.350.000 ; 60 ; 346.200.000 ; 513 ; 464.842.607 ;
87;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;; 1 ; 4.471 ; 10.239 ; 84.543.536 ; 23.274 ; 197.024.799 ; 33.514 ; 281.572.806 ; 10.891 ; 133.798.710 ; 3.278 ; 27.550.826 ; 14.169 ; 161.349.535 ; 47.683 ; 442.922.341 ;
88;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 25 ; 611.647 ; 105 ; 1.201.650 ; 4.410 ; 22.551.050 ; 5.844 ; 38.134.295 ; 10.384 ; 62.498.642 ; 5.388 ; 170.238.278 ; 1.362 ; 154.355.051 ; 6.750 ; 324.593.329 ; 17.134 ; 387.091.970 ;
89;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 530 ; 9.179.472 ; 4.312 ; 96.167.574 ; 10.078 ; 34.963.630 ; 14.144 ; 53.791.226 ; 29.064 ; 194.101.902 ; 7.336 ; 135.516.705 ; 1.266 ; 29.694.373 ; 8.602 ; 165.211.078 ; 37.666 ; 359.312.981 ;
90;02.332.886;XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;;;;; 1.333 ; 29.892.197 ; 5.399 ; 104.809.233 ; 6.732 ; 134.701.430 ; 5.125 ; 105.794.302 ; 1.326 ; 30.913.003 ; 6.451 ; 136.707.305 ; 13.183 ; 271.408.736 ;
91;00.416.968;BANCO INTER S.A.; 145 ; 1.500.905 ; 242 ; 3.322.656 ; 41.090 ; 57.778.065 ; 7.105 ; 95.811.059 ; 48.582 ; 158.412.685 ; 1.359 ; 74.011.781 ; 1.436 ; 35.417.231 ; 2.795 ; 109.429.012 ; 51.377 ; 267.841.697 ;
92;61.024.352;BANCO INDUSVAL S.A.; 425 ; 76.111.975 ; 436 ; 27.072.067 ; 248 ; 20.087.629 ; 766 ; 28.482.340 ; 1.875 ; 151.754.010 ; 117 ; 26.962.927 ; 70 ; 60.534.782 ; 187 ; 87.497.709 ; 2.062 ; 239.251.719 ;
93;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 2.909 ; 72.695.685 ; 1.044 ; 44.655.128 ; 644 ; 15.168.232 ; 863 ; 15.157.205 ; 5.460 ; 147.676.251 ; 84 ; 27.046.139 ; 283 ; 54.744.888 ; 367 ; 81.791.027 ; 5.827 ; 229.467.278 ;
94;02.038.232;BANCO COOPERATIVO DO BRASIL S.A. - BANCOOB; 314 ; 21.461.292 ; 509 ; 11.375.835 ; 253 ; 19.740.501 ; 251 ; 91.508.269 ; 1.327 ; 144.085.897 ; 36 ; 61.526.024 ;;; 36 ; 61.526.024 ; 1.363 ; 205.611.921 ;
95;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 22 ; 348.957 ; 1.096 ; 35.645.593 ; 1.533 ; 3.559.452 ; 2.585 ; 14.096.799 ; 5.236 ; 53.650.801 ; 2.161 ; 95.373.874 ; 620 ; 49.559.919 ; 2.781 ; 144.933.794 ; 8.017 ; 198.584.595 ;
96;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 9.190 ; 3.597.809 ; 5.226 ; 4.424.055 ; 14.416 ; 8.021.865 ; 624 ; 91.468.590 ; 521 ; 90.673.659 ; 1.145 ; 182.142.249 ; 15.561 ; 190.164.114 ;
97;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 71 ; 1.911.130 ; 1.599 ; 66.008.465 ; 840 ; 12.019.798 ; 2.012 ; 15.716.448 ; 4.522 ; 95.655.842 ; 2.654 ; 80.259.083 ; 681 ; 12.588.627 ; 3.335 ; 92.847.710 ; 7.857 ; 188.503.552 ;
98;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 12 ; 392.813 ; 459 ; 46.708.621 ; 1.957 ; 46.768.055 ; 2.428 ; 93.869.488 ; 85 ; 44.182.001 ; 52 ; 43.897.699 ; 137 ; 88.079.700 ; 2.565 ; 181.949.188 ;
99;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 47 ; 724.256 ; 910 ; 13.280.294 ; 882 ; 17.193.897 ; 4.026 ; 34.672.440 ; 5.865 ; 65.870.887 ; 4.730 ; 72.830.927 ; 840 ; 42.840.644 ; 5.570 ; 115.671.571 ; 11.435 ; 181.542.457 ;
100;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 207 ; 3.465.068 ; 1.413 ; 32.876.734 ; 2.257 ; 23.401.663 ; 4.340 ; 36.009.204 ; 8.217 ; 95.752.669 ; 4.103 ; 60.711.406 ; 964 ; 18.729.628 ; 5.067 ; 79.441.035 ; 13.284 ; 175.193.703 ;
101;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 281 ; 4.548.298 ; 882 ; 12.785.353 ; 3.569 ; 20.513.026 ; 8.842 ; 60.875.112 ; 13.574 ; 98.721.789 ; 6.831 ; 57.946.616 ; 700 ; 9.614.392 ; 7.531 ; 67.561.008 ; 21.105 ; 166.282.798 ;
102;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 2.078 ; 16.831.521 ; 2.114 ; 28.546.046 ; 4.192 ; 45.377.568 ; 1.660 ; 63.626.896 ; 653 ; 51.941.456 ; 2.313 ; 115.568.352 ; 6.505 ; 160.945.920 ;
103;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 43 ; 1.739.724 ; 631 ; 16.574.589 ; 6.665 ; 17.169.398 ; 8.657 ; 37.208.235 ; 15.996 ; 72.691.947 ; 4.442 ; 57.957.147 ; 977 ; 23.069.821 ; 5.419 ; 81.026.967 ; 21.415 ; 153.718.914 ;
104;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 66 ; 717.647 ; 1.921 ; 42.961.864 ; 917 ; 11.362.220 ; 2.473 ; 17.735.576 ; 5.377 ; 72.777.306 ; 1.607 ; 61.605.316 ; 329 ; 12.984.950 ; 1.936 ; 74.590.266 ; 7.313 ; 147.367.573 ;
105;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.; 6 ; 168.832 ; 800 ; 16.883.163 ; 1.168 ; 6.622.657 ; 1.106 ; 19.014.986 ; 3.080 ; 42.689.638 ; 2.258 ; 65.607.623 ; 631 ; 36.519.664 ; 2.889 ; 102.127.287 ; 5.969 ; 144.816.925 ;
106;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 104 ; 2.028.770 ; 284 ; 7.734.131 ; 2.174 ; 10.795.820 ; 4.082 ; 56.233.923 ; 6.644 ; 76.792.645 ; 2.078 ; 56.831.383 ; 270 ; 5.348.340 ; 2.348 ; 62.179.723 ; 8.992 ; 138.972.368 ;
107;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 77 ; 3.375.076 ; 1.883 ; 58.597.966 ; 157 ; 2.615.446 ; 621 ; 3.857.936 ; 2.738 ; 68.446.424 ; 1.524 ; 62.986.486 ; 240 ; 6.520.985 ; 1.764 ; 69.507.471 ; 4.502 ; 137.953.895 ;
108;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 560 ; 26.394.890 ; 35 ; 2.469.245 ; 264 ; 38.054.594 ; 654 ; 2.746.441 ; 1.513 ; 69.665.170 ; 42 ; 3.893.355 ; 226 ; 63.673.790 ; 268 ; 67.567.145 ; 1.781 ; 137.232.315 ;
109;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 197 ; 3.292.419 ; 818 ; 15.471.606 ; 3.272 ; 22.189.832 ; 4.081 ; 24.024.609 ; 8.368 ; 64.978.466 ; 2.856 ; 29.599.952 ; 1.291 ; 15.613.381 ; 4.147 ; 45.213.333 ; 12.515 ; 110.191.799 ;
110;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 16 ; 242.220 ; 432 ; 8.635.466 ; 996 ; 2.680.470 ; 3.897 ; 43.464.350 ; 5.341 ; 55.022.507 ; 4.160 ; 51.044.466 ; 152 ; 1.882.250 ; 4.312 ; 52.926.716 ; 9.653 ; 107.949.223 ;
111;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.; 3 ; 39.296 ; 14 ; 334.612 ; 1.570 ; 6.574.995 ; 2.768 ; 14.704.594 ; 4.355 ; 21.653.497 ; 2.585 ; 46.511.882 ; 766 ; 38.110.518 ; 3.351 ; 84.622.399 ; 7.706 ; 106.275.896 ;
112;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 74 ; 1.673.181 ; 406 ; 8.686.356 ; 1.732 ; 23.792.978 ; 1.991 ; 28.032.930 ; 4.203 ; 62.185.446 ; 1.105 ; 25.240.538 ; 445 ; 13.976.849 ; 1.550 ; 39.217.387 ; 5.753 ; 101.402.833 ;
113;00.795.423;BANCO SEMEAR S.A.; 1 ; 48.922 ; 149 ; 7.445.514 ; 19 ; 35.286.628 ; 42 ; 35.228.965 ; 211 ; 78.010.029 ; 138 ; 11.518.805 ; 18 ; 3.177.347 ; 156 ; 14.696.152 ; 367 ; 92.706.181 ;
114;28.650.236;BS2 DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;; 3.311 ; 13.056.055 ; 4.949 ; 38.615.558 ; 8.260 ; 51.671.614 ; 3.617 ; 30.430.315 ; 591 ; 6.294.861 ; 4.208 ; 36.725.177 ; 12.468 ; 88.396.790 ;
115;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 12 ; 12.755 ; 12 ; 12.755 ; 58 ; 43.095.010 ; 84 ; 43.024.295 ; 142 ; 86.119.305 ; 154 ; 86.132.060 ;
116;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 132 ; 5.464.255 ; 510 ; 10.886.520 ; 549 ; 8.117.216 ; 2.800 ; 13.538.532 ; 3.991 ; 38.006.523 ; 2.402 ; 24.748.000 ; 1.128 ; 13.949.744 ; 3.530 ; 38.697.744 ; 7.521 ; 76.704.266 ;
117;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 70 ; 2.131.501 ; 894 ; 23.381.177 ; 436 ; 4.938.144 ; 423 ; 7.704.139 ; 1.823 ; 38.154.962 ; 952 ; 30.917.031 ; 406 ; 7.368.981 ; 1.358 ; 38.286.012 ; 3.181 ; 76.440.974 ;
118;04.902.979;BANCO DA AMAZONIA S.A.; 383 ; 21.480.792 ; 164 ; 8.550.858 ; 139 ; 3.185.590 ; 701 ; 9.992.175 ; 1.387 ; 43.209.416 ; 46 ; 14.354.220 ; 81 ; 15.741.445 ; 127 ; 30.095.665 ; 1.514 ; 73.305.081 ;
119;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 193 ; 1.303.765 ; 306 ; 4.229.778 ; 2.536 ; 25.098.008 ; 2.307 ; 8.521.778 ; 5.342 ; 39.153.328 ; 382 ; 3.977.589 ; 491 ; 17.634.157 ; 873 ; 21.611.746 ; 6.215 ; 60.765.074 ;
120;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 39 ; 356.334 ; 294 ; 6.940.978 ; 620 ; 13.982.606 ; 1.025 ; 12.924.581 ; 1.978 ; 34.204.499 ; 1.168 ; 14.596.648 ; 353 ; 9.041.871 ; 1.521 ; 23.638.518 ; 3.499 ; 57.843.017 ;
121;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.; 9 ; 138.930 ; 272 ; 6.021.110 ; 1.027 ; 7.482.859 ; 2.673 ; 17.946.551 ; 3.981 ; 31.589.450 ; 1.642 ; 20.712.493 ; 82 ; 4.461.568 ; 1.724 ; 25.174.062 ; 5.705 ; 56.763.511 ;
122;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.; 7 ; 34.686 ; 111 ; 2.253.818 ; 2.836 ; 17.698.773 ; 3.606 ; 23.083.464 ; 6.560 ; 43.070.742 ; 1.935 ; 10.343.046 ; 154 ; 3.084.505 ; 2.089 ; 13.427.551 ; 8.649 ; 56.498.292 ;
123;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 37 ; 243.732 ; 143 ; 2.111.546 ; 3.381 ; 11.335.179 ; 4.140 ; 13.281.291 ; 7.701 ; 26.971.748 ; 1.129 ; 15.973.585 ; 575 ; 12.063.037 ; 1.704 ; 28.036.621 ; 9.405 ; 55.008.369 ;
124;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 211 ; 781.692 ; 724 ; 8.786.903 ; 1.935 ; 6.231.197 ; 3.250 ; 13.839.950 ; 6.120 ; 29.639.743 ; 1.899 ; 18.747.706 ; 475 ; 3.164.720 ; 2.374 ; 21.912.426 ; 8.494 ; 51.552.169 ;
125;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 19 ; 422.900 ; 617 ; 16.822.549 ; 196 ; 4.190.531 ; 342 ; 4.253.940 ; 1.174 ; 25.689.919 ; 548 ; 19.534.613 ; 152 ; 3.071.620 ; 700 ; 22.606.233 ; 1.874 ; 48.296.153 ;
126;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 35 ; 476.491 ; 390 ; 5.645.685 ; 811 ; 6.556.807 ; 1.857 ; 8.619.401 ; 3.093 ; 21.298.385 ; 1.590 ; 12.439.246 ; 311 ; 5.204.930 ; 1.901 ; 17.644.176 ; 4.994 ; 38.942.561 ;
127;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS; 15 ; 31.945 ; 28 ; 503.936 ; 1.363 ; 4.338.779 ; 3.260 ; 16.948.802 ; 4.666 ; 21.823.462 ; 1.894 ; 13.931.442 ; 216 ; 1.205.525 ; 2.110 ; 15.136.967 ; 6.776 ; 36.960.429 ;
128;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 353 ; 9.016.961 ; 166 ; 2.387.691 ; 106 ; 1.962.304 ; 236 ; 2.349.951 ; 861 ; 15.716.907 ; 309 ; 4.669.653 ; 429 ; 10.944.467 ; 738 ; 15.614.120 ; 1.599 ; 31.331.027 ;
129;33.042.151;BANCO DE LA NACION ARGENTINA; 13 ; 4.650.915 ; 16 ; 3.839.388 ; 4.875 ; 6.858.438 ; 185 ; 631.878 ; 5.089 ; 15.980.619 ; 10 ; 3.008.855 ; 44 ; 10.150.064 ; 54 ; 13.158.919 ; 5.143 ; 29.139.538 ;
130;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 63 ; 1.668.794 ; 240 ; 3.746.549 ; 1.404 ; 7.620.265 ; 1.707 ; 13.035.607 ; 1.301 ; 8.739.327 ; 189 ; 3.196.737 ; 1.490 ; 11.936.065 ; 3.197 ; 24.971.672 ;
131;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 35 ; 414.950 ; 166 ; 3.237.540 ; 606 ; 2.030.726 ; 1.616 ; 6.416.624 ; 2.423 ; 12.099.839 ; 1.523 ; 9.294.154 ; 286 ; 2.136.979 ; 1.809 ; 11.431.133 ; 4.232 ; 23.530.972 ;
132;61.033.106;BANCO CREFISA S.A.;;;;; 69 ; 1.222.916 ; 92 ; 10.919.035 ; 161 ; 12.141.951 ; 15 ; 10.476.537 ; 5 ; 722.652 ; 20 ; 11.199.189 ; 181 ; 23.341.139 ;
133;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;; 8 ; 90.065 ; 393 ; 2.013.868 ; 1.944 ; 10.577.232 ; 2.345 ; 12.681.165 ; 1.869 ; 9.517.553 ; 44 ; 886.993 ; 1.913 ; 10.404.546 ; 4.258 ; 23.085.710 ;
134;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 1 ; 9.850 ; 61 ; 915.942 ; 816 ; 2.929.501 ; 1.040 ; 6.416.905 ; 1.918 ; 10.272.199 ; 552 ; 8.250.173 ; 211 ; 3.804.925 ; 763 ; 12.055.098 ; 2.681 ; 22.327.297 ;
135;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 34 ; 674.841 ; 22 ; 773.496 ; 3.672 ; 3.416.108 ; 5.805 ; 6.785.375 ; 9.533 ; 11.649.820 ; 676 ; 6.513.531 ; 117 ; 3.279.446 ; 793 ; 9.792.977 ; 10.326 ; 21.442.797 ;
136;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 8 ; 89.584 ; 661 ; 1.290.590 ; 1.257 ; 10.025.897 ; 1.926 ; 11.406.071 ; 2.307 ; 8.954.381 ; 22 ; 216.047 ; 2.329 ; 9.170.428 ; 4.255 ; 20.576.499 ;
137;61.973.863;LEROSA S.A. CORRETORA DE VALORES E CAMBIO; 3 ; 10.933 ; 192 ; 4.912.256 ; 113 ; 3.370.451 ; 228 ; 2.007.273 ; 536 ; 10.300.914 ; 342 ; 6.869.297 ; 91 ; 3.348.725 ; 433 ; 10.218.023 ; 969 ; 20.518.936 ;
138;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;; 23 ; 475.740 ; 1.101 ; 5.403.676 ; 1.686 ; 6.171.073 ; 2.810 ; 12.050.488 ; 703 ; 3.671.673 ; 240 ; 2.431.473 ; 943 ; 6.103.147 ; 3.753 ; 18.153.635 ;
139;16.789.470;TURISCAM CORRETORA DE CAMBIO LTDA;;; 39 ; 505.367 ; 254 ; 2.108.351 ; 767 ; 3.536.415 ; 1.060 ; 6.150.133 ; 899 ; 6.276.172 ; 188 ; 4.366.071 ; 1.087 ; 10.642.243 ; 2.147 ; 16.792.375 ;
140;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 2.347 ; 5.134.038 ; 1.995 ; 6.362.281 ; 4.342 ; 11.496.319 ; 385 ; 1.904.271 ; 52 ; 604.943 ; 437 ; 2.509.214 ; 4.779 ; 14.005.533 ;
141;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 1.237 ; 3.533.739 ; 1.530 ; 6.663.003 ; 2.767 ; 10.196.742 ; 388 ; 3.371.663 ; 34 ; 288.227 ; 422 ; 3.659.889 ; 3.189 ; 13.856.631 ;
142;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 1.178 ; 5.627.544 ; 995 ; 3.780.231 ; 2.173 ; 9.407.775 ; 25 ; 51.843 ; 145 ; 2.269.080 ; 170 ; 2.320.923 ; 2.343 ; 11.728.697 ;
143;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 2.758 ; 2.801.302 ; 2.813 ; 5.744.880 ; 5.571 ; 8.546.181 ; 210 ; 2.743.993 ; 25 ; 187.444 ; 235 ; 2.931.437 ; 5.806 ; 11.477.619 ;
144;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA; 1 ; 6.697 ; 13 ; 162.710 ; 447 ; 1.782.418 ; 696 ; 3.315.210 ; 1.157 ; 5.267.035 ; 529 ; 3.233.744 ; 200 ; 1.558.963 ; 729 ; 4.792.707 ; 1.886 ; 10.059.742 ;
145;58.497.702;BANCO SMARTBANK S.A.;;;;; 7 ; 2.184.367 ; 83 ; 2.122.601 ; 90 ; 4.306.968 ; 20 ; 1.974.000 ; 3 ; 2.114.773 ; 23 ; 4.088.773 ; 113 ; 8.395.741 ;
146;00.806.535;PLANNER CORRETORA DE VALORES S.A.;;; 2 ; 9.599 ; 17 ; 1.055.121 ; 30 ; 2.621.842 ; 49 ; 3.686.562 ; 39 ; 2.644.960 ; 19 ; 1.068.640 ; 58 ; 3.713.600 ; 107 ; 7.400.162 ;
147;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 484 ; 1.823.254 ; 819 ; 2.934.004 ; 1.303 ; 4.757.258 ; 304 ; 1.139.721 ; 20 ; 164.790 ; 324 ; 1.304.510 ; 1.627 ; 6.061.768 ;
148;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 13 ; 94.801 ; 96 ; 235.242 ; 804 ; 2.575.356 ; 913 ; 2.905.399 ; 388 ; 2.628.440 ; 42 ; 287.059 ; 430 ; 2.915.500 ; 1.343 ; 5.820.898 ;
149;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 850 ; 1.111.858 ; 1.173 ; 1.888.552 ; 2.023 ; 3.000.410 ; 436 ; 1.859.347 ; 55 ; 856.326 ; 491 ; 2.715.673 ; 2.514 ; 5.716.083 ;
150;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 4 ; 15.137 ; 967 ; 1.187.905 ; 1.258 ; 1.975.840 ; 2.229 ; 3.178.882 ; 274 ; 1.520.559 ; 33 ; 737.547 ; 307 ; 2.258.106 ; 2.536 ; 5.436.988 ;
