Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Maio/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
66;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 568 ; 200.332 ; 27.942 ; 7.360.171 ; 140.016 ; 47.599.518 ; 207.111 ; 52.759.399 ; 375.637 ; 107.919.420 ; 52 ; 18.483.248 ; 108 ; 6.391.551 ; 160 ; 24.874.799 ; 375.797 ; 132.794.219 ;
67;92.894.922;BANCO ORIGINAL S.A.;ORIGINAL - PRUDENCIAL; -   ; -   ; 13 ; 52.284.429 ; 25 ; 1.127.701 ; 44 ; 10.562.616 ; 82 ; 63.974.746 ; 9 ; 66.232.234 ; 2 ; 2.241.060 ; 11 ; 68.473.294 ; 93 ; 132.448.040 ;
68;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 50 ; 1.064.803 ; 552 ; 11.451.395 ; 420 ; 21.062.912 ; 658 ; 25.830.139 ; 1.680 ; 59.409.249 ; 897 ; 38.389.823 ; 321 ; 23.236.041 ; 1.218 ; 61.625.864 ; 2.898 ; 121.035.113 ;
69;73.622.748;B&T CORRETORA DE CAMBIO LTDA.;B & T ASSOCIADOS CC LTDA. - PRUDENCIAL; 198 ; 4.371.770 ; 704 ; 18.354.230 ; 8.887 ; 23.056.202 ; 28.250 ; 31.740.408 ; 38.039 ; 77.522.610 ; 1.097 ; 30.198.970 ; 85 ; 7.626.247 ; 1.182 ; 37.825.217 ; 39.221 ; 115.347.827 ;
70;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCOOB - PRUDENCIAL; 272 ; 32.351.931 ; 512 ; 22.820.286 ; 169 ; 2.944.214 ; 91 ; 19.718.376 ; 1.044 ; 77.834.807 ; 10 ; 29.236.310 ; -   ; -   ; 10 ; 29.236.310 ; 1.054 ; 107.071.117 ;
71;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;GUITTA CC LTDA - PRUDENCIAL; 199 ; 3.816.390 ; 1.346 ; 34.607.831 ; 342 ; 6.871.559 ; 828 ; 9.856.629 ; 2.715 ; 55.152.409 ; 346 ; 36.957.004 ; 31 ; 3.289.162 ; 377 ; 40.246.166 ; 3.092 ; 95.398.575 ;
72;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;RENDIMENTO - PRUDENCIAL; 52 ; 1.252.021 ; 509 ; 6.723.404 ; 12.610 ; 17.383.205 ; 46.040 ; 33.670.523 ; 59.211 ; 59.029.153 ; 1.051 ; 28.831.992 ; 73 ; 6.662.644 ; 1.124 ; 35.494.636 ; 60.335 ; 94.523.789 ;
73;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.;TREVISO CC S.A. - PRUDENCIAL; 108 ; 1.882.761 ; 903 ; 16.951.127 ; 6.791 ; 10.620.713 ; 14.270 ; 21.713.055 ; 22.072 ; 51.167.656 ; 2.460 ; 34.354.325 ; 276 ; 8.163.027 ; 2.736 ; 42.517.352 ; 24.808 ; 93.685.008 ;
74;59.118.133;BANCO LUSO BRASILEIRO S.A.;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL; 45 ; 8.212.190 ; 106 ; 5.684.556 ; 26 ; 197.197 ; 96 ; 6.077.091 ; 273 ; 20.171.034 ; 133 ; 38.289.035 ; 77 ; 34.291.033 ; 210 ; 72.580.068 ; 483 ; 92.751.102 ;
75;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL; 5 ; 540.325 ; 604 ; 37.738.367 ; 52 ; 824.451 ; 91 ; 2.491.630 ; 752 ; 41.594.773 ; 721 ; 43.349.073 ; 91 ; 4.483.851 ; 812 ; 47.832.924 ; 1.564 ; 89.427.697 ;
76;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 140 ; 4.236.606 ; 954 ; 29.196.312 ; 541 ; 6.689.877 ; 1.040 ; 7.941.974 ; 2.675 ; 48.064.769 ; 370 ; 32.556.518 ; 71 ; 6.329.853 ; 441 ; 38.886.371 ; 3.116 ; 86.951.140 ;
77;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.;ALFA - PRUDENCIAL; 21 ; 23.567.558 ; 15 ; 1.612.998 ; 23 ; 10.634.403 ; 46 ; 2.212.995 ; 105 ; 38.027.954 ; 4 ; 8.277.747 ; 10 ; 39.270.160 ; 14 ; 47.547.907 ; 119 ; 85.575.861 ;
78;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;OM DTVM LTDA - PRUDENCIAL; 24 ; 1.068.450 ; 179 ; 2.081.225 ; 5.114 ; 3.017.142 ; 6.484 ; 21.917.653 ; 11.801 ; 28.084.470 ; 1.404 ; 36.577.315 ; 147 ; 16.195.640 ; 1.551 ; 52.772.955 ; 13.352 ; 80.857.425 ;
79;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;CONFIDENCE - PRUDENCIAL; 1 ; 170 ; 85 ; 83.551 ; 26.543 ; 10.804.667 ; 44.946 ; 33.464.557 ; 71.575 ; 44.352.945 ; 2.659 ; 24.952.628 ; 1.086 ; 2.738.096 ; 3.745 ; 27.690.724 ; 75.320 ; 72.043.669 ;
80;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;BROKER BRASIL CC LTDA. - PRUDENCIAL; 54 ; 1.343.534 ; 752 ; 22.151.476 ; 228 ; 3.599.332 ; 644 ; 7.275.509 ; 1.678 ; 34.369.851 ; 973 ; 29.791.431 ; 166 ; 5.307.716 ; 1.139 ; 35.099.147 ; 2.817 ; 69.468.998 ;
81;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 17 ; 8.864.316 ; 53 ; 3.598.554 ; 49 ; 13.819.643 ; 168 ; 16.083.232 ; 287 ; 42.365.745 ; 55 ; 9.473.311 ; 22 ; 13.108.921 ; 77 ; 22.582.232 ; 364 ; 64.947.977 ;
82;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;ICBC DO BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 7 ; 2.405.281 ; 12 ; 1.703.244 ; 19 ; 4.108.525 ; 17 ; 29.625.000 ; 8 ; 25.745.000 ; 25 ; 55.370.000 ; 44 ; 59.478.525 ;
83;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; -   ; -   ; 9 ; 2.736.924 ; 38 ; 19.903.630 ; 69 ; 7.191.593 ; 116 ; 29.832.147 ; 26 ; 8.275.089 ; 14 ; 18.578.221 ; 40 ; 26.853.310 ; 156 ; 56.685.457 ;
84;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;IB CCTVM - PRUDENCIAL; 7 ; 155.068 ; 52 ; 1.282.146 ; 112 ; 19.442.663 ; 364 ; 23.439.843 ; 535 ; 44.319.720 ; 160 ; 6.146.411 ; 96 ; 1.019.850 ; 256 ; 7.166.261 ; 791 ; 51.485.981 ;
85;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;LEVYCAM CCV LTDA - PRUDENCIAL; 36 ; 836.832 ; 483 ; 17.076.024 ; 145 ; 2.624.374 ; 662 ; 3.779.467 ; 1.326 ; 24.316.697 ; 905 ; 18.793.672 ; 171 ; 1.399.389 ; 1.076 ; 20.193.061 ; 2.402 ; 44.509.758 ;
86;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;DOURADA CORRETORA - PRUDENCIAL; 79 ; 5.501.265 ; 330 ; 11.044.119 ; 872 ; 2.496.598 ; 1.945 ; 5.778.849 ; 3.226 ; 24.820.831 ; 502 ; 11.764.816 ; 55 ; 2.888.364 ; 557 ; 14.653.180 ; 3.783 ; 39.474.011 ;
87;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;BR PARTNERS - PRUDENCIAL; 3 ; 8.000.000 ; 5 ; 646.399 ; 8 ; 10.386.680 ; 40 ; 771.498 ; 56 ; 19.804.577 ; 2 ; 1.021.867 ; 6 ; 17.601.500 ; 8 ; 18.623.367 ; 64 ; 38.427.944 ;
88;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL; 28 ; 4.239.041 ; 23 ; 8.604.935 ; 8 ; 244.218 ; 32 ; 4.474.741 ; 91 ; 17.562.935 ; 17 ; 13.460.950 ; 15 ; 4.860.342 ; 32 ; 18.321.292 ; 123 ; 35.884.227 ;
89;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;JP MORGAN CHASE - PRUDENCIAL; -   ; -   ; -   ; -   ; 5 ; 3.510.117 ; 27 ; 14.634.071 ; 32 ; 18.144.188 ; 4 ; 13.400.000 ; 1 ; 2.800.000 ; 5 ; 16.200.000 ; 37 ; 34.344.188 ;
90;40.333.582;PROSEFTUR CORRETORA DE CAMBIO S.A;PROSEFTUR CC - PRUDENCIAL; 29 ; 231.183 ; 519 ; 11.828.575 ; 39 ; 268.557 ; 78 ; 2.430.816 ; 665 ; 14.759.131 ; 452 ; 14.260.037 ; 69 ; 564.747 ; 521 ; 14.824.784 ; 1.186 ; 29.583.915 ;
91;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL; 6 ; 66.624 ; 224 ; 6.840.855 ; 208 ; 760.933 ; 732 ; 7.281.065 ; 1.170 ; 14.949.477 ; 244 ; 13.467.456 ; 6 ; 173.956 ; 250 ; 13.641.412 ; 1.420 ; 28.590.889 ;
92;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;CAIXA GERAL - PRUDENCIAL; 2 ; 1.374.785 ; 7 ; 4.290.501 ; 22 ; 87.027 ; 62 ; 1.343.468 ; 93 ; 7.095.781 ; 7 ; 9.618.970 ; 7 ; 9.611.900 ; 14 ; 19.230.870 ; 107 ; 26.326.651 ;
93;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;BOA VIAGEM SCC LTDA. - PRUDENCIAL; 1 ; 16.400 ; 127 ; 2.739.500 ; 2.042 ; 1.261.553 ; 2.936 ; 5.565.157 ; 5.106 ; 9.582.610 ; 759 ; 11.732.070 ; 37 ; 4.773.028 ; 796 ; 16.505.098 ; 5.902 ; 26.087.708 ;
94;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;BRX CC LTDA. - PRUDENCIAL; -   ; -   ; 9 ; 90.105 ; 1.163 ; 1.138.429 ; 1.832 ; 2.172.383 ; 3.004 ; 3.400.917 ; 350 ; 9.942.041 ; 85 ; 8.823.366 ; 435 ; 18.765.407 ; 3.439 ; 22.166.324 ;
95;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL; 5 ; 39.464 ; 7 ; 148.758 ; -   ; -   ; 68 ; 8.605.524 ; 80 ; 8.793.746 ; 5 ; 10.500.000 ; 1 ; 250.000 ; 6 ; 10.750.000 ; 86 ; 19.543.746 ;
96;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;INTERCAM CC LTDA - PRUDENCIAL; 3 ; 55.738 ; 136 ; 6.678.434 ; 59 ; 1.373.191 ; 331 ; 1.463.750 ; 529 ; 9.571.113 ; 251 ; 8.106.551 ; 35 ; 1.384.757 ; 286 ; 9.491.308 ; 815 ; 19.062.421 ;
97;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;TROCKA CC - PRUDENCIAL; 6 ; 71.140 ; 12 ; 323.279 ; 1.579 ; 1.118.947 ; 2.063 ; 2.734.805 ; 3.660 ; 4.248.171 ; 604 ; 7.714.500 ; 92 ; 5.842.276 ; 696 ; 13.556.776 ; 4.356 ; 17.804.947 ;
98;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL; 7 ; 209.276 ; 49 ; 4.113.641 ; 99 ; 2.531.293 ; 97 ; 2.662.508 ; 252 ; 9.516.718 ; 30 ; 5.972.083 ; 16 ; 1.941.000 ; 46 ; 7.913.083 ; 298 ; 17.429.801 ;
99;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;EXECUTIVE CC LTDA. - PRUDENCIAL; 35 ; 644.165 ; 169 ; 3.306.029 ; 2.303 ; 1.761.970 ; 3.201 ; 3.138.936 ; 5.708 ; 8.851.100 ; 533 ; 5.675.170 ; 127 ; 1.655.973 ; 660 ; 7.331.143 ; 6.368 ; 16.182.243 ;
100;00.806.535;PLANNER CORRETORA DE VALORES S.A.;PLANNER - PRUDENCIAL; 5 ; 1.020.526 ; 30 ; 908.032 ; 63 ; 2.039.488 ; 46 ; 3.293.524 ; 144 ; 7.261.570 ; 64 ; 4.198.068 ; 61 ; 3.057.927 ; 125 ; 7.255.995 ; 269 ; 14.517.565 ;
101;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;MONOPÓLIO CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 932 ; 494.799 ; 899 ; 512.672 ; 1.831 ; 1.007.471 ; 39 ; 6.753.980 ; 23 ; 6.715.693 ; 62 ; 13.469.673 ; 1.893 ; 14.477.144 ;
102;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;LABOR CC - PRUDENCIAL; 30 ; 635.775 ; 104 ; 2.345.635 ; 3.174 ; 1.358.785 ; 4.087 ; 3.952.972 ; 7.395 ; 8.293.167 ; 268 ; 5.002.204 ; 44 ; 738.619 ; 312 ; 5.740.823 ; 7.707 ; 14.033.990 ;
103;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;EXIM CC LTDA - PRUDENCIAL; 17 ; 140.651 ; 138 ; 920.580 ; 193 ; 2.378.382 ; 482 ; 3.818.667 ; 830 ; 7.258.280 ; 269 ; 3.786.125 ; 85 ; 1.565.658 ; 354 ; 5.351.783 ; 1.184 ; 12.610.063 ;
104;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;EFX CC LTDA. - PRUDENCIAL; 4 ; 611.224 ; 32 ; 1.983.849 ; 58 ; 1.649.903 ; 186 ; 1.877.629 ; 280 ; 6.122.605 ; 93 ; 3.819.817 ; 51 ; 2.233.224 ; 144 ; 6.053.041 ; 424 ; 12.175.646 ;
105;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;GET MONEY CC - PRUDENCIAL; -   ; -   ; 1 ; 19.053 ; 6.751 ; 3.580.198 ; 8.449 ; 6.052.334 ; 15.201 ; 9.651.585 ; 1.054 ; 2.499.430 ; 5 ; 3.338 ; 1.059 ; 2.502.768 ; 16.260 ; 12.154.353 ;
106;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;INVEST CC - PRUDENCIAL; -   ; -   ; 2 ; 31.011 ; 12.452 ; 2.577.657 ; 9.380 ; 4.626.458 ; 21.834 ; 7.235.126 ; 198 ; 2.861.488 ; 8 ; 766.630 ; 206 ; 3.628.118 ; 22.040 ; 10.863.244 ;
107;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;SADOC CC - PRUDENCIAL; 1 ; 197.633 ; 8 ; 59.068 ; 503 ; 4.486.856 ; 523 ; 5.007.310 ; 1.035 ; 9.750.867 ; 30 ; 615.602 ; 2 ; 229.104 ; 32 ; 844.706 ; 1.067 ; 10.595.573 ;
108;33.042.953;CITIBANK N.A.;CITIBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 2 ; 86.756 ; 8 ; 10.394.764 ; 10 ; 10.481.520 ; -   ; -   ; -   ; -   ; -   ; -   ; 10 ; 10.481.520 ;
109;36.658.769;BANCO XCMG BRASIL S.A.;BANCO XCMG BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 4 ; 5.201.574 ; 4 ; 5.201.574 ; 2 ; 5.200.000 ; -   ; -   ; 2 ; 5.200.000 ; 6 ; 10.401.574 ;
110;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;WESTERN UNION - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 1.018 ; 1 ; 1.018 ; 12 ; 5.101.796 ; 18 ; 5.109.630 ; 30 ; 10.211.426 ; 31 ; 10.212.444 ;
111;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;CAMBIONET CC LTDA - PRUDENCIAL; 12 ; 193.622 ; 54 ; 819.435 ; 1.042 ; 1.028.319 ; 2.425 ; 2.999.076 ; 3.533 ; 5.040.452 ; 558 ; 3.227.830 ; 43 ; 640.864 ; 601 ; 3.868.694 ; 4.134 ; 8.909.146 ;
112;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;ARC CORRETORA CAMBIO S.A. - PRUDENCIAL; 86 ; 357.860 ; 31 ; 541.385 ; 262 ; 3.407.260 ; 275 ; 919.882 ; 654 ; 5.226.387 ; 54 ; 484.731 ; 43 ; 2.788.134 ; 97 ; 3.272.865 ; 751 ; 8.499.252 ;
113;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;BCO DO EST. DO PA S.A. - PRUDENCIAL; 46 ; 3.410.089 ; 3 ; 45.911 ; 31 ; 62.324 ; 75 ; 470.129 ; 155 ; 3.988.453 ; -   ; -   ; 22 ; 4.300.000 ; 22 ; 4.300.000 ; 177 ; 8.288.453 ;
114;04.902.979;BANCO DA AMAZONIA S.A.;BCO DA AMAZONIA S.A. - PRUDENCIAL; 18 ; 2.973.451 ; 2 ; 219.621 ; 10 ; 258.294 ; 21 ; 19.923 ; 51 ; 3.471.289 ; 1 ; 80.000 ; 9 ; 2.975.000 ; 10 ; 3.055.000 ; 61 ; 6.526.289 ;
115;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL; 12 ; 114.082 ; 38 ; 361.441 ; 968 ; 530.931 ; 1.399 ; 2.354.375 ; 2.417 ; 3.360.829 ; 160 ; 2.177.510 ; 11 ; 133.337 ; 171 ; 2.310.847 ; 2.588 ; 5.671.676 ;
116;00.795.423;BANCO SEMEAR S.A.;BANCO SEMEAR - PRUDENCIAL; -   ; -   ; 33 ; 1.323.926 ; 4 ; 229.230 ; 34 ; 1.315.601 ; 71 ; 2.868.757 ; 10 ; 2.500.014 ; 2 ; 65.264 ; 12 ; 2.565.278 ; 83 ; 5.434.035 ;
117;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;CONECTA CC LTDA - PRUDENCIAL; 18 ; 498.049 ; 24 ; 658.203 ; 1.028 ; 172.851 ; 651 ; 1.170.076 ; 1.721 ; 2.499.179 ; 189 ; 1.909.077 ; 13 ; 756.417 ; 202 ; 2.665.494 ; 1.923 ; 5.164.673 ;
118;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;TURCAMBIO CC LTDA. - PRUDENCIAL; 1 ; 38.423 ; 26 ; 419.445 ; 2.178 ; 1.058.337 ; 3.041 ; 1.669.562 ; 5.246 ; 3.185.767 ; 123 ; 1.223.675 ; 13 ; 173.640 ; 136 ; 1.397.315 ; 5.382 ; 4.583.082 ;
119;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;VIPS CC LTDA. - PRUDENCIAL; 6 ; 75.086 ; 32 ; 670.977 ; 50 ; 228.886 ; 447 ; 1.558.242 ; 535 ; 2.533.191 ; 112 ; 1.945.515 ; -   ; -   ; 112 ; 1.945.515 ; 647 ; 4.478.706 ;
120;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;DEBONI DTVM LTDA - PRUDENCIAL; -   ; -   ; 52 ; 817.604 ; 218 ; 350.336 ; 523 ; 1.144.026 ; 793 ; 2.311.966 ; 238 ; 1.882.998 ; 6 ; 253.121 ; 244 ; 2.136.119 ; 1.037 ; 4.448.085 ;
121;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;DILLON S/A DTVM - PRUDENCIAL; 5 ; 92.457 ; 17 ; 253.979 ; 43 ; 1.052.930 ; 22 ; 579.632 ; 87 ; 1.978.998 ; 48 ; 1.064.407 ; 55 ; 1.377.184 ; 103 ; 2.441.591 ; 190 ; 4.420.589 ;
122;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;CORREPARTI CC LTDA - PRUDENCIAL; 2 ; 27.937 ; 42 ; 599.507 ; 183 ; 689.533 ; 570 ; 686.850 ; 797 ; 2.003.827 ; 164 ; 1.326.017 ; 26 ; 777.901 ; 190 ; 2.103.918 ; 987 ; 4.107.745 ;
123;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;CONSEGTUR CC - PRUDENCIAL; -   ; -   ; 1 ; 402 ; 5 ; 43.548 ; 292 ; 1.808.281 ; 298 ; 1.852.231 ; 249 ; 1.816.565 ; 7 ; 51.461 ; 256 ; 1.868.026 ; 554 ; 3.720.257 ;
124;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA;AMARIL FRANKLIN CTV LTDA - PRUDENCIAL; 48 ; 989.104 ; 34 ; 262.967 ; 5 ; 25.185 ; 20 ; 418.329 ; 107 ; 1.695.585 ; 41 ; 670.391 ; 51 ; 1.012.558 ; 92 ; 1.682.949 ; 199 ; 3.378.534 ;
125;00.038.166;BANCO CENTRAL DO BRASIL; ; -   ; -   ; -   ; -   ; 2 ; 3.231.623 ; -   ; -   ; 2 ; 3.231.623 ; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 3.231.623 ;
126;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;H.H.PICCHIONI - PRUDENCIAL; -   ; -   ; -   ; -   ; 354 ; 236.336 ; 1.604 ; 1.551.405 ; 1.958 ; 1.787.741 ; 153 ; 1.373.114 ; 4 ; 22.414 ; 157 ; 1.395.528 ; 2.115 ; 3.183.269 ;
127;00.000.208;BRB - BANCO DE BRASILIA S.A.;BRB - PRUDENCIAL; -   ; -   ; 3 ; 87.440 ; 45 ; 148.159 ; 305 ; 1.109.492 ; 353 ; 1.345.091 ; 5 ; 1.469.295 ; -   ; -   ; 5 ; 1.469.295 ; 358 ; 2.814.386 ;
128;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;GLOBAL EXCHANGE CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 4.796 ; 1.214.966 ; 2.904 ; 807.578 ; 7.700 ; 2.022.544 ; 3 ; 37.923 ; 41 ; 491.515 ; 44 ; 529.438 ; 7.744 ; 2.551.982 ;
129;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;LUMINA CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.377 ; 495.733 ; 1.929 ; 1.226.793 ; 3.306 ; 1.722.526 ; 100 ; 740.219 ; 1 ; 4.000 ; 101 ; 744.219 ; 3.407 ; 2.466.745 ;
130;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;PACIFIC INVEST DTVM LTDA - PRUDENCIAL; 3 ; 47.597 ; 4 ; 44.516 ; 250 ; 513.375 ; 840 ; 806.557 ; 1.097 ; 1.412.045 ; 106 ; 646.214 ; 7 ; 367.597 ; 113 ; 1.013.811 ; 1.210 ; 2.425.856 ;
131;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;LASTRO RDV DTVM LTDA - PRUDENCIAL; -   ; -   ; 38 ; 903.610 ; 24 ; 69.202 ; 115 ; 217.656 ; 177 ; 1.190.468 ; 133 ; 1.113.942 ; 6 ; 60.170 ; 139 ; 1.174.112 ; 316 ; 2.364.580 ;
132;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;BCO LA PROVINCIA B AIRES BCE - PRUDENCIAL; 10 ; 971.975 ; -   ; -   ; 5 ; 8.155 ; 12 ; 8.597 ; 27 ; 988.727 ; 1 ; 130.000 ; 7 ; 1.080.000 ; 8 ; 1.210.000 ; 35 ; 2.198.727 ;
133;13.673.855;OSLO CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;OSLO CAPITAL DTVM S.A. - PRUDENCIAL; -   ; -   ; 11 ; 147.987 ; 29 ; 623.188 ; 46 ; 250.920 ; 86 ; 1.022.095 ; 49 ; 397.577 ; 25 ; 623.187 ; 74 ; 1.020.764 ; 160 ; 2.042.859 ;
134;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;ONNIX CC LTDA. - PRUDENCIAL; 7 ; 292.389 ; 12 ; 431.843 ; 8 ; 76.964 ; 24 ; 182.431 ; 51 ; 983.627 ; 23 ; 549.788 ; 7 ; 299.155 ; 30 ; 848.943 ; 81 ; 1.832.570 ;
135;03.751.794;TERRA INVESTIMENTOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;TERRA INVESTIMENTOS DTVM - PRUDENCIAL; -   ; -   ; 26 ; 188.973 ; 2 ; 9.629 ; 31 ; 645.228 ; 59 ; 843.830 ; 44 ; 846.661 ; 2 ; 22.088 ; 46 ; 868.749 ; 105 ; 1.712.579 ;
136;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;MERCANTIL DO BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 40 ; 279.201 ; 50 ; 493.069 ; 90 ; 772.270 ; 5 ; 527.000 ; 2 ; 275.000 ; 7 ; 802.000 ; 97 ; 1.574.270 ;
137;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;SINGRATUR CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 136 ; 137.773 ; 543 ; 653.506 ; 679 ; 791.279 ; 131 ; 504.908 ; 2 ; 3.160 ; 133 ; 508.068 ; 812 ; 1.299.347 ;
138;33.775.974;ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;ATIVA S.A. CTCV - PRUDENCIAL; -   ; -   ; -   ; -   ; 10 ; 283.146 ; 47 ; 335.590 ; 57 ; 618.736 ; 21 ; 348.876 ; 14 ; 312.464 ; 35 ; 661.340 ; 92 ; 1.280.076 ;
139;33.042.151;BANCO DE LA NACION ARGENTINA;BCO LA NACION ARGENTINA - PRUDENCIAL; -   ; -   ; 1 ; 66.371 ; 532 ; 334.285 ; 26 ; 119.750 ; 559 ; 520.406 ; 3 ; 313.765 ; 7 ; 410.000 ; 10 ; 723.765 ; 569 ; 1.244.171 ;
