Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em MARÇO / 2017;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
10;62.073.200;BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.; 143 ; 672.282.473 ; 659 ; 186.796.266 ; 583 ; 1.881.308.267 ; 1.973 ; 1.885.949.559 ; 3.358 ; 4.626.336.566 ; 33 ; 826.783.037 ; 78 ; 1.764.606.101 ; 111 ; 2.591.389.138 ; 3.469 ; 7.217.725.705 ;;;;
11;60.498.557;BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.; 155 ; 155.582.899 ; 480 ; 48.854.993 ; 640 ; 595.808.404 ; 625 ; 1.141.844.721 ; 1.900 ; 1.942.091.017 ; 593 ; 2.622.995.725 ; 489 ; 2.385.474.633 ; 1.082 ; 5.008.470.358 ; 2.982 ; 6.950.561.375 ;;;;
12;01.522.368;BANCO BNP PARIBAS BRASIL S.A.; 231 ; 271.905.787 ; 794 ; 95.496.855 ; 795 ; 1.978.776.066 ; 1.645 ; 1.034.360.505 ; 3.465 ; 3.380.539.214 ; 393 ; 941.845.095 ; 437 ; 2.118.763.230 ; 830 ; 3.060.608.325 ; 4.295 ; 6.441.147.540 ;;;;
13;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;;;; 395 ; 1.288.041.722 ; 238 ; 1.093.840.402 ; 633 ; 2.381.882.124 ; 38 ; 851.153.163 ; 41 ; 1.056.087.162 ; 79 ; 1.907.240.325 ; 712 ; 4.289.122.449 ;;;;
14;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 17 ; 232.448.890 ; 1 ; 4.741.625 ; 41 ; 178.396.431 ; 51 ; 228.539.351 ; 110 ; 644.126.297 ; 89 ; 1.437.398.660 ; 99 ; 1.621.418.497 ; 188 ; 3.058.817.157 ; 298 ; 3.702.943.455 ;;;;
15;11.932.017;STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO; 24 ; 312.218.730 ; 108 ; 79.095.212 ; 133 ; 277.645.421 ; 112 ; 293.067.052 ; 377 ; 962.026.414 ; 238 ; 1.211.839.384 ; 291 ; 1.447.167.300 ; 529 ; 2.659.006.684 ; 906 ; 3.621.033.098 ;;;;
16;59.588.111;BANCO VOTORANTIM S.A.; 215 ; 290.628.379 ; 1.014 ; 145.082.517 ; 303 ; 291.089.410 ; 926 ; 414.700.966 ; 2.458 ; 1.141.501.272 ; 373 ; 1.159.008.033 ; 735 ; 1.067.619.987 ; 1.108 ; 2.226.628.020 ; 3.566 ; 3.368.129.293 ;;;;
17;02.801.938;BANCO MORGAN STANLEY S.A.;;;;; 583 ; 985.348.903 ; 677 ; 1.180.673.092 ; 1.260 ; 2.166.021.995 ; 26 ; 631.676.300 ; 23 ; 490.681.245 ; 49 ; 1.122.357.545 ; 1.309 ; 3.288.379.540 ;;;;
18;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 153 ; 270.638.132 ; 713 ; 188.692.396 ; 355 ; 328.528.905 ; 1.222 ; 687.274.697 ; 2.443 ; 1.475.134.130 ; 128 ; 738.364.187 ; 105 ; 361.502.496 ; 233 ; 1.099.866.683 ; 2.676 ; 2.575.000.812 ;;;;
19;61.820.817;BANCO PAULISTA S.A.; 196 ; 106.944.785 ; 489 ; 36.601.876 ; 954 ; 221.373.511 ; 1.687 ; 272.338.763 ; 3.326 ; 637.258.934 ; 1.909 ; 658.655.664 ; 13.810 ; 675.369.120 ; 15.719 ; 1.334.024.784 ; 19.045 ; 1.971.283.717 ;;;;
20;58.160.789;BANCO SAFRA S.A.; 211 ; 168.116.164 ; 1.067 ; 136.173.775 ; 1.045 ; 239.718.850 ; 2.456 ; 286.270.414 ; 4.779 ; 830.279.203 ; 180 ; 423.546.833 ; 178 ; 407.860.818 ; 358 ; 831.407.650 ; 5.137 ; 1.661.686.853 ;;;;
21;49.336.860;ING BANK N.V.; 36 ; 255.949.758 ;;; 10 ; 55.575.345 ; 58 ; 25.773.011 ; 104 ; 337.298.113 ; 18 ; 378.520.752 ; 31 ; 728.683.008 ; 49 ; 1.107.203.759 ; 153 ; 1.444.501.873 ;;;;
22;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 196 ; 55.540.330 ; 515 ; 101.079.933 ; 415 ; 205.680.047 ; 595 ; 300.533.390 ; 1.721 ; 662.833.700 ; 110 ; 414.618.206 ; 83 ; 274.078.641 ; 193 ; 688.696.848 ; 1.914 ; 1.351.530.548 ;;;;
23;62.232.889;BANCO DAYCOVAL S.A.; 320 ; 55.332.439 ; 472 ; 31.828.492 ; 525 ; 316.970.956 ; 2.025 ; 97.488.098 ; 3.342 ; 501.619.984 ; 592 ; 266.583.062 ; 2.563 ; 555.331.994 ; 3.155 ; 821.915.056 ; 6.497 ; 1.323.535.041 ;;;;
24;07.656.500;BANCO KDB DO BRASIL S.A.;;; 2 ; 2.844.356 ; 206 ; 438.193.361 ; 235 ; 26.736.416 ; 443 ; 467.774.132 ; 10 ; 125.120.688 ; 145 ; 532.750.000 ; 155 ; 657.870.688 ; 598 ; 1.125.644.821 ;;;;
25;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 9 ; 25.494.612 ;;; 9 ; 25.494.612 ; 4 ; 550.000.000 ; 4 ; 550.000.000 ; 8 ; 1.100.000.000 ; 17 ; 1.125.494.612 ;;;;
26;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 89 ; 332.578.037 ; 31 ; 11.133.871 ; 90 ; 79.086.692 ; 184 ; 218.674.396 ; 394 ; 641.472.997 ; 17 ; 33.998.492 ; 28 ; 375.064.230 ; 45 ; 409.062.723 ; 439 ; 1.050.535.719 ;;;;
27;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 28 ; 277.546.982 ; 42 ; 183.754.234 ; 70 ; 461.301.216 ; 31 ; 180.336.010 ; 7 ; 274.097.198 ; 38 ; 454.433.208 ; 108 ; 915.734.424 ;;;;
28;68.900.810;BANCO RENDIMENTO S.A.; 35 ; 2.689.174 ; 65 ; 31.639.693 ; 39.098 ; 125.008.681 ; 1.508 ; 155.099.297 ; 40.706 ; 314.436.844 ; 528 ; 321.947.924 ; 9.411 ; 278.584.404 ; 9.939 ; 600.532.328 ; 50.645 ; 914.969.172 ;;;;
29;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 105 ; 230.623.845 ; 177 ; 31.574.701 ; 93 ; 59.863.278 ; 137 ; 115.361.591 ; 512 ; 437.423.415 ; 159 ; 158.442.051 ; 164 ; 302.899.685 ; 323 ; 461.341.736 ; 835 ; 898.765.151 ;;;;
30;28.195.667;BANCO ABC BRASIL S.A.; 52 ; 21.519.208 ; 148 ; 18.673.430 ; 25 ; 19.932.239 ; 250 ; 413.001.933 ; 475 ; 473.126.811 ; 43 ; 366.617.064 ; 33 ; 43.737.767 ; 76 ; 410.354.831 ; 551 ; 883.481.642 ;;;;
31;11.703.662;BANCO CONFIDENCE DE CÂMBIO S.A.; 181 ; 9.977.121 ; 1.326 ; 49.915.570 ; 697 ; 46.862.185 ; 2.497 ; 101.395.769 ; 4.701 ; 208.150.644 ; 1.056 ; 378.800.619 ; 7.564 ; 284.881.359 ; 8.620 ; 663.681.977 ; 13.321 ; 871.832.622 ;;;;
32;00.360.305;CAIXA ECONOMICA FEDERAL; 322 ; 138.438.329 ; 257 ; 8.778.926 ; 6.566 ; 88.080.950 ; 1.695 ; 112.337.633 ; 8.840 ; 347.635.837 ; 153 ; 210.594.781 ; 190 ; 309.028.358 ; 343 ; 519.623.139 ; 9.183 ; 867.258.976 ;;;;
33;03.532.415;BANCO ABN AMRO S.A.; 13 ; 38.364.618 ; 4 ; 2.086.728 ; 32 ; 348.868.766 ; 62 ; 317.210.010 ; 111 ; 706.530.123 ; 6 ; 33.219.000 ; 19 ; 101.255.426 ; 25 ; 134.474.426 ; 136 ; 841.004.548 ;;;;
34;71.027.866;BANCO BONSUCESSO S.A.; 41 ; 2.061.569 ; 71 ; 4.442.751 ; 119 ; 14.630.818 ; 421 ; 27.571.315 ; 652 ; 48.706.453 ; 304 ; 404.259.186 ; 939 ; 384.581.545 ; 1.243 ; 788.840.731 ; 1.895 ; 837.547.183 ;;;;
35;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 84 ; 23.452.087 ; 122 ; 14.186.910 ; 64 ; 194.184.004 ; 293 ; 210.036.288 ; 563 ; 441.859.290 ; 39 ; 171.459.610 ; 28 ; 165.029.121 ; 67 ; 336.488.731 ; 630 ; 778.348.021 ;;;;
36;78.632.767;BANCO OURINVEST S.A.; 111 ; 19.604.213 ; 402 ; 19.915.122 ; 452 ; 32.431.828 ; 810 ; 55.368.810 ; 1.775 ; 127.319.973 ; 315 ; 303.604.043 ; 9.599 ; 278.819.288 ; 9.914 ; 582.423.331 ; 11.689 ; 709.743.303 ;;;;
37;53.518.684;HSBC BRASIL S.A. - BANCO DE INVESTIMENTO; 2 ; 13.000.000 ;;; 8 ; 341.019.808 ; 5 ; 168.032.467 ; 15 ; 522.052.275 ;;; 8 ; 186.000.000 ; 8 ; 186.000.000 ; 23 ; 708.052.275 ;;;;
38;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 56 ; 127.803.985 ;;; 86 ; 38.500.250 ; 51 ; 230.712.773 ; 193 ; 397.017.008 ; 4 ; 24.077.222 ; 15 ; 252.649.738 ; 19 ; 276.726.960 ; 212 ; 673.743.969 ;;;;
39;13.059.145;BEXS BANCO DE CÂMBIO S/A; 40 ; 145.369.497 ; 101 ; 2.487.420 ; 169 ; 54.765.552 ; 521 ; 103.472.295 ; 831 ; 306.094.764 ; 222 ; 103.729.982 ; 172 ; 196.125.395 ; 394 ; 299.855.377 ; 1.225 ; 605.950.141 ;;;;
40;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 4 ; 1.171.439 ; 24 ; 5.887.727 ; 36 ; 197.445.009 ; 97 ; 199.822.401 ; 161 ; 404.326.577 ; 22 ; 8.820.000 ; 3 ; 1.441.169 ; 25 ; 10.261.169 ; 186 ; 414.587.746 ;;;;
41;61.186.680;BANCO BMG S.A.; 15 ; 46.959.072 ; 2 ; 979.087 ; 3 ; 1.961.625 ; 30 ; 144.896.114 ; 50 ; 194.795.899 ; 9 ; 149.152.929 ; 4 ; 46.614.377 ; 13 ; 195.767.307 ; 63 ; 390.563.206 ;;;;
42;30.723.886;BANCO MODAL S.A.; 8 ; 621.423 ; 18 ; 1.569.968 ; 47 ; 72.504.362 ; 86 ; 45.226.105 ; 159 ; 119.921.859 ; 11 ; 106.000.000 ; 11 ; 132.000.000 ; 22 ; 238.000.000 ; 181 ; 357.921.859 ;;;;
43;03.609.817;BANCO CARGILL S.A.; 5 ; 12.169.736 ; 4 ; 2.402.362 ; 2 ; 167.830 ; 28 ; 5.216.583 ; 39 ; 19.956.511 ; 4 ; 57.000.000 ; 5 ; 212.000.000 ; 9 ; 269.000.000 ; 48 ; 288.956.511 ;;;;
44;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 26 ; 974.879 ; 287 ; 8.895.517 ; 126 ; 29.842.126 ; 612 ; 64.793.720 ; 1.051 ; 104.506.243 ; 358 ; 101.888.359 ; 354 ; 58.430.914 ; 712 ; 160.319.272 ; 1.763 ; 264.825.515 ;;;;
45;58.616.418;BANCO FIBRA S.A.; 54 ; 30.848.220 ; 542 ; 67.660.566 ; 34 ; 2.086.629 ; 319 ; 49.041.427 ; 949 ; 149.636.843 ; 17 ; 86.585.603 ; 5 ; 26.828.858 ; 22 ; 113.414.461 ; 971 ; 263.051.304 ;;;;
46;73.622.748;B & T ASSOCIADOS CORRETORA DE CÂMBIO LTDA.; 149 ; 3.974.320 ; 658 ; 14.446.092 ; 1.456 ; 17.869.809 ; 2.497 ; 56.920.259 ; 4.760 ; 93.210.480 ; 3.293 ; 106.140.576 ; 221 ; 56.640.475 ; 3.514 ; 162.781.051 ; 8.274 ; 255.991.530 ;;;;
47;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 64 ; 85.738.730 ; 50 ; 33.006.842 ; 20 ; 57.450.208 ; 121 ; 13.211.158 ; 255 ; 189.406.939 ; 6 ; 17.076.430 ; 6 ; 37.075.962 ; 12 ; 54.152.392 ; 267 ; 243.559.331 ;;;;
48;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 874 ; 62.870.223 ; 1.154 ; 54.605.006 ; 380 ; 10.357.619 ; 1.351 ; 29.528.438 ; 3.759 ; 157.361.286 ; 46 ; 45.475.087 ; 44 ; 35.077.461 ; 90 ; 80.552.548 ; 3.849 ; 237.913.834 ;;;;
49;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 178 ; 4.220.459 ; 1.832 ; 38.532.063 ; 1.359 ; 15.830.610 ; 3.533 ; 33.297.801 ; 6.902 ; 91.880.934 ; 995 ; 64.687.932 ; 247 ; 12.900.576 ; 1.242 ; 77.588.508 ; 8.144 ; 169.469.442 ;;;;
50;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.; 3 ; 47.509 ; 51 ; 541.780 ; 639 ; 26.643.714 ; 1.272 ; 73.710.153 ; 1.965 ; 100.943.157 ; 963 ; 54.404.879 ; 583 ; 8.586.181 ; 1.546 ; 62.991.060 ; 3.511 ; 163.934.217 ;;;;
51;00.460.065;COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 87 ; 285.249 ; 183 ; 1.361.074 ; 270 ; 1.646.323 ; 534 ; 79.474.095 ; 336 ; 78.393.391 ; 870 ; 157.867.486 ; 1.140 ; 159.513.809 ;;;;
52;10.690.848;BANCO DA CHINA BRASIL S.A.; 14 ; 25.067.679 ; 5 ; 7.170.133 ; 30 ; 38.015.046 ; 46 ; 11.871.790 ; 95 ; 82.124.648 ; 16 ; 11.500.000 ; 52 ; 55.550.000 ; 68 ; 67.050.000 ; 163 ; 149.174.648 ;;;;
53;59.118.133;BANCO LUSO BRASILEIRO S.A.; 130 ; 18.691.027 ; 161 ; 10.164.399 ; 55 ; 21.301.061 ; 210 ; 8.483.101 ; 556 ; 58.639.588 ; 202 ; 33.183.748 ; 151 ; 54.531.092 ; 353 ; 87.714.840 ; 909 ; 146.354.428 ;;;;
54;00.997.185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;;;;; 91 ; 37.411.147 ; 112 ; 58.857.758 ; 203 ; 96.268.906 ; 39 ; 34.007.000 ; 22 ; 12.561.804 ; 61 ; 46.568.804 ; 264 ; 142.837.710 ;;;;
55;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 104 ; 2.270.120 ; 1.176 ; 24.609.693 ; 829 ; 11.492.546 ; 3.946 ; 30.320.096 ; 6.055 ; 68.692.456 ; 1.361 ; 47.699.749 ; 22 ; 6.312.993 ; 1.383 ; 54.012.742 ; 7.438 ; 122.705.197 ;;;;
56;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 990 ; 9.540.602 ; 4.779 ; 58.866.649 ; 5.769 ; 68.407.251 ; 2.449 ; 50.656.757 ; 121 ; 1.129.789 ; 2.570 ; 51.786.546 ; 8.339 ; 120.193.797 ;;;;
57;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 27 ; 398.772 ; 197 ; 2.118.431 ; 1.391 ; 9.368.303 ; 5.278 ; 57.485.226 ; 6.893 ; 69.370.733 ; 738 ; 50.287.384 ; 9 ; 192.955 ; 747 ; 50.480.340 ; 7.640 ; 119.851.072 ;;;;
58;92.894.922;BANCO ORIGINAL S.A.; 27 ; 54.399.974 ; 197 ; 12.842.236 ; 47 ; 390.854 ; 230 ; 9.947.790 ; 501 ; 77.580.854 ; 10 ; 15.449.184 ; 10 ; 21.413.500 ; 20 ; 36.862.684 ; 521 ; 114.443.538 ;;;;
59;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 549 ; 35.384.515 ; 404 ; 12.713.809 ; 219 ; 9.279.747 ; 225 ; 16.959.600 ; 1.397 ; 74.337.671 ; 27 ; 11.684.272 ; 31 ; 27.054.189 ; 58 ; 38.738.461 ; 1.455 ; 113.076.132 ;;;;
60;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 330 ; 14.190.510 ; 967 ; 28.235.105 ; 419 ; 12.142.324 ; 931 ; 14.696.645 ; 2.647 ; 69.264.584 ; 333 ; 29.903.665 ; 48 ; 13.259.617 ; 381 ; 43.163.282 ; 3.028 ; 112.427.866 ;;;;
61;02.318.507;BANCO KEB HANA DO BRASIL S.A.;;; 15 ; 2.394.977 ; 59 ; 52.681.805 ; 59 ; 2.234.568 ; 133 ; 57.311.350 ; 9 ; 2.495.447 ; 20 ; 50.529.000 ; 29 ; 53.024.447 ; 162 ; 110.335.798 ;;;;
62;15.114.366;BANCO BBM S/A; 21 ; 25.029.641 ; 3 ; 2.329.247 ; 15 ; 5.025.061 ; 45 ; 1.821.406 ; 84 ; 34.205.354 ; 15 ; 38.483.776 ; 14 ; 34.968.096 ; 29 ; 73.451.872 ; 113 ; 107.657.226 ;;;;
63;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 17 ; 312.300 ; 69 ; 457.860 ; 272 ; 49.492.828 ; 358 ; 50.262.988 ; 2.859 ; 51.365.000 ; 20 ; 1.932.603 ; 2.879 ; 53.297.603 ; 3.237 ; 103.560.591 ;;;;
64;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 13 ; 9.574.518 ; 14 ; 1.006.219 ; 26 ; 37.337.593 ; 27 ; 463.886 ; 80 ; 48.382.217 ; 5 ; 96.956 ; 12 ; 46.346.918 ; 17 ; 46.443.874 ; 97 ; 94.826.090 ;;;;
65;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO; 18 ; 2.357.661 ; 143 ; 7.537.435 ; 79 ; 26.294.175 ; 88 ; 12.656.133 ; 328 ; 48.845.404 ; 93 ; 16.196.448 ; 45 ; 23.563.994 ; 138 ; 39.760.441 ; 466 ; 88.605.845 ;;;;
66;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 24 ; 644.794 ; 1.130 ; 26.429.463 ; 434 ; 5.934.436 ; 1.301 ; 13.941.302 ; 2.889 ; 46.949.995 ; 1.591 ; 37.557.488 ; 194 ; 3.675.457 ; 1.785 ; 41.232.945 ; 4.674 ; 88.182.939 ;;;;
67;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 45 ; 8.554.428 ; 46 ; 1.951.921 ; 22 ; 10.839.920 ; 63 ; 9.643.680 ; 176 ; 30.989.949 ; 23 ; 22.289.477 ; 25 ; 30.267.663 ; 48 ; 52.557.141 ; 224 ; 83.547.090 ;;;;
68;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 108 ; 22.034.259 ; 104 ; 7.138.529 ; 93 ; 272.139 ; 90 ; 6.678.576 ; 395 ; 36.123.504 ; 72 ; 19.808.742 ; 60 ; 27.233.383 ; 132 ; 47.042.125 ; 527 ; 83.165.629 ;;;;
69;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 48 ; 938.978 ; 472 ; 8.075.445 ; 1.420 ; 5.848.210 ; 3.925 ; 19.584.107 ; 5.865 ; 34.446.740 ; 1.809 ; 33.988.619 ; 365 ; 13.133.212 ; 2.174 ; 47.121.830 ; 8.039 ; 81.568.571 ;;;;
70;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 23 ; 192.013 ; 202 ; 3.157.103 ; 548 ; 6.222.451 ; 1.707 ; 21.029.840 ; 2.480 ; 30.601.408 ; 2.177 ; 33.277.979 ; 102 ; 15.364.805 ; 2.279 ; 48.642.784 ; 4.759 ; 79.244.191 ;;;;
71;67.391.821;S. HAYATA CORRETORA DE CÂMBIO S.A.; 1 ; 9.060 ; 511 ; 21.942.677 ; 136 ; 2.831.206 ; 723 ; 12.813.433 ; 1.371 ; 37.596.376 ; 813 ; 33.991.090 ; 19 ; 2.050.624 ; 832 ; 36.041.714 ; 2.203 ; 73.638.091 ;;;;
72;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 2 ; 5.300.000 ; 4 ; 1.490.267 ; 15 ; 9.541.560 ; 124 ; 10.933.760 ; 145 ; 27.265.586 ; 12 ; 18.299.729 ; 11 ; 22.320.615 ; 23 ; 40.620.344 ; 168 ; 67.885.931 ;;;;
73;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 580 ; 18.195.211 ; 277 ; 7.509.669 ; 82 ; 469.663 ; 348 ; 1.823.065 ; 1.287 ; 27.997.607 ; 35 ; 11.723.836 ; 68 ; 20.153.984 ; 103 ; 31.877.820 ; 1.390 ; 59.875.427 ;;;;
74;60.889.128;BANCO SOFISA S.A.; 106 ; 17.260.726 ; 136 ; 7.870.842 ; 17 ; 2.080.470 ; 105 ; 2.790.314 ; 364 ; 30.002.352 ; 21 ; 2.557.431 ; 28 ; 27.240.190 ; 49 ; 29.797.621 ; 413 ; 59.799.973 ;;;;
75;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 1 ; 5.028 ; 9 ; 164.103 ; 623 ; 3.652.279 ; 1.315 ; 13.092.415 ; 1.948 ; 16.913.825 ; 1.385 ; 25.699.038 ; 84 ; 16.214.932 ; 1.469 ; 41.913.970 ; 3.417 ; 58.827.794 ;;;;
76;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 49 ; 735.919 ; 965 ; 19.903.058 ; 259 ; 4.695.858 ; 831 ; 7.768.312 ; 2.104 ; 33.103.146 ; 503 ; 23.288.499 ; 10 ; 1.005.551 ; 513 ; 24.294.050 ; 2.617 ; 57.397.196 ;;;;
77;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 18 ; 177.761 ; 697 ; 19.364.637 ; 227 ; 1.957.997 ; 1.022 ; 7.798.405 ; 1.964 ; 29.298.800 ; 694 ; 25.051.072 ; 4 ; 26.392 ; 698 ; 25.077.463 ; 2.662 ; 54.376.264 ;;;;
78;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 9 ; 1.126.456 ; 3 ; 96.000 ; 9 ; 258.216 ; 7 ; 97.948 ; 28 ; 1.578.621 ; 27 ; 27.300.000 ; 22 ; 24.780.000 ; 49 ; 52.080.000 ; 77 ; 53.658.621 ;;;;
79;05.452.073;ALBATROSS CORRETORA DE CAMBIO E VALORES S.A; 4 ; 77.970 ; 87 ; 1.573.520 ; 193 ; 749.254 ; 566 ; 23.499.399 ; 850 ; 25.900.143 ; 2.044 ; 24.856.124 ; 28 ; 575.429 ; 2.072 ; 25.431.553 ; 2.922 ; 51.331.697 ;;;;
