Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Jun/2019;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
13;60.498.557;BANCO MUFG BRASIL S.A.; 741 ; 289.977.098 ; 2.523 ; 402.537.306 ; 2.703 ; 1.877.986.733 ; 3.062 ; 1.781.565.036 ; 9.029 ; 4.352.066.173 ; 3.262 ; 17.984.368.627 ; 3.342 ; 18.364.865.167 ; 6.604 ; 36.349.233.793 ; 15.633 ; 40.701.299.966 ;;;;
14;02.801.938;BANCO MORGAN STANLEY S.A.;;;;; 3.416 ; 10.039.686.603 ; 3.140 ; 10.324.154.181 ; 6.556 ; 20.363.840.784 ; 251 ; 7.799.697.479 ; 315 ; 8.006.192.976 ; 566 ; 15.805.890.455 ; 7.122 ; 36.169.731.239 ;;;;
15;49.336.860;ING BANK N.V.; 210 ; 1.560.419.809 ; 32 ; 36.908.547 ; 110 ; 435.031.953 ; 313 ; 283.024.048 ; 665 ; 2.315.384.358 ; 549 ; 10.361.406.356 ; 624 ; 12.164.348.556 ; 1.173 ; 22.525.754.911 ; 1.838 ; 24.841.139.269 ;;;;
16;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 71 ; 447.941.638 ; 29 ; 15.992.123 ; 248 ; 398.385.879 ; 380 ; 357.230.613 ; 728 ; 1.219.550.254 ; 528 ; 9.895.830.661 ; 547 ; 10.352.914.246 ; 1.075 ; 20.248.744.907 ; 1.803 ; 21.468.295.160 ;;;;
17;59.588.111;BANCO VOTORANTIM S.A.; 492 ; 1.163.977.781 ; 3.637 ; 891.875.083 ; 2.553 ; 2.184.514.787 ; 5.585 ; 2.036.961.247 ; 12.267 ; 6.277.328.899 ; 1.825 ; 4.985.273.947 ; 5.043 ; 5.243.030.436 ; 6.868 ; 10.228.304.383 ; 19.135 ; 16.505.633.282 ;;;;
18;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 498 ; 1.365.100.271 ; 2.656 ; 907.120.386 ; 1.832 ; 3.487.212.199 ; 4.013 ; 3.326.696.915 ; 8.999 ; 9.086.129.772 ; 358 ; 3.097.449.031 ; 379 ; 3.455.766.197 ; 737 ; 6.553.215.228 ; 9.736 ; 15.639.345.000 ;;;;
19;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.; 6 ; 20.416.401 ;;; 1.225 ; 4.120.839.998 ; 1.195 ; 3.343.588.644 ; 2.426 ; 7.484.845.043 ; 151 ; 3.709.602.445 ; 178 ; 4.207.077.084 ; 329 ; 7.916.679.529 ; 2.755 ; 15.401.524.572 ;;;;
20;03.532.415;BANCO ABN AMRO S.A.; 15 ; 76.429.815 ; 4 ; 397.154 ; 469 ; 4.222.727.028 ; 532 ; 4.237.682.475 ; 1.020 ; 8.537.236.472 ; 65 ; 3.102.322.743 ; 71 ; 3.170.820.373 ; 136 ; 6.273.143.116 ; 1.156 ; 14.810.379.588 ;;;;
21;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 707 ; 2.851.905.639 ; 224 ; 239.301.824 ; 492 ; 742.408.794 ; 1.206 ; 759.125.968 ; 2.629 ; 4.592.742.224 ; 235 ; 1.709.371.401 ; 304 ; 4.162.626.616 ; 539 ; 5.871.998.017 ; 3.168 ; 10.464.740.241 ;;;;
22;61.820.817;BANCO PAULISTA S.A.; 1.026 ; 708.519.835 ; 2.162 ; 113.882.123 ; 697.982 ; 850.657.788 ; 7.775 ; 647.805.720 ; 708.945 ; 2.320.865.466 ; 10.821 ; 3.037.966.886 ; 63.021 ; 3.808.830.023 ; 73.842 ; 6.846.796.909 ; 782.787 ; 9.167.662.375 ;;;;
23;68.900.810;BANCO RENDIMENTO S.A.; 150 ; 14.369.975 ; 1.031 ; 152.455.424 ; 220.613 ; 955.137.688 ; 65.153 ; 820.416.444 ; 286.947 ; 1.942.379.532 ; 4.140 ; 3.583.373.207 ; 60.447 ; 3.572.899.036 ; 64.587 ; 7.156.272.243 ; 351.534 ; 9.098.651.775 ;;;;
24;28.195.667;BANCO ABC BRASIL S.A.; 422 ; 389.119.629 ; 1.023 ; 248.496.066 ; 493 ; 509.288.797 ; 1.605 ; 714.907.749 ; 3.543 ; 1.861.812.241 ; 911 ; 3.242.715.874 ; 1.804 ; 3.317.484.023 ; 2.715 ; 6.560.199.897 ; 6.258 ; 8.422.012.138 ;;;;
25;11.932.017;STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO; 46 ; 148.074.301 ; 151 ; 131.684.431 ; 304 ; 1.131.303.728 ; 662 ; 1.158.640.580 ; 1.163 ; 2.569.703.040 ; 842 ; 2.685.449.841 ; 1.213 ; 2.601.180.655 ; 2.055 ; 5.286.630.497 ; 3.218 ; 7.856.333.537 ;;;;
26;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 452 ; 771.435.505 ;;; 653 ; 251.739.616 ; 235 ; 2.796.990.950 ; 1.340 ; 3.820.166.072 ; 110 ; 3.248.988.491 ; 18 ; 771.024.493 ; 128 ; 4.020.012.983 ; 1.468 ; 7.840.179.055 ;;;;
27;58.160.789;BANCO SAFRA S.A.; 935 ; 507.715.268 ; 5.204 ; 668.186.101 ; 5.477 ; 2.221.773.027 ; 12.843 ; 2.062.850.331 ; 24.459 ; 5.460.524.727 ; 1.001 ; 1.161.714.057 ; 955 ; 1.058.187.255 ; 1.956 ; 2.219.901.311 ; 26.415 ; 7.680.426.038 ;;;;
28;00.360.305;CAIXA ECONOMICA FEDERAL; 762 ; 379.270.865 ; 621 ; 21.035.582 ; 47.096 ; 1.017.643.829 ; 9.322 ; 1.871.671.748 ; 57.801 ; 3.289.622.024 ; 804 ; 2.029.735.642 ; 835 ; 1.358.203.245 ; 1.639 ; 3.387.938.887 ; 59.440 ; 6.677.560.911 ;;;;
29;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 106 ; 292.113.101 ; 59 ; 30.207.376 ; 93 ; 685.631.481 ; 751 ; 693.238.742 ; 1.009 ; 1.701.190.699 ; 147 ; 1.730.547.577 ; 157 ; 1.806.538.373 ; 304 ; 3.537.085.950 ; 1.313 ; 5.238.276.649 ;;;;
30;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 919 ; 422.234.985 ; 3.784 ; 803.548.254 ; 2.256 ; 1.038.676.851 ; 3.357 ; 412.412.080 ; 10.316 ; 2.676.872.170 ; 504 ; 1.012.428.043 ; 506 ; 1.246.864.597 ; 1.010 ; 2.259.292.640 ; 11.326 ; 4.936.164.809 ;;;;
31;78.632.767;BANCO OURINVEST S.A.; 991 ; 72.319.655 ; 8.509 ; 474.566.243 ; 3.956 ; 497.433.075 ; 11.688 ; 619.715.635 ; 25.144 ; 1.664.034.608 ; 3.191 ; 1.843.754.615 ; 50.055 ; 1.321.513.426 ; 53.246 ; 3.165.268.041 ; 78.390 ; 4.829.302.649 ;;;;
32;62.232.889;BANCO DAYCOVAL S.A.; 3.104 ; 481.574.437 ; 3.546 ; 236.827.442 ; 4.166 ; 79.852.768 ; 17.204 ; 1.142.739.498 ; 28.020 ; 1.940.994.145 ; 2.869 ; 1.772.130.690 ; 8.877 ; 930.610.320 ; 11.746 ; 2.702.741.010 ; 39.766 ; 4.643.735.154 ;;;;
33;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.; 1.525 ; 50.537.518 ; 9.306 ; 356.256.214 ; 6.507 ; 452.923.415 ; 18.917 ; 626.979.965 ; 36.255 ; 1.486.697.111 ; 4.714 ; 1.628.493.680 ; 35.315 ; 1.126.977.028 ; 40.029 ; 2.755.470.707 ; 76.284 ; 4.242.167.818 ;;;;
34;13.059.145;BEXS BANCO DE CÂMBIO S/A; 136 ; 756.873.653 ; 217 ; 11.784.662 ; 1.406 ; 314.074.798 ; 4.903 ; 1.066.005.074 ; 6.662 ; 2.148.738.187 ; 529 ; 821.829.697 ; 333 ; 810.846.333 ; 862 ; 1.632.676.029 ; 7.524 ; 3.781.414.216 ;;;;
35;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 430 ; 33.701.632 ; 3.789 ; 152.465.950 ; 1.969 ; 536.472.383 ; 430.133 ; 827.470.209 ; 436.321 ; 1.550.110.174 ; 1.369 ; 1.292.277.695 ; 1.980 ; 883.781.312 ; 3.349 ; 2.176.059.006 ; 439.670 ; 3.726.169.181 ;;;;
36;71.027.866;BANCO BS2 S.A.; 463 ; 57.357.184 ; 2.503 ; 138.243.919 ; 4.581 ; 676.412.692 ; 7.500 ; 549.864.610 ; 15.047 ; 1.421.878.404 ; 903 ; 764.750.234 ; 16.880 ; 794.226.704 ; 17.783 ; 1.558.976.938 ; 32.830 ; 2.980.855.342 ;;;;
37;07.656.500;BANCO KDB DO BRASIL S.A.;;;;; 1.023 ; 785.766.063 ; 2.099 ; 884.573.159 ; 3.122 ; 1.670.339.221 ; 132 ; 671.389.394 ; 274 ; 584.400.000 ; 406 ; 1.255.789.394 ; 3.528 ; 2.926.128.615 ;;;;
38;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 441 ; 311.163.709 ; 1.020 ; 210.592.329 ; 596 ; 316.813.470 ; 720 ; 449.683.284 ; 2.777 ; 1.288.252.792 ; 592 ; 842.096.102 ; 584 ; 781.670.735 ; 1.176 ; 1.623.766.837 ; 3.953 ; 2.912.019.628 ;;;;
39;58.616.418;BANCO FIBRA S.A.; 324 ; 329.198.635 ; 2.276 ; 341.041.769 ; 439 ; 408.061.758 ; 1.520 ; 168.802.734 ; 4.559 ; 1.247.104.895 ; 149 ; 484.773.589 ; 169 ; 722.415.499 ; 318 ; 1.207.189.088 ; 4.877 ; 2.454.293.983 ;;;;
40;33.923.798;BANCO MÁXIMA S.A.; 260 ; 352.966.448 ; 1.181 ; 49.950.243 ; 4.856 ; 89.219.510 ; 72.011 ; 837.512.437 ; 78.308 ; 1.329.648.639 ; 292 ; 716.788.159 ; 95 ; 271.004.778 ; 387 ; 987.792.937 ; 78.695 ; 2.317.441.576 ;;;;
41;10.690.848;BANCO DA CHINA BRASIL S.A.; 95 ; 870.773.756 ; 112 ; 28.187.935 ; 98 ; 115.485.182 ; 302 ; 165.840.977 ; 607 ; 1.180.287.850 ; 152 ; 163.654.832 ; 193 ; 955.950.008 ; 345 ; 1.119.604.840 ; 952 ; 2.299.892.690 ;;;;
42;53.518.684;HSBC BRASIL S.A. - BANCO DE INVESTIMENTO; 21 ; 128.070.255 ; 74 ; 40.206.904 ; 80 ; 418.521.941 ; 144 ; 262.847.971 ; 319 ; 849.647.072 ; 85 ; 625.912.913 ; 116 ; 774.363.530 ; 201 ; 1.400.276.443 ; 520 ; 2.249.923.514 ;;;;
43;30.723.886;BANCO MODAL S.A.; 76 ; 21.056.074 ; 262 ; 26.662.631 ; 738 ; 671.380.316 ; 724 ; 264.941.519 ; 1.800 ; 984.040.540 ; 84 ; 337.853.031 ; 88 ; 738.560.547 ; 172 ; 1.076.413.578 ; 1.972 ; 2.060.454.118 ;;;;
44;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 260 ; 348.381.476 ; 1.134 ; 104.023.232 ; 53 ; 95.499.489 ; 1.061 ; 371.105.213 ; 2.508 ; 919.009.409 ; 165 ; 621.662.632 ; 123 ; 500.636.984 ; 288 ; 1.122.299.616 ; 2.796 ; 2.041.309.025 ;;;;
45;03.609.817;BANCO CARGILL S.A.; 78 ; 166.594.987 ; 16 ; 7.890.786 ; 26 ; 49.499.550 ; 191 ; 52.393.255 ; 311 ; 276.378.578 ; 20 ; 746.000.000 ; 23 ; 911.250.000 ; 43 ; 1.657.250.000 ; 354 ; 1.933.628.578 ;;;;
46;00.997.185;BANCO B3 S.A.;;;;; 967 ; 536.243.379 ; 950 ; 766.975.879 ; 1.917 ; 1.303.219.259 ; 230 ; 313.648.900 ; 162 ; 82.914.669 ; 392 ; 396.563.569 ; 2.309 ; 1.699.782.828 ;;;;
47;62.144.175;BANCO PINE S.A.; 142 ; 106.901.834 ; 1.176 ; 154.117.408 ; 70 ; 159.277.570 ; 343 ; 163.324.606 ; 1.731 ; 583.621.418 ; 72 ; 577.056.095 ; 285 ; 452.528.994 ; 357 ; 1.029.585.089 ; 2.088 ; 1.613.206.507 ;;;;
48;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 157 ; 219.804.398 ; 138 ; 556.716.687 ; 295 ; 776.521.085 ; 111 ; 544.038.118 ; 100 ; 206.297.044 ; 211 ; 750.335.162 ; 506 ; 1.526.856.246 ;;;;
49;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO; 42 ; 4.606.149 ; 215 ; 41.251.001 ; 958 ; 125.253.899 ; 2.969 ; 617.951.784 ; 4.184 ; 789.062.834 ; 415 ; 564.789.916 ; 63 ; 35.895.877 ; 478 ; 600.685.793 ; 4.662 ; 1.389.748.626 ;;;;
50;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 990 ; 20.014.224 ; 4.056 ; 100.525.590 ; 11.012 ; 114.057.451 ; 18.798 ; 302.064.974 ; 34.856 ; 536.662.238 ; 16.801 ; 492.418.852 ; 1.540 ; 223.384.023 ; 18.341 ; 715.802.875 ; 53.197 ; 1.252.465.113 ;;;;
51;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 70 ; 123.060.206 ; 239 ; 198.892.084 ; 45 ; 12.179.180 ; 286 ; 167.712.700 ; 640 ; 501.844.171 ; 103 ; 465.984.702 ; 84 ; 263.473.045 ; 187 ; 729.457.747 ; 827 ; 1.231.301.918 ;;;;
52;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 4.706 ; 333.745.445 ; 6.642 ; 268.699.042 ; 2.553 ; 78.165.394 ; 7.244 ; 197.303.325 ; 21.145 ; 877.913.206 ; 171 ; 199.671.410 ; 145 ; 146.067.395 ; 316 ; 345.738.805 ; 21.461 ; 1.223.652.011 ;;;;
53;07.679.404;BANCO TOPÁZIO S.A.; 52 ; 10.026.752 ; 17 ; 466.865 ; 635 ; 12.334.755 ; 1.834 ; 580.881.786 ; 2.538 ; 603.710.158 ; 2.047 ; 563.093.365 ; 21 ; 4.017.936 ; 2.068 ; 567.111.301 ; 4.606 ; 1.170.821.460 ;;;;
54;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.; 15 ; 225.592.996 ;;; 14 ; 4.520.224 ; 79 ; 9.296.748 ; 108 ; 239.409.969 ; 33 ; 328.361.789 ; 44 ; 548.738.435 ; 77 ; 877.100.224 ; 185 ; 1.116.510.193 ;;;;
55;15.114.366;BANCO BOCOM BBM S.A.; 110 ; 101.773.615 ; 57 ; 4.549.149 ; 133 ; 299.451.678 ; 597 ; 203.515.851 ; 897 ; 609.290.294 ; 24 ; 112.678.734 ; 29 ; 277.678.692 ; 53 ; 390.357.426 ; 950 ; 999.647.720 ;;;;
56;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 79 ; 7.620.300 ; 144 ; 2.936.016 ; 70 ; 8.386.484 ; 301 ; 285.724.529 ; 594 ; 304.667.329 ; 67 ; 480.888.184 ; 37 ; 207.138.320 ; 104 ; 688.026.505 ; 698 ; 992.693.834 ;;;;
57;28.811.341;INTL FCSTONE BANCO DE CÂMBIO S.A.; 70 ; 16.067.632 ; 108 ; 6.754.447 ; 11.724 ; 431.872.498 ; 917 ; 51.435.708 ; 12.819 ; 506.130.284 ; 237 ; 38.057.826 ; 801 ; 427.808.118 ; 1.038 ; 465.865.944 ; 13.857 ; 971.996.229 ;;;;
58;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.; 15 ; 117.430 ; 87 ; 1.128.781 ; 4.915 ; 221.891.709 ; 63.924 ; 395.956.188 ; 68.941 ; 619.094.108 ; 1.866 ; 253.963.896 ; 3.527 ; 82.813.133 ; 5.393 ; 336.777.028 ; 74.334 ; 955.871.136 ;;;;
59;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 1.196 ; 25.575.085 ; 9.999 ; 160.891.653 ; 10.443 ; 87.252.698 ; 24.895 ; 181.552.898 ; 46.533 ; 455.272.334 ; 3.644 ; 364.755.910 ; 1.146 ; 135.036.671 ; 4.790 ; 499.792.581 ; 51.323 ; 955.064.915 ;;;;
60;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 151 ; 48.181.069 ; 197 ; 11.927.078 ; 98 ; 2.403.149 ; 154 ; 331.535.911 ; 600 ; 394.047.206 ; 86 ; 346.479.739 ; 100 ; 53.346.410 ; 186 ; 399.826.149 ; 786 ; 793.873.355 ;;;;
61;92.894.922;BANCO ORIGINAL S.A.; 100 ; 208.713.449 ; 100 ; 11.820.463 ; 296 ; 4.321.983 ; 1.080 ; 69.231.348 ; 1.576 ; 294.087.243 ; 39 ; 228.138.502 ; 42 ; 234.928.043 ; 81 ; 463.066.544 ; 1.657 ; 757.153.788 ;;;;
62;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 204 ; 3.637.055 ; 1.409 ; 19.016.463 ; 8.282 ; 58.980.194 ; 25.599 ; 321.425.408 ; 35.494 ; 403.059.120 ; 5.149 ; 278.290.237 ; 18 ; 348.139 ; 5.167 ; 278.638.376 ; 40.661 ; 681.697.496 ;;;;
63;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 4.762 ; 52.243.372 ; 20.911 ; 322.129.308 ; 25.673 ; 374.372.681 ; 17.137 ; 272.588.026 ; 100 ; 2.276.327 ; 17.237 ; 274.864.353 ; 42.910 ; 649.237.034 ;;;;
64;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS; 4 ; 8.550 ;;; 701 ; 812.459 ; 1.781 ; 5.256.439 ; 2.486 ; 6.077.448 ; 3.887 ; 310.815.208 ; 2.316 ; 306.382.122 ; 6.203 ; 617.197.330 ; 8.689 ; 623.274.778 ;;;;
65;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 630 ; 10.311.835 ; 6.845 ; 144.596.137 ; 3.400 ; 42.952.215 ; 12.838 ; 127.100.664 ; 23.713 ; 324.960.850 ; 8.349 ; 250.913.661 ; 197 ; 32.593.490 ; 8.546 ; 283.507.151 ; 32.259 ; 608.468.001 ;;;;
66;59.118.133;BANCO LUSO BRASILEIRO S.A.; 262 ; 27.884.971 ; 1.473 ; 157.966.360 ; 332 ; 53.127.735 ; 889 ; 45.522.500 ; 2.956 ; 284.501.565 ; 1.410 ; 222.134.222 ; 491 ; 99.324.399 ; 1.901 ; 321.458.621 ; 4.857 ; 605.960.186 ;;;;
67;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 250 ; 172.463.770 ; 1.632 ; 86.336.313 ; 459 ; 5.883.088 ; 409 ; 62.207.299 ; 2.750 ; 326.890.470 ; 674 ; 101.562.052 ; 210 ; 176.481.846 ; 884 ; 278.043.898 ; 3.634 ; 604.934.368 ;;;;
68;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 5 ; 5.613 ; 5 ; 5.613 ; 238 ; 279.050.648 ; 416 ; 279.036.424 ; 654 ; 558.087.072 ; 659 ; 558.092.685 ;;;;
69;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 3.188 ; 136.173.680 ; 3.098 ; 92.120.182 ; 1.649 ; 44.419.907 ; 1.426 ; 101.067.701 ; 9.361 ; 373.781.470 ; 106 ; 95.530.651 ; 102 ; 77.975.506 ; 208 ; 173.506.156 ; 9.569 ; 547.287.626 ;;;;
70;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 11 ; 40.580.436 ; 123 ; 108.955.112 ; 23 ; 24.594.075 ; 595 ; 49.420.370 ; 752 ; 223.549.993 ; 56 ; 158.630.000 ; 13 ; 65.500.000 ; 69 ; 224.130.000 ; 821 ; 447.679.993 ;;;;
71;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 101 ; 61.284.610 ; 108 ; 15.285.584 ; 84 ; 51.893.168 ; 313 ; 53.239.377 ; 606 ; 181.702.739 ; 86 ; 55.257.617 ; 120 ; 199.754.550 ; 206 ; 255.012.168 ; 812 ; 436.714.907 ;;;;
72;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 5 ; 4.420.912 ; 60 ; 16.516.273 ; 294 ; 112.174.776 ; 404 ; 127.811.064 ; 763 ; 260.923.025 ; 83 ; 93.222.453 ; 78 ; 65.493.191 ; 161 ; 158.715.644 ; 924 ; 419.638.669 ;;;;
73;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 509 ; 8.778.766 ; 7.163 ; 137.695.648 ; 1.730 ; 27.171.586 ; 7.204 ; 55.021.311 ; 16.606 ; 228.667.311 ; 2.715 ; 160.328.715 ; 32 ; 3.548.109 ; 2.747 ; 163.876.823 ; 19.353 ; 392.544.135 ;;;;
74;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 877 ; 16.873.129 ; 5.480 ; 130.884.656 ; 2.832 ; 35.920.354 ; 4.706 ; 51.694.538 ; 13.895 ; 235.372.676 ; 2.332 ; 140.621.600 ; 101 ; 10.675.037 ; 2.433 ; 151.296.637 ; 16.328 ; 386.669.314 ;;;;
75;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 8 ; 13.095.123 ; 63 ; 17.711.341 ; 28 ; 16.419.922 ; 363 ; 10.741.747 ; 462 ; 57.968.132 ; 46 ; 164.570.290 ; 48 ; 160.572.724 ; 94 ; 325.143.014 ; 556 ; 383.111.146 ;;;;
