Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Jan/2023;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
10;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;; 1 ; 13.824.112 ; 185 ; 2.412.300.653 ; 238 ; 2.642.923.749 ; 424 ; 5.069.048.514 ; 38 ; 1.841.064.806 ; 74 ; 2.493.669.400 ; 112 ; 4.334.734.206 ; 536 ; 9.403.782.719 ;
11;62.073.200;BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.; 160 ; 1.291.836.201 ; 835 ; 300.184.512 ; 584 ; 1.883.112.445 ; 699 ; 1.830.164.908 ; 2.278 ; 5.305.298.067 ; 188 ; 1.369.151.760 ; 159 ; 2.304.691.703 ; 347 ; 3.673.843.463 ; 2.625 ; 8.979.141.530 ;
12;53.518.684;BANCO HSBC S.A.; 28 ; 347.978.326 ; 52 ; 42.752.276 ; 150 ; 447.076.867 ; 322 ; 501.159.295 ; 552 ; 1.338.966.764 ; 155 ; 2.111.356.673 ; 161 ; 2.133.397.458 ; 316 ; 4.244.754.131 ; 868 ; 5.583.720.894 ;
13;60.498.557;BANCO MUFG BRASIL S.A.; 83 ; 14.036.342 ; 251 ; 110.556.572 ; 279 ; 191.235.558 ; 418 ; 139.637.064 ; 1.031 ; 455.465.536 ; 566 ; 2.337.795.882 ; 565 ; 2.449.073.442 ; 1.131 ; 4.786.869.324 ; 2.162 ; 5.242.334.860 ;
14;09.274.232;STATE STREET BRASIL S.A. - BANCO COMERCIAL;;;;; 345 ; 1.862.931.883 ; 275 ; 1.908.397.543 ; 620 ; 3.771.329.426 ; 45 ; 624.657.884 ; 55 ; 579.664.677 ; 100 ; 1.204.322.561 ; 720 ; 4.975.651.988 ;
15;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 110 ; 261.003.147 ; 257 ; 124.422.190 ; 235 ; 480.005.283 ; 328 ; 264.357.519 ; 930 ; 1.129.788.139 ; 607 ; 1.364.298.780 ; 629 ; 1.854.868.179 ; 1.236 ; 3.219.166.960 ; 2.166 ; 4.348.955.098 ;
16;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 4 ; 3.072.522 ;;; 4 ; 3.072.522 ; 4 ; 2.034.844.375 ; 4 ; 2.000.000.000 ; 8 ; 4.034.844.375 ; 12 ; 4.037.916.897 ;
17;03.532.415;BANCO ABN AMRO S.A.;;;;; 339 ; 1.819.792.572 ; 373 ; 1.636.828.830 ; 712 ; 3.456.621.402 ; 8 ; 144.412.930 ; 15 ; 327.500.000 ; 23 ; 471.912.930 ; 735 ; 3.928.534.332 ;
18;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.; 650 ; 80.983.799 ; 521 ; 56.843.701 ; 6.913 ; 650.074.526 ; 8.051 ; 1.007.356.324 ; 16.135 ; 1.795.258.350 ; 1.835 ; 821.040.593 ; 5.082 ; 510.049.408 ; 6.917 ; 1.331.090.001 ; 23.052 ; 3.126.348.350 ;
19;07.679.404;BANCO TOPÁZIO S.A.; 169 ; 53.372.333 ; 25 ; 3.786.094 ; 23.113 ; 93.991.854 ; 74.321 ; 1.249.248.404 ; 97.628 ; 1.400.398.685 ; 1.005 ; 1.409.758.117 ; 2.969 ; 297.291.840 ; 3.974 ; 1.707.049.957 ; 101.602 ; 3.107.448.642 ;
20;28.195.667;BANCO ABC BRASIL S.A.; 94 ; 60.704.904 ; 286 ; 118.607.443 ; 222 ; 33.262.492 ; 625 ; 97.183.770 ; 1.227 ; 309.758.610 ; 139 ; 1.398.750.090 ; 389 ; 1.252.934.758 ; 528 ; 2.651.684.848 ; 1.755 ; 2.961.443.458 ;
21;31.872.495;BANCO C6 S.A.; 53 ; 205.115.666 ; 435 ; 125.629.850 ; 9.630 ; 304.391.501 ; 94.402 ; 571.720.104 ; 104.520 ; 1.206.857.120 ; 123 ; 844.989.072 ; 173 ; 645.179.970 ; 296 ; 1.490.169.042 ; 104.816 ; 2.697.026.163 ;
22;59.588.111;BANCO VOTORANTIM S.A.; 232 ; 238.421.582 ; 909 ; 146.312.869 ; 183 ; 244.435.037 ; 630 ; 178.573.210 ; 1.954 ; 807.742.698 ; 340 ; 964.365.699 ; 695 ; 888.413.026 ; 1.035 ; 1.852.778.725 ; 2.989 ; 2.660.521.423 ;
23;33.264.668;BANCO XP S.A.; 252 ; 197.394.812 ; 2.158 ; 417.691.367 ; 3.010 ; 195.195.399 ; 21.732 ; 705.847.680 ; 27.152 ; 1.516.129.259 ; 133 ; 800.808.579 ; 111 ; 173.985.659 ; 244 ; 974.794.238 ; 27.396 ; 2.490.923.497 ;
24;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 85 ; 179.380.518 ; 6 ; 2.259.005 ; 105 ; 454.208.707 ; 231 ; 604.362.229 ; 427 ; 1.240.210.459 ; 80 ; 508.926.365 ; 82 ; 594.429.123 ; 162 ; 1.103.355.488 ; 589 ; 2.343.565.946 ;
25;78.632.767;BANCO OURINVEST S.A.; 937 ; 95.505.363 ; 2.299 ; 162.069.977 ; 27.396 ; 292.723.459 ; 44.015 ; 635.031.599 ; 74.647 ; 1.185.330.398 ; 796 ; 750.840.199 ; 11.950 ; 320.529.728 ; 12.746 ; 1.071.369.927 ; 87.393 ; 2.256.700.325 ;
26;58.160.789;BANCO SAFRA S.A.; 120 ; 48.955.790 ; 482 ; 107.756.353 ; 27.697 ; 665.085.399 ; 18.388 ; 339.741.578 ; 46.687 ; 1.161.539.119 ; 311 ; 320.370.270 ; 352 ; 589.935.613 ; 663 ; 910.305.883 ; 47.350 ; 2.071.845.002 ;
27;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 66 ; 3.468.521 ; 774 ; 72.319.115 ; 282 ; 35.733.242 ; 11.614 ; 35.194.932 ; 12.736 ; 146.715.810 ; 385 ; 980.586.360 ; 495 ; 915.695.198 ; 880 ; 1.896.281.558 ; 13.616 ; 2.042.997.368 ;
28;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 105 ; 58.891.060 ; 155 ; 53.530.923 ; 71 ; 297.087.081 ; 126 ; 85.979.534 ; 457 ; 495.488.597 ; 83 ; 492.995.358 ; 100 ; 768.302.292 ; 183 ; 1.261.297.651 ; 640 ; 1.756.786.248 ;
29;02.801.938;BANCO MORGAN STANLEY S.A.; 12 ; 47.500.000 ; 91 ; 76.495.848 ; 128 ; 719.664.935 ; 236 ; 533.378.316 ; 467 ; 1.377.039.099 ; 7 ; 135.373.546 ; 8 ; 150.443.962 ; 15 ; 285.817.508 ; 482 ; 1.662.856.607 ;
30;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 10 ; 67.209.586 ; 11 ; 33.399.214 ; 13 ; 376.125.544 ; 146 ; 105.522.729 ; 180 ; 582.257.073 ; 25 ; 502.976.828 ; 30 ; 494.977.291 ; 55 ; 997.954.119 ; 235 ; 1.580.211.192 ;
31;62.232.889;BANCO DAYCOVAL S.A.; 336 ; 63.729.131 ; 1.344 ; 140.933.199 ; 53.679 ; 199.316.760 ; 50.373 ; 181.171.417 ; 105.732 ; 585.150.508 ; 499 ; 388.347.077 ; 1.810 ; 394.400.866 ; 2.309 ; 782.747.943 ; 108.041 ; 1.367.898.450 ;
32;07.656.500;BANCO KDB DO BRASIL S.A.;;; 1 ; 508.827 ; 137 ; 87.316.354 ; 261 ; 603.847.958 ; 399 ; 691.673.140 ; 43 ; 591.427.655 ; 37 ; 74.138.733 ; 80 ; 665.566.387 ; 479 ; 1.357.239.527 ;
33;68.900.810;BANCO RENDIMENTO S.A.; 12 ; 1.796.919 ; 84 ; 74.562.047 ; 80.829 ; 247.826.979 ; 4.115 ; 89.645.599 ; 85.040 ; 413.831.544 ; 1.256 ; 352.838.576 ; 7.315 ; 430.657.981 ; 8.571 ; 783.496.557 ; 93.611 ; 1.197.328.101 ;
34;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;;;;; 135 ; 429.160.044 ; 184 ; 496.130.638 ; 319 ; 925.290.682 ; 19 ; 188.335.036 ; 13 ; 8.324.458 ; 32 ; 196.659.495 ; 351 ; 1.121.950.177 ;
35;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 1 ; 50.901 ; 4 ; 400.135 ; 12 ; 1.894.525 ; 41 ; 2.981.778 ; 58 ; 5.327.338 ; 87 ; 559.623.272 ; 91 ; 555.122.408 ; 178 ; 1.114.745.680 ; 236 ; 1.120.073.019 ;
36;58.616.418;BANCO FIBRA S.A.; 54 ; 56.621.935 ; 522 ; 120.967.347 ; 48 ; 6.098.824 ; 465 ; 17.720.773 ; 1.089 ; 201.408.879 ; 98 ; 411.980.395 ; 88 ; 354.973.448 ; 186 ; 766.953.843 ; 1.275 ; 968.362.722 ;
37;13.059.145;BEXS BANCO DE CÂMBIO S/A; 12 ; 84.639.448 ; 50 ; 12.303.976 ; 11.601 ; 67.983.776 ; 131.178 ; 313.528.650 ; 142.841 ; 478.455.849 ; 530 ; 301.494.173 ; 52 ; 129.516.182 ; 582 ; 431.010.354 ; 143.423 ; 909.466.203 ;
38;36.588.217;WISE BRASIL CORRETORA DE CÂMBIO LTDA;;;;; 622.725 ; 280.444.122 ; 655.607 ; 309.336.174 ; 1.278.332 ; 589.780.295 ; 940 ; 161.029.964 ; 931 ; 132.138.640 ; 1.871 ; 293.168.605 ; 1.280.203 ; 882.948.900 ;
39;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 70 ; 61.577.555 ; 234 ; 77.858.167 ; 334 ; 208.567.298 ; 921 ; 110.649.969 ; 1.559 ; 458.652.990 ; 63 ; 90.177.460 ; 69 ; 220.124.506 ; 132 ; 310.301.966 ; 1.691 ; 768.954.956 ;
40;71.027.866;BANCO BS2 S.A.; 229 ; 112.338.411 ; 1.034 ; 71.963.627 ; 7.703 ; 123.971.739 ; 12.790 ; 191.729.980 ; 21.756 ; 500.003.757 ; 36 ; 143.784.508 ; 35 ; 120.734.676 ; 71 ; 264.519.184 ; 21.827 ; 764.522.941 ;
41;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 8 ; 193.155.772 ; 11 ; 1.567.651 ; 16 ; 29.461.542 ; 23 ; 15.017.594 ; 58 ; 239.202.559 ; 6 ; 23.355.000 ; 18 ; 229.644.790 ; 24 ; 252.999.790 ; 82 ; 492.202.349 ;
42;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 63 ; 96.798.289 ; 278 ; 64.672.939 ; 20 ; 3.904.893 ; 190 ; 35.508.216 ; 551 ; 200.884.337 ; 31 ; 79.151.201 ; 27 ; 160.974.658 ; 58 ; 240.125.859 ; 609 ; 441.010.196 ;
43;00.360.305;CAIXA ECONOMICA FEDERAL; 99 ; 36.574.707 ; 82 ; 4.139.761 ; 7.156 ; 58.382.377 ; 3.273 ; 59.992.601 ; 10.610 ; 159.089.447 ; 161 ; 65.280.264 ; 166 ; 81.465.895 ; 327 ; 146.746.159 ; 10.937 ; 305.835.606 ;
44;28.811.341;STONEX BANCO DE CÂMBIO S.A.; 88 ; 13.568.693 ; 51 ; 3.378.802 ; 3.479 ; 108.587.931 ; 188 ; 11.216.195 ; 3.806 ; 136.751.622 ; 55 ; 8.622.353 ; 155 ; 116.183.610 ; 210 ; 124.805.963 ; 4.016 ; 261.557.586 ;
45;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 93 ; 2.519.163 ; 738 ; 27.202.680 ; 2.080 ; 37.265.795 ; 5.054 ; 70.622.477 ; 7.965 ; 137.610.115 ; 506 ; 91.083.775 ; 96 ; 32.433.952 ; 602 ; 123.517.727 ; 8.567 ; 261.127.841 ;
46;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 26 ; 95.056.483 ;;; 34 ; 20.558.436 ; 3 ; 205.319 ; 63 ; 115.820.238 ;;; 4 ; 130.000.000 ; 4 ; 130.000.000 ; 67 ; 245.820.238 ;
47;00.997.185;BANCO B3 S.A.;;;;; 149 ; 78.237.104 ; 127 ; 93.598.520 ; 276 ; 171.835.624 ; 42 ; 38.039.154 ; 38 ; 22.387.587 ; 80 ; 60.426.741 ; 356 ; 232.262.365 ;
48;33.923.798;BANCO MASTER S/A; 51 ; 46.464.781 ; 95 ; 23.326.746 ; 1.837 ; 26.631.598 ; 299 ; 17.489.340 ; 2.282 ; 113.912.465 ; 13 ; 39.493.160 ; 23 ; 73.922.122 ; 36 ; 113.415.282 ; 2.318 ; 227.327.747 ;
49;15.114.366;BANCO BOCOM BBM S.A.; 4 ; 2.848.904 ; 39 ; 11.294.455 ; 42 ; 71.208.781 ; 218 ; 58.149.250 ; 303 ; 143.501.391 ; 10 ; 31.775.267 ; 38 ; 40.496.648 ; 48 ; 72.271.914 ; 351 ; 215.773.305 ;
50;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 125 ; 3.318.196 ; 728 ; 24.812.828 ; 16.032 ; 27.876.610 ; 35.916 ; 52.235.785 ; 52.801 ; 108.243.419 ; 1.676 ; 66.382.032 ; 122 ; 20.222.902 ; 1.798 ; 86.604.934 ; 54.599 ; 194.848.353 ;
51;30.723.886;BANCO MODAL S.A.; 3 ; 300.539 ; 2 ; 357.482 ; 157 ; 88.049.048 ; 180 ; 46.142.674 ; 342 ; 134.849.743 ; 1 ; 5.000.000 ; 5 ; 48.000.000 ; 6 ; 53.000.000 ; 348 ; 187.849.743 ;
52;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 283 ; 36.455.532 ; 303 ; 31.206.109 ; 520 ; 12.709.875 ; 651 ; 24.017.244 ; 1.757 ; 104.388.759 ; 43 ; 40.323.063 ; 43 ; 32.623.346 ; 86 ; 72.946.409 ; 1.843 ; 177.335.168 ;
53;61.024.352;BANCO VOITER S.A.; 11 ; 4.573.816 ; 107 ; 31.832.728 ; 220 ; 44.695.811 ; 580 ; 44.427.028 ; 918 ; 125.529.383 ; 44 ; 39.209.024 ; 37 ; 2.213.461 ; 81 ; 41.422.485 ; 999 ; 166.951.868 ;
54;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 18 ; 13.118.632 ; 18 ; 7.129.487 ; 14 ; 1.412.687 ; 75 ; 52.621.190 ; 125 ; 74.281.996 ; 16 ; 71.594.121 ; 8 ; 12.592.340 ; 24 ; 84.186.461 ; 149 ; 158.468.457 ;
55;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 645 ; 24.174.283 ; 848 ; 45.805.609 ; 720 ; 16.920.736 ; 444 ; 30.424.500 ; 2.657 ; 117.325.128 ; 22 ; 38.097.542 ; 7 ; 2.553.152 ; 29 ; 40.650.695 ; 2.686 ; 157.975.823 ;
56;00.416.968;BANCO INTER S.A.; 7 ; 107.417 ; 11 ; 214.420 ; 12.167 ; 72.404.417 ; 29.994 ; 54.783.635 ; 42.179 ; 127.509.889 ; 5 ; 968.810 ; 5 ; 20.135.235 ; 10 ; 21.104.045 ; 42.189 ; 148.613.934 ;
57;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 90 ; 1.811.940 ; 744 ; 29.434.027 ; 2.196 ; 11.803.090 ; 3.684 ; 26.805.750 ; 6.714 ; 69.854.807 ; 736 ; 58.810.352 ; 51 ; 16.182.206 ; 787 ; 74.992.558 ; 7.501 ; 144.847.365 ;
58;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;;;;; 140.957 ; 46.310.867 ; 204.997 ; 61.305.812 ; 345.954 ; 107.616.679 ; 92 ; 22.360.302 ; 211 ; 7.354.920 ; 303 ; 29.715.222 ; 346.257 ; 137.331.900 ;
59;62.144.175;BANCO PINE S.A.; 17 ; 17.323.250 ; 108 ; 19.685.100 ; 17 ; 2.402.641 ; 179 ; 12.609.716 ; 321 ; 52.020.707 ; 13 ; 50.576.000 ; 17 ; 30.750.885 ; 30 ; 81.326.885 ; 351 ; 133.347.592 ;
60;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 7 ; 504.034 ; 67 ; 6.815.835 ; 8.370 ; 14.218.731 ; 14.794 ; 43.015.379 ; 23.238 ; 64.553.980 ; 3.848 ; 50.191.232 ; 404 ; 15.032.513 ; 4.252 ; 65.223.745 ; 27.490 ; 129.777.725 ;
61;61.186.680;BANCO BMG S.A.;;;;; 10 ; 7.881.550 ; 57 ; 1.312.650 ; 67 ; 9.194.200 ; 5 ; 67.541.800 ; 5 ; 51.012.000 ; 10 ; 118.553.800 ; 77 ; 127.748.000 ;
62;10.690.848;BANCO DA CHINA BRASIL S.A.; 9 ; 29.768.102 ; 8 ; 1.130.083 ; 29 ; 6.262.205 ; 70 ; 13.899.207 ; 116 ; 51.059.598 ; 37 ; 25.965.407 ; 34 ; 46.966.780 ; 71 ; 72.932.187 ; 187 ; 123.991.786 ;
63;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;; 1 ; 10.000 ; 30.980 ; 13.246.381 ; 58.075 ; 54.651.871 ; 89.056 ; 67.908.251 ; 2.532 ; 45.120.002 ; 1.167 ; 3.708.506 ; 3.699 ; 48.828.508 ; 92.755 ; 116.736.759 ;
64;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.; 4 ; 20.581.414 ; 6 ; 3.148.653 ; 2 ; 1.213 ; 12 ; 801.733 ; 24 ; 24.533.012 ; 8 ; 39.605.298 ; 10 ; 52.561.541 ; 18 ; 92.166.839 ; 42 ; 116.699.851 ;
65;60.889.128;BANCO SOFISA S.A.; 148 ; 34.372.605 ; 56 ; 4.868.794 ; 14 ; 2.376.323 ; 99 ; 23.011.005 ; 317 ; 64.628.727 ; 11 ; 27.590.659 ; 13 ; 23.594.965 ; 24 ; 51.185.623 ; 341 ; 115.814.350 ;
66;92.894.922;BANCO ORIGINAL S.A.;;;;; 82 ; 1.453.665 ; 161 ; 24.188.052 ; 243 ; 25.641.717 ; 13 ; 81.538.762 ; 3 ; 38.834 ; 16 ; 81.577.595 ; 259 ; 107.219.312 ;
67;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 5 ; 465.810 ; 237 ; 22.753.554 ; 459 ; 7.286.893 ; 1.869 ; 24.332.415 ; 2.570 ; 54.838.671 ; 481 ; 41.743.373 ; 32 ; 2.360.679 ; 513 ; 44.104.053 ; 3.083 ; 98.942.724 ;
68;02.318.507;BANCO KEB HANA DO BRASIL S.A.;;; 14 ; 11.293.462 ; 53 ; 5.739.875 ; 131 ; 34.899.926 ; 198 ; 51.933.263 ; 37 ; 43.628.570 ; 5 ; 3.141.000 ; 42 ; 46.769.570 ; 240 ; 98.702.833 ;
69;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 4 ; 3.265.764 ;;; 9 ; 16.266.010 ; 66 ; 828.823 ; 79 ; 20.360.597 ; 4 ; 16.655.368 ; 8 ; 61.673.580 ; 12 ; 78.328.948 ; 91 ; 98.689.545 ;
70;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 3 ; 240.920 ; 27 ; 2.566.990 ; 17.812 ; 17.457.579 ; 52.614 ; 41.272.287 ; 70.456 ; 61.537.776 ; 1.045 ; 29.948.929 ; 81 ; 3.765.426 ; 1.126 ; 33.714.355 ; 71.582 ; 95.252.131 ;
71;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 100 ; 3.029.349 ; 753 ; 28.020.350 ; 556 ; 7.576.324 ; 1.355 ; 12.693.125 ; 2.764 ; 51.319.149 ; 440 ; 36.438.674 ; 70 ; 6.303.216 ; 510 ; 42.741.890 ; 3.274 ; 94.061.039 ;
72;45.246.410;BANCO GENIAL S.A.; 12 ; 823.590 ; 32 ; 3.612.235 ; 282 ; 43.530.592 ; 349 ; 38.351.312 ; 675 ; 86.317.729 ; 7 ; 1.629.701 ; 3 ; 5.063.655 ; 10 ; 6.693.356 ; 685 ; 93.011.085 ;
73;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 15 ; 9.875.709 ; 46 ; 37.771.509 ; 61 ; 47.647.219 ; 8 ; 34.849.819 ; 1 ; 2.000.000 ; 9 ; 36.849.819 ; 70 ; 84.497.038 ;
74;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.; 12 ; 1.133.825 ; 26 ; 2.897.781 ; 201 ; 20.465.010 ; 665 ; 24.756.551 ; 904 ; 49.253.167 ; 119 ; 20.347.811 ; 68 ; 14.240.927 ; 187 ; 34.588.738 ; 1.091 ; 83.841.904 ;
75;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 9 ; 179.031 ; 142 ; 3.981.821 ; 7.372 ; 3.823.922 ; 11.289 ; 19.650.287 ; 18.812 ; 27.635.061 ; 1.797 ; 37.777.509 ; 111 ; 18.427.446 ; 1.908 ; 56.204.955 ; 20.720 ; 83.840.016 ;
76;59.118.133;BANCO LUSO BRASILEIRO S.A.; 54 ; 11.881.535 ; 130 ; 23.452.519 ; 18 ; 2.772.464 ; 150 ; 3.152.663 ; 352 ; 41.259.181 ; 194 ; 27.184.847 ; 74 ; 15.239.357 ; 268 ; 42.424.203 ; 620 ; 83.683.385 ;
77;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 2 ; 339.980 ; 7 ; 336.970 ; 500 ; 8.035.638 ; 2.194 ; 29.977.042 ; 2.703 ; 38.689.631 ; 575 ; 28.347.938 ; 13 ; 3.556.641 ; 588 ; 31.904.579 ; 3.291 ; 70.594.211 ;
78;03.609.817;BANCO CARGILL S.A.; 4 ; 707.338 ;;; 2 ; 185.351 ; 28 ; 9.025.649 ; 34 ; 9.918.338 ; 1 ; 5.000.000 ; 1 ; 50.000.000 ; 2 ; 55.000.000 ; 36 ; 64.918.338 ;
79;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 9 ; 451.789 ; 351 ; 17.382.576 ; 229 ; 1.961.746 ; 900 ; 9.766.317 ; 1.489 ; 29.562.427 ; 931 ; 27.641.565 ; 147 ; 2.905.880 ; 1.078 ; 30.547.446 ; 2.567 ; 60.109.872 ;
80;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 179 ; 21.386.618 ; 42 ; 360.330 ; 197 ; 3.627.267 ; 418 ; 25.374.215 ; 365 ; 26.193.755 ; 54 ; 1.491.712 ; 419 ; 27.685.468 ; 837 ; 53.059.683 ;
81;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB; 21 ; 5.881.192 ; 31 ; 3.693.444 ; 202 ; 3.970.665 ; 247 ; 18.928.072 ; 501 ; 32.473.373 ; 11 ; 17.260.970 ; 1 ; 2.000.000 ; 12 ; 19.260.970 ; 513 ; 51.734.343 ;
