Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em JULHO / 2022;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
64;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 153 ; 3.445.492 ; 1.261 ; 33.547.574 ; 347 ; 5.654.868 ; 1.023 ; 10.252.966 ; 2.784 ; 52.900.899 ; 473 ; 38.060.868 ; 33 ; 3.532.003 ; 506 ; 41.592.870 ; 3.290 ; 94.493.769 ;
65;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 52 ; 731.958 ; 634 ; 4.195.098 ; 1.469 ; 25.894.513 ; 2.155 ; 30.821.569 ; 1.560 ; 42.791.880 ; 114 ; 20.465.537 ; 1.674 ; 63.257.417 ; 3.829 ; 94.078.986 ;
66;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.; 17 ; 981.553 ; 152 ; 14.711.374 ; 181 ; 24.111.343 ; 431 ; 6.573.391 ; 781 ; 46.377.662 ; 99 ; 19.877.828 ; 44 ; 24.310.333 ; 143 ; 44.188.161 ; 924 ; 90.565.823 ;
67;59.118.133;BANCO LUSO BRASILEIRO S.A.; 89 ; 13.491.582 ; 169 ; 12.337.258 ; 55 ; 15.129.428 ; 174 ; 6.274.324 ; 487 ; 47.232.592 ; 194 ; 16.058.473 ; 113 ; 26.064.053 ; 307 ; 42.122.526 ; 794 ; 89.355.118 ;
68;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 134 ; 3.284.321 ; 921 ; 29.218.648 ; 531 ; 8.470.622 ; 629 ; 6.282.379 ; 2.215 ; 47.255.970 ; 423 ; 30.986.574 ; 79 ; 7.282.079 ; 502 ; 38.268.653 ; 2.717 ; 85.524.622 ;
69;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 905 ; 9.473.812 ; 3.526 ; 38.561.936 ; 4.431 ; 48.035.748 ; 2.895 ; 32.482.853 ; 733 ; 3.099.687 ; 3.628 ; 35.582.539 ; 8.059 ; 83.618.287 ;
70;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 51 ; 888.984 ; 262 ; 4.998.718 ; 2.185 ; 15.513.761 ; 3.128 ; 31.802.937 ; 5.626 ; 53.204.401 ; 1.115 ; 23.855.601 ; 59 ; 3.469.837 ; 1.174 ; 27.325.439 ; 6.800 ; 80.529.839 ;
71;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 36 ; 18.733.323 ; 72 ; 9.650.456 ; 46 ; 4.671.311 ; 105 ; 4.436.785 ; 259 ; 37.491.875 ; 42 ; 18.395.547 ; 34 ; 22.918.170 ; 76 ; 41.313.718 ; 335 ; 78.805.593 ;
72;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 5 ; 12.106.244 ;;; 6 ; 411.259 ; 11 ; 18.571.558 ; 22 ; 31.089.061 ; 5 ; 21.886.804 ; 18 ; 18.860.685 ; 23 ; 40.747.488 ; 45 ; 71.836.549 ;
73;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 3 ; 61.828 ; 433 ; 27.094.334 ; 39 ; 284.901 ; 74 ; 2.944.986 ; 549 ; 30.386.049 ; 476 ; 32.068.873 ; 62 ; 2.320.049 ; 538 ; 34.388.921 ; 1.087 ; 64.774.970 ;
74;62.144.175;BANCO PINE S.A.; 30 ; 11.740.486 ; 220 ; 24.008.660 ; 10 ; 3.696.591 ; 37 ; 4.695.147 ; 297 ; 44.140.884 ; 6 ; 20.229.590 ; 2 ; 49.000 ; 8 ; 20.278.590 ; 305 ; 64.419.474 ;
75;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 17 ; 7.894.776 ; 24 ; 33.494.004 ; 41 ; 41.388.780 ; 4 ; 21.502.617 ; 1 ; 1.000.000 ; 5 ; 22.502.617 ; 46 ; 63.891.397 ;
76;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 27 ; 820.482 ; 654 ; 20.020.026 ; 243 ; 3.019.642 ; 618 ; 7.253.223 ; 1.542 ; 31.113.372 ; 977 ; 26.669.215 ; 178 ; 3.185.529 ; 1.155 ; 29.854.744 ; 2.697 ; 60.968.117 ;
77;49.336.860;ING BANK N.V.;;;;; 3 ; 158.651 ; 10 ; 728.124 ; 13 ; 886.774 ; 2 ; 50.025.195 ; 2 ; 3.024.943 ; 4 ; 53.050.138 ; 17 ; 53.936.912 ;
78;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 8 ; 317.996 ; 7 ; 49.836 ; 4 ; 90.897 ; 37 ; 22.545.324 ; 56 ; 23.004.053 ; 3 ; 25.750.000 ;;; 3 ; 25.750.000 ; 59 ; 48.754.053 ;
79;30.723.886;BANCO MODAL S.A.; 6 ; 1.189.580 ; 2 ; 5.099 ; 113 ; 22.555.953 ; 140 ; 12.215.072 ; 261 ; 35.965.705 ; 3 ; 5.085.869 ; 4 ; 7.105.948 ; 7 ; 12.191.817 ; 268 ; 48.157.522 ;
80;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 1 ; 2.927 ; 26 ; 5.970.514 ; 46 ; 2.542.409 ; 100 ; 15.692.441 ; 173 ; 24.208.291 ; 51 ; 20.636.770 ; 4 ; 1.475.213 ; 55 ; 22.111.983 ; 228 ; 46.320.274 ;
81;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;;; 25 ; 12.406.247 ; 7 ; 10.247.088 ; 29 ; 1.319.603 ; 61 ; 23.972.937 ; 4 ; 15.000.000 ; 1 ; 7.000.000 ; 5 ; 22.000.000 ; 66 ; 45.972.937 ;
82;92.894.922;BANCO ORIGINAL S.A.;;; 10 ; 4.676.084 ; 81 ; 958.788 ; 145 ; 14.933.359 ; 236 ; 20.568.231 ; 9 ; 15.290.150 ; 5 ; 10.040.381 ; 14 ; 25.330.531 ; 250 ; 45.898.762 ;
83;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB; 127 ; 16.516.972 ; 170 ; 5.004.227 ; 149 ; 3.393.330 ; 53 ; 14.386.622 ; 499 ; 39.301.151 ; 1 ; 2.000.000 ; 3 ; 4.402.680 ; 4 ; 6.402.680 ; 503 ; 45.703.831 ;
84;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;;;;; 321 ; 3.245.328 ; 520 ; 8.000.355 ; 841 ; 11.245.683 ; 582 ; 17.104.963 ; 64 ; 12.389.701 ; 646 ; 29.494.665 ; 1.487 ; 40.740.347 ;
85;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 69 ; 6.419.298 ; 254 ; 7.416.532 ; 574 ; 2.303.610 ; 1.488 ; 6.022.747 ; 2.385 ; 22.162.187 ; 790 ; 11.324.040 ; 117 ; 6.607.213 ; 907 ; 17.931.252 ; 3.292 ; 40.093.439 ;
86;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 1 ; 26.794 ; 43 ; 631.571 ; 97 ; 1.850.371 ; 964 ; 11.779.553 ; 1.105 ; 14.288.289 ; 449 ; 17.209.109 ; 24 ; 4.806.988 ; 473 ; 22.016.097 ; 1.578 ; 36.304.386 ;
87;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 22 ; 1.379.188 ; 445 ; 12.938.798 ; 146 ; 2.001.624 ; 436 ; 2.569.362 ; 1.049 ; 18.888.973 ; 476 ; 13.910.288 ; 135 ; 1.774.574 ; 611 ; 15.684.862 ; 1.660 ; 34.573.835 ;
88;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 1 ; 157.475 ; 45 ; 10.800.198 ; 96 ; 2.936.422 ; 149 ; 3.373.340 ; 291 ; 17.267.435 ; 63 ; 13.532.734 ; 19 ; 2.454.700 ; 82 ; 15.987.434 ; 373 ; 33.254.868 ;
89;04.062.902;OZ CORRETORA DE CÂMBIO S.A.; 42 ; 831.587 ; 303 ; 7.942.084 ; 354 ; 1.963.021 ; 313 ; 3.472.941 ; 1.012 ; 14.209.634 ; 526 ; 11.598.576 ; 174 ; 2.985.188 ; 700 ; 14.583.765 ; 1.712 ; 28.793.398 ;
90;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 5 ; 10.738.309 ; 7 ; 4.533.067 ; 11 ; 356.751 ; 51 ; 194.433 ; 74 ; 15.822.560 ; 2 ; 963.090 ; 3 ; 10.971.990 ; 5 ; 11.935.080 ; 79 ; 27.757.640 ;
91;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 9 ; 452.548 ; 239 ; 7.694.038 ; 143 ; 1.401.702 ; 340 ; 4.797.184 ; 731 ; 14.345.471 ; 290 ; 11.497.986 ; 17 ; 865.759 ; 307 ; 12.363.744 ; 1.038 ; 26.709.216 ;
92;30.183.111;TURMA CORRETORA DE CÂMBIO LTDA;;; 7 ; 35.928 ; 135 ; 674.856 ; 416 ; 3.170.237 ; 558 ; 3.881.021 ; 988 ; 9.505.176 ; 90 ; 6.970.975 ; 1.078 ; 16.476.150 ; 1.636 ; 20.357.171 ;
93;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 5 ; 122.014 ; 147 ; 7.049.616 ; 70 ; 1.071.757 ; 193 ; 1.025.581 ; 415 ; 9.268.968 ; 341 ; 8.083.441 ; 61 ; 1.200.523 ; 402 ; 9.283.964 ; 817 ; 18.552.932 ;
94;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 17 ; 332.110 ; 92 ; 2.002.569 ; 403 ; 2.617.152 ; 631 ; 4.295.648 ; 1.143 ; 9.247.479 ; 558 ; 5.230.652 ; 133 ; 1.831.170 ; 691 ; 7.061.822 ; 1.834 ; 16.309.301 ;
95;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 55 ; 6.771.603 ; 10 ; 218.172 ; 20 ; 106.253 ; 85 ; 285.365 ; 170 ; 7.381.394 ; 3 ; 612.412 ; 30 ; 7.144.662 ; 33 ; 7.757.074 ; 203 ; 15.138.468 ;
96;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 995 ; 376.854 ; 836 ; 648.068 ; 1.831 ; 1.024.921 ; 57 ; 7.008.557 ; 32 ; 6.746.060 ; 89 ; 13.754.617 ; 1.920 ; 14.779.538 ;
97;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 14 ; 167.772 ; 56 ; 2.186.001 ; 276 ; 1.032.776 ; 859 ; 4.312.713 ; 1.205 ; 7.699.262 ; 883 ; 6.059.661 ; 40 ; 724.689 ; 923 ; 6.784.350 ; 2.128 ; 14.483.612 ;
98;40.333.582;PROSEFTUR CORRETORA DE CÂMBIO LTDA.; 33 ; 216.562 ; 247 ; 5.586.651 ; 52 ; 535.043 ; 83 ; 706.819 ; 415 ; 7.045.075 ; 293 ; 6.370.388 ; 97 ; 995.885 ; 390 ; 7.366.273 ; 805 ; 14.411.348 ;
99;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 20 ; 5.322.779 ; 11 ; 1.360.814 ; 9 ; 166.903 ; 29 ; 514.833 ; 69 ; 7.365.328 ; 2 ; 1.350.000 ; 6 ; 4.965.000 ; 8 ; 6.315.000 ; 77 ; 13.680.328 ;
100;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;;;; 155 ; 434.456 ; 421 ; 2.619.084 ; 576 ; 3.053.540 ; 463 ; 5.744.392 ; 66 ; 3.556.904 ; 529 ; 9.301.296 ; 1.105 ; 12.354.836 ;
101;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 1 ; 2.205 ; 380 ; 2.527.875 ; 699 ; 5.688.808 ; 1.080 ; 8.218.888 ; 892 ; 3.198.462 ; 8 ; 32.641 ; 900 ; 3.231.103 ; 1.980 ; 11.449.990 ;
102;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 24 ; 627.130 ; 63 ; 2.055.178 ; 273 ; 1.625.649 ; 491 ; 2.690.192 ; 851 ; 6.998.149 ; 263 ; 3.063.465 ; 37 ; 766.376 ; 300 ; 3.829.841 ; 1.151 ; 10.827.990 ;
103;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 2 ; 45.605 ; 114 ; 3.587.265 ; 63 ; 1.085.302 ; 137 ; 655.041 ; 316 ; 5.373.213 ; 252 ; 4.219.405 ; 26 ; 1.107.764 ; 278 ; 5.327.169 ; 594 ; 10.700.381 ;
104;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 24 ; 416.566 ; 34 ; 418.405 ; 315 ; 1.048.241 ; 781 ; 3.899.839 ; 1.154 ; 5.783.051 ; 630 ; 3.646.556 ; 79 ; 794.972 ; 709 ; 4.441.527 ; 1.863 ; 10.224.578 ;
105;36.658.769;BANCO XCMG BRASIL S.A.;;; 3 ; 1.952.474 ; 1 ; 3.000.000 ; 10 ; 14.753 ; 14 ; 4.967.228 ; 2 ; 1.965.500 ; 1 ; 3.000.000 ; 3 ; 4.965.500 ; 17 ; 9.932.728 ;
106;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 32 ; 814.401 ; 38 ; 654.110 ; 128 ; 1.421.795 ; 460 ; 1.985.594 ; 658 ; 4.875.900 ; 298 ; 2.548.020 ; 48 ; 2.143.331 ; 346 ; 4.691.352 ; 1.004 ; 9.567.252 ;
107;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 67 ; 338.758 ; 29 ; 464.096 ; 285 ; 4.036.422 ; 346 ; 796.172 ; 727 ; 5.635.447 ; 43 ; 296.985 ; 47 ; 3.372.082 ; 90 ; 3.669.067 ; 817 ; 9.304.514 ;
108;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 14 ; 395.192 ; 44 ; 968.418 ; 97 ; 1.746.930 ; 865 ; 2.019.369 ; 1.020 ; 5.129.909 ; 149 ; 2.221.294 ; 146 ; 1.500.084 ; 295 ; 3.721.379 ; 1.315 ; 8.851.287 ;
109;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.; 3 ; 228.064 ; 20 ; 634.935 ; 141 ; 1.410.005 ; 222 ; 2.180.566 ; 386 ; 4.453.570 ; 103 ; 2.696.921 ; 42 ; 1.517.596 ; 145 ; 4.214.517 ; 531 ; 8.668.087 ;
110;00.806.535;PLANNER CORRETORA DE VALORES S.A.; 2 ; 5.282 ; 43 ; 2.826.907 ; 36 ; 596.724 ; 37 ; 954.769 ; 118 ; 4.383.683 ; 70 ; 3.713.082 ; 37 ; 533.411 ; 107 ; 4.246.492 ; 225 ; 8.630.175 ;
111;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 1 ; 1.965 ; 68 ; 1.466.611 ; 101 ; 183.751 ; 359 ; 1.541.387 ; 529 ; 3.193.714 ; 220 ; 3.665.847 ; 30 ; 846.857 ; 250 ; 4.512.704 ; 779 ; 7.706.419 ;
112;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 10 ; 218.657 ; 67 ; 1.030.316 ; 108 ; 953.962 ; 232 ; 1.521.306 ; 417 ; 3.724.241 ; 236 ; 2.604.507 ; 69 ; 1.230.043 ; 305 ; 3.834.551 ; 722 ; 7.558.792 ;
113;00.795.423;BANCO SEMEAR S.A.;;; 56 ; 1.962.546 ; 12 ; 474.545 ; 43 ; 1.111.338 ; 111 ; 3.548.429 ; 11 ; 3.479.308 ; 3 ; 186.444 ; 14 ; 3.665.752 ; 125 ; 7.214.180 ;
114;54.403.563;BANCO ARBI S.A.; 4 ; 10.641 ; 30 ; 3.569.693 ;;; 5 ; 4.628 ; 39 ; 3.584.962 ; 7 ; 3.558.059 ;;; 7 ; 3.558.059 ; 46 ; 7.143.021 ;
115;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 15 ; 77.207 ; 50 ; 492.346 ; 179 ; 544.532 ; 470 ; 2.734.264 ; 714 ; 3.848.348 ; 239 ; 2.738.420 ; 21 ; 136.935 ; 260 ; 2.875.355 ; 974 ; 6.723.703 ;
116;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;; 53 ; 1.259.626 ; 83 ; 437.158 ; 296 ; 1.758.418 ; 432 ; 3.455.202 ; 209 ; 2.663.224 ; 2 ; 75.000 ; 211 ; 2.738.224 ; 643 ; 6.193.426 ;
117;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;;;;; 53 ; 2.524.100 ; 55 ; 1.907.696 ; 108 ; 4.431.796 ; 4 ; 550.204 ; 6 ; 1.207.000 ; 10 ; 1.757.204 ; 118 ; 6.189.000 ;
118;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;; 2 ; 11.129 ; 165 ; 553.378 ; 609 ; 2.649.358 ; 776 ; 3.213.865 ; 284 ; 2.381.994 ; 4 ; 277.858 ; 288 ; 2.659.851 ; 1.064 ; 5.873.717 ;
119;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 60 ; 1.979.228 ; 14 ; 403.896 ; 9 ; 234.385 ; 39 ; 180.668 ; 122 ; 2.798.178 ; 33 ; 587.885 ; 60 ; 2.213.613 ; 93 ; 2.801.498 ; 215 ; 5.599.676 ;
120;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 12 ; 64.296 ; 16 ; 741.778 ; 37 ; 755.587 ; 24 ; 1.109.818 ; 89 ; 2.671.480 ; 45 ; 1.887.895 ; 46 ; 855.175 ; 91 ; 2.743.070 ; 180 ; 5.414.550 ;
121;61.444.949;SAGITUR CORRETORA DE CÂMBIO S.A.; 2 ; 26.239 ; 39 ; 898.237 ; 246 ; 620.781 ; 84 ; 789.327 ; 371 ; 2.334.583 ; 93 ; 2.026.971 ; 28 ; 975.960 ; 121 ; 3.002.931 ; 492 ; 5.337.514 ;
122;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO;;;;; 2 ; 231.393 ; 6 ; 5.531 ; 8 ; 236.924 ; 6 ; 4.139.583 ; 2 ; 392.662 ; 8 ; 4.532.244 ; 16 ; 4.769.168 ;
123;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;; 2 ; 2.103 ; 39 ; 353.116 ; 245 ; 2.013.615 ; 286 ; 2.368.834 ; 410 ; 1.965.743 ; 6 ; 285.637 ; 416 ; 2.251.380 ; 702 ; 4.620.215 ;
124;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 22 ; 516.312 ; 27 ; 652.220 ; 95 ; 732.114 ; 144 ; 1.900.646 ; 98 ; 1.641.618 ; 19 ; 1.046.026 ; 117 ; 2.687.644 ; 261 ; 4.588.290 ;
125;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 3 ; 37.308 ; 16 ; 213.939 ; 291 ; 907.324 ; 455 ; 1.880.994 ; 765 ; 3.039.564 ; 144 ; 1.311.743 ; 18 ; 155.017 ; 162 ; 1.466.760 ; 927 ; 4.506.325 ;
126;04.902.979;BANCO DA AMAZONIA S.A.; 34 ; 1.765.559 ; 7 ; 87.669 ; 18 ; 447.848 ; 26 ; 110.848 ; 85 ; 2.411.924 ; 2 ; 40.115 ; 18 ; 1.995.508 ; 20 ; 2.035.623 ; 105 ; 4.447.547 ;
127;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 4 ; 62.082 ; 48 ; 1.300.374 ; 12 ; 185.049 ; 35 ; 662.790 ; 99 ; 2.210.294 ; 54 ; 1.897.467 ; 11 ; 181.433 ; 65 ; 2.078.900 ; 164 ; 4.289.195 ;
128;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 10 ; 66.217 ; 47 ; 704.491 ; 45 ; 594.923 ; 119 ; 800.444 ; 221 ; 2.166.075 ; 162 ; 1.244.655 ; 30 ; 400.875 ; 192 ; 1.645.530 ; 413 ; 3.811.605 ;
129;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 1 ; 3.931 ; 34 ; 66.170 ; 362 ; 1.555.614 ; 397 ; 1.625.715 ; 7 ; 1.523.153 ; 1 ; 1.313 ; 8 ; 1.524.466 ; 405 ; 3.150.181 ;
130;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 3 ; 126.522 ; 1 ; 99.570 ; 199 ; 104.976 ; 991 ; 1.151.461 ; 1.194 ; 1.482.528 ; 171 ; 1.150.642 ; 3 ; 126.522 ; 174 ; 1.277.163 ; 1.368 ; 2.759.692 ;
131;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 213 ; 543.898 ; 278 ; 1.335.573 ; 491 ; 1.879.471 ; 92 ; 771.516 ; 1 ; 5.000 ; 93 ; 776.516 ; 584 ; 2.655.987 ;
132;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;;;; 46 ; 63.737 ; 139 ; 1.184.501 ; 185 ; 1.248.238 ; 132 ; 1.108.158 ; 9 ; 3.410 ; 141 ; 1.111.569 ; 326 ; 2.359.806 ;
133;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 14 ; 258.447 ; 19 ; 584.193 ; 41 ; 308.278 ; 74 ; 1.150.917 ; 49 ; 538.725 ; 17 ; 556.193 ; 66 ; 1.094.917 ; 140 ; 2.245.834 ;
134;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 122 ; 303.730 ; 268 ; 1.101.243 ; 390 ; 1.404.973 ; 148 ; 820.598 ; 7 ; 2.209 ; 155 ; 822.807 ; 545 ; 2.227.780 ;
135;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 7 ; 55.108 ; 13 ; 61.446 ; 217 ; 1.029.580 ; 237 ; 1.146.133 ; 201 ; 1.052.279 ; 6 ; 29.038 ; 207 ; 1.081.316 ; 444 ; 2.227.450 ;
136;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;; 5 ; 116.815 ; 127 ; 669.272 ; 137 ; 597.828 ; 269 ; 1.383.914 ; 29 ; 323.271 ; 5 ; 272.744 ; 34 ; 596.015 ; 303 ; 1.979.929 ;
137;59.285.411;BANCO PAN S.A.;;;;; 6 ; 55.947 ; 31 ; 840.856 ; 37 ; 896.802 ; 5 ; 800.000 ;;; 5 ; 800.000 ; 42 ; 1.696.802 ;
138;33.042.953;CITIBANK N.A.;;;;; 2 ; 18.494 ; 6 ; 1.605.544 ; 8 ; 1.624.038 ;;;;; -   ; -   ; 8 ; 1.624.038 ;
139;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;; 2 ; 1.935 ; 120 ; 380.447 ; 229 ; 685.161 ; 351 ; 1.067.543 ; 100 ; 406.204 ; 19 ; 102.170 ; 119 ; 508.374 ; 470 ; 1.575.917 ;
140;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 175 ; 655.234 ; 169 ; 561.775 ; 344 ; 1.217.008 ; 3 ; 25.700 ; 5 ; 135.870 ; 8 ; 161.570 ; 352 ; 1.378.579 ;
141;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 66 ; 47.352 ; 290 ; 625.969 ; 356 ; 673.321 ; 68 ; 606.043 ;;; 68 ; 606.043 ; 424 ; 1.279.364 ;
142;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 3 ; 523.372 ;;; 2 ; 8.300 ; 6 ; 1.422 ; 11 ; 533.094 ;;; 3 ; 550.000 ; 3 ; 550.000 ; 14 ; 1.083.094 ;
143;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;;;; 49 ; 84.258 ; 111 ; 524.049 ; 160 ; 608.307 ; 132 ; 446.322 ;;; 132 ; 446.322 ; 292 ; 1.054.630 ;
144;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 9 ; 11.411 ; 120 ; 437.862 ; 129 ; 449.273 ; 132 ; 427.353 ; 2 ; 5.468 ; 134 ; 432.820 ; 263 ; 882.093 ;
145;33.042.151;BANCO DE LA NACION ARGENTINA;;; 1 ; 30.313 ; 476 ; 266.168 ; 49 ; 73.168 ; 526 ; 369.648 ; 1 ; 89.820 ; 3 ; 310.756 ; 4 ; 400.576 ; 530 ; 770.224 ;
146;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 10 ; 150.567 ; 101 ; 206.179 ; 111 ; 356.746 ; 83 ; 203.623 ; 5 ; 147.366 ; 88 ; 350.990 ; 199 ; 707.736 ;
147;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 1 ; 5.700 ; 84 ; 53.458 ; 231 ; 270.152 ; 316 ; 329.309 ; 20 ; 188.630 ;;; 20 ; 188.630 ; 336 ; 517.939 ;
148;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 99 ; 96.750 ; 122 ; 209.861 ; 221 ; 306.611 ; 7 ; 147.198 ;;; 7 ; 147.198 ; 228 ; 453.809 ;
149;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 14 ; 7.916 ; 32 ; 51.173 ; 46 ; 59.089 ; 3 ; 39.439 ;;; 3 ; 39.439 ; 49 ; 98.528 ;
150;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;;;;; 2 ; 14.486 ; 3 ; 26.100 ; 5 ; 40.586 ; 3 ; 26.100 ; 2 ; 14.486 ; 5 ; 40.586 ; 10 ; 81.171 ;
151;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;; 15 ; 26.346 ; 2 ; 228 ; 17 ; 26.574 ;;; 4 ; 23.798 ; 4 ; 23.798 ; 21 ; 50.372 ;
152;61.033.106;BANCO CREFISA S.A.;;;;; 1 ; 20.522 ; 7 ; 16.074 ; 8 ; 36.596 ;;;;; -   ; -   ; 8 ; 36.596 ;
153;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 1 ; 17.884 ;;;;;;; 1 ; 17.884 ;;;;; -   ; -   ; 1 ; 17.884 ;
154;33.886.862;MASTER S/A CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;;;;;;;;; -   ; -   ; 1 ; 6.500 ; 1 ; 6.500 ; 2 ; 13.000 ; 2 ; 13.000 ;
155;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S.A.;;;;;;; 1 ; 12.000 ; 1 ; 12.000 ;;;;; -   ; -   ; 1 ; 12.000 ;
