Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em JUNHO / 2022;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
76;59.118.133;BANCO LUSO BRASILEIRO S.A.; 94 ; 13.285.293 ; 150 ; 14.024.070 ; 36 ; 6.482.274 ; 169 ; 4.024.930 ; 449 ; 37.816.566 ; 181 ; 18.113.429 ; 119 ; 18.726.008 ; 300 ; 36.839.437 ; 749 ; 74.656.003 ;
77;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 48 ; 1.024.369 ; 589 ; 17.850.993 ; 339 ; 8.388.644 ; 760 ; 11.616.115 ; 1.736 ; 38.880.122 ; 948 ; 23.867.290 ; 191 ; 3.881.618 ; 1.139 ; 27.748.908 ; 2.875 ; 66.629.030 ;
78;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 4 ; 369.630 ; 46 ; 6.779.872 ; 121 ; 20.216.620 ; 123 ; 18.259.117 ; 294 ; 45.625.239 ; 58 ; 8.077.835 ; 35 ; 3.620.400 ; 93 ; 11.698.235 ; 387 ; 57.323.475 ;
79;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 96 ; 9.256.158 ; 248 ; 8.423.898 ; 465 ; 3.377.679 ; 1.133 ; 6.299.752 ; 1.942 ; 27.357.487 ; 737 ; 13.668.041 ; 127 ; 11.624.742 ; 864 ; 25.292.783 ; 2.806 ; 52.650.271 ;
80;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 1 ; 2.927 ; 23 ; 7.071.533 ; 68 ; 13.361.462 ; 127 ; 16.766.426 ; 219 ; 37.202.349 ; 49 ; 12.581.360 ; 5 ; 2.135.875 ; 54 ; 14.717.235 ; 273 ; 51.919.584 ;
81;36.658.769;BANCO XCMG BRASIL S.A.;;; 9 ; 15.122.156 ;;; 9 ; 10.002.686 ; 18 ; 25.124.842 ; 12 ; 24.129.071 ;;; 12 ; 24.129.071 ; 30 ; 49.253.914 ;
82;49.336.860;ING BANK N.V.;;;;; 1 ; 355 ; 8 ; 23.313.374 ; 9 ; 23.313.730 ; 1 ; 25.000.000 ;;; 1 ; 25.000.000 ; 10 ; 48.313.730 ;
83;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;;; 14 ; 6.844.714 ; 10 ; 15.947.712 ; 33 ; 409.170 ; 57 ; 23.201.596 ; 2 ; 7.636.750 ; 3 ; 15.616.940 ; 5 ; 23.253.690 ; 62 ; 46.455.286 ;
84;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 18 ; 4.886.731 ; 8 ; 118.265 ; 2 ; 43.775 ; 38 ; 26.259.549 ; 66 ; 31.308.320 ; 2 ; 15.000.000 ;;; 2 ; 15.000.000 ; 68 ; 46.308.320 ;
85;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 5 ; 84.782 ; 316 ; 19.418.596 ; 51 ; 383.861 ; 45 ; 295.416 ; 417 ; 20.182.654 ; 341 ; 20.959.456 ; 69 ; 1.714.087 ; 410 ; 22.673.544 ; 827 ; 42.856.198 ;
86;40.333.582;PROSEFTUR CORRETORA DE CÂMBIO LTDA.; 38 ; 285.046 ; 457 ; 15.915.753 ; 64 ; 1.683.728 ; 68 ; 270.884 ; 627 ; 18.155.412 ; 471 ; 17.621.117 ; 124 ; 3.235.831 ; 595 ; 20.856.948 ; 1.222 ; 39.012.360 ;
87;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB; 161 ; 14.144.275 ; 156 ; 4.206.805 ; 150 ; 3.386.793 ; 43 ; 11.301.525 ; 510 ; 33.039.397 ; 1 ; 2.000.000 ; 5 ; 2.475.120 ; 6 ; 4.475.120 ; 516 ; 37.514.517 ;
88;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;;;;; 276 ; 2.561.934 ; 522 ; 6.880.740 ; 798 ; 9.442.673 ; 708 ; 15.965.375 ; 59 ; 11.638.799 ; 767 ; 27.604.174 ; 1.565 ; 37.046.848 ;
89;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 30 ; 1.176.674 ; 418 ; 11.630.608 ; 154 ; 1.924.317 ; 451 ; 2.945.416 ; 1.053 ; 17.677.013 ; 443 ; 13.050.178 ; 140 ; 1.572.417 ; 583 ; 14.622.595 ; 1.636 ; 32.299.609 ;
90;30.183.111;TURMA CORRETORA DE CÂMBIO LTDA;;; 7 ; 84.161 ; 105 ; 621.387 ; 407 ; 3.388.741 ; 519 ; 4.094.288 ; 1.040 ; 11.783.985 ; 83 ; 8.930.505 ; 1.123 ; 20.714.490 ; 1.642 ; 24.808.778 ;
91;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 10 ; 802.405 ; 172 ; 4.926.571 ; 131 ; 1.406.452 ; 360 ; 4.482.896 ; 673 ; 11.618.323 ; 281 ; 8.755.161 ; 25 ; 1.556.061 ; 306 ; 10.311.222 ; 979 ; 21.929.545 ;
92;04.062.902;OZ CORRETORA DE CÂMBIO S.A.; 46 ; 886.587 ; 271 ; 6.275.456 ; 504 ; 1.436.206 ; 327 ; 2.489.671 ; 1.148 ; 11.087.920 ; 525 ; 8.511.440 ; 161 ; 2.066.900 ; 686 ; 10.578.339 ; 1.834 ; 21.666.259 ;
93;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 1 ; 1.010 ; 1 ; 1.010 ; 6 ; 10.148.843 ; 10 ; 10.100.100 ; 16 ; 20.248.943 ; 17 ; 20.249.953 ;
94;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 3 ; 104.867 ; 154 ; 6.825.173 ; 65 ; 1.060.303 ; 210 ; 1.381.708 ; 432 ; 9.372.051 ; 331 ; 8.079.005 ; 57 ; 1.082.986 ; 388 ; 9.161.991 ; 820 ; 18.534.043 ;
95;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 22 ; 3.712.066 ; 9 ; 3.085.981 ; 11 ; 173.956 ; 23 ; 59.592 ; 65 ; 7.031.595 ; 10 ; 5.020.463 ; 17 ; 5.636.229 ; 27 ; 10.656.692 ; 92 ; 17.688.287 ;
96;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 16 ; 273.652 ; 99 ; 2.238.561 ; 400 ; 2.500.301 ; 641 ; 4.658.080 ; 1.156 ; 9.670.593 ; 606 ; 6.095.695 ; 169 ; 1.844.106 ; 775 ; 7.939.801 ; 1.931 ; 17.610.394 ;
97;54.403.563;BANCO ARBI S.A.; 10 ; 1.258.309 ; 50 ; 7.859.334 ;;; 10 ; 21.607 ; 70 ; 9.139.249 ; 12 ; 6.619.223 ; 1 ; 1.157 ; 13 ; 6.620.381 ; 83 ; 15.759.630 ;
98;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 3 ; 47.746 ; 45 ; 1.018.800 ; 92 ; 2.424.607 ; 895 ; 4.253.471 ; 1.035 ; 7.744.624 ; 371 ; 4.487.273 ; 25 ; 2.812.036 ; 396 ; 7.299.309 ; 1.431 ; 15.043.934 ;
99;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 1.029 ; 439.638 ; 901 ; 565.684 ; 1.930 ; 1.005.322 ; 49 ; 6.751.984 ; 25 ; 6.615.855 ; 74 ; 13.367.839 ; 2.004 ; 14.373.161 ;
100;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.; 7 ; 541.036 ; 24 ; 1.162.479 ; 147 ; 3.256.924 ; 232 ; 1.792.732 ; 410 ; 6.753.171 ; 121 ; 2.873.767 ; 56 ; 3.715.764 ; 177 ; 6.589.530 ; 587 ; 13.342.702 ;
101;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 7 ; 85.095 ; 63 ; 1.803.341 ; 252 ; 1.224.257 ; 838 ; 4.035.540 ; 1.160 ; 7.148.232 ; 815 ; 5.302.254 ; 30 ; 849.251 ; 845 ; 6.151.506 ; 2.005 ; 13.299.738 ;
102;00.000.208;BRB - BANCO DE BRASILIA S.A.;;;;; 39 ; 98.456 ; 298 ; 6.010.137 ; 337 ; 6.108.593 ; 11 ; 6.068.243 ; 5 ; 37.413 ; 16 ; 6.105.656 ; 353 ; 12.214.249 ;
103;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 6 ; 129.638 ; 327 ; 2.048.373 ; 682 ; 5.880.292 ; 1.015 ; 8.058.304 ; 929 ; 3.984.306 ; 1 ; 20.000 ; 930 ; 4.004.306 ; 1.945 ; 12.062.610 ;
104;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 3 ; 5.799.331 ;;; 7 ; 23.057 ; 35 ; 264.009 ; 45 ; 6.086.397 ; 1 ; 209.500 ; 2 ; 5.208.360 ; 3 ; 5.417.860 ; 48 ; 11.504.257 ;
105;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;; 1 ; 1.412 ; 141 ; 417.725 ; 399 ; 2.287.877 ; 541 ; 2.707.014 ; 400 ; 5.320.574 ; 71 ; 3.447.402 ; 471 ; 8.767.977 ; 1.012 ; 11.474.991 ;
106;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 36 ; 930.841 ; 47 ; 668.194 ; 126 ; 880.438 ; 372 ; 2.833.453 ; 581 ; 5.312.926 ; 350 ; 3.467.757 ; 53 ; 1.777.370 ; 403 ; 5.245.127 ; 984 ; 10.558.053 ;
107;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 80 ; 313.129 ; 23 ; 382.950 ; 301 ; 4.363.832 ; 382 ; 1.050.161 ; 786 ; 6.110.073 ; 66 ; 530.807 ; 56 ; 3.768.790 ; 122 ; 4.299.598 ; 908 ; 10.409.671 ;
108;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 28 ; 973.502 ; 51 ; 1.381.959 ; 216 ; 1.228.244 ; 414 ; 2.305.784 ; 709 ; 5.889.490 ; 247 ; 3.031.990 ; 40 ; 1.297.655 ; 287 ; 4.329.645 ; 996 ; 10.219.135 ;
109;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 18 ; 1.032.653 ; 37 ; 702.810 ; 117 ; 2.175.843 ; 650 ; 1.523.663 ; 822 ; 5.434.969 ; 144 ; 1.860.878 ; 176 ; 2.707.899 ; 320 ; 4.568.777 ; 1.142 ; 10.003.746 ;
110;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 33 ; 485.988 ; 25 ; 362.533 ; 287 ; 1.045.565 ; 703 ; 3.363.578 ; 1.048 ; 5.257.663 ; 561 ; 3.119.347 ; 85 ; 964.874 ; 646 ; 4.084.222 ; 1.694 ; 9.341.885 ;
111;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 12 ; 674.292 ; 97 ; 2.072.960 ; 62 ; 1.220.177 ; 127 ; 494.542 ; 298 ; 4.461.970 ; 228 ; 2.565.158 ; 31 ; 1.885.572 ; 259 ; 4.450.730 ; 557 ; 8.912.700 ;
112;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 56 ; 4.305.944 ; 8 ; 159.711 ; 30 ; 257.270 ; 103 ; 257.380 ; 197 ; 4.980.304 ;;; 16 ; 3.370.000 ; 16 ; 3.370.000 ; 213 ; 8.350.304 ;
113;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 7 ; 196.685 ; 66 ; 1.053.986 ; 126 ; 1.479.605 ; 227 ; 1.281.924 ; 426 ; 4.012.200 ; 240 ; 2.463.438 ; 99 ; 1.807.176 ; 339 ; 4.270.614 ; 765 ; 8.282.814 ;
114;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;; 28 ; 1.496.551 ; 102 ; 1.487.995 ; 324 ; 1.907.224 ; 454 ; 4.891.770 ; 182 ; 2.628.716 ; 8 ; 680.344 ; 190 ; 3.309.060 ; 644 ; 8.200.830 ;
115;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 59 ; 1.066.898 ; 101 ; 195.414 ; 407 ; 1.553.412 ; 567 ; 2.815.724 ; 246 ; 3.483.948 ; 26 ; 1.068.100 ; 272 ; 4.552.048 ; 839 ; 7.367.772 ;
116;00.795.423;BANCO SEMEAR S.A.; 1 ; 372.385 ; 56 ; 1.973.633 ; 10 ; 627.240 ; 39 ; 1.061.084 ; 106 ; 4.034.342 ; 11 ; 2.562.003 ; 4 ; 429.352 ; 15 ; 2.991.355 ; 121 ; 7.025.698 ;
117;04.902.979;BANCO DA AMAZONIA S.A.; 28 ; 2.334.141 ; 7 ; 461.410 ; 16 ; 652.217 ; 34 ; 119.050 ; 85 ; 3.566.818 ; 5 ; 300.000 ; 14 ; 2.725.000 ; 19 ; 3.025.000 ; 104 ; 6.591.818 ;
118;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;;; 1 ; 9.370 ; 51 ; 258.989 ; 58 ; 405.759 ; 110 ; 674.118 ; 9 ; 3.015.000 ; 8 ; 2.895.000 ; 17 ; 5.910.000 ; 127 ; 6.584.118 ;
119;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 4 ; 120.782 ; 44 ; 2.122.622 ; 19 ; 221.411 ; 29 ; 575.569 ; 96 ; 3.040.385 ; 44 ; 2.599.166 ; 11 ; 243.169 ; 55 ; 2.842.334 ; 151 ; 5.882.719 ;
120;59.285.411;BANCO PAN S.A.;;;;; 6 ; 78.466 ; 38 ; 2.728.168 ; 44 ; 2.806.634 ; 5 ; 2.700.000 ;;; 5 ; 2.700.000 ; 49 ; 5.506.634 ;
121;61.444.949;SAGITUR CORRETORA DE CÂMBIO S.A.; 2 ; 20.640 ; 45 ; 1.246.620 ; 277 ; 911.455 ; 75 ; 452.305 ; 399 ; 2.631.020 ; 85 ; 1.789.742 ; 33 ; 1.023.657 ; 118 ; 2.813.399 ; 517 ; 5.444.419 ;
122;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 88 ; 2.397.277 ; 10 ; 69.324 ; 14 ; 124.407 ; 18 ; 65.678 ; 130 ; 2.656.686 ; 18 ; 125.130 ; 94 ; 2.524.084 ; 112 ; 2.649.214 ; 242 ; 5.305.900 ;
123;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 10 ; 50.744 ; 57 ; 490.439 ; 166 ; 374.888 ; 426 ; 1.942.000 ; 659 ; 2.858.072 ; 234 ; 2.104.509 ; 8 ; 89.673 ; 242 ; 2.194.182 ; 901 ; 5.052.254 ;
124;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 5 ; 65.459 ; 14 ; 315.359 ; 27 ; 826.310 ; 33 ; 1.223.315 ; 79 ; 2.430.442 ; 57 ; 1.589.476 ; 48 ; 943.873 ; 105 ; 2.533.349 ; 184 ; 4.963.792 ;
125;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;;; 14 ; 147.914 ; 280 ; 913.895 ; 482 ; 2.081.388 ; 776 ; 3.143.197 ; 125 ; 1.308.330 ; 9 ; 39.058 ; 134 ; 1.347.388 ; 910 ; 4.490.585 ;
126;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 2 ; 145.226 ; 21 ; 223.003 ; 41 ; 943.912 ; 79 ; 757.272 ; 143 ; 2.069.413 ; 87 ; 1.041.155 ; 27 ; 1.149.478 ; 114 ; 2.190.633 ; 257 ; 4.260.046 ;
127;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;;;; 153 ; 226.262 ; 535 ; 2.078.824 ; 688 ; 2.305.086 ; 255 ; 1.875.682 ; 2 ; 3.042 ; 257 ; 1.878.724 ; 945 ; 4.183.811 ;
128;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 2 ; 2.393 ; 15 ; 88.870 ; 257 ; 1.950.729 ; 274 ; 2.041.991 ; 228 ; 1.933.513 ; 7 ; 69.243 ; 235 ; 2.002.756 ; 509 ; 4.044.747 ;
129;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 10 ; 195.406 ; 18 ; 1.045.017 ; 28 ; 652.517 ; 56 ; 1.892.940 ; 35 ; 850.787 ; 18 ; 1.046.676 ; 53 ; 1.897.463 ; 109 ; 3.790.402 ;
130;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 229 ; 359.325 ; 253 ; 2.159.296 ; 482 ; 2.518.621 ; 104 ; 1.092.687 ; 2 ; 20.000 ; 106 ; 1.112.687 ; 588 ; 3.631.308 ;
131;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 3 ; 287.798 ;;; 177 ; 395.731 ; 930 ; 1.154.854 ; 1.110 ; 1.838.383 ; 157 ; 1.077.746 ; 6 ; 599.888 ; 163 ; 1.677.634 ; 1.273 ; 3.516.017 ;
132;00.806.535;PLANNER CORRETORA DE VALORES S.A.;;; 10 ; 437.651 ; 37 ; 607.083 ; 29 ; 691.980 ; 76 ; 1.736.714 ; 40 ; 1.129.601 ; 35 ; 607.053 ; 75 ; 1.736.654 ; 151 ; 3.473.368 ;
133;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;; 4 ; 42.931 ; 32 ; 133.193 ; 245 ; 1.202.821 ; 281 ; 1.378.945 ; 425 ; 1.185.866 ; 6 ; 87.500 ; 431 ; 1.273.366 ; 712 ; 2.652.311 ;
134;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 3 ; 29.924 ; 42 ; 567.373 ; 32 ; 168.715 ; 92 ; 421.115 ; 169 ; 1.187.128 ; 138 ; 1.043.582 ; 21 ; 255.082 ; 159 ; 1.298.664 ; 328 ; 2.485.792 ;
135;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 1 ; 16.767 ; 53 ; 35.863 ; 160 ; 1.131.702 ; 214 ; 1.184.332 ; 185 ; 1.130.218 ; 2 ; 1.597 ; 187 ; 1.131.815 ; 401 ; 2.316.147 ;
136;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 117 ; 314.808 ; 246 ; 1.016.592 ; 363 ; 1.331.400 ; 156 ; 772.416 ; 10 ; 86.767 ; 166 ; 859.184 ; 529 ; 2.190.584 ;
137;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 7 ; 70.150 ; 5 ; 71.814 ; 130 ; 291.788 ; 165 ; 888.970 ; 307 ; 1.322.722 ; 52 ; 657.564 ; 10 ; 110.415 ; 62 ; 767.979 ; 369 ; 2.090.702 ;
138;33.042.151;BANCO DE LA NACION ARGENTINA; 1 ; 553.351 ; 2 ; 121.700 ; 471 ; 443.110 ; 49 ; 29.184 ; 523 ; 1.147.345 ;;; 4 ; 900.000 ; 4 ; 900.000 ; 527 ; 2.047.345 ;
139;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO;;;;; 1 ; 119.084 ; 9 ; 111.934 ; 10 ; 231.018 ; 4 ; 1.750.000 ;;; 4 ; 1.750.000 ; 14 ; 1.981.018 ;
140;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;;;; 93 ; 390.300 ; 208 ; 895.080 ; 301 ; 1.285.381 ; 133 ; 553.330 ; 8 ; 46.443 ; 141 ; 599.774 ; 442 ; 1.885.154 ;
141;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 6 ; 700.124 ;;; 6 ; 15.030 ; 8 ; 1.494 ; 20 ; 716.648 ;;; 4 ; 700.000 ; 4 ; 700.000 ; 24 ; 1.416.648 ;
142;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 8 ; 237.507 ; 143 ; 472.260 ; 151 ; 709.767 ; 121 ; 460.537 ; 4 ; 231.150 ; 125 ; 691.687 ; 276 ; 1.401.455 ;
143;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 179 ; 623.884 ; 177 ; 569.105 ; 356 ; 1.192.989 ; 10 ; 58.854 ; 7 ; 131.450 ; 17 ; 190.304 ; 373 ; 1.383.293 ;
144;33.042.953;CITIBANK N.A.;;;;; 1 ; 7.766 ; 5 ; 1.230.794 ; 6 ; 1.238.559 ;;;;; -   ; -   ; 6 ; 1.238.559 ;
145;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;;;; 47 ; 49.945 ; 136 ; 540.306 ; 183 ; 590.251 ; 154 ; 458.631 ; 1 ; 754 ; 155 ; 459.385 ; 338 ; 1.049.636 ;
146;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 78 ; 45.915 ; 263 ; 482.640 ; 341 ; 528.555 ; 50 ; 450.200 ;;; 50 ; 450.200 ; 391 ; 978.755 ;
147;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 11 ; 21.892 ; 96 ; 395.439 ; 107 ; 417.331 ; 99 ; 384.920 ; 4 ; 13.558 ; 103 ; 398.479 ; 210 ; 815.809 ;
148;61.033.106;BANCO CREFISA S.A.;;;;; 3 ; 18.351 ; 10 ; 364.612 ; 13 ; 382.963 ; 2 ; 355.299 ;;; 2 ; 355.299 ; 15 ; 738.262 ;
149;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 94 ; 52.634 ; 236 ; 280.276 ; 330 ; 332.909 ; 35 ; 287.328 ;;; 35 ; 287.328 ; 365 ; 620.238 ;
150;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 98 ; 64.140 ; 152 ; 285.720 ; 250 ; 349.861 ; 8 ; 178.148 ;;; 8 ; 178.148 ; 258 ; 528.009 ;
151;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;;;;;;; 7 ; 77.188 ; 7 ; 77.188 ; 7 ; 77.099 ;;; 7 ; 77.099 ; 14 ; 154.287 ;
152;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 12 ; 11.155 ; 41 ; 58.387 ; 53 ; 69.542 ; 10 ; 56.136 ;;; 10 ; 56.136 ; 63 ; 125.678 ;
153;61.820.817;BANCO PAULISTA S.A.; 1 ; 59.807 ;;;;;;; 1 ; 59.807 ;;;;; -   ; -   ; 1 ; 59.807 ;
154;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;; 5 ; 10.871 ; 3 ; 5.851 ; 8 ; 16.722 ; 4 ; 6.533 ; 10 ; 13.371 ; 14 ; 19.904 ; 22 ; 36.626 ;
155;04.866.275;BANCO INBURSA S.A.;;;;;;;;; -   ; -   ; 2 ; 16.000 ;;; 2 ; 16.000 ; 2 ; 16.000 ;
156;33.886.862;MASTER S/A CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;;;;;;;;; -   ; -   ; 1 ; 6.500 ; 1 ; 6.500 ; 2 ; 13.000 ; 2 ; 13.000 ;
157;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;;;; 5 ; 10.198 ; 5 ; 10.198 ;;;;; -   ; -   ; 5 ; 10.198 ;
158;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;;;; 2 ; 4.247 ; 2 ; 4.247 ;;;;; -   ; -   ; 2 ; 4.247 ;
159;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;;;; 1 ; 1.590 ; 1 ; 1.590 ;;;;; -   ; -   ; 1 ; 1.590 ;
160;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S.A.;;;;;;; 1 ; 1.050 ; 1 ; 1.050 ;;;;; -   ; -   ; 1 ; 1.050 ;
;;;;;;;;;;; -   ; -   ;;;;; -   ; -   ; -   ; -   ;
Total;;; 50.109 ; 28.754.464.346 ; 109.167 ; 18.211.677.869 ; 521.163 ; 49.493.845.251 ; 758.822 ; 54.662.942.504 ; 1.439.261 ; 151.122.929.970 ; 42.761 ; 62.932.417.464 ; 42.761 ; 62.963.246.733 ; 85.522 ; 125.895.664.197 ; 1.524.783 ; 277.018.594.167 ;
"Fonte: Sistema Câmbio; Dados extraídos em: 13/07/2022";;;;;;;;;;;;;;;;;;;;;
Obs. Os dados para o Mercado Primário incluem os registros de contratos da natureza 99000 e não incluem os registros ACAM204.;;;;;;;;;;;;;;;;;;;;;
Obs. Os dados para o Mercado Interbancário referem-se a registros de operações de arbitragens (no País e no exterior), operações entre instituições e operações com o Banco Central do Brasil.;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
