Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Câmbio Contratado em MAIO / 2015;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Mercado Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Mercado Interbancário ;; Total ;;;;;
;;; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ;;;;
62;59.285.411;BANCO PAN S.A.; 11 ; 25.787.239 ;;; 7 ; 166.703 ; 24 ; 25.914.391 ; 42 ; 51.868.334 ; 2 ; 27.335.768 ; 10 ; 19.250.000 ; 12 ; 46.585.768 ; 54 ; 98.454.102 ;;;;
63;60.889.128;BANCO SOFISA S.A.; 93 ; 18.499.817 ; 70 ; 5.821.258 ; 30 ; 1.717.576 ; 112 ; 7.115.528 ; 305 ; 33.154.179 ; 16 ; 5.061.196 ; 13 ; 60.007.759 ; 29 ; 65.068.955 ; 334 ; 98.223.135 ;;;;
64;00.997.185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;;;;; 32 ; 30.706.748 ; 28 ; 17.252.339 ; 60 ; 47.959.087 ; 22 ; 16.436.000 ; 16 ; 29.891.973 ; 38 ; 46.327.973 ; 98 ; 94.287.060 ;;;;
65;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 46 ; 1.203.834 ; 677 ; 30.566.817 ; 414 ; 7.034.295 ; 957 ; 6.380.794 ; 2.094 ; 45.185.740 ; 241 ; 32.114.690 ; 12 ; 3.415.363 ; 253 ; 35.530.053 ; 2.347 ; 80.715.793 ;;;;
66;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 71 ; 4.105.074 ; 2.065 ; 2.129.920 ; 3.857 ; 15.289.130 ; 5.993 ; 21.524.124 ; 1.401 ; 38.186.358 ; 77 ; 21.003.591 ; 1.478 ; 59.189.949 ; 7.471 ; 80.714.073 ;;;;
67;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 23 ; 513.484 ; 535 ; 16.193.077 ; 198 ; 2.565.382 ; 601 ; 17.040.091 ; 1.357 ; 36.312.034 ; 1.018 ; 35.188.406 ; 170 ; 5.063.444 ; 1.188 ; 40.251.850 ; 2.545 ; 76.563.884 ;;;;
68;30.723.886;BANCO MODAL S.A.; 11 ; 554.118 ; 78 ; 5.823.334 ; 24 ; 19.707.949 ; 59 ; 20.070.180 ; 172 ; 46.155.581 ; 8 ; 15.926.774 ; 9 ; 12.126.728 ; 17 ; 28.053.503 ; 189 ; 74.209.083 ;;;;
69;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 701 ; 26.447.546 ; 204 ; 9.342.964 ; 99 ; 4.808.296 ; 237 ; 5.256.974 ; 1.241 ; 45.855.779 ; 19 ; 5.154.618 ; 71 ; 22.244.243 ; 90 ; 27.398.861 ; 1.331 ; 73.254.640 ;;;;
70;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 18 ; 21.635.000 ; 18 ; 13.314.093 ; 11 ; 4.198.835 ; 57 ; 7.052.366 ; 104 ; 46.200.294 ; 4 ; 6.981.736 ; 5 ; 18.489.219 ; 9 ; 25.470.955 ; 113 ; 71.671.249 ;;;;
71;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 16 ; 13.721.241 ; 16 ; 4.158.180 ; 12 ; 19.849.298 ; 41 ; 3.583.257 ; 85 ; 41.311.975 ; 9 ; 2.824.550 ; 11 ; 27.078.166 ; 20 ; 29.902.715 ; 105 ; 71.214.691 ;;;;
72;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 6 ; 403.511 ; 301 ; 9.374.608 ; 404 ; 1.943.647 ; 1.482 ; 14.892.662 ; 2.193 ; 26.614.429 ; 1.143 ; 31.605.333 ; 403 ; 9.883.309 ; 1.546 ; 41.488.642 ; 3.739 ; 68.103.071 ;;;;
73;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;;; 40 ; 23.545.500 ; 14 ; 648.827 ; 245 ; 10.427.479 ; 299 ; 34.621.806 ; 33 ; 33.120.000 ;;; 33 ; 33.120.000 ; 332 ; 67.741.806 ;;;;
74;10.690.848;BANCO DA CHINA BRASIL S.A.; 33 ; 27.721.984 ; 10 ; 876.647 ; 14 ; 1.006.278 ; 26 ; 353.149 ; 83 ; 29.958.059 ; 3 ; 430.000 ; 39 ; 35.841.000 ; 42 ; 36.271.000 ; 125 ; 66.229.059 ;;;;
75;00.460.065;COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 47 ; 63.316 ; 140 ; 2.940.285 ; 187 ; 3.003.601 ; 312 ; 29.633.240 ; 100 ; 26.761.878 ; 412 ; 56.395.118 ; 599 ; 59.398.719 ;;;;
76;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 43 ; 10.139.765 ; 48 ; 11.396.850 ; 18 ; 608.957 ; 46 ; 6.769.506 ; 155 ; 28.915.078 ; 21 ; 18.798.067 ; 22 ; 10.590.812 ; 43 ; 29.388.878 ; 198 ; 58.303.956 ;;;;
77;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO;;; 30 ; 9.763.150 ; 49 ; 16.152.631 ; 46 ; 3.496.046 ; 125 ; 29.411.828 ; 10 ; 10.744.854 ; 8 ; 12.574.000 ; 18 ; 23.318.854 ; 143 ; 52.730.682 ;;;;
78;33.886.862;MAXIMA S.A. CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS;;;;; 123 ; 465.600 ; 1.073 ; 23.918.466 ; 1.196 ; 24.384.066 ; 380 ; 23.647.981 ; 3 ; 7.672 ; 383 ; 23.655.653 ; 1.579 ; 48.039.718 ;;;;
79;92.894.922;BANCO ORIGINAL S.A.; 10 ; 11.883.148 ; 81 ; 20.514.622 ; 12 ; 40.883 ; 95 ; 811.843 ; 198 ; 33.250.496 ; 15 ; 13.976.225 ; 2 ; 289 ; 17 ; 13.976.514 ; 215 ; 47.227.010 ;;;;
80;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 316 ; 17.748.190 ; 259 ; 7.052.119 ; 128 ; 1.002.134 ; 216 ; 10.980.072 ; 919 ; 36.782.515 ; 16 ; 4.186.364 ; 12 ; 5.082.742 ; 28 ; 9.269.107 ; 947 ; 46.051.622 ;;;;
81;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 21 ; 345.837 ; 402 ; 9.988.723 ; 194 ; 1.859.947 ; 962 ; 7.534.907 ; 1.579 ; 19.729.414 ; 444 ; 17.256.534 ; 36 ; 1.957.168 ; 480 ; 19.213.702 ; 2.059 ; 38.943.116 ;;;;
82;02.318.507;BANCO KEB DO BRASIL S.A.; 1 ; 100.000 ; 39 ; 6.053.056 ; 31 ; 4.223.319 ; 311 ; 8.732.042 ; 382 ; 19.108.416 ; 14 ; 13.282.329 ; 5 ; 2.770.000 ; 19 ; 16.052.329 ; 401 ; 35.160.746 ;;;;
83;19.307.785;MSB BANK S.A. BANCO DE CÂMBIO;;; 5 ; 132.375 ; 20 ; 7.676.264 ; 199 ; 4.590.376 ; 224 ; 12.399.015 ; 100 ; 7.981.080 ; 141 ; 13.779.878 ; 241 ; 21.760.958 ; 465 ; 34.159.973 ;;;;
84;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 57 ; 9.528.921 ; 120 ; 8.161.603 ; 7 ; 157.036 ; 46 ; 313.659 ; 230 ; 18.161.219 ; 45 ; 7.210.195 ; 14 ; 8.400.000 ; 59 ; 15.610.195 ; 289 ; 33.771.414 ;;;;
85;65.982.589;GRACO CORRETORA DE CAMBIO S.A.; 1 ; 4.177 ; 157 ; 5.129.014 ; 165 ; 454.863 ; 418 ; 2.788.716 ; 741 ; 8.376.769 ; 389 ; 15.946.637 ; 63 ; 8.539.052 ; 452 ; 24.485.689 ; 1.193 ; 32.862.459 ;;;;
86;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 42 ; 716.958 ; 475 ; 9.530.173 ; 148 ; 2.084.770 ; 629 ; 6.337.475 ; 1.294 ; 18.669.376 ; 333 ; 13.478.558 ; 6 ; 419.904 ; 339 ; 13.898.462 ; 1.633 ; 32.567.838 ;;;;
87;61.186.680;BANCO BMG S.A.; 2 ; 1.485.000 ;;; 1 ; 4.315.567 ; 14 ; 15.317.062 ; 17 ; 21.117.628 ; 2 ; 2.423.500 ; 4 ; 7.811.611 ; 6 ; 10.235.111 ; 23 ; 31.352.739 ;;;;
88;74.451.022;TOV CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA; 31 ; 475.197 ; 372 ; 7.131.264 ; 175 ; 2.800.863 ; 1.204 ; 7.822.218 ; 1.782 ; 18.229.542 ; 336 ; 12.051.478 ; 5 ; 184.965 ; 341 ; 12.236.442 ; 2.123 ; 30.465.985 ;;;;
89;08.609.934;NOVO MUNDO CORRETORA DE CÂMBIO S.A.; 2 ; 28.837 ; 42 ; 964.195 ; 390 ; 1.900.378 ; 1.913 ; 12.070.857 ; 2.347 ; 14.964.267 ; 682 ; 12.325.339 ; 31 ; 1.233.349 ; 713 ; 13.558.688 ; 3.060 ; 28.522.955 ;;;;
90;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;;; 1 ; 53.844 ; 113 ; 752.031 ; 298 ; 4.275.622 ; 412 ; 5.081.497 ; 166 ; 13.492.618 ; 40 ; 9.908.337 ; 206 ; 23.400.954 ; 618 ; 28.482.451 ;;;;
91;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 4 ; 40.481 ; 379 ; 1.684.060 ; 665 ; 13.002.603 ; 1.048 ; 14.727.144 ; 510 ; 11.544.277 ; 7 ; 240.022 ; 517 ; 11.784.299 ; 1.565 ; 26.511.443 ;;;;
92;61.033.106;BPN BRASIL BANCO MÚLTIPLO S.A.; 13 ; 11.842.944 ; 3 ; 28.967 ; 28 ; 996.525 ; 19 ; 457.166 ; 63 ; 13.325.601 ; 5 ; 214.582 ; 15 ; 12.594.270 ; 20 ; 12.808.852 ; 83 ; 26.134.453 ;;;;
93;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 16 ; 2.908.375 ;;; 4 ; 13.139 ; 7 ; 20.502 ; 27 ; 2.942.016 ; 20 ; 10.519.576 ; 19 ; 9.300.000 ; 39 ; 19.819.576 ; 66 ; 22.761.592 ;;;;
94;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 17 ; 316.184 ; 222 ; 4.671.668 ; 85 ; 1.145.129 ; 488 ; 5.958.968 ; 812 ; 12.091.949 ; 736 ; 9.501.485 ; 24 ; 332.127 ; 760 ; 9.833.612 ; 1.572 ; 21.925.561 ;;;;
95;69.251.239;PIONEER CORRETORA DE CAMBIO LTDA; 13 ; 193.961 ; 208 ; 4.384.637 ; 113 ; 1.789.066 ; 506 ; 4.549.012 ; 840 ; 10.916.675 ; 482 ; 8.976.404 ; 77 ; 2.005.250 ; 559 ; 10.981.653 ; 1.399 ; 21.898.329 ;;;;
96;43.653.450;MOEDA SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;; 218 ; 8.172.953 ; 11 ; 325.223 ; 77 ; 1.651.351 ; 306 ; 10.149.527 ; 146 ; 9.512.983 ; 1 ; 24.473 ; 147 ; 9.537.456 ; 453 ; 19.686.982 ;;;;
97;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 32 ; 425.400 ; 277 ; 357.493 ; 1.659 ; 3.422.726 ; 1.968 ; 4.205.619 ; 249 ; 9.084.507 ; 67 ; 5.607.993 ; 316 ; 14.692.500 ; 2.284 ; 18.898.119 ;;;;
98;04.902.979;BANCO DA AMAZONIA S.A.; 39 ; 6.134.722 ; 29 ; 3.005.757 ; 19 ; 242.900 ; 75 ; 467.761 ; 162 ; 9.851.141 ; 6 ; 2.654.966 ; 20 ; 5.411.127 ; 26 ; 8.066.093 ; 188 ; 17.917.234 ;;;;
99;62.285.390;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.; 12 ; 323.169 ; 174 ; 3.864.112 ; 126 ; 679.069 ; 632 ; 4.663.742 ; 944 ; 9.530.092 ; 625 ; 7.456.228 ; 10 ; 6.532 ; 635 ; 7.462.760 ; 1.579 ; 16.992.852 ;;;;
100;33.042.151;BANCO DE LA NACION ARGENTINA; 7 ; 5.012.000 ; 9 ; 1.063.337 ; 317 ; 370.329 ; 110 ; 133.233 ; 443 ; 6.578.899 ; 13 ; 2.952.380 ; 14 ; 7.241.363 ; 27 ; 10.193.743 ; 470 ; 16.772.642 ;;;;
101;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 19 ; 281.050 ; 140 ; 3.594.800 ; 191 ; 2.454.162 ; 478 ; 3.775.048 ; 828 ; 10.105.061 ; 247 ; 5.597.020 ; 5 ; 879.975 ; 252 ; 6.476.996 ; 1.080 ; 16.582.057 ;;;;
102;62.237.649;CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;; 1 ; 48.967 ; 64 ; 121.219 ; 581 ; 7.549.974 ; 646 ; 7.720.160 ; 280 ; 8.055.385 ; 6 ; 550.000 ; 286 ; 8.605.385 ; 932 ; 16.325.545 ;;;;
103;67.391.821;S. HAYATA CORRETORA DE CÂMBIO S.A.; 4 ; 17.632 ; 68 ; 1.309.799 ; 51 ; 322.566 ; 677 ; 6.168.026 ; 800 ; 7.818.023 ; 467 ; 7.628.760 ; 13 ; 525.019 ; 480 ; 8.153.779 ; 1.280 ; 15.971.802 ;;;;
104;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;;; 127 ; 3.396.338 ; 144 ; 929.455 ; 1.589 ; 3.830.655 ; 1.860 ; 8.156.448 ; 251 ; 6.871.563 ; 28 ; 638.826 ; 279 ; 7.510.389 ; 2.139 ; 15.666.837 ;;;;
105;34.974.170;HOYA CORRETORA DE VALORES E CAMBIO LTDA; 16 ; 1.001.330 ; 25 ; 535.058 ; 59 ; 1.753.298 ; 601 ; 4.394.257 ; 701 ; 7.683.943 ; 130 ; 4.253.430 ; 25 ; 2.276.666 ; 155 ; 6.530.096 ; 856 ; 14.214.039 ;;;;
106;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;;;; 108 ; 587.097 ; 249 ; 3.726.230 ; 357 ; 4.313.327 ; 306 ; 6.377.181 ; 41 ; 3.264.839 ; 347 ; 9.642.020 ; 704 ; 13.955.347 ;;;;
107;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 2 ; 16.148 ; 36 ; 603.016 ; 478 ; 567.914 ; 1.377 ; 5.525.885 ; 1.893 ; 6.712.963 ; 376 ; 6.352.867 ; 11 ; 795.562 ; 387 ; 7.148.429 ; 2.280 ; 13.861.392 ;;;;
108;15.219.389;MACRO CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA;;; 127 ; 5.919.507 ; 3 ; 52.320 ; 55 ; 593.321 ; 185 ; 6.565.148 ; 144 ; 6.574.689 ; 2 ; 36.354 ; 146 ; 6.611.043 ; 331 ; 13.176.191 ;;;;
109;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 13 ; 8.466.182 ;;; 8 ; 575.000 ; 11 ; 110.778 ; 32 ; 9.151.960 ;;; 4 ; 3.750.000 ; 4 ; 3.750.000 ; 36 ; 12.901.960 ;;;;
110;35.602.606;MIDAS SOCIEDADE CORRETORA DE CÂMBIO S.A.;;; 1 ; 2.786 ; 115 ; 122.279 ; 3.413 ; 6.282.369 ; 3.529 ; 6.407.434 ; 314 ; 6.137.552 ;;; 314 ; 6.137.552 ; 3.843 ; 12.544.987 ;;;;
111;69.078.350;J. ALVES CORRETORA DE CAMBIO LTDA;;; 28 ; 448.916 ; 12 ; 33.931 ; 121 ; 5.662.835 ; 161 ; 6.145.681 ; 254 ; 6.109.642 ; 2 ; 24.752 ; 256 ; 6.134.394 ; 417 ; 12.280.075 ;;;;
112;57.582.264;TORRE CORRETORA DE CÂMBIO LTDA; 1 ; 9.525 ; 154 ; 3.722.237 ; 26 ; 106.223 ; 324 ; 2.290.088 ; 505 ; 6.128.074 ; 320 ; 5.927.269 ; 11 ; 104.666 ; 331 ; 6.031.935 ; 836 ; 12.160.009 ;;;;
113;50.657.675;SLW CORRETORA DE VALORES E CÂMBIO LTDA.;;; 35 ; 1.393.461 ; 4 ; 12.565 ; 167 ; 4.549.510 ; 206 ; 5.955.535 ; 142 ; 5.934.676 ; 1 ; 8.000 ; 143 ; 5.942.676 ; 349 ; 11.898.211 ;;;;
114;19.878.228;TITUR CORRETORA DE CÂMBIO LTDA.;;;;; 1 ; 700 ; 58 ; 4.837.807 ; 59 ; 4.838.507 ; 205 ; 4.836.368 ;;; 205 ; 4.836.368 ; 264 ; 9.674.875 ;;;;
115;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;;;; 240 ; 483.127 ; 652 ; 4.592.776 ; 892 ; 5.075.903 ; 214 ; 4.172.449 ; 10 ; 22.528 ; 224 ; 4.194.977 ; 1.116 ; 9.270.880 ;;;;
116;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;;;;; 195 ; 425.782 ; 476 ; 4.030.908 ; 671 ; 4.456.689 ; 302 ; 3.583.890 ; 1 ; 16.040 ; 303 ; 3.599.930 ; 974 ; 8.056.619 ;;;;
117;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 4 ; 8.032.478 ;;; 4 ; 8.032.478 ;;;;; -   ; -   ; 4 ; 8.032.478 ;;;;
118;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;;;;; 188 ; 608.890 ; 405 ; 3.087.597 ; 593 ; 3.696.486 ; 313 ; 3.256.670 ; 18 ; 775.618 ; 331 ; 4.032.288 ; 924 ; 7.728.775 ;;;;
119;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 46 ; 130.635 ; 222 ; 3.713.314 ; 268 ; 3.843.949 ; 256 ; 3.629.893 ; 6 ; 64.172 ; 262 ; 3.694.065 ; 530 ; 7.538.014 ;;;;
120;62.090.873;INTL FCSTONE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 206 ; 3.722.301 ; 3 ; 42.875 ; 209 ; 3.765.175 ; 3 ; 42.874 ; 32 ; 3.722.554 ; 35 ; 3.765.428 ; 244 ; 7.530.604 ;;;;
121;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 28 ; 933.812 ; 48 ; 797.474 ; 133 ; 165.704 ; 942 ; 2.105.636 ; 1.151 ; 4.002.626 ; 213 ; 2.643.285 ; 22 ; 859.455 ; 235 ; 3.502.741 ; 1.386 ; 7.505.367 ;;;;
122;17.184.037;BANCO MERCANTIL DO BRASIL S.A.; 5 ; 309.583 ; 4 ; 247.504 ; 33 ; 697.310 ; 46 ; 1.268.927 ; 88 ; 2.523.325 ; 19 ; 2.027.185 ; 11 ; 2.404.644 ; 30 ; 4.431.829 ; 118 ; 6.955.154 ;;;;
123;15.230.501;CATEDRAL CORRETORA DE CÂMBIO E TÍTULOS MOBILIÁRIOS LTDA.;;; 65 ; 3.312.353 ;;; 5 ; 6.752 ; 70 ; 3.319.106 ; 46 ; 3.318.956 ;;; 46 ; 3.318.956 ; 116 ; 6.638.062 ;;;;
124;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 8 ; 247.322 ; 7 ; 229.167 ; 95 ; 394.569 ; 358 ; 2.794.022 ; 468 ; 3.665.079 ; 252 ; 2.648.399 ; 15 ; 296.830 ; 267 ; 2.945.229 ; 735 ; 6.610.308 ;;;;
125;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 14 ; 2.695.986 ;;; 6 ; 5.618 ; 82 ; 250.627 ; 102 ; 2.952.231 ; 8 ; 165.947 ; 13 ; 2.494.513 ; 21 ; 2.660.459 ; 123 ; 5.612.690 ;;;;
126;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 1 ; 99.934 ; 31 ; 491.547 ; 29 ; 818.954 ; 355 ; 1.553.235 ; 416 ; 2.963.671 ; 83 ; 1.879.017 ; 10 ; 766.686 ; 93 ; 2.645.703 ; 509 ; 5.609.373 ;;;;
127;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;; 1 ; 7.581 ; 174 ; 1.040.092 ; 292 ; 2.646.366 ; 467 ; 3.694.039 ; 107 ; 1.632.114 ;;; 107 ; 1.632.114 ; 574 ; 5.326.153 ;;;;
128;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 15 ; 305.256 ; 43 ; 693.359 ; 413 ; 2.144.647 ; 471 ; 3.143.263 ; 9 ; 1.927.749 ; 3 ; 1.762 ; 12 ; 1.929.511 ; 483 ; 5.072.774 ;;;;
129;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 236 ; 167.307 ; 954 ; 2.026.690 ; 1.190 ; 2.193.997 ; 36 ; 2.553.895 ;;; 36 ; 2.553.895 ; 1.226 ; 4.747.892 ;;;;
130;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S/A;;;;; 2 ; 322 ; 5 ; 2.171.473 ; 7 ; 2.171.796 ; 1 ; 2.200.000 ;;; 1 ; 2.200.000 ; 8 ; 4.371.796 ;;;;
131;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 11 ; 1.639.112 ; 10 ; 383.127 ; 4 ; 16.875 ; 15 ; 70.239 ; 40 ; 2.109.354 ; 3 ; 310.099 ; 5 ; 1.889.870 ; 8 ; 2.199.969 ; 48 ; 4.309.323 ;;;;
132;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 1 ; 3.200 ; 342 ; 191.091 ; 1.695 ; 2.005.460 ; 2.038 ; 2.199.752 ; 75 ; 1.885.527 ; 5 ; 122.000 ; 80 ; 2.007.527 ; 2.118 ; 4.207.278 ;;;;
133;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 1 ; 49.971 ; 2 ; 13.373 ; 114 ; 71.724 ; 1.000 ; 1.944.648 ; 1.117 ; 2.079.717 ; 194 ; 1.823.875 ;;; 194 ; 1.823.875 ; 1.311 ; 3.903.592 ;;;;
134;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 2 ; 34.738 ; 23 ; 252.642 ; 31 ; 255.703 ; 285 ; 1.606.945 ; 341 ; 2.150.029 ; 159 ; 1.626.810 ; 10 ; 54.316 ; 169 ; 1.681.126 ; 510 ; 3.831.155 ;;;;
135;14.388.334;PARANÁ BANCO S.A.; 4 ; 1.342.845 ; 1 ; 281.720 ;;; 4 ; 23.173 ; 9 ; 1.647.738 ; 1 ; 600.000 ; 3 ; 1.500.000 ; 4 ; 2.100.000 ; 13 ; 3.747.738 ;;;;
136;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 103 ; 227.793 ; 225 ; 1.824.630 ; 328 ; 2.052.423 ; 166 ; 1.584.355 ;;; 166 ; 1.584.355 ; 494 ; 3.636.778 ;;;;
137;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 75 ; 240.477 ; 171 ; 1.755.385 ; 246 ; 1.995.862 ; 233 ; 1.513.559 ;;; 233 ; 1.513.559 ; 479 ; 3.509.421 ;;;;
138;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 794 ; 264.881 ; 1.935 ; 1.679.084 ; 2.729 ; 1.943.965 ; 60 ; 1.397.836 ;;; 60 ; 1.397.836 ; 2.789 ; 3.341.801 ;;;;
139;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;;;; 81 ; 187.836 ; 218 ; 1.627.651 ; 299 ; 1.815.487 ; 94 ; 1.481.343 ; 8 ; 22.748 ; 102 ; 1.504.091 ; 401 ; 3.319.578 ;;;;
140;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 21 ; 153.966 ; 5 ; 19.958 ; 63 ; 738.186 ; 373 ; 1.007.965 ; 462 ; 1.920.075 ; 68 ; 760.750 ; 8 ; 587.440 ; 76 ; 1.348.190 ; 538 ; 3.268.265 ;;;;
141;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 4 ; 63.875 ; 55 ; 1.077.074 ; 14 ; 61.063 ; 90 ; 235.850 ; 163 ; 1.437.861 ; 107 ; 1.313.545 ; 15 ; 123.946 ; 122 ; 1.437.491 ; 285 ; 2.875.352 ;;;;
142;61.973.863;ESCRITORIO LEROSA S.A. CORRETORES DE VALORES;;; 15 ; 680.971 ; 10 ; 339.443 ; 65 ; 332.313 ; 90 ; 1.352.727 ; 59 ; 988.392 ; 4 ; 329.883 ; 63 ; 1.318.275 ; 153 ; 2.671.002 ;;;;
143;17.902.616;POLO CORRETORA DE CÂMBIO LTDA.;;;;; 113 ; 557.770 ; 166 ; 1.108.947 ; 279 ; 1.666.717 ; 83 ; 559.122 ;;; 83 ; 559.122 ; 362 ; 2.225.839 ;;;;
144;07.679.404;BANCO TOPÁZIO S.A.;;; 8 ; 249.699 ; 63 ; 169.511 ; 32 ; 782.845 ; 103 ; 1.202.056 ; 8 ; 902.000 ; 1 ; 65.000 ; 9 ; 967.000 ; 112 ; 2.169.056 ;;;;
145;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.;;;;; 112 ; 485.954 ; 135 ; 919.824 ; 247 ; 1.405.778 ; 50 ; 515.979 ; 9 ; 85.128 ; 59 ; 601.107 ; 306 ; 2.006.885 ;;;;
146;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;;;; 84 ; 204.742 ; 234 ; 994.302 ; 318 ; 1.199.044 ; 69 ; 791.051 ;;; 69 ; 791.051 ; 387 ; 1.990.095 ;;;;
147;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 1 ; 220 ; 37 ; 40.022 ; 657 ; 964.937 ; 695 ; 1.005.178 ; 91 ; 940.411 ;;; 91 ; 940.411 ; 786 ; 1.945.590 ;;;;
148;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA;;; 10 ; 814.331 ;;; 25 ; 42.172 ; 35 ; 856.503 ; 13 ; 852.965 ;;; 13 ; 852.965 ; 48 ; 1.709.468 ;;;;
149;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 16 ; 10.893 ; 133 ; 772.163 ; 149 ; 783.056 ; 109 ; 838.551 ; 6 ; 64.527 ; 115 ; 903.079 ; 264 ; 1.686.135 ;;;;
150;20.283.069;JN-MAXI CORRETORA DE CÂMBIO LTDA.;;;;; 183 ; 106.855 ; 943 ; 814.900 ; 1.126 ; 921.755 ; 86 ; 697.512 ;;; 86 ; 697.512 ; 1.212 ; 1.619.267 ;;;;
