Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Set/2021;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
72;92.894.922;BANCO ORIGINAL S.A.; 24 ; 36.313.973 ; 57 ; 68.890.504 ; 437 ; 140.547.839 ; 1.009 ; 221.573.665 ; 1.527 ; 467.325.982 ; 55 ; 215.742.790 ; 44 ; 115.743.167 ; 99 ; 331.485.957 ; 1.626 ; 798.811.939 ;
73;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 145 ; 71.134.152 ; 556 ; 68.609.632 ; 72 ; 43.932.652 ; 272 ; 78.710.311 ; 1.045 ; 262.386.747 ; 174 ; 300.643.633 ; 163 ; 206.412.011 ; 337 ; 507.055.645 ; 1.382 ; 769.442.391 ;
74;61.186.680;BANCO BMG S.A.; 34 ; 36.100.684 ; 11 ; 10.595.293 ; 135 ; 8.489.456 ; 319 ; 26.841.442 ; 499 ; 82.026.874 ; 23 ; 370.914.610 ; 28 ; 261.993.840 ; 51 ; 632.908.450 ; 550 ; 714.935.325 ;
75;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 37 ; 150.075.992 ; 559 ; 89.325.194 ; 24 ; 65.251.706 ; 497 ; 61.545.067 ; 1.117 ; 366.197.959 ; 44 ; 141.462.105 ; 35 ; 204.704.390 ; 79 ; 346.166.495 ; 1.196 ; 712.364.454 ;
76;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 766 ; 14.339.530 ; 6.769 ; 158.990.583 ; 7.587 ; 62.066.940 ; 11.570 ; 114.739.398 ; 26.692 ; 350.136.452 ; 12.980 ; 277.705.943 ; 2.312 ; 80.210.249 ; 15.292 ; 357.916.192 ; 41.984 ; 708.052.644 ;
77;61.024.352;BANCO VOITER S.A.; 455 ; 103.059.771 ; 913 ; 65.282.694 ; 388 ; 170.197.246 ; 2.423 ; 125.775.919 ; 4.179 ; 464.315.630 ; 250 ; 71.513.499 ; 65 ; 146.650.052 ; 315 ; 218.163.551 ; 4.494 ; 682.479.181 ;
78;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 113 ; 125.573.659 ; 190 ; 63.547.355 ; 77 ; 93.177.272 ; 494 ; 75.733.723 ; 874 ; 358.032.009 ; 45 ; 125.175.792 ; 50 ; 171.176.504 ; 95 ; 296.352.296 ; 969 ; 654.384.304 ;
79;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 35 ; 169.939.599 ; 18 ; 3.771.762 ; 41 ; 90.620.010 ; 149 ; 41.188.955 ; 243 ; 305.520.326 ; 41 ; 34.590.382 ; 97 ; 231.838.648 ; 138 ; 266.429.031 ; 381 ; 571.949.357 ;
80;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 296 ; 9.464.328 ; 5.325 ; 175.738.445 ; 1.910 ; 32.398.841 ; 4.694 ; 64.329.200 ; 12.225 ; 281.930.814 ; 7.169 ; 228.987.133 ; 1.239 ; 30.797.900 ; 8.408 ; 259.785.033 ; 20.633 ; 541.715.847 ;
81;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 480 ; 12.539.913 ; 2.220 ; 33.590.309 ; 11.381 ; 95.789.342 ; 18.768 ; 153.614.950 ; 32.849 ; 295.534.514 ; 4.667 ; 114.780.455 ; 630 ; 36.010.496 ; 5.297 ; 150.790.952 ; 38.146 ; 446.325.466 ;
82;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 16 ; 25.178.626 ; 44 ; 18.271.583 ; 82 ; 42.381.840 ; 393 ; 59.155.287 ; 535 ; 144.987.335 ; 29 ; 153.961.645 ; 26 ; 126.431.665 ; 55 ; 280.393.310 ; 590 ; 425.380.645 ;
83;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 167 ; 48.136.675 ; 141 ; 19.549.510 ; 127 ; 61.663.864 ; 244 ; 65.789.829 ; 679 ; 195.139.878 ; 78 ; 100.261.825 ; 118 ; 126.783.324 ; 196 ; 227.045.149 ; 875 ; 422.185.027 ;
84;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 808 ; 75.040.221 ; 3.129 ; 95.192.742 ; 3.933 ; 24.404.824 ; 6.970 ; 38.806.444 ; 14.840 ; 233.444.232 ; 3.840 ; 98.230.461 ; 1.165 ; 63.591.305 ; 5.005 ; 161.821.765 ; 19.845 ; 395.265.997 ;
85;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 6.149 ; 66.312.744 ; 20.396 ; 154.999.873 ; 26.545 ; 221.312.617 ; 8.251 ; 112.227.529 ; 5.929 ; 23.339.241 ; 14.180 ; 135.566.770 ; 40.725 ; 356.879.387 ;
86;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 461 ; 8.533.480 ; 2.987 ; 75.995.310 ; 42.275 ; 51.075.269 ; 18.244 ; 48.234.236 ; 63.967 ; 183.838.296 ; 5.130 ; 110.955.480 ; 1.675 ; 46.339.576 ; 6.805 ; 157.295.056 ; 70.772 ; 341.133.352 ;
87;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 232 ; 9.325.978 ; 4.568 ; 120.351.456 ; 1.817 ; 21.245.467 ; 3.840 ; 39.452.039 ; 10.457 ; 190.374.940 ; 3.408 ; 137.405.733 ; 407 ; 8.175.803 ; 3.815 ; 145.581.536 ; 14.272 ; 335.956.476 ;
88;00.416.968;BANCO INTER S.A.; 94 ; 843.091 ; 98 ; 2.192.658 ; 53.231 ; 101.749.110 ; 7.147 ; 119.519.292 ; 60.570 ; 224.304.151 ; 597 ; 35.998.159 ; 556 ; 17.518.898 ; 1.153 ; 53.517.058 ; 61.723 ; 277.821.209 ;
89;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 11 ; 371.357 ; 152 ; 2.755.656 ; 2.845 ; 16.056.807 ; 3.927 ; 27.455.132 ; 6.935 ; 46.638.952 ; 5.239 ; 110.241.971 ; 702 ; 96.532.823 ; 5.941 ; 206.774.794 ; 12.876 ; 253.413.746 ;
90;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB; 910 ; 94.817.066 ; 854 ; 23.869.111 ; 476 ; 17.963.402 ; 310 ; 60.690.077 ; 2.550 ; 197.339.655 ; 12 ; 6.278.390 ; 33 ; 36.936.980 ; 45 ; 43.215.370 ; 2.595 ; 240.555.025 ;
91;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 70 ; 7.331.925 ; 95 ; 1.406.956 ; 13 ; 2.804.357 ; 202 ; 109.302.947 ; 380 ; 120.846.186 ; 24 ; 104.000.000 ; 3 ; 5.000.000 ; 27 ; 109.000.000 ; 407 ; 229.846.186 ;
92;17.184.037;BANCO MERCANTIL DO BRASIL S.A.; 1 ; 62.140 ; 6 ; 1.416.628 ; 393 ; 3.025.446 ; 479 ; 7.856.647 ; 879 ; 12.360.860 ; 139 ; 96.867.067 ; 107 ; 90.686.697 ; 246 ; 187.553.763 ; 1.125 ; 199.914.624 ;
93;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 83 ; 2.782.650 ; 1.276 ; 62.944.301 ; 665 ; 9.618.745 ; 1.314 ; 13.783.956 ; 3.338 ; 89.129.652 ; 2.060 ; 75.703.885 ; 590 ; 11.368.753 ; 2.650 ; 87.072.638 ; 5.988 ; 176.202.290 ;
94;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 583 ; 48.001.468 ; 16 ; 871.502 ; 177 ; 15.893.200 ; 324 ; 2.817.122 ; 1.100 ; 67.583.292 ; 23 ; 3.509.833 ; 205 ; 63.259.397 ; 228 ; 66.769.230 ; 1.328 ; 134.352.522 ;
95;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 55 ; 2.599.038 ; 1.388 ; 40.729.128 ; 807 ; 9.572.885 ; 1.985 ; 19.232.642 ; 4.235 ; 72.133.692 ; 885 ; 54.576.526 ; 191 ; 6.789.643 ; 1.076 ; 61.366.170 ; 5.311 ; 133.499.862 ;
96;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 40 ; 1.289.183 ; 735 ; 11.361.735 ; 887 ; 14.665.307 ; 6.006 ; 30.751.806 ; 7.668 ; 58.068.032 ; 3.854 ; 50.593.102 ; 442 ; 24.612.405 ; 4.296 ; 75.205.507 ; 11.964 ; 133.273.539 ;
97;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;; 2 ; 28.500 ; 6.172 ; 2.625.916 ; 3.217 ; 2.343.343 ; 9.391 ; 4.997.759 ; 424 ; 61.459.567 ; 384 ; 61.718.009 ; 808 ; 123.177.576 ; 10.199 ; 128.175.335 ;
98;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 88 ; 2.814.281 ; 1.543 ; 48.406.847 ; 437 ; 4.433.324 ; 491 ; 6.329.226 ; 2.559 ; 61.983.678 ; 1.512 ; 55.289.623 ; 498 ; 7.801.645 ; 2.010 ; 63.091.268 ; 4.569 ; 125.074.946 ;
99;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 189 ; 3.465.952 ; 625 ; 11.024.411 ; 1.919 ; 10.771.348 ; 6.013 ; 34.904.054 ; 8.746 ; 60.165.765 ; 4.669 ; 42.479.784 ; 582 ; 10.815.969 ; 5.251 ; 53.295.753 ; 13.997 ; 113.461.519 ;
100;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 58 ; 1.602.266 ; 1.537 ; 49.644.960 ; 136 ; 2.069.199 ; 451 ; 3.035.840 ; 2.182 ; 56.352.265 ; 1.404 ; 52.944.194 ; 175 ; 3.934.974 ; 1.579 ; 56.879.168 ; 3.761 ; 113.231.432 ;
101;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 55 ; 1.218.478 ; 686 ; 19.130.373 ; 1.968 ; 7.711.094 ; 4.393 ; 19.967.956 ; 7.102 ; 48.027.902 ; 3.678 ; 46.618.096 ; 769 ; 16.444.811 ; 4.447 ; 63.062.907 ; 11.549 ; 111.090.809 ;
102;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 159 ; 2.603.934 ; 892 ; 24.191.590 ; 2.118 ; 14.708.001 ; 2.882 ; 16.517.494 ; 6.051 ; 58.021.019 ; 2.492 ; 37.141.115 ; 974 ; 13.801.677 ; 3.466 ; 50.942.792 ; 9.517 ; 108.963.811 ;
103;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 10 ; 128.611 ; 633 ; 27.529.597 ; 1.209 ; 1.789.488 ; 2.188 ; 10.737.436 ; 4.040 ; 40.185.131 ; 1.575 ; 52.107.148 ; 371 ; 15.805.571 ; 1.946 ; 67.912.719 ; 5.986 ; 108.097.851 ;
104;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 95 ; 3.115.861 ; 307 ; 11.382.440 ; 818 ; 17.831.860 ; 1.146 ; 19.630.013 ; 2.366 ; 51.960.175 ; 864 ; 23.458.404 ; 371 ; 13.400.016 ; 1.235 ; 36.858.420 ; 3.601 ; 88.818.594 ;
105;00.795.423;BANCO SEMEAR S.A.;;; 320 ; 12.835.665 ; 66 ; 8.446.178 ; 128 ; 18.063.390 ; 514 ; 39.345.233 ; 239 ; 30.814.732 ; 66 ; 9.171.903 ; 305 ; 39.986.635 ; 819 ; 79.331.867 ;
106;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 27 ; 2.856.355 ; 299 ; 6.315.487 ; 863 ; 28.108.942 ; 1.189 ; 37.280.785 ; 32 ; 29.532.583 ; 21 ; 5.468.996 ; 53 ; 35.001.580 ; 1.242 ; 72.282.364 ;
107;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 118 ; 6.127.307 ; 455 ; 8.550.668 ; 473 ; 12.784.307 ; 1.635 ; 10.569.864 ; 2.681 ; 38.032.146 ; 1.296 ; 16.004.394 ; 724 ; 15.774.143 ; 2.020 ; 31.778.537 ; 4.701 ; 69.810.682 ;
108;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 162 ; 4.702.014 ; 242 ; 5.275.642 ; 1.006 ; 12.454.913 ; 1.834 ; 15.781.732 ; 3.244 ; 38.214.301 ; 870 ; 15.109.995 ; 349 ; 11.269.818 ; 1.219 ; 26.379.813 ; 4.463 ; 64.594.114 ;
109;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;;;;; 1.492 ; 10.511.860 ; 1.790 ; 15.748.643 ; 3.282 ; 26.260.503 ; 1.034 ; 19.399.124 ; 218 ; 14.118.229 ; 1.252 ; 33.517.353 ; 4.534 ; 59.777.856 ;
110;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.; 8 ; 181.620 ; 2 ; 17.947 ; 896 ; 2.862.987 ; 2.029 ; 10.355.159 ; 2.935 ; 13.417.714 ; 1.678 ; 25.461.450 ; 542 ; 18.146.854 ; 2.220 ; 43.608.304 ; 5.155 ; 57.026.018 ;
111;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.; 13 ; 523.432 ; 515 ; 14.804.835 ; 598 ; 3.933.059 ; 1.822 ; 10.526.007 ; 2.948 ; 29.787.333 ; 1.327 ; 23.673.712 ; 57 ; 2.827.734 ; 1.384 ; 26.501.447 ; 4.332 ; 56.288.780 ;
112;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 13 ; 345.320 ; 428 ; 16.718.311 ; 172 ; 5.118.819 ; 304 ; 8.105.951 ; 917 ; 30.288.402 ; 423 ; 22.527.429 ; 121 ; 3.167.222 ; 544 ; 25.694.652 ; 1.461 ; 55.983.054 ;
113;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 445 ; 1.545.726 ; 242 ; 3.693.574 ; 2.066 ; 23.887.726 ; 1.431 ; 7.289.064 ; 4.184 ; 36.416.090 ; 248 ; 2.428.139 ; 415 ; 16.870.686 ; 663 ; 19.298.826 ; 4.847 ; 55.714.915 ;
114;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 46 ; 491.184 ; 244 ; 4.740.845 ; 726 ; 11.312.503 ; 1.660 ; 11.805.270 ; 2.676 ; 28.349.802 ; 2.017 ; 14.916.488 ; 333 ; 10.048.163 ; 2.350 ; 24.964.651 ; 5.026 ; 53.314.452 ;
115;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 23 ; 898.971 ; 304 ; 8.480.489 ; 277 ; 2.517.795 ; 897 ; 13.830.790 ; 1.501 ; 25.728.046 ; 773 ; 22.416.425 ; 117 ; 3.528.025 ; 890 ; 25.944.450 ; 2.391 ; 51.672.495 ;
116;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 75 ; 1.104.096 ; 389 ; 6.008.686 ; 1.032 ; 8.791.128 ; 1.869 ; 9.578.893 ; 3.365 ; 25.482.803 ; 1.327 ; 15.493.339 ; 469 ; 9.789.714 ; 1.796 ; 25.283.053 ; 5.161 ; 50.765.856 ;
117;04.902.979;BANCO DA AMAZONIA S.A.; 281 ; 14.039.057 ; 101 ; 4.506.043 ; 105 ; 4.742.173 ; 276 ; 1.374.024 ; 763 ; 24.661.297 ; 30 ; 6.252.504 ; 113 ; 19.161.579 ; 143 ; 25.414.083 ; 906 ; 50.075.380 ;
118;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 128 ; 3.652.848 ; 312 ; 6.919.934 ; 1.727 ; 7.078.102 ; 2.301 ; 10.645.758 ; 4.468 ; 28.296.643 ; 1.081 ; 12.465.954 ; 292 ; 5.963.073 ; 1.373 ; 18.429.027 ; 5.841 ; 46.725.670 ;
119;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.; 16 ; 565.352 ; 624 ; 12.717.061 ; 777 ; 3.367.137 ; 570 ; 3.596.046 ; 1.987 ; 20.245.596 ; 865 ; 19.202.581 ; 338 ; 6.840.508 ; 1.203 ; 26.043.089 ; 3.190 ; 46.288.684 ;
120;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 9 ; 9.481 ; 9 ; 9.481 ; 9 ; 22.584.030 ; 15 ; 22.552.116 ; 24 ; 45.136.146 ; 33 ; 45.145.627 ;
121;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 15 ; 185.059 ; 247 ; 4.612.058 ; 2.038 ; 8.403.015 ; 2.619 ; 11.332.511 ; 4.919 ; 24.532.643 ; 1.102 ; 13.683.351 ; 247 ; 6.331.906 ; 1.349 ; 20.015.256 ; 6.268 ; 44.547.899 ;
122;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 505 ; 15.809.705 ; 95 ; 1.461.583 ; 94 ; 1.477.621 ; 265 ; 2.710.150 ; 959 ; 21.459.059 ; 320 ; 4.100.073 ; 536 ; 17.211.806 ; 856 ; 21.311.879 ; 1.815 ; 42.770.938 ;
123;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 86 ; 1.339.574 ; 2.155 ; 12.504.763 ; 2.954 ; 18.286.186 ; 5.195 ; 32.130.523 ; 1.825 ; 8.581.831 ; 90 ; 1.468.103 ; 1.915 ; 10.049.934 ; 7.110 ; 42.180.457 ;
124;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 99 ; 697.325 ; 517 ; 6.249.381 ; 1.401 ; 4.736.649 ; 2.361 ; 12.128.980 ; 4.378 ; 23.812.335 ; 1.391 ; 14.462.079 ; 258 ; 1.526.132 ; 1.649 ; 15.988.212 ; 6.027 ; 39.800.546 ;
125;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 43 ; 504.986 ; 376 ; 8.152.175 ; 225 ; 1.788.077 ; 514 ; 4.184.457 ; 1.158 ; 14.629.696 ; 818 ; 12.844.708 ; 200 ; 2.800.403 ; 1.018 ; 15.645.111 ; 2.176 ; 30.274.807 ;
126;00.806.535;PLANNER CORRETORA DE VALORES S.A.; 2 ; 10.557 ; 9 ; 96.665 ; 160 ; 7.873.027 ; 139 ; 6.588.466 ; 310 ; 14.568.716 ; 150 ; 6.921.803 ; 184 ; 8.119.465 ; 334 ; 15.041.269 ; 644 ; 29.609.985 ;
127;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;; 37 ; 569.756 ; 148 ; 1.395.146 ; 1.485 ; 10.063.906 ; 1.670 ; 12.028.807 ; 1.683 ; 10.073.849 ; 43 ; 856.815 ; 1.726 ; 10.930.664 ; 3.396 ; 22.959.472 ;
128;33.042.151;BANCO DE LA NACION ARGENTINA; 22 ; 5.179.158 ; 9 ; 196.139 ; 3.600 ; 4.421.896 ; 112 ; 815.875 ; 3.743 ; 10.613.067 ; 4 ; 104.266 ; 52 ; 9.646.548 ; 56 ; 9.750.813 ; 3.799 ; 20.363.880 ;
129;61.033.106;BANCO CREFISA S.A.;;; 1 ; 3.680.000 ; 27 ; 474.645 ; 71 ; 6.349.225 ; 99 ; 10.503.870 ; 9 ; 9.530.000 ;;; 9 ; 9.530.000 ; 108 ; 20.033.870 ;
130;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 3 ; 363.700 ; 9 ; 331.036 ; 1.539 ; 2.238.512 ; 6.730 ; 7.807.223 ; 8.281 ; 10.740.471 ; 923 ; 7.222.853 ; 47 ; 1.822.578 ; 970 ; 9.045.432 ; 9.251 ; 19.785.903 ;
131;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS; 1 ; 171 ; 13 ; 111.968 ; 843 ; 2.042.502 ; 2.189 ; 9.141.323 ; 3.046 ; 11.295.963 ; 1.082 ; 7.840.715 ; 26 ; 614.231 ; 1.108 ; 8.454.946 ; 4.154 ; 19.750.908 ;
132;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 194 ; 5.810.084 ; 68 ; 2.992.374 ; 79 ; 2.254.957 ; 34 ; 487.707 ; 375 ; 11.545.121 ; 8 ; 2.212.774 ; 28 ; 5.625.356 ; 36 ; 7.838.130 ; 411 ; 19.383.252 ;
133;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.; 1 ; 27.835 ; 84 ; 2.281.896 ; 129 ; 1.643.371 ; 995 ; 5.139.116 ; 1.209 ; 9.092.218 ; 1.026 ; 7.902.394 ; 129 ; 2.152.597 ; 1.155 ; 10.054.992 ; 2.364 ; 19.147.209 ;
134;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 93 ; 3.083.381 ; 58 ; 2.096.165 ; 100 ; 2.490.976 ; 251 ; 7.670.522 ; 147 ; 5.545.809 ; 55 ; 2.067.538 ; 202 ; 7.613.347 ; 453 ; 15.283.868 ;
135;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 39 ; 1.107.239 ; 36 ; 974.848 ; 707 ; 2.213.536 ; 767 ; 3.658.368 ; 1.549 ; 7.953.990 ; 264 ; 3.641.576 ; 94 ; 2.360.647 ; 358 ; 6.002.222 ; 1.907 ; 13.956.212 ;
136;61.973.863;LEROSA S.A. CORRETORA DE VALORES E CAMBIO; 1 ; 1.900 ; 96 ; 2.813.819 ; 34 ; 332.296 ; 87 ; 2.810.119 ; 218 ; 5.958.134 ; 164 ; 5.614.464 ; 27 ; 334.841 ; 191 ; 5.949.305 ; 409 ; 11.907.439 ;
137;40.333.582;PROSEFTUR CORRETORA DE CÂMBIO LTDA.; 22 ; 198.352 ; 304 ; 4.889.557 ; 16 ; 315.652 ; 49 ; 381.322 ; 391 ; 5.784.883 ; 316 ; 5.303.814 ; 40 ; 545.859 ; 356 ; 5.849.673 ; 747 ; 11.634.556 ;
138;59.285.411;BANCO PAN S.A.;;;;; 51 ; 791.062 ; 193 ; 5.709.648 ; 244 ; 6.500.711 ; 29 ; 4.920.000 ;;; 29 ; 4.920.000 ; 273 ; 11.420.711 ;
139;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 1.802 ; 2.053.813 ; 1.491 ; 5.053.568 ; 3.293 ; 7.107.381 ; 628 ; 3.154.939 ; 42 ; 152.442 ; 670 ; 3.307.381 ; 3.963 ; 10.414.763 ;
140;28.650.236;BS2 DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;; 687 ; 2.271.931 ; 709 ; 3.241.307 ; 1.396 ; 5.513.238 ; 208 ; 2.021.414 ; 286 ; 2.364.254 ; 494 ; 4.385.668 ; 1.890 ; 9.898.906 ;
141;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;; 3 ; 116.992 ; 730 ; 2.918.016 ; 960 ; 2.510.895 ; 1.693 ; 5.545.902 ; 420 ; 1.773.248 ; 192 ; 2.088.534 ; 612 ; 3.861.782 ; 2.305 ; 9.407.684 ;
142;54.403.563;BANCO ARBI S.A.; 22 ; 3.347.773 ; 13 ; 120.985 ;;; 38 ; 843.180 ; 73 ; 4.311.939 ; 14 ; 902.692 ; 6 ; 3.247.834 ; 20 ; 4.150.527 ; 93 ; 8.462.465 ;
143;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 701 ; 1.612.989 ; 976 ; 3.563.456 ; 1.677 ; 5.176.445 ; 364 ; 2.052.059 ; 11 ; 116.479 ; 375 ; 2.168.538 ; 2.052 ; 7.344.983 ;
144;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 8 ; 56.349 ; 274 ; 901.234 ; 501 ; 2.223.344 ; 783 ; 3.180.927 ; 360 ; 2.152.561 ; 79 ; 789.033 ; 439 ; 2.941.594 ; 1.222 ; 6.122.521 ;
145;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 430 ; 1.372.520 ; 566 ; 1.622.659 ; 996 ; 2.995.179 ; 125 ; 1.436.861 ; 29 ; 1.184.439 ; 154 ; 2.621.300 ; 1.150 ; 5.616.479 ;
146;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 1.503 ; 688.684 ; 2.357 ; 2.726.383 ; 3.860 ; 3.415.067 ; 105 ; 1.909.939 ; 3 ; 19.852 ; 108 ; 1.929.791 ; 3.968 ; 5.344.858 ;
147;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 5 ; 70.138 ; 415 ; 533.420 ; 616 ; 2.475.311 ; 1.036 ; 3.078.869 ; 628 ; 2.021.470 ; 2 ; 1.310 ; 630 ; 2.022.780 ; 1.666 ; 5.101.648 ;
148;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 369 ; 195.985 ; 1.050 ; 2.342.038 ; 1.419 ; 2.538.023 ; 262 ; 2.166.208 ; 1 ; 15.000 ; 263 ; 2.181.208 ; 1.682 ; 4.719.231 ;
149;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 816 ; 1.745.146 ; 710 ; 1.514.550 ; 1.526 ; 3.259.696 ; 15 ; 73.657 ; 36 ; 301.018 ; 51 ; 374.674 ; 1.577 ; 3.634.370 ;
150;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 102 ; 181.780 ; 542 ; 1.382.794 ; 644 ; 1.564.574 ; 400 ; 1.325.903 ; 21 ; 129.992 ; 421 ; 1.455.894 ; 1.065 ; 3.020.468 ;
151;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 1 ; 4.950 ; 31 ; 91.931 ; 403 ; 1.297.020 ; 435 ; 1.393.901 ; 279 ; 1.322.975 ; 18 ; 158.815 ; 297 ; 1.481.790 ; 732 ; 2.875.691 ;
152;02.332.886;XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;;;;; 186 ; 1.404.200 ; 1 ; 1.978 ; 187 ; 1.406.177 ; 2 ; 28.261 ; 166 ; 1.433.483 ; 168 ; 1.461.743 ; 355 ; 2.867.920 ;
153;36.658.769;BANCO XCMG BRASIL S.A.;;; 2 ; 856.835 ; 1 ; 100 ; 6 ; 6.080 ; 9 ; 863.015 ; 8 ; 862.915 ; 1 ; 100 ; 9 ; 863.015 ; 18 ; 1.726.031 ;
