Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em FEVEREIRO / 2022;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
62;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 732 ; 31.028.861 ; 723 ; 38.928.124 ; 585 ; 13.035.883 ; 364 ; 14.001.328 ; 2.404 ; 96.994.197 ; 11 ; 12.571.400 ; 4 ; 2.285.441 ; 15 ; 14.856.840 ; 2.419 ; 111.851.037 ;
63;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 78 ; 1.854.555 ; 676 ; 17.213.918 ; 1.940 ; 9.272.522 ; 1.843 ; 24.273.266 ; 4.537 ; 52.614.262 ; 2.248 ; 39.461.268 ; 246 ; 8.982.674 ; 2.494 ; 48.443.942 ; 7.031 ; 101.058.204 ;
64;60.889.128;BANCO SOFISA S.A.; 168 ; 41.648.197 ; 40 ; 5.274.273 ; 18 ; 3.967.171 ; 93 ; 11.917.176 ; 319 ; 62.806.817 ; 14 ; 1.947.404 ; 25 ; 32.409.020 ; 39 ; 34.356.424 ; 358 ; 97.163.241 ;
65;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 28 ; 23.596.721 ; 51 ; 20.918.427 ; 50 ; 4.403.300 ; 91 ; 3.287.847 ; 220 ; 52.206.294 ; 59 ; 19.887.038 ; 33 ; 23.239.382 ; 92 ; 43.126.419 ; 312 ; 95.332.714 ;
66;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 688 ; 7.268.279 ; 3.764 ; 44.304.808 ; 4.452 ; 51.573.087 ; 2.394 ; 40.244.606 ; 1.048 ; 3.224.548 ; 3.442 ; 43.469.154 ; 7.894 ; 95.042.241 ;
67;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;;;;; 6.894 ; 33.570.545 ; 10.877 ; 41.868.934 ; 17.771 ; 75.439.479 ; 82 ; 11.850.675 ; 241 ; 5.431.759 ; 323 ; 17.282.434 ; 18.094 ; 92.721.913 ;
68;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 128 ; 2.646.555 ; 1.105 ; 29.813.920 ; 310 ; 5.508.362 ; 1.104 ; 12.785.396 ; 2.647 ; 50.754.233 ; 462 ; 36.430.740 ; 22 ; 2.560.025 ; 484 ; 38.990.765 ; 3.131 ; 89.744.998 ;
69;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 146 ; 3.680.503 ; 713 ; 25.051.668 ; 505 ; 6.611.847 ; 664 ; 9.890.251 ; 2.028 ; 45.234.270 ; 419 ; 29.563.437 ; 62 ; 4.914.592 ; 481 ; 34.478.029 ; 2.509 ; 79.712.299 ;
70;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 37 ; 1.053.742 ; 249 ; 4.810.196 ; 1.719 ; 12.435.788 ; 3.238 ; 30.977.278 ; 5.243 ; 49.277.003 ; 922 ; 25.612.676 ; 58 ; 3.194.709 ; 980 ; 28.807.385 ; 6.223 ; 78.084.388 ;
71;07.656.500;BANCO KDB DO BRASIL S.A.;;; 2 ; 426.395 ; 68 ; 13.792.761 ; 278 ; 29.857.688 ; 348 ; 44.076.844 ; 52 ; 21.195.814 ; 11 ; 10.162.884 ; 63 ; 31.358.698 ; 411 ; 75.435.542 ;
72;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 3 ; 190.036 ; 52 ; 24.547.885 ; 68 ; 5.689.139 ; 182 ; 6.671.922 ; 305 ; 37.098.983 ; 97 ; 27.081.345 ; 18 ; 1.736.000 ; 115 ; 28.817.345 ; 420 ; 65.916.328 ;
73;59.118.133;BANCO LUSO BRASILEIRO S.A.; 83 ; 7.962.776 ; 111 ; 6.176.188 ; 18 ; 4.327.226 ; 153 ; 13.807.757 ; 365 ; 32.273.947 ; 156 ; 20.164.026 ; 95 ; 12.418.291 ; 251 ; 32.582.317 ; 616 ; 64.856.264 ;
74;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 2 ; 11.820.483 ; 16 ; 17.849.865 ; 9 ; 5.027.590 ; 44 ; 1.578.456 ; 71 ; 36.276.394 ; 2 ; 15.000.000 ; 2 ; 9.000.000 ; 4 ; 24.000.000 ; 75 ; 60.276.394 ;
75;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 17 ; 262.411 ; 544 ; 17.579.443 ; 284 ; 5.953.540 ; 671 ; 9.594.909 ; 1.516 ; 33.390.304 ; 922 ; 23.543.508 ; 118 ; 2.530.778 ; 1.040 ; 26.074.286 ; 2.556 ; 59.464.589 ;
76;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 71 ; 8.275.887 ; 258 ; 7.848.366 ; 412 ; 2.407.216 ; 1.195 ; 8.893.162 ; 1.936 ; 27.424.632 ; 797 ; 14.440.418 ; 109 ; 8.354.975 ; 906 ; 22.795.393 ; 2.842 ; 50.220.025 ;
77;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 22 ; 362.859 ; 473 ; 1.871.698 ; 1.104 ; 10.326.157 ; 1.599 ; 12.560.714 ; 1.433 ; 23.030.510 ; 69 ; 14.201.927 ; 1.502 ; 37.232.437 ; 3.101 ; 49.793.151 ;
78;62.144.175;BANCO PINE S.A.; 17 ; 17.872.259 ; 153 ; 17.627.425 ; 1 ; 282.775 ; 18 ; 5.461.228 ; 189 ; 41.243.687 ; 1 ; 375.000 ; 6 ; 7.842.075 ; 7 ; 8.217.075 ; 196 ; 49.460.762 ;
79;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 1 ; 7.000.000 ; 22 ; 3.976.493 ; 32 ; 4.048.770 ; 128 ; 9.809.133 ; 183 ; 24.834.397 ; 63 ; 11.282.132 ; 4 ; 8.551.000 ; 67 ; 19.833.132 ; 250 ; 44.667.528 ;
80;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 20 ; 17.723.492 ; 8 ; 8.667.811 ; 28 ; 26.391.303 ; 3 ; 3.980.000 ; 7 ; 11.910.000 ; 10 ; 15.890.000 ; 38 ; 42.281.303 ;
81;00.416.968;BANCO INTER S.A.; 17 ; 1.432.716 ; 20 ; 526.021 ; 8.260 ; 20.133.835 ; 10.593 ; 15.395.948 ; 18.890 ; 37.488.520 ; 18 ; 1.037.407 ; 16 ; 640.518 ; 34 ; 1.677.925 ; 18.924 ; 39.166.445 ;
82;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 33 ; 1.761.512 ; 412 ; 10.619.391 ; 137 ; 1.219.099 ; 512 ; 5.161.319 ; 1.094 ; 18.761.321 ; 460 ; 14.254.285 ; 167 ; 1.435.866 ; 627 ; 15.690.151 ; 1.721 ; 34.451.472 ;
83;92.894.922;BANCO ORIGINAL S.A.;;; 6 ; 7.600.040 ; 70 ; 2.354.469 ; 183 ; 8.357.985 ; 259 ; 18.312.494 ; 8 ; 15.005.748 ; 2 ; 5.723 ; 10 ; 15.011.471 ; 269 ; 33.323.965 ;
84;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 36 ; 831.118 ; 262 ; 6.518.314 ; 1.846 ; 3.231.205 ; 395 ; 4.768.327 ; 2.539 ; 15.348.963 ; 578 ; 10.823.584 ; 152 ; 3.608.581 ; 730 ; 14.432.165 ; 3.269 ; 29.781.128 ;
85;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 2 ; 468.004 ; 181 ; 7.698.083 ; 90 ; 807.910 ; 381 ; 6.603.951 ; 654 ; 15.577.948 ; 298 ; 13.531.523 ; 12 ; 509.341 ; 310 ; 14.040.864 ; 964 ; 29.618.811 ;
86;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 1 ; 1.051 ; 1 ; 1.051 ; 10 ; 16.919.288 ; 10 ; 12.170.621 ; 20 ; 29.089.909 ; 21 ; 29.090.961 ;
87;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;;; 1 ; 7.157 ; 40 ; 32.029 ; 45 ; 140.976 ; 86 ; 180.161 ; 9 ; 14.116.780 ; 5 ; 14.000.000 ; 14 ; 28.116.780 ; 100 ; 28.296.941 ;
88;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 3 ; 188.986 ; 64 ; 2.420.066 ; 266 ; 1.346.512 ; 946 ; 7.701.767 ; 1.279 ; 11.657.331 ; 1.180 ; 10.269.390 ; 26 ; 1.672.572 ; 1.206 ; 11.941.962 ; 2.485 ; 23.599.293 ;
89;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB; 83 ; 5.605.960 ; 114 ; 2.761.162 ; 89 ; 3.162.457 ; 42 ; 9.147.914 ; 328 ; 20.677.494 ; 3 ; 2.170.520 ;;; 3 ; 2.170.520 ; 331 ; 22.848.014 ;
90;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;;;;; 246 ; 2.628.195 ; 349 ; 5.199.888 ; 595 ; 7.828.083 ; 439 ; 8.497.992 ; 48 ; 5.901.239 ; 487 ; 14.399.232 ; 1.082 ; 22.227.315 ;
91;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 3 ; 794.820 ; 19 ; 2.717.589 ; 38 ; 1.603.693 ; 42 ; 164.419 ; 102 ; 5.280.521 ; 8 ; 3.254.361 ; 6 ; 12.143.187 ; 14 ; 15.397.548 ; 116 ; 20.678.069 ;
92;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 7 ; 196.722 ; 142 ; 6.908.609 ; 47 ; 490.562 ; 263 ; 2.450.043 ; 459 ; 10.045.936 ; 395 ; 9.419.162 ; 45 ; 668.003 ; 440 ; 10.087.165 ; 899 ; 20.133.101 ;
93;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 3 ; 5.126.935 ;;; 8 ; 64.671 ; 56 ; 1.488.227 ; 67 ; 6.679.833 ; 4 ; 11.586.420 ; 3 ; 1.583.060 ; 7 ; 13.169.480 ; 74 ; 19.849.313 ;
94;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 2 ; 212.122 ; 73 ; 1.882.230 ; 67 ; 456.958 ; 1.195 ; 5.669.087 ; 1.337 ; 8.220.397 ; 409 ; 8.888.375 ; 11 ; 2.046.097 ; 420 ; 10.934.472 ; 1.757 ; 19.154.869 ;
95;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 15 ; 278.651 ; 35 ; 458.936 ; 232 ; 618.900 ; 1.016 ; 7.815.177 ; 1.298 ; 9.171.664 ; 918 ; 7.812.492 ; 47 ; 466.663 ; 965 ; 8.279.155 ; 2.263 ; 17.450.819 ;
96;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 10 ; 136.251 ; 95 ; 2.894.953 ; 302 ; 1.261.361 ; 615 ; 4.861.449 ; 1.022 ; 9.154.015 ; 584 ; 7.220.474 ; 92 ; 890.850 ; 676 ; 8.111.324 ; 1.698 ; 17.265.339 ;
97;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 7 ; 121.700 ; 58 ; 1.392.142 ; 112 ; 2.175.127 ; 240 ; 2.957.714 ; 417 ; 6.646.682 ; 237 ; 5.783.659 ; 79 ; 3.735.622 ; 316 ; 9.519.281 ; 733 ; 16.165.963 ;
98;40.333.582;PROSEFTUR CORRETORA DE CÂMBIO LTDA.; 31 ; 755.754 ; 208 ; 4.622.427 ; 26 ; 330.413 ; 54 ; 1.666.305 ; 319 ; 7.374.899 ; 206 ; 6.312.578 ; 58 ; 1.091.273 ; 264 ; 7.403.852 ; 583 ; 14.778.751 ;
99;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 941 ; 439.412 ; 683 ; 497.308 ; 1.624 ; 936.720 ; 45 ; 6.932.172 ; 40 ; 6.854.682 ; 85 ; 13.786.854 ; 1.709 ; 14.723.574 ;
100;30.183.111;TURMA CORRETORA DE CÂMBIO LTDA;;; 7 ; 172.252 ; 73 ; 311.272 ; 441 ; 3.509.020 ; 521 ; 3.992.544 ; 834 ; 7.026.629 ; 57 ; 3.665.522 ; 891 ; 10.692.150 ; 1.412 ; 14.684.694 ;
101;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 19 ; 592.352 ; 41 ; 1.032.287 ; 111 ; 1.367.641 ; 350 ; 4.101.369 ; 521 ; 7.093.649 ; 381 ; 5.140.402 ; 43 ; 1.769.192 ; 424 ; 6.909.595 ; 945 ; 14.003.244 ;
102;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 6 ; 216.023 ; 135 ; 5.087.029 ; 40 ; 333.946 ; 56 ; 1.114.902 ; 237 ; 6.751.899 ; 154 ; 6.313.488 ; 41 ; 661.180 ; 195 ; 6.974.668 ; 432 ; 13.726.567 ;
103;00.795.423;BANCO SEMEAR S.A.;;; 52 ; 2.069.806 ; 12 ; 3.136.369 ; 75 ; 2.168.192 ; 139 ; 7.374.367 ; 16 ; 3.494.376 ; 7 ; 2.820.004 ; 23 ; 6.314.380 ; 162 ; 13.688.747 ;
104;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 3 ; 60.860 ; 234 ; 1.519.228 ; 594 ; 6.515.079 ; 831 ; 8.095.167 ; 711 ; 5.336.302 ; 3 ; 2.228 ; 714 ; 5.338.530 ; 1.545 ; 13.433.697 ;
105;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 5 ; 13.088.389 ;;; 5 ; 13.088.389 ;;;;; -   ; -   ; 5 ; 13.088.389 ;
106;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 7 ; 555.318 ; 28 ; 480.974 ; 59 ; 2.270.373 ; 588 ; 3.931.329 ; 682 ; 7.237.993 ; 237 ; 3.606.029 ; 131 ; 2.024.859 ; 368 ; 5.630.888 ; 1.050 ; 12.868.881 ;
107;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 5 ; 227.056 ; 4 ; 31.062 ; 4 ; 789.446 ; 18 ; 8.221.535 ; 31 ; 9.269.100 ; 1 ; 3.500.000 ;;; 1 ; 3.500.000 ; 32 ; 12.769.100 ;
108;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.; 1 ; 3.339 ; 46 ; 2.441.899 ; 70 ; 771.426 ; 418 ; 3.177.423 ; 535 ; 6.394.088 ; 294 ; 5.543.288 ; 3 ; 673.073 ; 297 ; 6.216.360 ; 832 ; 12.610.448 ;
109;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 61 ; 1.840.260 ; 172 ; 135.458 ; 550 ; 1.786.663 ; 783 ; 3.762.381 ; 235 ; 5.549.276 ; 28 ; 2.045.328 ; 263 ; 7.594.603 ; 1.046 ; 11.356.984 ;
110;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;;;; 118 ; 418.026 ; 367 ; 2.926.242 ; 485 ; 3.344.268 ; 403 ; 5.077.509 ; 58 ; 2.571.270 ; 461 ; 7.648.779 ; 946 ; 10.993.048 ;
111;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.; 6 ; 127.149 ; 24 ; 493.647 ; 116 ; 2.506.350 ; 324 ; 3.572.090 ; 470 ; 6.699.235 ; 116 ; 2.824.546 ; 30 ; 1.374.669 ; 146 ; 4.199.216 ; 616 ; 10.898.451 ;
112;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 19 ; 725.833 ; 31 ; 675.614 ; 203 ; 1.026.098 ; 443 ; 3.407.606 ; 696 ; 5.835.151 ; 242 ; 3.328.872 ; 29 ; 1.139.847 ; 271 ; 4.468.719 ; 967 ; 10.303.870 ;
113;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.; 2 ; 50.093 ; 92 ; 2.937.643 ; 172 ; 214.363 ; 80 ; 960.092 ; 346 ; 4.162.190 ; 137 ; 4.109.600 ; 47 ; 474.753 ; 184 ; 4.584.352 ; 530 ; 8.746.543 ;
114;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 62 ; 3.764.429 ; 5 ; 32.689 ; 6 ; 34.223 ; 21 ; 230.029 ; 94 ; 4.061.369 ; 20 ; 271.832 ; 57 ; 3.796.633 ; 77 ; 4.068.465 ; 171 ; 8.129.834 ;
115;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 2 ; 40.823 ; 25 ; 266.289 ; 252 ; 865.940 ; 406 ; 3.205.078 ; 685 ; 4.378.130 ; 252 ; 2.986.711 ; 15 ; 401.685 ; 267 ; 3.388.396 ; 952 ; 7.766.527 ;
116;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 8 ; 87.249 ; 31 ; 492.998 ; 154 ; 709.418 ; 488 ; 3.059.103 ; 681 ; 4.348.768 ; 294 ; 3.022.108 ; 5 ; 277.923 ; 299 ; 3.300.031 ; 980 ; 7.648.799 ;
117;36.658.769;BANCO XCMG BRASIL S.A.;;;;;;; 8 ; 2.276.234 ; 8 ; 2.276.234 ; 7 ; 5.278.862 ;;; 7 ; 5.278.862 ; 15 ; 7.555.097 ;
118;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 37 ; 266.306 ; 31 ; 441.633 ; 222 ; 2.929.859 ; 415 ; 1.740.470 ; 705 ; 5.378.268 ; 55 ; 565.880 ; 26 ; 1.568.175 ; 81 ; 2.134.055 ; 786 ; 7.512.323 ;
119;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 47 ; 2.945.733 ; 4 ; 297.576 ; 12 ; 89.740 ; 116 ; 724.179 ; 179 ; 4.057.227 ; 3 ; 510.926 ; 25 ; 2.835.962 ; 28 ; 3.346.888 ; 207 ; 7.404.116 ;
120;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 4 ; 287.375 ; 31 ; 2.422.115 ; 7 ; 261.774 ; 29 ; 753.203 ; 71 ; 3.724.468 ; 39 ; 2.854.237 ; 7 ; 227.957 ; 46 ; 3.082.194 ; 117 ; 6.806.662 ;
121;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 6 ; 432.569 ; 89 ; 1.365.979 ; 44 ; 248.520 ; 119 ; 818.327 ; 258 ; 2.865.394 ; 225 ; 2.257.127 ; 20 ; 760.034 ; 245 ; 3.017.161 ; 503 ; 5.882.555 ;
122;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;;;; 146 ; 257.548 ; 502 ; 2.858.706 ; 648 ; 3.116.253 ; 239 ; 2.584.603 ; 1 ; 2.289 ; 240 ; 2.586.892 ; 888 ; 5.703.145 ;
123;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 22 ; 246.667 ; 308 ; 2.529.580 ; 330 ; 2.776.247 ; 541 ; 2.461.412 ; 7 ; 185.836 ; 548 ; 2.647.247 ; 878 ; 5.423.494 ;
124;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 5 ; 343.891 ; 18 ; 576.745 ; 12 ; 77.082 ; 73 ; 1.181.505 ; 108 ; 2.179.223 ; 64 ; 1.941.239 ; 10 ; 604.049 ; 74 ; 2.545.288 ; 182 ; 4.724.511 ;
125;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 1 ; 1.315 ; 26 ; 98.336 ; 267 ; 1.812.108 ; 294 ; 1.911.759 ; 14 ; 2.228.721 ; 5 ; 334.674 ; 19 ; 2.563.395 ; 313 ; 4.475.154 ;
126;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO;;; 8 ; 426.377 ; 6 ; 61.569 ; 15 ; 36.621 ; 29 ; 524.567 ; 11 ; 3.297.616 ; 9 ; 546.402 ; 20 ; 3.844.018 ; 49 ; 4.368.585 ;
127;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 191 ; 548.098 ; 258 ; 2.004.915 ; 449 ; 2.553.013 ; 164 ; 1.592.528 ; 3 ; 20.000 ; 167 ; 1.612.528 ; 616 ; 4.165.541 ;
128;00.806.535;PLANNER CORRETORA DE VALORES S.A.;;; 8 ; 208.142 ; 25 ; 588.854 ; 51 ; 1.241.048 ; 84 ; 2.038.044 ; 59 ; 1.449.150 ; 25 ; 588.814 ; 84 ; 2.037.964 ; 168 ; 4.076.008 ;
129;04.902.979;BANCO DA AMAZONIA S.A.; 18 ; 1.478.657 ; 7 ; 325.400 ; 10 ; 321.516 ; 22 ; 13.949 ; 57 ; 2.139.522 ; 5 ; 265.000 ; 9 ; 1.594.694 ; 14 ; 1.859.694 ; 71 ; 3.999.216 ;
130;33.042.151;BANCO DE LA NACION ARGENTINA; 1 ; 1.700.000 ; 3 ; 34.531 ; 402 ; 193.383 ; 29 ; 79.807 ; 435 ; 2.007.721 ; 1 ; 78.995 ; 3 ; 1.879.135 ; 4 ; 1.958.130 ; 439 ; 3.965.851 ;
131;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 5 ; 38.272 ; 13 ; 294.213 ; 26 ; 789.310 ; 35 ; 743.089 ; 79 ; 1.864.885 ; 46 ; 1.040.685 ; 28 ; 830.879 ; 74 ; 1.871.564 ; 153 ; 3.736.449 ;
132;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 1 ; 17.830 ; 46 ; 521.874 ; 26 ; 201.378 ; 118 ; 1.017.363 ; 191 ; 1.758.445 ; 162 ; 1.532.902 ; 14 ; 215.667 ; 176 ; 1.748.569 ; 367 ; 3.507.015 ;
133;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 117 ; 337.259 ; 275 ; 1.362.625 ; 392 ; 1.699.884 ; 122 ; 1.084.295 ; 4 ; 65.293 ; 126 ; 1.149.588 ; 518 ; 2.849.472 ;
134;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 1 ; 3.200 ;;; 179 ; 169.236 ; 1.073 ; 1.383.187 ; 1.253 ; 1.555.623 ; 170 ; 1.233.682 ; 2 ; 8.820 ; 172 ; 1.242.502 ; 1.425 ; 2.798.126 ;
135;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 12 ; 140.088 ; 16 ; 87.872 ; 203 ; 1.071.649 ; 231 ; 1.299.609 ; 198 ; 1.197.975 ; 10 ; 74.111 ; 208 ; 1.272.086 ; 439 ; 2.571.695 ;
136;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 2 ; 33.500 ; 3 ; 80.169 ; 123 ; 338.306 ; 149 ; 963.650 ; 277 ; 1.415.624 ; 43 ; 884.513 ; 6 ; 180.712 ; 49 ; 1.065.225 ; 326 ; 2.480.849 ;
137;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 12 ; 389.033 ; 15 ; 438.122 ; 32 ; 373.768 ; 59 ; 1.200.923 ; 38 ; 753.303 ; 12 ; 428.624 ; 50 ; 1.181.927 ; 109 ; 2.382.849 ;
138;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;;;; 105 ; 362.510 ; 214 ; 1.051.138 ; 319 ; 1.413.648 ; 125 ; 791.826 ; 5 ; 98.292 ; 130 ; 890.118 ; 449 ; 2.303.766 ;
139;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;;;; 50 ; 77.663 ; 134 ; 856.780 ; 184 ; 934.443 ; 199 ; 791.404 ; 1 ; 1.337 ; 200 ; 792.741 ; 384 ; 1.727.184 ;
140;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;;;; 42 ; 63.712 ; 94 ; 806.093 ; 136 ; 869.804 ; 176 ; 751.923 ; 2 ; 1.659 ; 178 ; 753.582 ; 314 ; 1.623.386 ;
141;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 8 ; 9.176 ; 142 ; 603.110 ; 150 ; 612.285 ; 111 ; 607.994 ; 2 ; 6.160 ; 113 ; 614.154 ; 263 ; 1.226.440 ;
142;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 135 ; 572.711 ; 146 ; 456.006 ; 281 ; 1.028.717 ; 1 ; 6.765 ; 9 ; 170.706 ; 10 ; 177.470 ; 291 ; 1.206.187 ;
143;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 46 ; 15.530 ; 289 ; 525.199 ; 335 ; 540.728 ; 68 ; 503.157 ; 1 ; 5.556 ; 69 ; 508.713 ; 404 ; 1.049.441 ;
144;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 3 ; 632 ; 220 ; 458.196 ; 223 ; 458.827 ; 194 ; 455.318 ; 1 ; 516 ; 195 ; 455.834 ; 418 ; 914.661 ;
145;59.285.411;BANCO PAN S.A.;;;;; 4 ; 110.947 ; 21 ; 480.046 ; 25 ; 590.993 ; 2 ; 300.000 ;;; 2 ; 300.000 ; 27 ; 890.993 ;
146;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 92 ; 68.957 ; 259 ; 343.762 ; 351 ; 412.719 ; 22 ; 236.724 ;;; 22 ; 236.724 ; 373 ; 649.443 ;
147;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 80 ; 67.183 ; 134 ; 284.617 ; 214 ; 351.800 ; 9 ; 205.226 ;;; 9 ; 205.226 ; 223 ; 557.026 ;
148;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;;;;;;; 11 ; 121.365 ; 11 ; 121.365 ; 7 ; 115.723 ;;; 7 ; 115.723 ; 18 ; 237.088 ;
149;33.042.953;CITIBANK N.A.;;;;; 1 ; 22 ; 4 ; 104.388 ; 5 ; 104.411 ;;;;; -   ; -   ; 5 ; 104.411 ;
150;61.033.106;BANCO CREFISA S.A.;;;;; 13 ; 5.014 ; 9 ; 30.347 ; 22 ; 35.361 ; 1 ; 50.000 ;;; 1 ; 50.000 ; 23 ; 85.361 ;
151;54.403.563;BANCO ARBI S.A.; 6 ; 48.142 ; 2 ; 10.308 ;;; 2 ; 7.197 ; 10 ; 65.647 ; 1 ; 6.291 ; 1 ; 6.308 ; 2 ; 12.598 ; 12 ; 78.245 ;
152;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;; 2 ; 7 ; 9 ; 35.033 ; 11 ; 35.040 ; 6 ; 32.033 ;;; 6 ; 32.033 ; 17 ; 67.073 ;
