Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Janeiro/2025.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
59;10.690.848;BANCO DA CHINA BRASIL S.A.;BANK OF CHINA (BRASIL) - PRUDENCIAL; 16 ; 26.184.361 ; 6 ; 1.203.429 ; 89 ; 9.065.390 ; 80 ; 33.973.490 ; 191 ; 70.426.670 ; 56 ; 47.030.187 ; 58 ; 46.955.030 ; 114 ; 93.985.217 ; 305 ; 164.411.887 ;
60;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.;MONEYCORP - PRUDENCIAL; 30 ; 1.483.559 ; 421 ; 11.945.338 ; 231 ; 22.666.240 ; 596 ; 32.272.382 ; 1.278 ; 68.367.519 ; 229 ; 45.576.104 ; 79 ; 25.582.371 ; 308 ; 71.158.475 ; 1.586 ; 139.525.994 ;
61;60.889.128;BANCO SOFISA S.A.;SOFISA - PRUDENCIAL; 204 ; 38.609.073 ; 193 ; 11.917.422 ; 15 ; 5.359.091 ; 173 ; 8.277.245 ; 585 ; 64.162.831 ; 7 ; 20.427.004 ; 9 ; 48.154.484 ; 16 ; 68.581.488 ; 601 ; 132.744.319 ;
62;71.677.850;FRENTE CORRETORA DE CÂMBIO S.A.;FRENTE CC - PRUDENCIAL; 3 ; 176.062 ; 205 ; 5.741.206 ; 297 ; 16.867.344 ; 2.526 ; 26.077.186 ; 3.031 ; 48.861.798 ; 851 ; 45.520.517 ; 123 ; 30.770.925 ; 974 ; 76.291.442 ; 4.005 ; 125.153.240 ;
63;02.318.507;BANCO KEB HANA DO BRASIL S.A.;BCO KEB DO BRASIL SA - PRUDENCIAL; 1 ; 9.844 ; 33 ; 4.849.500 ; 65 ; 3.194.452 ; 138 ; 53.218.334 ; 237 ; 61.272.130 ; 41 ; 57.069.353 ; 21 ; 2.221.304 ; 62 ; 59.290.657 ; 299 ; 120.562.787 ;
64;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 891 ; 260.420 ; 27.508 ; 7.745.580 ; 155.022 ; 51.476.224 ; 164.453 ; 43.203.689 ; 347.874 ; 102.685.913 ; 33 ; 9.140.188 ; 38 ; 8.099.263 ; 71 ; 17.239.451 ; 347.945 ; 119.925.364 ;
65;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 128 ; 4.912.024 ; 982 ; 41.830.138 ; 493 ; 6.787.998 ; 806 ; 9.449.735 ; 2.409 ; 62.979.895 ; 534 ; 46.810.108 ; 80 ; 7.167.454 ; 614 ; 53.977.562 ; 3.023 ; 116.957.457 ;
66;59.118.133;BANCO LUSO BRASILEIRO S.A.;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL; 27 ; 9.051.175 ; 112 ; 9.782.540 ; 29 ; 854.043 ; 148 ; 5.107.608 ; 316 ; 24.795.366 ; 165 ; 48.156.236 ; 63 ; 42.669.701 ; 228 ; 90.825.937 ; 544 ; 115.621.303 ;
67;02.992.317;INTEX BANK BANCO DE CÂMBIO S.A.;INTEX BANK BCO CÂMBIO - PRUDENCIAL; 64 ; 1.113.977 ; 911 ; 25.113.341 ; 9.057 ; 10.497.879 ; 12.915 ; 24.807.113 ; 22.947 ; 61.532.310 ; 1.949 ; 45.177.434 ; 206 ; 7.045.381 ; 2.155 ; 52.222.815 ; 25.102 ; 113.755.125 ;
68;73.622.748;BT CORRETORA DE CÂMBIO LTDA.;BT CC - PRUDENCIAL; 181 ; 3.629.628 ; 496 ; 17.224.043 ; 10.233 ; 17.885.971 ; 12.658 ; 26.476.028 ; 23.568 ; 65.215.670 ; 741 ; 32.806.182 ; 91 ; 10.633.987 ; 832 ; 43.440.169 ; 24.400 ; 108.655.839 ;
69;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;GUITTA CC LTDA - PRUDENCIAL; 147 ; 2.497.422 ; 1.310 ; 37.566.679 ; 336 ; 7.008.680 ; 858 ; 11.709.419 ; 2.651 ; 58.782.200 ; 512 ; 43.409.865 ; 38 ; 3.724.935 ; 550 ; 47.134.800 ; 3.201 ; 105.917.000 ;
70;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;ICBC DO BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; 6 ; 379.677 ; 11 ; 5.696.056 ; 11 ; 2.698.906 ; 28 ; 8.774.639 ; 13 ; 45.686.837 ; 11 ; 48.311.547 ; 24 ; 93.998.384 ; 52 ; 102.773.023 ;
71;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL; 8 ; 111.622 ; 826 ; 42.354.826 ; 42 ; 501.330 ; 62 ; 734.123 ; 938 ; 43.701.901 ; 916 ; 45.940.652 ; 83 ; 3.464.655 ; 999 ; 49.405.307 ; 1.937 ; 93.107.208 ;
72;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;BROKER BRASIL CC LTDA. - PRUDENCIAL; 62 ; 3.134.009 ; 852 ; 35.151.292 ; 231 ; 2.746.169 ; 599 ; 7.241.414 ; 1.744 ; 48.272.884 ; 1.011 ; 40.499.461 ; 157 ; 3.934.691 ; 1.168 ; 44.434.152 ; 2.912 ; 92.707.036 ;
73;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCOOB - PRUDENCIAL; 266 ; 16.541.626 ; 599 ; 19.935.027 ; 262 ; 6.720.537 ; 126 ; 23.766.386 ; 1.253 ; 66.963.576 ; 5 ; 17.500.000 ; 3 ; 3.156.000 ; 8 ; 20.656.000 ; 1.261 ; 87.619.576 ;
74;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 51 ; 1.006.715 ; 624 ; 15.605.790 ; 349 ; 9.927.483 ; 879 ; 14.255.395 ; 1.903 ; 40.795.383 ; 1.373 ; 29.688.319 ; 296 ; 10.756.660 ; 1.669 ; 40.444.979 ; 3.572 ; 81.240.362 ;
75;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;CAIXA GERAL - PRUDENCIAL; 3 ; 3.280.041 ; 1 ; 1.741.365 ; 23 ; 101.182 ; 73 ; 11.289.052 ; 100 ; 16.411.640 ; 12 ; 15.828.718 ; 14 ; 35.793.418 ; 26 ; 51.622.136 ; 126 ; 68.033.776 ;
76;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;BANCO TRAVELEX - PRUDENCIAL; 1 ; 1.738 ; 83 ; 75.760 ; 40.564 ; 15.135.452 ; 35.421 ; 25.088.912 ; 76.069 ; 40.301.862 ; 2.380 ; 17.227.169 ; 1.887 ; 7.509.069 ; 4.267 ; 24.736.238 ; 80.336 ; 65.038.100 ;
77;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;RENDIMENTO - PRUDENCIAL; 66 ; 827.277 ; 314 ; 3.148.744 ; 18.372 ; 14.570.320 ; 29.588 ; 24.044.724 ; 48.340 ; 42.591.065 ; 642 ; 15.832.094 ; 46 ; 4.007.936 ; 688 ; 19.840.030 ; 49.028 ; 62.431.095 ;
78;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 8 ; 3.172.598 ; 72 ; 5.278.386 ; 61 ; 279.249 ; 175 ; 19.658.854 ; 316 ; 28.389.087 ; 53 ; 27.423.781 ; 11 ; 3.387.535 ; 64 ; 30.811.316 ; 380 ; 59.200.403 ;
79;50.585.090;BANCO BMG CONSIGNADO S.A.;BMG - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 2 ; 13.500 ; 2 ; 13.500 ; 2 ; 57.845.077 ; -   ; -   ; 2 ; 57.845.077 ; 4 ; 57.858.577 ;
80;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;CONECTA CC LTDA - PRUDENCIAL; 11 ; 129.580 ; 18 ; 334.367 ; 1.526 ; 1.185.150 ; 1.397 ; 25.622.157 ; 2.952 ; 27.271.254 ; 811 ; 26.382.558 ; 41 ; 1.742.050 ; 852 ; 28.124.608 ; 3.804 ; 55.395.862 ;
81;03.609.817;BANCO CARGILL S.A.;BCO CARGILL S.A. - PRUDENCIAL; 11 ; 18.209.093 ; -   ; -   ; 17 ; 8.966.335 ; 23 ; 8.441.292 ; 51 ; 35.616.720 ; -   ; -   ; 2 ; 18.150.000 ; 2 ; 18.150.000 ; 53 ; 53.766.720 ;
82;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; 14 ; 830.557 ; 71 ; 5.934.799 ; 79 ; 1.226.127 ; 111 ; 14.786.379 ; 275 ; 22.777.862 ; 55 ; 24.588.744 ; 8 ; 4.003.958 ; 63 ; 28.592.702 ; 338 ; 51.370.564 ;
83;40.333.582;SAYGO CORRETORA DE CÂMBIO S.A.;SAYGO CC - PRUDENCIAL; 31 ; 525.712 ; 695 ; 21.036.450 ; 47 ; 404.482 ; 105 ; 1.996.443 ; 878 ; 23.963.087 ; 624 ; 23.163.870 ; 78 ; 972.037 ; 702 ; 24.135.907 ; 1.580 ; 48.098.994 ;
84;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;DOURADA CORRETORA - PRUDENCIAL; 50 ; 3.052.346 ; 286 ; 9.305.240 ; 2.160 ; 3.630.394 ; 1.482 ; 9.741.262 ; 3.978 ; 25.729.242 ; 435 ; 15.597.482 ; 62 ; 3.211.465 ; 497 ; 18.808.947 ; 4.475 ; 44.538.189 ;
85;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;LEVYCAM CCV LTDA - PRUDENCIAL; 23 ; 515.238 ; 470 ; 13.715.980 ; 142 ; 2.079.852 ; 561 ; 4.815.554 ; 1.196 ; 21.126.624 ; 663 ; 17.885.688 ; 130 ; 1.949.249 ; 793 ; 19.834.937 ; 1.989 ; 40.961.561 ;
86;00.795.423;BANCO SEMEAR S.A.;BANCO SEMEAR - PRUDENCIAL; -   ; -   ; 13 ; 512.947 ; 29 ; 1.084.883 ; 159 ; 17.135.022 ; 201 ; 18.732.852 ; 28 ; 17.092.263 ; 3 ; 944 ; 31 ; 17.093.207 ; 232 ; 35.826.059 ;
87;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;BOA VIAGEM SCC LTDA. - PRUDENCIAL; -   ; -   ; 101 ; 2.926.422 ; 4.171 ; 2.946.312 ; 2.676 ; 4.895.482 ; 6.948 ; 10.768.216 ; 499 ; 12.073.154 ; 68 ; 7.184.004 ; 567 ; 19.257.158 ; 7.515 ; 30.025.374 ;
88;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;JP MORGAN CHASE - PRUDENCIAL; -   ; -   ; -   ; -   ; 16 ; 2.502.167 ; 15 ; 10.900.317 ; 31 ; 13.402.484 ; 4 ; 9.525.936 ; 2 ; 2.500.000 ; 6 ; 12.025.936 ; 37 ; 25.428.420 ;
89;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;INTERCAM CC LTDA - PRUDENCIAL; 16 ; 137.497 ; 186 ; 8.253.035 ; 51 ; 1.453.136 ; 269 ; 2.026.188 ; 522 ; 11.869.856 ; 289 ; 10.349.486 ; 42 ; 1.609.430 ; 331 ; 11.958.916 ; 853 ; 23.828.772 ;
90;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;MONOPÓLIO CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 925 ; 412.177 ; 650 ; 368.458 ; 1.575 ; 780.635 ; 53 ; 10.851.426 ; 44 ; 10.900.094 ; 97 ; 21.751.520 ; 1.672 ; 22.532.155 ;
91;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL; 27 ; 5.471.893 ; 15 ; 5.626.890 ; 3 ; 38.546 ; 13 ; 280.598 ; 58 ; 11.417.927 ; 7 ; 5.703.600 ; 11 ; 5.139.290 ; 18 ; 10.842.890 ; 76 ; 22.260.817 ;
92;33.042.151;BANCO DE LA NACION ARGENTINA;BCO LA NACION ARGENTINA - PRUDENCIAL; -   ; -   ; 4 ; 1.662.982 ; 539 ; 374.054 ; 26 ; 2.026.266 ; 569 ; 4.063.302 ; 13 ; 10.676.343 ; 17 ; 7.354.944 ; 30 ; 18.031.287 ; 599 ; 22.094.589 ;
93;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;LABOR CC - PRUDENCIAL; 29 ; 722.324 ; 158 ; 5.006.043 ; 5.226 ; 2.450.289 ; 3.623 ; 4.217.560 ; 9.036 ; 12.396.216 ; 350 ; 7.723.304 ; 44 ; 1.616.292 ; 394 ; 9.339.596 ; 9.430 ; 21.735.812 ;
94;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL; 6 ; 2.164.416 ; 58 ; 2.891.778 ; 95 ; 1.787.309 ; 112 ; 4.263.939 ; 271 ; 11.107.442 ; 28 ; 6.325.778 ; 7 ; 3.075.000 ; 35 ; 9.400.778 ; 306 ; 20.508.220 ;
95;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;TROCKA CC - PRUDENCIAL; 2 ; 8.167 ; 11 ; 276.127 ; 2.362 ; 1.265.499 ; 1.410 ; 1.973.387 ; 3.785 ; 3.523.180 ; 351 ; 8.500.731 ; 68 ; 7.521.931 ; 419 ; 16.022.662 ; 4.204 ; 19.545.842 ;
96;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;BRX CC LTDA. - PRUDENCIAL; -   ; -   ; 5 ; 38.749 ; 1.499 ; 744.781 ; 1.373 ; 1.483.552 ; 2.877 ; 2.267.082 ; 251 ; 8.984.221 ; 75 ; 8.200.347 ; 326 ; 17.184.568 ; 3.203 ; 19.451.650 ;
97;48.795.256;BANCO ANDBANK (BRASIL) S.A.;ANDBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 15 ; 8.632.339 ; 15 ; 8.632.339 ; 5 ; 8.633.613 ; -   ; -   ; 5 ; 8.633.613 ; 20 ; 17.265.952 ;
98;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;EXECUTIVE CC LTDA. - PRUDENCIAL; 49 ; 635.185 ; 123 ; 1.894.459 ; 4.157 ; 2.322.576 ; 3.724 ; 4.377.397 ; 8.053 ; 9.229.617 ; 506 ; 5.079.552 ; 128 ; 1.745.898 ; 634 ; 6.825.450 ; 8.687 ; 16.055.067 ;
99;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;OM DTVM LTDA - PRUDENCIAL; 27 ; 527.052 ; 52 ; 559.107 ; 4.760 ; 1.861.530 ; 3.885 ; 4.074.972 ; 8.724 ; 7.022.661 ; 546 ; 5.708.942 ; 83 ; 3.106.171 ; 629 ; 8.815.113 ; 9.353 ; 15.837.774 ;
100;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL; 2 ; 11.699 ; 248 ; 4.540.837 ; 235 ; 734.103 ; 582 ; 2.289.692 ; 1.067 ; 7.576.331 ; 224 ; 6.729.680 ; 5 ; 637.161 ; 229 ; 7.366.841 ; 1.296 ; 14.943.172 ;
101;10.789.035;FACILITA INSTITUICAO DE PAGAMENTO S/A;FACILITA IP - PRUDENCIAL; -   ; -   ; -   ; -   ; 57 ; 2.373.822 ; 126 ; 6.585.955 ; 183 ; 8.959.777 ; 79 ; 5.118.602 ; 33 ; 397.044 ; 112 ; 5.515.646 ; 295 ; 14.475.423 ;
102;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;INVEST CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 20.696 ; 5.411.124 ; 11.432 ; 5.964.379 ; 32.128 ; 11.375.503 ; 156 ; 1.439.988 ; 7 ; 863.858 ; 163 ; 2.303.846 ; 32.291 ; 13.679.349 ;
103;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;BR PARTNERS - PRUDENCIAL; -   ; -   ; 11 ; 5.932.435 ; 52 ; 1.341.977 ; 42 ; 648.179 ; 105 ; 7.922.591 ; 5 ; 5.700.000 ; -   ; -   ; 5 ; 5.700.000 ; 110 ; 13.622.591 ;
104;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;CC AÇORIANA LTDA. - PRUDENCIAL; 1 ; 6.774 ; 50 ; 1.352.484 ; 7 ; 1.845.132 ; 51 ; 2.626.043 ; 109 ; 5.830.433 ; 81 ; 3.991.456 ; 11 ; 1.862.186 ; 92 ; 5.853.642 ; 201 ; 11.684.075 ;
105;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;PACIFIC INVEST DTVM LTDA - PRUDENCIAL; 4 ; 119.851 ; -   ; -   ; 348 ; 291.267 ; 672 ; 570.252 ; 1.024 ; 981.370 ; 93 ; 4.957.790 ; 26 ; 4.789.851 ; 119 ; 9.747.641 ; 1.143 ; 10.729.011 ;
106;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;VIPS CC LTDA. - PRUDENCIAL; 3 ; 51.925 ; 57 ; 2.900.432 ; 32 ; 118.600 ; 313 ; 2.143.807 ; 405 ; 5.214.764 ; 179 ; 4.819.153 ; 1 ; 100.909 ; 180 ; 4.920.062 ; 585 ; 10.134.826 ;
107;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;EXIM CC LTDA - PRUDENCIAL; 19 ; 362.135 ; 50 ; 1.097.992 ; 92 ; 738.538 ; 301 ; 2.712.712 ; 462 ; 4.911.377 ; 268 ; 3.830.620 ; 80 ; 1.118.069 ; 348 ; 4.948.689 ; 810 ; 9.860.066 ;
108;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;CAMBIONET CC LTDA - PRUDENCIAL; 12 ; 232.526 ; 68 ; 825.907 ; 1.395 ; 938.495 ; 2.134 ; 3.236.030 ; 3.609 ; 5.232.958 ; 543 ; 3.563.746 ; 55 ; 693.678 ; 598 ; 4.257.424 ; 4.207 ; 9.490.382 ;
109;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL; 9 ; 2.012.596 ; 23 ; 675.165 ; -   ; -   ; 35 ; 3.160.321 ; 67 ; 5.848.082 ; 4 ; 3.506.462 ; 1 ; 6.462 ; 5 ; 3.512.924 ; 72 ; 9.361.006 ;
110;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;EFX CC LTDA. - PRUDENCIAL; -   ; -   ; 11 ; 141.015 ; 60 ; 2.985.018 ; 88 ; 987.531 ; 159 ; 4.113.564 ; 76 ; 1.517.922 ; 53 ; 3.374.397 ; 129 ; 4.892.319 ; 288 ; 9.005.883 ;
111;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;ARC CORRETORA CAMBIO S.A. - PRUDENCIAL; 50 ; 377.684 ; 56 ; 844.279 ; 277 ; 3.377.432 ; 285 ; 1.775.332 ; 668 ; 6.374.727 ; 43 ; 516.332 ; 18 ; 1.676.710 ; 61 ; 2.193.042 ; 729 ; 8.567.769 ;
112;33.042.953;CITIBANK N.A.;CITIBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 4 ; 216.635 ; 7 ; 8.074.690 ; 11 ; 8.291.325 ; -   ; -   ; -   ; -   ; -   ; -   ; 11 ; 8.291.325 ;
113;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;GET MONEY CC - PRUDENCIAL; -   ; -   ; 6 ; 105.371 ; 6.410 ; 3.061.216 ; 5.908 ; 4.034.399 ; 12.324 ; 7.200.986 ; 688 ; 984.169 ; 6 ; 3.999 ; 694 ; 988.168 ; 13.018 ; 8.189.154 ;
114;27.842.177;BPY CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;BPY CCTVM - PRUDENCIAL; 1 ; 3.126 ; 41 ; 862.476 ; 45 ; 725.775 ; 231 ; 2.220.741 ; 318 ; 3.812.118 ; 116 ; 2.979.217 ; 42 ; 609.680 ; 158 ; 3.588.897 ; 476 ; 7.401.015 ;
115;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;HAITONG - PRUDENCIAL; 2 ; 414.583 ; 6 ; 2.615.773 ; 1 ; 2 ; 8 ; 141.838 ; 17 ; 3.172.196 ; 8 ; 3.013.689 ; 7 ; 853.514 ; 15 ; 3.867.203 ; 32 ; 7.039.399 ;
116;00.806.535;PLANNER CORRETORA DE VALORES S.A.;PLANNER - PRUDENCIAL; 2 ; 328.230 ; 9 ; 423.680 ; 51 ; 1.186.853 ; 46 ; 1.519.237 ; 108 ; 3.458.000 ; 48 ; 1.927.404 ; 50 ; 1.499.576 ; 98 ; 3.426.980 ; 206 ; 6.884.980 ;
117;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;TURCAMBIO CC LTDA. - PRUDENCIAL; -   ; -   ; 16 ; 825.457 ; 4.202 ; 2.445.701 ; 2.841 ; 1.682.333 ; 7.059 ; 4.953.491 ; 66 ; 1.004.089 ; 72 ; 879.433 ; 138 ; 1.883.522 ; 7.197 ; 6.837.013 ;
118;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;DILLON S/A DTVM - PRUDENCIAL; 6 ; 29.307 ; 25 ; 1.306.294 ; 27 ; 726.064 ; 39 ; 1.025.168 ; 97 ; 3.086.833 ; 91 ; 2.523.031 ; 66 ; 946.941 ; 157 ; 3.469.972 ; 254 ; 6.556.805 ;
119;31.880.826;BANCO GUANABARA S.A.;BCO GUANABARA S.A. - PRUDENCIAL; -   ; -   ; 1 ; 55.820 ; 5 ; 1.803.510 ; 7 ; 1.361.099 ; 13 ; 3.220.429 ; 6 ; 1.418.396 ; 4 ; 1.803.510 ; 10 ; 3.221.906 ; 23 ; 6.442.335 ;
120;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;DEBONI DTVM LTDA - PRUDENCIAL; 2 ; 11.636 ; 62 ; 1.041.428 ; 261 ; 115.576 ; 321 ; 1.886.447 ; 646 ; 3.055.087 ; 152 ; 2.874.101 ; 12 ; 74.476 ; 164 ; 2.948.577 ; 810 ; 6.003.664 ;
121;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;ONNIX CC LTDA. - PRUDENCIAL; 3 ; 373.211 ; 30 ; 1.309.871 ; 10 ; 112.820 ; 36 ; 1.174.280 ; 79 ; 2.970.182 ; 52 ; 2.475.999 ; 9 ; 477.899 ; 61 ; 2.953.898 ; 140 ; 5.924.080 ;
122;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL; 7 ; 56.049 ; 36 ; 643.493 ; 1.622 ; 766.914 ; 1.632 ; 2.152.091 ; 3.297 ; 3.618.547 ; 167 ; 2.107.276 ; 17 ; 139.103 ; 184 ; 2.246.379 ; 3.481 ; 5.864.926 ;
123;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;CORREPARTI CC LTDA - PRUDENCIAL; 3 ; 76.894 ; 90 ; 1.847.694 ; 224 ; 186.004 ; 406 ; 531.024 ; 723 ; 2.641.616 ; 153 ; 2.359.318 ; 14 ; 223.030 ; 167 ; 2.582.348 ; 890 ; 5.223.964 ;
124;61.024.352;BANCO VOITER S.A.;BANCO MASTER - PRUDENCIAL; 1 ; 883 ; 3 ; 58.056 ; 6 ; 1.651.631 ; 16 ; 276.867 ; 26 ; 1.987.437 ; 7 ; 861.355 ; 7 ; 2.361.918 ; 14 ; 3.223.273 ; 40 ; 5.210.710 ;
125;55.428.859;FREEX CORRETORA DE CAMBIO S.A.;FREEX CC - PRUDENCIAL; 6 ; 14.435 ; 39 ; 1.721.560 ; 2 ; 309.100 ; 7 ; 132.765 ; 54 ; 2.177.860 ; 25 ; 1.854.325 ; 3 ; 323.536 ; 28 ; 2.177.861 ; 82 ; 4.355.721 ;
126;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;WESTERN UNION - PRUDENCIAL; -   ; -   ; -   ; -   ; 1 ; 14 ; 1 ; 1.000 ; 2 ; 1.014 ; 8 ; 1.934.948 ; 14 ; 1.935.899 ; 22 ; 3.870.847 ; 24 ; 3.871.861 ;
127;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;GLOBAL EXCHANGE CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 7.846 ; 1.943.600 ; 2.842 ; 719.188 ; 10.688 ; 2.662.788 ; 1 ; 834 ; 138 ; 1.184.261 ; 139 ; 1.185.095 ; 10.827 ; 3.847.883 ;
128;33.775.974;ATIVA INVESTIMENTOS S.A. CORRETORA DE TÍTULOS, CÂMBIO E VALORES;ATIVA S.A. CTCV - PRUDENCIAL; 1 ; 30.000 ; 19 ; 334.062 ; 10 ; 426.947 ; 65 ; 730.280 ; 95 ; 1.521.289 ; 41 ; 1.359.598 ; 17 ; 653.533 ; 58 ; 2.013.131 ; 153 ; 3.534.420 ;
129;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;BCO DO EST. DO PA S.A. - PRUDENCIAL; 21 ; 844.897 ; 2 ; 66.848 ; 30 ; 675.487 ; 68 ; 238.640 ; 121 ; 1.825.872 ; -   ; -   ; 9 ; 1.450.000 ; 9 ; 1.450.000 ; 130 ; 3.275.872 ;
130;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;H.H.PICCHIONI - PRUDENCIAL; -   ; -   ; -   ; -   ; 416 ; 528.615 ; 1.317 ; 1.263.827 ; 1.733 ; 1.792.442 ; 132 ; 1.050.235 ; 3 ; 278.182 ; 135 ; 1.328.417 ; 1.868 ; 3.120.859 ;
131;13.673.855;OSLO CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A;OSLO CAPITAL DTVM S.A. - PRUDENCIAL; -   ; -   ; 24 ; 192.196 ; 20 ; 295.380 ; 48 ; 769.118 ; 92 ; 1.256.694 ; 68 ; 1.004.694 ; 19 ; 295.380 ; 87 ; 1.300.074 ; 179 ; 2.556.768 ;
132;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;CONSEGTUR CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 2 ; 6.317 ; 185 ; 1.148.962 ; 187 ; 1.155.279 ; 170 ; 1.147.326 ; 1 ; 4.681 ; 171 ; 1.152.007 ; 358 ; 2.307.286 ;
