Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em ABRIL / 2018;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) 
80;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 194 ; 13.447.288 ; 207 ; 4.181.959 ; 407 ; 2.231.237 ; 1.121 ; 7.334.840 ; 1.929 ; 27.195.324 ; 564 ; 8.649.738 ; 97 ; 12.804.891 ; 661 ; 21.454.629 ; 2.590 ; 48.649.952 
81;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 1 ; 1.076 ; 1 ; 1.076 ; 28 ; 24.019.089 ; 63 ; 23.982.853 ; 91 ; 48.001.942 ; 92 ; 48.003.017 
82;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 486 ; 15.113.952 ; 208 ; 5.052.595 ; 85 ; 3.085.047 ; 413 ; 3.376.584 ; 1.192 ; 26.628.179 ; 20 ; 4.679.490 ; 58 ; 14.683.613 ; 78 ; 19.363.103 ; 1.270 ; 45.991.281 
83;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 23 ; 584.157 ; 736 ; 16.196.333 ; 198 ; 1.649.821 ; 891 ; 5.853.416 ; 1.848 ; 24.283.727 ; 503 ; 20.218.777 ; 10 ; 402.375 ; 513 ; 20.621.152 ; 2.361 ; 44.904.879 
84;59.285.411;BANCO PAN S.A.; 26 ; 2.934.358 ;;; 8 ; 49.154 ; 30 ; 19.907.952 ; 64 ; 22.891.464 ; 1 ; 19.413.660 ; 1 ; 2.000.000 ; 2 ; 21.413.660 ; 66 ; 44.305.124 
85;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 420 ; 4.201.179 ; 474 ; 9.006.745 ; 894 ; 13.207.924 ; 598 ; 17.314.187 ; 53 ; 12.544.668 ; 651 ; 29.858.855 ; 1.545 ; 43.066.780 
86;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 4 ; 518.895 ; 27 ; 3.056.186 ; 18 ; 1.877.754 ; 43 ; 13.890.315 ; 92 ; 19.343.151 ; 20 ; 17.406.238 ; 9 ; 2.513.802 ; 29 ; 19.920.040 ; 121 ; 39.263.191 
87;57.582.264;TORRE CORRETORA DE CÂMBIO LTDA;;; 143 ; 2.411.519 ; 12 ; 4.240 ; 647 ; 16.055.304 ; 802 ; 18.471.064 ; 758 ; 18.502.032 ; 1 ; 498 ; 759 ; 18.502.530 ; 1.561 ; 36.973.593 
88;60.889.128;BANCO SOFISA S.A.; 118 ; 18.721.665 ; 71 ; 3.085.647 ; 14 ; 1.118.650 ; 93 ; 1.437.261 ; 296 ; 24.363.224 ; 5 ; 374.168 ; 5 ; 10.504.037 ; 10 ; 10.878.205 ; 306 ; 35.241.429 
89;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 15 ; 242.698 ; 65 ; 844.233 ; 310 ; 1.093.867 ; 1.348 ; 16.052.735 ; 1.738 ; 18.233.532 ; 1.017 ; 15.999.665 ; 14 ; 451.580 ; 1.031 ; 16.451.245 ; 2.769 ; 34.684.777 
90;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 24 ; 571.119 ; 21 ; 892.419 ; 135 ; 857.552 ; 420 ; 6.051.610 ; 600 ; 8.372.700 ; 368 ; 15.417.576 ; 73 ; 9.889.650 ; 441 ; 25.307.226 ; 1.041 ; 33.679.926 
91;28.650.236;BONSUCESSO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;; 289 ; 1.445.215 ; 773 ; 15.432.319 ; 1.062 ; 16.877.534 ; 1.124 ; 13.797.501 ; 5 ; 8.661 ; 1.129 ; 13.806.161 ; 2.191 ; 30.683.695 
92;08.609.934;NOVO MUNDO CORRETORA DE CÂMBIO S.A.;;; 23 ; 221.328 ; 375 ; 1.978.534 ; 1.453 ; 12.957.480 ; 1.851 ; 15.157.342 ; 724 ; 12.828.926 ; 36 ; 1.675.221 ; 760 ; 14.504.147 ; 2.611 ; 29.661.489 
93;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;; 3 ; 63.713 ; 191 ; 1.359.548 ; 517 ; 7.746.979 ; 711 ; 9.170.240 ; 827 ; 13.335.489 ; 59 ; 6.887.489 ; 886 ; 20.222.978 ; 1.597 ; 29.393.218 
94;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 29 ; 310.325 ; 320 ; 6.068.221 ; 139 ; 1.825.518 ; 957 ; 8.020.133 ; 1.445 ; 16.224.198 ; 1.241 ; 12.523.570 ; 25 ; 570.135 ; 1.266 ; 13.093.705 ; 2.711 ; 29.317.903 
95;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 20 ; 269.481 ; 606 ; 2.831.813 ; 1.548 ; 13.943.145 ; 2.174 ; 17.044.439 ; 1.627 ; 11.532.049 ; 16 ; 103.975 ; 1.643 ; 11.636.024 ; 3.817 ; 28.680.463 
96;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 54 ; 695.396 ; 161 ; 331.238 ; 584 ; 3.500.921 ; 799 ; 4.527.555 ; 263 ; 13.867.875 ; 49 ; 10.002.889 ; 312 ; 23.870.764 ; 1.111 ; 28.398.320 
97;05.452.073;ALBATROSS CORRETORA DE CAMBIO E VALORES S.A; 6 ; 88.757 ; 62 ; 2.032.452 ; 141 ; 1.198.931 ; 507 ; 10.590.428 ; 716 ; 13.910.567 ; 1.727 ; 12.829.649 ; 43 ; 1.622.441 ; 1.770 ; 14.452.090 ; 2.486 ; 28.362.658 
98;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 3 ; 64.830 ; 373 ; 2.265.198 ; 737 ; 11.666.273 ; 1.113 ; 13.996.302 ; 557 ; 9.357.038 ; 3 ; 37.352 ; 560 ; 9.394.389 ; 1.673 ; 23.390.691 
99;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;;;;; 43 ; 10.411.965 ; 52 ; 299.634 ; 95 ; 10.711.599 ; 19 ; 1.185.652 ; 15 ; 11.400.000 ; 34 ; 12.585.652 ; 129 ; 23.297.251 
100;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 14 ; 337.066 ; 160 ; 3.466.112 ; 123 ; 872.265 ; 494 ; 3.757.655 ; 791 ; 8.433.098 ; 324 ; 9.916.157 ; 56 ; 3.838.141 ; 380 ; 13.754.299 ; 1.171 ; 22.187.397 
101;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 2 ; 17.188 ; 27 ; 633.845 ; 1.060 ; 1.498.709 ; 2.008 ; 9.302.254 ; 3.097 ; 11.451.995 ; 675 ; 9.562.996 ; 18 ; 1.142.558 ; 693 ; 10.705.555 ; 3.790 ; 22.157.550 
102;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.;;;;; 65 ; 217.904 ; 262 ; 5.970.906 ; 327 ; 6.188.810 ; 312 ; 9.614.949 ; 42 ; 3.778.386 ; 354 ; 13.393.335 ; 681 ; 19.582.146 
103;02.332.886;XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;;;;; 31 ; 1.294.302 ; 396 ; 7.478.654 ; 427 ; 8.772.956 ; 374 ; 7.465.020 ; 31 ; 1.294.302 ; 405 ; 8.759.322 ; 832 ; 17.532.279 
104;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 4 ; 63.410 ; 8 ; 83.488 ; 486 ; 1.246.886 ; 1.006 ; 4.190.773 ; 1.504 ; 5.584.556 ; 357 ; 7.063.742 ; 86 ; 4.105.101 ; 443 ; 11.168.843 ; 1.947 ; 16.753.399 
105;20.283.069;JN-MAXI CORRETORA DE CÂMBIO LTDA.;;;;; 17 ; 10.982 ; 79 ; 8.129.705 ; 96 ; 8.140.687 ; 331 ; 8.112.024 ;;; 331 ; 8.112.024 ; 427 ; 16.252.711 
106;00.416.968;BANCO INTER S.A.; 2 ; 8.815 ; 81 ; 2.090.872 ; 207 ; 2.305.849 ; 223 ; 4.033.217 ; 513 ; 8.438.752 ; 101 ; 5.245.716 ; 48 ; 1.912.102 ; 149 ; 7.157.817 ; 662 ; 15.596.570 
107;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 2 ; 7.911 ; 136 ; 3.770.070 ; 97 ; 1.252.199 ; 363 ; 2.744.011 ; 598 ; 7.774.192 ; 373 ; 6.491.541 ; 74 ; 1.228.587 ; 447 ; 7.720.129 ; 1.045 ; 15.494.320 
108;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 2 ; 12.499 ; 38 ; 1.489.022 ; 417 ; 8.201.240 ; 457 ; 9.702.760 ; 9 ; 5.553.891 ; 2 ; 4.385 ; 11 ; 5.558.276 ; 468 ; 15.261.037 
109;61.024.352;BANCO INDUSVAL S.A.; 28 ; 4.462.305 ; 22 ; 703.299 ; 27 ; 1.431.071 ; 58 ; 3.649.740 ; 135 ; 10.246.416 ; 21 ; 1.131.073 ; 8 ; 3.046.213 ; 29 ; 4.177.287 ; 164 ; 14.423.702 
110;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 23 ; 356.566 ; 70 ; 1.439.085 ; 264 ; 1.532.374 ; 553 ; 4.939.585 ; 910 ; 8.267.610 ; 455 ; 5.282.464 ; 61 ; 843.245 ; 516 ; 6.125.709 ; 1.426 ; 14.393.319 
111;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 8 ; 14.298.980 ;;; 8 ; 14.298.980 ;;;;; -   ; -   ; 8 ; 14.298.980 
112;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;; 8 ; 28.659 ; 208 ; 661.512 ; 774 ; 6.356.296 ; 990 ; 7.046.467 ; 379 ; 5.738.922 ; 3 ; 10.652 ; 382 ; 5.749.574 ; 1.372 ; 12.796.040 
113;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 1 ; 5.050 ; 119 ; 295.219 ; 411 ; 5.857.994 ; 531 ; 6.158.263 ; 551 ; 5.636.235 ; 13 ; 43.474 ; 564 ; 5.679.709 ; 1.095 ; 11.837.973 
114;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 3 ; 348.330 ; 1 ; 181.500 ; 5 ; 786.903 ; 7 ; 5.228 ; 16 ; 1.321.961 ; 8 ; 3.300.000 ; 15 ; 7.150.000 ; 23 ; 10.450.000 ; 39 ; 11.771.961 
115;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 11 ; 226.134 ; 44 ; 368.196 ; 264 ; 5.044.653 ; 319 ; 5.638.983 ; 464 ; 5.433.239 ; 24 ; 505.464 ; 488 ; 5.938.703 ; 807 ; 11.577.686 
116;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 9 ; 218.250 ; 19 ; 241.838 ; 38 ; 955.667 ; 358 ; 4.684.528 ; 424 ; 6.100.283 ; 121 ; 4.193.856 ; 20 ; 446.620 ; 141 ; 4.640.476 ; 565 ; 10.740.759 
117;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 1 ; 63.954 ; 54 ; 912.450 ; 225 ; 386.643 ; 1.936 ; 4.029.812 ; 2.216 ; 5.392.859 ; 1.154 ; 4.864.431 ; 14 ; 369.983 ; 1.168 ; 5.234.414 ; 3.384 ; 10.627.273 
118;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 259 ; 1.134.437 ; 601 ; 5.165.226 ; 860 ; 6.299.662 ; 151 ; 4.055.525 ; 1 ; 1.228 ; 152 ; 4.056.753 ; 1.012 ; 10.356.415 
119;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.; 2 ; 43.000 ;;; 893 ; 557.779 ; 1.012 ; 1.302.917 ; 1.907 ; 1.903.697 ; 100 ; 4.377.824 ; 66 ; 3.679.785 ; 166 ; 8.057.609 ; 2.073 ; 9.961.306 
120;50.657.675;SLW CORRETORA DE VALORES E CÂMBIO LTDA.; 1 ; 2.092 ; 71 ; 1.648.193 ; 34 ; 399.028 ; 711 ; 2.719.078 ; 817 ; 4.768.390 ; 515 ; 4.328.464 ; 21 ; 373.187 ; 536 ; 4.701.651 ; 1.353 ; 9.470.041 
121;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 391 ; 372.772 ; 1.883 ; 4.611.569 ; 2.274 ; 4.984.341 ; 128 ; 4.067.731 ;;; 128 ; 4.067.731 ; 2.402 ; 9.052.072 
122;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.;;; 3 ; 18.816 ; 39 ; 256.470 ; 586 ; 4.170.012 ; 628 ; 4.445.299 ; 323 ; 4.230.201 ; 23 ; 341.647 ; 346 ; 4.571.848 ; 974 ; 9.017.147 
123;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 5 ; 173.902 ; 126 ; 1.725.974 ; 42 ; 1.250.389 ; 235 ; 1.118.272 ; 408 ; 4.268.537 ; 441 ; 2.818.124 ; 30 ; 1.397.986 ; 471 ; 4.216.110 ; 879 ; 8.484.647 
124;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.; 1 ; 4.723 ; 11 ; 86.162 ; 18 ; 367.259 ; 557 ; 3.879.071 ; 587 ; 4.337.215 ; 479 ; 3.664.353 ; 3 ; 71.101 ; 482 ; 3.735.454 ; 1.069 ; 8.072.669 
125;04.902.979;BANCO DA AMAZONIA S.A.; 28 ; 1.898.670 ; 11 ; 705.317 ; 10 ; 71.367 ; 51 ; 1.864.637 ; 100 ; 4.539.991 ; 14 ; 2.050.246 ; 11 ; 1.424.944 ; 25 ; 3.475.190 ; 125 ; 8.015.180 
126;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 13 ; 29.247 ; 42 ; 551.872 ; 161 ; 549.129 ; 525 ; 3.340.698 ; 741 ; 4.470.946 ; 271 ; 3.347.719 ; 1 ; 50.000 ; 272 ; 3.397.719 ; 1.013 ; 7.868.665 
127;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 4 ; 16.231 ; 11 ; 170.648 ; 77 ; 1.588.283 ; 223 ; 2.398.712 ; 315 ; 4.173.874 ; 181 ; 2.274.042 ; 34 ; 1.231.957 ; 215 ; 3.505.998 ; 530 ; 7.679.872 
128;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;;;; 203 ; 1.296.235 ; 346 ; 2.844.485 ; 549 ; 4.140.720 ; 208 ; 1.635.435 ; 2 ; 88.000 ; 210 ; 1.723.435 ; 759 ; 5.864.155 
129;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 5 ; 26.340 ; 92 ; 157.997 ; 1.201 ; 2.703.534 ; 1.298 ; 2.887.872 ; 446 ; 2.587.716 ;;; 446 ; 2.587.716 ; 1.744 ; 5.475.588 
130;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.;;; 34 ; 832.789 ; 107 ; 1.004.223 ; 272 ; 1.179.189 ; 413 ; 3.016.201 ; 108 ; 1.720.158 ; 20 ; 701.656 ; 128 ; 2.421.813 ; 541 ; 5.438.014 
131;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;;;; 116 ; 408.442 ; 381 ; 2.671.236 ; 497 ; 3.079.678 ; 123 ; 2.282.786 ;;; 123 ; 2.282.786 ; 620 ; 5.362.464 
132;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 18 ; 103.866 ; 12 ; 87.819 ; 111 ; 1.193.720 ; 807 ; 1.875.293 ; 948 ; 3.260.698 ; 142 ; 1.406.676 ; 16 ; 692.452 ; 158 ; 2.099.129 ; 1.106 ; 5.359.826 
133;34.974.170;HOYA CORRETORA DE VALORES E CAMBIO LTDA; 1 ; 20.000 ; 35 ; 592.001 ; 22 ; 426.602 ; 182 ; 1.759.515 ; 240 ; 2.798.118 ; 108 ; 2.209.299 ; 5 ; 284.591 ; 113 ; 2.493.890 ; 353 ; 5.292.009 
134;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 36 ; 163.831 ; 366 ; 2.620.942 ; 402 ; 2.784.773 ; 471 ; 2.475.824 ; 5 ; 30.944 ; 476 ; 2.506.768 ; 878 ; 5.291.540 
135;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 147 ; 473.769 ; 363 ; 2.379.820 ; 510 ; 2.853.588 ; 200 ; 1.925.488 ;;; 200 ; 1.925.488 ; 710 ; 4.779.076 
136;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 56 ; 1.693.098 ; 2 ; 81.407 ; 20 ; 118.419 ; 225 ; 615.050 ; 303 ; 2.507.974 ; 24 ; 524.916 ; 36 ; 1.679.981 ; 60 ; 2.204.897 ; 363 ; 4.712.871 
137;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 104 ; 352.410 ; 289 ; 2.234.335 ; 393 ; 2.586.745 ; 255 ; 1.843.752 ;;; 255 ; 1.843.752 ; 648 ; 4.430.497 
138;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 118 ; 492.738 ; 250 ; 2.021.537 ; 368 ; 2.514.275 ; 112 ; 1.543.086 ; 1 ; 30.000 ; 113 ; 1.573.086 ; 481 ; 4.087.361 
139;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;;;; 357 ; 154.591 ; 1.892 ; 2.014.451 ; 2.249 ; 2.169.042 ; 169 ; 1.831.870 ; 1 ; 18.000 ; 170 ; 1.849.870 ; 2.419 ; 4.018.912 
140;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 20 ; 610.968 ; 7 ; 70.811 ; 275 ; 1.342.166 ; 302 ; 2.023.945 ; 142 ; 1.900.515 ; 2 ; 17.052 ; 144 ; 1.917.567 ; 446 ; 3.941.511 
141;33.042.151;BANCO DE LA NACION ARGENTINA; 5 ; 1.387.406 ; 2 ; 52.254 ; 354 ; 357.620 ; 67 ; 278.682 ; 428 ; 2.075.962 ; 5 ; 86.801 ; 11 ; 1.761.577 ; 16 ; 1.848.378 ; 444 ; 3.924.339 
142;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 277 ; 1.561.471 ; 261 ; 1.652.260 ; 538 ; 3.213.732 ; 18 ; 105.890 ; 1 ; 85.000 ; 19 ; 190.890 ; 557 ; 3.404.621 
143;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 2 ; 80.341 ; 37 ; 824.526 ; 36 ; 529.709 ; 64 ; 380.061 ; 139 ; 1.814.636 ; 65 ; 1.065.204 ; 21 ; 470.414 ; 86 ; 1.535.618 ; 225 ; 3.350.254 
144;33.923.798;BANCO MÁXIMA S.A.;;; 3 ; 24.689 ; 3 ; 1.350.004 ; 17 ; 967.175 ; 23 ; 2.341.868 ; 1 ; 1.000.000 ;;; 1 ; 1.000.000 ; 24 ; 3.341.868 
145;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 91 ; 469.767 ; 210 ; 1.630.610 ; 301 ; 2.100.377 ; 66 ; 1.127.043 ;;; 66 ; 1.127.043 ; 367 ; 3.227.419 
146;61.973.863;LEROSA S.A. CORRETORA DE VALORES E CAMBIO;;; 14 ; 420.502 ; 7 ; 130.750 ; 86 ; 751.075 ; 107 ; 1.302.327 ; 64 ; 1.109.577 ; 6 ; 130.750 ; 70 ; 1.240.328 ; 177 ; 2.542.655 
147;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 21 ; 16.181 ; 240 ; 1.194.697 ; 261 ; 1.210.878 ; 244 ; 1.172.796 ; 4 ; 7.747 ; 248 ; 1.180.543 ; 509 ; 2.391.421 
148;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 1 ; 3.400 ; 26 ; 25.303 ; 693 ; 1.000.888 ; 720 ; 1.029.591 ; 114 ; 934.895 ; 2 ; 2.798 ; 116 ; 937.693 ; 836 ; 1.967.284 
149;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 64 ; 47.058 ; 458 ; 918.150 ; 522 ; 965.208 ; 90 ; 855.241 ;;; 90 ; 855.241 ; 612 ; 1.820.449 
150;69.078.350;J. ALVES CORRETORA DE CAMBIO LTDA; 1 ; 3.195 ; 8 ; 122.212 ; 10 ; 204.123 ; 80 ; 518.775 ; 99 ; 848.306 ; 172 ; 616.113 ; 9 ; 206.110 ; 181 ; 822.223 ; 280 ; 1.670.528 
151;16.789.470;TURISCAM CORRETORA DE CÂMBIO LTDA.;;;;; 130 ; 178.442 ; 273 ; 764.195 ; 403 ; 942.637 ; 113 ; 650.548 ; 9 ; 73.000 ; 122 ; 723.548 ; 525 ; 1.666.185 
152;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 89 ; 89.004 ; 390 ; 802.733 ; 479 ; 891.737 ; 98 ; 701.835 ;;; 98 ; 701.835 ; 577 ; 1.593.572 
153;61.033.106;BANCO CREFISA S.A.;;; 4 ; 63.528 ; 22 ; 521.089 ; 9 ; 103.293 ; 35 ; 687.910 ; 2 ; 121.135 ; 3 ; 500.000 ; 5 ; 621.135 ; 40 ; 1.309.045 
154;09.274.232;NATIXIS BRASIL S.A. BANCO MÚLTIPLO;;;;; 3 ; 1.226.994 ; 1 ; 74 ; 4 ; 1.227.069 ;;;;; -   ; -   ; 4 ; 1.227.069 
155;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 10 ; 190.137 ; 20 ; 162.677 ; 4 ; 14.987 ; 42 ; 155.908 ; 76 ; 523.709 ; 29 ; 362.028 ; 13 ; 213.095 ; 42 ; 575.123 ; 118 ; 1.098.832 
156;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 72 ; 37.115 ; 316 ; 428.680 ; 388 ; 465.795 ; 35 ; 417.015 ; 2 ; 2.829 ; 37 ; 419.845 ; 425 ; 885.640 
157;76.633.486;OLIVEIRA FRANCO SOCIEDADE CORRETORA DE VALORES E CAMBIO LTDA;;;;; 38 ; 50.612 ; 122 ; 384.739 ; 160 ; 435.350 ; 59 ; 344.073 ; 1 ; 7.640 ; 60 ; 351.713 ; 220 ; 787.064 
158;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;; 6 ; 3.840 ; 88 ; 244.681 ; 94 ; 248.520 ; 33 ; 356.025 ; 1 ; 122.270 ; 34 ; 478.295 ; 128 ; 726.816 
159;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 1 ; 12.598 ;;; 36 ; 313.998 ; 37 ; 326.596 ; 36 ; 327.196 ;;; 36 ; 327.196 ; 73 ; 653.792 
160;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;; 3 ; 226 ; 114 ; 315.532 ; 117 ; 315.758 ; 88 ; 322.685 ;;; 88 ; 322.685 ; 205 ; 638.444 
161;62.237.649;CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;;;; 5 ; 7.197 ; 116 ; 248.488 ; 121 ; 255.685 ; 133 ; 286.507 ;;; 133 ; 286.507 ; 254 ; 542.192 
162;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 3 ; 48.252 ; 3 ; 57.523 ; 8 ; 93.305 ; 14 ; 199.079 ; 10 ; 141.556 ; 3 ; 57.523 ; 13 ; 199.079 ; 27 ; 398.159 
163;21.148.439;SEALANDAIR CORRETORA DE CÂMBIO LTDA.;;;;; 2 ; 1.000 ; 116 ; 165.341 ; 118 ; 166.341 ; 20 ; 177.031 ;;; 20 ; 177.031 ; 138 ; 343.372 
164;14.652.687;CAMBIALL CASH CORRETORA DE CÂMBIO LTDA.;;;;; 55 ; 45.971 ; 65 ; 64.617 ; 120 ; 110.588 ; 2 ; 20.000 ;;; 2 ; 20.000 ; 122 ; 130.588 
165;33.884.941;BANIF - BANCO INTERNACIONAL DO FUNCHAL (BRASIL), S.A.;;;;;;; 5 ; 13.495 ; 5 ; 13.495 ; 3 ; 13.167 ; 3 ; 13.341 ; 6 ; 26.509 ; 11 ; 40.004 
166;33.042.953;CITIBANK N.A.;;;;; 1 ; 5.950 ; 2 ; 828 ; 3 ; 6.778 ;;;;; -   ; -   ; 3 ; 6.778 
167;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;;;;; 2 ; 2.000 ; 1 ; 200 ; 3 ; 2.200 ;;;;; -   ; -   ; 3 ; 2.200 
168;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;;;; 3 ; 2.174 ; 3 ; 2.174 ;;;;; -   ; -   ; 3 ; 2.174 
169;09.516.419;BANCO ORIGINAL DO AGRONEGÓCIO S.A.;;;;;;; 4 ; 1.434 ; 4 ; 1.434 ; 2 ; 353 ;;; 2 ; 353 ; 6 ; 1.787 
;;;;;;;;;;; -   ; -   ;;;;; -   ; -   ; -   ; -   
Total;;; 39.452 ; 21.626.349.766 ; 98.058 ; 13.348.297.389 ; 228.361 ; 45.089.524.893 ; 266.783 ; 38.895.676.847 ; 632.654 ; 118.959.848.896 ; 55.323 ; 57.731.694.299 ; 55.323 ; 57.774.224.082 ; 110.646 ; 115.505.918.382 ; 743.300 ; 234.465.767.277 
"Fonte: Sistema Câmbio; Dados extraídos em: 10.05.2018";;;;;;;;;;;;;;;;;;;;
Obs. Os dados para o Mercado Primário incluem os registros de contratos da natureza 99000 e não incluem os registros ACAM204;;;;;;;;;;;;;;;;;;;;
Obs. Os dados para o Mercado Interbancário referem-se a registros de operações de arbitragens (no País e no exterior), operações entre  instituições e operações com o Banco Central do Brasil ;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;; ;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
