Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Câmbio Contratado - Acumulado Jan-Jun/2015;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Mercado Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Mercado Interbancário ;; Total ;;;;;
;;; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ;;;;
68;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 3.688 ; 168.419.974 ; 1.435 ; 64.230.678 ; 747 ; 32.753.982 ; 1.820 ; 20.490.224 ; 7.690 ; 285.894.858 ; 137 ; 56.546.555 ; 432 ; 168.673.953 ; 569 ; 225.220.508 ; 8.259 ; 511.115.366 ;;;;
69;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 3 ; 41.105 ; 276 ; 174.960.839 ; 108 ; 24.038.196 ; 1.559 ; 62.358.376 ; 1.946 ; 261.398.517 ; 213 ; 224.560.000 ; 11 ; 11.260.000 ; 224 ; 235.820.000 ; 2.170 ; 497.218.517 ;;;;
70;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 85 ; 2.005.137 ; 3.065 ; 96.883.808 ; 1.217 ; 15.745.535 ; 4.097 ; 113.303.439 ; 8.464 ; 227.937.919 ; 6.192 ; 224.326.537 ; 869 ; 31.902.437 ; 7.061 ; 256.228.974 ; 15.525 ; 484.166.892 ;;;;
71;60.889.128;BANCO SOFISA S.A.; 541 ; 97.113.584 ; 465 ; 37.963.124 ; 155 ; 44.541.266 ; 622 ; 62.281.159 ; 1.783 ; 241.899.132 ; 73 ; 84.960.972 ; 46 ; 152.989.368 ; 119 ; 237.950.340 ; 1.902 ; 479.849.472 ;;;;
72;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 39 ; 2.725.057 ; 1.564 ; 42.305.104 ; 2.839 ; 14.146.976 ; 10.102 ; 103.466.309 ; 14.544 ; 162.643.446 ; 7.051 ; 204.154.876 ; 2.748 ; 76.080.950 ; 9.799 ; 280.235.826 ; 24.343 ; 442.879.272 ;;;;
73;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 222 ; 119.608.728 ; 231 ; 37.277.342 ; 97 ; 11.658.437 ; 253 ; 26.240.857 ; 803 ; 194.785.363 ; 87 ; 79.614.622 ; 114 ; 145.360.697 ; 201 ; 224.975.319 ; 1.004 ; 419.760.682 ;;;;
74;00.997.185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;;;;; 182 ; 107.206.228 ; 210 ; 101.408.411 ; 392 ; 208.614.639 ; 166 ; 95.158.775 ; 93 ; 100.953.873 ; 259 ; 196.112.648 ; 651 ; 404.727.287 ;;;;
75;00.460.065;COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 282 ; 490.844 ; 828 ; 19.157.136 ; 1.110 ; 19.647.981 ; 2.097 ; 194.879.498 ; 903 ; 176.217.965 ; 3.000 ; 371.097.463 ; 4.110 ; 390.745.444 ;;;;
76;33.886.862;MAXIMA S.A. CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS;;;;; 759 ; 2.540.576 ; 9.015 ; 180.999.033 ; 9.774 ; 183.539.609 ; 2.337 ; 191.038.936 ; 109 ; 12.584.791 ; 2.446 ; 203.623.727 ; 12.220 ; 387.163.335 ;;;;
77;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 60 ; 27.594.233 ; 107 ; 26.946.328 ; 82 ; 73.012.395 ; 291 ; 75.348.253 ; 540 ; 202.901.210 ; 56 ; 67.807.385 ; 37 ; 64.965.982 ; 93 ; 132.773.367 ; 633 ; 335.674.577 ;;;;
78;10.690.848;BANCO DA CHINA BRASIL S.A.; 75 ; 49.437.802 ; 108 ; 24.278.444 ; 80 ; 70.833.706 ; 219 ; 8.816.154 ; 482 ; 153.366.106 ; 64 ; 39.110.858 ; 109 ; 142.861.862 ; 173 ; 181.972.720 ; 655 ; 335.338.826 ;;;;
79;59.285.411;BANCO PAN S.A.; 59 ; 61.151.163 ;;; 38 ; 21.011.830 ; 154 ; 58.669.726 ; 251 ; 140.832.719 ; 5 ; 57.023.313 ; 57 ; 133.080.000 ; 62 ; 190.103.313 ; 313 ; 330.936.032 ;;;;
80;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 1.830 ; 96.131.054 ; 1.773 ; 54.326.530 ; 734 ; 11.105.444 ; 1.513 ; 73.634.408 ; 5.850 ; 235.197.436 ; 149 ; 56.474.644 ; 61 ; 35.283.140 ; 210 ; 91.757.784 ; 6.060 ; 326.955.219 ;;;;
81;61.186.680;BANCO BMG S.A.; 12 ; 8.327.900 ; 1 ; 1.630.000 ; 4 ; 4.720.788 ; 75 ; 132.118.001 ; 92 ; 146.796.689 ; 15 ; 143.016.201 ; 16 ; 20.354.036 ; 31 ; 163.370.237 ; 123 ; 310.166.926 ;;;;
82;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 80 ; 72.713.262 ; 7 ; 169.764 ; 21 ; 57.177.920 ; 62 ; 2.169.808 ; 170 ; 132.230.755 ; 9 ; 19.707.001 ; 45 ; 143.420.816 ; 54 ; 163.127.817 ; 224 ; 295.358.571 ;;;;
83;17.184.037;BANCO MERCANTIL DO BRASIL S.A.; 29 ; 1.381.285 ; 48 ; 5.820.877 ; 189 ; 43.331.665 ; 334 ; 58.642.233 ; 600 ; 109.176.060 ; 168 ; 105.918.441 ; 80 ; 79.832.639 ; 248 ; 185.751.080 ; 848 ; 294.927.140 ;;;;
84;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 71 ; 931.367 ; 2.909 ; 71.653.561 ; 3.219 ; 13.737.550 ; 6.692 ; 56.284.425 ; 12.891 ; 142.606.902 ; 2.863 ; 122.531.365 ; 155 ; 9.258.363 ; 3.018 ; 131.789.728 ; 15.909 ; 274.396.630 ;;;;
85;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 78 ; 23.687.180 ; 4 ; 916.332 ; 21 ; 40.363 ; 41 ; 1.174.334 ; 144 ; 25.818.208 ; 141 ; 103.884.507 ; 226 ; 135.600.000 ; 367 ; 239.484.507 ; 511 ; 265.302.715 ;;;;
86;92.894.922;BANCO ORIGINAL S.A.; 43 ; 53.377.407 ; 465 ; 87.934.005 ; 92 ; 18.602.583 ; 718 ; 20.688.076 ; 1.318 ; 180.602.071 ; 73 ; 65.597.195 ; 14 ; 18.001.705 ; 87 ; 83.598.900 ; 1.405 ; 264.200.971 ;;;;
87;19.307.785;MSB BANK S.A. BANCO DE CÂMBIO; 1 ; 130.000 ; 23 ; 754.130 ; 180 ; 58.966.371 ; 1.181 ; 44.571.329 ; 1.385 ; 104.421.829 ; 657 ; 67.210.518 ; 965 ; 83.968.361 ; 1.622 ; 151.178.879 ; 3.007 ; 255.600.708 ;;;;
88;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 388 ; 54.039.547 ; 814 ; 66.184.322 ; 46 ; 1.201.870 ; 308 ; 6.341.021 ; 1.556 ; 127.766.760 ; 322 ; 70.950.502 ; 142 ; 50.063.786 ; 464 ; 121.014.288 ; 2.020 ; 248.781.048 ;;;;
89;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 180 ; 3.289.366 ; 3.430 ; 74.224.358 ; 937 ; 18.339.523 ; 3.868 ; 42.168.351 ; 8.415 ; 138.021.599 ; 2.111 ; 98.078.277 ; 52 ; 3.249.573 ; 2.163 ; 101.327.850 ; 10.578 ; 239.349.449 ;;;;
90;74.451.022;TOV CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA; 131 ; 2.643.767 ; 2.554 ; 50.914.677 ; 961 ; 12.121.204 ; 8.708 ; 66.752.182 ; 12.354 ; 132.431.830 ; 2.702 ; 104.145.116 ; 32 ; 1.117.651 ; 2.734 ; 105.262.767 ; 15.088 ; 237.694.597 ;;;;
91;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO;;; 95 ; 26.041.054 ; 258 ; 79.815.614 ; 288 ; 24.175.362 ; 641 ; 130.032.029 ; 87 ; 33.621.472 ; 73 ; 63.502.397 ; 160 ; 97.123.869 ; 801 ; 227.155.898 ;;;;
92;08.609.934;NOVO MUNDO CORRETORA DE CÂMBIO S.A.; 10 ; 287.228 ; 314 ; 4.856.760 ; 2.318 ; 11.679.475 ; 9.476 ; 83.453.315 ; 12.118 ; 100.276.778 ; 4.353 ; 88.994.906 ; 202 ; 12.688.434 ; 4.555 ; 101.683.340 ; 16.673 ; 201.960.117 ;;;;
93;65.982.589;GRACO CORRETORA DE CAMBIO S.A.; 10 ; 88.583 ; 896 ; 30.332.571 ; 927 ; 3.231.528 ; 3.033 ; 27.586.853 ; 4.866 ; 61.239.535 ; 2.519 ; 91.692.866 ; 230 ; 37.137.045 ; 2.749 ; 128.829.911 ; 7.615 ; 190.069.446 ;;;;
94;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 59 ; 1.399.319 ; 2.642 ; 10.866.544 ; 4.854 ; 89.168.265 ; 7.555 ; 101.434.128 ; 3.312 ; 80.023.663 ; 27 ; 393.806 ; 3.339 ; 80.417.469 ; 10.894 ; 181.851.596 ;;;;
95;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;;; 3 ; 59.048 ; 799 ; 6.022.113 ; 2.227 ; 28.157.502 ; 3.029 ; 34.238.663 ; 1.063 ; 81.430.694 ; 239 ; 59.267.146 ; 1.302 ; 140.697.840 ; 4.331 ; 174.936.503 ;;;;
96;69.251.239;PIONEER CORRETORA DE CAMBIO LTDA; 102 ; 1.459.294 ; 1.456 ; 30.698.248 ; 615 ; 10.331.433 ; 3.364 ; 35.793.885 ; 5.537 ; 78.282.860 ; 3.224 ; 67.308.450 ; 470 ; 12.344.735 ; 3.694 ; 79.653.184 ; 9.231 ; 157.936.044 ;;;;
97;15.219.389;MACRO CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA;;; 1.285 ; 59.497.553 ; 6 ; 94.238 ; 497 ; 12.407.438 ; 1.788 ; 71.999.229 ; 1.390 ; 74.079.971 ; 32 ; 2.302.467 ; 1.422 ; 76.382.438 ; 3.210 ; 148.381.668 ;;;;
98;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 79 ; 957.744 ; 1.562 ; 31.185.659 ; 481 ; 6.208.406 ; 2.819 ; 31.854.786 ; 4.941 ; 70.206.595 ; 4.917 ; 59.701.900 ; 162 ; 3.826.583 ; 5.079 ; 63.528.482 ; 10.020 ; 133.735.077 ;;;;
99;61.033.106;BPN BRASIL BANCO MÚLTIPLO S.A.; 33 ; 20.630.552 ; 18 ; 655.559 ; 204 ; 42.977.495 ; 102 ; 5.538.321 ; 357 ; 69.801.927 ; 33 ; 2.799.025 ; 80 ; 60.175.520 ; 113 ; 62.974.546 ; 470 ; 132.776.472 ;;;;
100;67.391.821;S. HAYATA CORRETORA DE CÂMBIO S.A.; 37 ; 415.782 ; 436 ; 8.431.782 ; 407 ; 2.370.730 ; 6.096 ; 53.750.325 ; 6.976 ; 64.968.618 ; 3.387 ; 63.107.590 ; 88 ; 3.689.928 ; 3.475 ; 66.797.518 ; 10.451 ; 131.766.137 ;;;;
101;62.285.390;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.; 103 ; 2.512.733 ; 1.123 ; 28.234.038 ; 764 ; 3.911.100 ; 4.407 ; 35.808.619 ; 6.397 ; 70.466.489 ; 4.394 ; 57.714.083 ; 20 ; 122.916 ; 4.414 ; 57.836.999 ; 10.811 ; 128.303.488 ;;;;
102;43.653.450;MOEDA SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 1 ; 19.861 ; 1.267 ; 51.522.831 ; 69 ; 1.904.741 ; 527 ; 11.249.847 ; 1.864 ; 64.697.280 ; 929 ; 61.585.356 ; 14 ; 748.999 ; 943 ; 62.334.355 ; 2.807 ; 127.031.635 ;;;;
103;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 5 ; 75.979 ; 229 ; 5.194.998 ; 3.072 ; 4.353.811 ; 9.227 ; 44.736.154 ; 12.533 ; 54.360.942 ; 2.182 ; 55.356.023 ; 112 ; 9.890.773 ; 2.294 ; 65.246.796 ; 14.827 ; 119.607.738 ;;;;
104;19.878.228;TITUR CORRETORA DE CÂMBIO LTDA.;;;;; 28 ; 36.528 ; 363 ; 57.668.733 ; 391 ; 57.705.261 ; 1.515 ; 57.733.623 ; 1 ; 100.000 ; 1.516 ; 57.833.623 ; 1.907 ; 115.538.884 ;;;;
105;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 3 ; 49.882 ; 723 ; 21.064.982 ; 833 ; 5.357.083 ; 10.628 ; 28.536.570 ; 12.187 ; 55.008.517 ; 1.564 ; 48.058.969 ; 177 ; 3.843.388 ; 1.741 ; 51.902.357 ; 13.928 ; 106.910.874 ;;;;
106;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 108 ; 1.866.176 ; 865 ; 20.268.244 ; 1.250 ; 12.443.857 ; 3.162 ; 29.075.791 ; 5.385 ; 63.654.068 ; 1.484 ; 37.984.480 ; 25 ; 2.941.071 ; 1.509 ; 40.925.551 ; 6.894 ; 104.579.618 ;;;;
107;62.237.649;CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;; 43 ; 2.065.799 ; 419 ; 714.972 ; 3.378 ; 45.490.540 ; 3.840 ; 48.271.311 ; 1.750 ; 51.532.207 ; 46 ; 4.702.253 ; 1.796 ; 56.234.461 ; 5.636 ; 104.505.772 ;;;;
108;57.582.264;TORRE CORRETORA DE CÂMBIO LTDA; 13 ; 272.544 ; 972 ; 25.136.033 ; 88 ; 309.865 ; 4.254 ; 25.463.202 ; 5.327 ; 51.181.643 ; 2.200 ; 50.611.228 ; 50 ; 585.673 ; 2.250 ; 51.196.902 ; 7.577 ; 102.378.545 ;;;;
109;35.602.606;MIDAS SOCIEDADE CORRETORA DE CÂMBIO S.A.;;; 33 ; 46.555 ; 530 ; 672.898 ; 24.511 ; 49.954.508 ; 25.074 ; 50.673.961 ; 2.059 ; 49.330.967 ; 1 ; 50.420 ; 2.060 ; 49.381.387 ; 27.134 ; 100.055.347 ;;;;
110;33.042.151;BANCO DE LA NACION ARGENTINA; 32 ; 16.639.719 ; 45 ; 3.711.180 ; 1.814 ; 2.417.993 ; 612 ; 1.267.653 ; 2.503 ; 24.036.545 ; 55 ; 31.277.449 ; 51 ; 44.604.460 ; 106 ; 75.881.909 ; 2.609 ; 99.918.454 ;;;;
111;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 178 ; 3.180.473 ; 1.764 ; 2.058.482 ; 10.269 ; 23.691.438 ; 12.211 ; 28.930.393 ; 1.379 ; 47.898.176 ; 301 ; 22.921.765 ; 1.680 ; 70.819.940 ; 13.891 ; 99.750.333 ;;;;
112;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;; 8 ; 151.216 ; 689 ; 4.115.776 ; 1.673 ; 26.817.509 ; 2.370 ; 31.084.501 ; 1.989 ; 41.424.888 ; 229 ; 18.599.783 ; 2.218 ; 60.024.672 ; 4.588 ; 91.109.173 ;;;;
113;34.974.170;HOYA CORRETORA DE VALORES E CAMBIO LTDA; 30 ; 1.956.623 ; 141 ; 2.709.098 ; 293 ; 6.170.796 ; 4.084 ; 35.608.788 ; 4.548 ; 46.445.305 ; 853 ; 35.180.164 ; 73 ; 5.253.817 ; 926 ; 40.433.981 ; 5.474 ; 86.879.287 ;;;;
114;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 97 ; 3.094.583 ; 289 ; 5.983.720 ; 2.506 ; 31.554.597 ; 2.892 ; 40.632.900 ; 56 ; 34.205.984 ; 12 ; 6.067.479 ; 68 ; 40.273.463 ; 2.960 ; 80.906.363 ;;;;
115;69.078.350;J. ALVES CORRETORA DE CAMBIO LTDA;;; 207 ; 3.867.532 ; 113 ; 553.183 ; 597 ; 35.452.133 ; 917 ; 39.872.848 ; 1.750 ; 39.237.120 ; 13 ; 499.457 ; 1.763 ; 39.736.576 ; 2.680 ; 79.609.425 ;;;;
116;15.230.501;CATEDRAL CORRETORA DE CÂMBIO E TÍTULOS MOBILIÁRIOS LTDA.;;; 384 ; 22.063.302 ;;; 72 ; 16.364.131 ; 456 ; 38.427.433 ; 270 ; 38.420.007 ;;; 270 ; 38.420.007 ; 726 ; 76.847.440 ;;;;
117;04.902.979;BANCO DA AMAZONIA S.A.; 191 ; 18.456.311 ; 184 ; 13.173.963 ; 102 ; 1.155.128 ; 386 ; 7.958.245 ; 863 ; 40.743.647 ; 46 ; 18.057.466 ; 75 ; 16.526.375 ; 121 ; 34.583.841 ; 984 ; 75.327.488 ;;;;
118;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;; 2 ; 6.974 ; 1.682 ; 3.233.980 ; 4.419 ; 32.859.282 ; 6.103 ; 36.100.236 ; 1.338 ; 28.908.980 ; 55 ; 172.748 ; 1.393 ; 29.081.728 ; 7.496 ; 65.181.964 ;;;;
119;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 4 ; 157.451 ; 228 ; 5.145.860 ; 355 ; 11.321.465 ; 2.910 ; 22.969.031 ; 3.497 ; 39.593.808 ; 537 ; 20.375.267 ; 63 ; 3.766.958 ; 600 ; 24.142.225 ; 4.097 ; 63.736.032 ;;;;
120;07.679.404;BANCO TOPÁZIO S.A.; 25 ; 2.320.155 ; 32 ; 964.040 ; 232 ; 2.561.552 ; 320 ; 25.532.518 ; 609 ; 31.378.265 ; 164 ; 25.355.127 ; 30 ; 3.747.037 ; 194 ; 29.102.164 ; 803 ; 60.480.429 ;;;;
121;50.657.675;SLW CORRETORA DE VALORES E CÂMBIO LTDA.; 2 ; 115.730 ; 216 ; 6.973.806 ; 37 ; 1.448.447 ; 977 ; 20.845.333 ; 1.232 ; 29.383.316 ; 770 ; 27.520.248 ; 6 ; 1.234.681 ; 776 ; 28.754.929 ; 2.008 ; 58.138.245 ;;;;
122;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;;;;; 1.356 ; 2.744.453 ; 3.747 ; 27.166.501 ; 5.103 ; 29.910.955 ; 2.139 ; 24.446.302 ; 7 ; 35.970 ; 2.146 ; 24.482.272 ; 7.249 ; 54.393.226 ;;;;
123;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 117 ; 4.241.157 ; 370 ; 7.798.752 ; 842 ; 1.315.613 ; 6.538 ; 14.376.979 ; 7.867 ; 27.732.502 ; 1.366 ; 20.005.688 ; 90 ; 3.327.403 ; 1.456 ; 23.333.092 ; 9.323 ; 51.065.593 ;;;;
124;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 87 ; 13.119.432 ; 90 ; 2.780.812 ; 29 ; 7.249.601 ; 92 ; 8.072.127 ; 298 ; 31.221.973 ; 9 ; 3.917.499 ; 28 ; 15.747.374 ; 37 ; 19.664.873 ; 335 ; 50.886.846 ;;;;
125;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 235 ; 1.062.779 ; 1.381 ; 22.972.447 ; 1.616 ; 24.035.226 ; 1.647 ; 22.553.212 ; 26 ; 638.325 ; 1.673 ; 23.191.537 ; 3.289 ; 47.226.763 ;;;;
126;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;;;;; 1.102 ; 3.293.155 ; 2.515 ; 20.554.599 ; 3.617 ; 23.847.754 ; 1.830 ; 19.989.643 ; 98 ; 2.723.256 ; 1.928 ; 22.712.899 ; 5.545 ; 46.560.652 ;;;;
127;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 40 ; 638.185 ; 66 ; 1.585.178 ; 747 ; 3.690.430 ; 2.348 ; 19.403.843 ; 3.201 ; 25.317.635 ; 1.602 ; 17.579.284 ; 83 ; 920.065 ; 1.685 ; 18.499.349 ; 4.886 ; 43.816.983 ;;;;
128;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 1 ; 49.971 ; 7 ; 25.208 ; 829 ; 887.044 ; 6.410 ; 13.167.839 ; 7.247 ; 14.130.062 ; 1.293 ; 18.721.567 ; 73 ; 6.313.520 ; 1.366 ; 25.035.087 ; 8.613 ; 39.165.149 ;;;;
129;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;; 2 ; 15.162 ; 1.192 ; 8.444.497 ; 1.915 ; 19.025.110 ; 3.109 ; 27.484.769 ; 637 ; 10.408.271 ; 14 ; 35.271 ; 651 ; 10.443.542 ; 3.760 ; 37.928.310 ;;;;
130;62.090.873;INTL FCSTONE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 1 ; 17.967 ;;; 2.352 ; 16.630.241 ; 32 ; 218.852 ; 2.385 ; 16.867.060 ; 30 ; 255.443 ; 178 ; 16.684.749 ; 208 ; 16.940.192 ; 2.593 ; 33.807.252 ;;;;
131;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 59 ; 10.853.806 ; 1 ; 292.375 ; 33 ; 3.856.793 ; 481 ; 1.507.971 ; 574 ; 16.510.945 ; 36 ; 1.216.322 ; 60 ; 14.294.375 ; 96 ; 15.510.698 ; 670 ; 32.021.642 ;;;;
132;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 5 ; 32.469 ; 555 ; 1.223.537 ; 2.034 ; 15.015.263 ; 2.594 ; 16.271.270 ; 579 ; 14.181.631 ; 46 ; 243.688 ; 625 ; 14.425.319 ; 3.219 ; 30.696.589 ;;;;
133;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 6 ; 12.703 ; 2.212 ; 1.198.192 ; 11.559 ; 14.429.872 ; 13.777 ; 15.640.767 ; 490 ; 14.100.816 ; 37 ; 882.320 ; 527 ; 14.983.136 ; 14.304 ; 30.623.903 ;;;;
134;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 11 ; 126.373 ; 115 ; 1.178.561 ; 226 ; 2.177.240 ; 1.992 ; 13.444.385 ; 2.344 ; 16.926.560 ; 1.052 ; 12.788.510 ; 86 ; 489.461 ; 1.138 ; 13.277.971 ; 3.482 ; 30.204.531 ;;;;
135;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 5.450 ; 1.851.167 ; 14.788 ; 14.922.197 ; 20.238 ; 16.773.363 ; 402 ; 12.934.720 ; 1 ; 1.625 ; 403 ; 12.936.345 ; 20.641 ; 29.709.709 ;;;;
136;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 1.189 ; 1.085.180 ; 5.928 ; 13.924.805 ; 7.117 ; 15.009.985 ; 207 ; 13.500.982 ;;; 207 ; 13.500.982 ; 7.324 ; 28.510.966 ;;;;
137;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 644 ; 1.460.527 ; 1.474 ; 13.164.141 ; 2.118 ; 14.624.668 ; 1.123 ; 11.740.463 ;;; 1.123 ; 11.740.463 ; 3.241 ; 26.365.131 ;;;;
138;09.516.419;BANCO ORIGINAL DO AGRONEGÓCIO S.A.;;;;; 3 ; 3 ; 15 ; 1.711 ; 18 ; 1.714 ; 34 ; 12.983.525 ; 21 ; 12.981.820 ; 55 ; 25.965.345 ; 73 ; 25.967.060 ;;;;
139;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 33 ; 908.595 ; 403 ; 9.026.922 ; 66 ; 313.615 ; 781 ; 1.932.287 ; 1.283 ; 12.181.420 ; 764 ; 10.856.744 ; 68 ; 1.120.752 ; 832 ; 11.977.496 ; 2.115 ; 24.158.916 ;;;;
140;14.388.334;PARANÁ BANCO S.A.; 21 ; 6.840.878 ; 9 ; 2.706.965 ; 1 ; 100 ; 32 ; 109.546 ; 63 ; 9.657.489 ; 7 ; 2.950.000 ; 10 ; 6.270.000 ; 17 ; 9.220.000 ; 80 ; 18.877.489 ;;;;
141;61.973.863;ESCRITORIO LEROSA S.A. CORRETORES DE VALORES;;; 94 ; 4.339.086 ; 46 ; 1.151.427 ; 457 ; 3.547.345 ; 597 ; 9.037.859 ; 403 ; 8.016.885 ; 23 ; 1.309.101 ; 426 ; 9.325.986 ; 1.023 ; 18.363.845 ;;;;
142;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 468 ; 2.328.708 ; 1.028 ; 9.112.592 ; 1.496 ; 11.441.300 ; 1.073 ; 6.806.736 ; 2 ; 9.297 ; 1.075 ; 6.816.033 ; 2.571 ; 18.257.332 ;;;;
143;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 124 ; 693.345 ; 16 ; 120.990 ; 469 ; 3.324.483 ; 2.746 ; 6.588.247 ; 3.355 ; 10.727.064 ; 438 ; 4.835.601 ; 46 ; 2.148.003 ; 484 ; 6.983.604 ; 3.839 ; 17.710.668 ;;;;
144;17.902.616;POLO CORRETORA DE CÂMBIO LTDA.;;;;; 836 ; 3.493.509 ; 1.076 ; 8.306.671 ; 1.912 ; 11.800.179 ; 534 ; 4.826.392 ;;; 534 ; 4.826.392 ; 2.446 ; 16.626.571 ;;;;
145;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 5 ; 14.012 ; 136 ; 154.578 ; 4.026 ; 6.812.616 ; 4.167 ; 6.981.206 ; 628 ; 6.749.212 ; 4 ; 52.345 ; 632 ; 6.801.557 ; 4.799 ; 13.782.763 ;;;;
146;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;;;; 588 ; 1.578.214 ; 1.523 ; 6.342.574 ; 2.111 ; 7.920.789 ; 398 ; 4.735.252 ;;; 398 ; 4.735.252 ; 2.509 ; 12.656.040 ;;;;
147;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.;;;;; 665 ; 2.952.144 ; 904 ; 5.595.112 ; 1.569 ; 8.547.256 ; 281 ; 2.894.135 ; 21 ; 268.076 ; 302 ; 3.162.212 ; 1.871 ; 11.709.467 ;;;;
148;20.283.069;JN-MAXI CORRETORA DE CÂMBIO LTDA.;;; 1 ; 5.700 ; 2.286 ; 1.327.580 ; 6.738 ; 5.765.098 ; 9.025 ; 7.098.378 ; 467 ; 4.459.236 ; 1 ; 11.243 ; 468 ; 4.470.479 ; 9.493 ; 11.568.857 ;;;;
149;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 85 ; 84.301 ; 942 ; 5.540.280 ; 1.027 ; 5.624.581 ; 704 ; 5.684.663 ; 26 ; 219.240 ; 730 ; 5.903.903 ; 1.757 ; 11.528.484 ;;;;
