Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Mai/2021;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
57;30.723.886;BANCO MODAL S.A.; 6 ; 350.110 ; 115 ; 21.267.081 ; 557 ; 246.053.892 ; 503 ; 101.354.164 ; 1.181 ; 369.025.247 ; 27 ; 148.893.028 ; 32 ; 272.558.409 ; 59 ; 421.451.437 ; 1.240 ; 790.476.684 ;
58;28.811.341;INTL FCSTONE BANCO DE CÂMBIO S.A.; 98 ; 17.562.382 ; 213 ; 9.835.223 ; 15.636 ; 359.733.162 ; 1.007 ; 25.236.871 ; 16.954 ; 412.367.638 ; 309 ; 16.940.143 ; 767 ; 359.162.992 ; 1.076 ; 376.103.135 ; 18.030 ; 788.470.773 ;
59;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 3.394 ; 214.789.563 ; 2.881 ; 144.938.789 ; 1.927 ; 32.447.470 ; 2.129 ; 125.716.853 ; 10.331 ; 517.892.675 ; 70 ; 115.335.709 ; 70 ; 91.254.251 ; 140 ; 206.589.960 ; 10.471 ; 724.482.635 ;
60;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.; 10 ; 101.960.749 ; 52 ; 54.610.972 ; 37 ; 13.406.006 ; 67 ; 1.846.744 ; 166 ; 171.824.470 ; 12 ; 196.998.033 ; 16 ; 308.722.920 ; 28 ; 505.720.953 ; 194 ; 677.545.423 ;
61;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.; 27 ; 8.770.377 ; 501 ; 22.355.869 ; 794 ; 70.904.151 ; 3.176 ; 195.404.580 ; 4.498 ; 297.434.977 ; 928 ; 235.273.066 ; 415 ; 97.145.253 ; 1.343 ; 332.418.319 ; 5.841 ; 629.853.296 ;
62;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 126 ; 180.078.360 ; 201 ; 34.601.078 ; 258 ; 48.752.036 ; 307 ; 69.390.126 ; 892 ; 332.821.601 ; 165 ; 69.550.494 ; 123 ; 210.940.827 ; 288 ; 280.491.321 ; 1.180 ; 613.312.922 ;
63;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 20 ; 84.497.559 ; 433 ; 70.195.458 ; 16 ; 62.616.632 ; 324 ; 52.297.169 ; 793 ; 269.606.818 ; 37 ; 127.688.705 ; 28 ; 152.544.390 ; 65 ; 280.233.095 ; 858 ; 549.839.913 ;
64;59.118.133;BANCO LUSO BRASILEIRO S.A.; 327 ; 36.582.063 ; 1.214 ; 150.138.774 ; 164 ; 38.951.153 ; 864 ; 29.377.537 ; 2.569 ; 255.049.527 ; 1.162 ; 183.198.630 ; 448 ; 79.209.385 ; 1.610 ; 262.408.015 ; 4.179 ; 517.457.543 ;
65;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 31 ; 43.726.223 ; 73 ; 7.053.510 ; 72 ; 138.531.796 ; 228 ; 46.624.607 ; 404 ; 235.936.136 ; 26 ; 56.739.812 ; 29 ; 185.682.062 ; 55 ; 242.421.874 ; 459 ; 478.358.010 ;
66;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 556 ; 10.343.631 ; 5.219 ; 134.993.983 ; 2.502 ; 48.836.748 ; 5.120 ; 69.210.935 ; 13.397 ; 263.385.298 ; 2.802 ; 178.754.753 ; 273 ; 33.737.362 ; 3.075 ; 212.492.115 ; 16.472 ; 475.877.413 ;
67;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 735 ; 16.807.507 ; 6.532 ; 157.184.521 ; 1.598 ; 26.704.924 ; 5.261 ; 61.787.330 ; 14.126 ; 262.484.283 ; 2.453 ; 189.096.619 ; 187 ; 13.495.689 ; 2.640 ; 202.592.308 ; 16.766 ; 465.076.591 ;
68;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 108 ; 58.858.255 ; 494 ; 58.489.850 ; 45 ; 18.868.054 ; 188 ; 48.370.047 ; 835 ; 184.586.206 ; 95 ; 167.564.209 ; 88 ; 103.581.394 ; 183 ; 271.145.603 ; 1.018 ; 455.731.809 ;
69;36.588.217;TRANSFERWISE BRASIL CORRETORA DE CÂMBIO LTDA.;;;;; 315 ; 229.355 ; 135.175 ; 125.557.922 ; 135.490 ; 125.787.277 ; 2.326 ; 226.363.016 ; 2.266 ; 101.034.054 ; 4.592 ; 327.397.070 ; 140.082 ; 453.184.347 ;
70;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 1.045 ; 24.180.691 ; 5.101 ; 156.091.790 ; 2.464 ; 37.809.614 ; 2.553 ; 30.176.218 ; 11.163 ; 248.258.313 ; 1.956 ; 155.972.721 ; 354 ; 31.700.524 ; 2.310 ; 187.673.245 ; 13.473 ; 435.931.558 ;
71;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 14 ; 367.890 ; 370 ; 161.280.444 ; 335 ; 55.154.425 ; 756 ; 49.603.456 ; 1.475 ; 266.406.216 ; 419 ; 161.807.837 ; 67 ; 6.493.000 ; 486 ; 168.300.837 ; 1.961 ; 434.707.053 ;
72;92.894.922;BANCO ORIGINAL S.A.; 19 ; 3.227.707 ; 25 ; 50.650.536 ; 221 ; 64.862.518 ; 537 ; 96.246.871 ; 802 ; 214.987.632 ; 30 ; 87.597.940 ; 29 ; 115.597.963 ; 59 ; 203.195.903 ; 861 ; 418.183.536 ;
73;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;;;;; 23.471 ; 188.190.537 ; 46.030 ; 173.886.395 ; 69.501 ; 362.076.932 ; 135 ; 21.125.273 ; 289 ; 34.952.044 ; 424 ; 56.077.317 ; 69.925 ; 418.154.249 ;
74;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 59 ; 74.216.644 ; 77 ; 26.758.681 ; 46 ; 71.589.097 ; 225 ; 48.764.467 ; 407 ; 221.328.890 ; 21 ; 53.362.741 ; 26 ; 112.861.534 ; 47 ; 166.224.274 ; 454 ; 387.553.164 ;
75;61.186.680;BANCO BMG S.A.; 10 ; 19.119.871 ; 10 ; 9.471.411 ; 55 ; 2.304.289 ; 160 ; 9.419.698 ; 235 ; 40.315.269 ; 13 ; 190.618.460 ; 12 ; 135.671.162 ; 25 ; 326.289.622 ; 260 ; 366.604.891 ;
76;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 360 ; 6.229.198 ; 3.693 ; 91.487.752 ; 2.607 ; 28.127.615 ; 5.750 ; 56.885.649 ; 12.410 ; 182.730.215 ; 5.838 ; 146.706.264 ; 931 ; 32.603.189 ; 6.769 ; 179.309.452 ; 19.179 ; 362.039.667 ;
77;60.889.128;BANCO SOFISA S.A.; 541 ; 130.431.729 ; 385 ; 31.847.731 ; 53 ; 10.472.155 ; 326 ; 12.191.496 ; 1.305 ; 184.943.111 ; 10 ; 4.401.968 ; 43 ; 120.416.395 ; 53 ; 124.818.364 ; 1.358 ; 309.761.474 ;
78;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 154 ; 6.068.930 ; 2.883 ; 97.157.358 ; 1.001 ; 16.923.072 ; 2.517 ; 36.356.907 ; 6.555 ; 156.506.266 ; 3.848 ; 126.987.325 ; 627 ; 16.357.758 ; 4.475 ; 143.345.083 ; 11.030 ; 299.851.350 ;
79;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 5 ; 8.184.863 ; 26 ; 10.674.140 ; 51 ; 42.125.471 ; 242 ; 57.366.928 ; 324 ; 118.351.401 ; 13 ; 52.703.015 ; 14 ; 86.184.845 ; 27 ; 138.887.860 ; 351 ; 257.239.261 ;
80;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 12 ; 61.497.112 ; 14 ; 3.278.813 ; 23 ; 37.840.877 ; 97 ; 39.685.054 ; 146 ; 142.301.857 ; 32 ; 29.999.382 ; 40 ; 70.542.648 ; 72 ; 100.542.031 ; 218 ; 242.843.888 ;
81;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 451 ; 41.771.960 ; 1.906 ; 57.724.280 ; 2.153 ; 14.784.674 ; 3.174 ; 19.310.191 ; 7.684 ; 133.591.105 ; 1.790 ; 52.831.028 ; 693 ; 32.303.576 ; 2.483 ; 85.134.605 ; 10.167 ; 218.725.710 ;
82;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 264 ; 6.907.891 ; 1.219 ; 17.684.159 ; 5.971 ; 51.001.734 ; 9.401 ; 67.697.981 ; 16.855 ; 143.291.765 ; 1.857 ; 47.257.816 ; 400 ; 19.934.111 ; 2.257 ; 67.191.926 ; 19.112 ; 210.483.691 ;
83;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 73 ; 13.866.763 ; 94 ; 14.331.766 ; 62 ; 6.516.906 ; 123 ; 54.485.524 ; 352 ; 89.200.960 ; 44 ; 80.020.913 ; 48 ; 31.602.915 ; 92 ; 111.623.827 ; 444 ; 200.824.787 ;
84;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 252 ; 4.686.542 ; 1.664 ; 41.036.970 ; 27.573 ; 33.627.446 ; 9.619 ; 24.495.261 ; 39.108 ; 103.846.219 ; 2.785 ; 59.534.991 ; 997 ; 32.312.777 ; 3.782 ; 91.847.768 ; 42.890 ; 195.693.987 ;
85;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 120 ; 4.913.838 ; 2.589 ; 67.295.219 ; 741 ; 13.398.025 ; 2.048 ; 21.693.414 ; 5.498 ; 107.300.496 ; 1.879 ; 74.954.006 ; 189 ; 4.281.071 ; 2.068 ; 79.235.077 ; 7.566 ; 186.535.573 ;
86;00.416.968;BANCO INTER S.A.; 53 ; 420.668 ; 37 ; 608.379 ; 26.295 ; 70.144.249 ; 3.676 ; 83.221.791 ; 30.061 ; 154.395.087 ; 346 ; 20.008.455 ; 328 ; 7.469.875 ; 674 ; 27.478.331 ; 30.735 ; 181.873.418 ;
87;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 3.346 ; 35.871.501 ; 9.865 ; 62.706.014 ; 13.211 ; 98.577.516 ; 2.908 ; 40.488.735 ; 3.682 ; 13.990.740 ; 6.590 ; 54.479.475 ; 19.801 ; 153.056.991 ;
88;61.024.352;BANCO INDUSVAL S.A.; 163 ; 35.516.171 ; 415 ; 28.146.879 ; 165 ; 12.642.058 ; 1.034 ; 37.214.258 ; 1.777 ; 113.519.366 ; 145 ; 32.872.173 ; 12 ; 4.570.034 ; 157 ; 37.442.207 ; 1.934 ; 150.961.573 ;
89;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 4 ; 135.088 ; 93 ; 1.825.827 ; 1.456 ; 7.975.405 ; 1.810 ; 12.204.807 ; 3.363 ; 22.141.127 ; 1.985 ; 58.567.764 ; 382 ; 52.739.822 ; 2.367 ; 111.307.586 ; 5.730 ; 133.448.713 ;
90;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 35 ; 4.219.179 ; 58 ; 928.368 ; 8 ; 1.493.414 ; 98 ; 57.139.625 ; 199 ; 63.780.587 ; 13 ; 50.750.000 ; 3 ; 5.000.000 ; 16 ; 55.750.000 ; 215 ; 119.530.587 ;
91;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB; 433 ; 48.241.293 ; 413 ; 10.770.140 ; 224 ; 9.530.177 ; 160 ; 31.702.540 ; 1.230 ; 100.244.149 ; 4 ; 1.301.320 ; 14 ; 17.546.920 ; 18 ; 18.848.240 ; 1.248 ; 119.092.389 ;
92;17.184.037;BANCO MERCANTIL DO BRASIL S.A.; 1 ; 62.140 ; 2 ; 13.681 ; 217 ; 1.662.531 ; 265 ; 1.943.980 ; 485 ; 3.682.331 ; 91 ; 57.770.867 ; 75 ; 57.511.535 ; 166 ; 115.282.402 ; 651 ; 118.964.733 ;
93;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 41 ; 1.178.354 ; 716 ; 35.533.961 ; 371 ; 5.043.835 ; 662 ; 7.209.540 ; 1.790 ; 48.965.690 ; 1.103 ; 42.186.746 ; 307 ; 5.653.796 ; 1.410 ; 47.840.542 ; 3.200 ; 96.806.233 ;
94;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 19 ; 440.443 ; 1.027 ; 37.714.023 ; 85 ; 1.051.925 ; 232 ; 1.378.158 ; 1.363 ; 40.584.549 ; 794 ; 39.151.125 ; 94 ; 1.551.169 ; 888 ; 40.702.295 ; 2.251 ; 81.286.844 ;
95;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 8 ; 124.111 ; 421 ; 21.789.686 ; 668 ; 1.174.157 ; 927 ; 6.406.688 ; 2.024 ; 29.494.641 ; 878 ; 38.869.764 ; 209 ; 11.989.771 ; 1.087 ; 50.859.535 ; 3.111 ; 80.354.177 ;
96;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 16 ; 529.314 ; 352 ; 5.650.508 ; 478 ; 8.806.954 ; 2.780 ; 17.339.273 ; 3.626 ; 32.326.048 ; 2.292 ; 26.687.557 ; 254 ; 12.742.278 ; 2.546 ; 39.429.835 ; 6.172 ; 71.755.883 ;
97;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 30 ; 403.799 ; 739 ; 23.355.578 ; 396 ; 4.643.756 ; 1.005 ; 8.542.780 ; 2.170 ; 36.945.913 ; 439 ; 30.820.640 ; 123 ; 3.965.415 ; 562 ; 34.786.054 ; 2.732 ; 71.731.967 ;
98;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 46 ; 1.673.152 ; 778 ; 24.668.248 ; 223 ; 2.226.507 ; 269 ; 4.203.618 ; 1.316 ; 32.771.525 ; 807 ; 29.026.099 ; 246 ; 4.049.872 ; 1.053 ; 33.075.972 ; 2.369 ; 65.847.497 ;
99;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 15 ; 397.909 ; 367 ; 10.285.296 ; 1.157 ; 4.391.853 ; 2.157 ; 10.029.408 ; 3.696 ; 25.104.466 ; 1.708 ; 26.156.354 ; 559 ; 10.724.607 ; 2.267 ; 36.880.961 ; 5.963 ; 61.985.427 ;
100;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;; 2 ; 28.500 ; 3.169 ; 948.023 ; 1.545 ; 987.154 ; 4.716 ; 1.963.677 ; 218 ; 29.932.362 ; 200 ; 29.887.863 ; 418 ; 59.820.225 ; 5.134 ; 61.783.902 ;
101;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 266 ; 12.618.113 ; 10 ; 635.113 ; 109 ; 13.858.980 ; 157 ; 1.695.033 ; 542 ; 28.807.239 ; 13 ; 1.982.073 ; 97 ; 26.120.174 ; 110 ; 28.102.246 ; 652 ; 56.909.485 ;
102;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 81 ; 1.406.400 ; 359 ; 6.810.026 ; 1.047 ; 4.965.817 ; 2.948 ; 17.075.576 ; 4.435 ; 30.257.819 ; 2.223 ; 21.912.570 ; 291 ; 4.398.330 ; 2.514 ; 26.310.900 ; 6.949 ; 56.568.719 ;
103;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 75 ; 1.015.384 ; 459 ; 12.685.209 ; 1.094 ; 6.512.149 ; 1.435 ; 7.788.981 ; 3.063 ; 28.001.723 ; 1.189 ; 18.624.982 ; 494 ; 5.798.890 ; 1.683 ; 24.423.872 ; 4.746 ; 52.425.594 ;
104;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 72 ; 4.461.645 ; 236 ; 4.495.598 ; 230 ; 7.061.697 ; 780 ; 5.738.306 ; 1.318 ; 21.757.245 ; 694 ; 8.735.047 ; 373 ; 9.990.328 ; 1.067 ; 18.725.375 ; 2.385 ; 40.482.620 ;
105;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 54 ; 1.642.250 ; 156 ; 4.078.299 ; 377 ; 7.973.527 ; 485 ; 9.174.737 ; 1.072 ; 22.868.812 ; 415 ; 10.453.228 ; 198 ; 6.826.842 ; 613 ; 17.280.069 ; 1.685 ; 40.148.882 ;
106;00.795.423;BANCO SEMEAR S.A.;;; 145 ; 5.467.346 ; 40 ; 4.473.242 ; 62 ; 8.041.030 ; 247 ; 17.981.618 ; 136 ; 13.495.225 ; 44 ; 5.388.828 ; 180 ; 18.884.053 ; 427 ; 36.865.672 ;
107;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 10 ; 2.495.058 ; 172 ; 1.700.759 ; 392 ; 13.349.340 ; 574 ; 17.545.157 ; 15 ; 15.023.619 ; 11 ; 1.338.131 ; 26 ; 16.361.751 ; 600 ; 33.906.908 ;
108;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.; 9 ; 254.311 ; 403 ; 8.740.954 ; 436 ; 1.940.057 ; 328 ; 2.026.780 ; 1.176 ; 12.962.102 ; 550 ; 13.601.630 ; 210 ; 5.042.386 ; 760 ; 18.644.016 ; 1.936 ; 31.606.118 ;
109;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 12 ; 293.722 ; 237 ; 10.159.045 ; 90 ; 2.150.213 ; 148 ; 3.365.738 ; 487 ; 15.968.719 ; 232 ; 13.064.522 ; 77 ; 1.983.691 ; 309 ; 15.048.213 ; 796 ; 31.016.932 ;
110;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;;;;; 789 ; 5.304.908 ; 886 ; 7.391.453 ; 1.675 ; 12.696.360 ; 361 ; 9.949.116 ; 126 ; 7.858.790 ; 487 ; 17.807.906 ; 2.162 ; 30.504.267 ;
111;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.; 13 ; 523.432 ; 282 ; 8.217.890 ; 299 ; 1.900.169 ; 893 ; 5.141.765 ; 1.487 ; 15.783.257 ; 638 ; 12.632.108 ; 42 ; 1.765.914 ; 680 ; 14.398.022 ; 2.167 ; 30.181.278 ;
112;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 8 ; 164.312 ; 186 ; 5.265.515 ; 207 ; 1.515.384 ; 542 ; 7.906.796 ; 943 ; 14.852.007 ; 464 ; 12.805.876 ; 62 ; 1.315.361 ; 526 ; 14.121.237 ; 1.469 ; 28.973.244 ;
113;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 72 ; 433.052 ; 137 ; 2.127.941 ; 1.107 ; 12.052.443 ; 656 ; 3.411.100 ; 1.972 ; 18.024.535 ; 114 ; 1.567.016 ; 228 ; 8.499.371 ; 342 ; 10.066.387 ; 2.314 ; 28.090.922 ;
114;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.; 5 ; 116.173 ; 2 ; 17.947 ; 473 ; 1.392.986 ; 973 ; 3.902.441 ; 1.453 ; 5.429.547 ; 815 ; 12.218.535 ; 308 ; 9.808.665 ; 1.123 ; 22.027.201 ; 2.576 ; 27.456.748 ;
115;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 55 ; 1.471.693 ; 107 ; 2.544.008 ; 505 ; 5.219.137 ; 869 ; 5.844.273 ; 1.536 ; 15.079.111 ; 372 ; 5.849.204 ; 164 ; 4.211.357 ; 536 ; 10.060.562 ; 2.072 ; 25.139.672 ;
116;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 74 ; 2.429.382 ; 160 ; 3.880.851 ; 926 ; 3.569.382 ; 1.115 ; 4.871.954 ; 2.275 ; 14.751.569 ; 517 ; 6.404.472 ; 175 ; 3.927.671 ; 692 ; 10.332.143 ; 2.967 ; 25.083.712 ;
117;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 10 ; 123.738 ; 87 ; 2.157.643 ; 1.062 ; 4.938.323 ; 1.321 ; 4.348.641 ; 2.480 ; 11.568.346 ; 403 ; 7.045.743 ; 168 ; 5.609.278 ; 571 ; 12.655.021 ; 3.051 ; 24.223.366 ;
118;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 24 ; 255.475 ; 163 ; 2.741.067 ; 376 ; 4.494.487 ; 711 ; 5.063.032 ; 1.274 ; 12.554.061 ; 816 ; 7.176.739 ; 194 ; 4.083.682 ; 1.010 ; 11.260.421 ; 2.284 ; 23.814.482 ;
119;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 28 ; 217.081 ; 172 ; 2.357.037 ; 540 ; 4.201.054 ; 899 ; 5.321.067 ; 1.639 ; 12.096.239 ; 592 ; 7.307.369 ; 218 ; 4.041.067 ; 810 ; 11.348.435 ; 2.449 ; 23.444.674 ;
120;04.902.979;BANCO DA AMAZONIA S.A.; 170 ; 5.389.000 ; 61 ; 3.006.684 ; 57 ; 2.047.431 ; 162 ; 1.144.680 ; 450 ; 11.587.795 ; 19 ; 2.737.504 ; 61 ; 6.044.285 ; 80 ; 8.781.790 ; 530 ; 20.369.585 ;
121;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 254 ; 7.306.908 ; 54 ; 744.713 ; 53 ; 927.549 ; 129 ; 1.160.467 ; 490 ; 10.139.637 ; 167 ; 1.908.765 ; 278 ; 8.218.027 ; 445 ; 10.126.791 ; 935 ; 20.266.428 ;
122;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 58 ; 334.717 ; 318 ; 3.674.592 ; 756 ; 1.809.590 ; 1.123 ; 4.984.408 ; 2.255 ; 10.803.306 ; 669 ; 7.464.846 ; 196 ; 936.139 ; 865 ; 8.400.985 ; 3.120 ; 19.204.291 ;
123;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 189 ; 5.414.646 ; 68 ; 2.992.374 ; 75 ; 2.238.885 ; 31 ; 486.207 ; 363 ; 11.132.112 ; 6 ; 2.140.073 ; 26 ; 5.552.974 ; 32 ; 7.693.048 ; 395 ; 18.825.159 ;
124;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 58 ; 871.114 ; 1.064 ; 6.044.230 ; 1.253 ; 7.351.465 ; 2.375 ; 14.266.809 ; 511 ; 2.950.217 ; 66 ; 852.494 ; 577 ; 3.802.711 ; 2.952 ; 18.069.519 ;
125;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 17 ; 276.492 ; 198 ; 4.411.103 ; 134 ; 990.217 ; 241 ; 1.636.211 ; 590 ; 7.314.023 ; 396 ; 6.033.036 ; 114 ; 1.252.527 ; 510 ; 7.285.564 ; 1.100 ; 14.599.586 ;
126;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 5 ; 5.265 ; 5 ; 5.265 ; 3 ; 6.460.000 ; 4 ; 6.413.440 ; 7 ; 12.873.440 ; 12 ; 12.878.705 ;
127;00.806.535;PLANNER CORRETORA DE VALORES S.A.; 2 ; 10.557 ; 3 ; 21.527 ; 77 ; 2.831.551 ; 65 ; 2.892.335 ; 147 ; 5.755.970 ; 67 ; 3.114.222 ; 79 ; 3.041.793 ; 146 ; 6.156.015 ; 293 ; 11.911.986 ;
128;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.; 1 ; 27.835 ; 52 ; 1.629.373 ; 69 ; 1.063.048 ; 444 ; 2.536.051 ; 566 ; 5.256.307 ; 490 ; 4.651.776 ; 75 ; 1.577.245 ; 565 ; 6.229.021 ; 1.131 ; 11.485.328 ;
129;33.042.151;BANCO DE LA NACION ARGENTINA; 13 ; 3.610.358 ; 5 ; 147.123 ; 1.970 ; 1.288.842 ; 62 ; 728.114 ; 2.050 ; 5.774.437 ; 2 ; 52.609 ; 28 ; 4.832.730 ; 30 ; 4.885.339 ; 2.080 ; 10.659.776 ;
130;61.973.863;LEROSA S.A. CORRETORA DE VALORES E CAMBIO;;; 77 ; 2.427.239 ; 28 ; 230.064 ; 63 ; 2.563.769 ; 168 ; 5.221.072 ; 123 ; 4.981.534 ; 21 ; 230.709 ; 144 ; 5.212.243 ; 312 ; 10.433.315 ;
131;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;; 12 ; 148.090 ; 88 ; 890.988 ; 733 ; 4.282.918 ; 833 ; 5.321.997 ; 716 ; 4.137.554 ; 27 ; 616.726 ; 743 ; 4.754.280 ; 1.576 ; 10.076.277 ;
132;28.650.236;BS2 DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;; 677 ; 2.263.204 ; 680 ; 2.996.024 ; 1.357 ; 5.259.228 ; 194 ; 2.005.920 ; 266 ; 1.840.876 ; 460 ; 3.846.796 ; 1.817 ; 9.106.024 ;
133;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS; 1 ; 171 ; 7 ; 41.879 ; 458 ; 1.231.406 ; 1.021 ; 3.889.167 ; 1.487 ; 5.162.623 ; 464 ; 3.169.599 ; 18 ; 510.005 ; 482 ; 3.679.604 ; 1.969 ; 8.842.226 ;
134;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 1 ; 280.000 ; 8 ; 210.878 ; 935 ; 971.947 ; 2.129 ; 2.718.512 ; 3.073 ; 4.181.337 ; 334 ; 2.536.934 ; 32 ; 944.200 ; 366 ; 3.481.134 ; 3.439 ; 7.662.471 ;
135;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 23 ; 502.051 ; 13 ; 372.132 ; 297 ; 1.158.882 ; 316 ; 1.408.565 ; 649 ; 3.441.630 ; 121 ; 1.565.841 ; 71 ; 1.489.224 ; 192 ; 3.055.065 ; 841 ; 6.496.695 ;
136;59.285.411;BANCO PAN S.A.;;;;; 28 ; 459.515 ; 100 ; 3.102.828 ; 128 ; 3.562.344 ; 18 ; 2.570.000 ;;; 18 ; 2.570.000 ; 146 ; 6.132.344 ;
137;61.033.106;BANCO CREFISA S.A.;;;;; 17 ; 354.761 ; 34 ; 2.915.987 ; 51 ; 3.270.748 ; 3 ; 2.540.000 ;;; 3 ; 2.540.000 ; 54 ; 5.810.748 ;
138;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 39 ; 1.746.043 ; 15 ; 511.678 ; 30 ; 512.163 ; 84 ; 2.769.884 ; 47 ; 2.258.206 ; 14 ; 511.689 ; 61 ; 2.769.895 ; 145 ; 5.539.779 ;
