Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em FEVEREIRO / 2016;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
11;59.588.111;BANCO VOTORANTIM S.A.; 146 ; 231.289.354 ; 1.230 ; 162.499.214 ; 249 ; 606.544.498 ; 918 ; 1.580.126.420 ; 2.543 ; 2.580.459.486 ; 261 ; 882.206.322 ; 529 ; 891.614.660 ; 790 ; 1.773.820.982 ; 3.333 ; 4.354.280.468 ;;;;
12;62.073.200;BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.; 95 ; 363.543.816 ; 393 ; 81.299.265 ; 231 ; 1.233.299.847 ; 757 ; 1.804.675.370 ; 1.476 ; 3.482.818.298 ; 16 ; 278.436.584 ; 24 ; 545.388.585 ; 40 ; 823.825.170 ; 1.516 ; 4.306.643.467 ;;;;
13;02.801.938;BANCO MORGAN STANLEY S.A.;;;;; 316 ; 720.885.164 ; 379 ; 1.734.213.881 ; 695 ; 2.455.099.045 ; 33 ; 1.158.621.546 ; 23 ; 573.872.072 ; 56 ; 1.732.493.619 ; 751 ; 4.187.592.663 ;;;;
14;01.522.368;BANCO BNP PARIBAS BRASIL S.A.; 202 ; 206.974.776 ; 570 ; 120.311.454 ; 539 ; 890.775.369 ; 1.084 ; 440.922.074 ; 2.395 ; 1.658.983.673 ; 227 ; 909.451.835 ; 235 ; 1.462.791.374 ; 462 ; 2.372.243.210 ; 2.857 ; 4.031.226.883 ;;;;
15;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 7 ; 14.724.891 ;;; 7 ; 14.724.891 ; 3 ; 2.000.000.000 ; 3 ; 2.000.000.000 ; 6 ; 4.000.000.000 ; 13 ; 4.014.724.891 ;;;;
16;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;;;; 83 ; 385.803.979 ; 172 ; 1.296.652.369 ; 255 ; 1.682.456.348 ; 29 ; 1.200.000.355 ; 17 ; 310.109.615 ; 46 ; 1.510.109.970 ; 301 ; 3.192.566.318 ;;;;
17;60.498.557;BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.; 140 ; 55.671.535 ; 415 ; 55.518.411 ; 514 ; 201.016.289 ; 460 ; 127.674.405 ; 1.529 ; 439.880.640 ; 318 ; 969.258.349 ; 309 ; 1.049.894.880 ; 627 ; 2.019.153.230 ; 2.156 ; 2.459.033.870 ;;;;
18;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 193 ; 477.237.367 ; 722 ; 298.435.838 ; 302 ; 392.331.390 ; 911 ; 500.353.458 ; 2.128 ; 1.668.358.053 ; 37 ; 364.404.428 ; 50 ; 416.967.610 ; 87 ; 781.372.038 ; 2.215 ; 2.449.730.091 ;;;;
19;58.160.789;BANCO SAFRA S.A.; 127 ; 49.102.353 ; 558 ; 67.911.074 ; 714 ; 68.788.800 ; 1.865 ; 211.822.228 ; 3.264 ; 397.624.455 ; 122 ; 627.301.725 ; 111 ; 452.300.577 ; 233 ; 1.079.602.302 ; 3.497 ; 1.477.226.757 ;;;;
20;61.820.817;BANCO PAULISTA S.A.; 89 ; 57.874.889 ; 312 ; 24.027.871 ; 630 ; 100.884.694 ; 628 ; 64.119.961 ; 1.659 ; 246.907.415 ; 903 ; 362.191.183 ; 6.969 ; 447.551.699 ; 7.872 ; 809.742.882 ; 9.531 ; 1.056.650.297 ;;;;
21;11.932.017;STANDARD CHARTERED BANK (BRASIL) S.A. ? BANCO DE INVESTIMENTO; 6 ; 16.682.464 ; 96 ; 44.570.115 ; 41 ; 161.583.150 ; 56 ; 67.791.954 ; 199 ; 290.627.682 ; 74 ; 227.898.242 ; 103 ; 364.507.773 ; 177 ; 592.406.014 ; 376 ; 883.033.696 ;;;;
22;00.360.305;CAIXA ECONOMICA FEDERAL; 239 ; 61.303.435 ; 154 ; 5.427.250 ; 4.701 ; 27.230.558 ; 1.163 ; 237.310.167 ; 6.257 ; 331.271.411 ; 84 ; 274.556.078 ; 103 ; 122.765.701 ; 187 ; 397.321.779 ; 6.444 ; 728.593.190 ;;;;
23;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 51 ; 160.270.018 ; 17 ; 22.138.743 ; 75 ; 124.914.307 ; 105 ; 44.585.339 ; 248 ; 351.908.407 ; 15 ; 19.370.669 ; 28 ; 349.440.647 ; 43 ; 368.811.316 ; 291 ; 720.719.723 ;;;;
24;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;;;; 16 ; 357.100.000 ; 16 ; 357.100.000 ; 16 ; 357.100.000 ;;; 16 ; 357.100.000 ; 32 ; 714.200.000 ;;;;
25;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 54 ; 66.847.918 ;;; 72 ; 26.854.005 ; 68 ; 834.728 ; 194 ; 94.536.651 ;;; 10 ; 505.000.000 ; 10 ; 505.000.000 ; 204 ; 599.536.651 ;;;;
26;11.703.662;BANCO CONFIDENCE DE CÂMBIO S.A.; 75 ; 1.592.086 ; 692 ; 28.917.700 ; 328 ; 18.372.194 ; 1.017 ; 22.906.919 ; 2.112 ; 71.788.900 ; 1.209 ; 273.342.716 ; 6.411 ; 234.255.727 ; 7.620 ; 507.598.443 ; 9.732 ; 579.387.343 ;;;;
27;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 3 ; 41.500.000 ;;; 25 ; 75.960.934 ; 43 ; 5.359.507 ; 71 ; 122.820.441 ; 76 ; 149.458.620 ; 85 ; 299.841.277 ; 161 ; 449.299.897 ; 232 ; 572.120.339 ;;;;
28;71.027.866;BANCO BONSUCESSO S.A.; 3 ; 86.857 ; 3 ; 72.468 ; 33 ; 8.974.612 ; 133 ; 4.859.097 ; 172 ; 13.993.034 ; 181 ; 274.789.815 ; 275 ; 280.423.050 ; 456 ; 555.212.864 ; 628 ; 569.205.899 ;;;;
29;28.195.667;BANCO ABC BRASIL S.A.; 47 ; 9.084.811 ; 96 ; 15.886.971 ; 23 ; 141.815.960 ; 245 ; 58.639.309 ; 411 ; 225.427.051 ; 39 ; 216.602.696 ; 50 ; 109.527.839 ; 89 ; 326.130.535 ; 500 ; 551.557.586 ;;;;
30;49.336.860;ING BANK N.V.; 26 ; 73.549.810 ; 14 ; 1.710.430 ; 6 ; 20.546.117 ; 70 ; 50.266.005 ; 116 ; 146.072.362 ; 19 ; 134.457.069 ; 21 ; 199.562.018 ; 40 ; 334.019.087 ; 156 ; 480.091.449 ;;;;
31;62.232.889;BANCO DAYCOVAL S.A.; 239 ; 27.370.776 ; 262 ; 14.256.655 ; 446 ; 14.186.604 ; 1.203 ; 30.942.000 ; 2.150 ; 86.756.034 ; 344 ; 172.742.311 ; 1.224 ; 184.981.862 ; 1.568 ; 357.724.172 ; 3.718 ; 444.480.207 ;;;;
32;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 102 ; 30.242.716 ; 379 ; 72.772.744 ; 299 ; 57.399.602 ; 418 ; 68.738.214 ; 1.198 ; 229.153.276 ; 53 ; 108.938.132 ; 34 ; 56.285.755 ; 87 ; 165.223.887 ; 1.285 ; 394.377.163 ;;;;
33;68.900.810;BANCO RENDIMENTO S.A.; 11 ; 249.752 ; 49 ; 8.376.981 ; 5.692 ; 64.641.719 ; 1.155 ; 50.589.411 ; 6.907 ; 123.857.862 ; 277 ; 117.824.869 ; 5.923 ; 134.884.762 ; 6.200 ; 252.709.631 ; 13.107 ; 376.567.493 ;;;;
34;13.059.145;BEXS BANCO DE CÂMBIO S/A; 26 ; 124.382.399 ; 134 ; 2.698.554 ; 155 ; 12.538.661 ; 417 ; 37.001.940 ; 732 ; 176.621.554 ; 209 ; 45.268.254 ; 240 ; 142.560.561 ; 449 ; 187.828.815 ; 1.181 ; 364.450.369 ;;;;
35;78.632.767;BANCO OURINVEST S.A.; 19 ; 6.144.410 ; 213 ; 9.039.069 ; 227 ; 60.087.671 ; 518 ; 32.977.850 ; 977 ; 108.249.001 ; 251 ; 95.958.613 ; 3.555 ; 132.223.575 ; 3.806 ; 228.182.188 ; 4.783 ; 336.431.189 ;;;;
36;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 749 ; 67.057.113 ; 917 ; 49.050.302 ; 332 ; 61.934.129 ; 969 ; 64.208.011 ; 2.967 ; 242.249.556 ; 25 ; 33.547.122 ; 33 ; 47.063.289 ; 58 ; 80.610.412 ; 3.025 ; 322.859.967 ;;;;
37;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 91 ; 27.234.102 ; 71 ; 22.721.836 ; 32 ; 101.542.790 ; 176 ; 5.073.214 ; 370 ; 156.571.941 ; 19 ; 19.601.974 ; 25 ; 120.431.746 ; 44 ; 140.033.720 ; 414 ; 296.605.661 ;;;;
38;61.146.577;BANCO BARCLAYS S.A.;;; 1 ; 39.012.310 ; 28 ; 67.231.464 ; 33 ; 26.318.448 ; 62 ; 132.562.222 ; 19 ; 20.855.747 ; 19 ; 20.874.842 ; 38 ; 41.730.589 ; 100 ; 174.292.811 ;;;;
39;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 19 ; 23.352.867 ; 56 ; 4.313.556 ; 30 ; 29.557.663 ; 33 ; 6.017.686 ; 138 ; 63.241.773 ; 42 ; 33.506.218 ; 47 ; 77.113.866 ; 89 ; 110.620.084 ; 227 ; 173.861.857 ;;;;
40;03.609.817;BANCO CARGILL S.A.; 16 ; 79.851.289 ; 1 ; 135.830 ; 8 ; 2.203.485 ; 8 ; 3.664.511 ; 33 ; 85.855.115 ; 2 ; 2.250.000 ; 5 ; 80.750.000 ; 7 ; 83.000.000 ; 40 ; 168.855.115 ;;;;
41;73.622.748;B & T ASSOCIADOS CORRETORA DE CÂMBIO LTDA.; 69 ; 1.784.457 ; 414 ; 8.600.864 ; 987 ; 11.160.898 ; 1.736 ; 32.164.946 ; 3.206 ; 53.711.164 ; 2.039 ; 63.861.360 ; 372 ; 35.995.438 ; 2.411 ; 99.856.798 ; 5.617 ; 153.567.962 ;;;;
42;33.923.798;BANCO MÁXIMA S.A.; 33 ; 357.649 ; 166 ; 4.960.717 ; 42 ; 3.390.928 ; 90 ; 2.221.697 ; 331 ; 10.930.991 ; 69 ; 66.833.721 ; 156 ; 62.346.443 ; 225 ; 129.180.164 ; 556 ; 140.111.155 ;;;;
43;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 7 ; 35.277.250 ; 16 ; 28.024.004 ; 5 ; 26.791.590 ; 75 ; 6.248.391 ; 103 ; 96.341.234 ; 1 ; 284.550 ; 2 ; 25.285.612 ; 3 ; 25.570.162 ; 106 ; 121.911.396 ;;;;
44;62.144.175;BANCO PINE S.A.; 7 ; 1.988.004 ; 11 ; 8.512.241 ; 4 ; 868.362 ; 48 ; 44.839.247 ; 70 ; 56.207.854 ; 4 ; 55.203.498 ; 2 ; 10.204.092 ; 6 ; 65.407.591 ; 76 ; 121.615.445 ;;;;
45;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 116 ; 3.166.124 ; 970 ; 22.014.111 ; 840 ; 6.286.386 ; 2.521 ; 20.482.139 ; 4.447 ; 51.948.759 ; 480 ; 40.291.677 ; 119 ; 7.127.795 ; 599 ; 47.419.472 ; 5.046 ; 99.368.231 ;;;;
46;30.723.886;BANCO MODAL S.A.; 5 ; 123.052 ; 22 ; 1.581.593 ; 29 ; 44.491.731 ; 77 ; 33.259.765 ; 133 ; 79.456.141 ; 3 ; 3.117.819 ; 6 ; 15.508.668 ; 9 ; 18.626.487 ; 142 ; 98.082.628 ;;;;
47;58.616.418;BANCO FIBRA S.A.; 129 ; 7.146.749 ; 261 ; 28.082.476 ; 23 ; 225.501 ; 106 ; 10.562.562 ; 519 ; 46.017.288 ; 29 ; 43.355.141 ; 18 ; 8.366.383 ; 47 ; 51.721.525 ; 566 ; 97.738.813 ;;;;
48;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;;; 43 ; 19.163.069 ; 18 ; 17.517.960 ; 351 ; 10.997.536 ; 412 ; 47.678.565 ; 40 ; 29.175.393 ; 1 ; 16.500.000 ; 41 ; 45.675.393 ; 453 ; 93.353.958 ;;;;
49;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 9 ; 123.244 ; 74 ; 990.048 ; 320 ; 3.150.480 ; 957 ; 11.621.294 ; 1.360 ; 15.885.067 ; 1.417 ; 41.172.200 ; 290 ; 31.908.111 ; 1.707 ; 73.080.311 ; 3.067 ; 88.965.377 ;;;;
50;00.460.065;COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 49 ; 237.099 ; 97 ; 612.401 ; 146 ; 849.500 ; 178 ; 43.042.706 ; 114 ; 42.669.890 ; 292 ; 85.712.596 ; 438 ; 86.562.097 ;;;;
51;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 28 ; 484.425 ; 114 ; 1.425.958 ; 1.226 ; 9.552.429 ; 3.565 ; 39.780.574 ; 4.933 ; 51.243.387 ; 576 ; 31.380.389 ; 4 ; 125.915 ; 580 ; 31.506.304 ; 5.513 ; 82.749.690 ;;;;
52;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 64 ; 1.351.302 ; 796 ; 19.395.955 ; 601 ; 9.910.369 ; 1.864 ; 16.946.099 ; 3.325 ; 47.603.725 ; 589 ; 27.519.709 ; 24 ; 2.605.041 ; 613 ; 30.124.751 ; 3.938 ; 77.728.476 ;;;;
53;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 20 ; 426.897 ; 745 ; 24.589.163 ; 283 ; 3.785.251 ; 1.003 ; 9.743.570 ; 2.051 ; 38.544.881 ; 1.004 ; 33.292.305 ; 111 ; 3.172.441 ; 1.115 ; 36.464.746 ; 3.166 ; 75.009.627 ;;;;
54;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 10 ; 612.866 ; 169 ; 2.559.224 ; 779 ; 3.931.222 ; 2.433 ; 11.528.079 ; 3.391 ; 18.631.390 ; 1.138 ; 32.468.399 ; 415 ; 23.100.289 ; 1.553 ; 55.568.688 ; 4.944 ; 74.200.079 ;;;;
55;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;;; 1 ; 7.258 ; 104 ; 18.997.763 ; 48 ; 1.767.085 ; 153 ; 20.772.105 ; 9 ; 17.509.757 ; 12 ; 35.375.331 ; 21 ; 52.885.088 ; 174 ; 73.657.194 ;;;;
56;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.; 1 ; 4.555 ; 23 ; 385.312 ; 578 ; 17.978.165 ; 812 ; 34.695.341 ; 1.414 ; 53.063.372 ; 507 ; 19.114.392 ; 142 ; 1.333.909 ; 649 ; 20.448.301 ; 2.063 ; 73.511.673 ;;;;
57;61.186.680;BANCO BMG S.A.; 7 ; 16.303.707 ; 2 ; 892.500 ; 2 ; 4.681.946 ; 11 ; 7.693.004 ; 22 ; 29.571.157 ; 5 ; 14.465.340 ; 6 ; 28.727.363 ; 11 ; 43.192.703 ; 33 ; 72.763.859 ;;;;
58;15.114.366;BANCO BBM S/A; 28 ; 21.252.481 ;;; 10 ; 446.029 ; 38 ; 14.720.818 ; 76 ; 36.419.328 ; 2 ; 11.634.700 ; 9 ; 23.634.550 ; 11 ; 35.269.250 ; 87 ; 71.688.578 ;;;;
59;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 14 ; 623.283 ; 133 ; 5.077.758 ; 51 ; 22.748.959 ; 313 ; 7.654.865 ; 511 ; 36.104.866 ; 172 ; 12.553.284 ; 295 ; 22.839.386 ; 467 ; 35.392.670 ; 978 ; 71.497.536 ;;;;
60;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;; 5 ; 39.066 ; 678 ; 10.517.236 ; 1.840 ; 33.680.838 ; 2.523 ; 44.237.140 ; 1.231 ; 25.455.078 ; 42 ; 1.398.766 ; 1.273 ; 26.853.844 ; 3.796 ; 71.090.984 ;;;;
61;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 5 ; 5.166.881 ; 2 ; 1.192.809 ; 12 ; 1.335.217 ; 79 ; 3.704.420 ; 98 ; 11.399.326 ; 11 ; 45.802.925 ; 11 ; 10.321.255 ; 22 ; 56.124.180 ; 120 ; 67.523.506 ;;;;
62;07.656.500;BANCO KDB DO BRASIL S.A.;;;;; 69 ; 6.757.178 ; 155 ; 29.498.348 ; 224 ; 36.255.526 ; 26 ; 25.350.000 ; 4 ; 2.600.000 ; 30 ; 27.950.000 ; 254 ; 64.205.526 ;;;;
63;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 49 ; 2.203.574 ; 917 ; 3.484.551 ; 1.372 ; 10.556.006 ; 2.338 ; 16.244.130 ; 1.052 ; 26.948.427 ; 61 ; 18.028.045 ; 1.113 ; 44.976.472 ; 3.451 ; 61.220.602 ;;;;
64;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 331 ; 18.194.909 ; 273 ; 6.444.738 ; 137 ; 2.163.205 ; 182 ; 12.538.444 ; 923 ; 39.341.296 ; 20 ; 8.623.766 ; 20 ; 12.990.035 ; 40 ; 21.613.801 ; 963 ; 60.955.097 ;;;;
65;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 83 ; 2.335.481 ; 519 ; 15.332.207 ; 330 ; 8.797.916 ; 724 ; 10.454.564 ; 1.656 ; 36.920.168 ; 247 ; 18.260.506 ; 23 ; 3.555.090 ; 270 ; 21.815.596 ; 1.926 ; 58.735.764 ;;;;
66;60.889.128;BANCO SOFISA S.A.; 108 ; 24.972.800 ; 70 ; 3.992.019 ; 13 ; 761.323 ; 89 ; 749.101 ; 280 ; 30.475.243 ; 14 ; 2.715.588 ; 18 ; 22.207.056 ; 32 ; 24.922.643 ; 312 ; 55.397.887 ;;;;
67;59.118.133;BANCO LUSO BRASILEIRO S.A.; 32 ; 7.499.240 ; 41 ; 8.854.537 ; 11 ; 840.487 ; 296 ; 8.379.903 ; 380 ; 25.574.167 ; 145 ; 18.671.324 ; 41 ; 9.773.490 ; 186 ; 28.444.814 ; 566 ; 54.018.981 ;;;;
68;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 585 ; 20.603.027 ; 232 ; 9.974.803 ; 48 ; 756.897 ; 176 ; 1.083.151 ; 1.041 ; 32.417.879 ; 17 ; 5.230.000 ; 48 ; 15.350.000 ; 65 ; 20.580.000 ; 1.106 ; 52.997.879 ;;;;
69;65.982.589;GRACO CORRETORA DE CAMBIO S.A.; 5 ; 33.864 ; 61 ; 1.814.695 ; 111 ; 370.732 ; 377 ; 2.378.538 ; 554 ; 4.597.828 ; 439 ; 26.041.573 ; 86 ; 22.301.374 ; 525 ; 48.342.947 ; 1.079 ; 52.940.775 ;;;;
70;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 8 ; 532.735 ; 3 ; 189.433 ; 7 ; 22.082.536 ; 43 ; 4.052.216 ; 61 ; 26.856.919 ; 3 ; 3.054.808 ; 6 ; 22.054.796 ; 9 ; 25.109.603 ; 70 ; 51.966.523 ;;;;
71;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;; 100 ; 128.651 ; 684 ; 2.662.172 ; 784 ; 2.790.823 ; 352 ; 23.423.866 ; 64 ; 20.911.655 ; 416 ; 44.335.520 ; 1.200 ; 47.126.344 ;;;;
72;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 29 ; 6.569.256 ; 36 ; 3.831.511 ; 21 ; 5.226.931 ; 37 ; 640.967 ; 123 ; 16.268.665 ; 15 ; 10.242.810 ; 19 ; 17.335.765 ; 34 ; 27.578.575 ; 157 ; 43.847.240 ;;;;
73;00.997.185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;;;;; 35 ; 12.710.097 ; 30 ; 9.620.218 ; 65 ; 22.330.315 ; 16 ; 9.001.232 ; 17 ; 12.097.000 ; 33 ; 21.098.232 ; 98 ; 43.428.547 ;;;;
74;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;;; 5 ; 8.312.854 ; 3 ; 25.960 ; 18 ; 12.199.246 ; 26 ; 20.538.060 ; 10 ; 20.868.735 ;;; 10 ; 20.868.735 ; 36 ; 41.406.795 ;;;;
75;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 5 ; 3.037.893 ; 4 ; 2.525.852 ; 9 ; 13.352.065 ; 11 ; 74.547 ; 29 ; 18.990.358 ; 6 ; 3.025.175 ; 6 ; 16.967.735 ; 12 ; 19.992.910 ; 41 ; 38.983.267 ;;;;
76;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 24 ; 1.321.159 ; 446 ; 11.489.535 ; 278 ; 1.555.975 ; 809 ; 6.388.370 ; 1.557 ; 20.755.038 ; 437 ; 16.079.808 ; 51 ; 1.081.392 ; 488 ; 17.161.200 ; 2.045 ; 37.916.238 ;;;;
77;67.391.821;S. HAYATA CORRETORA DE CÂMBIO S.A.; 5 ; 64.329 ; 246 ; 11.511.307 ; 63 ; 416.393 ; 453 ; 5.448.203 ; 767 ; 17.440.231 ; 553 ; 17.590.194 ; 10 ; 1.071.162 ; 563 ; 18.661.356 ; 1.330 ; 36.101.587 ;;;;
78;61.024.352;BANCO INDUSVAL S.A.; 34 ; 9.237.819 ; 23 ; 1.329.202 ; 18 ; 583.745 ; 66 ; 4.395.159 ; 141 ; 15.545.924 ; 19 ; 6.150.207 ; 23 ; 12.146.535 ; 42 ; 18.296.742 ; 183 ; 33.842.666 ;;;;
79;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO; 10 ; 2.390.083 ; 80 ; 6.180.480 ; 41 ; 6.244.588 ; 62 ; 3.602.216 ; 193 ; 18.417.368 ; 32 ; 6.956.165 ; 10 ; 5.971.000 ; 42 ; 12.927.165 ; 235 ; 31.344.532 ;;;;
80;08.609.934;NOVO MUNDO CORRETORA DE CÂMBIO S.A.;;; 27 ; 724.570 ; 363 ; 2.228.958 ; 1.002 ; 9.759.412 ; 1.392 ; 12.712.940 ; 635 ; 12.911.865 ; 64 ; 4.650.007 ; 699 ; 17.561.873 ; 2.091 ; 30.274.813 ;;;;
