Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Jan/2022;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
66;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 26 ; 82.453.015 ;;; 25 ; 13.682.516 ;;; 51 ; 96.135.531 ;;;;; -   ; -   ; 51 ; 96.135.531 ;
67;62.144.175;BANCO PINE S.A.; 16 ; 10.182.165 ; 181 ; 24.806.820 ; 5 ; 1.383.870 ; 26 ; 6.478.173 ; 228 ; 42.851.027 ; 6 ; 29.975.350 ; 3 ; 16.020.000 ; 9 ; 45.995.350 ; 237 ; 88.846.377 ;
68;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;;;;; 7.513 ; 36.041.381 ; 10.103 ; 40.338.143 ; 17.616 ; 76.379.524 ; 40 ; 7.237.075 ; 129 ; 3.705.842 ; 169 ; 10.942.917 ; 17.785 ; 87.322.442 ;
69;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 836 ; 9.494.375 ; 3.079 ; 31.151.436 ; 3.915 ; 40.645.811 ; 1.967 ; 25.794.640 ; 1.009 ; 4.260.543 ; 2.976 ; 30.055.184 ; 6.891 ; 70.700.994 ;
70;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 23 ; 580.667 ; 632 ; 24.686.329 ; 184 ; 4.639.626 ; 575 ; 7.349.338 ; 1.414 ; 37.255.960 ; 913 ; 30.007.468 ; 133 ; 3.226.280 ; 1.046 ; 33.233.748 ; 2.460 ; 70.489.708 ;
71;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 27 ; 800.143 ; 261 ; 5.394.467 ; 1.742 ; 12.319.113 ; 2.802 ; 22.803.028 ; 4.832 ; 41.316.751 ; 738 ; 18.345.072 ; 99 ; 3.309.995 ; 837 ; 21.655.067 ; 5.669 ; 62.971.818 ;
72;02.318.507;BANCO KEB HANA DO BRASIL S.A.;;; 29 ; 6.787.426 ; 42 ; 826.487 ; 131 ; 23.603.975 ; 202 ; 31.217.888 ; 51 ; 29.938.314 ; 2 ; 375.000 ; 53 ; 30.313.314 ; 255 ; 61.531.202 ;
73;59.118.133;BANCO LUSO BRASILEIRO S.A.; 68 ; 8.765.492 ; 147 ; 8.936.815 ; 25 ; 3.601.746 ; 139 ; 3.685.240 ; 379 ; 24.989.294 ; 164 ; 17.043.984 ; 90 ; 16.785.078 ; 254 ; 33.829.062 ; 633 ; 58.818.355 ;
74;60.889.128;BANCO SOFISA S.A.; 119 ; 21.078.608 ; 34 ; 3.066.567 ; 12 ; 3.655.604 ; 78 ; 5.279.103 ; 243 ; 33.079.882 ; 10 ; 662.238 ; 19 ; 22.590.533 ; 29 ; 23.252.771 ; 272 ; 56.332.653 ;
75;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 7 ; 433.004 ; 58 ; 14.996.507 ; 76 ; 4.969.513 ; 218 ; 10.473.785 ; 359 ; 30.872.809 ; 98 ; 21.606.674 ; 17 ; 1.539.000 ; 115 ; 23.145.674 ; 474 ; 54.018.483 ;
76;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 23 ; 15.608.376 ; 30 ; 2.249.930 ; 37 ; 515.616 ; 84 ; 3.930.096 ; 174 ; 22.304.018 ; 35 ; 12.807.010 ; 18 ; 15.832.010 ; 53 ; 28.639.020 ; 227 ; 50.943.038 ;
77;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 1 ; 3.352.057 ;;; 10 ; 91.071 ; 46 ; 18.483.257 ; 57 ; 21.926.384 ; 5 ; 15.969.715 ; 5 ; 10.971.915 ; 10 ; 26.941.630 ; 67 ; 48.868.014 ;
78;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 2 ; 48.945 ; 43 ; 23.011.003 ; 200 ; 1.171.503 ; 245 ; 24.231.451 ; 5 ; 807.323 ; 7 ; 22.708.064 ; 12 ; 23.515.387 ; 257 ; 47.746.838 ;
79;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 1 ; 42.365 ; 15 ; 225.940 ; 615 ; 2.627.932 ; 957 ; 6.190.514 ; 1.588 ; 9.086.751 ; 1.089 ; 20.299.203 ; 80 ; 16.592.701 ; 1.169 ; 36.891.904 ; 2.757 ; 45.978.655 ;
80;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 73 ; 7.582.972 ; 235 ; 8.208.506 ; 344 ; 2.658.552 ; 792 ; 7.839.737 ; 1.444 ; 26.289.767 ; 612 ; 12.084.505 ; 80 ; 6.294.288 ; 692 ; 18.378.793 ; 2.136 ; 44.668.560 ;
81;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 1 ; 20.000.000 ; 3 ; 260.736 ;;; 12 ; 38.185 ; 16 ; 20.298.920 ; 1 ; 240.000 ; 1 ; 20.000.000 ; 2 ; 20.240.000 ; 18 ; 40.538.920 ;
82;92.894.922;BANCO ORIGINAL S.A.; 1 ; 30.448 ; 6 ; 3.974.016 ; 65 ; 60.260 ; 134 ; 12.941.067 ; 206 ; 17.005.791 ; 10 ; 12.548.072 ; 7 ; 10.048.233 ; 17 ; 22.596.305 ; 223 ; 39.602.096 ;
83;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 26 ; 1.446.519 ; 442 ; 14.127.626 ; 159 ; 1.425.128 ; 507 ; 3.323.655 ; 1.134 ; 20.322.928 ; 467 ; 16.060.936 ; 101 ; 1.489.227 ; 568 ; 17.550.163 ; 1.702 ; 37.873.091 ;
84;36.658.769;BANCO XCMG BRASIL S.A.;;; 4 ; 16.425.420 ;;; 2 ; 1.988 ; 6 ; 16.427.408 ; 3 ; 16.434.481 ;;; 3 ; 16.434.481 ; 9 ; 32.861.889 ;
85;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 35 ; 482.106 ; 271 ; 8.363.646 ; 1.817 ; 2.428.438 ; 316 ; 3.572.203 ; 2.439 ; 14.846.393 ; 497 ; 11.806.002 ; 130 ; 2.770.914 ; 627 ; 14.576.916 ; 3.066 ; 29.423.309 ;
86;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 9 ; 9.352.355 ; 4 ; 3.921.041 ; 13 ; 13.273.396 ; 2 ; 3.400.000 ; 4 ; 9.125.000 ; 6 ; 12.525.000 ; 19 ; 25.798.396 ;
87;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB; 95 ; 7.550.251 ; 112 ; 3.224.891 ; 102 ; 3.123.877 ; 41 ; 8.916.533 ; 350 ; 22.815.553 ; 5 ; 2.021.250 ;;; 5 ; 2.021.250 ; 355 ; 24.836.803 ;
88;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 4 ; 100.788 ; 165 ; 8.900.117 ; 47 ; 749.447 ; 211 ; 2.244.860 ; 427 ; 11.995.212 ; 311 ; 11.156.592 ; 41 ; 822.804 ; 352 ; 11.979.397 ; 779 ; 23.974.608 ;
89;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;;; 2 ; 204.912 ; 51 ; 524.657 ; 62 ; 156.579 ; 115 ; 886.149 ; 12 ; 11.361.220 ; 7 ; 11.530.000 ; 19 ; 22.891.220 ; 134 ; 23.777.368 ;
90;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 2 ; 100.042 ; 58 ; 768.427 ; 85 ; 754.661 ; 715 ; 2.345.331 ; 860 ; 3.968.461 ; 368 ; 10.664.675 ; 29 ; 8.487.620 ; 397 ; 19.152.295 ; 1.257 ; 23.120.756 ;
91;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 8 ; 276.204 ; 55 ; 1.450.155 ; 228 ; 1.294.745 ; 844 ; 7.613.110 ; 1.135 ; 10.634.215 ; 749 ; 8.784.649 ; 22 ; 1.291.198 ; 771 ; 10.075.847 ; 1.906 ; 20.710.061 ;
92;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 14 ; 178.510 ; 120 ; 4.070.988 ; 309 ; 1.974.445 ; 608 ; 4.169.081 ; 1.051 ; 10.393.024 ; 526 ; 7.394.759 ; 100 ; 1.311.224 ; 626 ; 8.705.983 ; 1.677 ; 19.099.006 ;
93;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;;;;; 277 ; 3.713.201 ; 313 ; 4.712.332 ; 590 ; 8.425.533 ; 291 ; 5.741.485 ; 45 ; 4.748.617 ; 336 ; 10.490.102 ; 926 ; 18.915.635 ;
94;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 5 ; 487.307 ; 186 ; 4.554.414 ; 106 ; 1.225.155 ; 313 ; 3.475.950 ; 610 ; 9.742.827 ; 182 ; 7.445.751 ; 18 ; 1.127.071 ; 200 ; 8.572.822 ; 810 ; 18.315.649 ;
95;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 9 ; 1.375.215 ; 2 ; 14.012 ;;; 17 ; 6.213.316 ; 28 ; 7.602.543 ; 3 ; 9.200.000 ;;; 3 ; 9.200.000 ; 31 ; 16.802.543 ;
96;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;;; 23 ; 7.432.831 ; 2 ; 147.506 ; 49 ; 880.407 ; 74 ; 8.460.744 ; 3 ; 7.500.000 ;;; 3 ; 7.500.000 ; 77 ; 15.960.744 ;
97;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 9 ; 790.832 ; 38 ; 1.198.794 ; 43 ; 1.565.489 ; 641 ; 3.944.735 ; 731 ; 7.499.850 ; 271 ; 5.142.695 ; 132 ; 2.339.936 ; 403 ; 7.482.631 ; 1.134 ; 14.982.481 ;
98;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;;;;; 1.187 ; 542.905 ; 633 ; 488.257 ; 1.820 ; 1.031.162 ; 55 ; 6.794.705 ; 48 ; 6.855.706 ; 103 ; 13.650.412 ; 1.923 ; 14.681.573 ;
99;00.795.423;BANCO SEMEAR S.A.;;; 98 ; 4.974.510 ; 15 ; 1.526.942 ; 40 ; 1.348.082 ; 153 ; 7.849.534 ; 30 ; 5.327.810 ; 6 ; 1.381.186 ; 36 ; 6.708.996 ; 189 ; 14.558.530 ;
100;12.392.983;MIRAE ASSET WEALTH MANAGEMENT (BRAZIL) CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 166 ; 6.202.764 ; 38 ; 219.881 ; 48 ; 371.470 ; 252 ; 6.794.115 ; 171 ; 6.670.727 ; 39 ; 316.374 ; 210 ; 6.987.101 ; 462 ; 13.781.215 ;
101;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 1 ; 10.000 ; 81 ; 3.093.757 ; 198 ; 215.935 ; 380 ; 1.127.849 ; 660 ; 4.447.541 ; 214 ; 6.604.304 ; 41 ; 2.604.540 ; 255 ; 9.208.844 ; 915 ; 13.656.385 ;
102;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 57 ; 6.432.169 ; 7 ; 223.638 ; 23 ; 157.414 ; 45 ; 151.282 ; 132 ; 6.964.503 ; 2 ; 245.000 ; 25 ; 6.370.000 ; 27 ; 6.615.000 ; 159 ; 13.579.503 ;
103;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 7 ; 2.128.781 ; 16 ; 4.128.444 ; 3 ; 87.735 ; 11 ; 13.514 ; 37 ; 6.358.475 ; 6 ; 6.584.193 ; 4 ; 583.713 ; 10 ; 7.167.907 ; 47 ; 13.526.381 ;
104;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 12 ; 408.816 ; 45 ; 969.883 ; 140 ; 2.363.187 ; 289 ; 3.975.492 ; 486 ; 7.717.379 ; 253 ; 3.902.234 ; 32 ; 1.604.511 ; 285 ; 5.506.744 ; 771 ; 13.224.123 ;
105;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 19 ; 280.865 ; 33 ; 821.226 ; 252 ; 742.291 ; 889 ; 4.910.383 ; 1.193 ; 6.754.765 ; 735 ; 5.229.569 ; 67 ; 593.769 ; 802 ; 5.823.338 ; 1.995 ; 12.578.102 ;
106;40.333.582;PROSEFTUR CORRETORA DE CÂMBIO LTDA.; 24 ; 603.907 ; 160 ; 4.155.254 ; 14 ; 352.518 ; 57 ; 729.821 ; 255 ; 5.841.500 ; 197 ; 5.020.139 ; 40 ; 1.091.494 ; 237 ; 6.111.633 ; 492 ; 11.953.133 ;
107;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 3 ; 72.232 ; 59 ; 1.413.531 ; 83 ; 1.795.345 ; 199 ; 2.140.159 ; 344 ; 5.421.266 ; 218 ; 3.498.249 ; 63 ; 1.813.473 ; 281 ; 5.311.721 ; 625 ; 10.732.987 ;
108;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 5 ; 271.570 ; 271 ; 2.007.058 ; 551 ; 4.636.281 ; 827 ; 6.914.909 ; 587 ; 2.826.524 ; 3 ; 1.468 ; 590 ; 2.827.992 ; 1.417 ; 9.742.901 ;
109;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 4 ; 825.875 ; 53 ; 3.194.624 ; 8 ; 88.243 ; 30 ; 1.523.596 ; 95 ; 5.632.339 ; 56 ; 3.886.163 ; 7 ; 82.061 ; 63 ; 3.968.224 ; 158 ; 9.600.562 ;
110;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;;;; 118 ; 406.326 ; 298 ; 1.738.265 ; 416 ; 2.144.591 ; 265 ; 4.235.561 ; 65 ; 2.913.404 ; 330 ; 7.148.965 ; 746 ; 9.293.557 ;
111;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.; 3 ; 3.080 ; 43 ; 2.007.796 ; 83 ; 527.713 ; 302 ; 2.462.115 ; 431 ; 5.000.703 ; 230 ; 4.124.727 ; 2 ; 150.000 ; 232 ; 4.274.727 ; 663 ; 9.275.430 ;
112;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 15 ; 1.528.604 ; 7 ; 451.229 ; 10 ; 588.985 ; 22 ; 265.108 ; 54 ; 2.833.926 ; 6 ; 2.279.048 ; 11 ; 3.651.140 ; 17 ; 5.930.188 ; 71 ; 8.764.114 ;
113;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 48 ; 220.156 ; 32 ; 747.410 ; 227 ; 3.643.569 ; 268 ; 976.336 ; 575 ; 5.587.471 ; 47 ; 448.936 ; 32 ; 2.597.367 ; 79 ; 3.046.303 ; 654 ; 8.633.774 ;
114;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 4 ; 29.778 ; 15 ; 524.656 ; 44 ; 2.685.953 ; 56 ; 3.227.731 ; 119 ; 6.468.118 ; 49 ; 1.582.185 ; 29 ; 545.594 ; 78 ; 2.127.778 ; 197 ; 8.595.897 ;
115;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 3 ; 65.914 ; 29 ; 1.199.036 ; 150 ; 877.384 ; 195 ; 1.924.531 ; 377 ; 4.066.865 ; 108 ; 2.946.020 ; 31 ; 768.169 ; 139 ; 3.714.189 ; 516 ; 7.781.053 ;
116;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 14 ; 473.246 ; 52 ; 1.147.908 ; 242 ; 1.260.819 ; 370 ; 1.843.626 ; 678 ; 4.725.599 ; 189 ; 1.976.373 ; 31 ; 736.878 ; 220 ; 2.713.251 ; 898 ; 7.438.850 ;
117;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 5 ; 215.213 ; 111 ; 2.005.249 ; 51 ; 286.003 ; 110 ; 637.022 ; 277 ; 3.143.486 ; 210 ; 2.629.194 ; 20 ; 475.493 ; 230 ; 3.104.687 ; 507 ; 6.248.174 ;
118;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 2 ; 8.842 ; 26 ; 562.772 ; 310 ; 1.205.507 ; 367 ; 2.044.412 ; 705 ; 3.821.532 ; 199 ; 1.656.950 ; 17 ; 306.965 ; 216 ; 1.963.915 ; 921 ; 5.785.448 ;
119;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 24 ; 83.437 ; 37 ; 772.569 ; 151 ; 374.525 ; 373 ; 2.045.467 ; 585 ; 3.275.999 ; 226 ; 2.411.855 ; 5 ; 52.216 ; 231 ; 2.464.071 ; 816 ; 5.740.070 ;
120;30.183.111;TURMA CORRETORA DE CÂMBIO LTDA;;; 4 ; 170.237 ; 85 ; 280.760 ; 256 ; 1.328.872 ; 345 ; 1.779.869 ; 297 ; 2.243.823 ; 38 ; 1.007.173 ; 335 ; 3.250.996 ; 680 ; 5.030.865 ;
121;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.;;; 35 ; 1.475.409 ; 102 ; 267.912 ; 75 ; 300.241 ; 212 ; 2.043.562 ; 87 ; 2.048.440 ; 40 ; 540.806 ; 127 ; 2.589.246 ; 339 ; 4.632.808 ;
122;61.033.106;BANCO CREFISA S.A.;;;;; 2 ; 2.258.000 ; 5 ; 40.337 ; 7 ; 2.298.337 ; 2 ; 51.373 ; 1 ; 2.264.800 ; 3 ; 2.316.173 ; 10 ; 4.614.510 ;
123;00.806.535;PLANNER CORRETORA DE VALORES S.A.;;; 16 ; 631.586 ; 27 ; 963.683 ; 45 ; 613.940 ; 88 ; 2.209.209 ; 57 ; 1.245.526 ; 25 ; 963.683 ; 82 ; 2.209.209 ; 170 ; 4.418.419 ;
124;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;;;; 148 ; 319.688 ; 442 ; 1.927.714 ; 590 ; 2.247.402 ; 204 ; 1.658.082 ; 1 ; 72.000 ; 205 ; 1.730.082 ; 795 ; 3.977.483 ;
125;33.042.151;BANCO DE LA NACION ARGENTINA; 1 ; 1.200.000 ; 2 ; 340.591 ; 347 ; 218.291 ; 20 ; 115.200 ; 370 ; 1.874.082 ; 1 ; 340.000 ; 3 ; 1.430.000 ; 4 ; 1.770.000 ; 374 ; 3.644.082 ;
126;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 7 ; 64.548 ; 41 ; 844.356 ; 43 ; 254.244 ; 101 ; 669.823 ; 192 ; 1.832.971 ; 141 ; 1.501.973 ; 27 ; 303.534 ; 168 ; 1.805.507 ; 360 ; 3.638.478 ;
127;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 1 ; 104.700 ; 3 ; 260.804 ; 229 ; 148.987 ; 753 ; 1.423.099 ; 986 ; 1.937.590 ; 140 ; 1.555.364 ; 2 ; 108.800 ; 142 ; 1.664.164 ; 1.128 ; 3.601.754 ;
128;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 5 ; 308.765 ; 18 ; 869.925 ; 14 ; 63.242 ; 60 ; 498.675 ; 97 ; 1.740.606 ; 44 ; 1.352.213 ; 8 ; 355.481 ; 52 ; 1.707.694 ; 149 ; 3.448.300 ;
129;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;; 3 ; 177.429 ; 22 ; 70.395 ; 239 ; 1.300.567 ; 264 ; 1.548.391 ; 403 ; 1.451.246 ; 3 ; 49.546 ; 406 ; 1.500.792 ; 670 ; 3.049.183 ;
130;04.902.979;BANCO DA AMAZONIA S.A.; 24 ; 1.309.741 ; 9 ; 356.574 ; 11 ; 106.487 ; 29 ; 97.065 ; 73 ; 1.869.866 ; 2 ; 80.000 ; 5 ; 1.060.000 ; 7 ; 1.140.000 ; 80 ; 3.009.866 ;
131;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 45 ; 1.117.343 ; 8 ; 121.231 ; 6 ; 80.008 ; 21 ; 141.361 ; 80 ; 1.459.945 ; 26 ; 249.728 ; 47 ; 1.185.599 ; 73 ; 1.435.327 ; 153 ; 2.895.272 ;
132;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 4 ; 67.100 ;;; 134 ; 607.857 ; 130 ; 823.110 ; 268 ; 1.498.067 ; 25 ; 498.423 ; 11 ; 372.349 ; 36 ; 870.772 ; 304 ; 2.368.839 ;
133;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 220 ; 553.978 ; 209 ; 1.002.280 ; 429 ; 1.556.258 ; 88 ; 662.715 ; 2 ; 6.770 ; 90 ; 669.485 ; 519 ; 2.225.743 ;
134;13.673.855;FRAM CAPITAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 12 ; 307.673 ; 18 ; 450.393 ; 25 ; 304.822 ; 55 ; 1.062.888 ; 31 ; 612.496 ; 17 ; 450.393 ; 48 ; 1.062.888 ; 103 ; 2.125.777 ;
135;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;;;; 112 ; 508.357 ; 186 ; 976.582 ; 298 ; 1.484.939 ; 74 ; 528.685 ; 13 ; 63.672 ; 87 ; 592.357 ; 385 ; 2.077.296 ;
136;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 6 ; 82.553 ; 17 ; 77.071 ; 148 ; 708.516 ; 171 ; 868.141 ; 151 ; 798.319 ; 17 ; 84.321 ; 168 ; 882.641 ; 339 ; 1.750.781 ;
137;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 120 ; 296.643 ; 208 ; 839.273 ; 328 ; 1.135.916 ; 88 ; 527.665 ; 4 ; 958 ; 92 ; 528.623 ; 420 ; 1.664.539 ;
138;49.336.860;ING BANK N.V.;;;;; 3 ; 586.017 ; 7 ; 67.229 ; 10 ; 653.247 ; 1 ; 493.894 ; 1 ; 498.373 ; 2 ; 992.267 ; 12 ; 1.645.513 ;
139;59.285.411;BANCO PAN S.A.;;;;; 8 ; 74.218 ; 28 ; 691.703 ; 36 ; 765.921 ; 5 ; 750.000 ;;; 5 ; 750.000 ; 41 ; 1.515.921 ;
140;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;;;; 49 ; 59.520 ; 114 ; 636.278 ; 163 ; 695.798 ; 134 ; 594.713 ; 3 ; 23.581 ; 137 ; 618.294 ; 300 ; 1.314.092 ;
141;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 148 ; 570.053 ; 164 ; 433.793 ; 312 ; 1.003.846 ; 1 ; 16.920 ; 6 ; 123.050 ; 7 ; 139.970 ; 319 ; 1.143.815 ;
142;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 7 ; 70.020 ; 121 ; 480.805 ; 128 ; 550.825 ; 85 ; 441.885 ; 3 ; 69.000 ; 88 ; 510.885 ; 216 ; 1.061.710 ;
143;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 58 ; 27.211 ; 147 ; 368.757 ; 205 ; 395.968 ; 36 ; 350.713 ;;; 36 ; 350.713 ; 241 ; 746.681 ;
144;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;;;; 35 ; 33.745 ; 88 ; 290.970 ; 123 ; 324.715 ; 107 ; 262.997 ; 1 ; 69 ; 108 ; 263.066 ; 231 ; 587.782 ;
145;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 98 ; 65.228 ; 219 ; 246.747 ; 317 ; 311.975 ; 13 ; 124.074 ;;; 13 ; 124.074 ; 330 ; 436.049 ;
146;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 91 ; 123.677 ; 96 ; 173.290 ; 187 ; 296.966 ; 4 ; 72.705 ;;; 4 ; 72.705 ; 191 ; 369.671 ;
147;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 7 ; 5.157 ; 72 ; 134.017 ; 79 ; 139.174 ; 65 ; 119.675 ;;; 65 ; 119.675 ; 144 ; 258.849 ;
148;03.443.143;AVIPAM CORRETORA DE CAMBIO LTDA;;;;; 1 ; 5.556 ; 9 ; 48.400 ; 10 ; 53.956 ; 8 ; 48.370 ; 1 ; 5.526 ; 9 ; 53.896 ; 19 ; 107.852 ;
149;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 18 ; 13.735 ; 22 ; 53.147 ; 40 ; 66.883 ; 6 ; 36.921 ;;; 6 ; 36.921 ; 46 ; 103.804 ;
150;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;;;; 10 ; 11.809 ; 10 ; 11.809 ; 3 ; 53.002 ;;; 3 ; 53.002 ; 13 ; 64.811 ;
151;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;;;; 10 ; 20.953 ; 10 ; 20.953 ; 9 ; 17.453 ;;; 9 ; 17.453 ; 19 ; 38.406 ;
152;54.403.563;BANCO ARBI S.A.; 4 ; 29.946 ;;;;; 4 ; 7.785 ; 8 ; 37.731 ;;;;; -   ; -   ; 8 ; 37.731 ;
153;33.886.862;MASTER S/A CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;;;;;;;;; -   ; -   ; 1 ; 6.500 ; 1 ; 6.500 ; 2 ; 13.000 ; 2 ; 13.000 ;
154;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES;;;;; 5 ; 7.730 ; 4 ; 3.391 ; 9 ; 11.121 ;;;;; -   ; -   ; 9 ; 11.121 ;
155;38.486.817;BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;;;;;;; 4 ; 7.422 ; 4 ; 7.422 ;;;;; -   ; -   ; 4 ; 7.422 ;
156;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 1 ; 1.061 ; 1 ; 1.061 ;;;;; -   ; -   ; 1 ; 1.061 ;
157;50.585.090;BCV - BANCO DE CRÉDITO E VAREJO S.A.;;;;;;; 1 ; 1.060 ; 1 ; 1.060 ;;;;; -   ; -   ; 1 ; 1.060 ;
158;33.042.953;CITIBANK N.A.;;;;; 1 ; 29 ; 2 ; 351 ; 3 ; 380 ;;;;; -   ; -   ; 3 ; 380 ;
;;;;;;;;;;;;;;;;;;;;;
