Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em MAIO / 2018;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) 
68;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 5 ; 24.000.000 ; 2 ; 3.480.313 ; 6 ; 2.609.503 ; 15 ; 3.479.906 ; 28 ; 33.569.722 ; 4 ; 4.800.000 ; 23 ; 32.200.000 ; 27 ; 37.000.000 ; 55 ; 70.569.722 
69;07.679.404;BANCO TOPÁZIO S.A.;;;;; 42 ; 1.919.980 ; 168 ; 34.119.681 ; 210 ; 36.039.661 ; 58 ; 32.448.303 ; 6 ; 246.822 ; 64 ; 32.695.126 ; 274 ; 68.734.787 
70;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 42 ; 1.155.598 ; 930 ; 22.323.701 ; 385 ; 2.820.258 ; 919 ; 8.297.077 ; 2.276 ; 34.596.634 ; 1.331 ; 30.309.368 ; 174 ; 3.650.678 ; 1.505 ; 33.960.046 ; 3.781 ; 68.556.681 
71;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 80 ; 1.472.697 ; 1.115 ; 25.427.661 ; 284 ; 5.472.726 ; 948 ; 7.556.977 ; 2.427 ; 39.930.061 ; 396 ; 26.389.927 ; 4 ; 331.564 ; 400 ; 26.721.491 ; 2.827 ; 66.651.552 
72;62.285.390;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.; 19 ; 297.919 ; 350 ; 6.920.111 ; 383 ; 3.343.200 ; 4.297 ; 25.242.468 ; 5.049 ; 35.803.697 ; 1.999 ; 28.203.438 ; 12 ; 303.132 ; 2.011 ; 28.506.569 ; 7.060 ; 64.310.266 
73;60.889.128;BANCO SOFISA S.A.; 98 ; 16.725.123 ; 83 ; 5.572.578 ; 10 ; 620.332 ; 92 ; 1.578.982 ; 283 ; 24.497.015 ; 14 ; 7.315.550 ; 11 ; 28.006.109 ; 25 ; 35.321.659 ; 308 ; 59.818.674 
74;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 2 ; 310.251 ; 53 ; 14.353.509 ; 66 ; 14.097.026 ; 116 ; 13.200.255 ; 237 ; 41.961.041 ; 32 ; 15.223.526 ; 6 ; 2.100.000 ; 38 ; 17.323.526 ; 275 ; 59.284.568 
75;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 24 ; 2.487.866 ; 17 ; 599.929 ; 9 ; 154.359 ; 33 ; 19.485.427 ; 83 ; 22.727.580 ; 5 ; 24.500.000 ; 3 ; 9.000.000 ; 8 ; 33.500.000 ; 91 ; 56.227.580 
76;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 46 ; 23.550.030 ; 44 ; 1.821.446 ; 62 ; 970.567 ; 60 ; 810.786 ; 212 ; 27.152.830 ; 28 ; 2.303.594 ; 37 ; 24.062.993 ; 65 ; 26.366.587 ; 277 ; 53.519.417 
77;61.186.680;BANCO BMG S.A.; 1 ; 1.299.841 ; 5 ; 1.709.292 ; 2 ; 2.976.084 ; 22 ; 13.177.257 ; 30 ; 19.162.474 ; 2 ; 19.000.000 ; 1 ; 15.000.000 ; 3 ; 34.000.000 ; 33 ; 53.162.474 
78;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 511 ; 16.057.568 ; 198 ; 6.131.549 ; 92 ; 473.238 ; 422 ; 1.486.290 ; 1.223 ; 24.148.646 ; 26 ; 7.921.911 ; 51 ; 16.392.270 ; 77 ; 24.314.182 ; 1.300 ; 48.462.827 
79;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 18 ; 291.338 ; 715 ; 15.918.365 ; 230 ; 1.238.401 ; 922 ; 7.297.743 ; 1.885 ; 24.745.846 ; 537 ; 21.976.760 ; 10 ; 288.160 ; 547 ; 22.264.920 ; 2.432 ; 47.010.766 
80;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 46 ; 17.546.043 ; 42 ; 6.758.869 ; 19 ; 223.188 ; 40 ; 708.363 ; 147 ; 25.236.463 ; 22 ; 5.383.244 ; 29 ; 15.722.805 ; 51 ; 21.106.049 ; 198 ; 46.342.512 
81;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 161 ; 9.183.389 ; 252 ; 6.256.211 ; 426 ; 1.668.186 ; 1.230 ; 7.532.072 ; 2.069 ; 24.639.857 ; 696 ; 11.638.139 ; 108 ; 8.656.978 ; 804 ; 20.295.118 ; 2.873 ; 44.934.975 
82;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 360 ; 3.258.917 ; 472 ; 8.175.573 ; 832 ; 11.434.491 ; 644 ; 16.186.425 ; 57 ; 11.251.937 ; 701 ; 27.438.361 ; 1.533 ; 38.872.852 
83;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 17 ; 571.132 ; 64 ; 1.157.756 ; 338 ; 1.095.051 ; 1.426 ; 17.692.086 ; 1.845 ; 20.516.026 ; 1.051 ; 17.547.686 ; 15 ; 302.434 ; 1.066 ; 17.850.120 ; 2.911 ; 38.366.146 
84;57.582.264;TORRE CORRETORA DE CÂMBIO LTDA;;; 190 ; 3.786.516 ; 12 ; 100.640 ; 828 ; 15.135.519 ; 1.030 ; 19.022.675 ; 799 ; 18.933.574 ; 9 ; 137.304 ; 808 ; 19.070.878 ; 1.838 ; 38.093.553 
85;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 12 ; 13.325.887 ; 11 ; 523.168 ; 14 ; 4.602.706 ; 35 ; 2.203.837 ; 72 ; 20.655.596 ; 2 ; 30.502 ; 5 ; 15.280.394 ; 7 ; 15.310.896 ; 79 ; 35.966.492 
86;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;; 4 ; 14.929 ; 216 ; 1.510.750 ; 598 ; 9.628.425 ; 818 ; 11.154.104 ; 1.082 ; 15.752.062 ; 62 ; 7.615.269 ; 1.144 ; 23.367.331 ; 1.962 ; 34.521.435 
87;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 5 ; 1.128.836 ; 6 ; 1.766.423 ; 5 ; 14.958 ; 8 ; 1.169.230 ; 24 ; 4.079.448 ; 31 ; 17.330.000 ; 26 ; 12.700.000 ; 57 ; 30.030.000 ; 81 ; 34.109.448 
88;05.452.073;ALBATROSS CORRETORA DE CAMBIO E VALORES S.A; 5 ; 113.578 ; 67 ; 1.633.325 ; 124 ; 1.019.716 ; 577 ; 12.681.727 ; 773 ; 15.448.346 ; 2.027 ; 15.918.008 ; 37 ; 2.708.614 ; 2.064 ; 18.626.622 ; 2.837 ; 34.074.968 
89;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 35 ; 409.693 ; 381 ; 6.966.293 ; 143 ; 1.565.773 ; 913 ; 9.616.792 ; 1.472 ; 18.558.551 ; 1.316 ; 15.030.522 ; 17 ; 420.650 ; 1.333 ; 15.451.172 ; 2.805 ; 34.009.723 
90;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 21 ; 262.565 ; 775 ; 2.774.685 ; 2.073 ; 14.993.624 ; 2.869 ; 18.030.875 ; 1.689 ; 14.015.989 ; 25 ; 1.620.708 ; 1.714 ; 15.636.697 ; 4.583 ; 33.667.572 
91;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 1 ; 1.931.466 ; 15 ; 1.673.536 ; 37 ; 6.469.667 ; 41 ; 8.837.557 ; 94 ; 18.912.226 ; 11 ; 8.086.330 ; 13 ; 5.975.420 ; 24 ; 14.061.750 ; 118 ; 32.973.976 
92;28.650.236;BONSUCESSO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;; 289 ; 1.179.529 ; 753 ; 15.619.284 ; 1.042 ; 16.798.814 ; 1.218 ; 15.034.721 ; 30 ; 291.031 ; 1.248 ; 15.325.752 ; 2.290 ; 32.124.566 
93;08.609.934;NOVO MUNDO CORRETORA DE CÂMBIO S.A.; 1 ; 73.440 ; 28 ; 292.252 ; 389 ; 2.028.606 ; 1.899 ; 13.570.805 ; 2.317 ; 15.965.104 ; 835 ; 13.565.224 ; 48 ; 1.762.673 ; 883 ; 15.327.897 ; 3.200 ; 31.293.000 
94;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 23 ; 527.623 ; 19 ; 607.019 ; 138 ; 811.297 ; 396 ; 6.260.253 ; 576 ; 8.206.192 ; 396 ; 13.910.767 ; 67 ; 8.383.052 ; 463 ; 22.293.818 ; 1.039 ; 30.500.011 
95;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 2 ; 10.020 ; 50 ; 692.503 ; 189 ; 549.215 ; 706 ; 3.636.393 ; 947 ; 4.888.131 ; 309 ; 14.222.677 ; 51 ; 10.473.532 ; 360 ; 24.696.209 ; 1.307 ; 29.584.339 
96;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 6 ; 137.869 ; 354 ; 2.298.285 ; 730 ; 12.548.586 ; 1.090 ; 14.984.739 ; 574 ; 10.563.700 ; 4 ; 28.661 ; 578 ; 10.592.361 ; 1.668 ; 25.577.100 
97;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.;;; 9 ; 294.745 ; 59 ; 331.502 ; 276 ; 7.224.863 ; 344 ; 7.851.110 ; 318 ; 12.271.673 ; 45 ; 5.087.523 ; 363 ; 17.359.195 ; 707 ; 25.210.305 
98;62.144.175;BANCO PINE S.A.; 4 ; 754.349 ; 3 ; 620.417 ; 1 ; 3.027.950 ; 46 ; 6.025.811 ; 54 ; 10.428.527 ; 1 ; 1.192.600 ; 2 ; 11.187.000 ; 3 ; 12.379.600 ; 57 ; 22.808.127 
99;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 43 ; 755.277 ; 183 ; 3.439.122 ; 129 ; 877.564 ; 454 ; 3.016.454 ; 809 ; 8.088.416 ; 340 ; 9.319.542 ; 64 ; 4.559.192 ; 404 ; 13.878.734 ; 1.213 ; 21.967.151 
100;00.416.968;BANCO INTER S.A.; 8 ; 65.212 ; 100 ; 2.104.986 ; 236 ; 1.505.454 ; 248 ; 4.750.563 ; 592 ; 8.426.215 ; 126 ; 9.290.938 ; 64 ; 4.006.980 ; 190 ; 13.297.918 ; 782 ; 21.724.132 
101;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;; 30 ; 481.056 ; 1.047 ; 1.028.273 ; 2.432 ; 9.631.526 ; 3.509 ; 11.140.854 ; 833 ; 9.730.684 ; 13 ; 645.180 ; 846 ; 10.375.863 ; 4.355 ; 21.516.717 
102;20.283.069;JN-MAXI CORRETORA DE CÂMBIO LTDA.;;;;; 25 ; 14.834 ; 110 ; 10.662.445 ; 135 ; 10.677.279 ; 474 ; 10.652.774 ; 2 ; 3.932 ; 476 ; 10.656.707 ; 611 ; 21.333.986 
103;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 2 ; 1.679.885 ; 6 ; 4.404.197 ; 4 ; 45.618 ; 7 ; 246.167 ; 19 ; 6.375.866 ; 10 ; 8.965.781 ; 8 ; 4.154.665 ; 18 ; 13.120.446 ; 37 ; 19.496.313 
104;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 3 ; 27.956 ; 19 ; 299.135 ; 523 ; 1.260.488 ; 1.161 ; 4.722.796 ; 1.706 ; 6.310.374 ; 434 ; 8.177.398 ; 90 ; 4.372.769 ; 524 ; 12.550.167 ; 2.230 ; 18.860.541 
105;33.923.798;BANCO MÁXIMA S.A.;;; 2 ; 25.513 ; 5 ; 3.637.339 ; 15 ; 42.072 ; 22 ; 3.704.925 ; 7 ; 5.362.839 ; 7 ; 9.056.760 ; 14 ; 14.419.599 ; 36 ; 18.124.524 
106;02.332.886;XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;;;;; 39 ; 1.055.103 ; 423 ; 7.740.217 ; 462 ; 8.795.320 ; 418 ; 7.749.115 ; 41 ; 1.065.113 ; 459 ; 8.814.228 ; 921 ; 17.609.548 
107;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 2 ; 75.805 ; 170 ; 4.475.222 ; 82 ; 952.757 ; 379 ; 3.246.947 ; 633 ; 8.750.731 ; 400 ; 7.696.306 ; 67 ; 1.039.294 ; 467 ; 8.735.600 ; 1.100 ; 17.486.331 
108;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 1 ; 1.740 ; 103 ; 274.585 ; 356 ; 7.904.914 ; 460 ; 8.181.239 ; 597 ; 7.580.792 ; 7 ; 33.486 ; 604 ; 7.614.278 ; 1.064 ; 15.795.517 
109;61.024.352;BANCO INDUSVAL S.A.; 22 ; 3.576.669 ; 19 ; 418.255 ; 25 ; 1.085.531 ; 67 ; 4.138.703 ; 133 ; 9.219.158 ; 22 ; 3.045.472 ; 7 ; 3.063.410 ; 29 ; 6.108.883 ; 162 ; 15.328.040 
110;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 26 ; 212.670 ; 54 ; 1.247.631 ; 308 ; 1.433.133 ; 581 ; 5.000.268 ; 969 ; 7.893.701 ; 445 ; 5.291.138 ; 72 ; 681.943 ; 517 ; 5.973.081 ; 1.486 ; 13.866.783 
111;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 1 ; 47.327 ; 17 ; 106.986 ; 50 ; 353.828 ; 659 ; 5.295.882 ; 727 ; 5.804.023 ; 456 ; 6.467.355 ; 49 ; 1.469.483 ; 505 ; 7.936.838 ; 1.232 ; 13.740.861 
112;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;; 2 ; 8.617 ; 166 ; 745.500 ; 788 ; 6.363.447 ; 956 ; 7.117.564 ; 438 ; 5.723.431 ; 5 ; 9.920 ; 443 ; 5.733.351 ; 1.399 ; 12.850.915 
113;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;; 1 ; 867 ; 209 ; 1.028.357 ; 539 ; 5.725.611 ; 749 ; 6.754.836 ; 185 ; 4.832.813 ; 1 ; 3.182 ; 186 ; 4.835.995 ; 935 ; 11.590.830 
114;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 3 ; 55.363 ; 7 ; 182.944 ; 46 ; 967.971 ; 441 ; 5.137.804 ; 497 ; 6.344.083 ; 194 ; 4.459.574 ; 17 ; 162.013 ; 211 ; 4.621.587 ; 708 ; 10.965.670 
115;04.902.979;BANCO DA AMAZONIA S.A.; 32 ; 2.919.886 ; 13 ; 654.970 ; 9 ; 123.385 ; 82 ; 2.848.557 ; 136 ; 6.546.798 ; 16 ; 2.402.000 ; 7 ; 2.003.000 ; 23 ; 4.405.000 ; 159 ; 10.951.798 
116;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 5 ; 64.350 ; 54 ; 900.496 ; 256 ; 456.960 ; 2.460 ; 4.123.299 ; 2.775 ; 5.545.104 ; 1.377 ; 4.929.047 ; 25 ; 416.873 ; 1.402 ; 5.345.919 ; 4.177 ; 10.891.023 
117;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 3 ; 53.903 ; 16 ; 185.757 ; 612 ; 5.094.733 ; 631 ; 5.334.393 ; 530 ; 5.081.667 ; 5 ; 118.534 ; 535 ; 5.200.201 ; 1.166 ; 10.534.594 
118;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 47 ; 1.626.500 ; 4 ; 120.190 ; 14 ; 3.050.747 ; 208 ; 503.269 ; 273 ; 5.300.707 ; 16 ; 445.254 ; 26 ; 4.518.935 ; 42 ; 4.964.189 ; 315 ; 10.264.896 
119;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;;;;; 46 ; 496.547 ; 69 ; 2.825.087 ; 115 ; 3.321.634 ; 30 ; 4.226.782 ; 17 ; 1.900.407 ; 47 ; 6.127.189 ; 162 ; 9.448.822 
120;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 2 ; 44.853 ; 39 ; 790.051 ; 98 ; 2.180.418 ; 343 ; 2.765.697 ; 482 ; 5.781.019 ; 119 ; 2.055.937 ; 28 ; 732.225 ; 147 ; 2.788.162 ; 629 ; 8.569.181 
121;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 17 ; 53.677 ; 47 ; 577.993 ; 159 ; 528.293 ; 514 ; 3.545.506 ; 737 ; 4.705.468 ; 356 ; 3.619.259 ; 5 ; 58.166 ; 361 ; 3.677.425 ; 1.098 ; 8.382.893 
122;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 435 ; 358.100 ; 1.895 ; 4.121.375 ; 2.330 ; 4.479.474 ; 114 ; 3.744.178 ;;; 114 ; 3.744.178 ; 2.444 ; 8.223.652 
123;33.042.151;BANCO DE LA NACION ARGENTINA; 1 ; 398.580 ; 1 ; 42.327 ; 377 ; 544.809 ; 89 ; 329.743 ; 468 ; 1.315.458 ; 6 ; 3.303.986 ; 5 ; 3.420.524 ; 11 ; 6.724.510 ; 479 ; 8.039.968 
124;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 6 ; 206.501 ; 112 ; 1.652.577 ; 39 ; 761.970 ; 228 ; 1.255.414 ; 385 ; 3.876.462 ; 502 ; 2.929.060 ; 31 ; 988.464 ; 533 ; 3.917.523 ; 918 ; 7.793.986 
125;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.; 2 ; 41.000 ; 2 ; 19.998 ; 918 ; 699.635 ; 1.062 ; 1.281.807 ; 1.984 ; 2.042.440 ; 86 ; 2.729.821 ; 53 ; 2.189.620 ; 139 ; 4.919.442 ; 2.123 ; 6.961.881 
126;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 2 ; 18.250 ; 11 ; 230.475 ; 84 ; 1.148.393 ; 254 ; 2.175.449 ; 351 ; 3.572.567 ; 216 ; 2.141.342 ; 30 ; 888.038 ; 246 ; 3.029.381 ; 597 ; 6.601.947 
127;50.657.675;SLW CORRETORA DE VALORES E CÂMBIO LTDA.; 1 ; 6.508 ; 66 ; 1.573.460 ; 26 ; 264.128 ; 579 ; 1.363.885 ; 672 ; 3.207.981 ; 543 ; 2.942.358 ; 18 ; 260.212 ; 561 ; 3.202.571 ; 1.233 ; 6.410.552 
128;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 7 ; 6.386.213 ;;; 7 ; 6.386.213 ;;;;; -   ; -   ; 7 ; 6.386.213 
129;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 34 ; 196.373 ; 390 ; 3.070.290 ; 424 ; 3.266.663 ; 569 ; 2.906.414 ; 4 ; 40.199 ; 573 ; 2.946.613 ; 997 ; 6.213.276 
130;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;;;; 120 ; 492.680 ; 404 ; 2.871.999 ; 524 ; 3.364.680 ; 131 ; 2.405.117 ;;; 131 ; 2.405.117 ; 655 ; 5.769.797 
131;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 24 ; 155.764 ; 7 ; 156.793 ; 133 ; 1.032.313 ; 855 ; 1.867.300 ; 1.019 ; 3.212.171 ; 145 ; 1.472.091 ; 19 ; 687.000 ; 164 ; 2.159.091 ; 1.183 ; 5.371.262 
132;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;; 1 ; 11.233 ; 172 ; 1.021.883 ; 348 ; 2.493.311 ; 521 ; 3.526.428 ; 228 ; 1.535.977 ; 3 ; 57.178 ; 231 ; 1.593.155 ; 752 ; 5.119.583 
133;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 168 ; 386.514 ; 387 ; 2.528.484 ; 555 ; 2.914.998 ; 180 ; 2.139.876 ;;; 180 ; 2.139.876 ; 735 ; 5.054.874 
134;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 124 ; 398.306 ; 283 ; 2.412.127 ; 407 ; 2.810.433 ; 153 ; 1.995.342 ;;; 153 ; 1.995.342 ; 560 ; 4.805.775 
135;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 3 ; 32.529 ; 103 ; 91.886 ; 1.310 ; 2.381.944 ; 1.416 ; 2.506.359 ; 462 ; 2.295.753 ; 1 ; 48 ; 463 ; 2.295.802 ; 1.879 ; 4.802.160 
136;00.000.208;BRB - BANCO DE BRASILIA S.A.;;;;; 30 ; 1.803.982 ; 495 ; 2.265.879 ; 525 ; 4.069.861 ; 8 ; 588.778 ;;; 8 ; 588.778 ; 533 ; 4.658.639 
137;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 3 ; 109.860 ; 52 ; 1.533.565 ; 36 ; 444.521 ; 56 ; 352.646 ; 147 ; 2.440.591 ; 70 ; 1.766.652 ; 22 ; 435.020 ; 92 ; 2.201.672 ; 239 ; 4.642.263 
138;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 108 ; 263.665 ; 309 ; 2.257.936 ; 417 ; 2.521.601 ; 252 ; 2.003.068 ;;; 252 ; 2.003.068 ; 669 ; 4.524.670 
139;34.974.170;HOYA CORRETORA DE VALORES E CAMBIO LTDA; 1 ; 60.000 ; 30 ; 432.112 ; 36 ; 371.956 ; 226 ; 1.625.526 ; 293 ; 2.489.595 ; 107 ; 1.827.196 ; 5 ; 173.896 ; 112 ; 2.001.092 ; 405 ; 4.490.686 
140;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 2 ; 10.212 ; 437 ; 195.131 ; 2.046 ; 2.241.439 ; 2.485 ; 2.446.782 ; 170 ; 2.040.874 ;;; 170 ; 2.040.874 ; 2.655 ; 4.487.656 
141;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 327 ; 1.522.806 ; 297 ; 1.713.799 ; 624 ; 3.236.604 ; 28 ; 93.872 ;;; 28 ; 93.872 ; 652 ; 3.330.476 
142;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 89 ; 481.207 ; 227 ; 1.505.042 ; 316 ; 1.986.249 ; 66 ; 1.020.109 ;;; 66 ; 1.020.109 ; 382 ; 3.006.358 
143;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 19 ; 256.102 ; 8 ; 32.946 ; 283 ; 1.101.079 ; 310 ; 1.390.127 ; 138 ; 1.446.616 ; 4 ; 106.519 ; 142 ; 1.553.134 ; 452 ; 2.943.261 
144;09.274.232;NATIXIS BRASIL S.A. BANCO MÚLTIPLO;;;;; 2 ; 541.278 ; 3 ; 2.311.165 ; 5 ; 2.852.443 ;;;;; -   ; -   ; 5 ; 2.852.443 
145;16.789.470;TURISCAM CORRETORA DE CÂMBIO LTDA.;;; 1 ; 13.263 ; 92 ; 168.381 ; 290 ; 755.265 ; 383 ; 936.909 ; 197 ; 1.140.219 ; 38 ; 548.755 ; 235 ; 1.688.974 ; 618 ; 2.625.883 
146;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 18 ; 13.771 ; 227 ; 1.299.415 ; 245 ; 1.313.186 ; 269 ; 1.301.769 ; 6 ; 8.098 ; 275 ; 1.309.866 ; 520 ; 2.623.053 
147;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA; 1 ; 10.705 ; 1 ; 30.192 ; 116 ; 48.368 ; 803 ; 1.168.554 ; 921 ; 1.257.820 ; 146 ; 1.194.014 ;;; 146 ; 1.194.014 ; 1.067 ; 2.451.834 
148;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 61 ; 82.049 ; 511 ; 1.166.900 ; 572 ; 1.248.949 ; 116 ; 1.110.823 ; 1 ; 10.000 ; 117 ; 1.120.823 ; 689 ; 2.369.772 
149;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 3 ; 8.831 ; 29 ; 78.797 ; 101 ; 1.120.040 ; 133 ; 1.207.668 ; 93 ; 971.235 ; 14 ; 166.966 ; 107 ; 1.138.201 ; 240 ; 2.345.869 
150;61.973.863;LEROSA S.A. CORRETORA DE VALORES E CAMBIO; 1 ; 45.000 ; 12 ; 423.027 ; 7 ; 72.413 ; 77 ; 477.143 ; 97 ; 1.017.583 ; 61 ; 856.478 ; 4 ; 101.365 ; 65 ; 957.843 ; 162 ; 1.975.426 
151;69.078.350;J. ALVES CORRETORA DE CAMBIO LTDA;;; 14 ; 356.658 ; 7 ; 43.327 ; 91 ; 552.773 ; 112 ; 952.758 ; 210 ; 912.846 ; 2 ; 31.609 ; 212 ; 944.454 ; 324 ; 1.897.212 
152;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 98 ; 73.610 ; 442 ; 764.649 ; 540 ; 838.259 ; 109 ; 711.784 ;;; 109 ; 711.784 ; 649 ; 1.550.043 
153;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 4 ; 60.903 ; 1 ; 584 ; 1 ; 2.000 ; 67 ; 626.880 ; 73 ; 690.367 ; 66 ; 637.636 ; 5 ; 65.533 ; 71 ; 703.168 ; 144 ; 1.393.535 
154;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 11 ; 116.506 ; 19 ; 284.158 ; 1 ; 8.000 ; 40 ; 247.415 ; 71 ; 656.079 ; 29 ; 525.750 ; 12 ; 124.476 ; 41 ; 650.227 ; 112 ; 1.306.306 
155;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;; 2 ; 1.297 ; 122 ; 420.927 ; 124 ; 422.224 ; 114 ; 425.756 ;;; 114 ; 425.756 ; 238 ; 847.979 
156;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;;;; 87 ; 38.535 ; 289 ; 347.308 ; 376 ; 385.842 ; 44 ; 296.750 ;;; 44 ; 296.750 ; 420 ; 682.593 
157;61.033.106;BANCO CREFISA S.A.;;; 11 ; 194.016 ; 16 ; 158.385 ; 7 ; 26.444 ; 34 ; 378.845 ; 5 ; 159.000 ; 1 ; 130.000 ; 6 ; 289.000 ; 40 ; 667.845 
158;59.285.411;BANCO PAN S.A.; 1 ; 17.499 ;;; 9 ; 49.052 ; 33 ; 592.113 ; 43 ; 658.663 ;;;;; -   ; -   ; 43 ; 658.663 
