Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas em Junho/2024.;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
54;00.416.968;BANCO INTER S.A.;INTER - PRUDENCIAL; 60 ; 2.489.617 ; 264 ; 958.305 ; 75.755 ; 106.591.031 ; 163.228 ; 52.199.184 ; 239.307 ; 162.238.137 ; 4 ; 3.152.052 ; 9 ; 77.723.733 ; 13 ; 80.875.785 ; 239.320 ; 243.113.922 ;
55;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;CREDIT AGRICOLE - PRUDENCIAL; 6 ; 25.176.296 ; 14 ; 693.089 ; 21 ; 49.464.787 ; 22 ; 9.688.483 ; 63 ; 85.022.655 ; 7 ; 49.028.680 ; 12 ; 103.798.925 ; 19 ; 152.827.605 ; 82 ; 237.850.260 ;
56;71.677.850;FRENTE CORRETORA DE CÂMBIO S.A.;FRENTE CC - PRUDENCIAL; 16 ; 2.518.040 ; 248 ; 3.053.800 ; 618 ; 78.153.225 ; 4.703 ; 85.611.206 ; 5.585 ; 169.336.271 ; 380 ; 37.468.030 ; 120 ; 29.234.911 ; 500 ; 66.702.941 ; 6.085 ; 236.039.212 ;
57;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.;MONEYCORP - PRUDENCIAL; 25 ; 662.189 ; 320 ; 13.019.689 ; 229 ; 38.999.854 ; 995 ; 76.509.445 ; 1.569 ; 129.191.177 ; 250 ; 59.589.800 ; 49 ; 9.755.747 ; 299 ; 69.345.547 ; 1.868 ; 198.536.724 ;
58;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;BNDES - PRUDENCIAL; 46 ; 60.678.568 ; -   ; -   ; 50 ; 16.086.935 ; 5 ; 109.835 ; 101 ; 76.875.338 ; -   ; -   ; 2 ; 88.228.094 ; 2 ; 88.228.094 ; 103 ; 165.103.432 ;
59;45.246.410;BANCO GENIAL S.A.;GENIAL - PRUDENCIAL; 10 ; 760.389 ; 97 ; 11.956.871 ; 266 ; 46.993.005 ; 467 ; 67.902.996 ; 840 ; 127.613.261 ; 20 ; 29.615.504 ; 3 ; 481.671 ; 23 ; 30.097.175 ; 863 ; 157.710.436 ;
60;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;ICBC DO BRASIL BM S.A. - PRUDENCIAL; -   ; -   ; 6 ; 1.570.908 ; 8 ; 254.611 ; 15 ; 51.702.530 ; 29 ; 53.528.049 ; 19 ; 70.466.538 ; 16 ; 24.112.805 ; 35 ; 94.579.343 ; 64 ; 148.107.392 ;
61;61.384.004;AVENUE SECURITIES DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;AVENUE SECURITIES DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 13.182 ; 29.069.109 ; 55.993 ; 73.646.125 ; 69.175 ; 102.715.234 ; 138 ; 44.230.000 ; -   ; -   ; 138 ; 44.230.000 ; 69.313 ; 146.945.234 ;
62;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.;ALFA - PRUDENCIAL; 19 ; 24.779.397 ; 14 ; 3.884.573 ; 24 ; 16.973.845 ; 48 ; 35.915.930 ; 105 ; 81.553.745 ; 5 ; 25.000.000 ; 6 ; 30.000.000 ; 11 ; 55.000.000 ; 116 ; 136.553.745 ;
63;32.648.370;FAIR CORRETORA DE CAMBIO S.A.;FAIR CC S.A. - PRUDENCIAL; 164 ; 3.250.613 ; 967 ; 26.107.712 ; 1.216 ; 15.969.852 ; 2.376 ; 15.716.598 ; 4.723 ; 61.044.775 ; 548 ; 47.818.584 ; 133 ; 25.244.086 ; 681 ; 73.062.670 ; 5.404 ; 134.107.445 ;
64;61.186.680;BANCO BMG S.A.;BMG - PRUDENCIAL; 8 ; 14.046.289 ; -   ; -   ; 8 ; 7.429.794 ; 55 ; 1.537.784 ; 71 ; 23.013.867 ; 2 ; 55.000.000 ; 3 ; 50.229.060 ; 5 ; 105.229.060 ; 76 ; 128.242.927 ;
65;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 636 ; 258.418 ; 25.641 ; 6.772.561 ; 131.318 ; 46.399.935 ; 191.344 ; 47.309.337 ; 348.939 ; 100.740.251 ; 45 ; 10.575.261 ; 81 ; 4.886.382 ; 126 ; 15.461.643 ; 349.065 ; 116.201.894 ;
66;73.622.748;B&T CORRETORA DE CAMBIO LTDA.;B & T ASSOCIADOS CC LTDA. - PRUDENCIAL; 239 ; 4.776.601 ; 664 ; 15.852.611 ; 8.359 ; 23.293.411 ; 24.676 ; 32.043.445 ; 33.938 ; 75.966.068 ; 950 ; 25.962.460 ; 67 ; 6.177.785 ; 1.017 ; 32.140.245 ; 34.955 ; 108.106.313 ;
67;60.889.128;BANCO SOFISA S.A.;SOFISA - PRUDENCIAL; 243 ; 39.545.463 ; 171 ; 9.730.131 ; 11 ; 4.333.202 ; 83 ; 3.235.249 ; 508 ; 56.844.045 ; 4 ; 207.460 ; 14 ; 48.004.781 ; 18 ; 48.212.241 ; 526 ; 105.056.286 ;
68;92.894.922;BANCO ORIGINAL S.A.;ORIGINAL - PRUDENCIAL; 7 ; 2.848.554 ; 9 ; 243.669 ; 21 ; 13.399.314 ; 58 ; 28.538.528 ; 95 ; 45.030.065 ; 9 ; 35.240.727 ; 4 ; 11.242.276 ; 13 ; 46.483.003 ; 108 ; 91.513.068 ;
69;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.;TREVISO CC S.A. - PRUDENCIAL; 94 ; 1.599.980 ; 923 ; 16.837.942 ; 6.938 ; 10.574.762 ; 13.543 ; 19.102.908 ; 21.498 ; 48.115.592 ; 2.187 ; 32.286.071 ; 311 ; 8.412.341 ; 2.498 ; 40.698.412 ; 23.996 ; 88.814.004 ;
70;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;RENDIMENTO - PRUDENCIAL; 75 ; 1.087.290 ; 464 ; 6.932.196 ; 12.109 ; 16.615.909 ; 43.067 ; 31.165.472 ; 55.715 ; 55.800.867 ; 988 ; 26.150.898 ; 69 ; 5.938.710 ; 1.057 ; 32.089.608 ; 56.772 ; 87.890.475 ;
71;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;GUITTA CC LTDA - PRUDENCIAL; 186 ; 3.479.218 ; 1.260 ; 30.581.278 ; 353 ; 6.254.109 ; 830 ; 10.678.407 ; 2.629 ; 50.993.012 ; 331 ; 34.110.401 ; 31 ; 2.582.399 ; 362 ; 36.692.800 ; 2.991 ; 87.685.812 ;
72;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL; 7 ; 45.889 ; 459 ; 33.230.888 ; 44 ; 921.351 ; 121 ; 3.806.396 ; 631 ; 38.004.524 ; 608 ; 40.450.579 ; 86 ; 4.380.534 ; 694 ; 44.831.113 ; 1.325 ; 82.835.637 ;
73;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 151 ; 4.184.602 ; 803 ; 27.170.971 ; 548 ; 6.915.289 ; 799 ; 4.849.819 ; 2.301 ; 43.120.681 ; 376 ; 28.384.284 ; 90 ; 7.491.220 ; 466 ; 35.875.504 ; 2.767 ; 78.996.185 ;
74;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCOOB - PRUDENCIAL; 265 ; 29.245.837 ; 474 ; 15.503.026 ; 172 ; 4.531.754 ; 80 ; 16.315.313 ; 991 ; 65.595.930 ; 5 ; 12.326.280 ; -   ; -   ; 5 ; 12.326.280 ; 996 ; 77.922.210 ;
75;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 63 ; 961.222 ; 557 ; 11.613.552 ; 295 ; 8.368.747 ; 533 ; 15.647.341 ; 1.448 ; 36.590.862 ; 878 ; 27.746.781 ; 281 ; 9.814.343 ; 1.159 ; 37.561.124 ; 2.607 ; 74.151.986 ;
76;59.118.133;BANCO LUSO BRASILEIRO S.A.;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL; 52 ; 6.030.881 ; 94 ; 6.272.007 ; 31 ; 1.002.337 ; 72 ; 746.258 ; 249 ; 14.051.483 ; 117 ; 29.067.728 ; 88 ; 29.078.748 ; 205 ; 58.146.476 ; 454 ; 72.197.959 ;
77;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;CONFIDENCE - PRUDENCIAL; 5 ; 13.361 ; 102 ; 133.081 ; 26.406 ; 12.682.161 ; 41.008 ; 29.481.656 ; 67.521 ; 42.310.259 ; 2.405 ; 21.152.453 ; 1.019 ; 3.910.725 ; 3.424 ; 25.063.178 ; 70.945 ; 67.373.437 ;
78;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;BROKER BRASIL CC LTDA. - PRUDENCIAL; 64 ; 1.449.792 ; 721 ; 20.711.441 ; 210 ; 2.680.396 ; 558 ; 6.472.388 ; 1.553 ; 31.314.017 ; 855 ; 27.504.596 ; 195 ; 4.450.951 ; 1.050 ; 31.955.547 ; 2.603 ; 63.269.564 ;
79;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; -   ; -   ; 20 ; 4.452.690 ; 62 ; 10.017.295 ; 143 ; 21.287.566 ; 225 ; 35.757.551 ; 48 ; 21.710.535 ; 12 ; 5.790.190 ; 60 ; 27.500.725 ; 285 ; 63.258.276 ;
80;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL; 41 ; 16.347.637 ; 27 ; 10.842.718 ; 9 ; 66.813 ; 36 ; 610.266 ; 113 ; 27.867.434 ; 19 ; 14.209.100 ; 19 ; 19.125.983 ; 38 ; 33.335.083 ; 151 ; 61.202.517 ;
81;00.038.166;BANCO CENTRAL DO BRASIL; ; -   ; -   ; -   ; -   ; 6 ; 61.097.765 ; -   ; -   ; 6 ; 61.097.765 ; -   ; -   ; -   ; -   ; -   ; -   ; 6 ; 61.097.765 ;
82;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;OM DTVM LTDA - PRUDENCIAL; 22 ; 422.502 ; 120 ; 2.068.414 ; 5.026 ; 2.805.732 ; 5.877 ; 15.141.822 ; 11.045 ; 20.438.470 ; 1.231 ; 24.053.170 ; 138 ; 10.705.415 ; 1.369 ; 34.758.585 ; 12.414 ; 55.197.055 ;
83;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;CAIXA GERAL - PRUDENCIAL; 5 ; 3.089.036 ; -   ; -   ; 22 ; 118.380 ; 61 ; 8.489.777 ; 88 ; 11.697.193 ; 7 ; 21.678.629 ; 7 ; 16.665.112 ; 14 ; 38.343.741 ; 102 ; 50.040.934 ;
84;03.609.817;BANCO CARGILL S.A.;BCO CARGILL S.A. - PRUDENCIAL; 15 ; 7.626.798 ; -   ; -   ; 17 ; 14.302.851 ; 12 ; 8.025.267 ; 44 ; 29.954.916 ; -   ; -   ; 2 ; 20.000.000 ; 2 ; 20.000.000 ; 46 ; 49.954.916 ;
85;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 11 ; 10.819.281 ; 25 ; 4.173.956 ; 42 ; 4.503.436 ; 133 ; 6.375.267 ; 211 ; 25.871.940 ; 45 ; 8.984.854 ; 14 ; 13.844.572 ; 59 ; 22.829.426 ; 270 ; 48.701.366 ;
86;59.285.411;BANCO PAN S.A.;BTG PACTUAL - PRUDENCIAL; -   ; -   ; -   ; -   ; 19 ; 26.902 ; 70 ; 22.419.601 ; 89 ; 22.446.503 ; 4 ; 22.342.924 ; -   ; -   ; 4 ; 22.342.924 ; 93 ; 44.789.427 ;
87;31.880.826;BANCO GUANABARA S.A.;BCO GUANABARA S.A. - PRUDENCIAL; -   ; -   ; -   ; -   ; 8 ; 12.740.375 ; 6 ; 18.189.061 ; 14 ; 30.929.436 ; 1 ; 8.010.000 ; 6 ; 2.567.000 ; 7 ; 10.577.000 ; 21 ; 41.506.436 ;
88;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;DOURADA CORRETORA - PRUDENCIAL; 93 ; 6.979.656 ; 288 ; 12.328.517 ; 674 ; 1.536.237 ; 1.460 ; 2.884.761 ; 2.515 ; 23.729.171 ; 401 ; 11.695.344 ; 72 ; 5.030.741 ; 473 ; 16.726.085 ; 2.988 ; 40.455.256 ;
89;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;BCO DO EST. DO PA S.A. - PRUDENCIAL; 43 ; 3.023.194 ; 4 ; 77.096 ; 30 ; 14.342.066 ; 85 ; 310.107 ; 162 ; 17.752.463 ; 2 ; 194.208 ; 38 ; 17.330.670 ; 40 ; 17.524.878 ; 202 ; 35.277.341 ;
90;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;LEVYCAM CCV LTDA - PRUDENCIAL; 24 ; 323.475 ; 345 ; 10.269.221 ; 143 ; 1.702.953 ; 571 ; 3.651.106 ; 1.083 ; 15.946.755 ; 747 ; 12.839.270 ; 136 ; 945.371 ; 883 ; 13.784.641 ; 1.966 ; 29.731.396 ;
91;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL; 1 ; 28.918 ; 236 ; 5.717.159 ; 200 ; 748.648 ; 580 ; 8.809.944 ; 1.017 ; 15.304.669 ; 226 ; 13.875.472 ; 5 ; 123.837 ; 231 ; 13.999.309 ; 1.248 ; 29.303.978 ;
92;02.318.507;BANCO KEB HANA DO BRASIL S.A.;BCO KEB DO BRASIL SA - PRUDENCIAL; 1 ; 9.844 ; 27 ; 2.891.156 ; 49 ; 8.352.084 ; 108 ; 3.391.873 ; 185 ; 14.644.957 ; 30 ; 5.750.715 ; 26 ; 7.844.672 ; 56 ; 13.595.387 ; 241 ; 28.240.344 ;
93;40.333.582;PROSEFTUR CORRETORA DE CAMBIO S.A;PROSEFTUR CC - PRUDENCIAL; 34 ; 478.530 ; 530 ; 12.105.222 ; 39 ; 353.981 ; 47 ; 904.879 ; 650 ; 13.842.612 ; 459 ; 13.076.188 ; 81 ; 898.598 ; 540 ; 13.974.786 ; 1.190 ; 27.817.398 ;
94;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL; 12 ; 769.083 ; 13 ; 305.728 ; 2 ; 10.015.480 ; 51 ; 5.641.868 ; 78 ; 16.732.159 ; 3 ; 7.250.000 ; 1 ; 500.000 ; 4 ; 7.750.000 ; 82 ; 24.482.159 ;
95;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;IB CCTVM - PRUDENCIAL; 7 ; 94.664 ; 43 ; 902.316 ; 76 ; 8.433.499 ; 409 ; 8.582.880 ; 535 ; 18.013.359 ; 176 ; 3.574.343 ; 112 ; 2.597.675 ; 288 ; 6.172.018 ; 823 ; 24.185.377 ;
96;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;BRX CC LTDA. - PRUDENCIAL; -   ; -   ; 6 ; 39.601 ; 1.069 ; 677.707 ; 1.587 ; 1.646.689 ; 2.662 ; 2.363.997 ; 303 ; 9.355.928 ; 78 ; 8.339.393 ; 381 ; 17.695.321 ; 3.043 ; 20.059.318 ;
97;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;BOA VIAGEM SCC LTDA. - PRUDENCIAL; -   ; -   ; 126 ; 3.241.529 ; 2.020 ; 2.306.966 ; 2.709 ; 4.326.767 ; 4.855 ; 9.875.262 ; 692 ; 7.660.665 ; 51 ; 2.357.251 ; 743 ; 10.017.916 ; 5.598 ; 19.893.178 ;
98;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;TROCKA CC - PRUDENCIAL; 5 ; 28.588 ; 19 ; 202.177 ; 1.454 ; 1.670.997 ; 1.618 ; 2.452.195 ; 3.096 ; 4.353.957 ; 542 ; 7.415.933 ; 97 ; 6.462.730 ; 639 ; 13.878.663 ; 3.735 ; 18.232.620 ;
99;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;MONOPÓLIO CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 922 ; 555.361 ; 913 ; 560.778 ; 1.835 ; 1.116.139 ; 54 ; 8.442.180 ; 32 ; 8.451.500 ; 86 ; 16.893.680 ; 1.921 ; 18.009.819 ;
100;33.042.151;BANCO DE LA NACION ARGENTINA;BCO LA NACION ARGENTINA - PRUDENCIAL; 4 ; 6.780.000 ; 1 ; 1.059.196 ; 482 ; 362.221 ; 30 ; 42.350 ; 517 ; 8.243.767 ; 1 ; 1.000.000 ; 6 ; 6.953.272 ; 7 ; 7.953.272 ; 524 ; 16.197.039 ;
101;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;EXECUTIVE CC LTDA. - PRUDENCIAL; 28 ; 283.789 ; 165 ; 2.589.973 ; 2.663 ; 3.098.092 ; 3.302 ; 2.984.250 ; 6.158 ; 8.956.104 ; 514 ; 4.645.720 ; 159 ; 2.422.600 ; 673 ; 7.068.320 ; 6.831 ; 16.024.424 ;
102;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL; 4 ; 192.196 ; 28 ; 871.166 ; 114 ; 6.168.341 ; 91 ; 1.424.181 ; 237 ; 8.655.884 ; 18 ; 1.638.935 ; 14 ; 5.690.000 ; 32 ; 7.328.935 ; 269 ; 15.984.819 ;
103;00.806.535;PLANNER CORRETORA DE VALORES S.A.;PLANNER - PRUDENCIAL; 15 ; 2.907.931 ; 18 ; 662.093 ; 67 ; 2.334.889 ; 45 ; 1.515.927 ; 145 ; 7.420.840 ; 53 ; 2.007.709 ; 68 ; 5.072.277 ; 121 ; 7.079.986 ; 266 ; 14.500.826 ;
104;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;INTERCAM CC LTDA - PRUDENCIAL; 7 ; 87.607 ; 103 ; 4.424.258 ; 58 ; 796.848 ; 265 ; 1.454.229 ; 433 ; 6.762.942 ; 213 ; 5.791.460 ; 38 ; 813.865 ; 251 ; 6.605.325 ; 684 ; 13.368.267 ;
105;00.000.208;BRB - BANCO DE BRASILIA S.A.;BRB - PRUDENCIAL; -   ; -   ; 3 ; 139.402 ; 45 ; 354.425 ; 264 ; 6.362.973 ; 312 ; 6.856.800 ; 5 ; 6.122.128 ; 1 ; 13.799 ; 6 ; 6.135.927 ; 318 ; 12.992.727 ;
106;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;GET MONEY CC - PRUDENCIAL; -   ; -   ; 7 ; 181.757 ; 6.239 ; 3.219.953 ; 7.984 ; 5.742.723 ; 14.230 ; 9.144.433 ; 1.178 ; 2.769.797 ; 6 ; 66.648 ; 1.184 ; 2.836.445 ; 15.414 ; 11.980.878 ;
107;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;LABOR CC - PRUDENCIAL; 15 ; 350.670 ; 104 ; 1.784.372 ; 3.067 ; 1.492.692 ; 3.994 ; 3.244.951 ; 7.180 ; 6.872.685 ; 240 ; 3.659.613 ; 27 ; 482.559 ; 267 ; 4.142.172 ; 7.447 ; 11.014.857 ;
108;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;INVEST CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 11.465 ; 2.819.342 ; 8.393 ; 4.551.383 ; 19.858 ; 7.370.725 ; 175 ; 2.528.045 ; 8 ; 817.671 ; 183 ; 3.345.716 ; 20.041 ; 10.716.441 ;
109;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;CAMBIONET CC LTDA - PRUDENCIAL; 12 ; 203.097 ; 62 ; 979.677 ; 1.152 ; 1.580.427 ; 2.417 ; 2.895.687 ; 3.643 ; 5.658.888 ; 568 ; 3.216.930 ; 56 ; 1.103.663 ; 624 ; 4.320.593 ; 4.267 ; 9.979.481 ;
110;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;SADOC CC - PRUDENCIAL; 1 ; 2.682 ; 15 ; 1.043.573 ; 534 ; 2.472.217 ; 544 ; 3.463.454 ; 1.094 ; 6.981.926 ; 32 ; 2.035.032 ; 3 ; 19.322 ; 35 ; 2.054.354 ; 1.129 ; 9.036.280 ;
111;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;EXIM CC LTDA - PRUDENCIAL; 15 ; 124.089 ; 82 ; 915.751 ; 135 ; 1.188.483 ; 605 ; 2.343.205 ; 837 ; 4.571.528 ; 276 ; 3.106.415 ; 91 ; 1.157.342 ; 367 ; 4.263.757 ; 1.204 ; 8.835.285 ;
112;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;HAITONG - PRUDENCIAL; -   ; -   ; 10 ; 1.462.810 ; 1 ; 428 ; 9 ; 38.682 ; 20 ; 1.501.920 ; 15 ; 4.261.839 ; 11 ; 2.580.441 ; 26 ; 6.842.280 ; 46 ; 8.344.200 ;
113;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;ARC CORRETORA CAMBIO S.A. - PRUDENCIAL; 70 ; 330.682 ; 58 ; 1.158.497 ; 285 ; 3.221.838 ; 295 ; 1.166.736 ; 708 ; 5.877.753 ; 54 ; 480.090 ; 30 ; 1.699.773 ; 84 ; 2.179.863 ; 792 ; 8.057.616 ;
114;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;EFX CC LTDA. - PRUDENCIAL; 2 ; 63.329 ; 12 ; 420.762 ; 70 ; 2.727.081 ; 151 ; 790.606 ; 235 ; 4.001.778 ; 81 ; 1.188.418 ; 57 ; 2.762.668 ; 138 ; 3.951.086 ; 373 ; 7.952.864 ;
115;33.042.953;CITIBANK N.A.;CITIBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 2 ; 58.382 ; 7 ; 7.673.169 ; 9 ; 7.731.551 ; -   ; -   ; -   ; -   ; -   ; -   ; 9 ; 7.731.551 ;
116;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL; 9 ; 46.398 ; 53 ; 838.295 ; 1.015 ; 564.321 ; 1.296 ; 2.030.595 ; 2.373 ; 3.479.609 ; 176 ; 2.306.530 ; 12 ; 41.402 ; 188 ; 2.347.932 ; 2.561 ; 5.827.541 ;
117;00.795.423;BANCO SEMEAR S.A.;BANCO SEMEAR - PRUDENCIAL; -   ; -   ; 36 ; 1.118.556 ; 5 ; 758.521 ; 29 ; 574.711 ; 70 ; 2.451.788 ; 11 ; 1.740.451 ; 2 ; 630.205 ; 13 ; 2.370.656 ; 83 ; 4.822.444 ;
118;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;CONECTA CC LTDA - PRUDENCIAL; 15 ; 418.607 ; 17 ; 511.119 ; 871 ; 631.121 ; 500 ; 943.850 ; 1.403 ; 2.504.697 ; 172 ; 1.328.647 ; 42 ; 928.731 ; 214 ; 2.257.378 ; 1.617 ; 4.762.075 ;
119;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;DEBONI DTVM LTDA - PRUDENCIAL; 1 ; 5.457 ; 50 ; 1.000.493 ; 198 ; 256.902 ; 413 ; 1.123.285 ; 662 ; 2.386.137 ; 245 ; 2.044.853 ; 13 ; 182.031 ; 258 ; 2.226.884 ; 920 ; 4.613.021 ;
120;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;WESTERN UNION - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 1 ; 841 ; 1 ; 841 ; 1 ; 2.227.358 ; 1 ; 2.220.000 ; 2 ; 4.447.358 ; 3 ; 4.448.199 ;
121;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA;AMARIL FRANKLIN CTV LTDA - PRUDENCIAL; 50 ; 1.185.609 ; 20 ; 225.179 ; 14 ; 636.330 ; 18 ; 116.843 ; 102 ; 2.163.961 ; 27 ; 332.213 ; 63 ; 1.813.395 ; 90 ; 2.145.608 ; 192 ; 4.309.569 ;
122;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;VIPS CC LTDA. - PRUDENCIAL; 1 ; 1.182 ; 41 ; 454.939 ; 57 ; 577.974 ; 361 ; 1.213.215 ; 460 ; 2.247.310 ; 111 ; 1.322.229 ; 2 ; 311.880 ; 113 ; 1.634.109 ; 573 ; 3.881.419 ;
123;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;TURCAMBIO CC LTDA. - PRUDENCIAL; 2 ; 43.150 ; 14 ; 282.127 ; 2.001 ; 1.098.084 ; 2.642 ; 1.277.312 ; 4.659 ; 2.700.673 ; 131 ; 840.916 ; 19 ; 260.361 ; 150 ; 1.101.277 ; 4.809 ; 3.801.950 ;
124;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;CORREPARTI CC LTDA - PRUDENCIAL; 5 ; 29.447 ; 48 ; 904.560 ; 211 ; 519.973 ; 488 ; 337.589 ; 752 ; 1.791.569 ; 150 ; 1.210.674 ; 25 ; 499.844 ; 175 ; 1.710.518 ; 927 ; 3.502.087 ;
125;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;ONNIX CC LTDA. - PRUDENCIAL; 3 ; 309.182 ; 19 ; 472.706 ; 11 ; 99.375 ; 33 ; 695.896 ; 66 ; 1.577.159 ; 31 ; 1.076.437 ; 9 ; 322.148 ; 40 ; 1.398.585 ; 106 ; 2.975.744 ;
126;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;MERCANTIL DO BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 42 ; 200.313 ; 57 ; 990.765 ; 99 ; 1.191.078 ; 7 ; 1.503.697 ; 1 ; 150.000 ; 8 ; 1.653.697 ; 107 ; 2.844.775 ;
127;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;LUMINA CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 1.437 ; 626.174 ; 1.956 ; 1.282.297 ; 3.393 ; 1.908.471 ; 116 ; 724.550 ; 2 ; 13.500 ; 118 ; 738.050 ; 3.511 ; 2.646.521 ;
128;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;H.H.PICCHIONI - PRUDENCIAL; -   ; -   ; -   ; -   ; 382 ; 268.738 ; 1.287 ; 1.275.475 ; 1.669 ; 1.544.213 ; 122 ; 1.008.135 ; 3 ; 27.149 ; 125 ; 1.035.284 ; 1.794 ; 2.579.497 ;
