Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Mar/2017;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
10;62.073.200;BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.; 386 ; 1.693.469.563 ; 1.503 ; 457.108.415 ; 1.392 ; 5.147.713.558 ; 6.192 ; 4.657.077.884 ; 9.473 ; 11.955.369.420 ; 77 ; 2.646.409.278 ; 170 ; 4.481.286.682 ; 247 ; 7.127.695.960 ; 9.720 ; 19.083.065.380 ;;;;
11;60.498.557;BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.; 391 ; 271.626.318 ; 1.417 ; 174.964.253 ; 1.585 ; 1.523.767.985 ; 1.632 ; 1.583.807.485 ; 5.025 ; 3.554.166.041 ; 1.611 ; 7.363.893.633 ; 1.397 ; 7.536.691.164 ; 3.008 ; 14.900.584.797 ; 8.033 ; 18.454.750.838 ;;;;
12;01.522.368;BANCO BNP PARIBAS BRASIL S.A.; 702 ; 950.371.527 ; 2.671 ; 496.233.530 ; 2.243 ; 4.916.695.782 ; 4.275 ; 3.230.826.850 ; 9.891 ; 9.594.127.689 ; 1.175 ; 3.207.115.818 ; 1.230 ; 5.558.966.555 ; 2.405 ; 8.766.082.373 ; 12.296 ; 18.360.210.062 ;;;;
13;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;;;; 998 ; 3.736.772.421 ; 640 ; 2.975.880.901 ; 1.638 ; 6.712.653.322 ; 99 ; 3.054.352.894 ; 113 ; 3.669.677.889 ; 212 ; 6.724.030.784 ; 1.850 ; 13.436.684.105 ;;;;
14;02.801.938;BANCO MORGAN STANLEY S.A.;;;;; 1.683 ; 2.845.555.377 ; 1.640 ; 2.695.070.994 ; 3.323 ; 5.540.626.371 ; 58 ; 1.472.181.974 ; 68 ; 1.492.062.209 ; 126 ; 2.964.244.183 ; 3.449 ; 8.504.870.554 ;;;;
15;59.588.111;BANCO VOTORANTIM S.A.; 479 ; 781.131.529 ; 2.828 ; 522.785.276 ; 813 ; 1.009.793.244 ; 2.570 ; 1.301.906.997 ; 6.690 ; 3.615.617.045 ; 843 ; 2.526.785.592 ; 1.914 ; 2.325.425.097 ; 2.757 ; 4.852.210.690 ; 9.447 ; 8.467.827.735 ;;;;
16;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 351 ; 634.987.465 ; 2.294 ; 514.055.983 ; 956 ; 1.091.454.080 ; 3.089 ; 2.393.332.483 ; 6.690 ; 4.633.830.011 ; 326 ; 2.559.906.039 ; 257 ; 1.083.074.660 ; 583 ; 3.642.980.699 ; 7.273 ; 8.276.810.710 ;;;;
17;11.932.017;STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO; 60 ; 561.127.733 ; 278 ; 198.856.264 ; 232 ; 385.735.740 ; 382 ; 757.613.939 ; 952 ; 1.903.333.677 ; 596 ; 3.080.117.312 ; 724 ; 3.119.456.346 ; 1.320 ; 6.199.573.657 ; 2.272 ; 8.102.907.335 ;;;;
18;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 33 ; 264.988.615 ; 4 ; 5.945.465 ; 74 ; 326.567.294 ; 149 ; 301.079.391 ; 260 ; 898.580.765 ; 254 ; 2.829.275.630 ; 274 ; 3.105.255.181 ; 528 ; 5.934.530.811 ; 788 ; 6.833.111.576 ;;;;
19;61.820.817;BANCO PAULISTA S.A.; 528 ; 327.420.371 ; 1.430 ; 102.292.721 ; 2.493 ; 592.582.548 ; 4.575 ; 720.369.467 ; 9.026 ; 1.742.665.107 ; 4.441 ; 1.908.658.369 ; 38.859 ; 2.003.859.675 ; 43.300 ; 3.912.518.044 ; 52.326 ; 5.655.183.151 ;;;;
20;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 137 ; 363.519.227 ;;; 222 ; 114.504.398 ; 129 ; 275.097.590 ; 488 ; 753.121.214 ; 13 ; 256.323.208 ; 127 ; 3.807.269.596 ; 140 ; 4.063.592.804 ; 628 ; 4.816.714.018 ;;;;
21;58.160.789;BANCO SAFRA S.A.; 552 ; 454.136.494 ; 2.763 ; 339.992.708 ; 2.712 ; 455.502.874 ; 6.818 ; 811.046.457 ; 12.845 ; 2.060.678.532 ; 529 ; 1.077.684.234 ; 503 ; 839.607.369 ; 1.032 ; 1.917.291.603 ; 13.877 ; 3.977.970.135 ;;;;
22;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 22 ; 42.091.361 ;;; 22 ; 42.091.361 ; 5 ; 1.550.000.000 ; 5 ; 1.550.000.000 ; 10 ; 3.100.000.000 ; 32 ; 3.142.091.361 ;;;;
23;07.656.500;BANCO KDB DO BRASIL S.A.;;; 2 ; 2.844.356 ; 525 ; 1.093.117.420 ; 692 ; 398.250.786 ; 1.219 ; 1.494.212.562 ; 36 ; 418.961.589 ; 321 ; 1.110.310.000 ; 357 ; 1.529.271.589 ; 1.576 ; 3.023.484.150 ;;;;
24;49.336.860;ING BANK N.V.; 56 ; 312.344.989 ; 6 ; 515.316 ; 26 ; 143.968.840 ; 173 ; 117.475.785 ; 261 ; 574.304.930 ; 60 ; 1.126.014.729 ; 71 ; 1.287.419.233 ; 131 ; 2.413.433.962 ; 392 ; 2.987.738.892 ;;;;
25;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 464 ; 96.593.265 ; 1.349 ; 250.961.038 ; 1.047 ; 479.056.233 ; 1.564 ; 649.046.170 ; 4.424 ; 1.475.656.706 ; 248 ; 903.878.153 ; 212 ; 578.409.048 ; 460 ; 1.482.287.201 ; 4.884 ; 2.957.943.907 ;;;;
26;62.232.889;BANCO DAYCOVAL S.A.; 819 ; 203.987.339 ; 1.354 ; 93.938.496 ; 1.522 ; 354.960.574 ; 5.917 ; 205.338.262 ; 9.612 ; 858.224.671 ; 1.582 ; 794.644.990 ; 6.308 ; 1.079.846.987 ; 7.890 ; 1.874.491.978 ; 17.502 ; 2.732.716.648 ;;;;
27;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 207 ; 749.410.132 ; 125 ; 76.582.893 ; 220 ; 277.398.238 ; 491 ; 438.050.669 ; 1.043 ; 1.541.441.933 ; 38 ; 187.489.861 ; 61 ; 938.358.105 ; 99 ; 1.125.847.966 ; 1.142 ; 2.667.289.899 ;;;;
28;00.360.305;CAIXA ECONOMICA FEDERAL; 805 ; 435.418.926 ; 643 ; 21.864.154 ; 17.678 ; 235.980.787 ; 4.909 ; 361.657.435 ; 24.035 ; 1.054.921.303 ; 391 ; 591.768.757 ; 471 ; 871.880.772 ; 862 ; 1.463.649.529 ; 24.897 ; 2.518.570.832 ;;;;
29;68.900.810;BANCO RENDIMENTO S.A.; 86 ; 3.705.106 ; 163 ; 80.487.459 ; 85.314 ; 314.343.529 ; 4.584 ; 377.970.184 ; 90.147 ; 776.506.278 ; 1.487 ; 904.240.616 ; 27.293 ; 762.165.499 ; 28.780 ; 1.666.406.115 ; 118.927 ; 2.442.912.393 ;;;;
30;11.703.662;BANCO CONFIDENCE DE CÂMBIO S.A.; 446 ; 25.408.495 ; 3.335 ; 122.920.473 ; 1.713 ; 161.613.666 ; 6.887 ; 249.232.964 ; 12.381 ; 559.175.599 ; 2.726 ; 1.013.832.430 ; 21.239 ; 827.664.849 ; 23.965 ; 1.841.497.278 ; 36.346 ; 2.400.672.877 ;;;;
31;71.027.866;BANCO BONSUCESSO S.A.; 121 ; 17.811.816 ; 155 ; 14.393.587 ; 269 ; 55.599.383 ; 1.173 ; 72.058.524 ; 1.718 ; 159.863.311 ; 712 ; 1.102.356.634 ; 2.472 ; 1.087.232.207 ; 3.184 ; 2.189.588.842 ; 4.902 ; 2.349.452.152 ;;;;
32;78.632.767;BANCO OURINVEST S.A.; 223 ; 41.656.005 ; 1.109 ; 56.941.248 ; 1.205 ; 113.118.205 ; 2.157 ; 140.968.398 ; 4.694 ; 352.683.856 ; 962 ; 1.024.801.219 ; 29.550 ; 952.815.626 ; 30.512 ; 1.977.616.845 ; 35.206 ; 2.330.300.701 ;;;;
33;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 212 ; 66.536.847 ; 366 ; 33.138.324 ; 122 ; 280.629.730 ; 733 ; 513.591.302 ; 1.433 ; 893.896.203 ; 128 ; 795.184.112 ; 103 ; 595.483.505 ; 231 ; 1.390.667.616 ; 1.664 ; 2.284.563.820 ;;;;
34;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 79 ; 477.105.765 ; 76 ; 569.687.295 ; 155 ; 1.046.793.060 ; 60 ; 564.768.491 ; 34 ; 472.230.361 ; 94 ; 1.036.998.852 ; 249 ; 2.083.791.912 ;;;;
35;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 236 ; 418.431.053 ; 585 ; 94.696.181 ; 222 ; 147.060.479 ; 298 ; 140.922.100 ; 1.341 ; 801.109.812 ; 365 ; 275.764.174 ; 384 ; 608.811.038 ; 749 ; 884.575.213 ; 2.090 ; 1.685.685.025 ;;;;
36;28.195.667;BANCO ABC BRASIL S.A.; 144 ; 62.171.205 ; 335 ; 56.240.672 ; 69 ; 87.488.569 ; 680 ; 500.478.537 ; 1.228 ; 706.378.983 ; 88 ; 516.149.564 ; 81 ; 189.229.786 ; 169 ; 705.379.350 ; 1.397 ; 1.411.758.334 ;;;;
37;13.059.145;BEXS BANCO DE CÂMBIO S/A; 111 ; 290.804.708 ; 301 ; 9.002.824 ; 389 ; 77.351.087 ; 1.439 ; 262.432.887 ; 2.240 ; 639.591.506 ; 613 ; 277.886.757 ; 393 ; 372.679.760 ; 1.006 ; 650.566.517 ; 3.246 ; 1.290.158.023 ;;;;
38;03.532.415;BANCO ABN AMRO S.A.; 19 ; 55.472.115 ; 12 ; 8.185.755 ; 54 ; 456.707.043 ; 113 ; 447.431.222 ; 198 ; 967.796.134 ; 18 ; 65.800.000 ; 34 ; 121.039.426 ; 52 ; 186.839.426 ; 250 ; 1.154.635.560 ;;;;
39;53.518.684;HSBC BRASIL S.A. - BANCO DE INVESTIMENTO; 2 ; 13.000.000 ;;; 22 ; 516.515.824 ; 15 ; 301.313.542 ; 39 ; 830.829.366 ; 2 ; 20.000.000 ; 10 ; 246.000.000 ; 12 ; 266.000.000 ; 51 ; 1.096.829.366 ;;;;
40;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 120 ; 176.187.640 ; 139 ; 105.415.725 ; 44 ; 117.801.704 ; 320 ; 102.055.657 ; 623 ; 501.460.726 ; 30 ; 250.720.528 ; 15 ; 116.219.633 ; 45 ; 366.940.161 ; 668 ; 868.400.886 ;;;;
41;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 7 ; 8.074.900 ; 26 ; 3.009.741 ; 17 ; 123.619.857 ; 65 ; 387.301.839 ; 115 ; 522.006.338 ; 35 ; 280.329.934 ; 13 ; 11.016.207 ; 48 ; 291.346.142 ; 163 ; 813.352.479 ;;;;
42;03.609.817;BANCO CARGILL S.A.; 21 ; 115.158.001 ; 7 ; 4.859.842 ; 6 ; 7.530.461 ; 59 ; 14.361.445 ; 93 ; 141.909.749 ; 10 ; 189.000.000 ; 12 ; 470.500.000 ; 22 ; 659.500.000 ; 115 ; 801.409.749 ;;;;
43;30.723.886;BANCO MODAL S.A.; 23 ; 2.145.337 ; 280 ; 22.618.255 ; 155 ; 132.136.505 ; 261 ; 70.607.375 ; 719 ; 227.507.472 ; 30 ; 253.752.397 ; 44 ; 289.766.492 ; 74 ; 543.518.890 ; 793 ; 771.026.362 ;;;;
44;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 6 ; 1.218.989 ; 88 ; 45.276.544 ; 104 ; 305.666.194 ; 296 ; 313.221.008 ; 494 ; 665.382.735 ; 80 ; 60.052.117 ; 15 ; 7.971.169 ; 95 ; 68.023.286 ; 589 ; 733.406.021 ;;;;
45;73.622.748;B & T ASSOCIADOS CORRETORA DE CÂMBIO LTDA.; 360 ; 7.761.646 ; 1.705 ; 38.012.493 ; 3.855 ; 46.646.874 ; 7.087 ; 171.275.400 ; 13.007 ; 263.696.413 ; 9.256 ; 309.885.203 ; 586 ; 154.916.372 ; 9.842 ; 464.801.576 ; 22.849 ; 728.497.989 ;;;;
46;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 2.292 ; 167.230.543 ; 3.058 ; 123.478.641 ; 967 ; 37.616.094 ; 3.823 ; 97.574.267 ; 10.140 ; 425.899.546 ; 124 ; 125.990.327 ; 110 ; 109.462.038 ; 234 ; 235.452.366 ; 10.374 ; 661.351.911 ;;;;
47;58.616.418;BANCO FIBRA S.A.; 179 ; 63.482.860 ; 1.343 ; 122.946.499 ; 118 ; 15.095.205 ; 855 ; 127.958.718 ; 2.495 ; 329.483.281 ; 53 ; 211.096.444 ; 16 ; 35.903.624 ; 69 ; 247.000.068 ; 2.564 ; 576.483.349 ;;;;
48;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 66 ; 2.343.174 ; 695 ; 26.348.401 ; 316 ; 91.743.636 ; 1.525 ; 161.266.802 ; 2.602 ; 281.702.013 ; 853 ; 192.976.917 ; 882 ; 101.280.036 ; 1.735 ; 294.256.952 ; 4.337 ; 575.958.965 ;;;;
49;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.; 7 ; 79.129 ; 100 ; 1.009.288 ; 1.639 ; 70.666.908 ; 3.303 ; 206.977.073 ; 5.049 ; 278.732.399 ; 2.586 ; 159.032.448 ; 1.542 ; 19.746.821 ; 4.128 ; 178.779.269 ; 9.177 ; 457.511.668 ;;;;
50;61.186.680;BANCO BMG S.A.; 20 ; 55.796.456 ; 14 ; 3.193.293 ; 5 ; 2.102.928 ; 52 ; 154.247.964 ; 91 ; 215.340.641 ; 12 ; 169.852.929 ; 7 ; 60.864.377 ; 19 ; 230.717.307 ; 110 ; 446.057.948 ;;;;
51;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 469 ; 12.027.320 ; 4.831 ; 102.865.034 ; 3.529 ; 37.086.404 ; 9.853 ; 89.224.586 ; 18.682 ; 241.203.344 ; 2.383 ; 170.864.327 ; 561 ; 27.864.407 ; 2.944 ; 198.728.734 ; 21.626 ; 439.932.077 ;;;;
52;00.997.185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;;;;; 307 ; 103.622.627 ; 316 ; 158.958.721 ; 623 ; 262.581.348 ; 88 ; 100.456.237 ; 72 ; 45.160.348 ; 160 ; 145.616.586 ; 783 ; 408.197.934 ;;;;
53;62.144.175;BANCO PINE S.A.; 25 ; 20.978.747 ; 27 ; 21.219.847 ; 9 ; 6.289.167 ; 90 ; 149.212.432 ; 151 ; 197.700.193 ; 7 ; 119.500.000 ; 7 ; 87.000.000 ; 14 ; 206.500.000 ; 165 ; 404.200.193 ;;;;
54;00.460.065;COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 240 ; 904.973 ; 485 ; 4.549.641 ; 725 ; 5.454.613 ; 1.277 ; 197.809.433 ; 668 ; 194.176.219 ; 1.945 ; 391.985.652 ; 2.670 ; 397.440.265 ;;;;
55;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 58 ; 1.722.068 ; 202 ; 3.475.488 ; 844 ; 169.017.423 ; 1.104 ; 174.214.979 ; 9.089 ; 193.928.288 ; 87 ; 26.910.687 ; 9.176 ; 220.838.975 ; 10.280 ; 395.053.954 ;;;;
56;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 2.762 ; 27.301.798 ; 12.811 ; 171.639.707 ; 15.573 ; 198.941.504 ; 6.379 ; 145.733.328 ; 190 ; 1.827.635 ; 6.569 ; 147.560.963 ; 22.142 ; 346.502.468 ;;;;
57;59.118.133;BANCO LUSO BRASILEIRO S.A.; 328 ; 53.973.127 ; 346 ; 36.020.474 ; 127 ; 39.568.535 ; 528 ; 29.109.663 ; 1.329 ; 158.671.798 ; 519 ; 74.705.840 ; 383 ; 103.119.745 ; 902 ; 177.825.585 ; 2.231 ; 336.497.383 ;;;;
58;60.889.128;BANCO SOFISA S.A.; 271 ; 54.416.101 ; 419 ; 27.087.019 ; 50 ; 79.178.490 ; 274 ; 98.278.793 ; 1.014 ; 258.960.403 ; 97 ; 33.793.337 ; 70 ; 42.517.413 ; 167 ; 76.310.750 ; 1.181 ; 335.271.153 ;;;;
59;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 81 ; 1.490.406 ; 509 ; 6.188.430 ; 3.711 ; 25.123.863 ; 14.936 ; 161.179.550 ; 19.237 ; 193.982.250 ; 2.126 ; 140.955.802 ; 12 ; 248.955 ; 2.138 ; 141.204.758 ; 21.375 ; 335.187.007 ;;;;
60;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 279 ; 6.104.205 ; 3.161 ; 69.265.574 ; 2.129 ; 27.349.569 ; 9.969 ; 80.697.997 ; 15.538 ; 183.417.344 ; 3.863 ; 128.662.049 ; 51 ; 11.913.550 ; 3.914 ; 140.575.599 ; 19.452 ; 323.992.944 ;;;;
61;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO; 53 ; 10.560.102 ; 301 ; 17.258.412 ; 243 ; 96.637.821 ; 253 ; 56.209.800 ; 850 ; 180.666.135 ; 220 ; 35.766.634 ; 140 ; 67.691.576 ; 360 ; 103.458.209 ; 1.210 ; 284.124.344 ;;;;
62;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 855 ; 39.698.593 ; 2.463 ; 75.440.716 ; 1.049 ; 29.167.608 ; 2.361 ; 29.144.022 ; 6.728 ; 173.450.939 ; 872 ; 71.903.103 ; 156 ; 36.029.316 ; 1.028 ; 107.932.419 ; 7.756 ; 281.383.358 ;;;;
63;10.690.848;BANCO DA CHINA BRASIL S.A.; 37 ; 57.505.510 ; 11 ; 7.541.774 ; 46 ; 51.797.786 ; 151 ; 25.681.588 ; 245 ; 142.526.658 ; 49 ; 30.058.074 ; 87 ; 100.168.611 ; 136 ; 130.226.685 ; 381 ; 272.753.343 ;;;;
64;15.114.366;BANCO BBM S/A; 71 ; 75.101.569 ; 6 ; 2.362.104 ; 36 ; 13.724.742 ; 141 ; 9.629.950 ; 254 ; 100.818.366 ; 30 ; 57.920.529 ; 40 ; 113.143.614 ; 70 ; 171.064.143 ; 324 ; 271.882.509 ;;;;
65;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 1.307 ; 71.368.877 ; 970 ; 28.478.253 ; 550 ; 22.370.906 ; 534 ; 51.168.368 ; 3.361 ; 173.386.404 ; 63 ; 30.422.881 ; 57 ; 54.378.743 ; 120 ; 84.801.624 ; 3.481 ; 258.188.027 ;;;;
66;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 103 ; 1.689.600 ; 1.189 ; 24.216.875 ; 3.801 ; 17.867.536 ; 10.577 ; 57.908.701 ; 15.670 ; 101.682.713 ; 5.209 ; 107.824.911 ; 1.068 ; 44.994.980 ; 6.277 ; 152.819.891 ; 21.947 ; 254.502.605 ;;;;
67;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 48 ; 401.483 ; 505 ; 7.431.012 ; 1.418 ; 16.540.694 ; 4.770 ; 63.027.039 ; 6.741 ; 87.400.228 ; 6.171 ; 102.744.448 ; 357 ; 48.796.836 ; 6.528 ; 151.541.284 ; 13.269 ; 238.941.513 ;;;;
68;92.894.922;BANCO ORIGINAL S.A.; 73 ; 80.104.388 ; 501 ; 41.650.543 ; 135 ; 785.234 ; 632 ; 15.188.585 ; 1.341 ; 137.728.750 ; 40 ; 53.049.333 ; 16 ; 39.414.299 ; 56 ; 92.463.632 ; 1.397 ; 230.192.382 ;;;;
69;02.318.507;BANCO KEB HANA DO BRASIL S.A.;;; 34 ; 5.533.032 ; 150 ; 91.051.796 ; 192 ; 27.061.760 ; 376 ; 123.646.588 ; 28 ; 22.161.858 ; 41 ; 80.569.000 ; 69 ; 102.730.858 ; 445 ; 226.377.446 ;;;;
70;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;;;;; 215 ; 4.589.013 ; 338 ; 38.240.582 ; 553 ; 42.829.594 ; 25 ; 108.376.021 ; 13 ; 73.904.704 ; 38 ; 182.280.724 ; 591 ; 225.110.319 ;;;;
71;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 73 ; 1.863.408 ; 2.924 ; 69.682.174 ; 1.160 ; 11.717.138 ; 3.375 ; 31.053.782 ; 7.532 ; 114.316.502 ; 4.397 ; 97.611.412 ; 503 ; 10.265.220 ; 4.900 ; 107.876.632 ; 12.432 ; 222.193.135 ;;;;
72;67.391.821;S. HAYATA CORRETORA DE CÂMBIO S.A.; 9 ; 78.072 ; 1.375 ; 60.999.368 ; 340 ; 6.203.532 ; 1.906 ; 35.961.794 ; 3.630 ; 103.242.766 ; 2.262 ; 95.552.640 ; 35 ; 4.860.649 ; 2.297 ; 100.413.289 ; 5.927 ; 203.656.055 ;;;;
73;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 13 ; 33.491.207 ; 41 ; 3.949.750 ; 24 ; 22.092.138 ; 69 ; 31.197.534 ; 147 ; 90.730.630 ; 31 ; 46.621.030 ; 21 ; 56.500.128 ; 52 ; 103.121.158 ; 199 ; 193.851.788 ;;;;
74;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 250 ; 41.472.535 ; 299 ; 21.147.672 ; 189 ; 513.578 ; 225 ; 24.553.566 ; 963 ; 87.687.351 ; 172 ; 50.690.560 ; 106 ; 46.366.201 ; 278 ; 97.056.761 ; 1.241 ; 184.744.111 ;;;;
75;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 121 ; 28.200.424 ; 112 ; 6.785.561 ; 74 ; 17.090.052 ; 137 ; 13.356.783 ; 444 ; 65.432.821 ; 72 ; 41.099.885 ; 103 ; 67.191.676 ; 175 ; 108.291.562 ; 619 ; 173.724.383 ;;;;
76;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 4 ; 7.300.000 ; 15 ; 7.999.995 ; 37 ; 10.423.918 ; 299 ; 19.488.052 ; 355 ; 45.211.966 ; 27 ; 66.658.179 ; 26 ; 55.948.230 ; 53 ; 122.606.409 ; 408 ; 167.818.375 ;;;;
77;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 37 ; 30.218.194 ; 47 ; 5.871.978 ; 57 ; 49.849.298 ; 95 ; 8.225.973 ; 236 ; 94.165.443 ; 12 ; 2.434.667 ; 23 ; 69.191.909 ; 35 ; 71.626.575 ; 271 ; 165.792.018 ;;;;
