Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em ABRIL / 2020;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
10;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 7 ; 22.755.765 ;;; 7 ; 22.755.765 ; 2 ; 701.560.278 ; 66 ; 5.910.000.000 ; 68 ; 6.611.560.278 ; 75 ; 6.634.316.043 ;;;;
11;01.522.368;BANCO BNP PARIBAS BRASIL S.A.; 197 ; 245.765.932 ; 981 ; 180.331.692 ; 673 ; 923.944.252 ; 1.302 ; 952.632.506 ; 3.153 ; 2.302.674.383 ; 495 ; 1.226.488.036 ; 503 ; 1.876.888.626 ; 998 ; 3.103.376.662 ; 4.151 ; 5.406.051.045 ;;;;
12;02.801.938;BANCO MORGAN STANLEY S.A.;;;;; 595 ; 715.302.105 ; 479 ; 1.658.164.198 ; 1.074 ; 2.373.466.303 ; 58 ; 1.636.239.583 ; 38 ; 888.258.634 ; 96 ; 2.524.498.217 ; 1.170 ; 4.897.964.520 ;;;;
13;62.073.200;BANK OF AMERICA MERRILL LYNCH BANCO MÚLTIPLO S.A.; 115 ; 215.453.033 ; 392 ; 149.962.314 ; 379 ; 1.112.995.530 ; 736 ; 1.632.089.179 ; 1.622 ; 3.110.500.056 ; 137 ; 969.027.778 ; 100 ; 522.602.106 ; 237 ; 1.491.629.884 ; 1.859 ; 4.602.129.940 ;;;;
14;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 15 ; 151.838.968 ;;; 34 ; 468.648.712 ; 40 ; 17.233.634 ; 89 ; 637.721.314 ; 115 ; 1.245.322.423 ; 135 ; 1.849.676.242 ; 250 ; 3.094.998.665 ; 339 ; 3.732.719.978 ;;;;
15;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;;;; 313 ; 559.867.267 ; 399 ; 1.577.896.085 ; 712 ; 2.137.763.352 ; 35 ; 993.956.388 ; 8 ; 123.969.628 ; 43 ; 1.117.926.015 ; 755 ; 3.255.689.368 ;;;;
16;58.160.789;BANCO SAFRA S.A.; 152 ; 142.686.363 ; 432 ; 60.986.304 ; 677 ; 84.839.567 ; 900 ; 1.053.721.314 ; 2.161 ; 1.342.233.548 ; 132 ; 1.300.374.702 ; 95 ; 488.874.519 ; 227 ; 1.789.249.220 ; 2.388 ; 3.131.482.768 ;;;;
17;60.498.557;BANCO MUFG BRASIL S.A.; 122 ; 34.581.963 ; 271 ; 73.625.627 ; 331 ; 216.308.652 ; 366 ; 198.503.278 ; 1.090 ; 523.019.520 ; 376 ; 1.258.658.863 ; 395 ; 1.093.776.114 ; 771 ; 2.352.434.977 ; 1.861 ; 2.875.454.497 ;;;;
18;49.336.860;ING BANK N.V.; 36 ; 412.896.430 ;;; 27 ; 39.757.374 ; 36 ; 5.956.739 ; 99 ; 458.610.543 ; 60 ; 796.499.000 ; 83 ; 1.316.662.157 ; 143 ; 2.113.161.156 ; 242 ; 2.571.771.699 ;;;;
19;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 145 ; 878.780.876 ; 57 ; 30.408.358 ; 84 ; 129.617.599 ; 193 ; 42.957.845 ; 479 ; 1.081.764.678 ; 23 ; 234.680.990 ; 39 ; 1.055.490.911 ; 62 ; 1.290.171.901 ; 541 ; 2.371.936.579 ;;;;
20;53.518.684;BANCO HSBC S.A.; 8 ; 25.766.195 ; 81 ; 48.101.808 ; 21 ; 294.251.163 ; 84 ; 307.031.092 ; 194 ; 675.150.258 ; 97 ; 806.060.172 ; 108 ; 717.663.454 ; 205 ; 1.523.723.626 ; 399 ; 2.198.873.884 ;;;;
21;28.195.667;BANCO ABC BRASIL S.A.; 125 ; 256.261.857 ; 294 ; 132.847.534 ; 69 ; 126.631.454 ; 379 ; 374.872.593 ; 867 ; 890.613.438 ; 196 ; 711.529.853 ; 223 ; 503.616.815 ; 419 ; 1.215.146.668 ; 1.286 ; 2.105.760.106 ;;;;
22;59.588.111;BANCO VOTORANTIM S.A.; 66 ; 192.142.349 ; 799 ; 152.202.102 ; 354 ; 142.515.875 ; 598 ; 425.950.186 ; 1.817 ; 912.810.512 ; 278 ; 632.279.504 ; 303 ; 424.063.127 ; 581 ; 1.056.342.630 ; 2.398 ; 1.969.153.142 ;;;;
23;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 76 ; 292.182.926 ; 261 ; 103.686.515 ; 254 ; 185.657.599 ; 472 ; 302.419.287 ; 1.063 ; 883.946.327 ; 108 ; 360.693.051 ; 120 ; 352.816.224 ; 228 ; 713.509.275 ; 1.291 ; 1.597.455.602 ;;;;
24;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;;;;; 199 ; 344.439.779 ; 495 ; 550.878.590 ; 694 ; 895.318.370 ; 15 ; 229.197.753 ; 12 ; 214.200.814 ; 27 ; 443.398.567 ; 721 ; 1.338.716.937 ;;;;
25;59.285.411;BANCO PAN S.A.;;;;; 9 ; 66.019 ; 21 ; 476.696.504 ; 30 ; 476.762.522 ; 4 ; 476.905.660 ;;; 4 ; 476.905.660 ; 34 ; 953.668.182 ;;;;
26;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 42 ; 71.472.612 ; 97 ; 18.431.350 ; 20 ; 186.126.693 ; 167 ; 305.277.744 ; 326 ; 581.308.400 ; 22 ; 126.879.235 ; 26 ; 93.501.971 ; 48 ; 220.381.206 ; 374 ; 801.689.606 ;;;;
27;68.900.810;BANCO RENDIMENTO S.A.; 28 ; 1.129.219 ; 81 ; 30.736.285 ; 97.409 ; 286.491.755 ; 5.783 ; 20.755.927 ; 103.301 ; 339.113.186 ; 1.072 ; 94.269.767 ; 3.938 ; 356.078.657 ; 5.010 ; 450.348.425 ; 108.311 ; 789.461.610 ;;;;
28;78.632.767;BANCO OURINVEST S.A.; 224 ; 16.000.285 ; 1.199 ; 74.264.436 ; 1.545 ; 183.108.366 ; 1.181 ; 87.512.831 ; 4.149 ; 360.885.917 ; 1.208 ; 127.955.950 ; 487 ; 189.082.177 ; 1.695 ; 317.038.127 ; 5.844 ; 677.924.044 ;;;;
29;10.690.848;BANCO DA CHINA BRASIL S.A.; 21 ; 68.620.202 ; 45 ; 72.022.861 ; 32 ; 242.612.026 ; 51 ; 11.273.531 ; 149 ; 394.528.620 ; 18 ; 17.180.130 ; 50 ; 245.028.382 ; 68 ; 262.208.512 ; 217 ; 656.737.132 ;;;;
30;30.723.886;BANCO MODAL S.A.; 22 ; 29.660.926 ; 101 ; 9.626.530 ; 192 ; 286.483.808 ; 91 ; 280.867.669 ; 406 ; 606.638.934 ; 2 ; 379.195 ; 5 ; 24.660.740 ; 7 ; 25.039.935 ; 413 ; 631.678.869 ;;;;
31;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 14 ; 73.847.948 ; 17 ; 14.206.811 ; 17 ; 201.932.641 ; 106 ; 52.005.647 ; 154 ; 341.993.047 ; 5 ; 17.279.465 ; 16 ; 267.279.191 ; 21 ; 284.558.656 ; 175 ; 626.551.704 ;;;;
32;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 68 ; 2.992.811 ; 396 ; 24.257.825 ; 211 ; 133.461.937 ; 48.944 ; 71.683.895 ; 49.619 ; 232.396.468 ; 233 ; 169.803.558 ; 312 ; 218.561.245 ; 545 ; 388.364.803 ; 50.164 ; 620.761.271 ;;;;
33;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 163 ; 119.487.894 ; 537 ; 49.309.426 ; 385 ; 126.042.627 ; 511 ; 17.321.555 ; 1.596 ; 312.161.503 ; 54 ; 88.825.937 ; 65 ; 216.113.941 ; 119 ; 304.939.879 ; 1.715 ; 617.101.381 ;;;;
34;62.232.889;BANCO DAYCOVAL S.A.; 404 ; 48.879.147 ; 341 ; 44.965.554 ; 2.845 ; 66.247.759 ; 612 ; 12.109.137 ; 4.202 ; 172.201.596 ; 353 ; 176.250.017 ; 306 ; 209.510.821 ; 659 ; 385.760.839 ; 4.861 ; 557.962.435 ;;;;
35;71.027.866;BANCO BS2 S.A.; 162 ; 103.251.866 ; 525 ; 45.492.356 ; 3.176 ; 62.819.679 ; 4.034 ; 39.608.884 ; 7.897 ; 251.172.785 ; 83 ; 66.893.751 ; 107 ; 147.997.044 ; 190 ; 214.890.795 ; 8.087 ; 466.063.580 ;;;;
36;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 69 ; 119.684.654 ; 164 ; 14.441.525 ; 81 ; 34.939.626 ; 142 ; 6.088.963 ; 456 ; 175.154.768 ; 53 ; 21.763.822 ; 72 ; 234.386.662 ; 125 ; 256.150.484 ; 581 ; 431.305.251 ;;;;
37;00.360.305;CAIXA ECONOMICA FEDERAL; 82 ; 37.340.792 ; 41 ; 20.119.372 ; 9.103 ; 71.978.421 ; 360 ; 67.499.580 ; 9.586 ; 196.938.165 ; 122 ; 97.460.153 ; 114 ; 75.772.950 ; 236 ; 173.233.104 ; 9.822 ; 370.171.268 ;;;;
38;58.616.418;BANCO FIBRA S.A.; 44 ; 63.111.262 ; 559 ; 76.173.367 ; 44 ; 51.933.702 ; 177 ; 53.358.698 ; 824 ; 244.577.029 ; 28 ; 46.029.400 ; 23 ; 41.016.104 ; 51 ; 87.045.504 ; 875 ; 331.622.534 ;;;;
39;13.059.145;BEXS BANCO DE CÂMBIO S/A; 9 ; 32.765.506 ; 9 ; 306.434 ; 1.592 ; 27.404.679 ; 16.345 ; 114.765.139 ; 17.955 ; 175.241.758 ; 80 ; 99.208.324 ; 38 ; 44.197.990 ; 118 ; 143.406.315 ; 18.073 ; 318.648.073 ;;;;
40;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.; 322 ; 40.432.494 ; 897 ; 31.667.129 ; 1.238 ; 42.136.002 ; 1.386 ; 49.135.672 ; 3.843 ; 163.371.298 ; 814 ; 66.415.602 ; 2.123 ; 86.520.827 ; 2.937 ; 152.936.429 ; 6.780 ; 316.307.727 ;;;;
41;62.144.175;BANCO PINE S.A.; 10 ; 4.785.534 ; 130 ; 21.718.337 ; 6 ; 1.986.266 ; 29 ; 6.494.542 ; 175 ; 34.984.678 ; 53 ; 132.520.000 ; 75 ; 112.992.913 ; 128 ; 245.512.913 ; 303 ; 280.497.591 ;;;;
42;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 7 ; 48.030.987 ; 9 ; 940.723 ; 9 ; 34.252.865 ; 94 ; 18.671.974 ; 119 ; 101.896.549 ; 6 ; 41.250.000 ; 19 ; 104.000.000 ; 25 ; 145.250.000 ; 144 ; 247.146.549 ;;;;
43;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 17 ; 16.770.612 ; 36 ; 94.944.977 ; 53 ; 111.715.589 ; 10 ; 102.600.000 ; 4 ; 24.000.000 ; 14 ; 126.600.000 ; 67 ; 238.315.589 ;;;;
44;92.894.922;BANCO ORIGINAL S.A.; 33 ; 52.139.936 ; 4 ; 1.561.441 ; 42 ; 263.179 ; 89 ; 3.630.108 ; 168 ; 57.594.665 ;;; 4 ; 135.000.000 ; 4 ; 135.000.000 ; 172 ; 192.594.665 ;;;;
45;33.923.798;BANCO MÁXIMA S.A.; 144 ; 31.629.051 ; 181 ; 15.100.453 ; 4.775 ; 39.296.526 ; 18.476 ; 39.977.610 ; 23.576 ; 126.003.640 ; 52 ; 25.284.309 ; 57 ; 40.675.914 ; 109 ; 65.960.223 ; 23.685 ; 191.963.863 ;;;;
46;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 24 ; 69.555.793 ;;; 28 ; 16.924.436 ;;; 52 ; 86.480.229 ;;; 6 ; 100.917.240 ; 6 ; 100.917.240 ; 58 ; 187.397.469 ;;;;
47;00.997.185;BANCO B3 S.A.;;;;; 180 ; 36.552.836 ; 131 ; 65.185.383 ; 311 ; 101.738.219 ; 69 ; 51.353.041 ; 37 ; 22.757.190 ; 106 ; 74.110.231 ; 417 ; 175.848.449 ;;;;
48;07.656.500;BANCO KDB DO BRASIL S.A.;;;;; 134 ; 13.481.848 ; 333 ; 69.797.613 ; 467 ; 83.279.461 ; 52 ; 61.800.000 ; 2 ; 5.400.000 ; 54 ; 67.200.000 ; 521 ; 150.479.461 ;;;;
49;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 11 ; 11.122.803 ; 49 ; 30.465.655 ; 12 ; 10.781.198 ; 31 ; 10.912.210 ; 103 ; 63.281.865 ; 20 ; 58.680.468 ; 16 ; 28.196.426 ; 36 ; 86.876.894 ; 139 ; 150.158.759 ;;;;
50;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 140 ; 3.431.313 ; 1.250 ; 19.240.090 ; 1.655 ; 12.545.988 ; 2.854 ; 20.377.978 ; 5.899 ; 55.595.369 ; 382 ; 48.933.689 ; 197 ; 25.255.307 ; 579 ; 74.188.996 ; 6.478 ; 129.784.365 ;;;;
51;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 111 ; 2.265.932 ; 383 ; 9.199.877 ; 3.414 ; 16.695.074 ; 2.037 ; 17.649.075 ; 5.945 ; 45.809.958 ; 341 ; 44.766.051 ; 376 ; 36.853.089 ; 717 ; 81.619.140 ; 6.662 ; 127.429.098 ;;;;
52;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 435 ; 19.738.852 ; 425 ; 11.348.229 ; 340 ; 19.779.462 ; 256 ; 32.651.343 ; 1.456 ; 83.517.885 ; 11 ; 16.618.067 ; 8 ; 11.135.712 ; 19 ; 27.753.779 ; 1.475 ; 111.271.664 ;;;;
53;28.811.341;INTL FCSTONE BANCO DE CÂMBIO S.A.; 18 ; 1.504.493 ; 21 ; 795.342 ; 2.724 ; 49.253.826 ; 225 ; 4.838.570 ; 2.988 ; 56.392.232 ; 63 ; 4.749.466 ; 100 ; 49.873.083 ; 163 ; 54.622.549 ; 3.151 ; 111.014.781 ;;;;
54;03.609.817;BANCO CARGILL S.A.; 8 ; 893.878 ;;;;; 13 ; 7.245.031 ; 21 ; 8.138.908 ; 2 ; 100.000.000 ;;; 2 ; 100.000.000 ; 23 ; 108.138.908 ;;;;
55;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 522 ; 30.338.056 ; 811 ; 32.896.452 ; 391 ; 3.558.738 ; 405 ; 14.146.172 ; 2.129 ; 80.939.418 ; 18 ; 16.574.205 ; 9 ; 4.571.198 ; 27 ; 21.145.402 ; 2.156 ; 102.084.820 ;;;;
56;59.118.133;BANCO LUSO BRASILEIRO S.A.; 68 ; 3.816.092 ; 213 ; 40.409.024 ; 44 ; 4.456.473 ; 72 ; 1.229.770 ; 397 ; 49.911.360 ; 201 ; 42.139.649 ; 101 ; 8.335.710 ; 302 ; 50.475.359 ; 699 ; 100.386.718 ;;;;
57;07.679.404;BANCO TOPÁZIO S.A.; 12 ; 27.970.479 ; 17 ; 376.931 ; 407 ; 5.708.157 ; 71 ; 5.630.484 ; 507 ; 39.686.051 ; 84 ; 11.555.365 ; 156 ; 39.535.962 ; 240 ; 51.091.328 ; 747 ; 90.777.379 ;;;;
58;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 15 ; 26.200.000 ; 2 ; 400.138 ; 4 ; 15.345.502 ; 41 ; 17.637.644 ; 62 ; 59.583.284 ; 6 ; 2.063.712 ; 29 ; 26.200.000 ; 35 ; 28.263.712 ; 97 ; 87.846.996 ;;;;
59;15.114.366;BANCO BOCOM BBM S.A.; 12 ; 2.766.439 ; 11 ; 910.075 ; 20 ; 6.481.227 ; 165 ; 25.774.735 ; 208 ; 35.932.475 ; 2 ; 5.272.100 ; 4 ; 45.271.605 ; 6 ; 50.543.705 ; 214 ; 86.476.180 ;;;;
60;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 5 ; 21.200.000 ; 8 ; 303.727 ; 12 ; 13.052.190 ; 34 ; 928.576 ; 59 ; 35.484.494 ; 7 ; 11.975.600 ; 12 ; 33.696.179 ; 19 ; 45.671.779 ; 78 ; 81.156.273 ;;;;
61;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 23 ; 29.353.362 ; 38 ; 4.827.724 ; 40 ; 684.988 ; 47 ; 5.947.338 ; 148 ; 40.813.411 ; 34 ; 10.007.000 ; 18 ; 29.582.000 ; 52 ; 39.589.000 ; 200 ; 80.402.411 ;;;;
62;61.186.680;BANCO BMG S.A.; 3 ; 4.395.463 ; 2 ; 847.159 ; 1 ; 6.469.424 ; 40 ; 3.288.399 ; 46 ; 15.000.444 ; 1 ; 28.000.000 ; 4 ; 33.264.527 ; 5 ; 61.264.527 ; 51 ; 76.264.971 ;;;;
63;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 3 ; 11.902.761 ; 9 ; 11.979.210 ; 44 ; 9.885.353 ; 49 ; 8.155.409 ; 105 ; 41.922.733 ; 15 ; 11.418.543 ; 11 ; 13.105.213 ; 26 ; 24.523.757 ; 131 ; 66.446.489 ;;;;
64;45.246.410;PLURAL S.A. BANCO MÚLTIPLO; 4 ; 215.412 ; 14 ; 808.139 ; 242 ; 18.346.040 ; 218 ; 16.282.613 ; 478 ; 35.652.204 ; 24 ; 10.176.270 ; 27 ; 11.659.538 ; 51 ; 21.835.809 ; 529 ; 57.488.013 ;;;;
65;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 2 ; 55.747 ; 45 ; 18.410.872 ; 81 ; 6.715.089 ; 121 ; 2.720.458 ; 249 ; 27.902.166 ; 45 ; 20.567.331 ; 13 ; 6.205.000 ; 58 ; 26.772.331 ; 307 ; 54.674.497 ;;;;
66;60.889.128;BANCO SOFISA S.A.; 70 ; 14.852.396 ; 20 ; 1.948.862 ; 11 ; 39.627 ; 49 ; 490.610 ; 150 ; 17.331.494 ; 4 ; 3.625.845 ; 8 ; 27.625.715 ; 12 ; 31.251.560 ; 162 ; 48.583.053 ;;;;
67;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 87 ; 1.415.616 ; 984 ; 16.706.371 ; 251 ; 2.414.421 ; 746 ; 5.984.398 ; 2.068 ; 26.520.806 ; 264 ; 19.641.715 ; 17 ; 899.720 ; 281 ; 20.541.435 ; 2.349 ; 47.062.241 ;;;;
68;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 7 ; 2.509.297 ; 12 ; 1.896.997 ; 13 ; 19.737.738 ; 30 ; 337.052 ; 62 ; 24.481.085 ; 8 ; 271.188 ; 11 ; 21.270.300 ; 19 ; 21.541.488 ; 81 ; 46.022.573 ;;;;
69;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 60 ; 937.782 ; 618 ; 12.089.470 ; 495 ; 6.894.788 ; 704 ; 7.028.560 ; 1.877 ; 26.950.601 ; 191 ; 15.003.186 ; 50 ; 3.724.733 ; 241 ; 18.727.920 ; 2.118 ; 45.678.521 ;;;;
70;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;;;;; 921 ; 21.315.116 ; 3.645 ; 14.336.469 ; 4.566 ; 35.651.584 ; 21 ; 1.701.386 ; 31 ; 6.938.987 ; 52 ; 8.640.372 ; 4.618 ; 44.291.957 ;;;;
71;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 130 ; 2.427.418 ; 608 ; 14.254.191 ; 401 ; 5.076.617 ; 297 ; 1.984.866 ; 1.436 ; 23.743.092 ; 207 ; 13.121.940 ; 62 ; 4.389.026 ; 269 ; 17.510.966 ; 1.705 ; 41.254.058 ;;;;
72;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.; 6 ; 9.220.541 ;;; 18 ; 3.562.617 ; 84 ; 13.309.525 ; 108 ; 26.092.683 ; 1 ; 5.000.000 ; 1 ; 5.000.000 ; 2 ; 10.000.000 ; 110 ; 36.092.683 ;;;;
73;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 1 ; 6.214 ; 11 ; 91.303 ; 235 ; 928.884 ; 237 ; 1.856.639 ; 484 ; 2.883.040 ; 172 ; 15.708.202 ; 79 ; 14.634.325 ; 251 ; 30.342.527 ; 735 ; 33.225.567 ;;;;
74;33.264.668;BANCO XP S.A.;;; 1 ; 10.000 ; 12 ; 3.749.671 ; 23 ; 14.678.346 ; 36 ; 18.438.017 ; 11 ; 12.583.602 ; 2 ; 1.750.000 ; 13 ; 14.333.602 ; 49 ; 32.771.620 ;;;;
75;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.; 5 ; 45.467 ; 40 ; 575.291 ; 132 ; 5.073.010 ; 431 ; 9.620.361 ; 608 ; 15.314.129 ; 72 ; 10.702.410 ; 64 ; 5.789.205 ; 136 ; 16.491.615 ; 744 ; 31.805.744 ;;;;
76;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 23 ; 425.559 ; 447 ; 12.009.972 ; 138 ; 1.158.609 ; 351 ; 2.246.961 ; 959 ; 15.841.101 ; 285 ; 12.905.669 ; 16 ; 232.256 ; 301 ; 13.137.926 ; 1.260 ; 28.979.027 ;;;;
77;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 80 ; 4.384.688 ; 238 ; 6.563.264 ; 397 ; 3.133.776 ; 341 ; 1.829.896 ; 1.056 ; 15.911.623 ; 182 ; 6.000.211 ; 152 ; 5.129.739 ; 334 ; 11.129.950 ; 1.390 ; 27.041.573 ;;;;
78;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 36 ; 720.539 ; 164 ; 2.149.073 ; 1.114 ; 7.617.421 ; 1.058 ; 6.087.114 ; 2.372 ; 16.574.147 ; 214 ; 4.713.216 ; 131 ; 4.826.006 ; 345 ; 9.539.223 ; 2.717 ; 26.113.370 ;;;;
79;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 22 ; 282.766 ; 346 ; 6.521.790 ; 219 ; 1.699.858 ; 427 ; 3.324.793 ; 1.014 ; 11.829.207 ; 531 ; 9.795.484 ; 127 ; 1.918.689 ; 658 ; 11.714.172 ; 1.672 ; 23.543.379 ;;;;
80;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;;;;; 47 ; 139.178 ; 48 ; 3.675.080 ; 95 ; 3.814.258 ; 20 ; 11.772.368 ; 12 ; 6.852.377 ; 32 ; 18.624.745 ; 127 ; 22.439.004 ;;;;
81;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 25 ; 488.947 ; 251 ; 5.886.786 ; 523 ; 2.455.417 ; 743 ; 3.068.482 ; 1.542 ; 11.899.633 ; 402 ; 7.747.013 ; 85 ; 1.736.997 ; 487 ; 9.484.010 ; 2.029 ; 21.383.643 ;;;;
