Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Jun/2022;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
13;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;; 7 ; 836.586.996 ; 1.637 ; 7.447.928.611 ; 1.430 ; 9.731.200.182 ; 3.074 ; 18.015.715.789 ; 208 ; 6.406.980.002 ; 161 ; 3.643.689.343 ; 369 ; 10.050.669.345 ; 3.443 ; 28.066.385.133 ;
14;09.274.232;STATE STREET BRASIL S.A. - BANCO COMERCIAL;;;;; 934 ; 8.803.414.963 ; 904 ; 6.140.904.890 ; 1.838 ; 14.944.319.853 ; 272 ; 3.524.373.609 ; 444 ; 6.186.686.469 ; 716 ; 9.711.060.078 ; 2.554 ; 24.655.379.931 ;
15;02.801.938;BANCO MORGAN STANLEY S.A.; 40 ; 438.725.000 ; 90 ; 21.729.948 ; 2.969 ; 6.208.016.492 ; 2.158 ; 3.905.924.200 ; 5.257 ; 10.574.395.640 ; 68 ; 2.247.565.123 ; 140 ; 4.996.377.513 ; 208 ; 7.243.942.636 ; 5.465 ; 17.818.338.275 ;
16;53.518.684;BANCO HSBC S.A.; 204 ; 2.162.577.412 ; 829 ; 1.886.208.274 ; 723 ; 1.895.443.966 ; 859 ; 1.192.331.552 ; 2.615 ; 7.136.561.204 ; 990 ; 4.682.629.978 ; 1.064 ; 5.639.473.217 ; 2.054 ; 10.322.103.195 ; 4.669 ; 17.458.664.398 ;
17;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 49 ; 384.495.173 ; 17 ; 29.438.474 ; 112 ; 442.255.948 ; 308 ; 381.143.305 ; 486 ; 1.237.332.900 ; 501 ; 7.447.803.858 ; 531 ; 7.795.972.164 ; 1.032 ; 15.243.776.022 ; 1.518 ; 16.481.108.923 ;
18;59.588.111;BANCO VOTORANTIM S.A.; 1.556 ; 1.839.509.784 ; 4.898 ; 1.132.654.567 ; 1.487 ; 1.840.052.220 ; 4.099 ; 1.746.095.608 ; 12.040 ; 6.558.312.180 ; 2.166 ; 4.750.805.108 ; 3.641 ; 5.004.249.224 ; 5.807 ; 9.755.054.332 ; 17.847 ; 16.313.366.512 ;
19;28.195.667;BANCO ABC BRASIL S.A.; 979 ; 1.026.227.120 ; 2.368 ; 622.906.269 ; 486 ; 2.525.524.304 ; 2.936 ; 1.893.585.824 ; 6.769 ; 6.068.243.517 ; 772 ; 4.379.611.734 ; 982 ; 4.967.838.164 ; 1.754 ; 9.347.449.898 ; 8.523 ; 15.415.693.415 ;
20;33.264.668;BANCO XP S.A.; 2.023 ; 1.630.033.126 ; 12.943 ; 2.389.892.466 ; 8.971 ; 2.844.721.133 ; 23.441 ; 3.289.853.666 ; 47.378 ; 10.154.500.391 ; 342 ; 2.930.899.273 ; 268 ; 1.286.092.100 ; 610 ; 4.216.991.373 ; 47.988 ; 14.371.491.763 ;
21;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.; 5.615 ; 562.645.250 ; 14.362 ; 650.387.252 ; 19.457 ; 1.706.502.653 ; 46.270 ; 4.381.846.425 ; 85.704 ; 7.301.381.581 ; 10.609 ; 4.565.279.722 ; 36.514 ; 1.770.780.858 ; 47.123 ; 6.336.060.580 ; 132.827 ; 13.637.442.161 ;
22;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 658 ; 1.390.797.887 ; 1.107 ; 505.189.610 ; 1.807 ; 2.137.298.127 ; 2.171 ; 2.561.468.685 ; 5.743 ; 6.594.754.309 ; 1.082 ; 3.005.232.535 ; 1.199 ; 3.466.937.106 ; 2.281 ; 6.472.169.640 ; 8.024 ; 13.066.923.949 ;
23;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 475 ; 2.756.508.388 ; 87 ; 181.374.096 ; 578 ; 1.497.900.100 ; 1.401 ; 908.441.182 ; 2.541 ; 5.344.223.766 ; 476 ; 2.119.033.645 ; 582 ; 5.225.355.378 ; 1.058 ; 7.344.389.023 ; 3.599 ; 12.688.612.789 ;
24;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;;; 1 ; 72.779 ; 1.042 ; 3.598.525.668 ; 1.299 ; 3.109.838.452 ; 2.342 ; 6.708.436.898 ; 183 ; 2.514.215.220 ; 169 ; 1.960.199.527 ; 352 ; 4.474.414.748 ; 2.694 ; 11.182.851.646 ;
25;31.872.495;BANCO C6 S.A.; 494 ; 658.294.389 ; 3.635 ; 484.496.070 ; 20.159 ; 1.432.635.557 ; 250.297 ; 1.832.620.143 ; 274.585 ; 4.408.046.159 ; 810 ; 3.478.818.697 ; 1.093 ; 3.187.464.503 ; 1.903 ; 6.666.283.199 ; 276.488 ; 11.074.329.358 ;
26;78.632.767;BANCO OURINVEST S.A.; 6.365 ; 713.741.884 ; 13.360 ; 1.042.724.458 ; 94.589 ; 1.320.340.939 ; 402.039 ; 1.924.030.983 ; 516.353 ; 5.000.838.264 ; 3.696 ; 2.771.253.892 ; 67.005 ; 1.842.866.771 ; 70.701 ; 4.614.120.663 ; 587.054 ; 9.614.958.927 ;
27;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 60 ; 372.892.339 ; 60 ; 195.330.924 ; 95 ; 2.062.416.523 ; 678 ; 1.057.079.528 ; 893 ; 3.687.719.315 ; 145 ; 1.954.527.359 ; 233 ; 3.569.086.632 ; 378 ; 5.523.613.991 ; 1.271 ; 9.211.333.307 ;
28;62.232.889;BANCO DAYCOVAL S.A.; 3.533 ; 755.370.914 ; 7.973 ; 911.726.608 ; 528.852 ; 1.219.576.964 ; 19.730 ; 1.218.641.202 ; 560.088 ; 4.105.315.689 ; 2.663 ; 2.220.096.402 ; 8.152 ; 1.965.521.399 ; 10.815 ; 4.185.617.800 ; 570.903 ; 8.290.933.489 ;
29;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 461 ; 18.400.951 ; 4.181 ; 187.709.996 ; 1.294 ; 102.542.616 ; 72.405 ; 152.843.681 ; 78.341 ; 461.497.245 ; 2.366 ; 3.934.153.458 ; 2.691 ; 3.707.430.396 ; 5.057 ; 7.641.583.854 ; 83.398 ; 8.103.081.099 ;
30;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 460 ; 756.878.893 ; 1.139 ; 347.126.168 ; 416 ; 309.889.975 ; 828 ; 546.843.897 ; 2.843 ; 1.960.738.932 ; 552 ; 2.717.195.982 ; 615 ; 2.921.152.031 ; 1.167 ; 5.638.348.014 ; 4.010 ; 7.599.086.945 ;
31;68.900.810;BANCO RENDIMENTO S.A.; 317 ; 39.644.254 ; 1.029 ; 376.878.446 ; 1.264.556 ; 2.283.341.523 ; 16.938 ; 704.173.024 ; 1.282.840 ; 3.404.037.248 ; 7.638 ; 1.366.114.727 ; 48.921 ; 2.618.326.179 ; 56.559 ; 3.984.440.907 ; 1.339.399 ; 7.388.478.154 ;
32;58.160.789;BANCO SAFRA S.A.; 1.665 ; 773.906.898 ; 5.169 ; 933.736.836 ; 5.717 ; 1.712.015.115 ; 11.679 ; 1.035.037.626 ; 24.230 ; 4.454.696.475 ; 1.554 ; 1.103.819.682 ; 1.572 ; 1.600.298.174 ; 3.126 ; 2.704.117.856 ; 27.356 ; 7.158.814.331 ;
33;07.679.404;BANCO TOPÁZIO S.A.; 393 ; 173.727.029 ; 378 ; 23.418.532 ; 9.671 ; 499.640.233 ; 38.050 ; 2.516.318.750 ; 48.492 ; 3.213.104.543 ; 3.864 ; 2.883.087.390 ; 10.906 ; 1.008.311.972 ; 14.770 ; 3.891.399.362 ; 63.262 ; 7.104.503.905 ;
34;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 814 ; 1.139.363.655 ; 4.191 ; 750.773.476 ; 1.861 ; 1.283.014.277 ; 2.809 ; 782.363.157 ; 9.675 ; 3.955.514.565 ; 368 ; 874.763.947 ; 439 ; 1.825.372.934 ; 807 ; 2.700.136.882 ; 10.482 ; 6.655.651.446 ;
35;58.616.418;BANCO FIBRA S.A.; 642 ; 909.506.402 ; 4.840 ; 884.761.380 ; 187 ; 163.358.590 ; 1.577 ; 179.099.272 ; 7.246 ; 2.136.725.645 ; 448 ; 1.663.318.454 ; 431 ; 1.610.801.096 ; 879 ; 3.274.119.550 ; 8.125 ; 5.410.845.194 ;
36;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 411 ; 580.402.481 ; 2.031 ; 357.057.486 ; 133 ; 606.291.398 ; 1.784 ; 818.545.581 ; 4.359 ; 2.362.296.946 ; 258 ; 979.748.465 ; 193 ; 1.069.485.161 ; 451 ; 2.049.233.626 ; 4.810 ; 4.411.530.572 ;
37;71.027.866;BANCO BS2 S.A.; 2.354 ; 676.567.425 ; 6.897 ; 430.370.036 ; 53.541 ; 966.474.847 ; 122.773 ; 761.182.348 ; 185.565 ; 2.834.594.656 ; 209 ; 381.364.724 ; 264 ; 817.369.335 ; 473 ; 1.198.734.059 ; 186.038 ; 4.033.328.715 ;
38;36.588.217;WISE BRASIL CORRETORA DE CÂMBIO LTDA;;;;; 116.917 ; 704.181.742 ; 1.627.233 ; 1.091.872.592 ; 1.744.150 ; 1.796.054.335 ; 8.291 ; 1.240.094.326 ; 8.236 ; 852.412.346 ; 16.527 ; 2.092.506.672 ; 1.760.677 ; 3.888.561.007 ;
39;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.; 18 ; 187.754.543 ; 37 ; 14.998.544 ; 12 ; 43.806.814 ; 2.605 ; 1.441.552.118 ; 2.672 ; 1.688.112.019 ; 135 ; 1.554.582.390 ; 22 ; 327.849.967 ; 157 ; 1.882.432.357 ; 2.829 ; 3.570.544.377 ;
40;10.690.848;BANCO DA CHINA BRASIL S.A.; 157 ; 577.344.167 ; 103 ; 41.804.408 ; 138 ; 802.728.333 ; 523 ; 144.058.744 ; 921 ; 1.565.935.652 ; 228 ; 354.895.549 ; 412 ; 1.549.154.927 ; 640 ; 1.904.050.476 ; 1.561 ; 3.469.986.128 ;
41;00.997.185;BANCO B3 S.A.;;;;; 1.094 ; 1.205.057.973 ; 991 ; 1.337.455.082 ; 2.085 ; 2.542.513.056 ; 216 ; 359.667.269 ; 247 ; 227.223.616 ; 463 ; 586.890.885 ; 2.548 ; 3.129.403.941 ;
42;33.923.798;BANCO MASTER S/A; 694 ; 341.876.047 ; 1.796 ; 89.006.342 ; 117.375 ; 540.166.534 ; 351.774 ; 805.797.464 ; 471.639 ; 1.776.846.387 ; 413 ; 616.450.384 ; 293 ; 561.083.107 ; 706 ; 1.177.533.490 ; 472.345 ; 2.954.379.877 ;
43;15.114.366;BANCO BOCOM BBM S.A.; 63 ; 98.923.820 ; 556 ; 104.783.149 ; 210 ; 510.862.739 ; 1.338 ; 363.081.691 ; 2.167 ; 1.077.651.399 ; 79 ; 704.505.190 ; 99 ; 1.120.329.162 ; 178 ; 1.824.834.352 ; 2.345 ; 2.902.485.751 ;
44;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 3.873 ; 370.024.619 ; 2.668 ; 183.674.541 ; 2.295 ; 139.371.667 ; 3.381 ; 640.238.159 ; 12.217 ; 1.333.308.985 ; 77 ; 640.901.811 ; 184 ; 324.194.011 ; 261 ; 965.095.822 ; 12.478 ; 2.298.404.807 ;
45;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.; 71 ; 9.328.009 ; 1.083 ; 106.745.349 ; 1.371 ; 333.105.792 ; 5.841 ; 647.137.283 ; 8.366 ; 1.096.316.434 ; 882 ; 629.969.376 ; 331 ; 217.923.973 ; 1.213 ; 847.893.349 ; 9.579 ; 1.944.209.782 ;
46;00.360.305;CAIXA ECONOMICA FEDERAL; 672 ; 240.078.220 ; 462 ; 41.773.601 ; 46.076 ; 282.636.709 ; 5.238 ; 360.932.483 ; 52.448 ; 925.421.014 ; 1.150 ; 408.302.034 ; 1.258 ; 576.849.935 ; 2.408 ; 985.151.969 ; 54.856 ; 1.910.572.982 ;
47;13.059.145;BEXS BANCO DE CÂMBIO S/A; 205 ; 296.278.975 ; 615 ; 42.333.360 ; 66.047 ; 156.683.263 ; 647.525 ; 546.296.194 ; 714.392 ; 1.041.591.793 ; 1.491 ; 485.644.552 ; 240 ; 362.121.766 ; 1.731 ; 847.766.318 ; 716.123 ; 1.889.358.111 ;
48;03.609.817;BANCO CARGILL S.A.; 115 ; 487.831.792 ; 1 ; 49.271 ; 43 ; 95.825.784 ; 337 ; 166.187.355 ; 496 ; 749.894.202 ; 12 ; 305.000.000 ; 21 ; 766.750.000 ; 33 ; 1.071.750.000 ; 529 ; 1.821.644.202 ;
49;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 13 ; 26.199.814 ;;; 13 ; 26.199.814 ; 1 ; 500.550.694 ; 4 ; 1.071.000.000 ; 5 ; 1.571.550.694 ; 18 ; 1.597.750.509 ;
50;61.024.352;BANCO VOITER S.A.; 326 ; 140.494.526 ; 1.366 ; 173.672.682 ; 797 ; 94.058.914 ; 5.021 ; 520.154.935 ; 7.510 ; 928.381.057 ; 308 ; 546.631.139 ; 237 ; 82.523.446 ; 545 ; 629.154.585 ; 8.055 ; 1.557.535.642 ;
51;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 5.163 ; 249.690.145 ; 5.304 ; 278.043.496 ; 3.847 ; 275.286.751 ; 2.268 ; 123.546.181 ; 16.582 ; 926.566.573 ; 71 ; 137.326.926 ; 28 ; 259.600.876 ; 99 ; 396.927.802 ; 16.681 ; 1.323.494.375 ;
52;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 1.211 ; 43.881.282 ; 9.911 ; 220.534.531 ; 10.961 ; 191.659.517 ; 22.939 ; 327.206.352 ; 45.022 ; 783.281.683 ; 2.751 ; 424.598.499 ; 648 ; 112.751.104 ; 3.399 ; 537.349.603 ; 48.421 ; 1.320.631.287 ;
53;28.811.341;STONEX BANCO DE CÂMBIO S.A.; 204 ; 38.406.502 ; 322 ; 12.082.870 ; 23.409 ; 574.299.812 ; 1.292 ; 59.442.816 ; 25.227 ; 684.232.000 ; 371 ; 44.929.990 ; 1.001 ; 586.100.061 ; 1.372 ; 631.030.051 ; 26.599 ; 1.315.262.051 ;
54;07.656.500;BANCO KDB DO BRASIL S.A.; 1 ; 10.000.000 ; 34 ; 8.743.692 ; 527 ; 226.480.423 ; 1.810 ; 476.552.764 ; 2.372 ; 721.776.879 ; 358 ; 437.972.661 ; 79 ; 144.191.001 ; 437 ; 582.163.662 ; 2.809 ; 1.303.940.541 ;
55;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 1.052 ; 27.536.704 ; 4.718 ; 175.627.907 ; 28.307 ; 163.617.548 ; 19.850 ; 342.649.333 ; 53.927 ; 709.431.492 ; 13.293 ; 436.129.459 ; 761 ; 108.911.761 ; 14.054 ; 545.041.220 ; 67.981 ; 1.254.472.711 ;
56;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 29 ; 139.133.196 ; 127 ; 22.019.483 ; 221 ; 315.572.989 ; 285 ; 120.548.721 ; 662 ; 597.274.389 ; 55 ; 25.351.176 ; 59 ; 385.720.589 ; 114 ; 411.071.766 ; 776 ; 1.008.346.155 ;
57;61.186.680;BANCO BMG S.A.; 16 ; 12.642.677 ; 8 ; 7.536.609 ; 113 ; 32.564.083 ; 242 ; 23.413.311 ; 379 ; 76.156.680 ; 22 ; 446.505.650 ; 23 ; 436.835.907 ; 45 ; 883.341.557 ; 424 ; 959.498.237 ;
58;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 150 ; 297.212.036 ;;; 163 ; 59.118.950 ; 13 ; 159.177 ; 326 ; 356.490.163 ; 7 ; 499.972.264 ; 3 ; 2.565.064 ; 10 ; 502.537.328 ; 336 ; 859.027.491 ;
59;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 137 ; 204.796.372 ; 105 ; 45.227.285 ; 61 ; 23.614.218 ; 461 ; 62.626.294 ; 764 ; 336.264.169 ; 70 ; 175.908.591 ; 102 ; 321.386.828 ; 172 ; 497.295.419 ; 936 ; 833.559.588 ;
60;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 786 ; 17.662.875 ; 5.739 ; 171.500.391 ; 3.432 ; 78.606.573 ; 9.574 ; 139.936.028 ; 19.531 ; 407.705.867 ; 5.376 ; 315.062.658 ; 467 ; 99.952.486 ; 5.843 ; 415.015.144 ; 25.374 ; 822.721.011 ;
61;45.246.410;BANCO GENIAL S.A.; 187 ; 21.699.814 ; 197 ; 48.079.397 ; 1.599 ; 174.899.134 ; 1.998 ; 296.944.840 ; 3.981 ; 541.623.185 ; 118 ; 212.485.561 ; 43 ; 62.927.403 ; 161 ; 275.412.964 ; 4.142 ; 817.036.149 ;
62;00.416.968;BANCO INTER S.A.; 123 ; 36.795.372 ; 55 ; 41.917.813 ; 126.985 ; 157.702.675 ; 73.526 ; 258.134.644 ; 200.689 ; 494.550.504 ; 112 ; 205.129.475 ; 79 ; 67.875.631 ; 191 ; 273.005.106 ; 200.880 ; 767.555.610 ;
63;30.723.886;BANCO MODAL S.A.; 51 ; 9.153.669 ; 184 ; 37.317.031 ; 748 ; 212.310.253 ; 967 ; 256.789.021 ; 1.950 ; 515.569.975 ; 19 ; 127.885.129 ; 15 ; 53.548.685 ; 34 ; 181.433.814 ; 1.984 ; 697.003.789 ;
64;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;;;;; 51.306 ; 230.514.499 ; 83.210 ; 312.180.723 ; 134.516 ; 542.695.222 ; 521 ; 117.746.305 ; 1.895 ; 33.474.839 ; 2.416 ; 151.221.144 ; 136.932 ; 693.916.366 ;
65;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 108 ; 28.011.541 ; 74 ; 7.368.400 ; 59 ; 214.475.732 ; 167 ; 62.552.519 ; 408 ; 312.408.192 ; 52 ; 108.248.164 ; 77 ; 266.655.896 ; 129 ; 374.904.061 ; 537 ; 687.312.253 ;
66;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 122 ; 93.348.102 ; 148 ; 264.259.973 ; 270 ; 357.608.075 ; 34 ; 234.175.000 ; 19 ; 56.580.000 ; 53 ; 290.755.000 ; 323 ; 648.363.075 ;
67;60.889.128;BANCO SOFISA S.A.; 1.083 ; 293.411.529 ; 272 ; 38.083.924 ; 84 ; 21.030.818 ; 566 ; 31.991.959 ; 2.005 ; 384.518.230 ; 69 ; 16.285.263 ; 143 ; 243.645.734 ; 212 ; 259.930.998 ; 2.217 ; 644.449.227 ;
68;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 543 ; 12.721.087 ; 4.476 ; 97.603.465 ; 14.555 ; 73.222.572 ; 11.678 ; 154.180.338 ; 31.252 ; 337.727.461 ; 17.315 ; 234.970.803 ; 1.810 ; 69.111.446 ; 19.125 ; 304.082.250 ; 50.377 ; 641.809.711 ;
69;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 49 ; 294.755.618 ; 14 ; 2.401.169 ; 22 ; 1.301.770 ; 71 ; 3.837.220 ; 156 ; 302.295.777 ; 34 ; 17.270.882 ; 126 ; 296.043.675 ; 160 ; 313.314.558 ; 316 ; 615.610.335 ;
70;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 4.660 ; 50.070.797 ; 23.714 ; 286.367.020 ; 28.374 ; 336.437.816 ; 15.680 ; 255.652.472 ; 5.136 ; 18.686.045 ; 20.816 ; 274.338.518 ; 49.190 ; 610.776.334 ;
71;62.144.175;BANCO PINE S.A.; 149 ; 142.203.962 ; 1.169 ; 172.434.517 ; 28 ; 9.333.313 ; 230 ; 35.506.646 ; 1.576 ; 359.478.439 ; 25 ; 124.880.358 ; 29 ; 120.111.075 ; 54 ; 244.991.433 ; 1.630 ; 604.469.872 ;
72;92.894.922;BANCO ORIGINAL S.A.; 7 ; 2.638.931 ; 33 ; 106.581.831 ; 486 ; 131.402.089 ; 983 ; 153.084.004 ; 1.509 ; 393.706.855 ; 62 ; 167.189.660 ; 32 ; 40.190.328 ; 94 ; 207.379.987 ; 1.603 ; 601.086.842 ;
73;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 203 ; 173.841.457 ; 253 ; 46.403.721 ; 301 ; 21.533.806 ; 588 ; 40.171.840 ; 1.345 ; 281.950.824 ; 280 ; 98.461.030 ; 212 ; 193.800.699 ; 492 ; 292.261.729 ; 1.837 ; 574.212.553 ;
74;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 930 ; 20.775.833 ; 7.352 ; 194.928.710 ; 2.312 ; 38.902.981 ; 6.621 ; 72.693.135 ; 17.215 ; 327.300.659 ; 2.946 ; 226.458.362 ; 188 ; 18.409.795 ; 3.134 ; 244.868.157 ; 20.349 ; 572.168.815 ;
75;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 967 ; 23.337.833 ; 5.223 ; 170.911.131 ; 3.188 ; 55.577.548 ; 3.926 ; 60.607.922 ; 13.304 ; 310.434.435 ; 2.788 ; 196.290.893 ; 456 ; 43.630.911 ; 3.244 ; 239.921.804 ; 16.548 ; 550.356.239 ;
76;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 297 ; 6.481.922 ; 1.623 ; 29.457.103 ; 12.643 ; 87.988.305 ; 20.764 ; 210.032.086 ; 35.327 ; 333.959.416 ; 5.665 ; 165.712.071 ; 421 ; 20.717.913 ; 6.086 ; 186.429.983 ; 41.413 ; 520.389.399 ;
77;33.042.953;CITIBANK N.A.;;;;; 8 ; 20.264 ; 23 ; 2.986.430 ; 31 ; 3.006.694 ;;; 1 ; 500.000.000 ; 1 ; 500.000.000 ; 32 ; 503.006.694 ;
