Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas - Acumulado Janeiro-Novembro/2024;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
50;00.360.305;CAIXA ECONOMICA FEDERAL;CAIXA ECONÔMICA FEDERAL - PRUDENCIAL; 1.114 ; 481.861.918 ; 999 ; 61.033.957 ; 80.148 ; 635.288.378 ; 22.158 ; 713.942.773 ; 104.419 ; 1.892.127.026 ; 1.581 ; 802.280.642 ; 1.723 ; 1.115.092.144 ; 3.304 ; 1.917.372.786 ; 107.723 ; 3.809.499.812 ;
51;01.181.521;BANCO COOPERATIVO SICREDI S.A.;BCO COOPERATIVO SICREDI - PRUDENCIAL; 11.899 ; 683.425.407 ; 14.502 ; 606.334.832 ; 10.815 ; 598.733.718 ; 4.742 ; 549.332.650 ; 41.958 ; 2.437.826.607 ; 212 ; 583.654.010 ; 144 ; 597.630.077 ; 356 ; 1.181.284.087 ; 42.314 ; 3.619.110.694 ;
52;00.416.968;BANCO INTER S.A.;INTER - PRUDENCIAL; 665 ; 29.105.019 ; 3.005 ; 11.330.655 ; 835.880 ; 1.139.770.489 ; 2.023.115 ; 828.514.386 ; 2.862.665 ; 2.008.720.549 ; 60 ; 918.042.397 ; 79 ; 635.975.485 ; 139 ; 1.554.017.882 ; 2.862.804 ; 3.562.738.431 ;
53;62.144.175;BANCO PINE S.A.;PINE - PRUDENCIAL; 516 ; 825.893.776 ; 2.783 ; 463.845.511 ; 280 ; 186.233.162 ; 4.840 ; 386.866.143 ; 8.419 ; 1.862.838.592 ; 213 ; 734.856.338 ; 208 ; 895.901.233 ; 421 ; 1.630.757.571 ; 8.840 ; 3.493.596.163 ;
54;61.186.680;BANCO BMG S.A.;BMG - PRUDENCIAL; 79 ; 309.322.986 ; -   ; -   ; 94 ; 77.829.901 ; 699 ; 238.327.517 ; 872 ; 625.480.404 ; 55 ; 1.276.459.730 ; 76 ; 1.358.949.908 ; 131 ; 2.635.409.638 ; 1.003 ; 3.260.890.042 ;
55;45.246.410;BANCO GENIAL S.A.;GENIAL - PRUDENCIAL; 118 ; 9.196.859 ; 531 ; 57.775.130 ; 3.455 ; 706.142.725 ; 5.785 ; 1.356.771.345 ; 9.889 ; 2.129.886.059 ; 273 ; 814.450.443 ; 45 ; 109.575.379 ; 318 ; 924.025.822 ; 10.207 ; 3.053.911.881 ;
56;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.;MONEYCORP - PRUDENCIAL; 247 ; 9.678.111 ; 3.113 ; 134.527.513 ; 3.066 ; 729.707.882 ; 8.876 ; 1.021.949.345 ; 15.302 ; 1.895.862.851 ; 2.335 ; 629.218.691 ; 597 ; 212.078.342 ; 2.932 ; 841.297.033 ; 18.234 ; 2.737.159.884 ;
57;71.677.850;FRENTE CORRETORA DE CÂMBIO S.A.;FRENTE CC - PRUDENCIAL; 91 ; 4.774.803 ; 2.006 ; 45.414.910 ; 6.492 ; 861.899.192 ; 47.978 ; 958.355.534 ; 56.567 ; 1.870.444.439 ; 5.750 ; 435.477.002 ; 1.287 ; 298.546.114 ; 7.037 ; 734.023.116 ; 63.604 ; 2.604.467.555 ;
58;61.024.352;BANCO VOITER S.A.;BANCO MASTER - PRUDENCIAL; 176 ; 221.358.538 ; 3.058 ; 296.633.044 ; 1.610 ; 609.264.018 ; 8.283 ; 603.271.667 ; 13.127 ; 1.730.527.267 ; 678 ; 399.768.825 ; 687 ; 339.181.565 ; 1.365 ; 738.950.390 ; 14.492 ; 2.469.477.657 ;
59;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;CREDIT AGRICOLE - PRUDENCIAL; 33 ; 234.181.436 ; 122 ; 9.854.984 ; 175 ; 211.628.604 ; 256 ; 333.323.276 ; 586 ; 788.988.300 ; 90 ; 718.391.183 ; 103 ; 821.480.287 ; 193 ; 1.539.871.470 ; 779 ; 2.328.859.770 ;
60;61.384.004;AVENUE SECURITIES DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;AVENUE SECURITIES DTVM - PRUDENCIAL; -   ; -   ; -   ; -   ; 138.799 ; 283.894.600 ; 741.924 ; 1.038.824.390 ; 880.723 ; 1.322.718.990 ; 2.047 ; 755.561.504 ; 1 ; 400.000 ; 2.048 ; 755.961.504 ; 882.771 ; 2.078.680.494 ;
61;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;JP MORGAN CHASE - PRUDENCIAL; -   ; -   ; -   ; -   ; 175 ; 544.702.789 ; 273 ; 454.344.184 ; 448 ; 999.046.973 ; 53 ; 414.638.292 ; 34 ; 504.711.040 ; 87 ; 919.349.332 ; 535 ; 1.918.396.305 ;
62;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;ICBC DO BRASIL BM S.A. - PRUDENCIAL; 11 ; 140.038.412 ; 91 ; 147.958.580 ; 94 ; 220.079.337 ; 128 ; 111.978.834 ; 324 ; 620.055.163 ; 118 ; 479.422.050 ; 112 ; 564.933.592 ; 230 ; 1.044.355.642 ; 554 ; 1.664.410.805 ;
63;32.648.370;FAIR CORRETORA DE CAMBIO S.A.;FAIR CC S.A. - PRUDENCIAL; 1.454 ; 31.472.711 ; 10.907 ; 311.120.357 ; 15.920 ; 139.178.473 ; 26.357 ; 196.477.730 ; 54.638 ; 678.249.271 ; 6.376 ; 625.888.799 ; 1.513 ; 288.944.184 ; 7.889 ; 914.832.983 ; 62.527 ; 1.593.082.254 ;
64;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;BR PARTNERS - PRUDENCIAL; 66 ; 610.966.851 ; 98 ; 22.934.231 ; 117 ; 99.757.659 ; 448 ; 34.078.540 ; 729 ; 767.737.281 ; 21 ; 54.544.149 ; 48 ; 709.293.008 ; 69 ; 763.837.157 ; 798 ; 1.531.574.438 ;
65;60.889.128;BANCO SOFISA S.A.;SOFISA - PRUDENCIAL; 2.723 ; 491.070.550 ; 2.216 ; 180.872.269 ; 282 ; 86.056.477 ; 1.198 ; 146.409.556 ; 6.419 ; 904.408.852 ; 116 ; 205.656.613 ; 136 ; 348.740.598 ; 252 ; 554.397.211 ; 6.671 ; 1.458.806.063 ;
66;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 8.038 ; 2.828.415 ; 302.797 ; 82.446.144 ; 1.581.574 ; 558.201.409 ; 2.202.462 ; 560.971.515 ; 4.094.871 ; 1.204.447.483 ; 535 ; 146.617.428 ; 1.053 ; 63.326.596 ; 1.588 ; 209.944.024 ; 4.096.459 ; 1.414.391.507 ;
67;73.622.748;B&T CORRETORA DE CAMBIO LTDA.;B & T ASSOCIADOS CC LTDA. - PRUDENCIAL; 2.374 ; 57.144.706 ; 7.642 ; 207.008.806 ; 107.052 ; 260.567.491 ; 246.964 ; 351.728.286 ; 364.032 ; 876.449.289 ; 9.949 ; 339.988.861 ; 903 ; 99.178.551 ; 10.852 ; 439.167.412 ; 374.884 ; 1.315.616.701 ;
68;50.585.090;BANCO BMG CONSIGNADO S.A.;BMG - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 22 ; 159.748 ; 22 ; 159.748 ; 22 ; 611.530.113 ; 11 ; 572.503.772 ; 33 ; 1.184.033.885 ; 55 ; 1.184.193.633 ;
69;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.;TREVISO CC S.A. - PRUDENCIAL; 1.088 ; 21.997.616 ; 10.086 ; 203.665.158 ; 85.576 ; 121.911.814 ; 155.877 ; 233.828.648 ; 252.627 ; 581.403.236 ; 24.922 ; 394.356.875 ; 3.075 ; 100.265.975 ; 27.997 ; 494.622.850 ; 280.624 ; 1.076.026.086 ;
70;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;GUITTA CC LTDA - PRUDENCIAL; 2.003 ; 37.699.606 ; 14.897 ; 379.879.985 ; 3.845 ; 76.713.803 ; 9.143 ; 118.123.868 ; 29.888 ; 612.417.262 ; 4.399 ; 420.249.380 ; 337 ; 36.620.723 ; 4.736 ; 456.870.103 ; 34.624 ; 1.069.287.365 ;
71;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL; 89 ; 2.518.447 ; 7.299 ; 450.097.325 ; 552 ; 8.243.290 ; 1.281 ; 35.198.793 ; 9.221 ; 496.057.855 ; 8.771 ; 513.909.488 ; 920 ; 39.418.606 ; 9.691 ; 553.328.094 ; 18.912 ; 1.049.385.949 ;
72;02.318.507;BANCO KEB HANA DO BRASIL S.A.;BCO KEB DO BRASIL SA - PRUDENCIAL; 17 ; 7.934.196 ; 336 ; 86.553.952 ; 596 ; 359.765.272 ; 1.213 ; 96.733.041 ; 2.162 ; 550.986.461 ; 383 ; 141.522.407 ; 203 ; 325.938.566 ; 586 ; 467.460.973 ; 2.748 ; 1.018.447.434 ;
73;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.;ALFA - PRUDENCIAL; 145 ; 139.036.364 ; 203 ; 38.846.394 ; 199 ; 221.732.307 ; 509 ; 239.833.615 ; 1.056 ; 639.448.680 ; 49 ; 129.126.774 ; 64 ; 214.120.389 ; 113 ; 343.247.163 ; 1.169 ; 982.695.843 ;
74;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;RENDIMENTO - PRUDENCIAL; 769 ; 14.667.752 ; 5.313 ; 66.961.019 ; 154.254 ; 196.575.477 ; 445.354 ; 336.123.975 ; 605.690 ; 614.328.223 ; 10.400 ; 273.254.315 ; 903 ; 80.979.386 ; 11.303 ; 354.233.701 ; 616.993 ; 968.561.924 ;
75;59.118.133;BANCO LUSO BRASILEIRO S.A.;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL; 517 ; 85.951.261 ; 1.110 ; 72.612.247 ; 310 ; 10.315.776 ; 1.152 ; 24.142.612 ; 3.089 ; 193.021.896 ; 1.495 ; 383.182.903 ; 860 ; 379.626.670 ; 2.355 ; 762.809.573 ; 5.444 ; 955.831.469 ;
76;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 1.584 ; 45.005.574 ; 9.913 ; 324.663.529 ; 5.789 ; 78.241.878 ; 9.478 ; 73.878.735 ; 26.764 ; 521.789.716 ; 4.409 ; 350.541.287 ; 848 ; 75.245.871 ; 5.257 ; 425.787.158 ; 32.021 ; 947.576.874 ;
77;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCOOB - PRUDENCIAL; 2.932 ; 257.479.095 ; 5.399 ; 181.868.273 ; 2.194 ; 47.976.985 ; 1.019 ; 204.830.642 ; 11.544 ; 692.154.995 ; 79 ; 179.645.827 ; 18 ; 49.127.700 ; 97 ; 228.773.527 ; 11.641 ; 920.928.522 ;
78;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 548 ; 10.911.212 ; 6.033 ; 127.591.297 ; 3.815 ; 132.358.779 ; 6.228 ; 161.725.300 ; 16.624 ; 432.586.588 ; 10.143 ; 299.787.978 ; 3.180 ; 153.723.244 ; 13.323 ; 453.511.222 ; 29.947 ; 886.097.810 ;
79;03.609.817;BANCO CARGILL S.A.;BCO CARGILL S.A. - PRUDENCIAL; 125 ; 142.644.205 ; 3 ; 58.799 ; 182 ; 182.872.091 ; 494 ; 167.297.211 ; 804 ; 492.872.306 ; 10 ; 103.000.000 ; 18 ; 265.000.000 ; 28 ; 368.000.000 ; 832 ; 860.872.306 ;
80;92.894.922;BANCO ORIGINAL S.A.;ORIGINAL - PRUDENCIAL; 15 ; 27.822.081 ; 248 ; 192.010.132 ; 311 ; 15.977.419 ; 713 ; 192.142.060 ; 1.287 ; 427.951.692 ; 86 ; 395.765.769 ; 24 ; 32.278.900 ; 110 ; 428.044.669 ; 1.397 ; 855.996.361 ;
81;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;BROKER BRASIL CC LTDA. - PRUDENCIAL; 715 ; 24.678.798 ; 8.296 ; 259.881.036 ; 2.545 ; 43.916.350 ; 6.674 ; 80.992.856 ; 18.230 ; 409.469.040 ; 10.218 ; 336.034.157 ; 2.009 ; 63.726.261 ; 12.227 ; 399.760.418 ; 30.457 ; 809.229.458 ;
82;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;OM DTVM LTDA - PRUDENCIAL; 181 ; 9.575.206 ; 1.518 ; 24.283.928 ; 55.285 ; 31.156.366 ; 59.061 ; 181.490.037 ; 116.045 ; 246.505.537 ; 13.271 ; 338.862.539 ; 1.567 ; 174.136.452 ; 14.838 ; 512.998.991 ; 130.883 ; 759.504.528 ;
83;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; 10 ; 878.613 ; 300 ; 35.203.039 ; 624 ; 194.512.164 ; 1.121 ; 178.527.364 ; 2.055 ; 409.121.180 ; 400 ; 178.546.305 ; 103 ; 161.435.855 ; 503 ; 339.982.160 ; 2.558 ; 749.103.340 ;
84;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;CONFIDENCE - PRUDENCIAL; 34 ; 60.878 ; 1.055 ; 1.122.528 ; 321.719 ; 137.277.075 ; 455.003 ; 333.952.303 ; 777.811 ; 472.412.784 ; 26.482 ; 232.127.420 ; 12.139 ; 35.864.171 ; 38.621 ; 267.991.591 ; 816.432 ; 740.404.375 ;
85;33.042.953;CITIBANK N.A.;CITIBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 28 ; 2.892.603 ; 92 ; 109.157.934 ; 120 ; 112.050.537 ; 1 ; 50.000.000 ; 2 ; 500.000.000 ; 3 ; 550.000.000 ; 123 ; 662.050.537 ;
86;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;HAITONG - PRUDENCIAL; 17 ; 43.306.586 ; 74 ; 7.857.409 ; 23 ; 12.037.135 ; 114 ; 3.230.456 ; 228 ; 66.431.586 ; 168 ; 221.704.926 ; 170 ; 264.835.548 ; 338 ; 486.540.474 ; 566 ; 552.972.060 ;
87;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 189 ; 66.089.331 ; 429 ; 35.263.498 ; 559 ; 50.912.483 ; 1.582 ; 81.089.274 ; 2.759 ; 233.354.586 ; 507 ; 110.131.970 ; 224 ; 130.433.596 ; 731 ; 240.565.566 ; 3.490 ; 473.920.152 ;
88;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;DOURADA CORRETORA - PRUDENCIAL; 1.028 ; 77.205.943 ; 3.485 ; 115.998.034 ; 14.461 ; 30.020.742 ; 18.164 ; 57.608.870 ; 37.138 ; 280.833.589 ; 4.748 ; 117.736.172 ; 847 ; 51.323.114 ; 5.595 ; 169.059.286 ; 42.733 ; 449.892.875 ;
89;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL; 317 ; 107.790.763 ; 229 ; 55.234.962 ; 105 ; 6.634.480 ; 364 ; 42.232.094 ; 1.015 ; 211.892.299 ; 131 ; 109.663.605 ; 161 ; 124.519.923 ; 292 ; 234.183.528 ; 1.307 ; 446.075.827 ;
90;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;LEVYCAM CCV LTDA - PRUDENCIAL; 346 ; 6.724.642 ; 4.393 ; 129.172.507 ; 1.576 ; 21.118.349 ; 6.255 ; 46.395.941 ; 12.570 ; 203.411.439 ; 8.124 ; 161.431.060 ; 1.612 ; 13.705.623 ; 9.736 ; 175.136.683 ; 22.306 ; 378.548.122 ;
91;40.333.582;SAYGO CORRETORA DE CÂMBIO S.A.;SAYGO CC - PRUDENCIAL; 318 ; 4.156.681 ; 5.772 ; 142.960.317 ; 434 ; 5.591.945 ; 703 ; 16.429.454 ; 7.227 ; 169.138.397 ; 5.075 ; 161.435.991 ; 833 ; 11.816.952 ; 5.908 ; 173.252.943 ; 13.135 ; 342.391.340 ;
92;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL; 42 ; 2.432.828 ; 2.664 ; 79.705.489 ; 2.164 ; 10.708.339 ; 7.202 ; 84.539.132 ; 12.072 ; 177.385.788 ; 2.596 ; 157.555.641 ; 117 ; 6.460.089 ; 2.713 ; 164.015.730 ; 14.785 ; 341.401.518 ;
93;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;CAIXA GERAL - PRUDENCIAL; 49 ; 57.282.321 ; 50 ; 25.720.320 ; 193 ; 12.410.458 ; 695 ; 20.244.155 ; 987 ; 115.657.254 ; 49 ; 66.365.655 ; 56 ; 132.279.940 ; 105 ; 198.645.595 ; 1.092 ; 314.302.849 ;
94;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;IB CCTVM - PRUDENCIAL; 78 ; 2.224.362 ; 551 ; 12.477.564 ; 943 ; 112.793.507 ; 3.583 ; 125.048.998 ; 5.155 ; 252.544.431 ; 1.549 ; 35.306.809 ; 905 ; 12.747.513 ; 2.454 ; 48.054.322 ; 7.609 ; 300.598.753 ;
95;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL; 100 ; 5.080.995 ; 174 ; 5.005.540 ; 14 ; 26.324.484 ; 640 ; 107.870.873 ; 928 ; 144.281.892 ; 54 ; 120.332.504 ; 17 ; 35.063.115 ; 71 ; 155.395.619 ; 999 ; 299.677.511 ;
96;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;BOA VIAGEM SCC LTDA. - PRUDENCIAL; 6 ; 94.121 ; 1.348 ; 34.396.206 ; 30.945 ; 22.977.299 ; 29.657 ; 56.348.682 ; 61.956 ; 113.816.308 ; 7.022 ; 120.063.162 ; 643 ; 52.488.457 ; 7.665 ; 172.551.619 ; 69.621 ; 286.367.927 ;
97;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;TROCKA CC - PRUDENCIAL; 44 ; 374.480 ; 191 ; 2.381.967 ; 20.403 ; 16.089.182 ; 18.823 ; 28.421.786 ; 39.461 ; 47.267.415 ; 5.888 ; 100.596.065 ; 1.096 ; 86.266.141 ; 6.984 ; 186.862.206 ; 46.445 ; 234.129.621 ;
98;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL; 48 ; 4.116.712 ; 521 ; 48.552.234 ; 1.033 ; 31.107.946 ; 1.179 ; 41.019.990 ; 2.781 ; 124.796.882 ; 381 ; 81.718.972 ; 130 ; 27.364.000 ; 511 ; 109.082.972 ; 3.292 ; 233.879.854 ;
99;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;MONOPÓLIO CC - PRUDENCIAL; -   ; -   ; 6 ; 62.130 ; 11.019 ; 6.162.391 ; 9.249 ; 5.939.816 ; 20.274 ; 12.164.337 ; 576 ; 105.896.533 ; 428 ; 106.114.393 ; 1.004 ; 212.010.926 ; 21.278 ; 224.175.263 ;
100;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;BRX CC LTDA. - PRUDENCIAL; -   ; -   ; 71 ; 585.646 ; 14.314 ; 8.969.987 ; 18.674 ; 21.861.775 ; 33.059 ; 31.417.408 ; 3.521 ; 102.478.107 ; 891 ; 89.016.194 ; 4.412 ; 191.494.301 ; 37.471 ; 222.911.709 ;
101;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;INTERCAM CC LTDA - PRUDENCIAL; 55 ; 914.477 ; 1.518 ; 70.640.829 ; 703 ; 12.216.688 ; 3.099 ; 16.563.471 ; 5.375 ; 100.335.465 ; 2.709 ; 86.430.427 ; 479 ; 12.377.708 ; 3.188 ; 98.808.135 ; 8.563 ; 199.143.600 ;
102;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;EXECUTIVE CC LTDA. - PRUDENCIAL; 442 ; 6.489.943 ; 1.873 ; 30.836.232 ; 35.033 ; 29.585.479 ; 43.279 ; 39.933.533 ; 80.627 ; 106.845.187 ; 5.961 ; 57.745.796 ; 1.709 ; 23.081.614 ; 7.670 ; 80.827.410 ; 88.297 ; 187.672.597 ;
103;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;BCO DO EST. DO PA S.A. - PRUDENCIAL; 487 ; 49.868.346 ; 26 ; 698.662 ; 394 ; 22.132.722 ; 773 ; 18.941.100 ; 1.680 ; 91.640.830 ; 37 ; 17.083.209 ; 195 ; 68.713.404 ; 232 ; 85.796.613 ; 1.912 ; 177.437.443 ;
104;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;LABOR CC - PRUDENCIAL; 293 ; 6.711.488 ; 1.424 ; 32.556.308 ; 42.439 ; 20.788.136 ; 42.429 ; 34.969.504 ; 86.585 ; 95.025.436 ; 2.768 ; 48.958.592 ; 437 ; 8.978.457 ; 3.205 ; 57.937.049 ; 89.790 ; 152.962.485 ;
105;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;CONECTA CC LTDA - PRUDENCIAL; 101 ; 2.579.647 ; 237 ; 8.654.489 ; 8.582 ; 5.941.270 ; 6.339 ; 50.225.555 ; 15.259 ; 67.400.961 ; 2.616 ; 62.174.427 ; 349 ; 11.626.695 ; 2.965 ; 73.801.122 ; 18.224 ; 141.202.083 ;
106;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;INVEST CC - PRUDENCIAL; -   ; -   ; 12 ; 152.325 ; 155.967 ; 36.888.397 ; 116.669 ; 59.018.945 ; 272.648 ; 96.059.667 ; 2.482 ; 31.766.499 ; 109 ; 9.477.485 ; 2.591 ; 41.243.984 ; 275.239 ; 137.303.651 ;
107;00.806.535;PLANNER CORRETORA DE VALORES S.A.;PLANNER - PRUDENCIAL; 85 ; 16.508.078 ; 244 ; 11.548.648 ; 576 ; 18.469.624 ; 461 ; 18.278.408 ; 1.366 ; 64.804.758 ; 606 ; 29.506.588 ; 590 ; 34.658.961 ; 1.196 ; 64.165.549 ; 2.562 ; 128.970.307 ;
108;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;GET MONEY CC - PRUDENCIAL; 2 ; 6.827 ; 77 ; 1.423.400 ; 73.978 ; 39.265.262 ; 82.464 ; 58.574.069 ; 156.521 ; 99.269.558 ; 10.464 ; 21.443.425 ; 71 ; 722.696 ; 10.535 ; 22.166.121 ; 167.056 ; 121.435.679 ;
109;00.795.423;BANCO SEMEAR S.A.;BANCO SEMEAR - PRUDENCIAL; 1 ; 197.259 ; 369 ; 15.425.368 ; 82 ; 5.607.339 ; 710 ; 40.028.425 ; 1.162 ; 61.258.391 ; 184 ; 54.941.892 ; 28 ; 2.158.441 ; 212 ; 57.100.333 ; 1.374 ; 118.358.724 ;
110;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;EXIM CC LTDA - PRUDENCIAL; 159 ; 1.391.051 ; 1.168 ; 12.893.319 ; 1.751 ; 16.090.744 ; 4.755 ; 32.923.940 ; 7.833 ; 63.299.054 ; 2.838 ; 41.136.662 ; 911 ; 12.804.597 ; 3.749 ; 53.941.259 ; 11.582 ; 117.240.313 ;
111;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;MERCANTIL DO BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 459 ; 2.461.159 ; 543 ; 6.312.652 ; 1.002 ; 8.773.811 ; 53 ; 106.060.376 ; 15 ; 2.247.678 ; 68 ; 108.308.054 ; 1.070 ; 117.081.865 ;
112;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;ARC CORRETORA CAMBIO S.A. - PRUDENCIAL; 967 ; 3.791.574 ; 508 ; 8.460.267 ; 3.616 ; 47.638.742 ; 2.848 ; 12.893.698 ; 7.939 ; 72.784.281 ; 481 ; 4.333.893 ; 455 ; 34.410.617 ; 936 ; 38.744.510 ; 8.875 ; 111.528.791 ;
113;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;CAMBIONET CC LTDA - PRUDENCIAL; 167 ; 2.820.273 ; 672 ; 10.458.600 ; 15.178 ; 12.218.951 ; 31.722 ; 34.786.276 ; 47.739 ; 60.284.100 ; 6.781 ; 38.464.341 ; 648 ; 8.381.048 ; 7.429 ; 46.845.389 ; 55.168 ; 107.129.489 ;
114;33.042.151;BANCO DE LA NACION ARGENTINA;BCO LA NACION ARGENTINA - PRUDENCIAL; 9 ; 9.507.200 ; 29 ; 18.269.924 ; 5.659 ; 3.862.233 ; 298 ; 19.146.002 ; 5.995 ; 50.785.359 ; 38 ; 40.123.794 ; 77 ; 15.476.410 ; 115 ; 55.600.204 ; 6.110 ; 106.385.563 ;
115;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;SADOC CC - PRUDENCIAL; 9 ; 1.734.514 ; 78 ; 2.178.493 ; 8.027 ; 42.445.945 ; 5.768 ; 47.240.728 ; 13.882 ; 93.599.680 ; 310 ; 8.746.524 ; 60 ; 3.523.464 ; 370 ; 12.269.988 ; 14.252 ; 105.869.668 ;
116;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;EFX CC LTDA. - PRUDENCIAL; 13 ; 986.437 ; 213 ; 6.126.751 ; 709 ; 19.112.536 ; 1.430 ; 20.749.491 ; 2.365 ; 46.975.215 ; 940 ; 26.559.764 ; 622 ; 19.802.564 ; 1.562 ; 46.362.328 ; 3.927 ; 93.337.543 ;
117;00.000.208;BRB - BANCO DE BRASILIA S.A.;BRB - PRUDENCIAL; 1 ; 79.940 ; 32 ; 1.032.825 ; 491 ; 4.078.281 ; 2.823 ; 41.176.414 ; 3.347 ; 46.367.460 ; 49 ; 39.728.647 ; 15 ; 2.095.806 ; 64 ; 41.824.453 ; 3.411 ; 88.191.913 ;
118;36.658.769;BANCO XCMG BRASIL S.A.;BANCO XCMG BRASIL - PRUDENCIAL; -   ; -   ; -   ; -   ; 4 ; 1.475.005 ; 53 ; 35.534.762 ; 57 ; 37.009.767 ; 16 ; 35.521.000 ; 1 ; 1.475.000 ; 17 ; 36.996.000 ; 74 ; 74.005.767 ;
119;31.880.826;BANCO GUANABARA S.A.;BCO GUANABARA S.A. - PRUDENCIAL; -   ; -   ; 3 ; 3.369 ; 65 ; 21.965.840 ; 29 ; 25.011.640 ; 97 ; 46.980.849 ; 15 ; 14.864.500 ; 63 ; 11.816.156 ; 78 ; 26.680.656 ; 175 ; 73.661.505 ;
