Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Departamento de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;
Registros de operações de câmbio contratadas - acumulado janeiro-setembro/2025;;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Conglomerado ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
;;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;
58;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;CREDIT AGRICOLE - PRUDENCIAL; 11 ; 93.171.926 ; 205 ; 10.552.012 ; 137 ; 687.316.860 ; 256 ; 512.647.133 ; 609 ; 1.303.687.931 ; 82 ; 269.165.812 ; 40 ; 527.297.760 ; 122 ; 796.463.572 ; 731 ; 2.100.151.503 ;
59;92.894.922;BANCO ORIGINAL S.A.;ORIGINAL - PRUDENCIAL; 23 ; 60.461.854 ; 518 ; 570.853.546 ; 208 ; 157.693.418 ; 703 ; 229.033.853 ; 1.452 ; 1.018.042.671 ; 90 ; 798.298.954 ; 51 ; 191.293.142 ; 141 ; 989.592.096 ; 1.593 ; 2.007.634.767 ;
60;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.;MONEYCORP - PRUDENCIAL; 259 ; 16.255.067 ; 7.787 ; 352.293.065 ; 2.192 ; 189.359.164 ; 4.606 ; 232.045.318 ; 14.844 ; 789.952.614 ; 2.816 ; 561.464.190 ; 601 ; 182.750.462 ; 3.417 ; 744.214.652 ; 18.261 ; 1.534.167.266 ;
61;60.889.128;BANCO SOFISA S.A.;SOFISA - PRUDENCIAL; 2.149 ; 515.303.211 ; 1.819 ; 149.319.240 ; 166 ; 41.328.887 ; 1.468 ; 132.566.385 ; 5.602 ; 838.517.723 ; 75 ; 205.960.799 ; 86 ; 479.078.810 ; 161 ; 685.039.609 ; 5.763 ; 1.523.557.332 ;
62;32.648.370;FAIR CORRETORA DE CAMBIO S.A.;FAIR CC S.A. - PRUDENCIAL; 1.120 ; 23.428.307 ; 8.984 ; 273.393.797 ; 11.814 ; 99.232.329 ; 21.454 ; 186.896.967 ; 43.372 ; 582.951.400 ; 5.549 ; 577.524.707 ; 1.161 ; 239.788.713 ; 6.710 ; 817.313.420 ; 50.082 ; 1.400.264.820 ;
63;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.;ICBC DO BRASIL BM S.A. - PRUDENCIAL; 20 ; 100.000.000 ; 38 ; 66.138.702 ; 88 ; 13.208.003 ; 131 ; 142.012.718 ; 277 ; 321.359.423 ; 165 ; 595.466.439 ; 126 ; 482.575.257 ; 291 ; 1.078.041.696 ; 568 ; 1.399.401.119 ;
64;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.;BR PARTNERS - PRUDENCIAL; 13 ; 456.736.037 ; 61 ; 21.560.782 ; 440 ; 12.735.433 ; 410 ; 20.521.624 ; 924 ; 511.553.876 ; 26 ; 34.950.000 ; 12 ; 460.000.000 ; 38 ; 494.950.000 ; 962 ; 1.006.503.876 ;
65;02.992.317;INTEX BANK BANCO DE CÂMBIO S.A.;INTEX BANK BCO CÂMBIO - PRUDENCIAL; 731 ; 15.167.198 ; 8.773 ; 186.738.771 ; 44.913 ; 133.786.115 ; 82.929 ; 189.937.330 ; 137.346 ; 525.629.414 ; 11.681 ; 340.477.638 ; 1.918 ; 113.375.639 ; 13.599 ; 453.853.277 ; 150.945 ; 979.482.691 ;
66;03.609.817;BANCO CARGILL S.A.;BCO CARGILL S.A. - PRUDENCIAL; 116 ; 258.262.857 ; 3 ; 79.397 ; 161 ; 166.559.476 ; 670 ; 197.829.337 ; 950 ; 622.731.067 ; 10 ; 80.000.000 ; 15 ; 275.650.000 ; 25 ; 355.650.000 ; 975 ; 978.381.067 ;
67;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;WESTERN UNION - PRUDENCIAL; 8.825 ; 2.527.002 ; 221.441 ; 58.595.060 ; 1.237.528 ; 444.684.071 ; 1.324.770 ; 338.314.834 ; 2.792.564 ; 844.120.967 ; 213 ; 29.333.262 ; 327 ; 89.400.607 ; 540 ; 118.733.869 ; 2.793.104 ; 962.854.836 ;
68;00.250.699;AGK CORRETORA DE CAMBIO S.A.;AGK CC S.A. - PRUDENCIAL; 1.298 ; 48.801.067 ; 9.541 ; 300.147.333 ; 4.435 ; 65.197.976 ; 6.623 ; 70.006.499 ; 21.897 ; 484.152.875 ; 5.734 ; 325.743.445 ; 741 ; 69.525.790 ; 6.475 ; 395.269.235 ; 28.372 ; 879.422.110 ;
69;02.038.232;BANCO COOPERATIVO SICOOB S.A. - BANCO SICOOB;BANCO SICOOB - PRUDENCIAL; 2.866 ; 244.605.696 ; 6.254 ; 181.124.192 ; 2.653 ; 67.314.521 ; 1.206 ; 193.848.258 ; 12.979 ; 686.892.667 ; 41 ; 85.428.388 ; 18 ; 49.630.999 ; 59 ; 135.059.387 ; 13.038 ; 821.952.054 ;
70;02.318.507;BANCO KEB HANA DO BRASIL S.A.;BCO KEB DO BRASIL SA - PRUDENCIAL; 8 ; 72.283 ; 245 ; 84.347.167 ; 653 ; 103.728.579 ; 1.291 ; 256.434.734 ; 2.197 ; 444.582.763 ; 321 ; 306.505.454 ; 217 ; 69.601.723 ; 538 ; 376.107.177 ; 2.735 ; 820.689.940 ;
71;71.677.850;FRENTE CORRETORA DE CÂMBIO S.A.;FRENTE CC - PRUDENCIAL; 171 ; 14.954.826 ; 1.772 ; 29.515.741 ; 2.274 ; 92.586.215 ; 19.669 ; 212.943.564 ; 23.886 ; 350.000.346 ; 5.932 ; 299.888.512 ; 826 ; 164.895.888 ; 6.758 ; 464.784.400 ; 30.644 ; 814.784.746 ;
72;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.;BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL; 307 ; 87.727.762 ; 159 ; 30.217.996 ; 81 ; 19.095.900 ; 278 ; 239.100.886 ; 825 ; 376.142.544 ; 101 ; 294.164.212 ; 135 ; 122.868.732 ; 236 ; 417.032.944 ; 1.061 ; 793.175.488 ;
73;59.118.133;BANCO LUSO BRASILEIRO S.A.;BCO LUSO BRASILEIRO S.A. - PRUDENCIAL; 220 ; 66.534.307 ; 782 ; 54.106.828 ; 211 ; 10.896.426 ; 729 ; 17.324.516 ; 1.942 ; 148.862.077 ; 1.001 ; 319.826.446 ; 472 ; 323.105.157 ; 1.473 ; 642.931.603 ; 3.415 ; 791.793.680 ;
74;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.;GUITTA CC LTDA - PRUDENCIAL; 1.373 ; 25.582.795 ; 11.511 ; 254.585.479 ; 2.898 ; 63.696.767 ; 6.925 ; 89.174.811 ; 22.707 ; 433.039.852 ; 3.539 ; 293.329.037 ; 291 ; 38.825.005 ; 3.830 ; 332.154.042 ; 26.537 ; 765.193.894 ;
75;45.283.173;BBVA BRASIL BANCO DE INVESTIMENTO S.A.;BBVA BRASIL BI S.A. - PRUDENCIAL; 7 ; 160.164.726 ; -   ; -   ; 10 ; 86.554.691 ; 39 ; 30.720.195 ; 56 ; 277.439.612 ; 34 ; 124.733.072 ; 25 ; 341.898.006 ; 59 ; 466.631.078 ; 115 ; 744.070.690 ;
76;04.062.902;OZ CORRETORA DE CÂMBIO S.A.;OZ CC - PRUDENCIAL; 764 ; 11.118.204 ; 7.659 ; 149.638.412 ; 3.295 ; 112.172.939 ; 7.443 ; 116.286.957 ; 19.161 ; 389.216.512 ; 13.075 ; 243.451.275 ; 2.910 ; 100.822.113 ; 15.985 ; 344.273.388 ; 35.146 ; 733.489.900 ;
77;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.;BROKER BRASIL CC LTDA. - PRUDENCIAL; 568 ; 17.459.575 ; 7.447 ; 264.303.056 ; 2.019 ; 28.895.103 ; 4.853 ; 57.426.301 ; 14.887 ; 368.084.035 ; 8.595 ; 312.855.690 ; 1.423 ; 37.412.496 ; 10.018 ; 350.268.186 ; 24.905 ; 718.352.221 ;
78;54.403.563;BANCO ARBI S.A.;BCO ARBI S.A. - PRUDENCIAL; 63 ; 6.452.510 ; 526 ; 37.217.916 ; 841 ; 140.219.174 ; 751 ; 58.938.882 ; 2.181 ; 242.828.482 ; 252 ; 207.686.906 ; 205 ; 254.956.027 ; 457 ; 462.642.933 ; 2.638 ; 705.471.415 ;
79;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;BANCO TRAVELEX - PRUDENCIAL; 15 ; 9.555 ; 739 ; 750.467 ; 306.402 ; 122.430.410 ; 375.906 ; 286.093.866 ; 683.062 ; 409.284.298 ; 22.553 ; 202.498.591 ; 14.339 ; 38.243.766 ; 36.892 ; 240.742.357 ; 719.954 ; 650.026.655 ;
80;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.;INDUSTRIAL DO BRASIL - PRUDENCIAL; 107 ; 94.759.125 ; 307 ; 20.548.913 ; 372 ; 117.473.590 ; 1.199 ; 72.126.502 ; 1.985 ; 304.908.130 ; 358 ; 105.258.400 ; 154 ; 222.811.821 ; 512 ; 328.070.221 ; 2.497 ; 632.978.351 ;
81;73.622.748;BT CORRETORA DE CÂMBIO LTDA.;BT CC - PRUDENCIAL; 1.497 ; 35.227.022 ; 2.807 ; 86.231.647 ; 27.260 ; 120.797.402 ; 87.678 ; 144.022.161 ; 119.242 ; 386.278.232 ; 3.007 ; 150.803.990 ; 685 ; 76.566.651 ; 3.692 ; 227.370.641 ; 122.934 ; 613.648.873 ;
82;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;CONECTA CC LTDA - PRUDENCIAL; 63 ; 1.233.634 ; 243 ; 5.914.072 ; 12.398 ; 6.513.253 ; 14.657 ; 220.108.726 ; 27.361 ; 233.769.685 ; 7.525 ; 236.846.741 ; 459 ; 18.594.474 ; 7.984 ; 255.441.215 ; 35.345 ; 489.210.900 ;
83;40.333.582;SAYGO CORRETORA DE CÂMBIO S.A.;SAYGO CC - PRUDENCIAL; 322 ; 20.762.536 ; 6.623 ; 164.685.401 ; 406 ; 7.555.657 ; 1.548 ; 27.392.338 ; 8.899 ; 220.395.932 ; 6.235 ; 195.729.202 ; 852 ; 31.885.937 ; 7.087 ; 227.615.139 ; 15.986 ; 448.011.071 ;
84;17.635.177;REMITLY CORRETORA DE CÂMBIO LTDA.;REMITLY CC LTDA. - PRUDENCIAL; -   ; -   ; -   ; -   ; 61.841 ; 201.990.849 ; -   ; -   ; 61.841 ; 201.990.849 ; 2 ; 1.221.000 ; 203 ; 203.138.100 ; 205 ; 204.359.100 ; 62.046 ; 406.349.949 ;
85;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.;LEVYCAM CCV LTDA - PRUDENCIAL; 281 ; 6.705.191 ; 3.898 ; 120.170.791 ; 1.327 ; 26.107.496 ; 4.863 ; 57.851.871 ; 10.369 ; 210.835.349 ; 5.491 ; 158.244.348 ; 1.231 ; 13.034.406 ; 6.722 ; 171.278.754 ; 17.091 ; 382.114.103 ;
86;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;CAIXA GERAL - PRUDENCIAL; 52 ; 53.116.488 ; 21 ; 23.764.105 ; 171 ; 3.435.866 ; 668 ; 67.410.504 ; 912 ; 147.726.963 ; 75 ; 115.855.841 ; 76 ; 105.874.488 ; 151 ; 221.730.329 ; 1.063 ; 369.457.292 ;
87;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;CC AÇORIANA LTDA. - PRUDENCIAL; 4 ; 195.525 ; 959 ; 33.050.145 ; 494 ; 45.521.291 ; 1.681 ; 102.479.978 ; 3.138 ; 181.246.939 ; 2.029 ; 137.973.714 ; 349 ; 49.846.352 ; 2.378 ; 187.820.066 ; 5.516 ; 369.067.005 ;
88;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.;DOURADA CORRETORA - PRUDENCIAL; 768 ; 52.413.900 ; 2.807 ; 86.715.523 ; 11.174 ; 20.670.450 ; 13.334 ; 54.229.779 ; 28.083 ; 214.029.652 ; 3.604 ; 103.091.393 ; 605 ; 35.282.704 ; 4.209 ; 138.374.097 ; 32.292 ; 352.403.749 ;
89;17.354.911;RENDIMENTO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S/A;RENDIMENTO - PRUDENCIAL; 252 ; 3.120.337 ; 1.070 ; 9.030.533 ; 120.159 ; 70.761.975 ; 271.808 ; 154.374.167 ; 393.289 ; 237.287.012 ; 5.294 ; 101.199.727 ; 177 ; 11.972.095 ; 5.471 ; 113.171.822 ; 398.760 ; 350.458.834 ;
90;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;HAITONG - PRUDENCIAL; 2 ; 414.583 ; 62 ; 8.493.976 ; 15 ; 219.895 ; 76 ; 9.397.012 ; 155 ; 18.525.466 ; 79 ; 124.110.085 ; 52 ; 107.172.780 ; 131 ; 231.282.865 ; 286 ; 249.808.331 ;
91;12.392.983;MIRAE ASSET (BRASIL) CORRETORA DE CÂMBIO, TÍTULOS  E VALORES MOBILIÁRIOS LTDA.;MIRAE ASSET (BRASIL) CCTVM - PRUDENCIAL; 62 ; 1.274.645 ; 2.305 ; 107.325.791 ; 315 ; 4.162.389 ; 426 ; 6.299.633 ; 3.108 ; 119.062.458 ; 2.697 ; 117.096.021 ; 430 ; 8.907.666 ; 3.127 ; 126.003.687 ; 6.235 ; 245.066.145 ;
92;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.;INTERCAM CC LTDA - PRUDENCIAL; 290 ; 11.550.809 ; 1.614 ; 74.555.749 ; 576 ; 12.501.806 ; 2.790 ; 30.534.468 ; 5.270 ; 129.142.832 ; 2.724 ; 94.000.400 ; 380 ; 12.988.687 ; 3.104 ; 106.989.087 ; 8.374 ; 236.131.919 ;
93;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.;ALFA - PRUDENCIAL; 3 ; 36.841 ; -   ; -   ; 8 ; 97.503 ; 36 ; 94.938.621 ; 47 ; 95.072.965 ; 8 ; 121.239.297 ; 3 ; 16.618.722 ; 11 ; 137.858.019 ; 58 ; 232.930.984 ;
94;10.789.035;FACILITA INSTITUICAO DE PAGAMENTO S/A;FACILITA IP - PRUDENCIAL; -   ; -   ; -   ; -   ; 15.452 ; 31.006.844 ; 54.460 ; 102.725.793 ; 69.912 ; 133.732.637 ; 1.958 ; 86.263.697 ; 418 ; 10.193.960 ; 2.376 ; 96.457.657 ; 72.288 ; 230.190.294 ;
95;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;BOA VIAGEM SCC LTDA. - PRUDENCIAL; 5 ; 153.541 ; 840 ; 25.243.908 ; 23.176 ; 18.452.761 ; 22.175 ; 46.400.432 ; 46.196 ; 90.250.642 ; 4.947 ; 96.022.295 ; 518 ; 42.922.927 ; 5.465 ; 138.945.222 ; 51.661 ; 229.195.864 ;
96;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;BRX CC LTDA. - PRUDENCIAL; -   ; -   ; 61 ; 448.795 ; 11.203 ; 5.786.786 ; 12.746 ; 16.486.613 ; 24.010 ; 22.722.194 ; 2.433 ; 100.461.667 ; 674 ; 89.321.333 ; 3.107 ; 189.783.000 ; 27.117 ; 212.505.194 ;
97;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;LABOR CC - PRUDENCIAL; 242 ; 5.322.417 ; 1.739 ; 48.950.945 ; 36.969 ; 18.703.916 ; 37.864 ; 44.188.266 ; 76.814 ; 117.165.544 ; 4.028 ; 79.072.900 ; 367 ; 10.042.472 ; 4.395 ; 89.115.372 ; 81.209 ; 206.280.916 ;
98;33.042.151;BANCO DE LA NACION ARGENTINA;BCO LA NACION ARGENTINA - PRUDENCIAL; 4 ; 6.000.000 ; 47 ; 20.669.332 ; 4.744 ; 3.522.509 ; 274 ; 20.245.654 ; 5.069 ; 50.437.495 ; 131 ; 93.610.748 ; 167 ; 62.227.053 ; 298 ; 155.837.801 ; 5.367 ; 206.275.296 ;
99;30.183.111;TROCKA CORRETORA DE CAMBIO LTDA.;TROCKA CC - PRUDENCIAL; 12 ; 54.725 ; 175 ; 2.681.264 ; 21.235 ; 10.853.744 ; 19.103 ; 28.924.182 ; 40.525 ; 42.513.915 ; 4.759 ; 92.136.371 ; 521 ; 71.425.187 ; 5.280 ; 163.561.558 ; 45.805 ; 206.075.473 ;
100;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.;MONOPÓLIO CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 7.849 ; 3.064.153 ; 6.086 ; 3.369.743 ; 13.935 ; 6.433.896 ; 426 ; 96.333.672 ; 377 ; 96.009.779 ; 803 ; 192.343.451 ; 14.738 ; 198.777.347 ;
101;33.042.953;CITIBANK N.A.;CITIBANK - PRUDENCIAL; -   ; -   ; -   ; -   ; 24 ; 26.409.200 ; 174 ; 97.987.111 ; 198 ; 124.396.311 ; 2 ; 51.243.689 ; 1 ; 1.236.400 ; 3 ; 52.480.089 ; 201 ; 176.876.400 ;
102;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.;EXECUTIVE CC LTDA. - PRUDENCIAL; 386 ; 5.323.896 ; 1.660 ; 25.801.783 ; 35.512 ; 24.707.034 ; 38.455 ; 39.778.181 ; 76.013 ; 95.610.894 ; 5.511 ; 54.554.583 ; 1.340 ; 18.888.250 ; 6.851 ; 73.442.833 ; 82.864 ; 169.053.727 ;
103;15.357.060;BANCO WOORI BANK DO BRASIL S.A.;BCO WOORI BANK DO BRASIL S.A. - PRUDENCIAL; 54 ; 5.778.579 ; 416 ; 26.862.650 ; 811 ; 23.991.829 ; 864 ; 26.464.364 ; 2.145 ; 83.097.422 ; 245 ; 43.616.876 ; 91 ; 20.026.098 ; 336 ; 63.642.974 ; 2.481 ; 146.740.396 ;
104;00.795.423;BANCO SEMEAR S.A.;BANCO SEMEAR - PRUDENCIAL; 2 ; 3.097.313 ; 180 ; 8.501.485 ; 78 ; 12.930.844 ; 548 ; 49.457.330 ; 808 ; 73.986.972 ; 137 ; 56.644.635 ; 30 ; 15.788.610 ; 167 ; 72.433.245 ; 975 ; 146.420.217 ;
105;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;OM DTVM LTDA - PRUDENCIAL; 56 ; 7.436.129 ; 373 ; 4.873.699 ; 39.337 ; 15.497.405 ; 38.253 ; 40.304.940 ; 78.019 ; 68.112.173 ; 6.575 ; 46.533.829 ; 496 ; 24.551.633 ; 7.071 ; 71.085.462 ; 85.090 ; 139.197.635 ;
106;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO;NOVO BCO CONTINENTAL S.A. - BM - PRUDENCIAL; 76 ; 4.379.247 ; 166 ; 4.139.771 ; 12 ; 15.135.591 ; 235 ; 47.146.762 ; 489 ; 70.801.371 ; 27 ; 46.932.101 ; 9 ; 21.361.382 ; 36 ; 68.293.483 ; 525 ; 139.094.854 ;
107;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.;FOURTRADE COR. DE CAMBIO LTDA - PRUDENCIAL; 8 ; 127.833 ; 1.867 ; 34.843.841 ; 1.619 ; 8.335.150 ; 5.175 ; 22.698.589 ; 8.669 ; 66.005.413 ; 1.789 ; 52.673.428 ; 71 ; 3.599.099 ; 1.860 ; 56.272.527 ; 10.529 ; 122.277.940 ;
108;04.913.711;BANCO DO ESTADO DO PARÁ S.A.;BCO DO EST. DO PA S.A. - PRUDENCIAL; 218 ; 19.150.130 ; 24 ; 3.261.728 ; 265 ; 10.698.991 ; 650 ; 30.091.556 ; 1.157 ; 63.202.405 ; 59 ; 30.327.614 ; 106 ; 27.608.518 ; 165 ; 57.936.132 ; 1.322 ; 121.138.537 ;
109;48.795.256;BANCO ANDBANK (BRASIL) S.A.;ANDBANK - PRUDENCIAL; -   ; -   ; 4 ; 134.918 ; 68 ; 33.232.291 ; 213 ; 29.475.587 ; 285 ; 62.842.796 ; 42 ; 24.802.146 ; 19 ; 28.213.500 ; 61 ; 53.015.646 ; 346 ; 115.858.442 ;
110;00.000.208;BRB - BANCO DE BRASILIA S.A.;BRB - PRUDENCIAL; 7 ; 191.287 ; 24 ; 1.039.441 ; 459 ; 26.827.418 ; 2.339 ; 25.151.516 ; 2.829 ; 53.209.662 ; 59 ; 25.491.104 ; 35 ; 26.155.151 ; 94 ; 51.646.255 ; 2.923 ; 104.855.917 ;
111;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;PACIFIC INVEST DTVM LTDA - PRUDENCIAL; 18 ; 511.587 ; 17 ; 1.343.620 ; 2.298 ; 1.321.922 ; 6.520 ; 7.196.283 ; 8.853 ; 10.373.412 ; 1.326 ; 49.896.828 ; 269 ; 43.214.195 ; 1.595 ; 93.111.023 ; 10.448 ; 103.484.435 ;
112;17.508.380;INVEST CORRETORA DE CÂMBIO LTDA.;INVEST CC - PRUDENCIAL; -   ; -   ; -   ; -   ; 134.974 ; 31.731.980 ; 92.010 ; 47.743.152 ; 226.984 ; 79.475.132 ; 1.777 ; 19.769.998 ; 76 ; 3.802.178 ; 1.853 ; 23.572.176 ; 228.837 ; 103.047.308 ;
113;00.806.535;PLANNER CORRETORA DE VALORES S.A.;PLANNER - PRUDENCIAL; 89 ; 5.354.549 ; 148 ; 5.041.759 ; 553 ; 20.727.150 ; 428 ; 20.362.477 ; 1.218 ; 51.485.935 ; 447 ; 24.362.965 ; 531 ; 25.040.469 ; 978 ; 49.403.434 ; 2.196 ; 100.889.369 ;
114;31.880.826;BANCO GUANABARA S.A.;BCO GUANABARA S.A. - PRUDENCIAL; -   ; -   ; 25 ; 3.581.907 ; 44 ; 10.997.433 ; 31 ; 35.069.570 ; 100 ; 49.648.910 ; 43 ; 38.549.856 ; 44 ; 10.883.932 ; 87 ; 49.433.788 ; 187 ; 99.082.698 ;
115;73.302.408;EXIM CORRETORA DE CAMBIO LTDA;EXIM CC LTDA - PRUDENCIAL; 346 ; 7.223.816 ; 610 ; 10.241.379 ; 898 ; 10.648.102 ; 1.794 ; 16.258.554 ; 3.648 ; 44.371.851 ; 1.941 ; 26.123.629 ; 876 ; 17.504.565 ; 2.817 ; 43.628.194 ; 6.465 ; 88.000.045 ;
116;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.;ARC CORRETORA CAMBIO S.A. - PRUDENCIAL; 619 ; 3.185.713 ; 874 ; 9.319.493 ; 2.646 ; 32.611.452 ; 2.556 ; 15.748.488 ; 6.695 ; 60.865.146 ; 445 ; 5.942.243 ; 212 ; 16.683.466 ; 657 ; 22.625.709 ; 7.352 ; 83.490.855 ;
117;27.842.177;BPY CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;BPY CCTVM - PRUDENCIAL; 80 ; 1.764.964 ; 375 ; 7.275.128 ; 852 ; 11.148.650 ; 3.569 ; 23.793.472 ; 4.876 ; 43.982.214 ; 962 ; 28.672.524 ; 307 ; 10.537.108 ; 1.269 ; 39.209.632 ; 6.145 ; 83.191.846 ;
118;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;GET MONEY CC - PRUDENCIAL; -   ; -   ; 87 ; 874.587 ; 51.968 ; 24.944.319 ; 58.257 ; 40.046.843 ; 110.312 ; 65.865.749 ; 7.474 ; 15.881.577 ; 33 ; 39.859 ; 7.507 ; 15.921.436 ; 117.819 ; 81.787.185 ;
119;94.968.518;EFX CORRETORA DE CÂMBIO LTDA.;EFX CC LTDA. - PRUDENCIAL; 4 ; 99.400 ; 121 ; 3.912.944 ; 479 ; 16.333.092 ; 708 ; 20.933.329 ; 1.312 ; 41.278.765 ; 657 ; 23.806.937 ; 409 ; 15.393.166 ; 1.066 ; 39.200.103 ; 2.378 ; 80.478.868 ;
120;04.902.979;BANCO DA AMAZONIA S.A.;BCO DA AMAZONIA S.A. - PRUDENCIAL; 184 ; 29.014.394 ; 10 ; 434.505 ; 138 ; 3.429.475 ; 189 ; 1.707.206 ; 521 ; 34.585.580 ; 7 ; 1.005.097 ; 89 ; 31.311.629 ; 96 ; 32.316.726 ; 617 ; 66.902.306 ;
121;50.585.090;BANCO BMG CONSIGNADO S.A.;BMG - PRUDENCIAL; -   ; -   ; -   ; -   ; -   ; -   ; 19 ; 121.623 ; 19 ; 121.623 ; 11 ; 57.984.863 ; 4 ; 2.419.364 ; 15 ; 60.404.227 ; 34 ; 60.525.850 ;
122;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.;AVS CORRETORA DE CÂMBIO LTDA - PRUDENCIAL; 125 ; 1.047.045 ; 398 ; 7.473.672 ; 10.878 ; 5.734.854 ; 14.360 ; 18.982.703 ; 25.761 ; 33.238.274 ; 1.521 ; 21.294.297 ; 108 ; 1.623.109 ; 1.629 ; 22.917.406 ; 27.390 ; 56.155.680 ;
123;17.772.370;VIPS CORRETORA DE CÂMBIO S.A.;VIPS CC LTDA. - PRUDENCIAL; 42 ; 773.559 ; 416 ; 13.189.678 ; 248 ; 3.959.080 ; 2.537 ; 10.754.286 ; 3.243 ; 28.676.603 ; 1.221 ; 22.947.677 ; 40 ; 3.749.617 ; 1.261 ; 26.697.294 ; 4.504 ; 55.373.897 ;
124;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;TURCAMBIO CC LTDA. - PRUDENCIAL; 11 ; 186.129 ; 239 ; 6.068.209 ; 22.913 ; 14.402.298 ; 25.457 ; 14.625.344 ; 48.620 ; 35.281.980 ; 951 ; 11.175.681 ; 335 ; 5.120.047 ; 1.286 ; 16.295.728 ; 49.906 ; 51.577.708 ;
125;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA;CORREPARTI CC LTDA - PRUDENCIAL; 26 ; 381.813 ; 730 ; 15.223.530 ; 1.254 ; 3.979.138 ; 2.394 ; 5.230.198 ; 4.404 ; 24.814.679 ; 1.031 ; 20.237.122 ; 218 ; 4.155.195 ; 1.249 ; 24.392.317 ; 5.653 ; 49.206.996 ;
126;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.;ONNIX CC LTDA. - PRUDENCIAL; 41 ; 2.065.809 ; 289 ; 14.765.313 ; 95 ; 1.249.727 ; 262 ; 6.735.915 ; 687 ; 24.816.764 ; 382 ; 20.871.820 ; 62 ; 2.686.231 ; 444 ; 23.558.051 ; 1.131 ; 48.374.815 ;
127;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS;DILLON S/A DTVM - PRUDENCIAL; 36 ; 358.768 ; 205 ; 9.380.347 ; 335 ; 6.536.402 ; 191 ; 4.702.379 ; 767 ; 20.977.896 ; 492 ; 14.539.869 ; 437 ; 7.360.350 ; 929 ; 21.900.219 ; 1.696 ; 42.878.115 ;
