Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Câmbio Contratado - Acumulado Jan-Abr/2015;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Mercado Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Mercado Interbancário ;; Total ;;;;;
;;; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ; Nº Oper. ; Valor (US$) ;;;;
68;60.889.128;BANCO SOFISA S.A.; 361 ; 52.911.790 ; 325 ; 24.814.590 ; 101 ; 42.043.390 ; 399 ; 53.926.566 ; 1.186 ; 173.696.335 ; 43 ; 44.479.987 ; 29 ; 92.597.787 ; 72 ; 137.077.774 ; 1.258 ; 310.774.109 ;;;;
69;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 125 ; 92.185.506 ; 147 ; 19.146.491 ; 73 ; 11.037.529 ; 154 ; 18.400.903 ; 499 ; 140.770.428 ; 39 ; 49.774.097 ; 58 ; 114.785.227 ; 97 ; 164.559.324 ; 596 ; 305.329.752 ;;;;
70;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 55 ; 1.340.437 ; 1.889 ; 59.880.168 ; 843 ; 11.182.711 ; 2.718 ; 71.180.526 ; 5.505 ; 143.583.841 ; 3.856 ; 139.331.613 ; 544 ; 20.804.760 ; 4.400 ; 160.136.374 ; 9.905 ; 303.720.215 ;;;;
71;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 22 ; 1.376.216 ; 1.016 ; 28.560.534 ; 1.909 ; 9.908.634 ; 6.853 ; 70.961.894 ; 9.800 ; 110.807.278 ; 4.550 ; 139.460.563 ; 1.782 ; 51.207.325 ; 6.332 ; 190.667.888 ; 16.132 ; 301.475.166 ;;;;
72;33.886.862;MAXIMA S.A. CORRETORA DE CAMBIO, TITULOS E VALORES MOBILIARIOS;;;;; 497 ; 1.642.375 ; 6.521 ; 123.713.197 ; 7.018 ; 125.355.572 ; 1.463 ; 134.701.870 ; 94 ; 12.173.414 ; 1.557 ; 146.875.284 ; 8.575 ; 272.230.856 ;;;;
73;00.997.185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;;;;; 121 ; 67.474.630 ; 144 ; 71.306.669 ; 265 ; 138.781.298 ; 123 ; 66.355.847 ; 60 ; 62.513.750 ; 183 ; 128.869.597 ; 448 ; 267.650.895 ;;;;
74;61.186.680;BANCO BMG S.A.; 7 ; 5.620.000 ; 1 ; 1.630.000 ; 2 ; 5.221 ; 46 ; 109.946.865 ; 56 ; 117.202.086 ; 13 ; 140.592.701 ; 8 ; 6.320.000 ; 21 ; 146.912.701 ; 77 ; 264.114.787 ;;;;
75;00.460.065;COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 183 ; 308.643 ; 535 ; 12.069.668 ; 718 ; 12.378.311 ; 1.418 ; 125.085.746 ; 683 ; 113.325.569 ; 2.101 ; 238.411.315 ; 2.819 ; 250.789.626 ;;;;
76;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 14 ; 88.500.000 ; 12 ; 29.595.265 ; 15 ; 3.775.846 ; 52 ; 6.273.855 ; 93 ; 128.144.967 ; 22 ; 32.899.726 ; 30 ; 88.560.000 ; 52 ; 121.459.726 ; 145 ; 249.604.692 ;;;;
77;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 1.165 ; 60.327.818 ; 1.188 ; 37.575.512 ; 491 ; 8.048.100 ; 1.041 ; 50.416.836 ; 3.885 ; 156.368.266 ; 106 ; 40.692.872 ; 40 ; 25.714.387 ; 146 ; 66.407.259 ; 4.031 ; 222.775.526 ;;;;
78;17.184.037;BANCO MERCANTIL DO BRASIL S.A.; 19 ; 788.816 ; 37 ; 4.437.412 ; 126 ; 41.985.060 ; 242 ; 25.128.132 ; 424 ; 72.339.420 ; 130 ; 71.234.646 ; 65 ; 77.127.669 ; 195 ; 148.362.315 ; 619 ; 220.701.735 ;;;;
79;10.690.848;BANCO DA CHINA BRASIL S.A.; 30 ; 20.548.160 ; 84 ; 18.923.848 ; 49 ; 61.371.308 ; 151 ; 7.642.622 ; 314 ; 108.485.938 ; 46 ; 25.380.858 ; 59 ; 85.420.862 ; 105 ; 110.801.720 ; 419 ; 219.287.658 ;;;;
80;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 37 ; 12.696.833 ; 80 ; 21.564.044 ; 53 ; 28.042.616 ; 208 ; 45.903.074 ; 378 ; 108.206.568 ; 39 ; 63.682.574 ; 18 ; 35.586.209 ; 57 ; 99.268.784 ; 435 ; 207.475.351 ;;;;
81;02.318.507;BANCO KEB DO BRASIL S.A.; 2 ; 1.386.697 ; 31 ; 9.713.268 ; 143 ; 59.803.300 ; 1.449 ; 78.231.699 ; 1.625 ; 149.134.964 ; 39 ; 42.424.439 ; 20 ; 15.662.500 ; 59 ; 58.086.939 ; 1.684 ; 207.221.902 ;;;;
82;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 52 ; 18.210.054 ; 4 ; 916.332 ; 14 ; 23.802 ; 27 ; 1.145.799 ; 97 ; 20.295.986 ; 101 ; 74.610.000 ; 175 ; 101.050.000 ; 276 ; 175.660.000 ; 373 ; 195.955.986 ;;;;
83;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 53 ; 55.283.681 ; 3 ; 49.207 ; 9 ; 36.600.250 ; 45 ; 2.040.952 ; 110 ; 93.974.090 ; 4 ; 5.544.100 ; 32 ; 95.450.250 ; 36 ; 100.994.350 ; 146 ; 194.968.440 ;;;;
84;19.307.785;MSB BANK S.A. BANCO DE CÂMBIO;;; 13 ; 558.566 ; 136 ; 43.928.181 ; 759 ; 34.010.345 ; 908 ; 78.497.091 ; 428 ; 48.477.150 ; 617 ; 59.332.350 ; 1.045 ; 107.809.500 ; 1.953 ; 186.306.591 ;;;;
85;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 35 ; 435.292 ; 1.974 ; 48.414.469 ; 2.811 ; 10.115.817 ; 4.458 ; 37.836.030 ; 9.278 ; 96.801.607 ; 1.846 ; 82.002.127 ; 98 ; 6.281.472 ; 1.944 ; 88.283.599 ; 11.222 ; 185.085.207 ;;;;
86;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 254 ; 35.054.034 ; 568 ; 47.362.697 ; 29 ; 911.658 ; 223 ; 5.780.732 ; 1.074 ; 89.109.120 ; 222 ; 53.783.625 ; 107 ; 32.994.437 ; 329 ; 86.778.062 ; 1.403 ; 175.887.182 ;;;;
87;74.451.022;TOV CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA; 85 ; 2.136.189 ; 1.755 ; 36.140.431 ; 613 ; 7.139.218 ; 6.001 ; 49.578.603 ; 8.454 ; 94.994.440 ; 1.942 ; 77.144.426 ; 23 ; 753.292 ; 1.965 ; 77.897.718 ; 10.419 ; 172.892.159 ;;;;
88;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO;;; 65 ; 16.277.904 ; 208 ; 63.244.482 ; 239 ; 20.676.647 ; 512 ; 100.199.033 ; 77 ; 22.876.617 ; 62 ; 49.041.341 ; 139 ; 71.917.958 ; 651 ; 172.116.991 ;;;;
89;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 109 ; 2.067.772 ; 2.325 ; 51.946.399 ; 620 ; 13.386.335 ; 2.577 ; 31.035.604 ; 5.631 ; 98.436.109 ; 1.390 ; 70.072.890 ; 41 ; 2.565.302 ; 1.431 ; 72.638.191 ; 7.062 ; 171.074.301 ;;;;
90;59.285.411;BANCO PAN S.A.; 37 ; 24.617.342 ;;; 25 ; 762.003 ; 99 ; 31.671.521 ; 161 ; 57.050.866 ; 3 ; 29.687.545 ; 37 ; 75.580.000 ; 40 ; 105.267.545 ; 201 ; 162.318.411 ;;;;
91;08.609.934;NOVO MUNDO CORRETORA DE CÂMBIO S.A.; 6 ; 165.312 ; 225 ; 3.143.232 ; 1.534 ; 7.517.757 ; 5.975 ; 57.291.219 ; 7.740 ; 68.117.520 ; 2.872 ; 61.914.408 ; 134 ; 9.194.928 ; 3.006 ; 71.109.335 ; 10.746 ; 139.226.855 ;;;;
92;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 44 ; 1.047.442 ; 1.849 ; 6.835.249 ; 3.374 ; 59.478.408 ; 5.267 ; 67.361.099 ; 2.202 ; 53.813.909 ; 14 ; 132.588 ; 2.216 ; 53.946.497 ; 7.483 ; 121.307.596 ;;;;
93;65.982.589;GRACO CORRETORA DE CAMBIO S.A.; 7 ; 63.394 ; 577 ; 20.367.983 ; 593 ; 2.174.685 ; 2.139 ; 20.518.655 ; 3.316 ; 43.124.717 ; 1.677 ; 57.464.589 ; 118 ; 18.831.727 ; 1.795 ; 76.296.316 ; 5.111 ; 119.421.033 ;;;;
94;15.219.389;MACRO CORRETORA DE CAMBIO E VALORES MOBILIARIOS LTDA;;; 1.034 ; 48.931.490 ; 2 ; 21.918 ; 270 ; 8.467.650 ; 1.306 ; 57.421.058 ; 912 ; 59.337.129 ; 23 ; 1.976.123 ; 935 ; 61.313.253 ; 2.241 ; 118.734.310 ;;;;
95;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.;;; 1 ; 3.790 ; 569 ; 4.360.389 ; 1.569 ; 17.999.638 ; 2.139 ; 22.363.817 ; 684 ; 53.352.295 ; 160 ; 39.746.679 ; 844 ; 93.098.974 ; 2.983 ; 115.462.791 ;;;;
96;92.894.922;BANCO ORIGINAL S.A.; 27 ; 27.552.992 ; 233 ; 45.214.943 ; 75 ; 428.602 ; 489 ; 8.457.733 ; 824 ; 81.654.270 ; 47 ; 32.774.105 ; 8 ; 1.101 ; 55 ; 32.775.206 ; 879 ; 114.429.476 ;;;;
97;69.251.239;PIONEER CORRETORA DE CAMBIO LTDA; 66 ; 915.066 ; 988 ; 20.813.947 ; 389 ; 6.615.938 ; 2.306 ; 25.605.454 ; 3.749 ; 53.950.406 ; 2.182 ; 46.900.914 ; 301 ; 7.851.252 ; 2.483 ; 54.752.166 ; 6.232 ; 108.702.572 ;;;;
98;67.391.821;S. HAYATA CORRETORA DE CÂMBIO S.A.; 28 ; 370.711 ; 298 ; 5.878.538 ; 288 ; 1.489.490 ; 4.885 ; 40.079.509 ; 5.499 ; 47.818.248 ; 2.351 ; 46.457.331 ; 55 ; 2.279.719 ; 2.406 ; 48.737.050 ; 7.905 ; 96.555.298 ;;;;
99;19.878.228;TITUR CORRETORA DE CÂMBIO LTDA.;;;;; 25 ; 34.691 ; 236 ; 46.832.235 ; 261 ; 46.866.926 ; 1.070 ; 46.898.450 ; 1 ; 100.000 ; 1.071 ; 46.998.450 ; 1.332 ; 93.865.376 ;;;;
100;62.285.390;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.; 73 ; 1.645.046 ; 758 ; 20.166.190 ; 485 ; 2.425.229 ; 2.949 ; 24.801.427 ; 4.265 ; 49.037.891 ; 2.922 ; 40.906.934 ; 9 ; 96.384 ; 2.931 ; 41.003.319 ; 7.196 ; 90.041.210 ;;;;
101;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 50 ; 554.817 ; 1.040 ; 20.755.337 ; 311 ; 3.998.512 ; 1.834 ; 20.771.056 ; 3.235 ; 46.079.722 ; 3.193 ; 40.219.024 ; 123 ; 3.244.700 ; 3.316 ; 43.463.724 ; 6.551 ; 89.543.446 ;;;;
102;61.033.106;BPN BRASIL BANCO MÚLTIPLO S.A.; 15 ; 7.914.500 ; 10 ; 540.338 ; 126 ; 35.328.586 ; 61 ; 3.550.595 ; 212 ; 47.334.019 ; 19 ; 1.222.132 ; 48 ; 40.390.488 ; 67 ; 41.612.620 ; 279 ; 88.946.640 ;;;;
103;43.653.450;MOEDA SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 1 ; 19.861 ; 860 ; 36.716.545 ; 44 ; 914.576 ; 354 ; 6.858.682 ; 1.259 ; 44.509.664 ; 638 ; 43.007.192 ; 7 ; 356.461 ; 645 ; 43.363.653 ; 1.904 ; 87.873.316 ;;;;
104;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 2 ; 26.041 ; 167 ; 4.121.944 ; 2.217 ; 3.030.949 ; 6.486 ; 32.228.652 ; 8.872 ; 39.407.586 ; 1.355 ; 40.278.236 ; 80 ; 7.047.245 ; 1.435 ; 47.325.481 ; 10.307 ; 86.733.067 ;;;;
105;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 3 ; 49.882 ; 464 ; 14.051.698 ; 534 ; 3.082.186 ; 7.378 ; 19.956.336 ; 8.379 ; 37.140.102 ; 1.027 ; 33.082.815 ; 109 ; 2.161.681 ; 1.136 ; 35.244.496 ; 9.515 ; 72.384.599 ;;;;
106;62.237.649;CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;; 35 ; 1.687.573 ; 303 ; 519.109 ; 2.265 ; 31.259.863 ; 2.603 ; 33.466.545 ; 1.104 ; 35.205.637 ; 28 ; 2.805.659 ; 1.132 ; 38.011.296 ; 3.735 ; 71.477.841 ;;;;
107;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 79 ; 1.431.235 ; 559 ; 12.681.279 ; 844 ; 8.403.351 ; 2.189 ; 20.530.806 ; 3.671 ; 43.046.671 ; 926 ; 25.265.530 ; 19 ; 1.941.096 ; 945 ; 27.206.626 ; 4.616 ; 70.253.297 ;;;;
108;57.582.264;TORRE CORRETORA DE CÂMBIO LTDA; 9 ; 172.500 ; 588 ; 15.676.993 ; 43 ; 156.974 ; 3.427 ; 18.721.522 ; 4.067 ; 34.727.988 ; 1.426 ; 34.537.939 ; 30 ; 364.800 ; 1.456 ; 34.902.739 ; 5.523 ; 69.630.728 ;;;;
109;33.042.151;BANCO DE LA NACION ARGENTINA; 18 ; 7.633.414 ; 31 ; 1.678.615 ; 1.206 ; 1.557.043 ; 390 ; 915.024 ; 1.645 ; 11.784.096 ; 36 ; 22.403.520 ; 30 ; 28.251.047 ; 66 ; 50.654.566 ; 1.711 ; 62.438.662 ;;;;
110;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.;;; 8 ; 151.216 ; 466 ; 3.029.441 ; 1.154 ; 18.912.623 ; 1.628 ; 22.093.279 ; 1.335 ; 27.607.676 ; 146 ; 11.582.821 ; 1.481 ; 39.190.497 ; 3.109 ; 61.283.776 ;;;;
111;35.602.606;MIDAS SOCIEDADE CORRETORA DE CÂMBIO S.A.;;; 10 ; 18.108 ; 387 ; 458.224 ; 14.155 ; 30.293.691 ; 14.552 ; 30.770.024 ; 1.198 ; 29.831.617 ;;; 1.198 ; 29.831.617 ; 15.750 ; 60.601.641 ;;;;
112;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 98 ; 1.722.568 ; 1.188 ; 1.423.032 ; 6.839 ; 15.713.451 ; 8.125 ; 18.859.051 ; 853 ; 28.881.048 ; 181 ; 12.686.103 ; 1.034 ; 41.567.150 ; 9.159 ; 60.426.201 ;;;;
113;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 70 ; 2.504.864 ; 191 ; 4.926.094 ; 1.584 ; 21.031.463 ; 1.845 ; 28.462.420 ; 37 ; 23.850.940 ; 9 ; 6.065.717 ; 46 ; 29.916.657 ; 1.891 ; 58.379.078 ;;;;
114;34.974.170;HOYA CORRETORA DE VALORES E CAMBIO LTDA; 8 ; 614.248 ; 99 ; 2.027.854 ; 185 ; 3.309.811 ; 2.727 ; 24.137.770 ; 3.019 ; 30.089.684 ; 571 ; 24.158.237 ; 39 ; 2.008.958 ; 610 ; 26.167.195 ; 3.629 ; 56.256.878 ;;;;
115;07.679.404;BANCO TOPÁZIO S.A.; 25 ; 2.320.155 ; 19 ; 479.500 ; 93 ; 1.262.960 ; 255 ; 24.050.157 ; 392 ; 28.112.773 ; 144 ; 23.658.435 ; 28 ; 2.682.037 ; 172 ; 26.340.472 ; 564 ; 54.453.246 ;;;;
116;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;; 2 ; 6.974 ; 1.165 ; 2.280.868 ; 3.100 ; 23.371.462 ; 4.267 ; 25.659.304 ; 860 ; 20.234.548 ; 34 ; 125.826 ; 894 ; 20.360.374 ; 5.161 ; 46.019.678 ;;;;
117;15.230.501;CATEDRAL CORRETORA DE CÂMBIO E TÍTULOS MOBILIÁRIOS LTDA.;;; 110 ; 6.652.530 ;;; 63 ; 16.227.378 ; 173 ; 22.879.908 ; 106 ; 22.872.362 ;;; 106 ; 22.872.362 ; 279 ; 45.752.270 ;;;;
118;69.078.350;J. ALVES CORRETORA DE CAMBIO LTDA;;; 147 ; 2.720.721 ; 87 ; 272.690 ; 340 ; 19.097.163 ; 574 ; 22.090.574 ; 1.123 ; 21.769.799 ; 7 ; 259.067 ; 1.130 ; 22.028.866 ; 1.704 ; 44.119.439 ;;;;
119;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.;;;;; 929 ; 1.806.189 ; 2.773 ; 19.442.804 ; 3.702 ; 21.248.993 ; 1.510 ; 17.671.838 ; 6 ; 19.930 ; 1.516 ; 17.691.767 ; 5.218 ; 38.940.761 ;;;;
120;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 61 ; 10.192.454 ; 62 ; 2.042.342 ; 22 ; 7.198.023 ; 55 ; 5.480.635 ; 200 ; 24.913.454 ; 3 ; 1.107.400 ; 22 ; 12.357.504 ; 25 ; 13.464.904 ; 225 ; 38.378.358 ;;;;
121;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 2 ; 57.268 ; 157 ; 4.181.436 ; 126 ; 3.219.445 ; 1.848 ; 11.890.521 ; 2.133 ; 19.348.670 ; 345 ; 15.146.724 ; 41 ; 2.369.794 ; 386 ; 17.516.518 ; 2.519 ; 36.865.188 ;;;;
122;50.657.675;SLW CORRETORA DE VALORES E CÂMBIO LTDA.; 1 ; 65.730 ; 146 ; 4.779.597 ; 25 ; 1.011.163 ; 631 ; 12.783.141 ; 803 ; 18.639.631 ; 483 ; 17.338.375 ; 4 ; 849.350 ; 487 ; 18.187.724 ; 1.290 ; 36.827.356 ;;;;
123;04.902.979;BANCO DA AMAZONIA S.A.; 116 ; 9.633.301 ; 113 ; 7.050.073 ; 65 ; 753.419 ; 227 ; 2.899.065 ; 521 ; 20.335.858 ; 28 ; 7.439.975 ; 39 ; 7.967.618 ; 67 ; 15.407.593 ; 588 ; 35.743.451 ;;;;
124;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 70 ; 2.702.667 ; 270 ; 5.878.920 ; 572 ; 984.515 ; 4.435 ; 9.811.020 ; 5.347 ; 19.377.122 ; 925 ; 14.117.915 ; 51 ; 2.070.331 ; 976 ; 16.188.246 ; 6.323 ; 35.565.368 ;;;;
125;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.;;;;; 686 ; 2.124.807 ; 1.658 ; 14.354.410 ; 2.344 ; 16.479.217 ; 1.173 ; 13.261.741 ; 45 ; 1.046.871 ; 1.218 ; 14.308.612 ; 3.562 ; 30.787.829 ;;;;
126;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 22 ; 283.101 ; 49 ; 1.148.187 ; 533 ; 2.846.045 ; 1.611 ; 13.745.362 ; 2.215 ; 18.022.696 ; 1.090 ; 12.279.344 ; 52 ; 484.854 ; 1.142 ; 12.764.198 ; 3.357 ; 30.786.894 ;;;;
127;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 142 ; 668.560 ; 870 ; 13.625.684 ; 1.012 ; 14.294.244 ; 950 ; 13.532.384 ; 18 ; 570.192 ; 968 ; 14.102.577 ; 1.980 ; 28.396.821 ;;;;
128;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 4 ; 9.709 ; 573 ; 752.299 ; 4.115 ; 8.682.572 ; 4.692 ; 9.444.580 ; 827 ; 12.953.917 ; 53 ; 4.952.237 ; 880 ; 17.906.154 ; 5.572 ; 27.350.734 ;;;;
129;09.516.419;BANCO ORIGINAL DO AGRONEGÓCIO S.A.;;;;; 1 ; 0 ; 8 ; 822 ; 9 ; 822 ; 29 ; 12.982.921 ; 21 ; 12.981.820 ; 50 ; 25.964.741 ; 59 ; 25.965.563 ;;;;
130;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;;;; 840 ; 6.224.604 ; 1.295 ; 12.757.738 ; 2.135 ; 18.982.343 ; 395 ; 6.322.639 ; 14 ; 35.271 ; 409 ; 6.357.909 ; 2.544 ; 25.340.252 ;;;;
131;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 5 ; 32.469 ; 374 ; 796.805 ; 1.546 ; 11.398.973 ; 1.925 ; 12.228.247 ; 377 ; 10.905.670 ; 32 ; 189.907 ; 409 ; 11.095.577 ; 2.334 ; 23.323.824 ;;;;
132;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 3.779 ; 1.276.232 ; 9.882 ; 10.764.307 ; 13.661 ; 12.040.539 ; 256 ; 9.428.926 ; 1 ; 1.625 ; 257 ; 9.430.551 ; 13.918 ; 21.471.091 ;;;;
133;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 32 ; 5.762.740 ; 1 ; 292.375 ; 25 ; 3.850.667 ; 306 ; 992.638 ; 364 ; 10.898.421 ; 18 ; 910.746 ; 35 ; 9.515.423 ; 53 ; 10.426.170 ; 417 ; 21.324.591 ;;;;
134;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 4 ; 7.834 ; 1.552 ; 834.221 ; 8.057 ; 10.050.097 ; 9.613 ; 10.892.152 ; 321 ; 9.743.344 ; 22 ; 533.350 ; 343 ; 10.276.694 ; 9.956 ; 21.168.846 ;;;;
135;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 9 ; 91.635 ; 78 ; 781.640 ; 158 ; 1.439.260 ; 1.292 ; 8.950.147 ; 1.537 ; 11.262.682 ; 698 ; 8.569.820 ; 66 ; 391.065 ; 764 ; 8.960.885 ; 2.301 ; 20.223.567 ;;;;
136;62.090.873;INTL FCSTONE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 1 ; 17.967 ;;; 1.675 ; 9.789.357 ; 22 ; 140.099 ; 1.698 ; 9.947.423 ; 20 ; 142.886 ; 104 ; 9.809.762 ; 124 ; 9.952.648 ; 1.822 ; 19.900.070 ;;;;
137;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 428 ; 981.083 ; 1.022 ; 9.270.662 ; 1.450 ; 10.251.745 ; 739 ; 8.317.813 ;;; 739 ; 8.317.813 ; 2.189 ; 18.569.558 ;;;;
138;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 730 ; 646.326 ; 3.789 ; 9.592.829 ; 4.519 ; 10.239.155 ; 132 ; 8.278.570 ;;; 132 ; 8.278.570 ; 4.651 ; 18.517.725 ;;;;
139;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 25 ; 812.497 ; 299 ; 6.906.387 ; 42 ; 233.103 ; 575 ; 1.403.666 ; 941 ; 9.355.652 ; 553 ; 8.201.746 ; 41 ; 937.902 ; 594 ; 9.139.648 ; 1.535 ; 18.495.300 ;;;;
140;14.388.334;PARANÁ BANCO S.A.; 15 ; 5.133.863 ; 7 ; 2.297.251 ; 1 ; 100 ; 21 ; 63.353 ; 44 ; 7.494.568 ; 4 ; 1.350.000 ; 7 ; 4.770.000 ; 11 ; 6.120.000 ; 55 ; 13.614.568 ;;;;
141;61.973.863;ESCRITORIO LEROSA S.A. CORRETORES DE VALORES;;; 65 ; 3.089.010 ; 21 ; 416.502 ; 283 ; 2.599.486 ; 369 ; 6.104.999 ; 236 ; 5.843.394 ; 12 ; 636.386 ; 248 ; 6.479.780 ; 617 ; 12.584.779 ;;;;
142;17.902.616;POLO CORRETORA DE CÂMBIO LTDA.;;;;; 604 ; 2.531.892 ; 751 ; 6.078.518 ; 1.355 ; 8.610.410 ; 343 ; 3.540.593 ;;; 343 ; 3.540.593 ; 1.698 ; 12.151.003 ;;;;
143;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 89 ; 472.940 ; 10 ; 96.015 ; 325 ; 2.008.566 ; 1.815 ; 4.475.487 ; 2.239 ; 7.053.007 ; 282 ; 3.294.157 ; 30 ; 1.222.571 ; 312 ; 4.516.728 ; 2.551 ; 11.569.734 ;;;;
144;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 296 ; 1.764.072 ; 679 ; 5.574.945 ; 975 ; 7.339.017 ; 571 ; 3.824.264 ;;; 571 ; 3.824.264 ; 1.546 ; 11.163.281 ;;;;
145;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA;;; 4 ; 13.792 ; 69 ; 79.725 ; 2.608 ; 4.471.360 ; 2.681 ; 4.564.877 ; 419 ; 4.424.315 ; 3 ; 44.257 ; 422 ; 4.468.572 ; 3.103 ; 9.033.449 ;;;;
146;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;;;; 407 ; 1.137.558 ; 981 ; 3.953.348 ; 1.388 ; 5.090.906 ; 228 ; 2.786.243 ;;; 228 ; 2.786.243 ; 1.616 ; 7.877.150 ;;;;
147;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 57 ; 60.610 ; 637 ; 3.770.234 ; 694 ; 3.830.844 ; 453 ; 3.826.782 ; 17 ; 99.613 ; 470 ; 3.926.395 ; 1.164 ; 7.757.239 ;;;;
148;20.283.069;JN-MAXI CORRETORA DE CÂMBIO LTDA.;;;;; 1.866 ; 1.098.543 ; 4.248 ; 3.646.948 ; 6.114 ; 4.745.490 ; 275 ; 2.560.939 ;;; 275 ; 2.560.939 ; 6.389 ; 7.306.429 ;;;;
149;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.;;;;; 438 ; 1.960.924 ; 604 ; 3.513.575 ; 1.042 ; 5.474.499 ; 160 ; 1.677.557 ; 9 ; 138.449 ; 169 ; 1.816.005 ; 1.211 ; 7.290.505 ;;;;
150;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;;;; 536 ; 359.009 ; 2.340 ; 3.477.820 ; 2.876 ; 3.836.830 ; 584 ; 3.109.123 ; 1 ; 8.561 ; 585 ; 3.117.684 ; 3.461 ; 6.954.513 ;;;;
