Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em AGOSTO / 2017;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
10;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;;;;; 191 ; 1.229.729.704 ; 274 ; 1.434.326.464 ; 465 ; 2.664.056.168 ; 109 ; 2.177.305.652 ; 163 ; 2.241.313.358 ; 272 ; 4.418.619.010 ; 737 ; 7.082.675.178 ;;;;
11;60.498.557;BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.; 183 ; 114.785.123 ; 496 ; 57.729.054 ; 535 ; 815.669.090 ; 554 ; 188.211.166 ; 1.768 ; 1.176.394.433 ; 594 ; 2.237.386.955 ; 562 ; 2.901.730.385 ; 1.156 ; 5.139.117.341 ; 2.924 ; 6.315.511.773 ;;;;
12;01.522.368;BANCO BNP PARIBAS BRASIL S.A.; 235 ; 220.432.454 ; 1.118 ; 182.517.515 ; 883 ; 1.475.007.087 ; 1.502 ; 686.645.079 ; 3.738 ; 2.564.602.136 ; 440 ; 1.042.004.015 ; 466 ; 1.880.496.529 ; 906 ; 2.922.500.544 ; 4.644 ; 5.487.102.680 ;;;;
13;49.336.860;ING BANK N.V.; 14 ; 99.650.556 ;;; 12 ; 153.390.949 ; 51 ; 22.959.207 ; 77 ; 276.000.711 ; 17 ; 1.764.751.370 ; 41 ; 2.526.122.481 ; 58 ; 4.290.873.851 ; 135 ; 4.566.874.562 ;;;;
14;02.801.938;BANCO MORGAN STANLEY S.A.;;;;; 487 ; 920.980.674 ; 707 ; 737.871.920 ; 1.194 ; 1.658.852.594 ; 34 ; 705.225.818 ; 30 ; 704.226.272 ; 64 ; 1.409.452.090 ; 1.258 ; 3.068.304.684 ;;;;
15;53.518.684;HSBC BRASIL S.A. - BANCO DE INVESTIMENTO;;;;; 5 ; 161.352.084 ; 7 ; 400.024.491 ; 12 ; 561.376.575 ; 5 ; 1.203.416.336 ; 8 ; 963.272.995 ; 13 ; 2.166.689.331 ; 25 ; 2.728.065.905 ;;;;
16;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 34 ; 43.847.833 ; 12 ; 761.283 ; 27 ; 9.137.036 ; 50 ; 2.121.128 ; 123 ; 55.867.279 ; 87 ; 1.226.409.288 ; 94 ; 1.291.554.354 ; 181 ; 2.517.963.641 ; 304 ; 2.573.830.920 ;;;;
17;61.820.817;BANCO PAULISTA S.A.; 213 ; 161.718.589 ; 565 ; 66.896.075 ; 970 ; 134.529.902 ; 1.785 ; 225.196.699 ; 3.533 ; 588.341.265 ; 1.727 ; 775.964.279 ; 15.488 ; 778.101.328 ; 17.215 ; 1.554.065.607 ; 20.748 ; 2.142.406.872 ;;;;
18;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 125 ; 191.625.308 ; 599 ; 156.596.172 ; 376 ; 476.149.221 ; 1.295 ; 578.443.328 ; 2.395 ; 1.402.814.029 ; 73 ; 379.204.009 ; 69 ; 295.433.922 ; 142 ; 674.637.931 ; 2.537 ; 2.077.451.959 ;;;;
19;59.588.111;BANCO VOTORANTIM S.A.; 151 ; 226.411.754 ; 902 ; 93.300.205 ; 295 ; 210.734.498 ; 725 ; 303.241.837 ; 2.073 ; 833.688.294 ; 368 ; 545.439.041 ; 821 ; 574.005.336 ; 1.189 ; 1.119.444.377 ; 3.262 ; 1.953.132.671 ;;;;
20;11.932.017;STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO; 26 ; 100.180.493 ; 167 ; 68.930.741 ; 53 ; 121.098.209 ; 331 ; 265.092.560 ; 577 ; 555.302.002 ; 161 ; 684.198.387 ; 275 ; 587.655.311 ; 436 ; 1.271.853.698 ; 1.013 ; 1.827.155.700 ;;;;
21;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;;;; 463 ; 635.981.564 ; 572 ; 614.052.458 ; 1.035 ; 1.250.034.022 ; 10 ; 162.181.977 ; 13 ; 380.173.444 ; 23 ; 542.355.421 ; 1.058 ; 1.792.389.443 ;;;;
22;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 134 ; 183.213.957 ; 34 ; 46.034.025 ; 55 ; 211.131.581 ; 200 ; 135.848.084 ; 423 ; 576.227.647 ; 29 ; 317.547.490 ; 32 ; 407.270.198 ; 61 ; 724.817.688 ; 484 ; 1.301.045.335 ;;;;
23;68.900.810;BANCO RENDIMENTO S.A.; 24 ; 2.624.186 ; 111 ; 28.006.351 ; 36.975 ; 115.009.673 ; 598 ; 187.076.453 ; 37.708 ; 332.716.663 ; 547 ; 423.782.266 ; 12.207 ; 324.111.921 ; 12.754 ; 747.894.187 ; 50.462 ; 1.080.610.850 ;;;;
24;11.703.662;BANCO CONFIDENCE DE CÂMBIO S.A.; 190 ; 9.593.532 ; 1.528 ; 60.213.275 ; 883 ; 58.523.758 ; 3.247 ; 105.474.831 ; 5.848 ; 233.805.396 ; 1.092 ; 468.948.552 ; 9.638 ; 372.152.851 ; 10.730 ; 841.101.403 ; 16.578 ; 1.074.906.799 ;;;;
25;78.632.767;BANCO OURINVEST S.A.; 101 ; 19.332.412 ; 594 ; 47.744.590 ; 454 ; 71.786.912 ; 953 ; 92.514.151 ; 2.102 ; 231.378.065 ; 496 ; 377.080.057 ; 11.438 ; 337.325.480 ; 11.934 ; 714.405.538 ; 14.036 ; 945.783.602 ;;;;
26;00.360.305;CAIXA ECONOMICA FEDERAL; 261 ; 123.298.799 ; 218 ; 6.716.077 ; 7.163 ; 188.397.959 ; 1.904 ; 101.856.558 ; 9.546 ; 420.269.392 ; 140 ; 159.185.043 ; 169 ; 365.407.335 ; 309 ; 524.592.378 ; 9.855 ; 944.861.770 ;;;;
27;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 164 ; 59.910.672 ; 571 ; 79.370.579 ; 368 ; 199.180.660 ; 580 ; 87.815.609 ; 1.683 ; 426.277.521 ; 66 ; 157.211.504 ; 70 ; 249.123.814 ; 136 ; 406.335.318 ; 1.819 ; 832.612.839 ;;;;
28;28.195.667;BANCO ABC BRASIL S.A.; 96 ; 32.324.257 ; 113 ; 15.657.848 ; 42 ; 81.861.409 ; 224 ; 267.849.164 ; 475 ; 397.692.678 ; 67 ; 278.302.549 ; 64 ; 140.701.914 ; 131 ; 419.004.463 ; 606 ; 816.697.142 ;;;;
29;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 78 ; 116.729.285 ; 173 ; 12.968.012 ; 31 ; 19.831.179 ; 324 ; 164.334.354 ; 606 ; 313.862.830 ; 32 ; 258.355.172 ; 30 ; 217.541.013 ; 62 ; 475.896.185 ; 668 ; 789.759.015 ;;;;
30;58.160.789;BANCO SAFRA S.A.; 206 ; 74.496.199 ; 954 ; 95.079.391 ; 1.054 ; 151.689.145 ; 2.590 ; 174.385.671 ; 4.804 ; 495.650.406 ; 164 ; 166.710.243 ; 155 ; 116.529.083 ; 319 ; 283.239.326 ; 5.123 ; 778.889.732 ;;;;
31;62.232.889;BANCO DAYCOVAL S.A.; 403 ; 53.087.691 ; 866 ; 40.123.267 ; 627 ; 12.958.381 ; 2.760 ; 63.762.128 ; 4.656 ; 169.931.467 ; 608 ; 297.068.345 ; 2.764 ; 255.368.717 ; 3.372 ; 552.437.061 ; 8.028 ; 722.368.528 ;;;;
32;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 55 ; 89.108.802 ;;; 85 ; 41.337.518 ; 27 ; 282.076 ; 167 ; 130.728.396 ; 22 ; 555.000.000 ; 1 ; 32.477 ; 23 ; 555.032.477 ; 190 ; 685.760.872 ;;;;
33;13.059.145;BEXS BANCO DE CÂMBIO S/A; 46 ; 182.075.550 ; 83 ; 1.765.228 ; 156 ; 14.235.689 ; 440 ; 126.149.733 ; 725 ; 324.226.201 ; 196 ; 131.767.216 ; 131 ; 199.231.480 ; 327 ; 330.998.697 ; 1.052 ; 655.224.898 ;;;;
34;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 72 ; 4.792.112 ; 425 ; 14.796.211 ; 161 ; 23.970.428 ; 622 ; 84.073.594 ; 1.280 ; 127.632.344 ; 448 ; 255.144.246 ; 462 ; 186.603.203 ; 910 ; 441.747.449 ; 2.190 ; 569.379.793 ;;;;
35;03.532.415;BANCO ABN AMRO S.A.; 6 ; 9.000.000 ;;; 26 ; 263.881.085 ; 56 ; 255.483.828 ; 88 ; 528.364.913 ; 3 ; 981.220 ; 9 ; 18.571.085 ; 12 ; 19.552.305 ; 100 ; 547.917.218 ;;;;
36;71.027.866;BANCO BONSUCESSO S.A.; 75 ; 6.539.471 ; 158 ; 6.606.925 ; 245 ; 47.622.382 ; 704 ; 47.188.583 ; 1.182 ; 107.957.362 ; 288 ; 203.015.581 ; 1.180 ; 205.625.046 ; 1.468 ; 408.640.627 ; 2.650 ; 516.597.989 ;;;;
37;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 79 ; 38.383.977 ; 231 ; 43.022.344 ; 70 ; 106.212.200 ; 120 ; 9.142.336 ; 500 ; 196.760.857 ; 122 ; 83.159.920 ; 125 ; 181.033.033 ; 247 ; 264.192.953 ; 747 ; 460.953.810 ;;;;
38;07.656.500;BANCO KDB DO BRASIL S.A.;;;;; 213 ; 177.304.047 ; 315 ; 65.099.425 ; 528 ; 242.403.471 ; 14 ; 31.600.000 ; 75 ; 143.800.000 ; 89 ; 175.400.000 ; 617 ; 417.803.471 ;;;;
39;30.723.886;BANCO MODAL S.A.; 10 ; 16.142.477 ; 52 ; 7.334.393 ; 101 ; 49.995.517 ; 114 ; 24.987.695 ; 277 ; 98.460.082 ; 9 ; 137.000.000 ; 24 ; 173.000.000 ; 33 ; 310.000.000 ; 310 ; 408.460.082 ;;;;
40;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 43 ; 43.745.589 ; 35 ; 8.286.820 ; 14 ; 55.418.129 ; 89 ; 112.921.567 ; 181 ; 220.372.103 ; 18 ; 27.837.137 ; 21 ; 57.826.310 ; 39 ; 85.663.447 ; 220 ; 306.035.550 ;;;;
41;58.616.418;BANCO FIBRA S.A.; 109 ; 74.518.182 ; 540 ; 51.437.555 ; 69 ; 25.501.713 ; 385 ; 40.897.069 ; 1.103 ; 192.354.518 ; 17 ; 37.457.955 ; 12 ; 46.812.898 ; 29 ; 84.270.853 ; 1.132 ; 276.625.371 ;;;;
42;73.622.748;B & T ASSOCIADOS CORRETORA DE CÂMBIO LTDA.; 159 ; 3.264.612 ; 764 ; 17.226.414 ; 1.317 ; 12.745.551 ; 2.605 ; 57.459.648 ; 4.845 ; 90.696.226 ; 3.332 ; 120.340.398 ; 255 ; 61.871.337 ; 3.587 ; 182.211.736 ; 8.432 ; 272.907.961 ;;;;
43;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 915 ; 62.588.457 ; 1.167 ; 38.523.853 ; 402 ; 19.920.168 ; 1.389 ; 18.612.360 ; 3.873 ; 139.644.838 ; 30 ; 12.340.494 ; 35 ; 39.009.607 ; 65 ; 51.350.101 ; 3.938 ; 190.994.939 ;;;;
44;03.609.817;BANCO CARGILL S.A.; 15 ; 49.113.762 ; 1 ; 1.062.742 ; 5 ; 6.295.000 ; 33 ; 4.948.585 ; 54 ; 61.420.089 ;;; 5 ; 127.000.000 ; 5 ; 127.000.000 ; 59 ; 188.420.089 ;;;;
45;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.; 7 ; 94.783 ; 46 ; 468.970 ; 624 ; 36.105.295 ; 1.516 ; 85.717.636 ; 2.193 ; 122.386.684 ; 936 ; 54.273.415 ; 362 ; 4.288.534 ; 1.298 ; 58.561.950 ; 3.491 ; 180.948.633 ;;;;
46;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO; 14 ; 7.069.842 ; 146 ; 3.698.229 ; 84 ; 54.924.111 ; 83 ; 25.630.914 ; 327 ; 91.323.096 ; 103 ; 26.707.960 ; 67 ; 60.092.593 ; 170 ; 86.800.553 ; 497 ; 178.123.649 ;;;;
47;10.690.848;BANCO DA CHINA BRASIL S.A.; 7 ; 444.930 ; 6 ; 242.299 ; 18 ; 51.173.378 ; 42 ; 15.489.849 ; 73 ; 67.350.455 ; 28 ; 42.365.589 ; 18 ; 53.063.682 ; 46 ; 95.429.271 ; 119 ; 162.779.726 ;;;;
48;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 242 ; 6.114.697 ; 1.769 ; 32.507.794 ; 1.434 ; 15.166.744 ; 4.099 ; 39.609.124 ; 7.544 ; 93.398.359 ; 873 ; 57.907.390 ; 193 ; 7.012.358 ; 1.066 ; 64.919.748 ; 8.610 ; 158.318.108 ;;;;
49;15.114.366;BANCO BBM S/A; 25 ; 31.449.799 ; 10 ; 3.642.978 ; 15 ; 30.456.381 ; 72 ; 21.345.774 ; 122 ; 86.894.933 ; 8 ; 35.347.405 ; 8 ; 25.348.205 ; 16 ; 60.695.611 ; 138 ; 147.590.543 ;;;;
50;00.460.065;COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 97 ; 99.989 ; 288 ; 1.934.596 ; 385 ; 2.034.585 ; 650 ; 73.590.577 ; 374 ; 71.761.077 ; 1.024 ; 145.351.654 ; 1.409 ; 147.386.239 ;;;;
51;59.118.133;BANCO LUSO BRASILEIRO S.A.; 221 ; 34.450.293 ; 247 ; 16.433.557 ; 70 ; 11.519.839 ; 193 ; 9.630.771 ; 731 ; 72.034.460 ; 276 ; 25.990.451 ; 240 ; 45.897.438 ; 516 ; 71.887.889 ; 1.247 ; 143.922.349 ;;;;
52;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 45 ; 1.028.971 ; 534 ; 9.100.738 ; 1.145 ; 3.557.847 ; 3.488 ; 22.120.303 ; 5.212 ; 35.807.859 ; 2.605 ; 63.839.976 ; 1.164 ; 37.284.332 ; 3.769 ; 101.124.308 ; 8.981 ; 136.932.168 ;;;;
53;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 98 ; 1.785.367 ; 1.426 ; 29.845.137 ; 642 ; 10.057.475 ; 3.346 ; 34.223.651 ; 5.512 ; 75.911.630 ; 1.777 ; 52.606.147 ; 7 ; 470.472 ; 1.784 ; 53.076.620 ; 7.296 ; 128.988.249 ;;;;
54;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 29 ; 726.496 ; 227 ; 2.533.940 ; 1.326 ; 8.190.939 ; 5.143 ; 61.926.314 ; 6.725 ; 73.377.689 ; 1.000 ; 55.407.090 ; 5 ; 32.799 ; 1.005 ; 55.439.888 ; 7.730 ; 128.817.578 ;;;;
55;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 1.013 ; 8.289.301 ; 4.693 ; 62.966.817 ; 5.706 ; 71.256.119 ; 2.559 ; 55.017.462 ; 78 ; 352.475 ; 2.637 ; 55.369.937 ; 8.343 ; 126.626.056 ;;;;
56;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 35 ; 679.206 ; 150 ; 410.014 ; 987 ; 62.792.935 ; 1.172 ; 63.882.156 ; 3.265 ; 62.538.871 ; 5 ; 159.490 ; 3.270 ; 62.698.361 ; 4.442 ; 126.580.516 ;;;;
57;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 28 ; 474.959 ; 249 ; 4.869.344 ; 508 ; 5.149.618 ; 1.907 ; 27.224.723 ; 2.692 ; 37.718.643 ; 2.227 ; 51.797.941 ; 188 ; 25.479.699 ; 2.415 ; 77.277.640 ; 5.107 ; 114.996.283 ;;;;
58;03.012.230;HIPERCARD BANCO MÚLTIPLO S.A.;;;;; 1 ; 3.735.075 ;;; 1 ; 3.735.075 ;;; 1 ; 102.485.268 ; 1 ; 102.485.268 ; 2 ; 106.220.343 ;;;;
59;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 152 ; 3.885.674 ; 1.045 ; 32.550.426 ; 295 ; 5.282.718 ; 944 ; 13.135.351 ; 2.436 ; 54.854.169 ; 538 ; 40.756.231 ; 37 ; 4.295.799 ; 575 ; 45.052.029 ; 3.011 ; 99.906.198 ;;;;
60;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 4 ; 15.437.657 ; 14 ; 2.075.837 ; 21 ; 21.916.748 ; 28 ; 1.336.384 ; 67 ; 40.766.626 ; 16 ; 3.581.960 ; 14 ; 46.724.090 ; 30 ; 50.306.051 ; 97 ; 91.072.676 ;;;;
61;67.391.821;S. HAYATA CORRETORA DE CÂMBIO S.A.; 2 ; 10.964 ; 769 ; 23.906.836 ; 109 ; 434.436 ; 944 ; 18.400.367 ; 1.824 ; 42.752.603 ; 830 ; 42.037.797 ; 8 ; 338.305 ; 838 ; 42.376.101 ; 2.662 ; 85.128.704 ;;;;
62;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 52 ; 14.947.976 ; 59 ; 9.285.045 ; 30 ; 5.652.250 ; 40 ; 783.666 ; 181 ; 30.668.938 ; 28 ; 20.941.399 ; 34 ; 31.508.169 ; 62 ; 52.449.568 ; 243 ; 83.118.505 ;;;;
63;00.997.185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;;;;; 78 ; 15.044.419 ; 72 ; 32.542.826 ; 150 ; 47.587.245 ; 30 ; 26.350.000 ; 24 ; 8.881.000 ; 54 ; 35.231.000 ; 204 ; 82.818.245 ;;;;
64;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 26 ; 584.015 ; 1.120 ; 25.266.003 ; 476 ; 4.559.440 ; 1.318 ; 11.850.561 ; 2.940 ; 42.260.019 ; 1.641 ; 36.232.017 ; 191 ; 4.282.430 ; 1.832 ; 40.514.447 ; 4.772 ; 82.774.467 ;;;;
65;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 26 ; 11.994.442 ; 19 ; 36.684.279 ; 45 ; 48.678.722 ; 6 ; 26.411.000 ; 9 ; 7.556.700 ; 15 ; 33.967.700 ; 60 ; 82.646.422 ;;;;
66;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 517 ; 22.457.501 ; 386 ; 10.024.557 ; 242 ; 5.892.991 ; 207 ; 22.041.118 ; 1.352 ; 60.416.167 ; 22 ; 10.687.160 ; 11 ; 6.860.730 ; 33 ; 17.547.890 ; 1.385 ; 77.964.057 ;;;;
67;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 91 ; 31.851.904 ; 90 ; 6.085.121 ; 70 ; 187.990 ; 58 ; 716.488 ; 309 ; 38.841.503 ; 45 ; 6.768.830 ; 55 ; 32.050.118 ; 100 ; 38.818.948 ; 409 ; 77.660.450 ;;;;
68;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 33 ; 5.800.330 ; 22 ; 216.946 ; 4 ; 12.367 ; 50 ; 34.277.103 ; 109 ; 40.306.746 ; 8 ; 34.766.538 ; 2 ; 17.018 ; 10 ; 34.783.556 ; 119 ; 75.090.302 ;;;;
69;59.285.411;BANCO PAN S.A.; 3 ; 1.803.553 ;;; 45 ; 6.020.218 ; 52 ; 22.435.271 ; 100 ; 30.259.043 ; 1 ; 20.988.983 ; 10 ; 20.250.000 ; 11 ; 41.238.983 ; 111 ; 71.498.025 ;;;;
70;62.144.175;BANCO PINE S.A.; 17 ; 5.766.435 ; 5 ; 6.438.618 ; 6 ; 3.582.363 ; 33 ; 19.302.866 ; 61 ; 35.090.282 ; 3 ; 21.178.700 ; 2 ; 11.181.600 ; 5 ; 32.360.300 ; 66 ; 67.450.582 ;;;;
71;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA; 1 ; 5.970 ; 18 ; 226.055 ; 557 ; 2.924.706 ; 1.533 ; 17.908.196 ; 2.109 ; 21.064.927 ; 1.914 ; 30.456.525 ; 86 ; 15.075.770 ; 2.000 ; 45.532.295 ; 4.109 ; 66.597.222 ;;;;
72;02.318.507;BANCO KEB HANA DO BRASIL S.A.;;; 9 ; 766.923 ; 37 ; 26.567.149 ; 52 ; 9.800.219 ; 98 ; 37.134.291 ; 9 ; 6.483.564 ; 10 ; 22.510.000 ; 19 ; 28.993.564 ; 117 ; 66.127.855 ;;;;
73;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 567 ; 20.813.387 ; 294 ; 13.405.091 ; 78 ; 681.106 ; 376 ; 2.305.825 ; 1.315 ; 37.205.409 ; 30 ; 11.390.739 ; 47 ; 15.632.330 ; 77 ; 27.023.069 ; 1.392 ; 64.228.478 ;;;;
74;57.582.264;TORRE CORRETORA DE CÂMBIO LTDA; 1 ; 41.775 ; 193 ; 3.294.722 ; 11 ; 121.377 ; 978 ; 28.318.002 ; 1.183 ; 31.775.876 ; 854 ; 31.872.437 ; 9 ; 420.608 ; 863 ; 32.293.045 ; 2.046 ; 64.068.920 ;;;;
75;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 63 ; 1.848.249 ; 1.066 ; 21.266.570 ; 254 ; 4.727.502 ; 940 ; 8.368.351 ; 2.323 ; 36.210.671 ; 417 ; 23.632.720 ; 6 ; 446.928 ; 423 ; 24.079.648 ; 2.746 ; 60.290.320 ;;;;
76;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 11 ; 6.578.792 ; 19 ; 3.224.293 ; 16 ; 5.496.385 ; 107 ; 3.936.589 ; 153 ; 19.236.059 ; 13 ; 17.922.750 ; 13 ; 22.929.515 ; 26 ; 40.852.265 ; 179 ; 60.088.324 ;;;;
77;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.;;;;; 3 ; 1.735.462 ; 11 ; 946.454 ; 14 ; 2.681.917 ; 3 ; 26.656.760 ; 4 ; 29.644.860 ; 7 ; 56.301.620 ; 21 ; 58.983.537 ;;;;
78;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 18 ; 296.732 ; 718 ; 18.494.897 ; 203 ; 1.610.543 ; 1.030 ; 9.135.100 ; 1.969 ; 29.537.271 ; 714 ; 25.728.679 ; 2 ; 23.325 ; 716 ; 25.752.004 ; 2.685 ; 55.289.275 ;;;;
79;05.452.073;ALBATROSS CORRETORA DE CAMBIO E VALORES S.A; 1 ; 6.096 ; 91 ; 2.343.598 ; 208 ; 1.096.775 ; 680 ; 24.161.380 ; 980 ; 27.607.849 ; 2.571 ; 26.978.484 ; 32 ; 657.141 ; 2.603 ; 27.635.625 ; 3.583 ; 55.243.474 ;;;;
