Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Dez/2017;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ;;;;
50;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.; 97 ; 1.277.091 ; 495 ; 5.386.825 ; 6.885 ; 364.015.345 ; 16.836 ; 893.304.749 ; 24.313 ; 1.263.984.009 ; 9.586 ; 582.002.784 ; 4.381 ; 53.427.160 ; 13.967 ; 635.429.944 ; 38.280 ; 1.899.413.953 ;;;;
51;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 2.273 ; 56.169.020 ; 20.455 ; 419.173.383 ; 15.437 ; 166.449.955 ; 43.698 ; 404.002.480 ; 81.863 ; 1.045.794.837 ; 9.678 ; 704.554.305 ; 2.185 ; 103.471.293 ; 11.863 ; 808.025.598 ; 93.726 ; 1.853.820.435 ;;;;
52;59.118.133;BANCO LUSO BRASILEIRO S.A.; 1.784 ; 287.422.790 ; 2.348 ; 208.446.610 ; 659 ; 187.060.292 ; 2.233 ; 168.863.277 ; 7.024 ; 851.792.970 ; 2.613 ; 342.550.465 ; 2.022 ; 439.213.959 ; 4.635 ; 781.764.424 ; 11.659 ; 1.633.557.394 ;;;;
53;00.460.065;COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 1.068 ; 2.216.596 ; 2.653 ; 16.679.248 ; 3.721 ; 18.895.844 ; 6.458 ; 800.643.252 ; 3.793 ; 786.203.289 ; 10.251 ; 1.586.846.541 ; 13.972 ; 1.605.742.385 ;;;;
54;03.012.230;HIPERCARD BANCO MÚLTIPLO S.A.;;;;; 4 ; 49.577.307 ; 4 ; 9.935.406 ; 8 ; 59.512.713 ; 4 ; 524.008.823 ; 8 ; 934.541.242 ; 12 ; 1.458.550.066 ; 20 ; 1.518.062.778 ;;;;
55;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 403 ; 7.826.998 ; 2.280 ; 27.045.511 ; 15.229 ; 98.519.191 ; 61.759 ; 696.068.172 ; 79.671 ; 829.459.873 ; 11.002 ; 618.012.313 ; 39 ; 1.098.037 ; 11.041 ; 619.110.350 ; 90.712 ; 1.448.570.223 ;;;;
56;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO; 165 ; 49.048.276 ; 1.377 ; 54.192.643 ; 1.019 ; 452.146.529 ; 1.055 ; 154.109.483 ; 3.616 ; 709.496.931 ; 1.077 ; 217.622.754 ; 653 ; 512.224.799 ; 1.730 ; 729.847.553 ; 5.346 ; 1.439.344.484 ;;;;
57;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 11.083 ; 102.183.356 ; 51.030 ; 702.594.520 ; 62.113 ; 804.777.875 ; 27.712 ; 606.365.951 ; 624 ; 5.500.019 ; 28.336 ; 611.865.969 ; 90.449 ; 1.416.643.845 ;;;;
58;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 1.150 ; 23.910.656 ; 14.591 ; 316.008.333 ; 8.553 ; 127.106.887 ; 39.128 ; 348.693.333 ; 63.422 ; 815.719.209 ; 16.201 ; 555.890.916 ; 197 ; 42.574.869 ; 16.398 ; 598.465.785 ; 79.820 ; 1.414.184.993 ;;;;
59;00.997.185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;;;;; 1.006 ; 330.833.382 ; 1.077 ; 526.195.816 ; 2.083 ; 857.029.198 ; 369 ; 364.355.794 ; 243 ; 169.010.912 ; 612 ; 533.366.706 ; 2.695 ; 1.390.395.904 ;;;;
60;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 251 ; 5.052.033 ; 1.433 ; 7.342.733 ; 8.188 ; 635.718.476 ; 9.872 ; 648.113.242 ; 33.324 ; 677.662.349 ; 165 ; 44.366.114 ; 33.489 ; 722.028.462 ; 43.361 ; 1.370.141.705 ;;;;
61;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 475 ; 8.709.233 ; 5.579 ; 105.331.756 ; 14.017 ; 49.378.515 ; 35.066 ; 234.031.547 ; 55.137 ; 397.451.051 ; 25.003 ; 559.707.817 ; 8.655 ; 278.125.329 ; 33.658 ; 837.833.147 ; 88.795 ; 1.235.284.198 ;;;;
62;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 565 ; 326.316.250 ; 552 ; 63.254.686 ; 277 ; 56.061.446 ; 575 ; 50.140.019 ; 1.969 ; 495.772.400 ; 307 ; 240.967.158 ; 428 ; 453.274.237 ; 735 ; 694.241.395 ; 2.704 ; 1.190.013.795 ;;;;
63;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 2.933 ; 129.835.402 ; 10.789 ; 327.743.532 ; 4.181 ; 100.891.766 ; 10.112 ; 136.747.827 ; 28.015 ; 695.218.527 ; 4.695 ; 342.452.452 ; 565 ; 108.681.228 ; 5.260 ; 451.133.680 ; 33.275 ; 1.146.352.207 ;;;;
64;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 6.197 ; 326.031.024 ; 4.323 ; 124.328.319 ; 2.507 ; 71.764.845 ; 2.299 ; 256.607.293 ; 15.326 ; 778.731.481 ; 234 ; 170.712.215 ; 199 ; 187.814.808 ; 433 ; 358.527.023 ; 15.759 ; 1.137.258.504 ;;;;
