Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em MARÇO / 2022;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
10;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;; 1 ; 76.225.025 ; 444 ; 1.894.258.818 ; 391 ; 3.729.735.925 ; 836 ; 5.700.219.768 ; 44 ; 2.039.095.044 ; 14 ; 209.070.083 ; 58 ; 2.248.165.127 ; 894 ; 7.948.384.895 ;
11;01.522.368;BANCO BNP PARIBAS BRASIL S.A.; 189 ; 209.110.926 ; 1.686 ; 409.108.402 ; 2.149 ; 2.516.280.020 ; 2.929 ; 2.146.473.365 ; 6.953 ; 5.280.972.713 ; 933 ; 1.172.510.389 ; 930 ; 1.040.163.735 ; 1.863 ; 2.212.674.123 ; 8.816 ; 7.493.646.836 ;
12;60.498.557;BANCO MUFG BRASIL S.A.; 130 ; 65.181.959 ; 430 ; 79.294.174 ; 281 ; 247.367.650 ; 435 ; 227.095.629 ; 1.276 ; 618.939.412 ; 671 ; 2.551.894.280 ; 684 ; 2.474.424.470 ; 1.355 ; 5.026.318.750 ; 2.631 ; 5.645.258.162 ;
13;03.532.415;BANCO ABN AMRO S.A.;;;;; 261 ; 2.426.585.808 ; 304 ; 2.442.106.707 ; 565 ; 4.868.692.516 ; 11 ; 187.569.978 ; 7 ; 140.069.764 ; 18 ; 327.639.742 ; 583 ; 5.196.332.258 ;
14;09.274.232;STATE STREET BRASIL S.A. - BANCO COMERCIAL;;;;; 168 ; 1.597.684.543 ; 175 ; 1.477.852.075 ; 343 ; 3.075.536.618 ; 58 ; 738.474.747 ; 67 ; 857.860.039 ; 125 ; 1.596.334.785 ; 468 ; 4.671.871.403 ;
15;02.801.938;BANCO MORGAN STANLEY S.A.; 10 ; 145.600.000 ; 1 ; 3.450.137 ; 836 ; 1.503.779.237 ; 439 ; 1.094.905.105 ; 1.286 ; 2.747.734.479 ; 18 ; 638.331.131 ; 34 ; 1.156.334.280 ; 52 ; 1.794.665.411 ; 1.338 ; 4.542.399.890 ;
16;53.518.684;BANCO HSBC S.A.; 37 ; 398.120.898 ; 151 ; 298.683.935 ; 77 ; 389.118.901 ; 172 ; 390.221.472 ; 437 ; 1.476.145.205 ; 167 ; 819.482.569 ; 179 ; 869.689.641 ; 346 ; 1.689.172.210 ; 783 ; 3.165.317.415 ;
17;59.588.111;BANCO VOTORANTIM S.A.; 288 ; 426.849.107 ; 767 ; 180.760.724 ; 250 ; 302.524.473 ; 764 ; 306.076.333 ; 2.069 ; 1.216.210.639 ; 340 ; 1.257.614.646 ; 646 ; 687.346.938 ; 986 ; 1.944.961.583 ; 3.055 ; 3.161.172.222 ;
18;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 13 ; 140.500.000 ; 10 ; 21.969.199 ; 14 ; 34.927.938 ; 67 ; 184.109.420 ; 104 ; 381.506.557 ; 83 ; 1.308.842.444 ; 85 ; 1.271.884.742 ; 168 ; 2.580.727.186 ; 272 ; 2.962.233.743 ;
19;28.195.667;BANCO ABC BRASIL S.A.; 161 ; 200.063.317 ; 484 ; 141.045.835 ; 108 ; 414.710.046 ; 627 ; 239.933.489 ; 1.380 ; 995.752.686 ; 117 ; 886.126.581 ; 159 ; 643.990.526 ; 276 ; 1.530.117.107 ; 1.656 ; 2.525.869.793 ;
20;33.264.668;BANCO XP S.A.; 301 ; 164.539.003 ; 2.302 ; 316.322.932 ; 1.528 ; 759.845.093 ; 4.918 ; 521.166.559 ; 9.049 ; 1.761.873.586 ; 54 ; 275.777.730 ; 56 ; 437.789.728 ; 110 ; 713.567.458 ; 9.159 ; 2.475.441.044 ;
21;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 68 ; 435.466.893 ; 13 ; 17.598.181 ; 101 ; 293.840.973 ; 204 ; 105.222.800 ; 386 ; 852.128.846 ; 81 ; 488.020.514 ; 107 ; 1.130.552.814 ; 188 ; 1.618.573.328 ; 574 ; 2.470.702.174 ;
22;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 88 ; 102.695.896 ; 174 ; 91.268.682 ; 330 ; 428.834.719 ; 406 ; 702.290.283 ; 998 ; 1.325.089.579 ; 218 ; 685.128.725 ; 218 ; 367.103.935 ; 436 ; 1.052.232.661 ; 1.434 ; 2.377.322.240 ;
23;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.; 1.140 ; 104.814.577 ; 2.500 ; 118.952.067 ; 3.192 ; 259.200.400 ; 8.360 ; 773.746.978 ; 15.192 ; 1.256.714.022 ; 1.830 ; 794.581.359 ; 6.608 ; 264.804.267 ; 8.438 ; 1.059.385.626 ; 23.630 ; 2.316.099.648 ;
24;31.872.495;BANCO C6 S.A.; 68 ; 87.319.521 ; 583 ; 80.894.068 ; 2.671 ; 194.733.184 ; 54.256 ; 338.592.990 ; 57.578 ; 701.539.764 ; 162 ; 704.163.689 ; 206 ; 641.323.832 ; 368 ; 1.345.487.521 ; 57.946 ; 2.047.027.285 ;
25;78.632.767;BANCO OURINVEST S.A.; 909 ; 133.158.426 ; 2.384 ; 166.863.364 ; 16.922 ; 220.624.525 ; 96.508 ; 310.078.619 ; 116.723 ; 830.724.934 ; 710 ; 568.622.666 ; 13.454 ; 456.564.289 ; 14.164 ; 1.025.186.955 ; 130.887 ; 1.855.911.889 ;
26;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;;;;; 184 ; 499.684.666 ; 276 ; 270.270.120 ; 460 ; 769.954.786 ; 47 ; 623.068.479 ; 36 ; 398.059.874 ; 83 ; 1.021.128.353 ; 543 ; 1.791.083.139 ;
27;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 188 ; 207.448.468 ; 873 ; 142.837.974 ; 363 ; 445.655.167 ; 540 ; 170.278.092 ; 1.964 ; 966.219.700 ; 82 ; 212.388.754 ; 114 ; 562.418.486 ; 196 ; 774.807.240 ; 2.160 ; 1.741.026.939 ;
28;62.232.889;BANCO DAYCOVAL S.A.; 718 ; 162.263.875 ; 1.403 ; 150.875.384 ; 113.460 ; 196.870.183 ; 3.942 ; 273.372.726 ; 119.523 ; 783.382.169 ; 501 ; 501.255.781 ; 1.477 ; 344.962.145 ; 1.978 ; 846.217.926 ; 121.501 ; 1.629.600.095 ;
29;68.900.810;BANCO RENDIMENTO S.A.; 66 ; 6.069.994 ; 183 ; 49.506.604 ; 255.410 ; 438.736.562 ; 3.550 ; 159.442.797 ; 259.209 ; 653.755.957 ; 1.315 ; 265.363.972 ; 9.377 ; 474.821.821 ; 10.692 ; 740.185.793 ; 269.901 ; 1.393.941.749 ;
30;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 5 ; 8.892.251 ; 13 ; 4.843.503 ; 34 ; 432.065.980 ; 127 ; 308.912.493 ; 179 ; 754.714.227 ; 14 ; 151.729.936 ; 19 ; 391.728.994 ; 33 ; 543.458.929 ; 212 ; 1.298.173.157 ;
31;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 80 ; 3.248.565 ; 738 ; 33.576.142 ; 220 ; 13.493.179 ; 14.847 ; 25.375.899 ; 15.885 ; 75.693.785 ; 402 ; 619.846.920 ; 459 ; 583.387.086 ; 861 ; 1.203.234.006 ; 16.746 ; 1.278.927.791 ;
32;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 108 ; 234.269.881 ; 186 ; 45.871.985 ; 61 ; 18.845.187 ; 169 ; 76.297.647 ; 524 ; 375.284.699 ; 98 ; 302.969.598 ; 117 ; 457.673.391 ; 215 ; 760.642.988 ; 739 ; 1.135.927.687 ;
33;10.690.848;BANCO DA CHINA BRASIL S.A.; 35 ; 84.708.528 ; 21 ; 17.214.360 ; 28 ; 395.097.241 ; 99 ; 22.755.478 ; 183 ; 519.775.607 ; 56 ; 72.918.999 ; 122 ; 512.705.379 ; 178 ; 585.624.378 ; 361 ; 1.105.399.985 ;
34;58.160.789;BANCO SAFRA S.A.; 244 ; 96.384.613 ; 875 ; 149.418.975 ; 1.002 ; 249.909.075 ; 2.279 ; 159.669.943 ; 4.400 ; 655.382.606 ; 310 ; 118.257.112 ; 311 ; 172.156.360 ; 621 ; 290.413.471 ; 5.021 ; 945.796.077 ;
35;07.679.404;BANCO TOPÁZIO S.A.; 78 ; 45.820.528 ; 55 ; 3.700.588 ; 159 ; 37.766.995 ; 655 ; 283.223.897 ; 947 ; 370.512.008 ; 567 ; 349.821.987 ; 1.962 ; 146.755.268 ; 2.529 ; 496.577.255 ; 3.476 ; 867.089.263 ;
36;36.588.217;WISE BRASIL CORRETORA DE CÂMBIO LTDA;;;;; 16.780 ; 106.995.467 ; 300.693 ; 213.678.532 ; 317.473 ; 320.673.998 ; 1.720 ; 261.802.597 ; 1.699 ; 155.118.931 ; 3.419 ; 416.921.528 ; 320.892 ; 737.595.526 ;
37;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 91 ; 176.685.275 ; 592 ; 74.025.681 ; 24 ; 9.258.536 ; 376 ; 72.312.971 ; 1.083 ; 332.282.463 ; 43 ; 178.796.514 ; 29 ; 183.842.341 ; 72 ; 362.638.856 ; 1.155 ; 694.921.318 ;
38;58.616.418;BANCO FIBRA S.A.; 97 ; 121.673.424 ; 841 ; 127.237.060 ; 31 ; 42.514.119 ; 238 ; 29.146.743 ; 1.207 ; 320.571.346 ; 65 ; 150.301.921 ; 62 ; 178.787.166 ; 127 ; 329.089.087 ; 1.334 ; 649.660.433 ;
39;71.027.866;BANCO BS2 S.A.; 440 ; 83.973.756 ; 1.302 ; 64.600.386 ; 9.919 ; 167.898.283 ; 28.378 ; 132.727.995 ; 40.039 ; 449.200.420 ; 32 ; 68.506.834 ; 38 ; 126.471.805 ; 70 ; 194.978.639 ; 40.109 ; 644.179.059 ;
40;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.; 1 ; 34.215.776 ; 2 ; 516.654 ; 2 ; 4.024 ; 468 ; 221.812.753 ; 473 ; 256.549.207 ; 16 ; 261.255.830 ; 3 ; 69.215.309 ; 19 ; 330.471.139 ; 492 ; 587.020.346 ;
41;33.923.798;BANCO MASTER S/A; 128 ; 79.570.063 ; 318 ; 19.682.092 ; 21.793 ; 79.084.443 ; 76.552 ; 170.876.815 ; 98.791 ; 349.213.413 ; 80 ; 133.867.304 ; 35 ; 73.209.343 ; 115 ; 207.076.647 ; 98.906 ; 556.290.060 ;
42;00.997.185;BANCO B3 S.A.;;;;; 224 ; 192.697.999 ; 211 ; 222.109.767 ; 435 ; 414.807.766 ; 45 ; 73.940.980 ; 44 ; 44.383.854 ; 89 ; 118.324.834 ; 524 ; 533.132.600 ;
43;33.042.953;CITIBANK N.A.;;;;; 1 ; 11.831 ; 4 ; 238.744 ; 5 ; 250.575 ;;; 1 ; 500.000.000 ; 1 ; 500.000.000 ; 6 ; 500.250.575 ;
44;15.114.366;BANCO BOCOM BBM S.A.; 13 ; 39.454.033 ; 114 ; 13.806.020 ; 42 ; 195.695.957 ; 272 ; 124.452.892 ; 441 ; 373.408.901 ; 7 ; 2.418.441 ; 14 ; 122.426.152 ; 21 ; 124.844.593 ; 462 ; 498.253.495 ;
45;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.; 11 ; 1.449.909 ; 180 ; 21.683.570 ; 284 ; 65.777.604 ; 1.295 ; 165.738.905 ; 1.770 ; 254.649.988 ; 186 ; 166.211.826 ; 75 ; 46.067.588 ; 261 ; 212.279.413 ; 2.031 ; 466.929.402 ;
46;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 23 ; 40.106.766 ; 37 ; 182.076.182 ; 60 ; 222.182.948 ; 9 ; 171.345.000 ; 4 ; 25.880.000 ; 13 ; 197.225.000 ; 73 ; 419.407.948 ;
47;61.024.352;BANCO VOITER S.A.; 121 ; 19.972.278 ; 323 ; 37.137.729 ; 129 ; 4.870.984 ; 1.015 ; 150.606.978 ; 1.588 ; 212.587.970 ; 57 ; 174.080.128 ; 34 ; 3.325.590 ; 91 ; 177.405.718 ; 1.679 ; 389.993.688 ;
48;00.360.305;CAIXA ECONOMICA FEDERAL; 112 ; 44.481.054 ; 85 ; 14.102.734 ; 8.128 ; 42.519.835 ; 972 ; 57.021.867 ; 9.297 ; 158.125.489 ; 234 ; 68.606.458 ; 250 ; 138.575.967 ; 484 ; 207.182.425 ; 9.781 ; 365.307.914 ;
49;13.059.145;BEXS BANCO DE CÂMBIO S/A; 37 ; 6.713.331 ; 106 ; 2.614.777 ; 9.881 ; 22.727.394 ; 160.269 ; 137.206.782 ; 170.293 ; 169.262.284 ; 367 ; 119.254.818 ; 34 ; 11.193.716 ; 401 ; 130.448.533 ; 170.694 ; 299.710.817 ;
50;03.609.817;BANCO CARGILL S.A.; 10 ; 42.186.247 ;;; 3 ; 3.000.000 ; 99 ; 68.499.540 ; 112 ; 113.685.788 ; 3 ; 50.000.000 ; 2 ; 80.000.000 ; 5 ; 130.000.000 ; 117 ; 243.685.788 ;
51;28.811.341;STONEX BANCO DE CÂMBIO S.A.; 38 ; 8.319.749 ; 62 ; 2.068.516 ; 4.925 ; 103.518.662 ; 268 ; 14.169.476 ; 5.293 ; 128.076.404 ; 72 ; 4.660.372 ; 172 ; 100.273.610 ; 244 ; 104.933.982 ; 5.537 ; 233.010.385 ;
52;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 201 ; 7.500.778 ; 1.792 ; 40.977.510 ; 1.873 ; 30.771.921 ; 4.251 ; 55.269.372 ; 8.117 ; 134.519.581 ; 502 ; 77.449.753 ; 103 ; 19.394.249 ; 605 ; 96.844.002 ; 8.722 ; 231.363.583 ;
53;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 173 ; 4.360.594 ; 809 ; 28.510.088 ; 6.022 ; 31.754.172 ; 3.840 ; 67.482.480 ; 10.844 ; 132.107.334 ; 2.750 ; 76.824.146 ; 114 ; 16.754.837 ; 2.864 ; 93.578.983 ; 13.708 ; 225.686.316 ;
54;07.656.500;BANCO KDB DO BRASIL S.A.;;; 10 ; 1.726.138 ; 84 ; 27.827.191 ; 375 ; 66.220.431 ; 469 ; 95.773.760 ; 73 ; 83.056.286 ; 11 ; 12.937.000 ; 84 ; 95.993.286 ; 553 ; 191.767.047 ;
55;62.144.175;BANCO PINE S.A.; 22 ; 42.202.953 ; 209 ; 44.458.383 ; 4 ; 760.710 ; 51 ; 6.554.524 ; 286 ; 93.976.571 ; 8 ; 41.318.850 ; 11 ; 49.323.000 ; 19 ; 90.641.850 ; 305 ; 184.618.421 ;
56;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 7 ; 36.214.015 ; 24 ; 3.343.530 ; 42 ; 39.007.109 ; 51 ; 814.869 ; 124 ; 79.379.522 ; 7 ; 2.920.000 ; 13 ; 84.103.360 ; 20 ; 87.023.360 ; 144 ; 166.402.882 ;
57;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 17 ; 38.783.096 ; 14 ; 8.623.895 ; 7 ; 5.364.397 ; 100 ; 7.834.295 ; 138 ; 60.605.683 ; 15 ; 31.470.126 ; 23 ; 73.968.594 ; 38 ; 105.438.720 ; 176 ; 166.044.403 ;
58;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 656 ; 57.218.002 ; 496 ; 29.492.875 ; 390 ; 18.624.266 ; 737 ; 10.772.950 ; 2.279 ; 116.108.093 ; 9 ; 6.229.300 ; 27 ; 42.103.140 ; 36 ; 48.332.440 ; 2.315 ; 164.440.532 ;
59;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 155 ; 3.754.465 ; 1.086 ; 30.539.129 ; 647 ; 15.665.441 ; 2.011 ; 31.888.695 ; 3.899 ; 81.847.730 ; 995 ; 60.399.220 ; 92 ; 17.384.389 ; 1.087 ; 77.783.608 ; 4.986 ; 159.631.338 ;
60;61.186.680;BANCO BMG S.A.;;;;; 22 ; 6.307.115 ; 42 ; 4.868.718 ; 64 ; 11.175.833 ; 3 ; 70.217.480 ; 3 ; 72.000.000 ; 6 ; 142.217.480 ; 70 ; 153.393.313 ;
61;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 876 ; 46.742.821 ; 1.020 ; 46.935.076 ; 654 ; 12.561.806 ; 430 ; 22.575.178 ; 2.980 ; 128.814.881 ; 11 ; 16.269.981 ; 4 ; 4.660.791 ; 15 ; 20.930.772 ; 2.995 ; 149.745.653 ;
62;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 41 ; 58.152.889 ; 39 ; 4.064.061 ; 68 ; 2.378.415 ; 111 ; 2.425.074 ; 259 ; 67.020.438 ; 42 ; 13.219.258 ; 40 ; 60.890.944 ; 82 ; 74.110.202 ; 341 ; 141.130.641 ;
63;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 817 ; 8.177.365 ; 4.987 ; 66.664.722 ; 5.804 ; 74.842.087 ; 2.840 ; 61.093.666 ; 894 ; 3.149.241 ; 3.734 ; 64.242.907 ; 9.538 ; 139.084.994 ;
64;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;;;;; 8.596 ; 42.907.488 ; 14.835 ; 58.024.671 ; 23.431 ; 100.932.159 ; 105 ; 24.976.960 ; 410 ; 7.669.065 ; 515 ; 32.646.025 ; 23.946 ; 133.578.184 ;
65;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 1 ; 2.925 ; 39 ; 33.597.176 ; 56 ; 24.443.784 ; 158 ; 28.619.918 ; 254 ; 86.663.804 ; 61 ; 40.625.940 ; 5 ; 2.879.000 ; 66 ; 43.504.940 ; 320 ; 130.168.745 ;
66;60.889.128;BANCO SOFISA S.A.; 213 ; 49.409.163 ; 41 ; 6.728.133 ; 10 ; 2.676.528 ; 103 ; 4.812.614 ; 367 ; 63.626.439 ; 10 ; 7.438.833 ; 28 ; 55.202.452 ; 38 ; 62.641.285 ; 405 ; 126.267.724 ;
67;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 89 ; 2.126.232 ; 867 ; 18.588.675 ; 2.743 ; 14.212.516 ; 2.372 ; 32.197.872 ; 6.071 ; 67.125.295 ; 3.040 ; 45.138.939 ; 285 ; 10.744.360 ; 3.325 ; 55.883.298 ; 9.396 ; 123.008.593 ;
68;45.246.410;BANCO GENIAL S.A.; 29 ; 1.908.044 ; 20 ; 6.146.310 ; 284 ; 31.075.233 ; 379 ; 43.116.863 ; 712 ; 82.246.451 ; 19 ; 25.232.161 ; 8 ; 8.854.475 ; 27 ; 34.086.636 ; 739 ; 116.333.087 ;
69;49.336.860;ING BANK N.V.;;;;; 3 ; 13.475 ; 11 ; 57.367.693 ; 14 ; 57.381.168 ; 1 ; 55.000.000 ;;; 1 ; 55.000.000 ; 15 ; 112.381.168 ;
70;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 28 ; 46.391.610 ;;; 28 ; 11.377.074 ; 3 ; 26.099 ; 59 ; 57.794.783 ; 1 ; 50.000.000 ; 1 ; 2.030.745 ; 2 ; 52.030.745 ; 61 ; 109.825.528 ;
71;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 56 ; 1.317.663 ; 304 ; 5.599.970 ; 2.309 ; 15.847.250 ; 4.023 ; 44.132.132 ; 6.692 ; 66.897.015 ; 1.122 ; 35.348.853 ; 54 ; 2.921.211 ; 1.176 ; 38.270.064 ; 7.868 ; 105.167.079 ;
72;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 179 ; 3.977.383 ; 1.382 ; 36.291.977 ; 397 ; 6.295.258 ; 1.246 ; 13.871.748 ; 3.204 ; 60.436.365 ; 563 ; 41.979.158 ; 20 ; 1.947.743 ; 583 ; 43.926.901 ; 3.787 ; 104.363.266 ;
73;30.723.886;BANCO MODAL S.A.; 15 ; 845.697 ; 14 ; 1.485.756 ; 143 ; 31.716.416 ; 197 ; 48.028.257 ; 369 ; 82.076.126 ; 4 ; 16.006.060 ; 1 ; 6.083 ; 5 ; 16.012.143 ; 374 ; 98.088.268 ;
74;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 184 ; 5.261.100 ; 924 ; 25.988.172 ; 558 ; 7.754.230 ; 734 ; 11.320.139 ; 2.400 ; 50.323.642 ; 487 ; 32.165.506 ; 83 ; 7.860.498 ; 570 ; 40.026.004 ; 2.970 ; 90.349.646 ;
75;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 45 ; 1.662.087 ; 605 ; 3.812.831 ; 1.526 ; 13.286.394 ; 2.176 ; 18.761.312 ; 1.451 ; 36.138.507 ; 97 ; 24.983.628 ; 1.548 ; 61.122.135 ; 3.724 ; 79.883.447 ;
76;00.416.968;BANCO INTER S.A.; 24 ; 9.064.514 ; 9 ; 185.377 ; 13.838 ; 27.615.592 ; 18.487 ; 28.501.880 ; 32.358 ; 65.367.363 ; 14 ; 1.676.541 ; 13 ; 10.284.260 ; 27 ; 11.960.802 ; 32.385 ; 77.328.164 ;
77;59.118.133;BANCO LUSO BRASILEIRO S.A.; 92 ; 12.156.857 ; 127 ; 10.171.987 ; 25 ; 9.055.485 ; 199 ; 5.493.400 ; 443 ; 36.877.730 ; 180 ; 15.647.804 ; 109 ; 21.242.704 ; 289 ; 36.890.508 ; 732 ; 73.768.239 ;
78;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 28 ; 693.660 ; 640 ; 22.483.164 ; 250 ; 6.966.127 ; 644 ; 6.708.084 ; 1.562 ; 36.851.035 ; 1.108 ; 26.252.107 ; 167 ; 4.727.743 ; 1.275 ; 30.979.850 ; 2.837 ; 67.830.885 ;
79;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 80 ; 6.751.511 ; 304 ; 9.527.965 ; 524 ; 4.848.070 ; 1.583 ; 11.063.164 ; 2.491 ; 32.190.710 ; 1.035 ; 18.659.579 ; 132 ; 9.638.849 ; 1.167 ; 28.298.428 ; 3.658 ; 60.489.138 ;
80;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 11 ; 5.105.112 ; 59 ; 12.516.022 ; 84 ; 8.121.075 ; 228 ; 7.774.161 ; 382 ; 33.516.370 ; 111 ; 14.568.502 ; 21 ; 7.508.000 ; 132 ; 22.076.502 ; 514 ; 55.592.872 ;
81;92.894.922;BANCO ORIGINAL S.A.; 4 ; 359.589 ; 6 ; 13.132.788 ; 99 ; 2.327.314 ; 186 ; 11.776.004 ; 295 ; 27.595.696 ; 11 ; 26.801.222 ; 6 ; 51.364 ; 17 ; 26.852.586 ; 312 ; 54.448.282 ;
82;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 9 ; 25.200.000 ; 2 ; 626.243 ; 3 ; 8.299 ; 15 ; 18.544 ; 29 ; 25.853.085 ; 2 ; 627.000 ; 27 ; 25.200.000 ; 29 ; 25.827.000 ; 58 ; 51.680.085 ;
