Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Ago/2018;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) 
66;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 209 ; 35.242.113 ; 164 ; 3.057.756 ; 56 ; 9.758.848 ; 352 ; 258.301.011 ; 781 ; 306.359.728 ; 51 ; 273.726.552 ; 25 ; 59.278.246 ; 76 ; 333.004.798 ; 857 ; 639.364.526 
67;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 1.274 ; 28.002.864 ; 7.698 ; 210.350.043 ; 3.343 ; 42.494.288 ; 6.769 ; 87.302.561 ; 19.084 ; 368.149.756 ; 3.526 ; 246.512.132 ; 184 ; 19.128.166 ; 3.710 ; 265.640.298 ; 22.794 ; 633.790.054 
68;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 326 ; 5.781.590 ; 2.802 ; 59.182.509 ; 12.945 ; 29.863.220 ; 11.962 ; 131.447.941 ; 28.035 ; 226.275.260 ; 13.047 ; 270.539.528 ; 3.863 ; 115.346.828 ; 16.910 ; 385.886.356 ; 44.945 ; 612.161.616 
69;28.811.341;INTL FCSTONE BANCO DE CÂMBIO S.A.; 45 ; 10.649.090 ; 22 ; 6.624.051 ; 11.211 ; 275.247.095 ; 822 ; 8.623.983 ; 12.100 ; 301.144.218 ; 156 ; 12.313.806 ; 468 ; 282.959.445 ; 624 ; 295.273.251 ; 12.724 ; 596.417.470 
70;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 13 ; 18.238.338 ; 76 ; 22.696.857 ; 77 ; 61.711.372 ; 600 ; 100.283.776 ; 766 ; 202.930.342 ; 95 ; 197.334.314 ; 96 ; 190.354.684 ; 191 ; 387.688.998 ; 957 ; 590.619.340 
71;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 327 ; 7.388.836 ; 7.434 ; 180.102.454 ; 3.217 ; 33.647.755 ; 7.745 ; 65.075.245 ; 18.723 ; 286.214.290 ; 10.646 ; 229.416.181 ; 1.339 ; 25.376.672 ; 11.985 ; 254.792.853 ; 30.708 ; 541.007.143 
72;60.889.128;BANCO SOFISA S.A.; 866 ; 140.722.286 ; 763 ; 43.184.465 ; 102 ; 35.191.316 ; 765 ; 38.836.184 ; 2.496 ; 257.934.251 ; 101 ; 105.090.833 ; 75 ; 164.623.142 ; 176 ; 269.713.975 ; 2.672 ; 527.648.227 
73;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 601 ; 12.307.269 ; 8.716 ; 193.219.282 ; 2.181 ; 45.527.470 ; 7.583 ; 65.299.921 ; 19.081 ; 316.353.942 ; 3.115 ; 205.006.975 ; 46 ; 4.343.198 ; 3.161 ; 209.350.174 ; 22.242 ; 525.704.115 
74;07.679.404;BANCO TOPÁZIO S.A.; 3 ; 43.300 ; 14 ; 188.870 ; 353 ; 21.677.810 ; 994 ; 247.479.568 ; 1.364 ; 269.389.547 ; 341 ; 234.550.845 ; 62 ; 8.502.040 ; 403 ; 243.052.885 ; 1.767 ; 512.442.432 
75;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 101 ; 131.856.290 ; 84 ; 69.571.408 ; 10 ; 17.607.213 ; 564 ; 78.046.201 ; 759 ; 297.081.112 ; 54 ; 93.845.502 ; 27 ; 113.110.183 ; 81 ; 206.955.685 ; 840 ; 504.036.796 
76;61.186.680;BANCO BMG S.A.; 15 ; 27.329.632 ; 19 ; 24.788.018 ; 17 ; 10.881.480 ; 140 ; 127.021.163 ; 191 ; 190.020.293 ; 22 ; 224.756.317 ; 14 ; 73.698.400 ; 36 ; 298.454.717 ; 227 ; 488.475.010 
77;62.285.390;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.; 157 ; 2.378.196 ; 2.533 ; 50.683.907 ; 3.065 ; 28.259.826 ; 31.714 ; 175.609.643 ; 37.469 ; 256.931.572 ; 14.162 ; 199.738.936 ; 99 ; 3.442.349 ; 14.261 ; 203.181.285 ; 51.730 ; 460.112.857 
78;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 10 ; 7.558.086 ; 101 ; 18.642.117 ; 317 ; 111.210.968 ; 384 ; 94.834.434 ; 812 ; 232.245.605 ; 105 ; 92.165.253 ; 90 ; 97.480.046 ; 195 ; 189.645.299 ; 1.007 ; 421.890.904 
79;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 43 ; 44.740.649 ; 103 ; 16.853.224 ; 48 ; 34.012.788 ; 79 ; 17.885.026 ; 273 ; 113.491.687 ; 96 ; 117.821.199 ; 102 ; 178.495.635 ; 198 ; 296.316.834 ; 471 ; 409.808.521 
80;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 93 ; 67.083.403 ; 126 ; 29.301.633 ; 144 ; 103.189.479 ; 371 ; 60.735.692 ; 734 ; 260.310.207 ; 40 ; 24.726.753 ; 53 ; 114.474.526 ; 93 ; 139.201.279 ; 827 ; 399.511.485 
81;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 3.691 ; 128.700.931 ; 1.877 ; 62.681.867 ; 644 ; 6.489.346 ; 2.945 ; 19.767.063 ; 9.157 ; 217.639.208 ; 224 ; 63.561.998 ; 351 ; 113.233.334 ; 575 ; 176.795.332 ; 9.732 ; 394.434.540 
82;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 8 ; 8.363 ; 8 ; 8.363 ; 208 ; 191.882.111 ; 434 ; 191.774.466 ; 642 ; 383.656.577 ; 650 ; 383.664.940 
83;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 3.109 ; 32.896.934 ; 3.744 ; 73.982.783 ; 6.853 ; 106.879.717 ; 5.060 ; 154.655.946 ; 533 ; 113.556.918 ; 5.593 ; 268.212.864 ; 12.446 ; 375.092.581 
84;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 1.345 ; 84.809.902 ; 1.704 ; 38.971.497 ; 3.188 ; 14.852.439 ; 9.411 ; 59.466.657 ; 15.648 ; 198.100.495 ; 4.927 ; 82.538.574 ; 760 ; 83.834.682 ; 5.687 ; 166.373.256 ; 21.335 ; 364.473.751 
85;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 157 ; 2.563.213 ; 5.594 ; 125.717.659 ; 1.542 ; 11.604.264 ; 6.967 ; 53.053.078 ; 14.260 ; 192.938.214 ; 3.924 ; 166.626.535 ; 64 ; 2.020.105 ; 3.988 ; 168.646.640 ; 18.248 ; 361.584.854 
86;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 326 ; 84.089.020 ; 288 ; 36.516.638 ; 161 ; 26.022.475 ; 296 ; 32.641.866 ; 1.071 ; 179.269.999 ; 145 ; 70.589.351 ; 190 ; 110.634.152 ; 335 ; 181.223.504 ; 1.406 ; 360.493.503 
87;05.452.073;ALBATROSS CORRETORA DE CAMBIO E VALORES S.A; 43 ; 1.046.112 ; 520 ; 11.137.536 ; 1.185 ; 8.450.226 ; 4.632 ; 116.390.475 ; 6.380 ; 137.024.349 ; 16.915 ; 147.261.371 ; 367 ; 29.134.527 ; 17.282 ; 176.395.899 ; 23.662 ; 313.420.247 
88;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 159 ; 3.886.830 ; 491 ; 7.595.660 ; 2.799 ; 8.363.611 ; 11.495 ; 142.206.512 ; 14.944 ; 162.052.613 ; 8.453 ; 141.733.570 ; 154 ; 4.518.820 ; 8.607 ; 146.252.391 ; 23.551 ; 308.305.004 
89;62.144.175;BANCO PINE S.A.; 74 ; 42.734.982 ; 20 ; 17.032.712 ; 13 ; 32.578.481 ; 254 ; 63.712.981 ; 361 ; 156.059.156 ; 19 ; 53.819.185 ; 19 ; 77.201.105 ; 38 ; 131.020.290 ; 399 ; 287.079.447 
90;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 136 ; 1.677.865 ; 5.639 ; 23.009.727 ; 13.745 ; 120.529.197 ; 19.520 ; 145.216.789 ; 12.724 ; 117.360.403 ; 434 ; 18.305.282 ; 13.158 ; 135.665.685 ; 32.678 ; 280.882.474 
91;08.609.934;NOVO MUNDO CORRETORA DE CÂMBIO S.A.; 23 ; 908.201 ; 285 ; 5.119.316 ; 2.887 ; 14.654.725 ; 12.896 ; 114.017.667 ; 16.091 ; 134.699.909 ; 6.447 ; 124.263.763 ; 377 ; 20.410.554 ; 6.824 ; 144.674.317 ; 22.915 ; 279.374.226 
92;57.582.264;TORRE CORRETORA DE CÂMBIO LTDA; 3 ; 73.326 ; 1.241 ; 23.351.839 ; 66 ; 188.027 ; 5.694 ; 111.896.709 ; 7.004 ; 135.509.900 ; 5.612 ; 135.486.035 ; 33 ; 533.526 ; 5.645 ; 136.019.561 ; 12.649 ; 271.529.461 
93;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 232 ; 2.621.301 ; 2.894 ; 57.225.217 ; 1.128 ; 13.557.048 ; 7.119 ; 71.936.219 ; 11.373 ; 145.339.786 ; 9.974 ; 116.860.523 ; 170 ; 3.885.324 ; 10.144 ; 120.745.847 ; 21.517 ; 266.085.633 
94;28.650.236;BONSUCESSO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;; 2.478 ; 11.143.006 ; 6.102 ; 130.473.334 ; 8.580 ; 141.616.341 ; 8.914 ; 120.887.979 ; 92 ; 597.653 ; 9.006 ; 121.485.632 ; 17.586 ; 263.101.972 
95;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.; 1 ; 17.493 ; 40 ; 453.427 ; 1.655 ; 11.824.769 ; 4.443 ; 66.389.274 ; 6.139 ; 78.684.964 ; 6.913 ; 111.380.409 ; 531 ; 56.380.656 ; 7.444 ; 167.761.065 ; 13.583 ; 246.446.028 
96;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 118 ; 2.732.494 ; 208 ; 5.575.277 ; 1.136 ; 8.730.618 ; 3.250 ; 46.122.880 ; 4.712 ; 63.161.269 ; 2.795 ; 106.178.417 ; 495 ; 65.947.762 ; 3.290 ; 172.126.178 ; 8.002 ; 235.287.448 
97;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 3 ; 55.560 ; 423 ; 6.070.280 ; 1.477 ; 4.563.120 ; 5.075 ; 28.601.669 ; 6.978 ; 39.290.629 ; 2.245 ; 106.766.427 ; 384 ; 76.737.868 ; 2.629 ; 183.504.295 ; 9.607 ; 222.794.924 
98;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 246 ; 4.625.988 ; 1.594 ; 29.810.404 ; 1.085 ; 8.657.815 ; 4.353 ; 34.616.860 ; 7.278 ; 77.711.067 ; 3.139 ; 97.037.505 ; 479 ; 45.999.253 ; 3.618 ; 143.036.758 ; 10.896 ; 220.747.825 
99;02.332.886;XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;;;;; 285 ; 7.906.991 ; 4.001 ; 94.492.740 ; 4.286 ; 102.399.731 ; 3.974 ; 94.720.778 ; 288 ; 8.095.617 ; 4.262 ; 102.816.396 ; 8.548 ; 205.216.127 
100;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 65 ; 1.839.912 ; 2.974 ; 18.024.242 ; 5.809 ; 95.852.719 ; 8.848 ; 115.716.873 ; 4.574 ; 80.313.545 ; 31 ; 351.147 ; 4.605 ; 80.664.691 ; 13.453 ; 196.381.565 
101;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 35 ; 4.686.881 ; 27 ; 5.128.021 ; 44 ; 1.513.563 ; 65 ; 1.246.563 ; 171 ; 12.575.027 ; 85 ; 94.300.000 ; 96 ; 84.300.000 ; 181 ; 178.600.000 ; 352 ; 191.175.027 
102;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.; 2 ; 2.128 ; 320 ; 9.052.447 ; 442 ; 1.747.730 ; 1.850 ; 50.189.104 ; 2.614 ; 60.991.409 ; 2.163 ; 92.115.943 ; 339 ; 34.634.425 ; 2.502 ; 126.750.368 ; 5.116 ; 187.741.776 
103;20.283.069;JN-MAXI CORRETORA DE CÂMBIO LTDA.;;; 6 ; 61.714 ; 232 ; 255.738 ; 713 ; 89.845.848 ; 951 ; 90.163.301 ; 3.748 ; 89.753.099 ; 4 ; 103.955 ; 3.752 ; 89.857.054 ; 4.703 ; 180.020.355 
104;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.; 5 ; 49.061 ; 169 ; 3.870.357 ; 8.947 ; 12.359.320 ; 18.159 ; 76.792.369 ; 27.280 ; 93.071.107 ; 5.701 ; 74.309.240 ; 111 ; 6.039.595 ; 5.812 ; 80.348.835 ; 33.092 ; 173.419.942 
105;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 42 ; 623.420 ; 183 ; 3.911.585 ; 3.738 ; 10.267.620 ; 8.115 ; 35.621.413 ; 12.078 ; 50.424.038 ; 3.399 ; 74.640.167 ; 772 ; 46.065.727 ; 4.171 ; 120.705.894 ; 16.249 ; 171.129.931 
106;61.024.352;BANCO INDUSVAL S.A.; 177 ; 30.496.851 ; 197 ; 6.141.633 ; 188 ; 27.859.159 ; 572 ; 22.747.301 ; 1.134 ; 87.244.944 ; 203 ; 19.237.133 ; 101 ; 45.716.902 ; 304 ; 64.954.036 ; 1.438 ; 152.198.980 
107;00.416.968;BANCO INTER S.A.; 37 ; 566.700 ; 688 ; 17.195.344 ; 1.668 ; 10.687.502 ; 1.795 ; 47.649.014 ; 4.188 ; 76.098.561 ; 839 ; 63.527.093 ; 399 ; 10.491.899 ; 1.238 ; 74.018.991 ; 5.426 ; 150.117.552 
108;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;; 7 ; 33.698 ; 878 ; 2.313.284 ; 2.706 ; 66.603.018 ; 3.591 ; 68.950.000 ; 4.567 ; 64.554.295 ; 68 ; 242.170 ; 4.635 ; 64.796.465 ; 8.226 ; 133.746.465 
109;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;;; 54 ; 909.158 ; 312 ; 2.375.238 ; 1.603 ; 63.274.293 ; 1.969 ; 66.558.689 ; 3.865 ; 63.866.960 ; 80 ; 2.345.118 ; 3.945 ; 66.212.078 ; 5.914 ; 132.770.767 
110;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 18 ; 193.179 ; 1.267 ; 34.902.263 ; 703 ; 8.655.484 ; 2.904 ; 21.151.234 ; 4.892 ; 64.902.160 ; 2.988 ; 56.185.924 ; 524 ; 8.932.928 ; 3.512 ; 65.118.852 ; 8.404 ; 130.021.012 
111;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 188 ; 2.189.387 ; 628 ; 17.865.567 ; 2.283 ; 12.820.676 ; 4.600 ; 38.813.291 ; 7.699 ; 71.688.920 ; 3.781 ; 48.210.897 ; 510 ; 6.520.287 ; 4.291 ; 54.731.184 ; 11.990 ; 126.420.104 
112;33.923.798;BANCO MÁXIMA S.A.; 19 ; 27.286.780 ; 75 ; 6.288.639 ; 114 ; 11.186.639 ; 3.223 ; 18.219.376 ; 3.431 ; 62.981.433 ; 52 ; 30.486.729 ; 30 ; 30.620.822 ; 82 ; 61.107.552 ; 3.513 ; 124.088.985 
113;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;; 41 ; 152.121 ; 1.627 ; 5.553.792 ; 6.390 ; 52.845.828 ; 8.058 ; 58.551.741 ; 3.420 ; 47.635.434 ; 42 ; 807.866 ; 3.462 ; 48.443.299 ; 11.520 ; 106.995.041 
114;03.012.230;HIPERCARD BANCO MÚLTIPLO S.A.;;;;;;;;; -   ; -   ; 1 ; 103.018.440 ;;; 1 ; 103.018.440 ; 1 ; 103.018.440 
115;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 7 ; 302.573 ; 160 ; 1.864.788 ; 418 ; 2.160.248 ; 4.947 ; 36.058.173 ; 5.532 ; 40.385.783 ; 3.635 ; 46.025.696 ; 609 ; 10.589.243 ; 4.244 ; 56.614.939 ; 9.776 ; 97.000.721 
116;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 31 ; 715.540 ; 523 ; 10.918.951 ; 1.363 ; 2.253.987 ; 15.626 ; 34.204.912 ; 17.543 ; 48.093.390 ; 9.215 ; 45.133.725 ; 144 ; 3.116.318 ; 9.359 ; 48.250.043 ; 26.902 ; 96.343.433 
117;17.184.037;BANCO MERCANTIL DO BRASIL S.A.; 1 ; 924 ; 3 ; 162.652 ; 333 ; 20.407.320 ; 485 ; 21.913.769 ; 822 ; 42.484.665 ; 145 ; 25.987.558 ; 80 ; 24.466.081 ; 225 ; 50.453.639 ; 1.047 ; 92.938.304 
118;33.042.151;BANCO DE LA NACION ARGENTINA; 24 ; 11.731.552 ; 22 ; 6.545.932 ; 3.002 ; 3.084.383 ; 597 ; 2.964.594 ; 3.645 ; 24.326.461 ; 24 ; 30.302.824 ; 52 ; 35.932.085 ; 76 ; 66.234.909 ; 3.721 ; 90.561.370 
119;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 24 ; 239.842 ; 316 ; 21.274.645 ; 3.219 ; 35.285.974 ; 3.559 ; 56.800.460 ; 81 ; 24.612.252 ; 18 ; 7.728.204 ; 99 ; 32.340.455 ; 3.658 ; 89.140.915 
120;62.090.873;INTL FCSTONE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 36 ; 2.252.598 ; 8 ; 162.826 ; 3.779 ; 40.539.291 ; 88 ; 1.255.290 ; 3.911 ; 44.210.005 ; 11 ; 404.456 ; 189 ; 41.778.412 ; 200 ; 42.182.867 ; 4.111 ; 86.392.872 
121;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.; 9 ; 213.537 ; 4 ; 53.656 ; 7.923 ; 5.878.694 ; 8.596 ; 10.536.111 ; 16.532 ; 16.681.997 ; 740 ; 36.337.946 ; 470 ; 31.875.624 ; 1.210 ; 68.213.570 ; 17.742 ; 84.895.567 
122;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 44 ; 973.192 ; 99 ; 1.329.503 ; 399 ; 9.492.310 ; 2.962 ; 36.705.398 ; 3.504 ; 48.500.403 ; 1.273 ; 31.805.531 ; 152 ; 4.246.206 ; 1.425 ; 36.051.737 ; 4.929 ; 84.552.140 
123;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;; 9 ; 36.416 ; 2.055 ; 9.931.401 ; 4.468 ; 40.316.761 ; 6.532 ; 50.284.579 ; 1.193 ; 30.865.934 ; 7 ; 100.962 ; 1.200 ; 30.966.895 ; 7.732 ; 81.251.474 
124;04.902.979;BANCO DA AMAZONIA S.A.; 282 ; 21.049.035 ; 128 ; 5.177.805 ; 103 ; 1.498.694 ; 552 ; 17.263.085 ; 1.065 ; 44.988.619 ; 96 ; 17.854.988 ; 90 ; 16.767.517 ; 186 ; 34.622.504 ; 1.251 ; 79.611.123 
125;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 3.242 ; 2.965.849 ; 15.910 ; 37.446.515 ; 19.152 ; 40.412.364 ; 962 ; 34.603.260 ;;; 962 ; 34.603.260 ; 20.114 ; 75.015.624 
126;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.; 1 ; 4.723 ; 59 ; 1.128.253 ; 155 ; 2.008.510 ; 4.535 ; 31.801.637 ; 4.750 ; 34.943.124 ; 3.945 ; 31.770.870 ; 47 ; 858.068 ; 3.992 ; 32.628.938 ; 8.742 ; 67.572.061 
127;50.657.675;SLW CORRETORA DE VALORES E CÂMBIO LTDA.; 7 ; 177.937 ; 552 ; 12.822.008 ; 217 ; 2.664.225 ; 5.015 ; 17.877.980 ; 5.791 ; 33.542.150 ; 4.239 ; 30.624.323 ; 133 ; 2.766.354 ; 4.372 ; 33.390.677 ; 10.163 ; 66.932.827 
128;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 80 ; 316.620 ; 363 ; 4.112.035 ; 1.366 ; 4.515.431 ; 4.025 ; 27.509.928 ; 5.834 ; 36.454.015 ; 2.537 ; 27.551.915 ; 34 ; 767.807 ; 2.571 ; 28.319.722 ; 8.405 ; 64.773.738 
129;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 35 ; 1.088.204 ; 896 ; 15.566.484 ; 344 ; 5.432.318 ; 1.638 ; 8.432.518 ; 2.913 ; 30.519.524 ; 3.078 ; 24.145.891 ; 225 ; 6.665.841 ; 3.303 ; 30.811.732 ; 6.216 ; 61.331.256 
130;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 31 ; 123.086 ; 116 ; 2.280.268 ; 615 ; 13.107.419 ; 1.527 ; 18.748.950 ; 2.289 ; 34.259.723 ; 1.351 ; 17.211.246 ; 300 ; 9.406.272 ; 1.651 ; 26.617.518 ; 3.940 ; 60.877.241 
131;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 22 ; 572.924 ; 234 ; 4.180.499 ; 753 ; 11.587.100 ; 2.418 ; 14.565.810 ; 3.427 ; 30.906.334 ; 887 ; 15.361.060 ; 186 ; 8.800.960 ; 1.073 ; 24.162.020 ; 4.500 ; 55.068.353 
132;59.285.411;BANCO PAN S.A.; 32 ; 3.680.447 ;;; 62 ; 368.658 ; 213 ; 23.161.286 ; 307 ; 27.210.390 ; 3 ; 19.713.660 ; 5 ; 5.750.000 ; 8 ; 25.463.660 ; 315 ; 52.674.050 
133;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 418 ; 18.124.004 ; 28 ; 705.538 ; 181 ; 4.158.918 ; 1.510 ; 4.076.597 ; 2.137 ; 27.065.056 ; 131 ; 4.019.643 ; 276 ; 21.405.696 ; 407 ; 25.425.339 ; 2.544 ; 52.490.395 
134;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;; 1 ; 50.000 ; 967 ; 3.471.862 ; 3.244 ; 24.185.113 ; 4.212 ; 27.706.975 ; 1.075 ; 20.832.272 ;;; 1.075 ; 20.832.272 ; 5.287 ; 48.539.247 
135;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;; 5 ; 18.727 ; 1.533 ; 11.557.587 ; 2.873 ; 22.251.428 ; 4.411 ; 33.827.742 ; 1.559 ; 11.089.396 ; 43 ; 473.200 ; 1.602 ; 11.562.595 ; 6.013 ; 45.390.338 
136;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 284 ; 936.213 ; 3.148 ; 22.141.014 ; 3.432 ; 23.077.227 ; 4.115 ; 21.587.979 ; 41 ; 381.645 ; 4.156 ; 21.969.624 ; 7.588 ; 45.046.851 
137;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 1.388 ; 4.074.165 ; 3.393 ; 21.263.765 ; 4.781 ; 25.337.930 ; 1.580 ; 17.250.006 ; 3 ; 68.472 ; 1.583 ; 17.318.478 ; 6.364 ; 42.656.408 
138;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 154 ; 1.389.398 ; 101 ; 1.242.574 ; 994 ; 9.041.172 ; 5.477 ; 13.412.661 ; 6.726 ; 25.085.806 ; 945 ; 9.497.849 ; 130 ; 5.250.701 ; 1.075 ; 14.748.550 ; 7.801 ; 39.834.356 
139;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 32 ; 272.574 ; 768 ; 1.846.069 ; 9.996 ; 18.098.295 ; 10.796 ; 20.216.938 ; 3.424 ; 16.786.509 ; 13 ; 322.669 ; 3.437 ; 17.109.178 ; 14.233 ; 37.326.117 
140;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 947 ; 3.275.823 ; 2.452 ; 18.306.193 ; 3.399 ; 21.582.015 ; 1.980 ; 15.045.142 ; 4 ; 30.778 ; 1.984 ; 15.075.920 ; 5.383 ; 36.657.935 
141;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 980 ; 4.259.308 ; 2.275 ; 17.313.476 ; 3.255 ; 21.572.785 ; 1.059 ; 13.200.983 ; 7 ; 130.975 ; 1.066 ; 13.331.958 ; 4.321 ; 34.904.742 
142;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 167 ; 4.429.881 ; 75 ; 192.141 ; 2.384 ; 12.176.130 ; 2.626 ; 16.798.152 ; 1.155 ; 16.549.689 ; 13 ; 144.588 ; 1.168 ; 16.694.277 ; 3.794 ; 33.492.430 
143;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 32 ; 1.026.899 ; 337 ; 8.283.651 ; 274 ; 4.499.721 ; 569 ; 3.683.777 ; 1.212 ; 17.494.047 ; 538 ; 10.576.028 ; 167 ; 4.139.190 ; 705 ; 14.715.218 ; 1.917 ; 32.209.265 
144;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 6 ; 248.290 ; 12 ; 166.398 ; 3.341 ; 1.581.255 ; 14.547 ; 14.971.318 ; 17.906 ; 16.967.260 ; 1.202 ; 13.593.129 ; 21 ; 530.674 ; 1.223 ; 14.123.803 ; 19.129 ; 31.091.064 
145;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 2.561 ; 14.320.215 ; 2.395 ; 13.912.234 ; 4.956 ; 28.232.449 ; 132 ; 509.606 ; 18 ; 1.175.397 ; 150 ; 1.685.003 ; 5.106 ; 29.917.452 
146;69.078.350;J. ALVES CORRETORA DE CAMBIO LTDA; 1 ; 3.195 ; 141 ; 3.462.434 ; 70 ; 1.262.122 ; 722 ; 9.805.113 ; 934 ; 14.532.865 ; 1.655 ; 13.195.693 ; 46 ; 1.194.970 ; 1.701 ; 14.390.663 ; 2.635 ; 28.923.527 
147;34.974.170;HOYA CORRETORA DE VALORES E CAMBIO LTDA; 7 ; 146.370 ; 139 ; 1.988.003 ; 166 ; 2.618.720 ; 1.501 ; 9.448.157 ; 1.813 ; 14.201.250 ; 742 ; 10.167.050 ; 25 ; 1.505.491 ; 767 ; 11.672.541 ; 2.580 ; 25.873.791 
