Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado - Acumulado Jan-Out/2021;;;;;;;;;;;;;;;;;;;;;
Rank ;CNPJ da Instituição; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;
10;03.532.415;BANCO ABN AMRO S.A.;;; 9 ; 2.793.069 ; 1.918 ; 26.567.729.587 ; 2.196 ; 26.147.327.495 ; 4.123 ; 52.717.850.150 ; 94 ; 1.716.898.582 ; 110 ; 2.067.147.366 ; 204 ; 3.784.045.947 ; 4.327 ; 56.501.896.097 ;
11;02.801.938;BANCO MORGAN STANLEY S.A.; 2 ; 105.800.000 ;;; 4.514 ; 12.430.398.464 ; 4.039 ; 12.382.388.249 ; 8.555 ; 24.918.586.712 ; 231 ; 10.805.880.696 ; 253 ; 10.899.137.633 ; 484 ; 21.705.018.329 ; 9.039 ; 46.623.605.041 ;
12;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;;;; 2.748 ; 13.497.933.892 ; 2.629 ; 12.959.829.179 ; 5.377 ; 26.457.763.072 ; 398 ; 6.847.427.785 ; 443 ; 7.603.712.860 ; 841 ; 14.451.140.645 ; 6.218 ; 40.908.903.716 ;
13;60.498.557;BANCO MUFG BRASIL S.A.; 1.151 ; 393.434.703 ; 4.094 ; 676.676.774 ; 2.730 ; 1.988.948.449 ; 3.738 ; 2.109.167.224 ; 11.713 ; 5.168.227.150 ; 6.642 ; 17.031.922.194 ; 6.794 ; 16.165.660.518 ; 13.436 ; 33.197.582.711 ; 25.149 ; 38.365.809.861 ;
14;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 32 ; 15.067.793.862 ; 14 ; 13.813.500 ; 46 ; 15.081.607.362 ; 14 ; 6.911.349.144 ; 78 ; 14.045.000.000 ; 92 ; 20.956.349.144 ; 138 ; 36.037.956.506 ;
15;61.533.584;BANCO SOCIETE GENERALE BRASIL S.A.; 883 ; 1.617.669.053 ; 4.511 ; 1.724.325.216 ; 1.315 ; 4.127.260.492 ; 3.077 ; 5.209.762.457 ; 9.786 ; 12.679.017.217 ; 2.656 ; 11.921.186.867 ; 3.026 ; 10.937.209.911 ; 5.682 ; 22.858.396.778 ; 15.468 ; 35.537.413.995 ;
16;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 66 ; 373.233.250 ; 67 ; 52.430.974 ; 225 ; 1.090.198.563 ; 557 ; 800.828.188 ; 915 ; 2.316.690.975 ; 1.033 ; 14.734.737.919 ; 1.084 ; 15.388.163.291 ; 2.117 ; 30.122.901.210 ; 3.032 ; 32.439.592.185 ;
17;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 1.027 ; 2.644.855.442 ; 1.941 ; 1.390.875.189 ; 3.001 ; 3.678.358.201 ; 3.461 ; 4.201.955.971 ; 9.430 ; 11.916.044.803 ; 1.100 ; 8.162.661.494 ; 1.338 ; 8.672.295.157 ; 2.438 ; 16.834.956.652 ; 11.868 ; 28.751.001.454 ;
18;59.588.111;BANCO VOTORANTIM S.A.; 2.164 ; 2.118.799.030 ; 7.951 ; 1.492.605.467 ; 2.203 ; 2.904.087.218 ; 5.737 ; 3.499.365.908 ; 18.055 ; 10.014.857.623 ; 2.128 ; 7.577.347.524 ; 4.014 ; 8.603.604.487 ; 6.142 ; 16.180.952.011 ; 24.197 ; 26.195.809.635 ;
19;28.195.667;BANCO ABC BRASIL S.A.; 1.512 ; 1.846.418.648 ; 4.649 ; 731.516.984 ; 1.009 ; 3.351.183.006 ; 3.870 ; 3.136.919.300 ; 11.040 ; 9.066.037.939 ; 1.781 ; 7.361.915.534 ; 3.306 ; 9.133.559.498 ; 5.087 ; 16.495.475.032 ; 16.127 ; 25.561.512.971 ;
20;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.; 4 ; 580.094 ; 2 ; 1.678.995 ; 1.850 ; 6.142.356.782 ; 2.140 ; 6.898.861.790 ; 3.996 ; 13.043.477.661 ; 153 ; 3.730.236.078 ; 133 ; 2.973.236.830 ; 286 ; 6.703.472.908 ; 4.282 ; 19.746.950.569 ;
21;09.274.232;STATE STREET BRASIL S.A. - BANCO COMERCIAL;;;;; 594 ; 7.604.139.113 ; 614 ; 5.887.165.731 ; 1.208 ; 13.491.304.844 ; 216 ; 1.535.351.682 ; 345 ; 3.335.836.775 ; 561 ; 4.871.188.457 ; 1.769 ; 18.362.493.301 ;
22;53.518.684;BANCO HSBC S.A.; 165 ; 1.930.854.958 ; 1.451 ; 490.011.696 ; 545 ; 1.298.223.490 ; 1.493 ; 3.002.201.980 ; 3.654 ; 6.721.292.124 ; 1.233 ; 5.092.245.370 ; 1.376 ; 4.713.444.475 ; 2.609 ; 9.805.689.845 ; 6.263 ; 16.526.981.969 ;
23;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.; 6.818 ; 998.833.519 ; 19.643 ; 801.005.030 ; 18.573 ; 1.668.183.758 ; 48.811 ; 4.588.488.521 ; 93.845 ; 8.056.510.829 ; 16.687 ; 4.550.374.322 ; 40.491 ; 1.826.761.325 ; 57.178 ; 6.377.135.647 ; 151.023 ; 14.433.646.475 ;
24;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 962 ; 3.046.729.153 ; 199 ; 289.038.208 ; 804 ; 1.881.401.515 ; 2.351 ; 1.365.368.491 ; 4.316 ; 6.582.537.368 ; 517 ; 2.336.662.183 ; 598 ; 5.261.759.069 ; 1.115 ; 7.598.421.252 ; 5.431 ; 14.180.958.620 ;
25;31.872.495;BANCO C6 S.A.; 374 ; 423.113.587 ; 2.287 ; 542.262.194 ; 9.832 ; 1.653.736.830 ; 75.564 ; 2.056.895.478 ; 88.057 ; 4.676.008.089 ; 986 ; 4.514.229.002 ; 1.639 ; 3.970.896.108 ; 2.625 ; 8.485.125.110 ; 90.682 ; 13.161.133.199 ;
26;68.900.810;BANCO RENDIMENTO S.A.; 624 ; 56.526.117 ; 1.659 ; 548.236.189 ; 2.608.342 ; 4.591.791.651 ; 42.227 ; 751.355.143 ; 2.652.852 ; 5.947.909.100 ; 13.434 ; 1.505.350.046 ; 67.470 ; 4.861.873.533 ; 80.904 ; 6.367.223.579 ; 2.733.756 ; 12.315.132.679 ;
27;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 883 ; 47.351.623 ; 7.046 ; 325.088.308 ; 2.190 ; 311.566.482 ; 251.956 ; 346.157.487 ; 262.075 ; 1.030.163.900 ; 3.589 ; 5.439.651.829 ; 4.696 ; 5.135.270.823 ; 8.285 ; 10.574.922.652 ; 270.360 ; 11.605.086.551 ;
28;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 104 ; 560.578.522 ; 157 ; 310.689.108 ; 267 ; 2.658.201.624 ; 1.131 ; 2.063.812.871 ; 1.659 ; 5.593.282.126 ; 153 ; 2.363.902.760 ; 226 ; 3.137.833.783 ; 379 ; 5.501.736.543 ; 2.038 ; 11.095.018.669 ;
29;58.160.789;BANCO SAFRA S.A.; 2.674 ; 1.260.174.132 ; 11.117 ; 1.335.694.636 ; 8.953 ; 1.529.042.268 ; 13.767 ; 1.935.262.137 ; 36.511 ; 6.060.173.172 ; 2.294 ; 2.545.419.702 ; 2.238 ; 2.080.118.796 ; 4.532 ; 4.625.538.498 ; 41.043 ; 10.685.711.670 ;
30;33.264.668;BANCO XP S.A.; 1.570 ; 1.448.073.195 ; 13.435 ; 1.908.829.637 ; 5.903 ; 2.301.199.969 ; 16.377 ; 1.809.438.799 ; 37.285 ; 7.467.541.599 ; 214 ; 1.617.414.651 ; 142 ; 1.512.349.246 ; 356 ; 3.129.763.898 ; 37.641 ; 10.597.305.497 ;
31;49.336.860;ING BANK N.V.; 39 ; 152.608.568 ;;; 127 ; 166.948.185 ; 283 ; 168.118.913 ; 449 ; 487.675.665 ; 177 ; 4.893.473.319 ; 181 ; 5.061.852.544 ; 358 ; 9.955.325.862 ; 807 ; 10.443.001.528 ;
32;78.632.767;BANCO OURINVEST S.A.; 9.184 ; 906.335.932 ; 22.951 ; 1.558.963.757 ; 81.384 ; 1.490.314.937 ; 73.751 ; 1.476.569.171 ; 187.270 ; 5.432.183.798 ; 5.767 ; 2.110.506.326 ; 25.666 ; 1.430.626.244 ; 31.433 ; 3.541.132.570 ; 218.703 ; 8.973.316.368 ;
33;62.232.889;BANCO DAYCOVAL S.A.; 5.744 ; 935.637.847 ; 11.050 ; 1.071.992.808 ; 727.422 ; 2.010.138.426 ; 15.812 ; 845.424.094 ; 760.028 ; 4.863.193.175 ; 2.773 ; 1.322.080.310 ; 6.164 ; 2.327.199.586 ; 8.937 ; 3.649.279.896 ; 768.965 ; 8.512.473.071 ;
34;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 1.500 ; 902.795.042 ; 6.588 ; 955.879.053 ; 3.403 ; 1.526.914.604 ; 4.662 ; 637.637.046 ; 16.153 ; 4.023.225.744 ; 869 ; 1.635.119.646 ; 922 ; 2.399.728.435 ; 1.791 ; 4.034.848.081 ; 17.944 ; 8.058.073.826 ;
35;07.679.404;BANCO TOPÁZIO S.A.; 554 ; 378.745.016 ; 294 ; 37.461.149 ; 2.629 ; 420.496.475 ; 4.453 ; 2.630.600.301 ; 7.930 ; 3.467.302.942 ; 3.887 ; 2.833.743.421 ; 9.287 ; 964.910.798 ; 13.174 ; 3.798.654.219 ; 21.104 ; 7.265.957.161 ;
36;58.616.418;BANCO FIBRA S.A.; 1.141 ; 1.140.906.650 ; 8.324 ; 1.333.416.883 ; 311 ; 228.683.550 ; 1.914 ; 847.155.821 ; 11.690 ; 3.550.162.904 ; 835 ; 1.982.564.577 ; 720 ; 1.119.538.248 ; 1.555 ; 3.102.102.825 ; 13.245 ; 6.652.265.730 ;
37;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 545 ; 658.344.663 ; 1.919 ; 461.529.983 ; 585 ; 430.206.116 ; 1.272 ; 595.086.820 ; 4.321 ; 2.145.167.582 ; 827 ; 1.803.786.611 ; 836 ; 1.902.307.120 ; 1.663 ; 3.706.093.730 ; 5.984 ; 5.851.261.312 ;
38;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 708 ; 847.759.928 ; 3.406 ; 508.633.191 ; 223 ; 1.026.394.902 ; 2.486 ; 1.100.822.536 ; 6.823 ; 3.483.610.556 ; 332 ; 786.849.020 ; 254 ; 981.616.665 ; 586 ; 1.768.465.685 ; 7.409 ; 5.252.076.242 ;
39;71.027.866;BANCO BS2 S.A.; 3.764 ; 724.076.427 ; 12.389 ; 599.919.397 ; 72.526 ; 1.369.807.902 ; 165.303 ; 993.693.830 ; 253.982 ; 3.687.497.556 ; 403 ; 471.131.968 ; 579 ; 974.486.675 ; 982 ; 1.445.618.642 ; 254.964 ; 5.133.116.199 ;
40;33.923.798;BANCO MASTER S/A; 1.229 ; 163.100.218 ; 3.550 ; 150.250.899 ; 148.465 ; 1.052.524.749 ; 463.249 ; 1.301.174.214 ; 616.493 ; 2.667.050.079 ; 913 ; 809.561.465 ; 601 ; 541.736.038 ; 1.514 ; 1.351.297.503 ; 618.007 ; 4.018.347.582 ;
41;45.246.410;BANCO GENIAL S.A.; 399 ; 32.499.085 ; 324 ; 52.952.202 ; 2.300 ; 379.305.239 ; 4.264 ; 1.633.162.482 ; 7.287 ; 2.097.919.008 ; 442 ; 1.357.360.138 ; 64 ; 81.665.984 ; 506 ; 1.439.026.121 ; 7.793 ; 3.536.945.129 ;
42;00.997.185;BANCO B3 S.A.;;;;; 1.192 ; 1.230.700.178 ; 1.160 ; 1.427.124.675 ; 2.352 ; 2.657.824.853 ; 453 ; 495.742.470 ; 355 ; 299.285.275 ; 808 ; 795.027.745 ; 3.160 ; 3.452.852.597 ;
43;13.059.145;BEXS BANCO DE CÂMBIO S/A; 176 ; 562.877.854 ; 181 ; 17.228.473 ; 67.035 ; 379.868.591 ; 648.225 ; 1.022.705.456 ; 715.617 ; 1.982.680.373 ; 1.222 ; 780.063.227 ; 375 ; 690.037.264 ; 1.597 ; 1.470.100.491 ; 717.214 ; 3.452.780.864 ;
44;62.144.175;BANCO PINE S.A.; 310 ; 159.982.482 ; 2.704 ; 299.053.616 ; 35 ; 22.613.619 ; 439 ; 95.232.855 ; 3.488 ; 576.882.572 ; 190 ; 1.390.109.075 ; 712 ; 1.177.621.953 ; 902 ; 2.567.731.028 ; 4.390 ; 3.144.613.600 ;
45;10.690.848;BANCO DA CHINA BRASIL S.A.; 173 ; 688.820.182 ; 225 ; 65.853.974 ; 186 ; 407.639.550 ; 552 ; 323.683.019 ; 1.136 ; 1.485.996.726 ; 351 ; 339.837.527 ; 408 ; 1.046.783.701 ; 759 ; 1.386.621.228 ; 1.895 ; 2.872.617.953 ;
46;00.360.305;CAIXA ECONOMICA FEDERAL; 1.232 ; 378.960.643 ; 803 ; 60.472.200 ; 87.910 ; 436.173.698 ; 5.348 ; 447.339.242 ; 95.293 ; 1.322.945.783 ; 1.792 ; 546.823.734 ; 2.015 ; 827.367.073 ; 3.807 ; 1.374.190.808 ; 99.100 ; 2.697.136.591 ;
47;30.723.886;BANCO MODAL S.A.; 83 ; 36.464.037 ; 230 ; 39.937.409 ; 1.243 ; 623.957.266 ; 1.151 ; 562.906.484 ; 2.707 ; 1.263.265.196 ; 67 ; 565.216.760 ; 83 ; 628.651.717 ; 150 ; 1.193.868.477 ; 2.857 ; 2.457.133.673 ;
48;15.114.366;BANCO BOCOM BBM S.A.; 143 ; 113.430.455 ; 775 ; 93.775.085 ; 257 ; 429.509.080 ; 1.686 ; 358.831.972 ; 2.861 ; 995.546.593 ; 76 ; 540.268.346 ; 104 ; 879.265.896 ; 180 ; 1.419.534.242 ; 3.041 ; 2.415.080.835 ;
49;07.656.500;BANCO KDB DO BRASIL S.A.; 1 ; 7.000.000 ; 5 ; 7.392.103 ; 904 ; 180.410.397 ; 3.117 ; 916.793.485 ; 4.027 ; 1.111.595.985 ; 614 ; 966.524.658 ; 128 ; 284.350.000 ; 742 ; 1.250.874.658 ; 4.769 ; 2.362.470.644 ;
50;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 249 ; 498.830.309 ;;; 300 ; 116.095.772 ; 27 ; 701.942 ; 576 ; 615.628.023 ; 32 ; 1.296.369.002 ; 31 ; 440.491.243 ; 63 ; 1.736.860.244 ; 639 ; 2.352.488.267 ;
51;33.042.953;CITIBANK N.A.;;;;; 11 ; 1.777 ; 61 ; 1.202.081 ; 72 ; 1.203.858 ; 3 ; 771.000.000 ; 7 ; 1.321.000.000 ; 10 ; 2.092.000.000 ; 82 ; 2.093.203.858 ;
52;36.588.217;WISE BRASIL CORRETORA DE CâMBIO LTDA;;;;; 6.621 ; 2.139.921 ; 576.980 ; 558.115.218 ; 583.601 ; 560.255.139 ; 8.222 ; 1.003.644.991 ; 8.056 ; 447.668.018 ; 16.278 ; 1.451.313.009 ; 599.879 ; 2.011.568.148 ;
53;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 2.489 ; 71.686.564 ; 18.211 ; 402.923.785 ; 16.412 ; 222.632.690 ; 34.153 ; 370.616.604 ; 71.265 ; 1.067.859.643 ; 5.662 ; 699.188.455 ; 1.709 ; 219.697.504 ; 7.371 ; 918.885.959 ; 78.636 ; 1.986.745.602 ;
54;03.609.817;BANCO CARGILL S.A.; 205 ; 462.509.605 ; 1 ; 19.588 ; 96 ; 121.690.299 ; 326 ; 218.482.634 ; 628 ; 802.702.126 ; 14 ; 472.000.000 ; 21 ; 706.500.000 ; 35 ; 1.178.500.000 ; 663 ; 1.981.202.126 ;
55;34.111.187;HAITONG BANCO DE INVESTIMENTO DO BRASIL S.A.; 20 ; 195.252.846 ; 140 ; 101.043.756 ; 57 ; 26.100.185 ; 657 ; 261.127.795 ; 874 ; 583.524.582 ; 54 ; 697.481.697 ; 35 ; 648.474.865 ; 89 ; 1.345.956.562 ; 963 ; 1.929.481.145 ;
56;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 7.188 ; 531.756.071 ; 5.178 ; 275.489.600 ; 3.964 ; 83.791.080 ; 4.157 ; 356.352.490 ; 20.487 ; 1.247.389.241 ; 129 ; 305.930.853 ; 152 ; 286.910.955 ; 281 ; 592.841.808 ; 20.768 ; 1.840.231.050 ;
57;08.609.934;MONEYCORP BANCO DE CÂMBIO S.A.; 101 ; 23.421.210 ; 1.171 ; 43.784.554 ; 1.878 ; 236.320.314 ; 7.580 ; 621.574.234 ; 10.730 ; 925.100.311 ; 1.852 ; 645.678.948 ; 786 ; 240.012.036 ; 2.638 ; 885.690.985 ; 13.368 ; 1.810.791.296 ;
58;28.811.341;INTL FCSTONE BANCO DE CÂMBIO S.A.; 169 ; 35.033.134 ; 468 ; 22.251.695 ; 34.454 ; 823.474.303 ; 1.973 ; 52.617.801 ; 37.064 ; 933.376.933 ; 615 ; 42.012.607 ; 1.664 ; 825.650.227 ; 2.279 ; 867.662.834 ; 39.343 ; 1.801.039.767 ;
59;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 2.058 ; 49.100.890 ; 9.130 ; 286.724.988 ; 64.702 ; 280.810.887 ; 28.421 ; 397.148.317 ; 104.311 ; 1.013.785.082 ; 9.095 ; 562.495.514 ; 2.106 ; 208.321.346 ; 11.201 ; 770.816.860 ; 115.512 ; 1.784.601.942 ;
60;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 8.552 ; 475.880.179 ; 7.237 ; 419.167.636 ; 5.243 ; 214.063.636 ; 3.362 ; 118.031.270 ; 24.394 ; 1.227.142.721 ; 130 ; 112.325.940 ; 64 ; 264.986.091 ; 194 ; 377.312.031 ; 24.588 ; 1.604.454.752 ;
61;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 15 ; 23.864.570 ; 354 ; 167.574.446 ; 445 ; 197.407.362 ; 844 ; 373.506.614 ; 1.658 ; 762.352.992 ; 416 ; 548.971.154 ; 74 ; 229.155.768 ; 490 ; 778.126.922 ; 2.148 ; 1.540.479.914 ;
62;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 154 ; 447.780.563 ; 125 ; 266.754.270 ; 279 ; 714.534.834 ; 52 ; 246.694.535 ; 90 ; 428.453.309 ; 142 ; 675.147.843 ; 421 ; 1.389.682.677 ;
63;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 76 ; 178.672.535 ; 178 ; 18.398.304 ; 166 ; 299.135.281 ; 468 ; 101.440.035 ; 888 ; 597.646.154 ; 81 ; 176.058.142 ; 86 ; 534.090.892 ; 167 ; 710.149.034 ; 1.055 ; 1.307.795.189 ;
64;60.889.128;BANCO SOFISA S.A.; 1.155 ; 270.982.464 ; 1.059 ; 97.385.641 ; 148 ; 234.273.604 ; 652 ; 29.098.916 ; 3.014 ; 631.740.626 ; 42 ; 29.800.314 ; 101 ; 386.836.968 ; 143 ; 416.637.282 ; 3.157 ; 1.048.377.908 ;
65;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 273 ; 322.377.663 ; 370 ; 43.833.348 ; 445 ; 52.794.381 ; 659 ; 121.141.921 ; 1.747 ; 540.147.313 ; 337 ; 134.174.552 ; 274 ; 363.888.678 ; 611 ; 498.063.231 ; 2.358 ; 1.038.210.543 ;
66;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 1.260 ; 24.148.337 ; 10.577 ; 274.319.804 ; 5.191 ; 105.215.250 ; 11.045 ; 147.300.706 ; 28.073 ; 550.984.098 ; 6.006 ; 375.171.191 ; 584 ; 82.891.268 ; 6.590 ; 458.062.459 ; 34.663 ; 1.009.046.557 ;
67;59.118.133;BANCO LUSO BRASILEIRO S.A.; 704 ; 78.206.254 ; 2.234 ; 282.752.592 ; 367 ; 78.309.175 ; 1.746 ; 51.818.391 ; 5.051 ; 491.086.412 ; 2.234 ; 347.341.450 ; 963 ; 168.995.554 ; 3.197 ; 516.337.005 ; 8.248 ; 1.007.423.417 ;
68;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 1.494 ; 34.418.183 ; 12.845 ; 298.709.529 ; 3.406 ; 55.378.178 ; 10.584 ; 118.962.356 ; 28.329 ; 507.468.247 ; 4.738 ; 356.178.328 ; 377 ; 28.267.156 ; 5.115 ; 384.445.484 ; 33.444 ; 891.913.731 ;
69;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.;;;;; 55.485 ; 388.878.658 ; 99.276 ; 374.897.124 ; 154.761 ; 763.775.782 ; 275 ; 56.076.439 ; 939 ; 70.752.751 ; 1.214 ; 126.829.190 ; 155.975 ; 890.604.973 ;
70;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 2.065 ; 44.660.915 ; 9.902 ; 304.250.440 ; 5.033 ; 77.523.803 ; 5.514 ; 67.835.729 ; 22.514 ; 494.270.887 ; 3.989 ; 316.977.487 ; 712 ; 67.079.449 ; 4.701 ; 384.056.936 ; 27.215 ; 878.327.824 ;
71;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 34 ; 1.111.884 ; 727 ; 350.446.387 ; 774 ; 92.262.897 ; 1.488 ; 67.295.021 ; 3.023 ; 511.116.189 ; 874 ; 344.859.483 ; 167 ; 20.541.000 ; 1.041 ; 365.400.483 ; 4.064 ; 876.516.673 ;
72;92.894.922;BANCO ORIGINAL S.A.; 25 ; 38.616.423 ; 67 ; 79.640.603 ; 491 ; 140.620.106 ; 1.134 ; 228.339.885 ; 1.717 ; 487.217.017 ; 63 ; 248.800.240 ; 49 ; 115.801.181 ; 112 ; 364.601.421 ; 1.829 ; 851.818.437 ;
73;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 151 ; 72.807.753 ; 570 ; 71.881.686 ; 81 ; 50.604.462 ; 301 ; 85.353.578 ; 1.103 ; 280.647.480 ; 203 ; 336.381.884 ; 187 ; 231.640.879 ; 390 ; 568.022.763 ; 1.493 ; 848.670.244 ;
74;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 131 ; 145.070.532 ; 215 ; 74.934.164 ; 91 ; 115.988.238 ; 541 ; 77.429.875 ; 978 ; 413.422.809 ; 55 ; 160.209.008 ; 66 ; 238.706.725 ; 121 ; 398.915.733 ; 1.099 ; 812.338.542 ;
75;61.024.352;BANCO VOITER S.A.; 482 ; 109.412.340 ; 1.002 ; 72.294.462 ; 477 ; 182.769.569 ; 2.938 ; 166.077.917 ; 4.899 ; 530.554.288 ; 301 ; 115.363.455 ; 111 ; 161.497.425 ; 412 ; 276.860.881 ; 5.311 ; 807.415.168 ;
76;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 38 ; 160.075.992 ; 585 ; 118.320.385 ; 28 ; 66.678.763 ; 534 ; 68.317.098 ; 1.185 ; 413.392.238 ; 48 ; 175.462.105 ; 36 ; 214.704.390 ; 84 ; 390.166.495 ; 1.269 ; 803.558.733 ;
