Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em AGOSTO / 2016;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
10;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 6 ; 7.207.448 ;;; 6 ; 7.207.448 ; 5 ; 3.300.000.000 ; 5 ; 3.300.000.000 ; 10 ; 6.600.000.000 ; 16 ; 6.607.207.448 ;;;;
11;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.;;;;; 209 ; 1.875.856.713 ; 137 ; 1.274.936.776 ; 346 ; 3.150.793.489 ; 150 ; 1.350.250.000 ; 221 ; 1.928.650.000 ; 371 ; 3.278.900.000 ; 717 ; 6.429.693.489 ;;;;
12;60.498.557;BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.; 157 ; 79.446.991 ; 479 ; 88.513.602 ; 514 ; 850.926.392 ; 482 ; 257.830.506 ; 1.632 ; 1.276.717.491 ; 515 ; 2.055.509.005 ; 511 ; 2.638.874.336 ; 1.026 ; 4.694.383.341 ; 2.658 ; 5.971.100.832 ;;;;
13;01.522.368;BANCO BNP PARIBAS BRASIL S.A.; 228 ; 378.863.248 ; 600 ; 152.855.754 ; 845 ; 1.631.527.957 ; 1.443 ; 1.389.881.493 ; 3.116 ; 3.553.128.451 ; 348 ; 818.294.368 ; 371 ; 1.338.652.059 ; 719 ; 2.156.946.427 ; 3.835 ; 5.710.074.878 ;;;;
14;30.306.294;BANCO BTG PACTUAL S.A.; 44 ; 107.850.544 ; 17 ; 1.600.274 ; 410 ; 345.980.488 ; 339 ; 242.103.191 ; 810 ; 697.534.498 ; 74 ; 2.242.608.455 ; 74 ; 2.551.673.133 ; 148 ; 4.794.281.588 ; 958 ; 5.491.816.086 ;;;;
15;62.331.228;DEUTSCHE BANK S.A. - BANCO ALEMAO; 170 ; 288.921.164 ; 698 ; 189.658.794 ; 351 ; 1.062.211.714 ; 1.072 ; 901.886.256 ; 2.291 ; 2.442.677.928 ; 70 ; 1.285.123.984 ; 83 ; 1.410.293.856 ; 153 ; 2.695.417.840 ; 2.444 ; 5.138.095.768 ;;;;
16;02.801.938;BANCO MORGAN STANLEY S.A.;;;;; 502 ; 465.027.353 ; 610 ; 1.840.297.979 ; 1.112 ; 2.305.325.332 ; 56 ; 1.484.883.983 ; 15 ; 174.885.722 ; 71 ; 1.659.769.705 ; 1.183 ; 3.965.095.037 ;;;;
17;59.588.111;BANCO VOTORANTIM S.A.; 178 ; 364.971.068 ; 1.356 ; 151.028.606 ; 290 ; 376.657.971 ; 1.304 ; 734.782.633 ; 3.128 ; 1.627.440.279 ; 323 ; 695.693.792 ; 644 ; 635.425.670 ; 967 ; 1.331.119.461 ; 4.095 ; 2.958.559.740 ;;;;
18;04.332.281;GOLDMAN SACHS DO BRASIL BANCO MULTIPLO S.A.;;;;; 232 ; 588.674.109 ; 131 ; 885.959.152 ; 363 ; 1.474.633.261 ; 22 ; 846.000.000 ; 17 ; 507.000.000 ; 39 ; 1.353.000.000 ; 402 ; 2.827.633.261 ;;;;
19;58.160.789;BANCO SAFRA S.A.; 211 ; 89.098.251 ; 914 ; 106.230.763 ; 940 ; 318.389.949 ; 2.101 ; 662.334.675 ; 4.166 ; 1.176.053.637 ; 142 ; 573.031.584 ; 137 ; 215.942.752 ; 279 ; 788.974.336 ; 4.445 ; 1.965.027.973 ;;;;
20;49.336.860;ING BANK N.V.; 30 ; 101.181.602 ; 2 ; 164.667 ; 6 ; 17.330.192 ; 55 ; 115.437.313 ; 93 ; 234.113.773 ; 21 ; 775.106.816 ; 23 ; 802.138.842 ; 44 ; 1.577.245.658 ; 137 ; 1.811.359.431 ;;;;
21;61.820.817;BANCO PAULISTA S.A.; 123 ; 68.743.050 ; 360 ; 30.836.337 ; 769 ; 123.469.981 ; 1.332 ; 152.281.065 ; 2.584 ; 375.330.433 ; 1.264 ; 597.050.250 ; 10.358 ; 631.621.875 ; 11.622 ; 1.228.672.125 ; 14.206 ; 1.604.002.558 ;;;;
22;11.932.017;STANDARD CHARTERED BANK (BRASIL) S.A. ? BANCO DE INVESTIMENTO; 15 ; 117.007.173 ; 13 ; 6.612.435 ; 83 ; 190.785.068 ; 46 ; 98.477.003 ; 157 ; 412.881.679 ; 143 ; 488.733.393 ; 167 ; 659.398.565 ; 310 ; 1.148.131.958 ; 467 ; 1.561.013.637 ;;;;
23;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 24 ; 47.953.821 ;;; 21 ; 178.915.586 ; 49 ; 46.650.521 ; 94 ; 273.519.928 ; 55 ; 376.788.158 ; 63 ; 557.689.385 ; 118 ; 934.477.542 ; 212 ; 1.207.997.470 ;;;;
24;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 78 ; 179.362.432 ; 19 ; 17.323.578 ; 108 ; 93.227.306 ; 195 ; 84.916.623 ; 400 ; 374.829.940 ; 35 ; 127.327.157 ; 43 ; 287.167.366 ; 78 ; 414.494.523 ; 478 ; 789.324.462 ;;;;
25;62.232.889;BANCO DAYCOVAL S.A.; 255 ; 89.333.575 ; 426 ; 23.698.216 ; 559 ; 8.436.705 ; 1.696 ; 66.446.666 ; 2.936 ; 187.915.161 ; 443 ; 267.101.619 ; 1.418 ; 290.473.671 ; 1.861 ; 557.575.291 ; 4.797 ; 745.490.452 ;;;;
26;71.027.866;BANCO BONSUCESSO S.A.; 27 ; 693.985 ; 25 ; 1.194.964 ; 48 ; 17.225.096 ; 208 ; 7.811.917 ; 308 ; 26.925.962 ; 240 ; 350.603.009 ; 679 ; 364.486.531 ; 919 ; 715.089.540 ; 1.227 ; 742.015.502 ;;;;
27;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 167 ; 54.566.309 ; 461 ; 48.679.338 ; 376 ; 237.077.991 ; 482 ; 122.447.614 ; 1.486 ; 462.771.251 ; 39 ; 76.315.363 ; 79 ; 193.444.695 ; 118 ; 269.760.057 ; 1.604 ; 732.531.309 ;;;;
28;11.703.662;BANCO CONFIDENCE DE CÂMBIO S.A.; 91 ; 3.428.030 ; 937 ; 34.017.699 ; 592 ; 56.500.613 ; 1.827 ; 59.004.388 ; 3.447 ; 152.950.730 ; 1.187 ; 298.906.028 ; 8.257 ; 259.470.495 ; 9.444 ; 558.376.523 ; 12.891 ; 711.327.253 ;;;;
29;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 21 ; 21.622.564 ; 35 ; 325.799.132 ; 56 ; 347.421.695 ; 33 ; 325.316.694 ; 12 ; 21.136.399 ; 45 ; 346.453.093 ; 101 ; 693.874.789 ;;;;
30;68.900.810;BANCO RENDIMENTO S.A.; 11 ; 1.569.164 ; 99 ; 31.873.805 ; 21.148 ; 110.355.265 ; 1.598 ; 93.761.373 ; 22.856 ; 237.559.608 ; 458 ; 233.726.250 ; 9.127 ; 214.297.132 ; 9.585 ; 448.023.382 ; 32.441 ; 685.582.990 ;;;;
31;78.632.767;BANCO OURINVEST S.A.; 78 ; 23.471.979 ; 512 ; 17.058.531 ; 405 ; 48.056.091 ; 777 ; 32.237.551 ; 1.772 ; 120.824.151 ; 310 ; 197.565.956 ; 8.218 ; 235.568.231 ; 8.528 ; 433.134.187 ; 10.300 ; 553.958.338 ;;;;
32;00.360.305;CAIXA ECONOMICA FEDERAL; 324 ; 76.010.350 ; 282 ; 6.902.425 ; 5.696 ; 45.808.957 ; 1.568 ; 60.223.217 ; 7.870 ; 188.944.948 ; 127 ; 117.279.457 ; 144 ; 153.769.299 ; 271 ; 271.048.755 ; 8.141 ; 459.993.703 ;;;;
33;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 46 ; 49.581.706 ;;; 86 ; 181.150.816 ; 42 ; 848.106 ; 174 ; 231.580.628 ; 8 ; 222.497.260 ;;; 8 ; 222.497.260 ; 182 ; 454.077.888 ;;;;
34;13.059.145;BEXS BANCO DE CÂMBIO S/A; 56 ; 85.358.550 ; 72 ; 1.921.742 ; 154 ; 20.244.844 ; 373 ; 66.912.864 ; 655 ; 174.438.000 ; 215 ; 91.823.612 ; 224 ; 128.670.924 ; 439 ; 220.494.536 ; 1.094 ; 394.932.535 ;;;;
35;10.690.848;BANCO DA CHINA BRASIL S.A.; 3 ; 691.041 ; 17 ; 1.774.330 ; 19 ; 59.449.632 ; 53 ; 3.449.531 ; 92 ; 65.364.533 ; 21 ; 130.516.434 ; 17 ; 183.811.336 ; 38 ; 314.327.770 ; 130 ; 379.692.303 ;;;;
36;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 35 ; 41.159.961 ; 38 ; 14.756.493 ; 22 ; 53.179.345 ; 89 ; 68.140.059 ; 184 ; 177.235.858 ; 12 ; 113.553.626 ; 4 ; 18.560.332 ; 16 ; 132.113.957 ; 200 ; 309.349.815 ;;;;
37;58.616.418;BANCO FIBRA S.A.; 36 ; 20.484.081 ; 389 ; 26.628.034 ; 35 ; 70.189.173 ; 131 ; 100.316.233 ; 591 ; 217.617.522 ; 5 ; 60.055.844 ; 2 ; 20.055.171 ; 7 ; 80.111.016 ; 598 ; 297.728.538 ;;;;
38;28.195.667;BANCO ABC BRASIL S.A.; 107 ; 52.460.191 ; 120 ; 5.959.391 ; 25 ; 31.306.417 ; 216 ; 38.250.227 ; 468 ; 127.976.225 ; 41 ; 64.196.380 ; 40 ; 101.415.495 ; 81 ; 165.611.875 ; 549 ; 293.588.100 ;;;;
39;03.609.817;BANCO CARGILL S.A.; 27 ; 119.216.673 ;;; 2 ; 20.083.750 ; 28 ; 4.564.022 ; 57 ; 143.864.445 ;;; 7 ; 137.000.000 ; 7 ; 137.000.000 ; 64 ; 280.864.445 ;;;;
40;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 99 ; 40.996.562 ; 43 ; 9.348.716 ; 44 ; 57.678.547 ; 167 ; 8.771.563 ; 353 ; 116.795.388 ; 19 ; 15.808.821 ; 30 ; 95.743.161 ; 49 ; 111.551.982 ; 402 ; 228.347.370 ;;;;
41;73.622.748;B & T ASSOCIADOS CORRETORA DE CÂMBIO LTDA.; 109 ; 2.628.984 ; 575 ; 13.714.156 ; 1.365 ; 14.095.113 ; 2.428 ; 53.522.584 ; 4.477 ; 83.960.836 ; 2.828 ; 93.096.703 ; 213 ; 42.557.139 ; 3.041 ; 135.653.841 ; 7.518 ; 219.614.677 ;;;;
42;03.012.230;HIPERCARD BANCO MÚLTIPLO S.A.;;;;;;;;; -   ; -   ; 4 ; 205.636.152 ; 2 ; 2 ; 6 ; 205.636.154 ; 6 ; 205.636.154 ;;;;
43;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 997 ; 59.525.858 ; 973 ; 39.789.139 ; 444 ; 10.140.095 ; 1.129 ; 24.371.549 ; 3.543 ; 133.826.640 ; 25 ; 26.665.844 ; 27 ; 32.152.435 ; 52 ; 58.818.279 ; 3.595 ; 192.644.919 ;;;;
44;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 41 ; 27.454.220 ; 111 ; 10.160.358 ; 73 ; 21.706.084 ; 77 ; 31.702.582 ; 302 ; 91.023.244 ; 67 ; 36.817.188 ; 70 ; 48.302.995 ; 137 ; 85.120.183 ; 439 ; 176.143.427 ;;;;
45;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 12 ; 955.569 ; 202 ; 6.213.570 ; 123 ; 34.790.770 ; 504 ; 29.191.940 ; 841 ; 71.151.849 ; 366 ; 48.400.469 ; 1.111 ; 50.534.694 ; 1.477 ; 98.935.163 ; 2.318 ; 170.087.012 ;;;;
46;07.656.500;BANCO KDB DO BRASIL S.A.;;;;; 146 ; 52.914.407 ; 284 ; 30.338.615 ; 430 ; 83.253.023 ; 16 ; 19.200.000 ; 39 ; 41.050.000 ; 55 ; 60.250.000 ; 485 ; 143.503.023 ;;;;
47;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;; 22 ; 16.656 ; 158 ; 430.057 ; 180 ; 446.713 ; 155 ; 64.024.317 ; 94 ; 63.621.085 ; 249 ; 127.645.402 ; 429 ; 128.092.115 ;;;;
48;59.118.133;BANCO LUSO BRASILEIRO S.A.; 164 ; 36.385.640 ; 168 ; 13.679.364 ; 29 ; 4.641.060 ; 171 ; 7.449.194 ; 532 ; 62.155.259 ; 234 ; 22.745.945 ; 193 ; 42.644.837 ; 427 ; 65.390.781 ; 959 ; 127.546.041 ;;;;
49;15.357.060;BANCO WOORI BANK DO BRASIL S.A.; 2 ; 8.419 ; 24 ; 22.301.175 ; 52 ; 49.814.808 ; 133 ; 28.305.469 ; 211 ; 100.429.870 ; 20 ; 13.165.000 ; 19 ; 12.506.000 ; 39 ; 25.671.000 ; 250 ; 126.100.870 ;;;;
50;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.; 2 ; 8.655 ; 41 ; 386.002 ; 624 ; 22.385.543 ; 1.044 ; 58.161.287 ; 1.711 ; 80.941.487 ; 576 ; 38.207.592 ; 295 ; 3.658.069 ; 871 ; 41.865.660 ; 2.582 ; 122.807.148 ;;;;
51;00.460.065;COLUNA S/A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 83 ; 355.822 ; 143 ; 1.135.737 ; 226 ; 1.491.559 ; 264 ; 61.253.844 ; 133 ; 60.047.636 ; 397 ; 121.301.480 ; 623 ; 122.793.038 ;;;;
52;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 149 ; 3.691.437 ; 1.477 ; 30.771.464 ; 1.215 ; 11.456.260 ; 2.911 ; 21.862.337 ; 5.752 ; 67.781.498 ; 719 ; 45.940.737 ; 205 ; 8.469.237 ; 924 ; 54.409.974 ; 6.676 ; 122.191.473 ;;;;
53;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 10 ; 69.558 ; 151 ; 1.937.033 ; 442 ; 4.366.548 ; 1.388 ; 18.508.805 ; 1.991 ; 24.881.946 ; 1.942 ; 55.940.326 ; 312 ; 39.784.984 ; 2.254 ; 95.725.310 ; 4.245 ; 120.607.256 ;;;;
54;60.889.128;BANCO SOFISA S.A.; 93 ; 24.568.119 ; 133 ; 5.375.854 ; 22 ; 33.619.670 ; 78 ; 29.825.618 ; 326 ; 93.389.261 ; 9 ; 40.571 ; 12 ; 22.527.533 ; 21 ; 22.568.103 ; 347 ; 115.957.364 ;;;;
55;00.997.185;BANCO BM&FBOVESPA DE SERVIÇOS DE LIQUIDAÇÃO E CUSTÓDIA S.A.;;;;; 73 ; 34.528.313 ; 64 ; 39.191.874 ; 137 ; 73.720.187 ; 26 ; 22.345.000 ; 21 ; 17.671.680 ; 47 ; 40.016.680 ; 184 ; 113.736.867 ;;;;
56;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 32 ; 676.202 ; 207 ; 2.422.853 ; 1.321 ; 9.649.839 ; 4.950 ; 52.689.239 ; 6.510 ; 65.438.134 ; 702 ; 44.932.106 ; 4 ; 109.007 ; 706 ; 45.041.113 ; 7.216 ; 110.479.247 ;;;;
57;03.532.415;BANCO ABN AMRO S.A.; 21 ; 53.050.000 ; 1 ; 120.450 ; 3 ; 1.827.185 ; 12 ; 149.027 ; 37 ; 55.146.662 ; 2 ; 210.610 ; 20 ; 54.600.000 ; 22 ; 54.810.610 ; 59 ; 109.957.273 ;;;;
58;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 884 ; 8.428.416 ; 3.507 ; 54.503.635 ; 4.391 ; 62.932.051 ; 2.363 ; 45.553.821 ; 33 ; 195.809 ; 2.396 ; 45.749.630 ; 6.787 ; 108.681.681 ;;;;
59;33.923.798;BANCO MÁXIMA S.A.; 24 ; 234.529 ; 81 ; 4.493.427 ; 20 ; 1.857.725 ; 49 ; 1.098.844 ; 174 ; 7.684.524 ; 92 ; 47.009.497 ; 154 ; 43.938.898 ; 246 ; 90.948.395 ; 420 ; 98.632.919 ;;;;
60;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 75 ; 1.514.560 ; 1.062 ; 21.788.616 ; 669 ; 11.677.210 ; 2.484 ; 23.498.103 ; 4.290 ; 58.478.490 ; 1.176 ; 35.920.719 ; 20 ; 3.794.029 ; 1.196 ; 39.714.748 ; 5.486 ; 98.193.238 ;;;;
61;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.; 5 ; 4.326.506 ; 9 ; 2.427.242 ; 9 ; 9.014.170 ; 87 ; 3.103.527 ; 110 ; 18.871.445 ; 14 ; 25.825.670 ; 17 ; 51.023.720 ; 31 ; 76.849.390 ; 141 ; 95.720.835 ;;;;
62;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 31 ; 530.600 ; 953 ; 24.146.567 ; 390 ; 4.490.077 ; 1.199 ; 11.376.322 ; 2.573 ; 40.543.566 ; 1.434 ; 39.300.047 ; 175 ; 8.759.299 ; 1.609 ; 48.059.346 ; 4.182 ; 88.602.912 ;;;;
63;33.918.160;GRADUAL CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.; 2 ; 29.324 ; 17 ; 366.286 ; 80 ; 2.129.666 ; 312 ; 41.247.005 ; 411 ; 43.772.281 ; 2.153 ; 40.322.440 ; 8 ; 1.015.070 ; 2.161 ; 41.337.511 ; 2.572 ; 85.109.792 ;;;;
64;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA; 20 ; 852.101 ; 388 ; 6.471.689 ; 989 ; 3.784.043 ; 3.476 ; 19.246.583 ; 4.873 ; 30.354.415 ; 1.965 ; 36.744.670 ; 293 ; 15.753.075 ; 2.258 ; 52.497.745 ; 7.131 ; 82.852.160 ;;;;
65;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 108 ; 3.456.704 ; 808 ; 28.866.839 ; 291 ; 5.141.960 ; 778 ; 7.953.797 ; 1.985 ; 45.419.301 ; 332 ; 31.826.348 ; 28 ; 3.711.656 ; 360 ; 35.538.004 ; 2.345 ; 80.957.304 ;;;;
66;05.452.073;ALBATROSS CORRETORA DE CAMBIO E VALORES S.A; 10 ; 416.517 ; 87 ; 1.662.859 ; 244 ; 678.384 ; 1.178 ; 22.785.827 ; 1.519 ; 25.543.586 ; 1.653 ; 37.273.254 ; 56 ; 13.921.063 ; 1.709 ; 51.194.317 ; 3.228 ; 76.737.903 ;;;;
67;92.894.922;BANCO ORIGINAL S.A.; 15 ; 10.289.792 ; 187 ; 19.654.924 ; 48 ; 581.789 ; 196 ; 2.446.275 ; 446 ; 32.972.781 ; 14 ; 31.478.754 ; 3 ; 10.000.322 ; 17 ; 41.479.076 ; 463 ; 74.451.857 ;;;;
68;15.114.366;BANCO BBM S/A; 36 ; 29.339.257 ; 1 ; 9.110 ; 7 ; 2.769.093 ; 35 ; 956.984 ; 79 ; 33.074.445 ; 4 ; 402.628 ; 14 ; 38.402.063 ; 18 ; 38.804.692 ; 97 ; 71.879.137 ;;;;
69;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 6 ; 29.000.000 ; 13 ; 2.044.355 ; 6 ; 1.370.707 ; 19 ; 1.694.569 ; 44 ; 34.109.631 ; 4 ; 3.088.066 ; 17 ; 30.371.800 ; 21 ; 33.459.866 ; 65 ; 67.569.497 ;;;;
70;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 21 ; 270.360 ; 1.272 ; 3.910.248 ; 2.248 ; 14.390.166 ; 3.541 ; 18.570.774 ; 1.542 ; 29.636.040 ; 76 ; 18.504.015 ; 1.618 ; 48.140.056 ; 5.159 ; 66.710.830 ;;;;
71;61.024.352;BANCO INDUSVAL S.A.; 34 ; 19.234.786 ; 30 ; 1.629.290 ; 24 ; 2.644.917 ; 52 ; 1.028.854 ; 140 ; 24.537.847 ; 14 ; 14.352.202 ; 24 ; 27.602.250 ; 38 ; 41.954.452 ; 178 ; 66.492.299 ;;;;
72;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 768 ; 27.176.591 ; 232 ; 7.162.925 ; 60 ; 384.750 ; 270 ; 1.784.528 ; 1.330 ; 36.508.794 ; 18 ; 5.534.526 ; 54 ; 21.500.367 ; 72 ; 27.034.892 ; 1.402 ; 63.543.686 ;;;;
73;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 514 ; 20.184.283 ; 371 ; 11.176.191 ; 180 ; 4.943.313 ; 161 ; 10.969.015 ; 1.226 ; 47.272.802 ; 14 ; 5.413.495 ; 9 ; 8.350.000 ; 23 ; 13.763.495 ; 1.249 ; 61.036.296 ;;;;
74;67.391.821;S. HAYATA CORRETORA DE CÂMBIO S.A.; 8 ; 93.698 ; 478 ; 21.252.718 ; 102 ; 567.557 ; 700 ; 7.075.166 ; 1.288 ; 28.989.140 ; 668 ; 27.889.298 ; 8 ; 216.228 ; 676 ; 28.105.526 ; 1.964 ; 57.094.666 ;;;;
75;57.582.264;TORRE CORRETORA DE CÂMBIO LTDA; 2 ; 68.017 ; 201 ; 4.971.979 ; 20 ; 83.282 ; 756 ; 21.627.053 ; 979 ; 26.750.331 ; 752 ; 26.597.609 ; 9 ; 143.330 ; 761 ; 26.740.939 ; 1.740 ; 53.491.271 ;;;;
76;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO; 30 ; 4.332.655 ; 111 ; 3.132.874 ; 58 ; 11.658.499 ; 68 ; 8.179.542 ; 267 ; 27.303.571 ; 64 ; 9.969.795 ; 46 ; 14.454.519 ; 110 ; 24.424.314 ; 377 ; 51.727.885 ;;;;
77;62.144.175;BANCO PINE S.A.; 32 ; 23.132.263 ; 6 ; 5.349.661 ; 1 ; 2.487 ; 32 ; 10.910.639 ; 71 ; 39.395.049 ; 1 ; 2.638 ; 2 ; 10.002.626 ; 3 ; 10.005.264 ; 74 ; 49.400.313 ;;;;
78;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 25 ; 622.534 ; 509 ; 13.241.596 ; 358 ; 2.743.835 ; 937 ; 9.238.510 ; 1.829 ; 25.846.475 ; 565 ; 19.805.402 ; 30 ; 694.528 ; 595 ; 20.499.930 ; 2.424 ; 46.346.405 ;;;;
79;61.186.680;BANCO BMG S.A.; 10 ; 15.212.051 ; 2 ; 280.992 ; 2 ; 344.759 ; 20 ; 8.984.961 ; 34 ; 24.822.763 ; 2 ; 3.592.762 ; 4 ; 14.092.762 ; 6 ; 17.685.525 ; 40 ; 42.508.288 ;;;;
80;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 60 ; 1.127.487 ; 781 ; 13.511.796 ; 219 ; 3.561.471 ; 670 ; 6.702.070 ; 1.730 ; 24.902.824 ; 433 ; 16.441.063 ; 11 ; 933.785 ; 444 ; 17.374.848 ; 2.174 ; 42.277.673 ;;;;
