Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em FEVEREIRO / 2019;;;;;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;;;;;
18;11.932.017;STANDARD CHARTERED BANK (BRASIL) S.A. - BANCO DE INVESTIMENTO; 16 ; 84.228.945 ; 39 ; 24.650.501 ; 70 ; 409.073.713 ; 131 ; 269.055.133 ; 256 ; 787.008.292 ; 197 ; 714.771.234 ; 314 ; 751.271.334 ; 511 ; 1.466.042.569 ; 767 ; 2.253.050.861 ;;;;
19;61.820.817;BANCO PAULISTA S.A.; 192 ; 186.699.201 ; 364 ; 21.918.703 ; 102.496 ; 125.866.028 ; 1.263 ; 133.601.357 ; 104.315 ; 468.085.289 ; 1.811 ; 673.007.045 ; 10.593 ; 824.765.180 ; 12.404 ; 1.497.772.225 ; 116.719 ; 1.965.857.514 ;;;;
20;33.987.793;BANCO DE INVESTIMENTOS CREDIT SUISSE (BRASIL) S.A.; 1 ; 1.552 ;;; 189 ; 230.979.488 ; 199 ; 203.745.569 ; 389 ; 434.726.609 ; 27 ; 886.648.219 ; 26 ; 531.646.725 ; 53 ; 1.418.294.944 ; 442 ; 1.853.021.553 ;;;;
21;75.647.891;BANCO CRÉDIT AGRICOLE BRASIL S.A.; 10 ; 44.866.525 ; 11 ; 1.279.152 ; 44 ; 168.469.046 ; 58 ; 46.271.245 ; 123 ; 260.885.968 ; 58 ; 598.324.617 ; 62 ; 765.803.611 ; 120 ; 1.364.128.228 ; 243 ; 1.625.014.196 ;;;;
22;03.532.415;BANCO ABN AMRO S.A.; 5 ; 7.000.000 ;;; 54 ; 572.071.994 ; 67 ; 573.985.932 ; 126 ; 1.153.057.927 ; 3 ; 2.993.320 ; 5 ; 10.000.000 ; 8 ; 12.993.320 ; 134 ; 1.166.051.247 ;;;;
23;01.023.570;BANCO RABOBANK INTERNATIONAL BRASIL S.A.; 144 ; 360.096.836 ; 26 ; 43.871.211 ; 72 ; 96.422.188 ; 143 ; 90.048.443 ; 385 ; 590.438.677 ; 29 ; 84.414.693 ; 33 ; 239.778.123 ; 62 ; 324.192.817 ; 447 ; 914.631.494 ;;;;
24;68.900.810;BANCO RENDIMENTO S.A.; 22 ; 1.386.671 ; 113 ; 4.898.834 ; 32.656 ; 137.709.876 ; 11.439 ; 140.529.983 ; 44.230 ; 284.525.364 ; 666 ; 321.246.291 ; 8.925 ; 296.727.613 ; 9.591 ; 617.973.903 ; 53.821 ; 902.499.268 ;;;;
25;78.632.767;BANCO OURINVEST S.A.; 135 ; 8.367.593 ; 1.180 ; 70.792.402 ; 571 ; 135.252.505 ; 1.759 ; 123.025.878 ; 3.645 ; 337.438.377 ; 541 ; 247.943.479 ; 7.677 ; 190.339.351 ; 8.218 ; 438.282.831 ; 11.863 ; 775.721.207 ;;;;
26;28.195.667;BANCO ABC BRASIL S.A.; 57 ; 34.711.456 ; 99 ; 53.677.645 ; 31 ; 60.313.745 ; 245 ; 91.828.340 ; 432 ; 240.531.187 ; 89 ; 284.381.041 ; 165 ; 236.893.513 ; 254 ; 521.274.554 ; 686 ; 761.805.741 ;;;;
27;60.518.222;BANCO SUMITOMO MITSUI BRASILEIRO S.A.; 128 ; 51.868.125 ; 696 ; 174.810.389 ; 333 ; 92.280.855 ; 513 ; 78.167.586 ; 1.670 ; 397.126.956 ; 95 ; 212.788.036 ; 94 ; 112.644.473 ; 189 ; 325.432.509 ; 1.859 ; 722.559.465 ;;;;
28;58.160.789;BANCO SAFRA S.A.; 170 ; 83.552.980 ; 714 ; 100.977.481 ; 861 ; 177.675.193 ; 2.016 ; 111.020.897 ; 3.761 ; 473.226.551 ; 143 ; 82.602.851 ; 147 ; 123.625.550 ; 290 ; 206.228.401 ; 4.051 ; 679.454.951 ;;;;
29;30.723.886;BANCO MODAL S.A.; 16 ; 2.289.416 ; 38 ; 5.184.955 ; 84 ; 175.529.616 ; 105 ; 7.511.265 ; 243 ; 190.515.252 ; 17 ; 131.473.868 ; 21 ; 288.000.000 ; 38 ; 419.473.868 ; 281 ; 609.989.120 ;;;;
30;13.059.145;BEXS BANCO DE CÂMBIO S/A; 20 ; 151.619.735 ; 37 ; 1.729.019 ; 208 ; 19.389.359 ; 469 ; 137.985.844 ; 734 ; 310.723.957 ; 102 ; 132.539.114 ; 58 ; 160.870.880 ; 160 ; 293.409.994 ; 894 ; 604.133.951 ;;;;
31;11.703.662;TRAVELEX BANCO DE CÂMBIO S.A.; 235 ; 9.867.010 ; 1.348 ; 49.995.937 ; 1.028 ; 86.791.362 ; 2.701 ; 79.042.892 ; 5.312 ; 225.697.201 ; 660 ; 200.579.469 ; 5.854 ; 170.099.102 ; 6.514 ; 370.678.571 ; 11.826 ; 596.375.772 ;;;;
32;29.030.467;SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO; 22 ; 42.566.542 ; 9 ; 1.802.706 ; 16 ; 16.856.609 ; 117 ; 34.249.805 ; 164 ; 95.475.662 ; 36 ; 296.623.545 ; 25 ; 196.620.241 ; 61 ; 493.243.786 ; 225 ; 588.719.448 ;;;;
33;19.307.785;MS BANK S.A. BANCO DE CÂMBIO; 76 ; 3.633.499 ; 532 ; 22.423.386 ; 330 ; 77.837.169 ; 58.839 ; 136.934.415 ; 59.777 ; 240.828.469 ; 213 ; 174.306.715 ; 307 ; 100.269.469 ; 520 ; 274.576.184 ; 60.297 ; 515.404.653 ;;;;
34;00.360.305;CAIXA ECONOMICA FEDERAL; 135 ; 36.634.954 ; 85 ; 4.903.974 ; 7.181 ; 49.243.216 ; 1.382 ; 97.125.326 ; 8.783 ; 187.907.471 ; 142 ; 133.478.953 ; 156 ; 124.470.559 ; 298 ; 257.949.512 ; 9.081 ; 445.856.983 ;;;;
35;62.232.889;BANCO DAYCOVAL S.A.; 479 ; 74.683.711 ; 517 ; 42.707.975 ; 673 ; 13.052.810 ; 2.539 ; 43.196.835 ; 4.208 ; 173.641.331 ; 412 ; 101.196.502 ; 1.704 ; 103.181.323 ; 2.116 ; 204.377.825 ; 6.324 ; 378.019.156 ;;;;
36;45.246.410;BRASIL PLURAL S.A. BANCO MÚLTIPLO; 8 ; 1.294.398 ; 56 ; 10.840.923 ; 171 ; 27.140.792 ; 508 ; 147.487.615 ; 743 ; 186.763.728 ; 75 ; 142.478.557 ; 10 ; 11.917.589 ; 85 ; 154.396.146 ; 828 ; 341.159.873 ;;;;
37;07.656.500;BANCO KDB DO BRASIL S.A.;;;;; 179 ; 152.652.763 ; 293 ; 46.834.607 ; 472 ; 199.487.370 ; 10 ; 10.765.925 ; 52 ; 116.400.000 ; 62 ; 127.165.925 ; 534 ; 326.653.295 ;;;;
38;71.027.866;BANCO BS2 S.A.; 88 ; 8.546.684 ; 343 ; 14.460.777 ; 697 ; 61.615.983 ; 1.166 ; 44.719.307 ; 2.294 ; 129.342.752 ; 214 ; 95.181.308 ; 2.243 ; 100.568.451 ; 2.457 ; 195.749.758 ; 4.751 ; 325.092.510 ;;;;
39;58.616.418;BANCO FIBRA S.A.; 59 ; 40.735.836 ; 394 ; 40.929.799 ; 75 ; 26.633.377 ; 192 ; 17.601.238 ; 720 ; 125.900.250 ; 22 ; 74.366.131 ; 23 ; 69.368.324 ; 45 ; 143.734.455 ; 765 ; 269.634.706 ;;;;
40;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 3 ; 21.600.000 ; 20 ; 32.647.087 ; 7 ; 455.496 ; 73 ; 69.704.649 ; 103 ; 124.407.232 ; 22 ; 106.472.106 ; 16 ; 37.085.521 ; 38 ; 143.557.627 ; 141 ; 267.964.859 ;;;;
41;33.923.798;BANCO MÁXIMA S.A.; 41 ; 33.529.820 ; 139 ; 9.070.838 ; 529 ; 14.280.807 ; 9.266 ; 98.856.137 ; 9.975 ; 155.737.602 ; 44 ; 78.038.857 ; 8 ; 19.861.263 ; 52 ; 97.900.120 ; 10.027 ; 253.637.722 ;;;;
42;53.518.684;HSBC BRASIL S.A. - BANCO DE INVESTIMENTO;;; 8 ; 1.516.689 ; 4 ; 152.885 ; 17 ; 109.688.519 ; 29 ; 111.358.093 ; 9 ; 123.665.591 ; 4 ; 12.642.628 ; 13 ; 136.308.219 ; 42 ; 247.666.312 ;;;;
43;00.997.185;BANCO B3 S.A.;;;;; 124 ; 59.542.830 ; 140 ; 112.422.040 ; 264 ; 171.964.869 ; 41 ; 59.810.676 ; 20 ; 6.933.206 ; 61 ; 66.743.882 ; 325 ; 238.708.751 ;;;;
44;46.518.205;JPMORGAN CHASE BANK, NATIONAL ASSOCIATION;;;;; 28 ; 32.949.636 ; 12 ; 83.986.117 ; 40 ; 116.935.753 ; 10 ; 82.928.478 ; 17 ; 32.077.469 ; 27 ; 115.005.947 ; 67 ; 231.941.700 ;;;;
45;61.088.183;BANCO MIZUHO DO BRASIL S.A.; 61 ; 26.649.621 ; 177 ; 33.922.197 ; 87 ; 16.396.740 ; 82 ; 13.277.136 ; 407 ; 90.245.694 ; 77 ; 68.146.477 ; 70 ; 61.878.566 ; 147 ; 130.025.043 ; 554 ; 220.270.737 ;;;;
46;10.690.848;BANCO DA CHINA BRASIL S.A.; 3 ; 85.317.675 ; 16 ; 7.087.998 ; 11 ; 13.764.334 ; 28 ; 7.451.739 ; 58 ; 113.621.746 ; 21 ; 8.595.061 ; 13 ; 93.165.004 ; 34 ; 101.760.065 ; 92 ; 215.381.811 ;;;;
47;73.622.748;B&T CORRETORA DE CAMBIO LTDA.; 143 ; 2.793.585 ; 603 ; 15.880.499 ; 1.912 ; 18.692.900 ; 3.072 ; 49.998.404 ; 5.730 ; 87.365.387 ; 2.759 ; 78.451.333 ; 261 ; 34.117.100 ; 3.020 ; 112.568.432 ; 8.750 ; 199.933.820 ;;;;
48;62.144.175;BANCO PINE S.A.; 22 ; 13.195.091 ; 158 ; 28.301.397 ; 9 ; 17.524.300 ; 49 ; 53.757.545 ; 238 ; 112.778.333 ; 8 ; 58.393.900 ; 5 ; 12.392.600 ; 13 ; 70.786.500 ; 251 ; 183.564.833 ;;;;
49;92.702.067;BANCO DO ESTADO DO RIO GRANDE DO SUL S.A.; 731 ; 52.847.743 ; 958 ; 43.780.530 ; 409 ; 8.763.904 ; 1.130 ; 20.570.810 ; 3.228 ; 125.962.987 ; 37 ; 26.284.295 ; 31 ; 24.697.309 ; 68 ; 50.981.603 ; 3.296 ; 176.944.591 ;;;;
50;28.811.341;INTL FCSTONE BANCO DE CÂMBIO S.A.; 15 ; 3.404.117 ; 13 ; 333.543 ; 1.594 ; 76.514.053 ; 110 ; 3.709.956 ; 1.732 ; 83.961.669 ; 26 ; 1.166.611 ; 115 ; 77.041.654 ; 141 ; 78.208.265 ; 1.873 ; 162.169.933 ;;;;
51;13.728.156;WESTERN UNION CORRETORA DE CÂMBIO S.A.; 2 ; 959 ; 20 ; 133.976 ; 866 ; 35.332.514 ; 8.378 ; 64.135.548 ; 9.266 ; 99.602.996 ; 237 ; 37.705.551 ; 607 ; 13.235.539 ; 844 ; 50.941.091 ; 10.110 ; 150.544.087 ;;;;
52;92.856.905;ADVANCED CORRETORA DE CÂMBIO LTDA; 176 ; 4.145.809 ; 1.393 ; 21.212.799 ; 1.677 ; 13.572.014 ; 3.976 ; 28.777.693 ; 7.222 ; 67.708.315 ; 562 ; 57.072.897 ; 200 ; 24.630.450 ; 762 ; 81.703.346 ; 7.984 ; 149.411.661 ;;;;
53;17.453.575;ICBC DO BRASIL BANCO MÚLTIPLO S.A.; 1 ; 60.000.000 ; 3 ; 1.735.115 ; 2 ; 64.294 ; 16 ; 883.467 ; 22 ; 62.682.876 ; 4 ; 13.849.656 ; 2 ; 61.575.848 ; 6 ; 75.425.504 ; 28 ; 138.108.380 ;;;;
54;09.274.232;STATE STREET BRASIL S.A. – BANCO COMERCIAL;;;;; 2 ; 66.825.633 ; 1 ; 243 ; 3 ; 66.825.876 ; 1 ; 1.821.625 ; 4 ; 68.647.257 ; 5 ; 70.468.882 ; 8 ; 137.294.758 ;;;;
55;03.609.817;BANCO CARGILL S.A.; 12 ; 5.575.629 ; 3 ; 1.482.073 ; 1 ; 10.000 ; 35 ; 15.019.107 ; 51 ; 22.086.808 ; 3 ; 60.000.000 ; 1 ; 50.000.000 ; 4 ; 110.000.000 ; 55 ; 132.086.808 ;;;;
56;07.679.404;BANCO TOPÁZIO S.A.; 6 ; 1.687.229 ; 3 ; 120.484 ; 51 ; 1.685.024 ; 217 ; 63.644.120 ; 277 ; 67.136.856 ; 133 ; 60.354.915 ; 2 ; 101.896 ; 135 ; 60.456.811 ; 412 ; 127.593.667 ;;;;
57;07.450.604;CHINA CONSTRUCTION BANK (BRASIL) BANCO MÚLTIPLO S/A; 38 ; 33.339.437 ; 138 ; 16.530.642 ; 9 ; 8.104.107 ; 162 ; 8.730.051 ; 347 ; 66.704.236 ; 22 ; 21.204.938 ; 12 ; 37.332.725 ; 34 ; 58.537.663 ; 381 ; 125.241.899 ;;;;
58;00.460.065;COLUNA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIÁRIOS;;;;; 131 ; 155.664 ; 274 ; 862.380 ; 405 ; 1.018.044 ; 661 ; 56.767.830 ; 400 ; 56.061.687 ; 1.061 ; 112.829.517 ; 1.466 ; 113.847.561 ;;;;
59;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 20 ; 2.624.987 ; 26 ; 467.975 ; 9 ; 600.509 ; 47 ; 26.366.783 ; 102 ; 30.060.255 ; 13 ; 58.808.800 ; 6 ; 19.808.800 ; 19 ; 78.617.600 ; 121 ; 108.677.855 ;;;;
60;17.354.911;COTACAO DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A; 36 ; 647.979 ; 193 ; 2.874.134 ; 1.340 ; 9.211.457 ; 4.083 ; 51.451.297 ; 5.652 ; 64.184.866 ; 808 ; 44.426.507 ; 1 ; 7.360 ; 809 ; 44.433.867 ; 6.461 ; 108.618.733 ;;;;
61;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 37 ; 29.681.560 ; 360 ; 20.043.677 ; 70 ; 1.110.123 ; 59 ; 2.039.188 ; 526 ; 52.874.548 ; 139 ; 22.469.621 ; 34 ; 30.932.575 ; 173 ; 53.402.196 ; 699 ; 106.276.744 ;;;;
62;32.648.370;FAIR CORRETORA DE CAMBIO S.A.; 88 ; 1.358.641 ; 959 ; 19.655.648 ; 579 ; 7.501.304 ; 1.993 ; 19.171.363 ; 3.619 ; 47.686.957 ; 1.292 ; 38.632.891 ; 42 ; 8.648.018 ; 1.334 ; 47.280.910 ; 4.953 ; 94.967.867 ;;;;
63;04.913.129;CONFIDENCE CORRETORA DE CÂMBIO S.A.;;;;; 775 ; 8.540.585 ; 3.246 ; 47.266.587 ; 4.021 ; 55.807.172 ; 2.718 ; 38.329.320 ; 13 ; 151.332 ; 2.731 ; 38.480.653 ; 6.752 ; 94.287.825 ;;;;
64;33.657.248;BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL; 70 ; 60.948.096 ;;; 102 ; 30.924.269 ; 20 ; 1.197.305 ; 192 ; 93.069.670 ;;;;; -   ; -   ; 192 ; 93.069.670 ;;;;
65;15.114.366;BANCO BOCOM BBM S.A.; 23 ; 24.177.047 ; 6 ; 301.408 ; 19 ; 10.603.698 ; 83 ; 8.556.051 ; 131 ; 43.638.203 ; 6 ; 31.037.338 ; 5 ; 16.035.734 ; 11 ; 47.073.072 ; 142 ; 90.711.275 ;;;;
66;03.012.230;HIPERCARD BANCO MÚLTIPLO S.A.;;;;;;;;; -   ; -   ; 2 ; 90.261.919 ;;; 2 ; 90.261.919 ; 2 ; 90.261.919 ;;;;
67;13.220.493;BR PARTNERS BANCO DE INVESTIMENTO S.A.; 2 ; 11.756.000 ; 22 ; 7.702.327 ;;; 65 ; 12.805.915 ; 89 ; 32.264.242 ; 13 ; 32.000.000 ; 4 ; 22.500.000 ; 17 ; 54.500.000 ; 106 ; 86.764.242 ;;;;
68;92.894.922;BANCO ORIGINAL S.A.; 11 ; 26.174.191 ; 9 ; 2.621.453 ; 43 ; 24.593 ; 186 ; 12.403.487 ; 249 ; 41.223.724 ; 4 ; 14.156.525 ; 4 ; 31.000.000 ; 8 ; 45.156.525 ; 257 ; 86.380.249 ;;;;
69;13.720.915;BANCO WESTERN UNION DO BRASIL S.A.;;;;;;; 1 ; 1.179 ; 1 ; 1.179 ; 32 ; 38.702.605 ; 52 ; 38.698.907 ; 84 ; 77.401.512 ; 85 ; 77.402.691 ;;;;
70;59.118.133;BANCO LUSO BRASILEIRO S.A.; 47 ; 7.404.369 ; 205 ; 18.844.676 ; 46 ; 6.303.293 ; 119 ; 3.564.588 ; 417 ; 36.116.926 ; 215 ; 23.996.943 ; 81 ; 15.288.290 ; 296 ; 39.285.234 ; 713 ; 75.402.159 ;;;;
71;01.181.521;BANCO COOPERATIVO SICREDI S.A.; 527 ; 21.823.920 ; 399 ; 11.150.780 ; 240 ; 9.113.166 ; 223 ; 8.767.300 ; 1.389 ; 50.855.166 ; 9 ; 2.293.052 ; 18 ; 13.505.762 ; 27 ; 15.798.815 ; 1.416 ; 66.653.981 ;;;;
72;00.250.699;AGK CORRETORA DE CAMBIO S.A.; 155 ; 2.800.409 ; 723 ; 19.061.232 ; 456 ; 5.496.835 ; 724 ; 7.835.214 ; 2.058 ; 35.193.691 ; 354 ; 20.162.616 ; 18 ; 1.556.327 ; 372 ; 21.718.943 ; 2.430 ; 56.912.634 ;;;;
73;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 337 ; 3.436.850 ; 431 ; 8.987.293 ; 768 ; 12.424.143 ; 730 ; 23.791.689 ; 121 ; 18.215.536 ; 851 ; 42.007.225 ; 1.619 ; 54.431.368 ;;;;
74;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 83 ; 1.842.483 ; 947 ; 17.759.402 ; 292 ; 5.211.038 ; 1.052 ; 7.575.871 ; 2.374 ; 32.388.793 ; 384 ; 20.060.315 ; 13 ; 1.829.466 ; 397 ; 21.889.781 ; 2.771 ; 54.278.574 ;;;;
75;07.237.373;BANCO DO NORDESTE DO BRASIL S.A.; 31 ; 18.381.382 ; 36 ; 1.720.043 ; 7 ; 250.026 ; 19 ; 5.608.789 ; 93 ; 25.960.240 ; 12 ; 7.427.869 ; 19 ; 18.548.441 ; 31 ; 25.976.309 ; 124 ; 51.936.549 ;;;;
76;33.466.988;BANCO CAIXA GERAL - BRASIL S.A.;;; 10 ; 2.755.689 ; 5 ; 16.070.093 ; 59 ; 2.393.902 ; 74 ; 21.219.684 ; 7 ; 4.747.409 ; 8 ; 20.746.205 ; 15 ; 25.493.614 ; 89 ; 46.713.298 ;;;;
77;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 3 ; 6.052.279 ; 17 ; 5.774.483 ; 15 ; 11.586.140 ; 46 ; 6.514.341 ; 81 ; 29.927.242 ; 5 ; 6.275.708 ; 5 ; 9.025.712 ; 10 ; 15.301.420 ; 91 ; 45.228.662 ;;;;
78;02.992.317;TREVISO CORRETORA DE CÂMBIO S.A.; 29 ; 427.908 ; 298 ; 7.078.189 ; 508 ; 5.809.335 ; 1.314 ; 11.784.517 ; 2.149 ; 25.099.949 ; 989 ; 15.534.357 ; 197 ; 2.951.963 ; 1.186 ; 18.486.320 ; 3.335 ; 43.586.270 ;;;;
79;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 113 ; 6.329.064 ; 273 ; 6.148.660 ; 465 ; 1.992.161 ; 1.364 ; 7.586.489 ; 2.215 ; 22.056.375 ; 685 ; 13.308.605 ; 97 ; 7.910.525 ; 782 ; 21.219.130 ; 2.997 ; 43.275.504 ;;;;
80;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 18 ; 334.662 ; 51 ; 715.650 ; 510 ; 1.828.937 ; 1.489 ; 20.101.357 ; 2.068 ; 22.980.606 ; 1.564 ; 19.114.271 ; 31 ; 484.379 ; 1.595 ; 19.598.650 ; 3.663 ; 42.579.257 ;;;;
81;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 33 ; 464.756 ; 512 ; 10.974.266 ; 285 ; 2.498.080 ; 837 ; 7.701.806 ; 1.667 ; 21.638.908 ; 1.072 ; 18.106.087 ; 155 ; 2.410.266 ; 1.227 ; 20.516.353 ; 2.894 ; 42.155.260 ;;;;
