Banco Central do Brasil;;;;;;;;;;;;;;;;;;;;
Diretoria de Fiscalização - Depto de Monitoramento do Sistema Financeiro (Desig);;;;;;;;;;;;;;;;;;;;
Mercado de Câmbio - Ranking Mensal das Instituições Financeiras;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Registros de câmbio contratado em OUTUBRO / 2018;;;;;;;;;;;;;;;;;;;;
Rank ;Código Instit.; Nome da Instituição ; Exportação ;; Importação ;; Transferência do Exterior ;; Transferência p/ Exterior ;; Total do Primário ;; Interbancário - Compra ;; Interbancário - Venda ;; Total do Interbancário ;; Total ;
;;; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) ; Quant. ; Valor (US$) 
71;02.318.507;BANCO KEB HANA DO BRASIL S.A.; 3 ; 3.133.846 ; 7 ; 10.873.120 ; 45 ; 19.251.898 ; 63 ; 11.918.925 ; 118 ; 45.177.789 ; 17 ; 18.384.861 ; 16 ; 17.993.846 ; 33 ; 36.378.706 ; 151 ; 81.556.495 
72;31.895.683;BANCO INDUSTRIAL DO BRASIL S.A.; 53 ; 22.567.493 ; 118 ; 13.778.610 ; 56 ; 1.710.123 ; 69 ; 2.219.277 ; 296 ; 40.275.502 ; 58 ; 15.215.285 ; 32 ; 23.945.550 ; 90 ; 39.160.835 ; 386 ; 79.436.337 
73;24.074.692;GUITTA CORRETORA DE CAMBIO LTDA.; 107 ; 2.009.717 ; 1.240 ; 24.716.281 ; 270 ; 4.389.055 ; 1.410 ; 11.057.606 ; 3.027 ; 42.172.659 ; 552 ; 29.860.618 ; 7 ; 400.497 ; 559 ; 30.261.115 ; 3.586 ; 72.433.774 
74;92.894.922;BANCO ORIGINAL S.A.; 23 ; 57.716.285 ; 17 ; 7.009.926 ; 50 ; 54.815 ; 222 ; 4.746.294 ; 312 ; 69.527.320 ; 8 ; 500.874 ; 1 ; 2.000.000 ; 9 ; 2.500.874 ; 321 ; 72.028.194 
75;16.944.141;BROKER BRASIL CORRETORA DE CÂMBIO LTDA.; 47 ; 1.295.361 ; 936 ; 22.878.225 ; 370 ; 1.666.463 ; 1.172 ; 9.242.645 ; 2.525 ; 35.082.693 ; 1.576 ; 31.703.179 ; 162 ; 2.560.155 ; 1.738 ; 34.263.335 ; 4.263 ; 69.346.027 
76;05.452.073;ALBATROSS CORRETORA DE CAMBIO E VALORES S.A; 2 ; 27.573 ; 43 ; 1.178.708 ; 134 ; 1.452.874 ; 562 ; 21.436.398 ; 741 ; 24.095.553 ; 2.882 ; 31.615.818 ; 72 ; 10.557.552 ; 2.954 ; 42.173.369 ; 3.695 ; 66.268.922 
77;76.641.497;DOURADA CORRETORA DE CÂMBIO LTDA.; 202 ; 12.434.002 ; 327 ; 7.150.074 ; 530 ; 2.166.106 ; 1.772 ; 9.612.853 ; 2.831 ; 31.363.035 ; 1.011 ; 15.212.445 ; 158 ; 13.096.599 ; 1.169 ; 28.309.044 ; 4.000 ; 59.672.079 
78;74.828.799;NOVO BANCO CONTINENTAL S.A. - BANCO MÚLTIPLO; 22 ; 2.820.124 ; 23 ; 740.998 ; 8 ; 770.899 ; 48 ; 24.090.010 ; 101 ; 28.422.030 ; 5 ; 23.500.000 ;;; 5 ; 23.500.000 ; 106 ; 51.922.030 
79;08.609.934;NOVO MUNDO CORRETORA DE CÂMBIO S.A.; 6 ; 129.151 ; 129 ; 2.236.648 ; 341 ; 2.757.721 ; 1.639 ; 19.749.595 ; 2.115 ; 24.873.116 ; 874 ; 22.994.742 ; 44 ; 3.976.318 ; 918 ; 26.971.060 ; 3.033 ; 51.844.175 
80;20.283.069;JN-MAXI CORRETORA DE CÂMBIO LTDA.;;; 4 ; 48.328 ; 67 ; 113.366 ; 127 ; 25.384.174 ; 198 ; 25.545.868 ; 887 ; 25.348.991 ; 2 ; 21.899 ; 889 ; 25.370.891 ; 1.087 ; 50.916.758 
81;00.416.968;BANCO INTER S.A.; 3 ; 15.453 ; 78 ; 1.168.015 ; 292 ; 1.642.398 ; 389 ; 18.225.295 ; 762 ; 21.051.163 ; 147 ; 22.545.281 ; 79 ; 4.691.069 ; 226 ; 27.236.350 ; 988 ; 48.287.512 
82;55.230.916;INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO; 14 ; 5.719.805 ; 27 ; 7.566.233 ; 20 ; 6.010.046 ; 37 ; 6.470.860 ; 98 ; 25.766.944 ; 15 ; 12.514.715 ; 15 ; 9.975.240 ; 30 ; 22.489.955 ; 128 ; 48.256.899 
83;28.650.236;BONSUCESSO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;;;; 458 ; 1.939.644 ; 1.163 ; 23.233.128 ; 1.621 ; 25.172.771 ; 1.697 ; 21.953.292 ; 12 ; 150.394 ; 1.709 ; 22.103.685 ; 3.330 ; 47.276.456 
84;50.579.044;LEVYCAM - CORRETORA DE CAMBIO E VALORES LTDA.; 31 ; 378.845 ; 757 ; 14.989.022 ; 158 ; 1.334.252 ; 958 ; 8.045.781 ; 1.904 ; 24.747.901 ; 565 ; 21.618.878 ; 13 ; 295.941 ; 578 ; 21.914.819 ; 2.482 ; 46.662.720 
85;14.190.547;CAMBIONET CORRETORA DE CÂMBIO LTDA.; 17 ; 367.164 ; 83 ; 1.097.983 ; 473 ; 2.025.867 ; 1.682 ; 21.641.751 ; 2.255 ; 25.132.765 ; 1.432 ; 20.915.842 ; 21 ; 569.602 ; 1.453 ; 21.485.444 ; 3.708 ; 46.618.208 
86;60.889.128;BANCO SOFISA S.A.; 117 ; 24.196.606 ; 83 ; 4.404.237 ; 7 ; 230.841 ; 88 ; 620.555 ; 295 ; 29.452.239 ; 14 ; 1.298.932 ; 21 ; 15.292.218 ; 35 ; 16.591.150 ; 330 ; 46.043.389 
87;17.508.380;UNIÃO ALTERNATIVA CORRETORA DE CÂMBIO LTDA.;;;;; 408 ; 3.424.616 ; 444 ; 7.743.993 ; 852 ; 11.168.609 ; 683 ; 19.040.037 ; 85 ; 14.725.027 ; 768 ; 33.765.064 ; 1.620 ; 44.933.673 
88;02.332.886;XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;;;;; 62 ; 1.142.315 ; 957 ; 21.243.937 ; 1.019 ; 22.386.251 ; 962 ; 21.261.676 ; 62 ; 1.230.257 ; 1.024 ; 22.491.933 ; 2.043 ; 44.878.184 
89;60.770.336;BANCO ALFA DE INVESTIMENTO S.A.; 6 ; 873.656 ; 20 ; 11.038.731 ; 17 ; 8.612.224 ; 48 ; 5.917.189 ; 91 ; 26.441.800 ; 6 ; 12.279.843 ; 4 ; 5.029.929 ; 10 ; 17.309.773 ; 101 ; 43.751.573 
90;62.285.390;SOCOPA SOCIEDADE CORRETORA PAULISTA S.A.; 20 ; 169.101 ; 270 ; 4.608.523 ; 321 ; 2.420.524 ; 2.100 ; 15.817.779 ; 2.711 ; 23.015.926 ; 1.248 ; 18.645.754 ; 10 ; 474.932 ; 1.258 ; 19.120.686 ; 3.969 ; 42.136.612 
91;59.285.411;BANCO PAN S.A.; 2 ; 167.712 ;;; 6 ; 23.897 ; 25 ; 19.744.814 ; 33 ; 19.936.423 ; 1 ; 19.413.660 ;;; 1 ; 19.413.660 ; 34 ; 39.350.083 
92;04.062.902;VISION S.A. CORRETORA DE CAMBIO; 37 ; 677.924 ; 426 ; 7.276.682 ; 160 ; 2.598.343 ; 1.010 ; 10.256.474 ; 1.633 ; 20.809.423 ; 1.610 ; 15.273.313 ; 33 ; 1.013.540 ; 1.643 ; 16.286.854 ; 3.276 ; 37.096.277 
93;11.495.073;OM DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;; 37 ; 743.432 ; 804 ; 2.838.723 ; 1.946 ; 16.218.639 ; 2.787 ; 19.800.794 ; 1.741 ; 15.029.927 ; 82 ; 928.168 ; 1.823 ; 15.958.095 ; 4.610 ; 35.758.889 
94;10.853.017;GET MONEY CORRETORA DE CÂMBIO S.A.;;; 11 ; 209.079 ; 335 ; 1.922.261 ; 791 ; 16.282.175 ; 1.137 ; 18.413.516 ; 763 ; 14.752.336 ; 1 ; 14.520 ; 764 ; 14.766.856 ; 1.901 ; 33.180.372 
95;28.127.603;BANESTES S.A. BANCO DO ESTADO DO ESPIRITO SANTO; 442 ; 12.447.196 ; 151 ; 3.842.063 ; 71 ; 436.760 ; 272 ; 985.002 ; 936 ; 17.711.021 ; 19 ; 3.849.443 ; 53 ; 11.519.101 ; 72 ; 15.368.544 ; 1.008 ; 33.079.565 
96;57.582.264;TORRE CORRETORA DE CÂMBIO LTDA;;; 151 ; 2.216.965 ; 15 ; 51.312 ; 760 ; 12.978.764 ; 926 ; 15.247.041 ; 687 ; 15.187.699 ; 8 ; 46.021 ; 695 ; 15.233.721 ; 1.621 ; 30.480.762 
97;71.677.850;FRENTE CORRETORA DE CÂMBIO LTDA.; 4 ; 24.167 ; 64 ; 681.540 ; 68 ; 499.781 ; 753 ; 7.971.781 ; 889 ; 9.177.268 ; 917 ; 14.398.075 ; 288 ; 6.275.516 ; 1.205 ; 20.673.591 ; 2.094 ; 29.850.859 
98;18.287.740;CONECTA CORRETORA DE CÂMBIO LTDA.; 18 ; 374.712 ; 21 ; 396.145 ; 133 ; 873.046 ; 397 ; 5.194.368 ; 569 ; 6.838.271 ; 345 ; 12.656.511 ; 58 ; 8.319.501 ; 403 ; 20.976.012 ; 972 ; 27.814.283 
99;77.162.881;DEBONI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA;;; 48 ; 779.115 ; 176 ; 498.680 ; 665 ; 3.422.463 ; 889 ; 4.700.258 ; 301 ; 12.958.523 ; 55 ; 9.227.365 ; 356 ; 22.185.888 ; 1.245 ; 26.886.146 
100;61.186.680;BANCO BMG S.A.; 3 ; 4.663.177 ;;; 1 ; 2.876.500 ; 16 ; 3.418.202 ; 20 ; 10.957.878 ; 2 ; 14.000.000 ; 1 ; 1.292.023 ; 3 ; 15.292.023 ; 23 ; 26.249.902 
101;00.000.208;BRB - BANCO DE BRASILIA S.A.;;; 3 ; 52.721 ; 46 ; 5.492.452 ; 458 ; 8.511.639 ; 507 ; 14.056.813 ; 12 ; 6.809.175 ; 1 ; 4.137.940 ; 13 ; 10.947.115 ; 520 ; 25.003.928 
102;61.024.352;BANCO INDUSVAL S.A.; 15 ; 1.711.051 ; 18 ; 1.317.088 ; 31 ; 2.383.030 ; 98 ; 9.676.189 ; 162 ; 15.087.357 ; 21 ; 7.929.889 ; 6 ; 1.536.606 ; 27 ; 9.466.495 ; 189 ; 24.553.852 
103;00.038.166;BANCO CENTRAL DO BRASIL;;;;; 11 ; 23.891.449 ;;; 11 ; 23.891.449 ;;;;; -   ; -   ; 11 ; 23.891.449 
104;17.904.906;BRX CORRETORA DE CÂMBIO LTDA.; 1 ; 40.478 ; 1 ; 3.645 ; 201 ; 1.221.584 ; 549 ; 7.452.083 ; 752 ; 8.717.790 ; 798 ; 10.664.814 ; 62 ; 4.478.542 ; 860 ; 15.143.356 ; 1.612 ; 23.861.146 
105;61.444.949;SAGITUR CORRETORA DE CÂMBIO LTDA.;;; 125 ; 3.006.528 ; 86 ; 342.312 ; 192 ; 3.048.414 ; 403 ; 6.397.254 ; 336 ; 10.850.225 ; 50 ; 6.513.112 ; 386 ; 17.363.337 ; 789 ; 23.760.590 
106;40.353.377;FOURTRADE CORRETORA DE CÂMBIO LTDA.; 20 ; 469.206 ; 201 ; 4.238.337 ; 127 ; 1.312.971 ; 465 ; 3.520.345 ; 813 ; 9.540.859 ; 355 ; 10.013.380 ; 51 ; 4.026.126 ; 406 ; 14.039.506 ; 1.219 ; 23.580.365 
107;16.927.221;AMAZÔNIA CORRETORA DE CÂMBIO LTDA.;;;;; 76 ; 299.987 ; 335 ; 11.686.848 ; 411 ; 11.986.835 ; 849 ; 11.391.377 ;;; 849 ; 11.391.377 ; 1.260 ; 23.378.212 
108;15.482.499;TURCÂMBIO - CORRETORA DE CÂMBIO LTDA.; 5 ; 42.284 ; 6 ; 30.183 ; 427 ; 1.442.227 ; 985 ; 4.916.583 ; 1.423 ; 6.431.277 ; 534 ; 9.964.369 ; 87 ; 6.519.509 ; 621 ; 16.483.877 ; 2.044 ; 22.915.154 
109;06.373.777;BOA VIAGEM SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;; 11 ; 186.574 ; 1.168 ; 1.371.099 ; 2.809 ; 10.368.892 ; 3.988 ; 11.926.565 ; 1.015 ; 9.988.203 ; 20 ; 775.607 ; 1.035 ; 10.763.809 ; 5.023 ; 22.690.375 
110;34.666.362;MONOPÓLIO CORRETORA DE CÂMBIO LTDA.; 5 ; 121.000 ;;; 1.184 ; 789.000 ; 1.219 ; 1.155.368 ; 2.408 ; 2.065.367 ; 90 ; 9.792.694 ; 71 ; 9.540.102 ; 161 ; 19.332.797 ; 2.569 ; 21.398.164 
111;33.042.953;CITIBANK N.A.;;;;; 1 ; 10.383 ; 2 ; 938 ; 3 ; 11.320 ; 2 ; 10.037.243 ; 2 ; 10.034.808 ; 4 ; 20.072.051 ; 7 ; 20.083.371 
112;19.086.249;EXECUTIVE CORRETORA DE CÂMBIO LTDA.; 34 ; 360.178 ; 88 ; 3.138.103 ; 318 ; 1.721.537 ; 632 ; 5.861.116 ; 1.072 ; 11.080.934 ; 573 ; 7.858.897 ; 84 ; 927.072 ; 657 ; 8.785.970 ; 1.729 ; 19.866.904 
113;34.265.629;INTERCAM CORRETORA DE CÂMBIO LTDA.; 1 ; 2.133 ; 142 ; 4.644.666 ; 97 ; 1.119.189 ; 424 ; 3.044.680 ; 664 ; 8.810.668 ; 406 ; 7.575.086 ; 65 ; 1.067.404 ; 471 ; 8.642.490 ; 1.135 ; 17.453.158 
114;04.902.979;BANCO DA AMAZONIA S.A.; 53 ; 4.821.452 ; 12 ; 864.094 ; 14 ; 216.535 ; 95 ; 3.296.597 ; 174 ; 9.198.679 ; 22 ; 3.288.094 ; 20 ; 4.193.025 ; 42 ; 7.481.119 ; 216 ; 16.679.798 
115;17.312.083;H H PICCHIONI S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS;;; 1 ; 6.936 ; 187 ; 654.279 ; 827 ; 6.978.016 ; 1.015 ; 7.639.231 ; 516 ; 6.385.933 ; 5 ; 18.943 ; 521 ; 6.404.876 ; 1.536 ; 14.044.107 
116;59.615.005;PATACÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.; 2 ; 20.390 ; 62 ; 1.076.262 ; 89 ; 361.360 ; 799 ; 5.446.267 ; 952 ; 6.904.279 ; 1.775 ; 6.541.898 ; 20 ; 356.754 ; 1.795 ; 6.898.652 ; 2.747 ; 13.802.931 
117;94.968.518;DECYSEO CORRETORA DE CAMBIO LTDA.; 3 ; 104.212 ; 59 ; 2.307.414 ; 116 ; 3.390.616 ; 385 ; 2.994.873 ; 563 ; 8.797.114 ; 173 ; 3.029.830 ; 32 ; 1.225.466 ; 205 ; 4.255.296 ; 768 ; 13.052.409 
118;06.132.348;LABOR SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;; 3 ; 11.673 ; 279 ; 1.500.955 ; 608 ; 6.231.912 ; 890 ; 7.744.540 ; 199 ; 4.689.187 ; 1 ; 6.417 ; 200 ; 4.695.604 ; 1.090 ; 12.440.144 
119;25.280.945;AVS CORRETORA DE CÂMBIO LTDA.; 6 ; 28.107 ; 71 ; 736.627 ; 184 ; 658.240 ; 559 ; 4.577.704 ; 820 ; 6.000.678 ; 445 ; 4.712.998 ; 7 ; 74.319 ; 452 ; 4.787.317 ; 1.272 ; 10.787.995 
120;23.522.214;COMMERZBANK BRASIL S.A. - BANCO MÚLTIPLO; 3 ; 509.103 ; 3 ; 2.083.754 ; 4 ; 298.443 ; 8 ; 165.784 ; 18 ; 3.057.084 ; 2 ; 1.312.784 ; 4 ; 6.310.045 ; 6 ; 7.622.829 ; 24 ; 10.679.912 
121;62.144.175;BANCO PINE S.A.; 6 ; 4.646.962 ; 13 ; 2.224.220 ; 1 ; 805.823 ; 27 ; 2.758.881 ; 47 ; 10.435.886 ;;;;; -   ; -   ; 47 ; 10.435.886 
122;12.586.596;MULTIMONEY CORRETORA DE CÂMBIO LTDA;;;;; 248 ; 770.765 ; 542 ; 5.045.013 ; 790 ; 5.815.779 ; 864 ; 4.310.943 ; 10 ; 13.540 ; 874 ; 4.324.482 ; 1.664 ; 10.140.261 
123;73.302.408;EXIM CORRETORA DE CAMBIO LTDA; 8 ; 345.098 ; 15 ; 149.468 ; 60 ; 971.530 ; 401 ; 4.195.049 ; 484 ; 5.661.146 ; 220 ; 3.533.224 ; 23 ; 502.422 ; 243 ; 4.035.646 ; 727 ; 9.696.792 
124;17.772.370;VIP'S CORRETORA DE CÂMBIO LTDA.;;; 1 ; 20.000 ; 139 ; 402.791 ; 433 ; 4.189.839 ; 573 ; 4.612.629 ; 176 ; 3.850.430 ;;; 176 ; 3.850.430 ; 749 ; 8.463.060 
125;69.078.350;J. ALVES CORRETORA DE CAMBIO LTDA;;; 20 ; 372.472 ; 7 ; 204.308 ; 131 ; 3.635.705 ; 158 ; 4.212.485 ; 463 ; 4.006.625 ; 7 ; 202.308 ; 470 ; 4.208.933 ; 628 ; 8.421.418 
126;50.657.675;SLW CORRETORA DE VALORES E CÂMBIO LTDA.; 3 ; 11.190 ; 64 ; 1.557.444 ; 11 ; 114.061 ; 663 ; 2.528.469 ; 741 ; 4.211.163 ; 644 ; 4.085.325 ; 10 ; 122.661 ; 654 ; 4.207.986 ; 1.395 ; 8.419.148 
127;33.851.064;DILLON S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS; 5 ; 28.429 ; 18 ; 283.144 ; 101 ; 1.622.448 ; 229 ; 2.163.796 ; 353 ; 4.097.817 ; 303 ; 2.458.553 ; 39 ; 1.631.669 ; 342 ; 4.090.222 ; 695 ; 8.188.039 
128;17.184.037;BANCO MERCANTIL DO BRASIL S.A.;;;;; 41 ; 195.336 ; 65 ; 3.597.414 ; 106 ; 3.792.750 ; 11 ; 3.543.943 ; 1 ; 187.000 ; 12 ; 3.730.943 ; 118 ; 7.523.693 
129;04.913.711;BANCO DO ESTADO DO PARÁ S.A.; 50 ; 2.332.176 ; 3 ; 474.758 ; 30 ; 256.132 ; 148 ; 341.380 ; 231 ; 3.404.446 ; 16 ; 848.365 ; 35 ; 2.398.890 ; 51 ; 3.247.255 ; 282 ; 6.651.701 
130;71.590.442;LASTRO RDV DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 4 ; 17.990 ; 125 ; 90.988 ; 1.995 ; 3.205.381 ; 2.124 ; 3.314.359 ; 668 ; 3.128.327 ; 2 ; 1.456 ; 670 ; 3.129.783 ; 2.794 ; 6.444.142 
131;15.168.152;CONSEGTUR CORRETORA DE CÂMBIO LTDA.;;; 11 ; 261.030 ; 24 ; 609.747 ; 466 ; 2.570.896 ; 501 ; 3.441.673 ; 398 ; 2.584.462 ; 9 ; 355.501 ; 407 ; 2.939.963 ; 908 ; 6.381.636 
132;08.520.517;SOL CORRETORA DE CÂMBIO LTDA.;;;;; 174 ; 1.358.708 ; 376 ; 2.932.091 ; 550 ; 4.290.799 ; 199 ; 1.762.809 ; 9 ; 192.383 ; 208 ; 1.955.192 ; 758 ; 6.245.991 
133;17.635.177;CONEXION CORRETORA DE CÂMBIO LTDA.;;;;; 36 ; 108.000 ; 438 ; 2.922.996 ; 474 ; 3.030.996 ; 622 ; 2.848.042 ; 7 ; 39.665 ; 629 ; 2.887.707 ; 1.103 ; 5.918.703 
134;20.155.248;PARMETAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;;;;; 543 ; 370.812 ; 1.262 ; 2.973.913 ; 1.805 ; 3.344.725 ; 191 ; 2.492.462 ;;; 191 ; 2.492.462 ; 1.996 ; 5.837.188 
135;44.189.447;BANCO DE LA PROVINCIA DE BUENOS AIRES; 1 ; 205.471 ;;; 4 ; 17.931 ; 4 ; 2.556 ; 9 ; 225.957 ; 1 ; 5.500.000 ; 1 ; 100.000 ; 2 ; 5.600.000 ; 11 ; 5.825.957 
136;15.122.605;LÚMINA CORRETORA DE CÂMBIO LTDA.;;;;; 118 ; 441.190 ; 300 ; 2.713.692 ; 418 ; 3.154.882 ; 152 ; 2.347.915 ;;; 152 ; 2.347.915 ; 570 ; 5.502.797 
137;23.010.182;GOOD CORRETORA DE CÂMBIO LTDA;;;;; 192 ; 388.248 ; 443 ; 2.592.840 ; 635 ; 2.981.088 ; 190 ; 2.255.698 ;;; 190 ; 2.255.698 ; 825 ; 5.236.786 
138;04.684.647;ARC CORRETORA DE CAMBIO, ASSOCIADOS GOUVEIA, CAMPEDELLI S.A.; 19 ; 122.354 ; 13 ; 102.127 ; 133 ; 1.206.542 ; 851 ; 1.712.817 ; 1.016 ; 3.143.841 ; 123 ; 1.248.245 ; 21 ; 753.271 ; 144 ; 2.001.516 ; 1.160 ; 5.145.357 
139;13.839.639;MELHOR - CORRETORA DE CÂMBIO LTDA.;;;;; 113 ; 314.409 ; 311 ; 2.495.035 ; 424 ; 2.809.444 ; 300 ; 2.165.861 ;;; 300 ; 2.165.861 ; 724 ; 4.975.305 
140;28.762.249;SADOC SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;; 4 ; 294.353 ; 95 ; 483.204 ; 216 ; 2.034.228 ; 315 ; 2.811.785 ; 80 ; 1.830.467 ;;; 80 ; 1.830.467 ; 395 ; 4.642.252 
141;73.279.093;PACIFIC INVEST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA; 1 ; 39.970 ; 2 ; 63.100 ; 346 ; 165.343 ; 2.107 ; 2.120.570 ; 2.456 ; 2.388.983 ; 174 ; 1.958.679 ; 1 ; 39.970 ; 175 ; 1.998.649 ; 2.631 ; 4.387.633 
142;33.042.151;BANCO DE LA NACION ARGENTINA; 2 ; 1.064.362 ;;; 364 ; 376.953 ; 70 ; 203.941 ; 436 ; 1.645.256 ; 2 ; 670.000 ; 8 ; 1.930.886 ; 10 ; 2.600.886 ; 446 ; 4.246.142 
143;07.333.726;ONNIX CORRETORA DE CÂMBIO LTDA.; 5 ; 123.320 ; 43 ; 1.112.101 ; 31 ; 418.328 ; 69 ; 378.200 ; 148 ; 2.031.949 ; 80 ; 1.352.021 ; 20 ; 401.774 ; 100 ; 1.753.795 ; 248 ; 3.785.745 
144;80.202.872;CORREPARTI CORRETORA DE CAMBIO LTDA; 8 ; 217.678 ; 110 ; 1.315.276 ; 4 ; 4.070 ; 94 ; 324.380 ; 216 ; 1.861.405 ; 170 ; 1.663.410 ; 10 ; 248.639 ; 180 ; 1.912.049 ; 396 ; 3.773.454 
145;61.973.863;LEROSA S.A. CORRETORA DE VALORES E CAMBIO;;; 25 ; 816.596 ; 11 ; 517.279 ; 76 ; 635.345 ; 112 ; 1.969.220 ; 93 ; 1.326.738 ; 9 ; 417.601 ; 102 ; 1.744.339 ; 214 ; 3.713.559 
146;21.040.668;GLOBAL EXCHANGE DO BRASIL SOCIEDADE CORRETORA DE CÂMBIO LTDA.;;;;; 310 ; 1.831.554 ; 299 ; 1.615.206 ; 609 ; 3.446.760 ; 11 ; 23.257 ; 2 ; 150.000 ; 13 ; 173.257 ; 622 ; 3.620.017 
147;16.789.470;TURISCAM CORRETORA DE CÂMBIO LTDA.;;;;; 74 ; 163.583 ; 179 ; 946.879 ; 253 ; 1.110.462 ; 186 ; 1.515.181 ; 39 ; 731.526 ; 225 ; 2.246.707 ; 478 ; 3.357.168 
148;27.842.177;IB CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 4 ; 97.173 ; 11 ; 406.527 ; 99 ; 1.005.150 ; 114 ; 1.508.850 ; 93 ; 1.101.520 ; 9 ; 406.254 ; 102 ; 1.507.774 ; 216 ; 3.016.624 
149;62.280.490;DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 29 ; 384.912 ; 15 ; 79.332 ; 462 ; 1.037.048 ; 506 ; 1.501.292 ; 181 ; 1.437.843 ; 3 ; 69.415 ; 184 ; 1.507.258 ; 690 ; 3.008.550 
150;15.761.217;CORRETORA DE CÂMBIO AÇORIANA LIMITADA.;;;;; 15 ; 11.983 ; 240 ; 1.428.283 ; 255 ; 1.440.266 ; 278 ; 1.416.422 ; 2 ; 6.233 ; 280 ; 1.422.655 ; 535 ; 2.862.921 
151;17.312.661;AMARIL FRANKLIN CORRETORA DE TÍTULOS E VALORES LTDA; 25 ; 820.643 ; 22 ; 280.220 ; 3 ; 34.760 ; 66 ; 233.468 ; 116 ; 1.369.091 ; 43 ; 520.557 ; 28 ; 855.359 ; 71 ; 1.375.916 ; 187 ; 2.745.007 
152;16.854.999;SINGRATUR CORRETORA DE CÂMBIO LTDA; 1 ; 1.368 ; 2 ; 14.925 ; 38 ; 29.089 ; 174 ; 1.141.901 ; 215 ; 1.187.283 ; 177 ; 1.137.844 ; 1 ; 10.000 ; 178 ; 1.147.844 ; 393 ; 2.335.127 
153;18.145.784;NUMATUR CORRETORA DE CÂMBIO LTDA.;;;;; 67 ; 73.934 ; 422 ; 1.138.596 ; 489 ; 1.212.530 ; 120 ; 1.075.080 ;;; 120 ; 1.075.080 ; 609 ; 2.287.609 
154;61.033.106;BANCO CREFISA S.A.;;;;; 19 ; 970.525 ; 5 ; 26.311 ; 24 ; 996.836 ;;; 3 ; 945.000 ; 3 ; 945.000 ; 27 ; 1.941.836 
155;89.784.367;EBADIVAL - E. BAGGIO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;;; 1 ; 39.624 ; 65 ; 61.233 ; 568 ; 907.745 ; 634 ; 1.008.603 ; 99 ; 892.656 ; 1 ; 1.400 ; 100 ; 894.056 ; 734 ; 1.902.658 
156;62.237.649;CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;; 1 ; 18.478 ; 8 ; 9.740 ; 155 ; 485.046 ; 164 ; 513.264 ; 219 ; 492.135 ;;; 219 ; 492.135 ; 383 ; 1.005.399 
157;15.077.393;MEGA CORRETORA DE CÂMBIO LTDA.;;; 1 ; 4.232 ; 54 ; 38.561 ; 238 ; 467.777 ; 293 ; 510.570 ; 62 ; 441.592 ;;; 62 ; 441.592 ; 355 ; 952.162 
158;09.512.542;CODEPE CORRETORA DE VALORES E CÂMBIO S.A.;;;;; 3 ; 14.700 ; 101 ; 398.397 ; 104 ; 413.097 ; 123 ; 391.162 ;;; 123 ; 391.162 ; 227 ; 804.259 
159;76.633.486;OLIVEIRA FRANCO SOCIEDADE CORRETORA DE VALORES E CAMBIO LTDA;;;;; 20 ; 20.068 ; 176 ; 355.732 ; 196 ; 375.800 ; 84 ; 345.471 ;;; 84 ; 345.471 ; 280 ; 721.271 
160;09.274.232;NATIXIS BRASIL S.A. BANCO MÚLTIPLO;;;;; 2 ; 580.027 ; 3 ; 19.748 ; 5 ; 599.775 ;;;;; -   ; -   ; 5 ; 599.775 
161;52.937.216;BEXS CORRETORA DE CÂMBIO S/A;;;;; 3 ; 1.344 ; 102 ; 329.920 ; 105 ; 331.263 ; 30 ; 258.180 ;;; 30 ; 258.180 ; 135 ; 589.444 
162;34.974.170;HOYA CORRETORA DE VALORES E CAMBIO LTDA;;;;;;; 116 ; 255.094 ; 116 ; 255.094 ; 85 ; 270.598 ; 2 ; 3.287 ; 87 ; 273.885 ; 203 ; 528.979 
